TOKEN_ID,TOKEN_NAME,hat,material,earring,mouth,eyes,face,neck,body,RARITY_SCORE,Rank
2283,Incognito #2283,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,70.55975415433645,3.967349289645463,6.1484706629110955,3826.777777777778,4029.0415169302455,16
6789,Incognito #6789,2.8732758620689656,5.904171428571428,132.46538461538464,3.474209818426362,4.083913043478261,3.967349289645463,47.97539080637672,3826.777777777778,4027.52147264173,17
5891,Incognito #5891,2.8732758620689656,5.904171428571428,89.71606367583212,44.63196544276458,4.083913043478261,3.967349289645463,47.97539080637672,3826.777777777778,4025.929907326515,18
4244,Incognito #4244,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,4.083913043478261,3.967349289645463,68.8666962897134,3826.777777777778,4025.2839014461897,19
5858,Incognito #5858,2.8732758620689656,5.904171428571428,89.71606367583212,3.474209818426362,4.083913043478261,3.967349289645463,76.61122095897183,3826.777777777778,4013.407981854772,20
3584,Incognito #3584,2.8732758620689656,5.904171428571428,89.71606367583212,3.474209818426362,50.475329750854904,3.967349289645463,6.1484706629110955,3826.777777777778,3989.336648266088,21
7462,Incognito #7462,2.8732758620689656,5.904171428571428,132.46538461538464,3.474209818426362,4.083913043478261,3.967349289645463,6.1484706629110955,3826.777777777778,3985.694552498264,22
1894,Incognito #1894,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,4.083913043478261,68.72926829268293,47.97539080637672,3826.777777777778,3967.6692988226955,23
8061,Incognito #8061,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,38.83836611953389,3.967349289645463,76.61122095897183,3826.777777777778,3966.297663048309,24
6142,Incognito #6142,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,4.083913043478261,3.967349289645463,6.1484706629110955,3826.777777777778,3962.5656758193873,25
7856,Incognito #7856,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,16.825109916951636,68.72926829268293,6.1484706629110955,3690.107142857143,3958.5014366371643,26
6519,Incognito #6519,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,4.083913043478261,3.967349289645463,98.18466898954705,3826.777777777778,3953.1166580028284,27
2259,Incognito #2259,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,50.475329750854904,3.967349289645463,47.97539080637672,3826.777777777778,3949.298796527035,28
3287,Incognito #3287,2.8732758620689656,5.904171428571428,89.71606367583212,3.474209818426362,4.083913043478261,3.967349289645463,6.1484706629110955,3826.777777777778,3942.9452315587114,29
6830,Incognito #6830,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,16.825109916951636,68.72926829268293,6.1484706629110955,3826.777777777778,3938.583575552703,30
19,Incognito #19,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,4.083913043478261,3.967349289645463,76.61122095897183,3826.777777777778,3931.5432099722534,31
9941,Incognito #9941,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,70.55975415433645,3.967349289645463,6.1484706629110955,3826.777777777778,3927.5563007870505,32
4134,Incognito #4134,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,4.083913043478261,68.72926829268293,6.1484706629110955,3826.777777777778,3925.84237867923,33
5716,Incognito #5716,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,70.55975415433645,68.72926829268293,68.8666962897134,3690.107142857143,3918.3658104962556,34
9696,Incognito #9696,2.8732758620689656,5.904171428571428,89.71606367583212,3.474209818426362,50.475329750854904,3.967349289645463,68.8666962897134,3690.107142857143,3915.384238972256,35
7505,Incognito #7505,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,50.475329750854904,3.967349289645463,6.1484706629110955,3826.777777777778,3907.471876383569,36
179,Incognito #179,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,50.475329750854904,68.72926829268293,76.61122095897183,3690.107142857143,3906.0259107620327,37
8800,Incognito #8800,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,38.83836611953389,3.967349289645463,6.1484706629110955,3826.777777777778,3895.834912752248,38
658,Incognito #658,2.8732758620689656,5.904171428571428,132.46538461538464,3.474209818426362,50.475329750854904,3.967349289645463,6.1484706629110955,3690.107142857143,3895.415334285006,39
9310,Incognito #9310,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,70.55975415433645,3.967349289645463,6.1484706629110955,3690.107142857143,3892.370882009611,40
2442,Incognito #2442,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,4.083913043478261,3.967349289645463,68.8666962897134,3690.107142857143,3888.613266525555,41
3086,Incognito #3086,2.8732758620689656,5.904171428571428,132.46538461538464,3.474209818426362,38.83836611953389,3.967349289645463,6.1484706629110955,3690.107142857143,3883.7783706536848,42
2847,Incognito #2847,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,4.083913043478261,3.967349289645463,6.1484706629110955,3690.107142857143,3880.9983207606533,43
6992,Incognito #6992,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,16.825109916951636,3.967349289645463,47.97539080637672,3690.107142857143,3880.4631579156917,44
5029,Incognito #5029,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,50.475329750854904,3.967349289645463,6.1484706629110955,3690.107142857143,3872.2864576061293,45
1013,Incognito #1013,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,50.475329750854904,3.967349289645463,98.18466898954705,3690.107142857143,3862.8374397895705,46
2621,Incognito #2621,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,4.083913043478261,3.967349289645463,6.1484706629110955,3826.777777777778,3861.0804596761923,47
7032,Incognito #7032,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,4.083913043478261,3.967349289645463,6.1484706629110955,3826.777777777778,3861.0804596761923,48
8143,Incognito #8143,2.8732758620689656,5.904171428571428,89.71606367583212,3.474209818426362,50.475329750854904,3.967349289645463,6.1484706629110955,3690.107142857143,3852.6660133454534,49
7766,Incognito #7766,2.8732758620689656,5.904171428571428,89.71606367583212,3.474209818426362,4.083913043478261,3.967349289645463,47.97539080637672,3690.107142857143,3848.1015167815426,50
5587,Incognito #5587,2.8732758620689656,5.904171428571428,89.71606367583212,3.474209818426362,38.83836611953389,3.967349289645463,6.1484706629110955,3690.107142857143,3841.0290497141323,51
5165,Incognito #5165,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,4.083913043478261,3.967349289645463,6.1484706629110955,3690.107142857143,3825.8950408987525,52
5038,Incognito #5038,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,50.475329750854904,3.967349289645463,47.97539080637672,3690.107142857143,3812.6281616064,53
4842,Incognito #4842,2.8732758620689656,5.904171428571428,89.71606367583212,3.474209818426362,4.083913043478261,3.967349289645463,6.1484706629110955,3690.107142857143,3806.2745966380767,54
7887,Incognito #7887,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,16.825109916951636,68.72926829268293,6.1484706629110955,3690.107142857143,3801.9129406320685,55
5849,Incognito #5849,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,70.55975415433645,3.967349289645463,6.1484706629110955,3690.107142857143,3790.885665866416,56
5349,Incognito #5349,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,4.083913043478261,3.967349289645463,68.8666962897134,3690.107142857143,3787.12805038236,57
5638,Incognito #5638,2.8732758620689656,5.904171428571428,7.851291793313069,57.401666666666664,4.083913043478261,3.967349289645463,6.1484706629110955,3690.107142857143,3778.337281603798,58
3052,Incognito #3052,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,50.475329750854904,3.967349289645463,6.1484706629110955,3690.107142857143,3770.8012414629343,59
6384,Incognito #6384,2.8732758620689656,5.904171428571428,7.851291793313069,44.63196544276458,4.083913043478261,3.967349289645463,6.1484706629110955,3690.107142857143,3765.567580379896,60
4019,Incognito #4019,2.8732758620689656,13.7764,7.851291793313069,3.474209818426362,4.083913043478261,3.967349289645463,6.1484706629110955,3690.107142857143,3732.2820533269864,61
8455,Incognito #8455,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,4.083913043478261,3.967349289645463,6.1484706629110955,3690.107142857143,3724.4098247555576,62
7608,Incognito #7608,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,4.083913043478261,3.967349289645463,6.1484706629110955,3690.107142857143,3724.4098247555576,63
7060,Incognito #7060,1666.4999999999998,898.4608695652174,132.46538461538464,44.34463519313305,70.55975415433645,3.967349289645463,76.61122095897183,10.390486725663717,2903.2997005023526,64
741,Incognito #741,1666.4999999999998,5.904171428571428,7.851291793313069,3.474209818426362,4.083913043478261,77.29900249376558,6.1484706629110955,10.390486725663717,1781.651545966129,65
8069,Incognito #8069,1666.4999999999998,25.231501831501834,7.851291793313069,3.474209818426362,38.39576365663322,3.967349289645463,6.1484706629110955,10.390486725663717,1761.9590737780943,66
9429,Incognito #9429,1666.4999999999998,5.904171428571428,7.851291793313069,3.474209818426362,38.286684782608695,3.967349289645463,6.1484706629110955,10.390486725663717,1742.5226645011394,67
5424,Incognito #5424,1666.4999999999998,5.904171428571428,7.851291793313069,3.474209818426362,4.083913043478261,3.967349289645463,6.1484706629110955,10.390486725663717,1708.319892762009,68
5145,Incognito #5145,1666.4999999999998,5.904171428571428,7.851291793313069,3.474209818426362,4.083913043478261,3.967349289645463,6.1484706629110955,10.390486725663717,1708.319892762009,69
5161,Incognito #5161,98.99999999999999,898.4608695652174,89.71606367583212,3.474209818426362,264.2531969309463,77.29900249376558,220.3049040511727,10.390486725663717,1662.8987332610243,70
5597,Incognito #5597,52.07812499999999,898.4608695652174,132.46538461538464,3.474209818426362,53.69288065130782,123.49362549800799,76.61122095897183,10.390486725663717,1350.6668028329798,71
8232,Incognito #8232,26.80697050938338,898.4608695652174,109.33650793650794,3.474209818426362,29.882290562036058,88.31025641025641,98.18466898954705,10.390486725663717,1264.8462605170384,72
2987,Incognito #2987,2.8732758620689656,898.4608695652174,7.851291793313069,3.474209818426362,29.882290562036058,260.47815126050415,47.97539080637672,10.390486725663717,1261.3859663936066,73
648,Incognito #648,2.8732758620689656,898.4608695652174,7.851291793313069,45.81951219512195,16.825109916951636,247.97520000000003,6.1484706629110955,10.390486725663717,1236.344216721248,74
2425,Incognito #2425,2.8732758620689656,898.4608695652174,109.33650793650794,58.539943342776205,38.83836611953389,68.72926829268293,6.1484706629110955,10.390486725663717,1193.3171885073623,75
9578,Incognito #9578,99.99,898.4608695652174,7.851291793313069,51.53266832917705,53.69288065130782,3.967349289645463,47.97539080637672,10.390486725663717,1173.8609371607013,76
155,Incognito #155,24.036057692307693,898.4608695652174,132.46538461538464,3.474209818426362,29.882290562036058,3.967349289645463,47.97539080637672,10.390486725663717,1150.6520390750582,77
9951,Incognito #9951,35.332155477031804,898.4608695652174,7.851291793313069,135.95131578947365,50.475329750854904,3.967349289645463,6.1484706629110955,10.390486725663717,1148.577269054111,78
209,Incognito #209,52.62631578947368,898.4608695652174,7.851291793313069,58.539943342776205,38.39576365663322,3.967349289645463,47.97539080637672,10.390486725663717,1118.2074109690993,79
3730,Incognito #3730,2.8732758620689656,898.4608695652174,7.851291793313069,3.474209818426362,70.55975415433645,88.059375,6.1484706629110955,10.390486725663717,1087.817733581937,80
9332,Incognito #9332,45.65753424657534,898.4608695652174,7.851291793313069,82.32908366533866,25.62150768722103,3.967349289645463,6.1484706629110955,10.390486725663717,1080.4265936358856,81
1426,Incognito #1426,42.54893617021276,898.4608695652174,7.851291793313069,58.539943342776205,38.286684782608695,3.967349289645463,6.1484706629110955,10.390486725663717,1066.1940323323483,82
6790,Incognito #6790,22.170731707317074,898.4608695652174,7.851291793313069,3.474209818426362,38.286684782608695,3.967349289645463,68.8666962897134,10.390486725663717,1053.4683199719052,83
6423,Incognito #6423,2.8732758620689656,898.4608695652174,89.71606367583212,37.435869565217395,4.083913043478261,3.967349289645463,6.1484706629110955,10.390486725663717,1053.0762983900345,84
5053,Incognito #5053,20.40612244897959,898.4608695652174,7.851291793313069,3.474209818426362,16.80413097690556,3.967349289645463,68.8666962897134,10.390486725663717,1030.2211569078645,85
2263,Incognito #2263,34.47931034482759,898.4608695652174,7.851291793313069,3.474209818426362,4.083913043478261,3.967349289645463,47.97539080637672,10.390486725663717,1010.6828213869485,86
2027,Incognito #2027,34.96153846153846,898.4608695652174,7.851291793313069,37.435869565217395,4.083913043478261,3.967349289645463,6.1484706629110955,10.390486725663717,1003.2997891069848,87
7654,Incognito #7654,21.365384615384617,898.4608695652174,7.851291793313069,3.474209818426362,33.60826195381112,3.967349289645463,6.1484706629110955,10.390486725663717,985.2663244243729,88
9108,Incognito #9108,2.8732758620689656,898.4608695652174,7.851291793313069,3.474209818426362,4.083913043478261,3.967349289645463,6.1484706629110955,10.390486725663717,937.2498667607243,89
9943,Incognito #9943,2.8732758620689656,13.7764,7.851291793313069,44.34463519313305,53.69288065130782,260.47815126050415,220.3049040511727,10.390486725663717,613.7120255371634,90
7101,Incognito #7101,2.8732758620689656,13.7764,7.851291793313069,3.474209818426362,264.2531969309463,260.47815126050415,6.1484706629110955,10.390486725663717,569.2454830538336,91
6467,Incognito #6467,2.8732758620689656,5.904171428571428,164.43978779840847,44.63196544276458,4.083913043478261,229.60666666666665,98.18466898954705,10.390486725663717,560.114935957169,92
6358,Incognito #6358,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,264.2531969309463,3.967349289645463,98.18466898954705,10.390486725663717,553.4871468432776,93
5180,Incognito #5180,2.8732758620689656,5.904171428571428,7.851291793313069,37.435869565217395,264.2531969309463,3.967349289645463,220.3049040511727,10.390486725663717,552.980545646599,94
6121,Incognito #6121,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,4.083913043478261,260.47815126050415,98.18466898954705,10.390486725663717,549.8286649266684,95
2480,Incognito #2480,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,16.825109916951636,260.47815126050415,76.61122095897183,10.390486725663717,540.9964137695665,96
2973,Incognito #2973,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,16.80413097690556,260.47815126050415,76.61122095897183,10.390486725663717,540.9754348295204,97
7837,Incognito #7837,2.8732758620689656,5.904171428571428,164.43978779840847,44.63196544276458,4.083913043478261,229.60666666666665,76.61122095897183,10.390486725663717,538.5414879265938,98
7513,Incognito #7513,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,4.083913043478261,247.97520000000003,98.18466898954705,10.390486725663717,537.3257136661642,99
2147,Incognito #2147,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,16.825109916951636,229.60666666666665,98.18466898954705,10.390486725663717,531.6983772063043,100
1058,Incognito #1058,2.8732758620689656,5.904171428571428,132.46538461538464,3.474209818426362,16.80413097690556,260.47815126050415,98.18466898954705,10.390486725663717,530.5744796770718,101
2287,Incognito #2287,2.8732758620689656,229.60666666666665,7.851291793313069,3.474209818426362,4.083913043478261,260.47815126050415,6.1484706629110955,10.390486725663717,524.9064658330323,102
2065,Incognito #2065,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,38.83836611953389,247.97520000000003,47.97539080637672,10.390486725663717,521.8708885590496,103
8221,Incognito #8221,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,4.083913043478261,260.47815126050415,68.8666962897134,10.390486725663717,520.5106922268347,104
6007,Incognito #6007,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,38.286684782608695,247.97520000000003,98.18466898954705,10.390486725663717,516.4252055433941,105
9884,Incognito #9884,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,16.825109916951636,260.47815126050415,47.97539080637672,10.390486725663717,512.3605836169714,106
4763,Incognito #4763,2.8732758620689656,229.60666666666665,7.851291793313069,3.474209818426362,33.60826195381112,3.967349289645463,220.3049040511727,10.390486725663717,512.076446160768,107
5546,Incognito #5546,2.8732758620689656,103.323,7.851291793313069,3.474209818426362,264.2531969309463,68.72926829268293,47.97539080637672,10.390486725663717,508.870120229478,108
9017,Incognito #9017,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,16.80413097690556,260.47815126050415,98.18466898954705,10.390486725663717,507.44560299819517,109
6202,Incognito #6202,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,4.083913043478261,247.97520000000003,220.3049040511727,10.390486725663717,502.8574527226945,110
4849,Incognito #4849,2.8732758620689656,5.904171428571428,7.851291793313069,3.474209818426362,4.083913043478261,247.97520000000003,220.3049040511727,10.390486725663717,502.8574527226945,111
2593,Incognito #2593,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,16.825109916951636,229.60666666666665,68.8666962897134,10.390486725663717,502.38040450647065,112
2453,Incognito #2453,2.8732758620689656,229.60666666666665,7.851291793313069,3.474209818426362,16.80413097690556,3.967349289645463,220.3049040511727,10.390486725663717,495.27231518386253,113
285,Incognito #285,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,38.39576365663322,247.97520000000003,76.61122095897183,10.390486725663717,494.96083638684354,114
18,Incognito #18,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,4.083913043478261,260.47815126050415,98.18466898954705,10.390486725663717,494.72538506476786,115
8158,Incognito #8158,2.8732758620689656,5.904171428571428,132.46538461538464,3.474209818426362,4.083913043478261,260.47815126050415,68.8666962897134,10.390486725663717,488.53628904381094,116
9072,Incognito #9072,2.8732758620689656,5.904171428571428,89.71606367583212,44.63196544276458,16.80413097690556,247.97520000000003,68.8666962897134,10.390486725663717,487.1619904015198,117
3119,Incognito #3119,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,16.80413097690556,260.47815126050415,76.61122095897183,10.390486725663717,485.87215496761996,118
5195,Incognito #5195,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,25.62150768722103,229.60666666666665,98.18466898954705,10.390486725663717,485.39149511467315,119
8642,Incognito #8642,98.99999999999999,229.60666666666665,7.851291793313069,3.474209818426362,4.083913043478261,123.49362549800799,6.1484706629110955,10.390486725663717,484.04866420846713,120
8741,Incognito #8741,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,4.083913043478261,247.97520000000003,98.18466898954705,10.390486725663717,482.22243380426374,121
7602,Incognito #7602,101.0,5.904171428571428,7.851291793313069,82.6584,264.2531969309463,3.967349289645463,6.1484706629110955,10.390486725663717,482.1733668310511,122
4168,Incognito #4168,2.8732758620689656,5.904171428571428,132.46538461538464,3.474209818426362,25.62150768722103,229.60666666666665,68.8666962897134,10.390486725663717,479.20239909371617,123
4005,Incognito #4005,2.8732758620689656,5.904171428571428,89.71606367583212,3.474209818426362,16.825109916951636,247.97520000000003,98.18466898954705,10.390486725663717,475.3431864170613,124
9741,Incognito #9741,2.8732758620689656,5.904171428571428,89.71606367583212,3.474209818426362,4.083913043478261,260.47815126050415,98.18466898954705,10.390486725663717,475.10494080409205,125
899,Incognito #899,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,16.825109916951636,247.97520000000003,76.61122095897183,10.390486725663717,473.39018264716196,126
9011,Incognito #9011,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,4.083913043478261,260.47815126050415,76.61122095897183,10.390486725663717,473.15193703419266,127
66,Incognito #66,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,16.80413097690556,260.47815126050415,6.1484706629110955,10.390486725663717,470.5126845334598,128
7414,Incognito #7414,2.8732758620689656,5.904171428571428,132.46538461538464,3.474209818426362,16.825109916951636,229.60666666666665,68.8666962897134,10.390486725663717,470.40600132344684,129
5326,Incognito #5326,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,4.083913043478261,229.60666666666665,47.97539080637672,10.390486725663717,468.74790214966055,130
3781,Incognito #3781,2.8732758620689656,5.904171428571428,132.46538461538464,3.474209818426362,16.825109916951636,247.97520000000003,47.97539080637672,10.390486725663717,467.8832291734435,131
8198,Incognito #8198,2.8732758620689656,5.904171428571428,132.46538461538464,3.474209818426362,4.083913043478261,260.47815126050415,47.97539080637672,10.390486725663717,467.64498356047426,132
4274,Incognito #4274,2.8732758620689656,5.904171428571428,89.71606367583212,3.474209818426362,16.825109916951636,260.47815126050415,76.61122095897183,10.390486725663717,466.2726896469902,133
6815,Incognito #6815,43.099137931034484,5.904171428571428,164.43978779840847,206.646,25.62150768722103,3.967349289645463,6.1484706629110955,10.390486725663717,466.21691152345574,134
4042,Incognito #4042,2.8732758620689656,229.60666666666665,164.43978779840847,44.63196544276458,4.083913043478261,3.967349289645463,6.1484706629110955,10.390486725663717,466.1419154916072,135
3295,Incognito #3295,98.99999999999999,229.60666666666665,109.33650793650794,3.474209818426362,4.083913043478261,3.967349289645463,6.1484706629110955,10.390486725663717,466.0076041432995,136
6302,Incognito #6302,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,4.083913043478261,260.47815126050415,68.8666962897134,10.390486725663717,465.4074123649342,137
9632,Incognito #9632,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,4.083913043478261,229.60666666666665,98.18466898954705,10.390486725663717,463.8539004709304,138
3969,Incognito #3969,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,264.2531969309463,3.967349289645463,6.1484706629110955,10.390486725663717,461.4509485166418,139
3463,Incognito #3463,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,38.286684782608695,229.60666666666665,6.1484706629110955,10.390486725663717,461.1237537453254,140
3661,Incognito #3661,2.8732758620689656,5.904171428571428,89.71606367583212,3.474209818426362,16.80413097690556,260.47815126050415,68.8666962897134,10.390486725663717,458.5071860376857,141
4207,Incognito #4207,101.0,5.904171428571428,109.33650793650794,3.474209818426362,4.083913043478261,3.967349289645463,220.3049040511727,10.390486725663717,458.46154229346587,142
8313,Incognito #8313,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,16.80413097690556,247.97520000000003,6.1484706629110955,10.390486725663717,458.00973327295566,143
7693,Incognito #7693,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,4.083913043478261,260.47815126050415,6.1484706629110955,10.390486725663717,457.79246660003247,144
575,Incognito #575,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,4.083913043478261,260.47815126050415,6.1484706629110955,10.390486725663717,457.79246660003247,145
2779,Incognito #2779,2.8732758620689656,5.904171428571428,132.46538461538464,3.474209818426362,4.083913043478261,229.60666666666665,68.8666962897134,10.390486725663717,457.6648044499734,146
6986,Incognito #6986,2.8732758620689656,5.904171428571428,89.71606367583212,3.474209818426362,38.83836611953389,229.60666666666665,76.61122095897183,10.390486725663717,457.414461255735,147
3755,Incognito #3755,2.8732758620689656,5.904171428571428,89.71606367583212,3.474209818426362,16.80413097690556,229.60666666666665,98.18466898954705,10.390486725663717,456.9536741436819,148
1353,Incognito #1353,45.65753424657534,5.904171428571428,132.46538461538464,3.474209818426362,33.69228260869565,3.967349289645463,220.3049040511727,10.390486725663717,455.85632278413533,149
2572,Incognito #2572,2.8732758620689656,5.904171428571428,132.46538461538464,3.474209818426362,4.083913043478261,247.97520000000003,47.97539080637672,10.390486725663717,455.14203229997014,150
9114,Incognito #9114,2.8732758620689656,5.904171428571428,89.71606367583212,3.474209818426362,16.825109916951636,247.97520000000003,76.61122095897183,10.390486725663717,453.7697383864861,151
24,Incognito #24,2.8732758620689656,5.904171428571428,89.71606367583212,3.474209818426362,16.80413097690556,247.97520000000003,76.61122095897183,10.390486725663717,453.74875944644003,152
7836,Incognito #7836,2.8732758620689656,5.904171428571428,89.71606367583212,3.474209818426362,4.083913043478261,260.47815126050415,76.61122095897183,10.390486725663717,453.53149277351685,153
1844,Incognito #1844,29.58284023668639,229.60666666666665,164.43978779840847,3.474209818426362,4.083913043478261,3.967349289645463,6.1484706629110955,10.390486725663717,451.69372424188646,154
8924,Incognito #8924,2.8732758620689656,5.904171428571428,132.46538461538464,3.474209818426362,29.882290562036058,260.47815126050415,6.1484706629110955,10.390486725663717,451.61644093556646,155
1174,Incognito #1174,2.8732758620689656,5.904171428571428,164.43978779840847,3.474209818426362,26.95382608695652,229.60666666666665,6.1484706629110955,10.390486725663717,449.7908950496732,156
7056,Incognito #7056,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,38.83836611953389,229.60666666666665,47.97539080637672,10.390486725663717,448.3990753638157,157
8984,Incognito #8984,2.8732758620689656,5.904171428571428,132.46538461538464,3.474209818426362,38.83836611953389,247.97520000000003,6.1484706629110955,10.390486725663717,448.06956523256014,158
1812,Incognito #1812,2.8732758620689656,5.904171428571428,109.33650793650794,3.474209818426362,38.39576365663322,229.60666666666665,47.97539080637672,10.390486725663717,447.956472900915,159
1410,Incognito #1410,2.8732758620689656,5.904171428571428,7.851291793313069,57.401666666666664,44.77379748663874,247.97520000000003,68.8666962897134,10.390486725663717,446.036586252636,160
7470,Incognito #7470,2.8732758620689656,5.904171428571428,89.71606367583212,3.474209818426362,16.80413097690556,247.97520000000003,68.8666962897134,10.390486725663717,446.0042347771816,161
