TOKEN_ID,TOKEN_NAME,Background,Skin,Body,Face,Head,RARITY_SCORE,Rank
6873,Pudgy Penguin #6873,43751.38461538462,37917.86666666667,8887.0,21065.48148148148,42.13096296296297,111663.86372649575,1
7365,Pudgy Penguin #7365,43751.38461538462,9479.466666666667,8887.0,21065.48148148148,10532.74074074074,93716.0735042735,2
5678,Pudgy Penguin #5678,43751.38461538462,9479.466666666667,8887.0,21065.48148148148,10532.74074074074,93716.0735042735,3
2447,Pudgy Penguin #2447,43751.38461538462,9479.466666666667,8887.0,24.381344307270233,10532.74074074074,72674.9733670993,4
3950,Pudgy Penguin #3950,43751.38461538462,9479.466666666667,8887.0,24.381344307270233,10532.74074074074,72674.9733670993,5
6570,Pudgy Penguin #6570,27.585992821806187,1723.539393939394,49.37222222222222,81.64915302899799,118.34540158135663,2000.492163593777,6
7891,Pudgy Penguin #7891,50.116133580051105,1723.539393939394,132.6417910447761,24.381344307270233,41.30486564996369,1971.983528521455,7
2238,Pudgy Penguin #2238,50.116133580051105,1723.539393939394,113.93589743589743,27.42901234567901,53.73847316704459,1968.758910468066,8
298,Pudgy Penguin #298,37.97863247863248,1723.539393939394,113.93589743589743,24.381344307270233,42.13096296296297,1941.966231124157,9
3446,Pudgy Penguin #3446,50.116133580051105,1723.539393939394,99.85393258426966,35.82564877802973,30.179772896105277,1939.5148817778497,10
8712,Pudgy Penguin #8712,57.948853795211406,1723.539393939394,82.28703703703704,35.82564877802973,35.82564877802973,1935.4265823277017,11
8441,Pudgy Penguin #8441,61.62166847237269,1723.539393939394,46.046632124352335,47.33816063254266,38.58146791480125,1917.127323083463,12
5004,Pudgy Penguin #5004,50.116133580051105,1723.539393939394,46.046632124352335,35.82564877802973,60.882894455148794,1916.4107028769758,13
8184,Pudgy Penguin #8184,57.948853795211406,1723.539393939394,54.858024691358025,21.920376151385515,50.63817663817664,1908.9048252155253,14
6468,Pudgy Penguin #6468,50.116133580051105,1723.539393939394,43.9950495049505,61.594975092051115,29.50347546425978,1908.7490275807063,15
7206,Pudgy Penguin #7206,37.97863247863248,1723.539393939394,53.53614457831325,42.47072879330944,41.30486564996369,1898.8297654396129,16
4611,Pudgy Penguin #4611,57.948853795211406,1723.539393939394,37.49789029535865,27.42901234567901,42.13096296296297,1888.546113338606,17
2517,Pudgy Penguin #2517,31.49847704491333,1723.539393939394,72.2520325203252,21.920376151385515,35.82564877802973,1885.0359284340475,18
5965,Pudgy Penguin #5965,50.116133580051105,1723.539393939394,43.77832512315271,21.920376151385515,38.16210413311863,1877.5163329271018,19
2173,Pudgy Penguin #2173,50.116133580051105,1723.539393939394,44.65829145728643,27.42901234567901,29.50347546425978,1875.2463067866702,20
4039,Pudgy Penguin #4039,31.49847704491333,1723.539393939394,53.215568862275454,21.920376151385515,42.13096296296297,1872.304778960931,21
77,Pudgy Penguin #77,31.49847704491333,1723.539393939394,47.77956989247311,27.42901234567901,36.82776482776483,1867.074218050224,22
5371,Pudgy Penguin #5371,37.97863247863248,1723.539393939394,48.56284153005465,24.381344307270233,30.179772896105277,1864.6419851514565,23
3532,Pudgy Penguin #3532,31.49847704491333,1723.539393939394,43.77832512315271,35.82564877802973,29.50347546425978,1864.1453203497492,24
5810,Pudgy Penguin #5810,27.585992821806187,1723.539393939394,48.56284153005465,22.602447941503737,37.350144470711854,1859.6408207034704,25
1914,Pudgy Penguin #1914,27.585992821806187,1723.539393939394,30.644827586206898,22.602447941503737,41.30486564996369,1845.6775279388744,26
6103,Pudgy Penguin #6103,27.585992821806187,1723.539393939394,34.988188976377955,22.602447941503737,29.50347546425978,1838.2194991433416,27
1402,Pudgy Penguin #1402,31.49847704491333,31.89055228483319,51.97076023391813,957.5218855218855,478.7609427609427,1551.6426178464928,28
1567,Pudgy Penguin #1567,37.97863247863248,28.531126160020065,99.85393258426966,124.6478194170502,1170.3045267489713,1461.3160373889436,29
2306,Pudgy Penguin #2306,31.49847704491333,28.531126160020065,72.2520325203252,81.64915302899799,1170.3045267489713,1384.2353155032279,30
5626,Pudgy Penguin #5626,50.116133580051105,31.89055228483319,53.215568862275454,61.775605517541,1170.3045267489713,1367.3023869936721,31
6218,Pudgy Penguin #6218,31.49847704491333,53.86060606060606,56.24683544303797,50.516742161826095,1170.3045267489713,1362.4271874593546,32
2974,Pudgy Penguin #2974,37.97863247863248,28.531126160020065,39.14977973568282,76.88131927547985,1170.3045267489713,1352.8453843987866,33
1516,Pudgy Penguin #1516,31.49847704491333,89.64034672970843,33.16044776119403,24.381344307270233,1170.3045267489713,1348.9851425920574,34
4390,Pudgy Penguin #4390,27.585992821806187,31.89055228483319,403.95454545454544,110.29047896063604,752.3386243386244,1326.0601938604452,35
6580,Pudgy Penguin #6580,61.62166847237269,14.314030451742797,50.2090395480226,21.920376151385515,1170.3045267489713,1318.369641372495,36
6869,Pudgy Penguin #6869,38.54747543205693,31.89055228483319,46.046632124352335,27.42901234567901,1170.3045267489713,1314.2181989358928,37
5971,Pudgy Penguin #5971,34.127445097803914,31.89055228483319,30.644827586206898,21.920376151385515,1170.3045267489713,1288.8877278692007,38
8003,Pudgy Penguin #8003,61.62166847237269,89.64034672970843,99.85393258426966,957.5218855218855,35.82564877802973,1244.463482086266,39
5826,Pudgy Penguin #5826,38.54747543205693,861.769696969697,43.9950495049505,236.69080316271325,42.47072879330944,1223.473753862727,40
6472,Pudgy Penguin #6472,50.116133580051105,861.769696969697,39.14977973568282,236.69080316271325,29.669692227438706,1217.396105675583,41
3049,Pudgy Penguin #3049,38.54747543205693,51.87122663018695,37.49789029535865,957.5218855218855,118.34540158135663,1203.7838794608444,42
2326,Pudgy Penguin #2326,50.116133580051105,58.69638802889577,82.28703703703704,957.5218855218855,53.73847316704459,1202.359917334914,43
2330,Pudgy Penguin #2330,61.62166847237269,89.64034672970843,44.65829145728643,957.5218855218855,35.82564877802973,1189.2678409592827,44
1883,Pudgy Penguin #1883,37.97863247863248,110.22635658914729,33.16044776119403,957.5218855218855,41.30486564996369,1180.1921880008229,45
8050,Pudgy Penguin #8050,38.54747543205693,110.22635658914729,42.31904761904762,957.5218855218855,29.669692227438706,1178.284457389576,46
542,Pudgy Penguin #542,37.97863247863248,89.64034672970843,43.9950495049505,957.5218855218855,42.642675063727694,1171.7785892989045,47
484,Pudgy Penguin #484,38.54747543205693,861.769696969697,201.97727272727272,21.920376151385515,35.82564877802973,1160.0404700584418,48
3785,Pudgy Penguin #3785,34.127445097803914,861.769696969697,34.988188976377955,110.29047896063604,118.34540158135663,1159.5212115858715,49
7128,Pudgy Penguin #7128,31.49847704491333,861.769696969697,63.02836879432625,81.64915302899799,118.34540158135663,1156.2910974192912,50
5483,Pudgy Penguin #5483,31.49847704491333,58.69638802889577,53.215568862275454,957.5218855218855,42.47072879330944,1143.4030482512794,51
4045,Pudgy Penguin #4045,27.585992821806187,14.314030451742797,43.9950495049505,296.6969222743871,752.3386243386244,1134.9306193915108,52
6433,Pudgy Penguin #6433,57.948853795211406,861.769696969697,51.97076023391813,124.6478194170502,38.16210413311863,1134.4992345489954,53
3229,Pudgy Penguin #3229,50.116133580051105,28.531126160020065,57.7077922077922,957.5218855218855,37.350144470711854,1131.2270819404607,54
949,Pudgy Penguin #949,50.116133580051105,861.769696969697,100.98863636363636,76.88131927547985,37.75175892738617,1127.5075451162504,55
4050,Pudgy Penguin #4050,34.127445097803914,28.531126160020065,51.66860465116279,957.5218855218855,50.63817663817664,1122.4872380690488,56
1663,Pudgy Penguin #1663,38.54747543205693,31.89055228483319,46.046632124352335,957.5218855218855,42.47072879330944,1116.4772741564375,57
4189,Pudgy Penguin #4189,38.54747543205693,861.769696969697,99.85393258426966,61.775605517541,53.73847316704459,1115.685183670609,58
2484,Pudgy Penguin #2484,50.116133580051105,14.314030451742797,51.97076023391813,957.5218855218855,36.82776482776483,1110.7505746153624,59
6783,Pudgy Penguin #6783,61.62166847237269,14.314030451742797,34.31274131274131,957.5218855218855,42.642675063727694,1110.41300082247,60
217,Pudgy Penguin #217,57.948853795211406,14.314030451742797,35.548,957.5218855218855,42.47072879330944,1107.8034985621491,61
6162,Pudgy Penguin #6162,37.97863247863248,861.769696969697,39.14977973568282,124.6478194170502,42.47072879330944,1106.016657394372,62
1803,Pudgy Penguin #1803,37.97863247863248,14.314030451742797,48.56284153005465,957.5218855218855,41.79659024103469,1100.17398022335,63
4589,Pudgy Penguin #4589,27.585992821806187,14.314030451742797,50.2090395480226,957.5218855218855,50.39588871167819,1100.0268370551353,64
5215,Pudgy Penguin #5215,34.127445097803914,14.314030451742797,48.56284153005465,957.5218855218855,40.98342700677331,1095.5096296082602,65
6480,Pudgy Penguin #6480,31.49847704491333,28.531126160020065,36.1260162601626,957.5218855218855,41.79659024103469,1095.474095228016,66
3847,Pudgy Penguin #3847,31.49847704491333,14.314030451742797,56.24683544303797,957.5218855218855,29.669692227438706,1089.2509206890181,67
3584,Pudgy Penguin #3584,31.49847704491333,861.769696969697,143.33870967741936,21.920376151385515,30.179772896105277,1088.7070327395204,68
118,Pudgy Penguin #118,34.127445097803914,14.314030451742797,46.046632124352335,957.5218855218855,29.669692227438706,1081.6796854232232,69
1754,Pudgy Penguin #1754,31.49847704491333,861.769696969697,33.16044776119403,61.594975092051115,90.02342513453624,1078.0470220023917,70
4267,Pudgy Penguin #4267,34.127445097803914,14.314030451742797,33.16044776119403,957.5218855218855,37.75175892738617,1076.8755677600125,71
7912,Pudgy Penguin #7912,57.948853795211406,861.769696969697,44.65829145728643,50.516742161826095,60.53299276287782,1075.4265771468986,72
8621,Pudgy Penguin #8621,50.116133580051105,861.769696969697,99.85393258426966,21.920376151385515,36.82776482776483,1070.487904113168,73
3277,Pudgy Penguin #3277,38.54747543205693,861.769696969697,43.9950495049505,76.88131927547985,48.094706578724846,1069.2882477609091,74
8234,Pudgy Penguin #8234,61.62166847237269,861.769696969697,38.978070175438596,61.594975092051115,41.30486564996369,1065.269276359523,75
5387,Pudgy Penguin #5387,50.116133580051105,861.769696969697,56.24683544303797,42.47072879330944,53.73847316704459,1064.34186795314,76
3155,Pudgy Penguin #3155,38.54747543205693,861.769696969697,47.77956989247311,78.31034007985681,37.350144470711854,1063.7572268447957,77
6615,Pudgy Penguin #6615,34.127445097803914,861.769696969697,44.65829145728643,81.64915302899799,38.866201995353286,1061.0707885491386,78
7677,Pudgy Penguin #7677,57.948853795211406,861.769696969697,77.27826086956522,21.920376151385515,36.82776482776483,1055.744952613624,79
2043,Pudgy Penguin #2043,34.127445097803914,861.769696969697,53.53614457831325,65.82962962962962,38.866201995353286,1054.129118270797,80
2211,Pudgy Penguin #2211,57.948853795211406,861.769696969697,43.77832512315271,35.82564877802973,48.094706578724846,1047.4172312448156,81
1173,Pudgy Penguin #1173,57.948853795211406,861.769696969697,52.58579881656805,27.42901234567901,42.642675063727694,1042.3760369908832,82
7374,Pudgy Penguin #7374,61.62166847237269,110.22635658914729,53.215568862275454,61.775605517541,752.3386243386244,1039.1778237799608,83
7821,Pudgy Penguin #7821,31.49847704491333,861.769696969697,36.1260162601626,61.594975092051115,48.094706578724846,1039.0838719455487,84
7951,Pudgy Penguin #7951,27.585992821806187,861.769696969697,37.49789029535865,61.594975092051115,50.39588871167819,1038.844443890591,85
109,Pudgy Penguin #109,50.116133580051105,861.769696969697,54.858024691358025,27.42901234567901,42.642675063727694,1036.8155426505127,86
7705,Pudgy Penguin #7705,37.97863247863248,861.769696969697,35.548,50.516742161826095,48.094706578724846,1033.9077781888802,87
4778,Pudgy Penguin #4778,61.62166847237269,861.769696969697,48.56284153005465,22.602447941503737,37.350144470711854,1031.90679938434,88
161,Pudgy Penguin #161,34.127445097803914,861.769696969697,48.56284153005465,47.33816063254266,38.58146791480125,1030.3796121448995,89
4804,Pudgy Penguin #4804,50.116133580051105,861.769696969697,42.31904761904762,21.920376151385515,53.73847316704459,1029.8637274872258,90
4111,Pudgy Penguin #4111,27.585992821806187,861.769696969697,67.83969465648855,27.42901234567901,41.79659024103469,1026.4209870347054,91
3403,Pudgy Penguin #3403,38.54747543205693,861.769696969697,30.644827586206898,50.516742161826095,41.30486564996369,1022.7836077997506,92
4547,Pudgy Penguin #4547,61.62166847237269,861.769696969697,34.31274131274131,21.920376151385515,41.79659024103469,1021.4210731472311,93
2551,Pudgy Penguin #2551,31.49847704491333,110.22635658914729,44.65829145728643,81.64915302899799,752.3386243386244,1020.3709024589695,94
8655,Pudgy Penguin #8655,38.54747543205693,861.769696969697,42.31904761904762,22.602447941503737,53.73847316704459,1018.9771411293499,95
6445,Pudgy Penguin #6445,27.585992821806187,861.769696969697,77.27826086956522,21.920376151385515,29.50347546425978,1018.0578022767136,96
1694,Pudgy Penguin #1694,27.585992821806187,861.769696969697,53.53614457831325,35.82564877802973,39.15517003992841,1017.8726531877745,97
6184,Pudgy Penguin #6184,37.97863247863248,861.769696969697,48.56284153005465,27.42901234567901,41.79659024103469,1017.5367735650977,98
6185,Pudgy Penguin #6185,31.49847704491333,861.769696969697,57.7077922077922,21.920376151385515,41.79659024103469,1014.6929326148227,99
4530,Pudgy Penguin #4530,37.97863247863248,861.769696969697,49.37222222222222,27.42901234567901,37.75175892738617,1014.3013229436168,100
6541,Pudgy Penguin #6541,50.116133580051105,426.0434456928839,403.95454545454544,88.51042639277934,42.642675063727694,1011.2672261839874,101
4305,Pudgy Penguin #4305,27.585992821806187,861.769696969697,39.14977973568282,22.602447941503737,59.84511784511784,1010.9530353138075,102
80,Pudgy Penguin #80,34.127445097803914,861.769696969697,43.77832512315271,27.42901234567901,41.79659024103469,1008.9010697773673,103
2422,Pudgy Penguin #2422,37.97863247863248,861.769696969697,33.16044776119403,24.381344307270233,48.094706578724846,1005.3848280955185,104
7228,Pudgy Penguin #7228,27.585992821806187,861.769696969697,53.53614457831325,21.920376151385515,39.15517003992841,1003.9673805611303,105
1728,Pudgy Penguin #1728,34.127445097803914,861.769696969697,39.14977973568282,22.602447941503737,41.30486564996369,998.9542353946513,106
3236,Pudgy Penguin #3236,27.585992821806187,110.22635658914729,57.7077922077922,50.516742161826095,752.3386243386244,998.3755081191962,107
7617,Pudgy Penguin #7617,61.62166847237269,53.86060606060606,82.28703703703704,42.47072879330944,752.3386243386244,992.5786647019496,108
25,Pudgy Penguin #25,31.49847704491333,861.769696969697,37.340336134453786,21.920376151385515,38.16210413311863,990.6909904335682,109
303,Pudgy Penguin #303,34.127445097803914,51.87122663018695,44.65829145728643,88.51042639277934,752.3386243386244,971.506013916681,110
5235,Pudgy Penguin #5235,31.49847704491333,426.0434456928839,132.6417910447761,296.6969222743871,39.15517003992841,926.0358060968888,111
1140,Pudgy Penguin #1140,31.49847704491333,58.69638802889577,49.37222222222222,24.381344307270233,752.3386243386244,916.2870559419259,112
600,Pudgy Penguin #600,37.97863247863248,31.89055228483319,49.37222222222222,42.47072879330944,752.3386243386244,914.0507601176217,113
6459,Pudgy Penguin #6459,38.54747543205693,14.314030451742797,63.02836879432625,42.47072879330944,752.3386243386244,910.6992278100598,114
4177,Pudgy Penguin #4177,34.127445097803914,426.0434456928839,42.31904761904762,314.41017136539523,90.02342513453624,906.9235349096668,115
5670,Pudgy Penguin #5670,37.97863247863248,14.314030451742797,46.046632124352335,50.516742161826095,752.3386243386244,901.1946615551781,116
1090,Pudgy Penguin #1090,38.54747543205693,426.0434456928839,99.85393258426966,296.6969222743871,37.350144470711854,898.4919204543093,117
836,Pudgy Penguin #836,31.49847704491333,426.0434456928839,63.02836879432625,314.41017136539523,59.84511784511784,894.8255807426365,118
1372,Pudgy Penguin #1372,37.97863247863248,14.314030451742797,53.53614457831325,22.602447941503737,752.3386243386244,880.7698797888166,119
7419,Pudgy Penguin #7419,27.585992821806187,14.314030451742797,52.58579881656805,27.42901234567901,752.3386243386244,874.2534587744204,120
1540,Pudgy Penguin #1540,31.49847704491333,14.314030451742797,53.215568862275454,21.920376151385515,752.3386243386244,873.2870768489415,121
8270,Pudgy Penguin #8270,37.97863247863248,426.0434456928839,67.83969465648855,296.6969222743871,38.866201995353286,867.4248970977453,122
5529,Pudgy Penguin #5529,37.97863247863248,426.0434456928839,77.27826086956522,61.775605517541,198.7309573724668,801.8069019310893,123
4152,Pudgy Penguin #4152,61.62166847237269,426.0434456928839,52.58579881656805,124.6478194170502,118.34540158135663,783.2441339802315,124
2956,Pudgy Penguin #2956,50.116133580051105,426.0434456928839,52.89880952380952,124.6478194170502,118.34540158135663,772.0516097951514,125
5379,Pudgy Penguin #5379,57.948853795211406,426.0434456928839,201.97727272727272,50.516742161826095,29.669692227438706,766.1560066046328,126
187,Pudgy Penguin #187,27.585992821806187,426.0434456928839,36.1260162601626,236.69080316271325,29.50347546425978,755.9497334018257,127
5666,Pudgy Penguin #5666,57.948853795211406,89.64034672970843,77.27826086956522,47.33816063254266,478.7609427609427,750.9665647879704,128
6932,Pudgy Penguin #6932,27.585992821806187,426.0434456928839,125.16901408450704,50.516742161826095,119.69023569023568,749.0054304512589,129
4223,Pudgy Penguin #4223,27.585992821806187,426.0434456928839,153.22413793103448,79.49238294898672,60.882894455148794,747.22885384986,130
2611,Pudgy Penguin #2611,61.62166847237269,60.863349384697706,167.67924528301887,296.6969222743871,159.58698092031426,746.4481663347906,131
8013,Pudgy Penguin #8013,37.97863247863248,426.0434456928839,87.12745098039217,61.594975092051115,118.34540158135663,731.0899058253162,132
78,Pudgy Penguin #78,27.585992821806187,426.0434456928839,43.77832512315271,110.29047896063604,117.03045267489712,724.7286952733759,133
6300,Pudgy Penguin #6300,57.948853795211406,426.0434456928839,99.85393258426966,21.920376151385515,118.34540158135663,724.1120098051072,134
5333,Pudgy Penguin #5333,38.54747543205693,89.64034672970843,53.53614457831325,61.775605517541,478.7609427609427,722.2605150185623,135
4666,Pudgy Penguin #4666,57.948853795211406,53.86060606060606,99.85393258426966,21.920376151385515,478.7609427609427,712.3447113524154,136
8069,Pudgy Penguin #8069,27.585992821806187,426.0434456928839,153.22413793103448,65.82962962962962,39.15517003992841,711.8383761152826,137
5958,Pudgy Penguin #5958,38.54747543205693,426.0434456928839,49.37222222222222,79.49238294898672,118.34540158135663,711.8009278775064,138
7455,Pudgy Penguin #7455,34.127445097803914,426.0434456928839,126.95714285714286,88.51042639277934,35.82564877802973,711.4641088186397,139
2167,Pudgy Penguin #2167,50.116133580051105,426.0434456928839,67.83969465648855,47.33816063254266,118.34540158135663,709.6828361433229,140
4373,Pudgy Penguin #4373,31.49847704491333,60.863349384697706,201.97727272727272,296.6969222743871,117.03045267489712,708.066474106168,141
7092,Pudgy Penguin #7092,37.97863247863248,89.64034672970843,51.97076023391813,49.449487045731175,478.7609427609427,707.8001692489329,142
5683,Pudgy Penguin #5683,27.585992821806187,426.0434456928839,51.97076023391813,79.49238294898672,118.34540158135663,703.4379832789516,143
739,Pudgy Penguin #739,31.49847704491333,426.0434456928839,99.85393258426966,24.381344307270233,118.34540158135663,700.1226012106937,144
3445,Pudgy Penguin #3445,37.97863247863248,58.69638802889577,100.98863636363636,21.920376151385515,478.7609427609427,698.3449757834928,145
3323,Pudgy Penguin #3323,37.97863247863248,426.0434456928839,77.27826086956522,35.82564877802973,118.34540158135663,695.471389400468,146
3210,Pudgy Penguin #3210,34.127445097803914,426.0434456928839,116.93421052631578,76.88131927547985,37.350144470711854,691.3365650631953,147
2541,Pudgy Penguin #2541,50.116133580051105,110.22635658914729,201.97727272727272,296.6969222743871,29.669692227438706,688.6863773982969,148
3508,Pudgy Penguin #3508,37.97863247863248,426.0434456928839,99.85393258426966,88.51042639277934,35.82564877802973,688.212085926595,149
671,Pudgy Penguin #671,38.54747543205693,60.863349384697706,47.77956989247311,61.775605517541,478.7609427609427,687.7269429877115,150
7146,Pudgy Penguin #7146,31.49847704491333,51.87122663018695,403.95454545454544,81.64915302899799,118.34540158135663,687.3188037400004,151
1430,Pudgy Penguin #1430,57.948853795211406,31.89055228483319,100.98863636363636,314.41017136539523,181.59897828863345,686.8371920977096,152
2438,Pudgy Penguin #2438,61.62166847237269,426.0434456928839,36.1260162601626,124.6478194170502,37.350144470711854,685.7890943131812,153
6040,Pudgy Penguin #6040,38.54747543205693,426.0434456928839,113.93589743589743,76.88131927547985,30.179772896105277,685.5879107324234,154
1925,Pudgy Penguin #1925,57.948853795211406,426.0434456928839,51.66860465116279,110.29047896063604,39.15517003992841,685.1065531398225,155
992,Pudgy Penguin #992,50.116133580051105,51.87122663018695,87.12745098039217,296.6969222743871,198.7309573724668,684.5426908374841,156
5424,Pudgy Penguin #5424,50.116133580051105,426.0434456928839,36.1260162601626,49.449487045731175,118.34540158135663,680.0804841601855,157
5734,Pudgy Penguin #5734,34.127445097803914,110.22635658914729,99.85393258426966,314.41017136539523,118.34540158135663,676.9633072179728,158
7012,Pudgy Penguin #7012,61.62166847237269,426.0434456928839,34.988188976377955,35.82564877802973,118.34540158135663,676.8243535010209,159
1040,Pudgy Penguin #1040,57.948853795211406,51.87122663018695,35.548,296.6969222743871,234.06090534979424,676.1259080495797,160
5805,Pudgy Penguin #5805,61.62166847237269,53.86060606060606,34.31274131274131,47.33816063254266,478.7609427609427,675.8941192392055,161
4101,Pudgy Penguin #4101,57.948853795211406,426.0434456928839,37.340336134453786,124.6478194170502,29.669692227438706,675.650147267038,162
8128,Pudgy Penguin #8128,61.62166847237269,53.86060606060606,51.97076023391813,27.42901234567901,478.7609427609427,673.6429898735187,163
4544,Pudgy Penguin #4544,57.948853795211406,426.0434456928839,51.97076023391813,79.49238294898672,57.87220187220187,673.327644543202,164
5090,Pudgy Penguin #5090,61.62166847237269,51.87122663018695,201.97727272727272,314.41017136539523,42.642675063727694,672.5230142589553,165
5651,Pudgy Penguin #5651,38.54747543205693,426.0434456928839,72.2520325203252,81.64915302899799,53.73847316704459,672.2305798413086,166
4443,Pudgy Penguin #4443,37.97863247863248,426.0434456928839,53.53614457831325,35.82564877802973,118.34540158135663,671.729273109216,167
652,Pudgy Penguin #652,50.116133580051105,426.0434456928839,33.16044776119403,42.47072879330944,118.34540158135663,670.1361574087952,168
1109,Pudgy Penguin #1109,27.585992821806187,426.0434456928839,132.6417910447761,24.381344307270233,56.627638391079245,667.2802122578156,169
7590,Pudgy Penguin #7590,31.49847704491333,53.86060606060606,51.97076023391813,50.516742161826095,478.7609427609427,666.6075282622063,170
7567,Pudgy Penguin #7567,50.116133580051105,426.0434456928839,49.37222222222222,22.602447941503737,118.34540158135663,666.4796510180176,171
684,Pudgy Penguin #684,37.97863247863248,426.0434456928839,72.2520325203252,81.64915302899799,48.094706578724846,666.0179702995644,172
