TOKEN_ID,TOKEN_NAME,Clan,Background,Body,Apparel,Mouth,Eyes,Head,Item,Face,Hat,Hand,NUM_TRAITS,RARITY_SCORE,Rank
1525,Ma'aorgs Kedu #1525,451.56774193548387,608.6347826086956,354.9340770791075,22.85560344827586,13.427140883977902,555.5,9.765193370165747,1508.4698275862067,4.435045432079991,4.271043093032622,7142.142857142857,752.6129032258065,11428.616215805689,1
7205,Ma'aorgs Kedu #7205,451.56774193548387,311.08,361.16099071207435,22.85560344827586,13.427140883977902,199.41025641025644,9.765193370165747,4022.5862068965516,4.435045432079991,4.271043093032622,4545.0,752.6129032258065,10698.172125407706,2
930,Ma'aorgs Kedu #930,451.56774193548387,279.972,354.9340770791075,22.85560344827586,13.427140883977902,194.425,9.765193370165747,6033.879310344827,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,10394.645058812757,3
2180,Ma'aorgs Kedu #2180,451.56774193548387,311.08,514.654411764706,22.85560344827586,13.427140883977902,555.5,9.765193370165747,482.71034482758614,4.435045432079991,4.271043093032622,7142.142857142857,752.6129032258065,10265.022285123972,4
3520,Ma'aorgs Kedu #3520,451.56774193548387,311.08,354.9340770791075,22.85560344827586,13.427140883977902,288.037037037037,9.765193370165747,754.2349137931034,4.435045432079991,4.271043093032622,7142.142857142857,752.6129032258065,10109.363556440927,5
109,Ma'aorgs Kedu #109,451.56774193548387,378.3405405405405,361.16099071207435,22.85560344827586,13.427140883977902,194.425,9.765193370165747,754.2349137931034,4.435045432079991,4.271043093032622,7142.142857142857,752.6129032258065,10089.238973577398,6
5846,Ma'aorgs Kedu #5846,451.56774193548387,311.08,514.654411764706,22.85560344827586,13.427140883977902,555.5,9.765193370165747,6033.879310344827,4.435045432079991,4.271043093032622,1388.75,752.6129032258065,10062.798393498357,7
5188,Ma'aorgs Kedu #5188,451.56774193548387,311.08,361.16099071207435,22.85560344827586,13.427140883977902,288.037037037037,9.765193370165747,482.71034482758614,4.435045432079991,4.271043093032622,7142.142857142857,752.6129032258065,9844.065901108377,8
5829,Ma'aorgs Kedu #5829,451.56774193548387,311.08,361.16099071207435,22.85560344827586,13.427140883977902,199.41025641025644,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,7142.142857142857,752.6129032258065,9649.846232550562,9
2916,Ma'aorgs Kedu #2916,451.56774193548387,279.972,354.9340770791075,22.85560344827586,13.427140883977902,199.41025641025644,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,7142.142857142857,752.6129032258065,9612.511318917595,10
4654,Ma'aorgs Kedu #4654,451.56774193548387,608.6347826086956,514.654411764706,22.85560344827586,13.427140883977902,222.2,9.765193370165747,4022.5862068965516,4.435045432079991,4.271043093032622,1388.75,752.6129032258065,8015.760072658776,11
1259,Ma'aorgs Kedu #1259,451.56774193548387,311.08,514.654411764706,22.85560344827586,13.427140883977902,199.41025641025644,9.765193370165747,4022.5862068965516,4.435045432079991,4.271043093032622,1388.75,752.6129032258065,7695.415546460337,12
3490,Ma'aorgs Kedu #3490,451.56774193548387,279.972,361.16099071207435,22.85560344827586,13.427140883977902,555.5,9.765193370165747,548.5344827586207,4.435045432079991,4.271043093032622,4545.0,752.6129032258065,7549.102144859518,13
6710,Ma'aorgs Kedu #6710,451.56774193548387,311.08,361.16099071207435,22.85560344827586,13.427140883977902,222.2,9.765193370165747,754.2349137931034,4.435045432079991,4.271043093032622,4545.0,752.6129032258065,7452.610575894,14
2277,Ma'aorgs Kedu #2277,451.56774193548387,311.08,514.654411764706,22.85560344827586,13.427140883977902,199.41025641025644,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,4545.0,752.6129032258065,7206.196796460336,15
1603,Ma'aorgs Kedu #1603,451.56774193548387,279.972,354.9340770791075,22.85560344827586,13.427140883977902,194.425,9.765193370165747,548.5344827586207,4.435045432079991,4.271043093032622,4545.0,752.6129032258065,7181.800231226551,16
1578,Ma'aorgs Kedu #1578,451.56774193548387,279.972,361.16099071207435,22.85560344827586,13.427140883977902,222.2,9.765193370165747,482.71034482758614,4.435045432079991,4.271043093032622,4545.0,752.6129032258065,7149.978006928483,17
3052,Ma'aorgs Kedu #3052,451.56774193548387,378.3405405405405,361.16099071207435,22.85560344827586,13.427140883977902,222.2,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,4545.0,752.6129032258065,7142.75365953799,18
6499,Ma'aorgs Kedu #6499,451.56774193548387,378.3405405405405,361.16099071207435,22.85560344827586,13.427140883977902,199.41025641025644,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,4545.0,752.6129032258065,7119.963915948246,19
3161,Ma'aorgs Kedu #3161,451.56774193548387,378.3405405405405,361.16099071207435,22.85560344827586,13.427140883977902,194.425,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,4545.0,752.6129032258065,7114.978659537989,20
4927,Ma'aorgs Kedu #4927,451.56774193548387,311.08,361.16099071207435,22.85560344827586,13.427140883977902,194.425,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,4545.0,752.6129032258065,7047.718118997449,21
3104,Ma'aorgs Kedu #3104,451.56774193548387,279.972,354.9340770791075,22.85560344827586,13.427140883977902,194.425,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,4545.0,752.6129032258065,7010.383205364482,22
3945,Ma'aorgs Kedu #3945,451.56774193548387,311.08,514.654411764706,22.85560344827586,13.427140883977902,555.5,9.765193370165747,1508.4698275862067,4.435045432079991,4.271043093032622,1922.8846153846152,752.6129032258065,6071.523526124351,23
3958,Ma'aorgs Kedu #3958,451.56774193548387,279.972,354.9340770791075,22.85560344827586,13.427140883977902,288.037037037037,9.765193370165747,1508.4698275862067,4.435045432079991,4.271043093032622,1922.8846153846152,752.6129032258065,5613.232228475788,24
22,Ma'aorgs Kedu #22,451.56774193548387,311.08,514.654411764706,22.85560344827586,13.427140883977902,222.2,9.765193370165747,754.2349137931034,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,5333.603996946632,25
1708,Ma'aorgs Kedu #1708,451.56774193548387,279.972,514.654411764706,22.85560344827586,13.427140883977902,194.425,9.765193370165747,804.5172413793103,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,5325.0033245328395,26
6157,Ma'aorgs Kedu #6157,451.56774193548387,608.6347826086956,514.654411764706,22.85560344827586,13.427140883977902,194.425,9.765193370165747,804.5172413793103,4.435045432079991,4.271043093032622,1922.8846153846152,752.6129032258065,5304.05072252615,27
403,Ma'aorgs Kedu #403,451.56774193548387,378.3405405405405,354.9340770791075,22.85560344827586,13.427140883977902,222.2,9.765193370165747,804.5172413793103,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,5291.426530387781,28
2393,Ma'aorgs Kedu #2393,451.56774193548387,378.3405405405405,361.16099071207435,22.85560344827586,13.427140883977902,194.425,9.765193370165747,754.2349137931034,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,5219.596116434541,29
382,Ma'aorgs Kedu #382,451.56774193548387,378.3405405405405,514.654411764706,22.85560344827586,13.427140883977902,222.2,9.765193370165747,548.5344827586207,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,5195.16410645269,30
1924,Ma'aorgs Kedu #1924,451.56774193548387,608.6347826086956,354.9340770791075,22.85560344827586,13.427140883977902,199.41025641025644,9.765193370165747,482.71034482758614,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,5177.124132314468,31
7565,Ma'aorgs Kedu #7565,451.56774193548387,378.3405405405405,514.654411764706,22.85560344827586,13.427140883977902,288.037037037037,9.765193370165747,804.5172413793103,4.435045432079991,4.271043093032622,1922.8846153846152,752.6129032258065,5167.3685174950315,32
7114,Ma'aorgs Kedu #7114,451.56774193548387,608.6347826086956,354.9340770791075,22.85560344827586,13.427140883977902,288.037037037037,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,5160.158025010214,33
3043,Ma'aorgs Kedu #3043,451.56774193548387,311.08,354.9340770791075,22.85560344827586,13.427140883977902,555.5,9.765193370165747,754.2349137931034,4.435045432079991,4.271043093032622,1922.8846153846152,752.6129032258065,5157.568277645649,34
1551,Ma'aorgs Kedu #1551,451.56774193548387,311.08,514.654411764706,22.85560344827586,13.427140883977902,222.2,9.765193370165747,548.5344827586207,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,5127.903565912149,35
4751,Ma'aorgs Kedu #4751,451.56774193548387,608.6347826086956,354.9340770791075,22.85560344827586,13.427140883977902,222.2,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,5094.320987973178,36
4773,Ma'aorgs Kedu #4773,451.56774193548387,608.6347826086956,361.16099071207435,22.85560344827586,13.427140883977902,555.5,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,1922.8846153846152,752.6129032258065,5084.23251699076,37
379,Ma'aorgs Kedu #379,451.56774193548387,378.3405405405405,361.16099071207435,22.85560344827586,13.427140883977902,222.2,9.765193370165747,548.5344827586207,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,5041.670685400059,38
2771,Ma'aorgs Kedu #2771,451.56774193548387,279.972,354.9340770791075,22.85560344827586,13.427140883977902,222.2,9.765193370165747,1508.4698275862067,4.435045432079991,4.271043093032622,1388.75,752.6129032258065,5013.260576054137,39
6900,Ma'aorgs Kedu #6900,451.56774193548387,378.3405405405405,514.654411764706,22.85560344827586,13.427140883977902,199.41025641025644,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,5000.957337000877,40
5312,Ma'aorgs Kedu #5312,451.56774193548387,311.08,361.16099071207435,22.85560344827586,13.427140883977902,222.2,9.765193370165747,548.5344827586207,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,4974.4101448595175,41
6174,Horcrugs Kedu #6174,226.51456310679615,1999.8,223.76278772378518,22.85560344827586,13.427140883977902,598.2307692307692,9.765193370165747,1005.6465517241379,147.1677880571909,320.4807692307692,6.55930202046707,377.52427184466023,4951.734740640995,42
3684,Ma'aorgs Kedu #3684,451.56774193548387,378.3405405405405,354.9340770791075,22.85560344827586,13.427140883977902,199.41025641025644,9.765193370165747,482.71034482758614,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,4946.829890246313,43
1873,Ma'aorgs Kedu #1873,451.56774193548387,378.3405405405405,361.16099071207435,22.85560344827586,13.427140883977902,288.037037037037,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,4936.090696575026,44
6111,Ma'aorgs Kedu #6111,451.56774193548387,311.08,514.654411764706,22.85560344827586,13.427140883977902,194.425,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,4928.711540050081,45
3151,Ma'aorgs Kedu #3151,451.56774193548387,608.6347826086956,361.16099071207435,22.85560344827586,13.427140883977902,194.425,9.765193370165747,1508.4698275862067,4.435045432079991,4.271043093032622,943.3018867924528,752.6129032258065,4874.927159088252,46
4646,Ma'aorgs Kedu #4646,451.56774193548387,279.972,361.16099071207435,22.85560344827586,13.427140883977902,222.2,9.765193370165747,804.5172413793103,4.435045432079991,4.271043093032622,1922.8846153846152,752.6129032258065,4849.669518864823,47
277,Ma'aorgs Kedu #277,451.56774193548387,378.3405405405405,361.16099071207435,22.85560344827586,13.427140883977902,199.41025641025644,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,4847.463915948246,48
4608,Ma'aorgs Kedu #4608,451.56774193548387,311.08,361.16099071207435,22.85560344827586,13.427140883977902,199.41025641025644,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,4780.203375407705,49
5251,Ma'aorgs Kedu #5251,451.56774193548387,279.972,361.16099071207435,22.85560344827586,13.427140883977902,222.2,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,4771.885118997448,50
3757,Ma'aorgs Kedu #3757,451.56774193548387,279.972,361.16099071207435,22.85560344827586,13.427140883977902,222.2,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,4771.885118997448,51
3170,Ma'aorgs Kedu #3170,451.56774193548387,279.972,361.16099071207435,22.85560344827586,13.427140883977902,194.425,9.765193370165747,754.2349137931034,4.435045432079991,4.271043093032622,1922.8846153846152,752.6129032258065,4771.612191278616,52
2721,Ma'aorgs Kedu #2721,451.56774193548387,378.3405405405405,354.9340770791075,22.85560344827586,13.427140883977902,288.037037037037,9.765193370165747,548.5344827586207,4.435045432079991,4.271043093032622,1922.8846153846152,752.6129032258065,4751.665424188744,53
1338,Ma'aorgs Kedu #1338,451.56774193548387,608.6347826086956,361.16099071207435,22.85560344827586,13.427140883977902,222.2,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,1922.8846153846152,752.6129032258065,4750.93251699076,54
7765,Ma'aorgs Kedu #7765,451.56774193548387,279.972,354.9340770791075,22.85560344827586,13.427140883977902,199.41025641025644,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,4742.868461774738,55
5743,Ma'aorgs Kedu #5743,451.56774193548387,378.3405405405405,514.654411764706,22.85560344827586,13.427140883977902,288.037037037037,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,1922.8846153846152,752.6129032258065,4739.968733012272,56
7484,Ma'aorgs Kedu #7484,451.56774193548387,279.972,354.9340770791075,22.85560344827586,13.427140883977902,194.425,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,2272.5,752.6129032258065,4737.883205364482,57
816,Ma'aorgs Kedu #816,451.56774193548387,608.6347826086956,361.16099071207435,22.85560344827586,13.427140883977902,199.41025641025644,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,1922.8846153846152,752.6129032258065,4728.142773401016,58
6173,Ma'aorgs Kedu #6173,451.56774193548387,279.972,514.654411764706,22.85560344827586,13.427140883977902,199.41025641025644,9.765193370165747,548.5344827586207,4.435045432079991,4.271043093032622,1922.8846153846152,752.6129032258065,4724.39043770702,59
7591,Ma'aorgs Kedu #7591,451.56774193548387,279.972,514.654411764706,22.85560344827586,13.427140883977902,222.2,9.765193370165747,482.71034482758614,4.435045432079991,4.271043093032622,1922.8846153846152,752.6129032258065,4681.35604336573,60
3494,Ma'aorgs Kedu #3494,451.56774193548387,378.3405405405405,354.9340770791075,22.85560344827586,13.427140883977902,194.425,9.765193370165747,548.5344827586207,4.435045432079991,4.271043093032622,1922.8846153846152,752.6129032258065,4658.053387151706,61
2725,Horcrugs Kedu #2725,226.51456310679615,1999.8,245.0735294117647,22.85560344827586,13.427140883977902,116.07462686567163,9.765193370165747,1005.6465517241379,301.6939655172414,320.4807692307692,6.55930202046707,377.52427184466023,4645.415517423928,62
2672,Ma'aorgs Kedu #2672,451.56774193548387,279.972,514.654411764706,22.85560344827586,13.427140883977902,288.037037037037,9.765193370165747,377.1174568965517,4.435045432079991,4.271043093032622,1922.8846153846152,752.6129032258065,4641.600192471732,63
