TOKEN_ID,TOKEN_NAME,Background,Rice,Clothes,Eyes,Head,Mouth,NUM_TRAITS,RARITY_SCORE,Rank
2690,Sushiverse #2690,17.617449664429532,614.0350877192982,126.31578947368422,34.7394540942928,14.347202295552368,52.29083665338646,14.002800560112023,873.3486204607557,26
973,Sushiverse #973,21.033653846153847,480.5491990846682,240.0,34.7394540942928,47.61904761904761,29.23162583518931,14.002800560112023,867.1757810394639,27
8905,Sushiverse #8905,18.40813464235624,614.0350877192982,53.09734513274336,76.97947214076245,24.154589371980677,52.29083665338646,14.002800560112023,852.9682662206395,28
7943,Sushiverse #7943,18.564356435643564,614.0350877192982,85.71428571428571,66.74082313681869,29.850746268656714,18.35664335664336,14.002800560112023,847.2647431914584,29
3095,Sushiverse #3095,19.430051813471504,614.0350877192982,7.151370679380214,7.28016501707372,50.0,133.92857142857144,14.002800560112023,845.8280472179072,30
3996,Sushiverse #3996,22.68798617113224,4.727387330601953,7.151370679380214,376.34408602150535,22.52252252252252,386.0294117647059,14.002800560112023,833.4655650499603,31
4772,Sushiverse #4772,22.68798617113224,614.0350877192982,35.92814371257485,94.08602150537634,14.347202295552368,36.66201117318436,14.002800560112023,831.7492531372305,32
3822,Sushiverse #3822,22.68798617113224,614.0350877192982,17.341040462427745,7.28016501707372,98.0392156862745,56.08974358974359,14.002800560112023,829.4760392060621,33
3911,Sushiverse #3911,22.68798617113224,614.0350877192982,57.971014492753625,7.28016501707372,29.498525073746315,63.10096153846155,14.002800560112023,808.5765405725778,34
3840,Sushiverse #3840,22.68798617113224,614.0350877192982,47.24409448818898,37.84465669489998,22.52252252252252,35.472972972972975,14.002800560112023,793.810121129127,35
3047,Sushiverse #3047,22.68798617113224,614.0350877192982,35.92814371257485,40.68584713746004,28.901734104046245,36.66201117318436,14.002800560112023,792.9036105778081,36
463,Sushiverse #463,21.033653846153847,480.5491990846682,218.1818181818182,7.28016501707372,23.148148148148145,23.907103825136616,14.002800560112023,788.1028886631108,37
6013,Sushiverse #6013,22.68798617113224,614.0350877192982,59.701492537313435,37.84465669489998,31.25,5.173433188805677,14.002800560112023,784.6954568715616,38
4756,Sushiverse #4756,18.40813464235624,614.0350877192982,19.386106623586432,37.84465669489998,24.154589371980677,56.08974358974359,14.002800560112023,783.9211192019773,39
8138,Sushiverse #8138,17.617449664429532,614.0350877192982,8.759124087591239,37.84465669489998,86.20689655172414,5.173433188805677,14.002800560112023,783.6394484668608,40
4150,Sushiverse #4150,18.564356435643564,614.0350877192982,8.759124087591239,79.23033389926428,15.313935681470138,28.782894736842103,14.002800560112023,778.6885331202216,41
8025,Sushiverse #8025,17.617449664429532,614.0350877192982,7.151370679380214,66.74082313681869,29.850746268656714,28.782894736842103,14.002800560112023,778.1811727655374,42
4276,Sushiverse #4276,22.68798617113224,614.0350877192982,17.341040462427745,35.19061583577712,56.497175141242934,18.35664335664336,14.002800560112023,778.1113492466336,43
1799,Sushiverse #1799,22.68798617113224,614.0350877192982,19.386106623586432,79.23033389926428,23.148148148148145,5.173433188805677,14.002800560112023,777.6638963103471,44
1784,Sushiverse #1784,18.564356435643564,614.0350877192982,19.386106623586432,66.74082313681869,15.313935681470138,28.782894736842103,14.002800560112023,776.8260048937713,45
5534,Sushiverse #5534,17.617449664429532,614.0350877192982,27.972027972027973,37.84465669489998,37.59398496240602,23.907103825136616,14.002800560112023,772.9731113983103,46
6855,Sushiverse #6855,19.430051813471504,614.0350877192982,19.386106623586432,20.908004778972522,15.313935681470138,63.10096153846155,14.002800560112023,766.1769487153725,47
1538,Sushiverse #1538,18.564356435643564,614.0350877192982,32.34501347708895,7.28016501707372,21.83406113537118,56.08974358974359,14.002800560112023,764.1512279343312,48
82,Sushiverse #82,22.68798617113224,614.0350877192982,27.972027972027973,15.326229747482117,50.0,18.776824034334762,14.002800560112023,762.8009562043873,49
9208,Sushiverse #9208,19.430051813471504,614.0350877192982,7.151370679380214,79.23033389926428,22.52252252252252,5.173433188805677,14.002800560112023,761.5456003828544,50
1105,Sushiverse #1105,18.40813464235624,614.0350877192982,8.759124087591239,40.68584713746004,29.850746268656714,35.472972972972975,14.002800560112023,761.2147133884475,51
8537,Sushiverse #8537,18.564356435643564,614.0350877192982,47.24409448818898,7.28016501707372,48.543689320388346,5.173433188805677,14.002800560112023,754.8436267295107,52
2666,Sushiverse #2666,18.40813464235624,614.0350877192982,19.386106623586432,23.159636062861868,29.498525073746315,35.472972972972975,14.002800560112023,753.9632636549342,53
6144,Sushiverse #6144,18.564356435643564,614.0350877192982,25.53191489361702,20.908004778972522,24.154589371980677,36.66201117318436,14.002800560112023,753.8587649328085,54
835,Sushiverse #835,17.617449664429532,480.5491990846682,53.09734513274336,20.908004778972522,30.3030303030303,133.92857142857144,14.002800560112023,750.4064009525274,55
6903,Sushiverse #6903,18.564356435643564,614.0350877192982,8.759124087591239,7.28016501707372,23.148148148148145,60.763888888888886,14.002800560112023,746.5535708567559,56
1257,Sushiverse #1257,17.617449664429532,242.914979757085,27.77777777777777,376.34408602150535,56.497175141242934,10.758196721311474,14.002800560112023,745.9124656434641,57
7627,Sushiverse #7627,18.564356435643564,614.0350877192982,7.151370679380214,23.159636062861868,29.850746268656714,36.66201117318436,14.002800560112023,743.4260088991371,58
6335,Sushiverse #6335,21.033653846153847,242.914979757085,25.53191489361702,23.159636062861868,29.850746268656714,386.0294117647059,14.002800560112023,742.5231431531924,59
9298,Sushiverse #9298,22.68798617113224,614.0350877192982,36.03603603603603,7.28016501707372,29.850746268656714,18.35664335664336,14.002800560112023,742.2494651289524,60
5831,Sushiverse #5831,19.430051813471504,614.0350877192982,8.759124087591239,22.61834239862136,25.31645569620253,37.607449856733524,14.002800560112023,741.7693121320304,61
4883,Sushiverse #4883,18.564356435643564,614.0350877192982,27.972027972027973,23.159636062861868,14.347202295552368,29.23162583518931,14.002800560112023,741.3127368806854,62
4932,Sushiverse #4932,17.617449664429532,614.0350877192982,17.341040462427745,25.954764553207262,14.347202295552368,37.607449856733524,14.002800560112023,740.9057951117607,63
8352,Sushiverse #8352,18.564356435643564,614.0350877192982,27.972027972027973,37.84465669489998,23.148148148148145,5.173433188805677,14.002800560112023,740.7405107189356,64
8119,Sushiverse #8119,22.68798617113224,480.5491990846682,57.971014492753625,38.164470695138576,86.95652173913044,35.472972972972975,14.002800560112023,735.8049657159082,65
6154,Sushiverse #6154,22.68798617113224,614.0350877192982,17.341040462427745,30.583266584140393,31.25,5.173433188805677,14.002800560112023,735.0736146859163,66
2059,Sushiverse #2059,22.68798617113224,4.727387330601953,240.0,40.68584713746004,26.7379679144385,386.0294117647059,14.002800560112023,734.8714008784507,67
6003,Sushiverse #6003,18.40813464235624,480.5491990846682,7.151370679380214,105.02625656414102,80.64516129032258,28.782894736842103,14.002800560112023,734.5658175578224,68
2949,Sushiverse #2949,17.617449664429532,480.5491990846682,27.713625866050805,7.28016501707372,30.674846625766875,133.92857142857144,14.002800560112023,711.7666582466727,69
9882,Sushiverse #9882,17.617449664429532,10.921572706469732,218.1818181818182,38.164470695138576,26.7379679144385,386.0294117647059,14.002800560112023,711.6554914871125,70
8015,Sushiverse #8015,22.68798617113224,614.0350877192982,25.53191489361702,7.28016501707372,14.347202295552368,10.758196721311474,14.002800560112023,708.6433533780971,71
4179,Sushiverse #4179,18.564356435643564,480.5491990846682,47.24409448818898,53.763440860215056,29.850746268656714,63.10096153846155,14.002800560112023,707.0755992359461,72
9754,Sushiverse #9754,21.033653846153847,480.5491990846682,17.341040462427745,7.28016501707372,27.3224043715847,132.57575757575756,14.002800560112023,700.1050209177779,73
5100,Sushiverse #5100,19.430051813471504,480.5491990846682,85.71428571428571,20.908004778972522,47.39336492890995,28.782894736842103,14.002800560112023,696.780601617262,74
3499,Sushiverse #3499,17.617449664429532,480.5491990846682,7.151370679380214,79.23033389926428,50.0,36.66201117318436,14.002800560112023,685.2131650610387,75
8547,Sushiverse #8547,18.564356435643564,480.5491990846682,45.801526717557245,20.908004778972522,37.59398496240602,65.625,14.002800560112023,683.0448725393596,76
7703,Sushiverse #7703,17.617449664429532,480.5491990846682,35.92814371257485,7.28016501707372,98.0392156862745,29.23162583518931,14.002800560112023,682.6485995603222,77
3083,Sushiverse #3083,19.430051813471504,4.727387330601953,218.1818181818182,7.28016501707372,24.154589371980677,386.0294117647059,14.002800560112023,673.806224039764,78
1405,Sushiverse #1405,18.564356435643564,480.5491990846682,27.77777777777777,22.61834239862136,23.148148148148145,86.9205298013245,14.002800560112023,673.5811542062957,79
7963,Sushiverse #7963,22.68798617113224,480.5491990846682,27.972027972027973,15.326229747482117,47.61904761904761,63.10096153846155,14.002800560112023,671.2582526929317,80
1004,Sushiverse #1004,17.617449664429532,175.43859649122808,333.3333333333333,22.61834239862136,70.4225352112676,36.66201117318436,14.002800560112023,670.0950688321764,81
2211,Sushiverse #2211,22.68798617113224,480.5491990846682,53.09734513274336,30.583266584140393,31.25,35.472972972972975,14.002800560112023,667.6435705057693,82
2320,Sushiverse #2320,17.617449664429532,480.5491990846682,7.151370679380214,105.02625656414102,21.83406113537118,18.35664335664336,14.002800560112023,664.5377810447455,83
4807,Sushiverse #4807,22.68798617113224,480.5491990846682,32.34501347708895,34.7394540942928,25.31645569620253,52.29083665338646,14.002800560112023,661.9317457368833,84
1920,Sushiverse #1920,21.033653846153847,480.5491990846682,53.09734513274336,44.42094130089899,21.83406113537118,23.907103825136616,14.002800560112023,658.8451048850842,85
5084,Sushiverse #5084,18.564356435643564,480.5491990846682,7.151370679380214,25.954764553207262,92.59259259259258,18.776824034334762,14.002800560112023,657.5919079399386,86
2648,Sushiverse #2648,22.68798617113224,175.43859649122808,17.341040462427745,376.34408602150535,14.347202295552368,36.66201117318436,14.002800560112023,656.8237231751423,87
9076,Sushiverse #9076,22.68798617113224,480.5491990846682,51.50214592274678,37.84465669489998,30.674846625766875,18.776824034334762,14.002800560112023,656.0384590936609,88
8931,Sushiverse #8931,18.40813464235624,4.727387330601953,85.71428571428571,376.34408602150535,21.83406113537118,133.92857142857144,14.002800560112023,654.959326832804,89
4474,Sushiverse #4474,17.617449664429532,480.5491990846682,8.759124087591239,94.08602150537634,14.347202295552368,23.907103825136616,14.002800560112023,653.2689010228664,90
6691,Sushiverse #6691,18.40813464235624,480.5491990846682,27.972027972027973,15.326229747482117,40.0,56.08974358974359,14.002800560112023,652.3481355963902,91
4401,Sushiverse #4401,22.68798617113224,480.5491990846682,45.801526717557245,34.7394540942928,29.850746268656714,23.907103825136616,14.002800560112023,651.5388167215559,92
5129,Sushiverse #5129,22.68798617113224,480.5491990846682,7.151370679380214,37.84465669489998,29.498525073746315,56.08974358974359,14.002800560112023,647.8242818536826,93
4617,Sushiverse #4617,22.68798617113224,480.5491990846682,7.151370679380214,53.763440860215056,24.509803921568626,35.472972972972975,14.002800560112023,638.1375742500494,94
4548,Sushiverse #4548,22.68798617113224,480.5491990846682,57.971014492753625,7.28016501707372,24.509803921568626,29.23162583518931,14.002800560112023,636.2325950824978,95
2374,Sushiverse #2374,19.430051813471504,480.5491990846682,40.81632653061225,30.583266584140393,26.7379679144385,23.907103825136616,14.002800560112023,636.0267163125794,96
897,Sushiverse #897,19.430051813471504,480.5491990846682,7.151370679380214,51.71140113272592,30.3030303030303,28.782894736842103,14.002800560112023,631.9307483102302,97
698,Sushiverse #698,17.617449664429532,480.5491990846682,19.386106623586432,51.71140113272592,29.498525073746315,18.776824034334762,14.002800560112023,631.5423061736032,98
6185,Sushiverse #6185,21.033653846153847,480.5491990846682,7.151370679380214,23.159636062861868,66.66666666666667,18.35664335664336,14.002800560112023,630.9199702564863,99
4214,Sushiverse #4214,22.68798617113224,480.5491990846682,17.341040462427745,20.908004778972522,56.497175141242934,18.35664335664336,14.002800560112023,630.3428495551991,100
1038,Sushiverse #1038,21.033653846153847,242.914979757085,51.50214592274678,66.74082313681869,56.497175141242934,177.36486486486487,14.002800560112023,630.0564432290242,101
8424,Sushiverse #8424,18.40813464235624,480.5491990846682,7.151370679380214,22.61834239862136,67.56756756756756,18.776824034334762,14.002800560112023,629.0742389670404,102
80,Sushiverse #80,18.564356435643564,242.914979757085,218.1818181818182,51.71140113272592,21.83406113537118,60.763888888888886,14.002800560112023,627.9733060916448,103
4867,Sushiverse #4867,17.617449664429532,480.5491990846682,27.77777777777777,15.326229747482117,40.0,28.782894736842103,14.002800560112023,624.0563515713118,104
2470,Sushiverse #2470,22.68798617113224,175.43859649122808,333.3333333333333,35.19061583577712,37.59398496240602,5.173433188805677,14.002800560112023,623.4207505427945,105
7188,Sushiverse #7188,18.40813464235624,480.5491990846682,19.386106623586432,7.28016501707372,30.3030303030303,52.29083665338646,14.002800560112023,622.2202728842134,106
1751,Sushiverse #1751,22.68798617113224,480.5491990846682,25.53191489361702,20.908004778972522,27.3224043715847,29.23162583518931,14.002800560112023,620.2339356952762,107
4856,Sushiverse #4856,21.033653846153847,480.5491990846682,47.24409448818898,7.28016501707372,29.850746268656714,18.776824034334762,14.002800560112023,618.7374832991883,108
2992,Sushiverse #2992,22.68798617113224,480.5491990846682,27.713625866050805,7.28016501707372,28.901734104046245,36.66201117318436,14.002800560112023,617.7975219762677,109
4115,Sushiverse #4115,21.033653846153847,480.5491990846682,8.759124087591239,37.84465669489998,24.154589371980677,29.23162583518931,14.002800560112023,615.5756494805954,110
1833,Sushiverse #1833,22.68798617113224,480.5491990846682,25.53191489361702,7.28016501707372,37.59398496240602,23.907103825136616,14.002800560112023,611.5531545141458,111
3796,Sushiverse #3796,21.033653846153847,480.5491990846682,25.53191489361702,25.954764553207262,25.0,18.776824034334762,14.002800560112023,610.8491569720932,112
5962,Sushiverse #5962,51.77514792899408,4.727387330601953,7.151370679380214,376.34408602150535,21.83406113537118,132.57575757575756,14.002800560112023,608.4106112317224,113
4091,Sushiverse #4091,18.40813464235624,480.5491990846682,8.759124087591239,7.28016501707372,25.0,52.29083665338646,14.002800560112023,606.2902600451879,114
2574,Sushiverse #2574,18.40813464235624,480.5491990846682,19.386106623586432,20.908004778972522,25.0,23.907103825136616,14.002800560112023,602.1613495148321,115
2379,Sushiverse #2379,21.033653846153847,480.5491990846682,19.386106623586432,15.326229747482117,24.509803921568626,23.907103825136616,14.002800560112023,598.7148976087078,116
3989,Sushiverse #3989,21.033653846153847,10.921572706469732,8.759124087591239,376.34408602150535,29.498525073746315,133.92857142857144,14.002800560112023,594.4883337241499,117
6765,Sushiverse #6765,19.430051813471504,480.5491990846682,19.386106623586432,25.954764553207262,14.347202295552368,18.35664335664336,14.002800560112023,592.0267682872411,118
4974,Sushiverse #4974,22.68798617113224,10.921572706469732,36.03603603603603,105.02625656414102,56.497175141242934,345.39473684210526,14.002800560112023,590.5665640212393,119
739,Sushiverse #739,18.564356435643564,4.727387330601953,17.341040462427745,376.34408602150535,24.509803921568626,133.92857142857144,14.002800560112023,589.4180461604308,120
9745,Sushiverse #9745,19.430051813471504,4.727387330601953,333.3333333333333,15.326229747482117,69.93006993006993,132.57575757575756,14.002800560112023,589.3256302908285,121
4289,Sushiverse #4289,17.617449664429532,4.727387330601953,8.759124087591239,76.97947214076245,80.64516129032258,386.0294117647059,14.002800560112023,588.7608068385257,122
7754,Sushiverse #7754,17.617449664429532,480.5491990846682,19.386106623586432,15.326229747482117,22.52252252252252,18.35664335664336,14.002800560112023,587.7609515594443,123
2259,Sushiverse #2259,22.68798617113224,480.5491990846682,17.341040462427745,15.326229747482117,15.313935681470138,18.35664335664336,14.002800560112023,583.5778350639359,124
7805,Sushiverse #7805,17.617449664429532,4.727387330601953,218.1818181818182,246.3343108504399,76.33587786259541,5.173433188805677,14.002800560112023,582.3730776388028,125
5247,Sushiverse #5247,18.564356435643564,55.6807636219011,41.666666666666664,34.7394540942928,30.674846625766875,386.0294117647059,14.002800560112023,581.358299769089,126
3427,Sushiverse #3427,51.77514792899408,4.727387330601953,218.1818181818182,7.28016501707372,37.59398496240602,247.64150943396228,14.002800560112023,581.2028134149683,127
9434,Sushiverse #9434,22.68798617113224,34.32494279176201,27.77777777777777,7.28016501707372,86.95652173913044,386.0294117647059,14.002800560112023,579.0596058216942,128
2687,Sushiverse #2687,17.617449664429532,55.6807636219011,57.971014492753625,34.7394540942928,47.61904761904761,345.39473684210526,14.002800560112023,573.025266894642,129
4889,Sushiverse #4889,17.617449664429532,43.68629082587893,49.18032786885245,79.23033389926428,22.52252252252252,345.39473684210526,14.002800560112023,571.634462183165,130
9469,Sushiverse #9469,18.564356435643564,10.921572706469732,59.701492537313435,376.34408602150535,25.0,65.625,14.002800560112023,570.1593082610441,131
1114,Sushiverse #1114,51.77514792899408,4.727387330601953,57.971014492753625,30.583266584140393,25.0,386.0294117647059,14.002800560112023,570.089028661308,132
710,Sushiverse #710,18.40813464235624,242.914979757085,164.3835616438356,51.71140113272592,70.4225352112676,5.173433188805677,14.002800560112023,567.0168461361882,133
6393,Sushiverse #6393,21.033653846153847,4.727387330601953,57.971014492753625,376.34408602150535,26.7379679144385,65.625,14.002800560112023,566.4419101655653,134
4324,Sushiverse #4324,108.02469135802471,4.727387330601953,40.81632653061225,22.61834239862136,30.674846625766875,345.39473684210526,14.002800560112023,566.2591316458445,135
7172,Sushiverse #7172,108.02469135802471,4.727387330601953,7.151370679380214,376.34408602150535,50.0,5.173433188805677,14.002800560112023,565.42376913843,136
4129,Sushiverse #4129,22.68798617113224,15.458225984541775,35.92814371257485,66.74082313681869,24.509803921568626,386.0294117647059,14.002800560112023,565.3571952514542,137
3048,Sushiverse #3048,18.40813464235624,4.727387330601953,53.09734513274336,376.34408602150535,69.93006993006993,28.782894736842103,14.002800560112023,565.292718354231,138
4173,Sushiverse #4173,19.430051813471504,175.43859649122808,218.1818181818182,79.23033389926428,29.498525073746315,29.23162583518931,14.002800560112023,565.0137518548297,139
1594,Sushiverse #1594,51.77514792899408,4.727387330601953,27.77777777777777,17.780035560071116,98.0392156862745,345.39473684210526,14.002800560112023,559.4971016859367,140
195,Sushiverse #195,17.617449664429532,15.458225984541775,49.18032786885245,376.34408602150535,80.64516129032258,5.173433188805677,14.002800560112023,558.4214845785694,141
9291,Sushiverse #9291,19.430051813471504,4.727387330601953,51.50214592274678,35.19061583577712,84.74576271186442,345.39473684210526,14.002800560112023,554.9935010166791,142
3371,Sushiverse #3371,21.033653846153847,43.68629082587893,32.34501347708895,376.34408602150535,29.850746268656714,37.607449856733524,14.002800560112023,554.8700408561294,143
3684,Sushiverse #3684,18.564356435643564,34.32494279176201,240.0,100.35842293906809,14.347202295552368,132.57575757575756,14.002800560112023,554.1734825978956,144
4913,Sushiverse #4913,19.430051813471504,10.921572706469732,100.84033613445378,376.34408602150535,27.3224043715847,5.173433188805677,14.002800560112023,554.0346847964029,145
1412,Sushiverse #1412,18.564356435643564,10.921572706469732,164.3835616438356,51.71140113272592,256.4102564102564,37.607449856733524,14.002800560112023,553.6013987457768,146
2524,Sushiverse #2524,19.430051813471504,4.727387330601953,85.71428571428571,17.780035560071116,24.154589371980677,386.0294117647059,14.002800560112023,551.8385621152289,147
4982,Sushiverse #4982,18.40813464235624,34.32494279176201,218.1818181818182,51.71140113272592,31.25,177.36486486486487,14.002800560112023,545.2439621736393,148
1377,Sushiverse #1377,18.564356435643564,43.68629082587893,333.3333333333333,20.908004778972522,48.543689320388346,65.625,14.002800560112023,544.6634752543287,149
2866,Sushiverse #2866,18.40813464235624,242.914979757085,27.77777777777777,94.08602150537634,14.347202295552368,132.57575757575756,14.002800560112023,544.1126741140174,150
8870,Sushiverse #8870,21.033653846153847,10.921572706469732,27.77777777777777,7.28016501707372,76.33587786259541,386.0294117647059,14.002800560112023,543.3812595348884,151
2922,Sushiverse #2922,21.033653846153847,175.43859649122808,126.31578947368422,25.954764553207262,47.39336492890995,132.57575757575756,14.002800560112023,542.714727429053,152
6366,Sushiverse #6366,19.430051813471504,10.921572706469732,333.3333333333333,37.84465669489998,98.0392156862745,28.782894736842103,14.002800560112023,542.3545255314032,153
4704,Sushiverse #4704,51.77514792899408,4.727387330601953,47.24409448818898,7.28016501707372,28.901734104046245,386.0294117647059,14.002800560112023,539.9607411937229,154
1316,Sushiverse #1316,18.40813464235624,175.43859649122808,32.34501347708895,20.908004778972522,30.674846625766875,247.64150943396228,14.002800560112023,539.418906009487,155
2069,Sushiverse #2069,21.033653846153847,4.727387330601953,49.18032786885245,7.28016501707372,56.497175141242934,386.0294117647059,14.002800560112023,538.7509215287429,156
2283,Sushiverse #2283,17.617449664429532,43.68629082587893,36.03603603603603,17.780035560071116,23.148148148148145,386.0294117647059,14.002800560112023,538.3001725593817,157
8291,Sushiverse #8291,21.033653846153847,34.32494279176201,17.341040462427745,376.34408602150535,22.52252252252252,52.29083665338646,14.002800560112023,537.85988285787,158
6162,Sushiverse #6162,18.40813464235624,4.727387330601953,8.759124087591239,37.84465669489998,67.56756756756756,386.0294117647059,14.002800560112023,537.339082647835,159
5700,Sushiverse #5700,17.617449664429532,10.921572706469732,333.3333333333333,22.61834239862136,70.4225352112676,65.625,14.002800560112023,534.5410338742336,160
5221,Sushiverse #5221,18.40813464235624,43.68629082587893,7.151370679380214,34.7394540942928,69.93006993006993,345.39473684210526,14.002800560112023,533.3128575741955,161
9571,Sushiverse #9571,108.02469135802471,4.727387330601953,49.18032786885245,76.97947214076245,256.4102564102564,23.907103825136616,14.002800560112023,533.2320394937466,162
1958,Sushiverse #1958,19.430051813471504,43.68629082587893,8.759124087591239,37.84465669489998,22.52252252252252,386.0294117647059,14.002800560112023,532.2748582691822,163
9121,Sushiverse #9121,21.033653846153847,175.43859649122808,8.759124087591239,15.326229747482117,50.0,247.64150943396228,14.002800560112023,532.2019141665296,164
4029,Sushiverse #4029,17.617449664429532,4.727387330601953,100.84033613445378,76.97947214076245,69.93006993006993,247.64150943396228,14.002800560112023,531.739025194392,165
4384,Sushiverse #4384,18.40813464235624,4.727387330601953,7.151370679380214,34.7394540942928,66.66666666666667,386.0294117647059,14.002800560112023,531.7252257381158,166
3940,Sushiverse #3940,22.68798617113224,15.458225984541775,36.03603603603603,7.28016501707372,47.39336492890995,386.0294117647059,14.002800560112023,528.8879904625117,167
681,Sushiverse #681,19.430051813471504,4.727387330601953,333.3333333333333,44.42094130089899,50.0,60.763888888888886,14.002800560112023,526.6784032273067,168
5131,Sushiverse #5131,17.617449664429532,15.458225984541775,7.151370679380214,246.3343108504399,48.543689320388346,177.36486486486487,14.002800560112023,526.4727119241567,169
4165,Sushiverse #4165,19.430051813471504,4.727387330601953,17.341040462427745,17.780035560071116,66.66666666666667,386.0294117647059,14.002800560112023,525.977394158057,170
6328,Sushiverse #6328,108.02469135802471,4.727387330601953,7.151370679380214,15.326229747482117,29.498525073746315,345.39473684210526,14.002800560112023,524.1257415914527,171
2784,Sushiverse #2784,21.033653846153847,4.727387330601953,47.24409448818898,376.34408602150535,25.0,35.472972972972975,14.002800560112023,523.8249952195351,172
8740,Sushiverse #8740,22.68798617113224,43.68629082587893,17.341040462427745,40.68584713746004,40.0,345.39473684210526,14.002800560112023,523.7987019991162,173
5485,Sushiverse #5485,17.617449664429532,15.458225984541775,27.77777777777777,53.763440860215056,47.61904761904761,345.39473684210526,14.002800560112023,521.6334793082291,174
546,Sushiverse #546,17.617449664429532,4.727387330601953,333.3333333333333,105.02625656414102,26.7379679144385,18.35664335664336,14.002800560112023,519.8018387236997,175
7446,Sushiverse #7446,19.430051813471504,55.6807636219011,8.759124087591239,376.34408602150535,26.7379679144385,18.35664335664336,14.002800560112023,519.3114373756631,176
4250,Sushiverse #4250,18.40813464235624,10.921572706469732,41.666666666666664,22.61834239862136,25.31645569620253,386.0294117647059,14.002800560112023,518.9633844351345,177
9173,Sushiverse #9173,22.68798617113224,4.727387330601953,17.341040462427745,25.954764553207262,47.61904761904761,386.0294117647059,14.002800560112023,518.3624384612348,178
