TOKEN_ID,TOKEN_NAME,Team,Collab,Secret,Background,Fur,Body,Face,Head,Special,NUM_TRAITS,RARITY_SCORE,Rank
12,Fangster 12,12.405583070688879,6.895095095095095,137764.0,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,6.20628449149679,11979.478260869564,158634.8314246075,1
13,Fangster 13,12.405583070688879,6.895095095095095,137764.0,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,6.20628449149679,11979.478260869564,158634.8314246075,2
0,Fangster 0,110211.2,6.895095095095095,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,6.20628449149679,11979.478260869564,131100.63281880438,3
1,Fangster 1,110211.2,6.895095095095095,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,6.20628449149679,11979.478260869564,131100.63281880438,4
3,Fangster 3,110211.2,6.895095095095095,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,6.20628449149679,11979.478260869564,131100.63281880438,5
2,Fangster 2,110211.2,6.895095095095095,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,6.20628449149679,11979.478260869564,131100.63281880438,6
4,Fangster 4,12.405583070688879,61228.44444444444,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,6.20628449149679,11979.478260869564,82123.38775122444,7
6,Fangster 6,12.405583070688879,61228.44444444444,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,6.20628449149679,11979.478260869564,82123.38775122444,8
7,Fangster 7,12.405583070688879,61228.44444444444,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,6.20628449149679,11979.478260869564,82123.38775122444,9
8,Fangster 8,12.405583070688879,61228.44444444444,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,6.20628449149679,11979.478260869564,82123.38775122444,10
9,Fangster 9,12.405583070688879,61228.44444444444,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,6.20628449149679,11979.478260869564,82123.38775122444,11
10,Fangster 10,12.405583070688879,61228.44444444444,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,6.20628449149679,11979.478260869564,82123.38775122444,12
11,Fangster 11,12.405583070688879,61228.44444444444,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,6.20628449149679,11979.478260869564,82123.38775122444,13
5,Fangster 5,12.405583070688879,61228.44444444444,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,6.20628449149679,11979.478260869564,82123.38775122444,14
5979,Fangster 5979,12.405583070688879,6.895095095095095,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,55105.6,11979.478260869564,76001.23211738361,15
2717,Fangster 2717,12.405583070688879,6.895095095095095,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,55105.6,11979.478260869564,76001.23211738361,16
3998,Fangster 3998,12.405583070688879,6.895095095095095,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,55105.6,11979.478260869564,76001.23211738361,17
4612,Fangster 4612,12.405583070688879,6.895095095095095,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,55105.6,11979.478260869564,76001.23211738361,18
8862,Fangster 8862,12.405583070688879,6.895095095095095,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,55105.6,11979.478260869564,76001.23211738361,19
2188,Fangster 2188,12.405583070688879,6.895095095095095,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,55105.6,11979.478260869564,76001.23211738361,20
4990,Fangster 4990,12.405583070688879,6.895095095095095,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,55105.6,11979.478260869564,76001.23211738361,21
7004,Fangster 7004,12.405583070688879,6.895095095095095,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,55105.6,11979.478260869564,76001.23211738361,22
6466,Fangster 6466,12.405583070688879,6.895095095095095,31.006977267611976,3993.159420289855,3422.7080745341614,386.4347826086956,584.3647932131495,479.1791304347826,55105.6,11979.478260869564,76001.23211738361,23
1948,Fangster 1948,12.405583070688879,6.895095095095095,31.006977267611976,52.242700037921885,629.7782857142857,150.64406779661016,1221.8536585365855,1102.112,6.20628449149679,31.080428652002258,3244.2250806622983,24
3208,Fangster 3208,12.405583070688879,6.895095095095095,31.006977267611976,52.124101399924335,26.399156845836924,683.6923076923077,62.80556188739458,1836.8533333333335,6.20628449149679,31.080428652002258,2749.468829735692,25
4894,Fangster 4894,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,667.138014527845,34.44961240310077,36.52279957582184,1836.8533333333335,6.20628449149679,31.080428652002258,2715.0096799113803,26
560,Fangster 560,12.405583070688879,6.895095095095095,31.006977267611976,52.124101399924335,629.7782857142857,740.6666666666666,1033.87617260788,73.96724832214767,6.20628449149679,31.080428652002258,2618.0068432877993,27
1157,Fangster 1157,12.405583070688879,6.895095095095095,31.006977267611976,52.242700037921885,46.6088133299501,69.98425196850394,129.234521575985,1836.8533333333335,6.20628449149679,31.080428652002258,2222.5179888225894,28
3993,Fangster 3993,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,94.1654135338346,79.35714285714286,35.93687230989957,1836.8533333333335,6.20628449149679,31.080428652002258,2184.0669704072097,29
4016,Fangster 4016,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,26.399156845836924,36.879668049792535,130.48922566895573,1836.8533333333335,6.20628449149679,31.080428652002258,2168.375592270918,30
2439,Fangster 2439,12.405583070688879,6.895095095095095,31.006977267611976,52.242700037921885,25.272001834441642,40.03603603603604,34.72969055271948,1836.8533333333335,6.20628449149679,31.080428652002258,2076.7281303713476,31
7937,Fangster 7937,12.405583070688879,6.895095095095095,31.006977267611976,52.09453582907922,25.272001834441642,740.6666666666666,1033.87617260788,36.253684210526316,6.20628449149679,31.080428652002258,1975.7574297254887,32
3448,Fangster 3448,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,25.272001834441642,740.6666666666666,34.72969055271948,1001.9200000000001,6.20628449149679,31.080428652002258,1940.3425674268267,33
4908,Fangster 4908,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,46.6088133299501,683.6923076923077,1033.87617260788,37.61474402730376,6.20628449149679,31.080428652002258,1939.5462460304407,34
798,Fangster 798,12.405583070688879,6.895095095095095,31.006977267611976,52.09453582907922,667.138014527845,69.98425196850394,38.845058508388554,1001.9200000000001,6.20628449149679,31.080428652002258,1917.5762294107117,35
2576,Fangster 2576,12.405583070688879,6.895095095095095,31.006977267611976,52.124101399924335,629.7782857142857,72.85245901639344,1033.87617260788,31.761152737752163,6.20628449149679,31.080428652002258,1907.9865400531305,36
2702,Fangster 2702,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,25.272001834441642,888.8,38.4011149825784,787.2228571428573,6.20628449149679,31.080428652002258,1877.4501823328762,37
1299,Fangster 1299,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,94.1654135338346,634.8571428571429,37.025868440502585,787.2228571428573,6.20628449149679,31.080428652002258,1693.3172020456163,38
3908,Fangster 3908,12.405583070688879,6.895095095095095,31.006977267611976,52.09453582907922,94.1654135338346,38.98245614035088,1221.8536585365855,84.13068702290076,6.20628449149679,31.080428652002258,1578.8211196396458,39
8680,Fangster 8680,12.405583070688879,6.895095095095095,31.006977267611976,52.09453582907922,94.1654135338346,78.65486725663716,1221.8536585365855,43.220078431372556,6.20628449149679,31.080428652002258,1577.5829221644037,40
7838,Fangster 7838,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,94.1654135338346,42.93719806763285,1221.8536585365855,37.61474402730376,6.20628449149679,31.080428652002258,1536.6169342366356,41
4163,Fangster 4163,12.405583070688879,6.895095095095095,31.006977267611976,52.09453582907922,25.272001834441642,73.45454545454545,1221.8536585365855,42.22651340996169,6.20628449149679,31.080428652002258,1502.4956236415082,42
728,Fangster 728,12.405583070688879,6.895095095095095,31.006977267611976,52.09453582907922,25.272001834441642,37.50210970464135,1221.8536585365855,73.96724832214767,6.20628449149679,31.080428652002258,1498.2839228037903,43
127,Fangster 127,12.405583070688879,6.895095095095095,31.006977267611976,52.242700037921885,94.1654135338346,37.50210970464135,123.30633251286642,1102.112,6.20628449149679,31.080428652002258,1496.9229243661591,44
6831,Fangster 6831,12.405583070688879,6.895095095095095,31.006977267611976,52.124101399924335,26.399156845836924,40.03603603603604,1221.8536585365855,39.36114285714286,6.20628449149679,31.080428652002258,1467.3684642524204,45
2374,Fangster 2374,12.405583070688879,6.895095095095095,31.006977267611976,52.242700037921885,25.272001834441642,36.879668049792535,1221.8536585365855,43.220078431372556,6.20628449149679,31.080428652002258,1467.0624754670089,46
2437,Fangster 2437,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,26.399156845836924,36.879668049792535,1221.8536585365855,40.818962962962964,6.20628449149679,31.080428652002258,1463.705654768177,47
4914,Fangster 4914,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,25.272001834441642,34.316602316602314,1221.8536585365855,42.06534351145038,6.20628449149679,31.080428652002258,1463.553526270359,48
8081,Fangster 8081,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,26.399156845836924,33.04089219330855,1221.8536585365855,41.43278195488722,6.20628449149679,31.080428652002258,1462.7724096018972,49
2677,Fangster 2677,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,94.1654135338346,72.260162601626,1033.87617260788,78.16397163120568,6.20628449149679,31.080428652002258,1418.5116404458254,50
1547,Fangster 1547,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,26.399156845836924,72.85245901639344,62.224028906955745,1102.112,6.20628449149679,31.080428652002258,1401.341853142185,51
6901,Fangster 6901,12.405583070688879,6.895095095095095,31.006977267611976,52.124101399924335,46.6088133299501,36.5761316872428,68.22533118732204,1102.112,6.20628449149679,31.080428652002258,1393.2407461813343,52
7479,Fangster 7479,12.405583070688879,6.895095095095095,31.006977267611976,52.242700037921885,46.6088133299501,34.053639846743295,64.92942146812773,1102.112,6.20628449149679,31.080428652002258,1387.540943259638,53
3930,Fangster 3930,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,46.6088133299501,36.5761316872428,62.80556188739458,1102.112,6.20628449149679,31.080428652002258,1385.8567152775865,54
8061,Fangster 8061,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,46.6088133299501,120.10810810810811,1033.87617260788,36.253684210526316,6.20628449149679,31.080428652002258,1376.8926983277436,55
2843,Fangster 2843,12.405583070688879,6.895095095095095,31.006977267611976,52.124101399924335,26.399156845836924,61.72222222222222,38.845058508388554,1102.112,6.20628449149679,31.080428652002258,1368.796907553267,56
4204,Fangster 4204,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,46.6088133299501,42.93719806763285,37.025868440502585,1102.112,6.20628449149679,31.080428652002258,1366.4380882110845,57
8371,Fangster 8371,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,26.399156845836924,34.053639846743295,62.80556188739458,1102.112,6.20628449149679,31.080428652002258,1365.4162786512538,58
4584,Fangster 4584,12.405583070688879,6.895095095095095,31.006977267611976,52.124101399924335,46.6088133299501,70.53968253968254,1033.87617260788,73.96724832214767,6.20628449149679,31.080428652002258,1364.7103867764797,59
4724,Fangster 4724,12.405583070688879,6.895095095095095,31.006977267611976,52.242700037921885,26.399156845836924,120.10810810810811,1033.87617260788,42.06534351145038,6.20628449149679,31.080428652002258,1362.2858496880924,60
3272,Fangster 3272,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,94.1654135338346,79.35714285714286,38.845058508388554,1001.9200000000001,6.20628449149679,31.080428652002258,1354.3335349706451,61
6263,Fangster 6263,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,94.1654135338346,68.36923076923077,37.54298950810737,1001.9200000000001,6.20628449149679,31.080428652002258,1342.0435538824518,62
3901,Fangster 3901,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,26.399156845836924,34.316602316602314,37.54298950810737,1102.112,6.20628449149679,31.080428652002258,1340.4166687418258,63
3286,Fangster 3286,12.405583070688879,6.895095095095095,31.006977267611976,52.09453582907922,94.1654135338346,39.32743362831858,63.398067188219045,1001.9200000000001,6.20628449149679,31.080428652002258,1338.4998187563463,64
7491,Fangster 7491,12.405583070688879,6.895095095095095,31.006977267611976,52.09453582907922,94.1654135338346,40.03603603603604,61.93728222996516,1001.9200000000001,6.20628449149679,31.080428652002258,1337.7476362058098,65
8254,Fangster 8254,12.405583070688879,6.895095095095095,31.006977267611976,52.242700037921885,46.6088133299501,74.06666666666666,1033.87617260788,42.06534351145038,6.20628449149679,31.080428652002258,1336.454064730764,66
3038,Fangster 3038,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,94.1654135338346,36.5761316872428,63.398067188219045,1001.9200000000001,6.20628449149679,31.080428652002258,1333.8138207822956,67
1217,Fangster 1217,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,25.272001834441642,69.98425196850394,1033.87617260788,63.33977011494253,6.20628449149679,31.080428652002258,1332.518116597047,68
5539,Fangster 5539,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,46.6088133299501,69.98425196850394,1033.87617260788,43.90884462151394,6.20628449149679,31.080428652002258,1332.132290900847,69
2823,Fangster 2823,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,46.6088133299501,68.36923076923077,1033.87617260788,38.13536332179931,6.20628449149679,31.080428652002258,1327.0355001001394,70
2405,Fangster 2405,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,46.6088133299501,70.53968253968254,1033.87617260788,37.61474402730376,6.20628449149679,31.080428652002258,1326.3936208778155,71
6057,Fangster 6057,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,25.272001834441642,70.53968253968254,1033.87617260788,56.8098969072165,6.20628449149679,31.080428652002258,1324.2519622622196,72
3202,Fangster 3202,12.405583070688879,6.895095095095095,31.006977267611976,52.124101399924335,25.272001834441642,73.45454545454545,1033.87617260788,44.98416326530612,6.20628449149679,31.080428652002258,1317.3053531389924,73
4283,Fangster 4283,12.405583070688879,6.895095095095095,31.006977267611976,52.124101399924335,25.272001834441642,69.98425196850394,1033.87617260788,42.22651340996169,6.20628449149679,31.080428652002258,1311.0774097976066,74
2621,Fangster 2621,12.405583070688879,6.895095095095095,31.006977267611976,52.124101399924335,25.272001834441642,72.85245901639344,1033.87617260788,37.61474402730376,6.20628449149679,31.080428652002258,1309.333847462838,75
2966,Fangster 2966,12.405583070688879,6.895095095095095,31.006977267611976,52.242700037921885,26.399156845836924,70.53968253968254,1033.87617260788,36.13481967213115,6.20628449149679,31.080428652002258,1306.7869002803475,76
4167,Fangster 4167,12.405583070688879,6.895095095095095,31.006977267611976,52.242700037921885,26.399156845836924,69.98425196850394,1033.87617260788,36.253684210526316,6.20628449149679,31.080428652002258,1306.350334247564,77
5731,Fangster 5731,12.405583070688879,6.895095095095095,31.006977267611976,52.124101399924335,25.272001834441642,68.36923076923077,1033.87617260788,39.08198581560284,6.20628449149679,31.080428652002258,1306.3178610039745,78
7933,Fangster 7933,12.405583070688879,6.895095095095095,31.006977267611976,52.09453582907922,25.272001834441642,37.18828451882845,1033.87617260788,67.61423312883437,6.20628449149679,31.080428652002258,1303.6395964959586,79
4903,Fangster 4903,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,46.6088133299501,38.98245614035088,1033.87617260788,43.90884462151394,6.20628449149679,31.080428652002258,1301.130495072694,80
6189,Fangster 6189,12.405583070688879,6.895095095095095,31.006977267611976,52.09453582907922,25.272001834441642,89.77777777777779,37.64815194370431,1001.9200000000001,6.20628449149679,31.080428652002258,1294.3068359618978,81
632,Fangster 632,12.405583070688879,6.895095095095095,31.006977267611976,52.09453582907922,26.399156845836924,36.5761316872428,1033.87617260788,43.90884462151394,6.20628449149679,31.080428652002258,1280.4492101684477,82
3823,Fangster 3823,12.405583070688879,6.895095095095095,31.006977267611976,52.09453582907922,25.272001834441642,38.476190476190474,1033.87617260788,42.22651340996169,6.20628449149679,31.080428652002258,1279.539782734448,83
5403,Fangster 5403,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,26.399156845836924,34.44961240310077,896.0260162601626,183.68533333333335,6.20628449149679,31.080428652002258,1278.3143272154327,84
236,Fangster 236,12.405583070688879,6.895095095095095,31.006977267611976,52.242700037921885,26.399156845836924,35.41035856573705,1033.87617260788,39.50222222222222,6.20628449149679,31.080428652002258,1275.024978856493,85
3520,Fangster 3520,12.405583070688879,6.895095095095095,31.006977267611976,52.09453582907922,26.399156845836924,34.44961240310077,1033.87617260788,31.761152737752163,6.20628449149679,31.080428652002258,1266.174999000544,86
4907,Fangster 4907,12.405583070688879,6.895095095095095,31.006977267611976,52.124101399924335,46.6088133299501,36.879668049792535,38.845058508388554,1001.9200000000001,6.20628449149679,31.080428652002258,1263.9720098649505,87
3292,Fangster 3292,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,46.6088133299501,33.66666666666667,36.92414902171,1001.9200000000001,6.20628449149679,31.080428652002258,1256.8738373913259,88
4886,Fangster 4886,12.405583070688879,6.895095095095095,31.006977267611976,52.09453582907922,25.272001834441642,888.8,152.7317073170732,43.220078431372556,6.20628449149679,31.080428652002258,1249.7126919888615,89
6390,Fangster 6390,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,26.399156845836924,34.316602316602314,896.0260162601626,146.94826666666668,6.20628449149679,31.080428652002258,1243.7359621605476,90
7902,Fangster 7902,12.405583070688879,6.895095095095095,31.006977267611976,52.124101399924335,25.272001834441642,39.32743362831858,896.0260162601626,143.13142857142856,6.20628449149679,31.080428652002258,1243.4753502711706,91
4477,Fangster 4477,12.405583070688879,6.895095095095095,31.006977267611976,52.124101399924335,25.272001834441642,150.64406779661016,137.14683922349428,787.2228571428573,6.20628449149679,31.080428652002258,1240.0042359742226,92
3741,Fangster 3741,12.405583070688879,6.895095095095095,31.006977267611976,52.242700037921885,26.399156845836924,34.316602316602314,35.93687230989957,1001.9200000000001,6.20628449149679,31.080428652002258,1238.4097000871557,93
5027,Fangster 5027,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,26.399156845836924,72.85245901639344,896.0260162601626,78.16397163120568,6.20628449149679,31.080428652002258,1213.4875238248776,94
979,Fangster 979,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,25.272001834441642,70.53968253968254,896.0260162601626,79.28863309352519,6.20628449149679,31.080428652002258,1211.172253799091,95
3954,Fangster 3954,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,94.1654135338346,36.5761316872428,896.0260162601626,41.43278195488722,6.20628449149679,31.080428652002258,1208.2462635074064,96
7708,Fangster 7708,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,94.1654135338346,40.03603603603604,896.0260162601626,39.36114285714286,6.20628449149679,31.080428652002258,1207.342817060175,97
2149,Fangster 2149,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,46.6088133299501,75.96581196581197,896.0260162601626,36.253684210526316,6.20628449149679,31.080428652002258,1194.90024583773,98
5050,Fangster 5050,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,46.6088133299501,33.66666666666667,896.0260162601626,78.16397163120568,6.20628449149679,31.080428652002258,1192.219676260984,99
495,Fangster 495,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,25.272001834441642,89.77777777777779,896.0260162601626,37.61474402730376,6.20628449149679,31.080428652002258,1188.7364599709647,100
7430,Fangster 7430,12.405583070688879,6.895095095095095,31.006977267611976,52.09453582907922,46.6088133299501,42.93719806763285,896.0260162601626,63.33977011494253,6.20628449149679,31.080428652002258,1188.600702178662,101
954,Fangster 954,12.405583070688879,6.895095095095095,31.006977267611976,52.124101399924335,46.6088133299501,68.36923076923077,896.0260162601626,36.253684210526316,6.20628449149679,31.080428652002258,1186.9762145466889,102
4618,Fangster 4618,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,25.272001834441642,888.8,92.69234650967199,37.61474402730376,6.20628449149679,31.080428652002258,1182.1333007444161,103
5311,Fangster 5311,12.405583070688879,6.895095095095095,31.006977267611976,52.124101399924335,94.1654135338346,740.6666666666666,137.14683922349428,70.19821656050956,6.20628449149679,31.080428652002258,1181.8956059613242,104
6197,Fangster 6197,12.405583070688879,6.895095095095095,31.006977267611976,50.15983979610413,26.399156845836924,40.03603603603604,896.0260162601626,79.28863309352519,6.20628449149679,31.080428652002258,1179.5040506085597,105
6887,Fangster 6887,12.405583070688879,6.895095095095095,31.006977267611976,52.09453582907922,26.399156845836924,73.45454545454545,896.0260162601626,38.535384615384615,6.20628449149679,31.080428652002258,1174.1040075819037,106
6341,Fangster 6341,12.405583070688879,6.895095095095095,31.006977267611976,52.45155149438417,25.272001834441642,68.36923076923077,896.0260162601626,43.90884462151394,6.20628449149679,31.080428652002258,1173.622013556628,107
