TOKEN_ID,TOKEN_NAME,Backgrounds,Top,Necklace,Hands,Type,Eyes,Head,Mouth,Nose,Earrings,Bracelet,Headphones,Body Mod,Hair,RARITY_SCORE,Rank
2868,DJENERATES #2868,190.34536891679747,96.15384615384616,417.74332472006887,66.38379414180126,27.224249228178504,101.88540517829945,170.17543859649123,136.86067019400352,70.82876962395035,566.588785046729,558.1127733026467,23.90634627233518,48.881273936706314,39.26728063961138,2514.3573259514656,2285
9898,DJENERATES #9898,206.5587734241908,166.66666666666666,172.16897408590697,1463.0467571644042,27.224249228178504,89.34328083264253,68.21378340365682,78.28894269572235,70.82876962395035,24.659345129143787,35.27272727272727,23.90634627233518,48.881273936706314,39.26728063961138,2514.327170375843,2286
9143,DJENERATES #9143,185.11450381679387,104.16666666666667,124.74279835390945,67.95572369342862,102.91777188328913,136.39879069113408,227.6995305164319,190.47619047619048,70.82876962395035,24.659345129143787,185.45072172832425,1005.1813471502591,48.881273936706314,39.26728063961138,2513.740714305839,2287
8799,DJENERATES #8799,190.64465408805032,151.51515151515153,27.63532763532763,80.05942555298778,102.91777188328913,157.18684167882026,241.29353233830847,182.33082706766916,70.0007216569243,24.659345129143787,185.45072172832425,1010.4166666666667,48.881273936706314,39.26728063961138,2512.259541516981,2288
4425,DJENERATES #4425,194.935691318328,243.90243902439022,371.64750957854403,113.22516633594023,27.224249228178504,167.4868341535008,106.359649122807,151.85909980430532,70.0007216569243,757.8125,195.09251810136766,23.90634627233518,48.881273936706314,39.26728063961138,2511.6012791729386,2289
3269,DJENERATES #3269,202.08333333333334,227.27272727272725,153.09343434343432,105.68751361952496,27.224249228178504,101.88540517829945,168.40277777777777,141.03962195565248,70.82876962395035,634.8167539267016,567.0856474714996,23.90634627233518,48.881273936706314,39.26728063961138,2511.475134579732,2290
3817,DJENERATES #3817,190.64465408805032,294.11764705882354,371.64750957854403,67.40323813494545,27.224249228178504,178.1450872359963,204.64135021097044,162.0718462823726,70.82876962395035,651.8817204301075,180.33091652723556,23.90634627233518,48.881273936706314,39.26728063961138,2510.9918892478277,2291
8931,DJENERATES #8931,202.08333333333334,114.9425287356322,131.7576745449606,67.40323813494545,102.91777188328913,101.88540517829945,310.8974358974359,190.47619047619048,70.82876962395035,24.659345129143787,185.45072172832425,919.4312796208532,48.881273936706314,39.26728063961138,2510.8822488626756,2292
5092,DJENERATES #5092,202.08333333333334,117.6470588235294,128.92078681552366,125.40400775694894,27.224249228178504,182.57105213626951,207.26495726495725,105.77971646673936,70.0007216569243,673.6111111111112,558.1127733026467,23.90634627233518,48.881273936706314,39.26728063961138,2510.6746687448153,2293
9230,DJENERATES #9230,183.7121212121212,151.51515151515153,199.58847736625515,66.38379414180126,102.91777188328913,157.18684167882026,305.0314465408805,111.30235226620769,70.0007216569243,24.659345129143787,195.09251810136766,854.6255506607929,48.881273936706314,39.26728063961138,2510.1646467290725,2294
5337,DJENERATES #5337,195.88045234248793,263.1578947368421,356.8800588668138,113.22516633594023,27.224249228178504,195.95959595959596,283.62573099415204,65.28689214201582,70.82876962395035,204.8141891891892,620.9987195902688,23.90634627233518,48.881273936706314,39.26728063961138,2509.936619858088,2295
3602,DJENERATES #3602,195.88045234248793,256.4102564102564,141.81286549707602,216.27647714604234,27.224249228178504,192.74714356681568,283.62573099415204,162.0718462823726,70.0007216569243,666.2087912087911,185.45072172832425,23.90634627233518,48.881273936706314,39.26728063961138,2509.7641569100742,2296
9670,DJENERATES #9670,202.08333333333334,161.29032258064515,27.63532763532763,1463.0467571644042,27.224249228178504,146.60318899720397,66.80440771349862,172.13842058562557,70.82876962395035,24.659345129143787,35.27272727272727,23.90634627233518,48.881273936706314,39.26728063961138,2509.641750112691,2297
3728,DJENERATES #3728,203.78151260504202,263.1578947368421,376.84537684537685,109.56737828984527,27.224249228178504,167.4868341535008,209.95670995670994,130.42016806722688,70.82876962395035,217.29390681003585,620.9987195902688,23.90634627233518,48.881273936706314,39.26728063961138,2509.6164207556308,2298
2830,DJENERATES #2830,186.82588597842835,454.5454545454545,371.64750957854403,67.95572369342862,27.224249228178504,180.88578088578086,125.32299741602066,141.03962195565248,70.0007216569243,204.8141891891892,567.0856474714996,23.90634627233518,48.881273936706314,39.26728063961138,2509.4026824477537,2299
4763,DJENERATES #4763,201.07794361525706,111.11111111111111,131.11651797783185,66.38379414180126,27.224249228178504,178.1450872359963,202.08333333333331,136.86067019400352,70.0007216569243,651.8817204301075,620.9987195902688,23.90634627233518,48.881273936706314,39.26728063961138,2508.938769363466,2300
3394,DJENERATES #3394,192.76629570747218,400.0,371.64750957854403,125.40400775694894,27.224249228178504,214.554302145543,125.32299741602066,97.93033821302373,70.0007216569243,204.8141891891892,567.0856474714996,23.90634627233518,48.881273936706314,39.26728063961138,2508.805159211997,2301
