TOKEN_ID,TOKEN_NAME,Background,Ears,Eyewear,Fur,Headwear,Necklaces,Shirts,Tattoos Scars,Teeth,RARITY_SCORE,Rank
8753,Hype Hippos #8753,13.374485596707817,9.538484114755303,30.73286052009456,9.436701509872242,10.862299465240639,44.673539518900334,9.544787077826726,8.263412153572336,70.92198581560284,207.3485557725728,27
2367,Hype Hippos #2367,57.624113475177296,9.538484114755303,11.658147251367591,9.371395617070357,10.768721007289594,64.67661691542287,13.72756071805702,10.051805458903582,19.23076923076923,206.64761378881286,28
5915,Hype Hippos #5915,7.17439293598234,9.538484114755303,8.427330481006093,15.30131826741996,10.862299465240639,64.67661691542287,9.544787077826726,10.051805458903582,70.92198581560284,206.49902053216033,29
9330,Hype Hippos #9330,7.103825136612022,11.632068718682893,16.321406151914626,11.308281141266527,10.862299465240639,44.673539518900334,13.72756071805702,19.732847601700062,70.92198581560284,206.28381426797694,30
2631,Hype Hippos #2631,7.17439293598234,38.8755980861244,8.427330481006093,11.308281141266527,10.768721007289594,2.8171455814155073,45.138888888888886,10.051805458903582,70.92198581560284,205.48414939647978,31
8153,Hype Hippos #8153,8.59106529209622,14.255949117227766,13.743524685484724,15.30131826741996,10.862299465240639,44.673539518900334,9.544787077826726,15.448603683897803,70.92198581560284,203.34307292369704,32
5331,Hype Hippos #5331,13.457556935817806,10.87229238103203,16.321406151914626,16.33986928104575,10.862299465240639,44.673539518900334,9.544787077826726,10.051805458903582,70.92198581560284,203.04554208628434,33
5821,Hype Hippos #5821,13.996554694229113,15.778613909455032,8.427330481006093,14.406028368794324,33.50515463917525,64.67661691542287,13.72756071805702,8.263412153572336,29.58579881656805,202.3670706962801,34
6810,Hype Hippos #6810,8.59106529209622,11.632068718682893,9.772966471207338,14.406028368794324,10.994587280108256,51.834130781499205,13.72756071805702,10.391686650679457,70.92198581560284,202.27208009672756,35
6469,Hype Hippos #6469,57.624113475177296,11.632068718682893,20.994832041343667,16.33986928104575,10.572543916720884,48.04138950480414,9.544787077826726,8.263412153572336,19.23076923076923,202.24378539994294,36
9869,Hype Hippos #9869,8.59106529209622,14.255949117227766,9.772966471207338,21.409749670619235,10.994587280108256,48.04138950480414,9.544787077826726,8.263412153572336,70.92198581560284,201.79589238306488,37
255,Hype Hippos #255,13.457556935817806,38.8755980861244,20.994832041343667,14.739229024943311,14.254385964912277,64.67661691542287,9.544787077826726,15.786278081360049,9.157509157509157,201.4867932852603,38
6472,Hype Hippos #6472,57.624113475177296,11.655011655011654,30.73286052009456,11.145404663923182,9.185980780101753,44.673539518900334,9.544787077826726,15.786278081360049,11.025358324145534,201.3733340965411,39
8264,Hype Hippos #8264,13.457556935817806,10.637427379101547,20.994832041343667,9.371395617070357,33.50515463917525,51.834130781499205,9.544787077826726,21.36752136752137,29.58579881656805,200.29860465592398,40
127,Hype Hippos #127,57.624113475177296,9.538484114755303,8.427330481006093,21.409749670619235,10.768721007289594,48.04138950480414,9.544787077826726,21.36752136752137,12.062726176115802,198.78482287511557,41
7194,Hype Hippos #7194,18.268690275435635,10.87229238103203,30.73286052009456,11.308281141266527,27.73037542662116,64.67661691542287,9.544787077826726,13.461737599668634,12.062726176115802,198.65836751348394,42
221,Hype Hippos #221,57.624113475177296,11.655011655011654,13.743524685484724,11.46384479717813,10.862299465240639,51.834130781499205,9.544787077826726,21.36752136752137,10.548523206751055,198.64375651169078,43
2686,Hype Hippos #2686,57.624113475177296,38.8755980861244,30.73286052009456,10.909701242027525,10.768721007289594,2.8171455814155073,22.37521514629948,13.203331302051597,11.025358324145534,198.3320446846255,44
6921,Hype Hippos #6921,57.624113475177296,10.161807238333463,8.221083918295074,11.308281141266527,14.254385964912277,2.8171455814155073,14.722536806342015,8.263412153572336,70.92198581560284,198.29475209491733,45
2140,Hype Hippos #2140,7.17439293598234,38.8755980861244,20.11761064685856,14.406028368794324,9.185980780101753,2.8171455814155073,14.722536806342015,19.732847601700062,70.92198581560284,197.9541266229218,46
7382,Hype Hippos #7382,13.996554694229113,11.632068718682893,13.743524685484724,15.30131826741996,10.768721007289594,2.8171455814155073,45.138888888888886,13.203331302051597,70.92198581560284,197.5235389610651,47
3975,Hype Hippos #3975,14.819881440948473,14.255949117227766,13.743524685484724,11.46384479717813,10.862299465240639,2.8171455814155073,45.138888888888886,13.461737599668634,70.92198581560284,197.48525739165558,48
3929,Hype Hippos #3929,57.624113475177296,15.778613909455032,30.73286052009456,11.145404663923182,14.254385964912277,34.946236559139784,9.544787077826726,10.391686650679457,12.9366106080207,197.35469942922902,49
2371,Hype Hippos #2371,57.624113475177296,14.255949117227766,20.11761064685856,14.739229024943311,10.572543916720884,44.673539518900334,13.72756071805702,10.391686650679457,11.135857461024498,197.23809052958913,50
9268,Hype Hippos #9268,57.624113475177296,11.632068718682893,16.321406151914626,11.46384479717813,14.254385964912277,51.834130781499205,13.72756071805702,10.051805458903582,9.433962264150944,196.34327833047595,51
9963,Hype Hippos #9963,8.59106529209622,13.726111287086898,30.73286052009456,11.308281141266527,10.572543916720884,64.67661691542287,13.72756071805702,13.203331302051597,29.58579881656805,196.12416990936464,52
2149,Hype Hippos #2149,21.325459317585302,11.655011655011654,30.73286052009456,23.347701149425287,14.254385964912277,48.04138950480414,13.72756071805702,19.732847601700062,12.062726176115802,194.87994260770608,53
5121,Hype Hippos #5121,18.268690275435635,9.538484114755303,16.321406151914626,9.436701509872242,33.50515463917525,64.67661691542287,13.72756071805702,10.051805458903582,19.23076923076923,194.75718901430577,54
4616,Hype Hippos #4616,14.819881440948473,10.87229238103203,9.772966471207338,14.739229024943311,10.994587280108256,44.673539518900334,9.544787077826726,8.263412153572336,70.92198581560284,194.60268116414164,55
5074,Hype Hippos #5074,57.624113475177296,13.726111287086898,16.321406151914626,9.436701509872242,10.572543916720884,48.04138950480414,9.544787077826726,10.051805458903582,19.23076923076923,194.54962761307561,56
4347,Hype Hippos #4347,18.268690275435635,10.87229238103203,8.427330481006093,16.33986928104575,10.862299465240639,34.946236559139784,9.544787077826726,13.461737599668634,70.92198581560284,193.64522893599812,57
8796,Hype Hippos #8796,17.586580086580085,38.8755980861244,20.994832041343667,9.436701509872242,10.572543916720884,51.834130781499205,9.544787077826726,15.448603683897803,19.23076923076923,193.52454641463424,58
3593,Hype Hippos #3593,13.374485596707817,15.778613909455032,30.73286052009456,14.739229024943311,9.185980780101753,44.673539518900334,13.72756071805702,21.36752136752137,29.58579881656805,193.16559025234926,59
1699,Hype Hippos #1699,57.624113475177296,14.255949117227766,8.427330481006093,11.46384479717813,10.572543916720884,44.673539518900334,13.72756071805702,21.36752136752137,10.548523206751055,192.66092659853993,60
9856,Hype Hippos #9856,18.268690275435635,11.655011655011654,30.73286052009456,21.409749670619235,27.73037542662116,51.834130781499205,9.544787077826726,8.263412153572336,12.9366106080207,192.3756281687012,61
2747,Hype Hippos #2747,7.17439293598234,10.161807238333463,8.221083918295074,11.46384479717813,10.572543916720884,51.834130781499205,13.72756071805702,8.263412153572336,70.92198581560284,192.34076227524127,62
8424,Hype Hippos #8424,57.624113475177296,10.637427379101547,20.11761064685856,9.436701509872242,10.768721007289594,48.04138950480414,9.544787077826726,13.203331302051597,12.9366106080207,192.3106925110024,63
3948,Hype Hippos #3948,13.996554694229113,11.632068718682893,8.221083918295074,15.30131826741996,14.254385964912277,34.946236559139784,9.544787077826726,13.461737599668634,70.92198581560284,192.2801586157773,64
7816,Hype Hippos #7816,13.457556935817806,38.8755980861244,8.427330481006093,14.739229024943311,10.768721007289594,64.67661691542287,13.72756071805702,15.448603683897803,12.062726176115802,192.1839430286747,65
2382,Hype Hippos #2382,21.325459317585302,10.87229238103203,13.743524685484724,23.347701149425287,14.254385964912277,51.834130781499205,13.72756071805702,13.461737599668634,29.58579881656805,192.15259141423252,66
8811,Hype Hippos #8811,21.325459317585302,13.726111287086898,30.73286052009456,9.436701509872242,27.73037542662116,48.04138950480414,9.544787077826726,19.732847601700062,11.76470588235294,192.035238127944,67
7414,Hype Hippos #7414,21.325459317585302,18.84877482963607,20.11761064685856,9.436701509872242,10.768721007289594,64.67661691542287,13.72756071805702,21.36752136752137,11.76470588235294,192.03367219459597,68
6375,Hype Hippos #6375,57.624113475177296,10.87229238103203,11.658147251367591,11.145404663923182,33.50515463917525,2.8171455814155073,15.081206496519721,19.732847601700062,29.58579881656805,192.02211090687868,69
8598,Hype Hippos #8598,7.103825136612022,38.8755980861244,8.221083918295074,11.145404663923182,10.768721007289594,2.8171455814155073,22.37521514629948,19.732847601700062,70.92198581560284,191.96182695726216,70
1995,Hype Hippos #1995,13.996554694229113,38.8755980861244,13.743524685484724,11.46384479717813,14.254385964912277,48.04138950480414,13.72756071805702,8.263412153572336,29.58579881656805,191.9520694209302,71
3461,Hype Hippos #3461,13.457556935817806,11.632068718682893,20.11761064685856,14.406028368794324,33.50515463917525,64.67661691542287,9.544787077826726,13.461737599668634,11.148272017837234,191.94983292008428,72
9554,Hype Hippos #9554,57.624113475177296,10.87229238103203,20.994832041343667,14.406028368794324,9.185980780101753,48.04138950480414,9.544787077826726,8.263412153572336,12.9366106080207,191.86944639067298,73
8532,Hype Hippos #8532,17.586580086580085,11.632068718682893,8.427330481006093,21.409749670619235,33.50515463917525,51.834130781499205,13.72756071805702,21.36752136752137,12.062726176115802,191.55282263925696,74
5893,Hype Hippos #5893,57.624113475177296,13.726111287086898,20.11761064685856,10.909701242027525,10.572543916720884,44.673539518900334,13.72756071805702,8.263412153572336,11.76470588235294,191.3792988407538,75
1286,Hype Hippos #1286,15.954835542464407,14.255949117227766,20.11761064685856,9.436701509872242,27.73037542662116,64.67661691542287,13.72756071805702,13.203331302051597,11.76470588235294,190.86768706092855,76
3318,Hype Hippos #3318,57.624113475177296,10.87229238103203,9.772966471207338,9.371395617070357,10.994587280108256,51.834130781499205,13.72756071805702,15.448603683897803,11.148272017837234,190.79392242588654,77
2499,Hype Hippos #2499,18.268690275435635,10.637427379101547,8.221083918295074,11.46384479717813,10.572543916720884,34.946236559139784,9.544787077826726,15.786278081360049,70.92198581560284,190.36287782066069,78
7269,Hype Hippos #7269,57.624113475177296,13.726111287086898,9.772966471207338,23.347701149425287,10.994587280108256,2.8171455814155073,45.138888888888886,15.786278081360049,11.148272017837234,190.35606423250675,79
3200,Hype Hippos #3200,17.586580086580085,13.726111287086898,8.427330481006093,15.30131826741996,27.73037542662116,64.67661691542287,9.544787077826726,13.203331302051597,19.23076923076923,189.4272200747846,80
8888,Hype Hippos #8888,57.624113475177296,10.87229238103203,8.221083918295074,9.371395617070357,10.862299465240639,51.834130781499205,13.72756071805702,15.448603683897803,11.148272017837234,189.10975205810666,81
9892,Hype Hippos #9892,57.624113475177296,38.8755980861244,16.321406151914626,10.909701242027525,27.73037542662116,2.8171455814155073,14.722536806342015,8.263412153572336,11.76470588235294,189.0289948055478,82
398,Hype Hippos #398,7.17439293598234,15.778613909455032,20.994832041343667,16.33986928104575,14.254385964912277,64.67661691542287,9.544787077826726,10.391686650679457,29.58579881656805,188.74098359323617,83
6734,Hype Hippos #6734,17.586580086580085,38.8755980861244,8.221083918295074,11.308281141266527,33.50515463917525,34.946236559139784,9.544787077826726,15.448603683897803,19.23076923076923,188.66709442307487,84
7720,Hype Hippos #7720,14.819881440948473,15.778613909455032,30.73286052009456,9.436701509872242,33.50515463917525,48.04138950480414,13.72756071805702,10.391686650679457,11.76470588235294,188.19855477543908,85
3499,Hype Hippos #3499,18.268690275435635,38.8755980861244,20.994832041343667,10.909701242027525,9.185980780101753,2.8171455814155073,6.143667296786389,10.051805458903582,70.92198581560284,188.1694065777413,86
6022,Hype Hippos #6022,57.624113475177296,9.538484114755303,8.427330481006093,15.30131826741996,9.185980780101753,48.04138950480414,13.72756071805702,13.203331302051597,12.9366106080207,187.98611925139386,87
6667,Hype Hippos #6667,7.103825136612022,38.8755980861244,16.321406151914626,11.145404663923182,10.862299465240639,64.67661691542287,13.72756071805702,13.461737599668634,11.148272017837234,187.32272075480063,88
2838,Hype Hippos #2838,8.59106529209622,10.87229238103203,30.73286052009456,23.347701149425287,10.862299465240639,64.67661691542287,13.72756071805702,13.461737599668634,11.025358324145534,187.2974923651828,89
7178,Hype Hippos #7178,7.17439293598234,11.655011655011654,8.221083918295074,10.909701242027525,14.254385964912277,34.946236559139784,13.72756071805702,15.448603683897803,70.92198581560284,187.2589624929263,90
4805,Hype Hippos #4805,57.624113475177296,10.161807238333463,8.221083918295074,15.30131826741996,14.254385964912277,51.834130781499205,9.544787077826726,8.263412153572336,11.76470588235294,186.96974475938927,91
5242,Hype Hippos #5242,13.457556935817806,38.8755980861244,8.221083918295074,11.308281141266527,14.254385964912277,64.67661691542287,9.544787077826726,15.448603683897803,11.148272017837234,186.93518574140072,92
4504,Hype Hippos #4504,13.374485596707817,10.87229238103203,30.73286052009456,21.409749670619235,27.73037542662116,48.04138950480414,9.544787077826726,15.786278081360049,9.433962264150944,186.92618052321666,93
6562,Hype Hippos #6562,13.374485596707817,9.538484114755303,30.73286052009456,10.909701242027525,27.73037542662116,64.67661691542287,9.544787077826726,8.263412153572336,12.062726176115802,186.8334492231441,94
4313,Hype Hippos #4313,21.325459317585302,11.632068718682893,20.11761064685856,21.409749670619235,14.254385964912277,2.8171455814155073,13.771186440677967,10.391686650679457,70.92198581560284,186.64127880703404,95
7047,Hype Hippos #7047,7.103825136612022,10.87229238103203,16.321406151914626,11.46384479717813,33.50515463917525,2.8171455814155073,13.771186440677967,19.732847601700062,70.92198581560284,186.50968854530842,96
4168,Hype Hippos #4168,13.374485596707817,11.655011655011654,30.73286052009456,16.33986928104575,27.73037542662116,44.673539518900334,9.544787077826726,13.203331302051597,19.23076923076923,186.4850296090288,97
9163,Hype Hippos #9163,17.586580086580085,13.726111287086898,30.73286052009456,14.739229024943311,33.50515463917525,34.946236559139784,13.72756071805702,8.263412153572336,19.23076923076923,186.45791421941848,98
6574,Hype Hippos #6574,18.268690275435635,38.8755980861244,8.221083918295074,9.436701509872242,10.768721007289594,64.67661691542287,9.544787077826726,13.203331302051597,13.386880856760374,186.38241094907852,99
7153,Hype Hippos #7153,13.457556935817806,10.161807238333463,11.658147251367591,21.409749670619235,33.50515463917525,64.67661691542287,9.544787077826726,10.391686650679457,11.135857461024498,185.9413638402669,100
4656,Hype Hippos #4656,8.59106529209622,10.161807238333463,30.73286052009456,14.406028368794324,10.768721007289594,64.67661691542287,13.72756071805702,19.732847601700062,12.9366106080207,185.7341182698088,101
5380,Hype Hippos #5380,8.59106529209622,11.632068718682893,16.321406151914626,9.436701509872242,33.50515463917525,64.67661691542287,9.544787077826726,19.732847601700062,12.062726176115802,185.5033740828067,102
8784,Hype Hippos #8784,14.819881440948473,11.655011655011654,13.743524685484724,16.33986928104575,27.73037542662116,64.67661691542287,9.544787077826726,15.786278081360049,11.135857461024498,185.4322020247459,103
5165,Hype Hippos #5165,57.624113475177296,11.655011655011654,11.658147251367591,10.909701242027525,9.185980780101753,51.834130781499205,13.72756071805702,8.263412153572336,10.548523206751055,185.40658126356544,104
6630,Hype Hippos #6630,21.325459317585302,38.8755980861244,8.427330481006093,9.371395617070357,10.768721007289594,51.834130781499205,13.72756071805702,19.732847601700062,11.135857461024498,185.19890107135654,105
8191,Hype Hippos #8191,57.624113475177296,9.538484114755303,9.772966471207338,9.371395617070357,10.994587280108256,51.834130781499205,9.544787077826726,15.448603683897803,11.025358324145534,185.15442682568784,106
513,Hype Hippos #513,7.17439293598234,38.8755980861244,13.743524685484724,11.145404663923182,33.50515463917525,48.04138950480414,9.544787077826726,10.051805458903582,12.9366106080207,185.018667660245,107
6379,Hype Hippos #6379,8.59106529209622,14.255949117227766,9.772966471207338,23.347701149425287,10.994587280108256,64.67661691542287,13.72756071805702,10.051805458903582,29.58579881656805,185.0040512190164,108
2688,Hype Hippos #2688,18.268690275435635,18.84877482963607,11.658147251367591,16.33986928104575,27.73037542662116,48.04138950480414,13.72756071805702,19.732847601700062,10.548523206751055,184.89617809541846,109
1514,Hype Hippos #1514,13.457556935817806,15.778613909455032,20.994832041343667,14.406028368794324,27.73037542662116,48.04138950480414,13.72756071805702,19.732847601700062,11.025358324145534,184.89456283073875,110
4140,Hype Hippos #4140,7.17439293598234,10.637427379101547,30.73286052009456,11.308281141266527,33.50515463917525,44.673539518900334,13.72756071805702,21.36752136752137,11.76470588235294,184.89144410245186,111
5989,Hype Hippos #5989,15.954835542464407,38.8755980861244,16.321406151914626,14.739229024943311,10.862299465240639,48.04138950480414,9.544787077826726,21.36752136752137,9.157509157509157,184.86457537834877,112
1026,Hype Hippos #1026,7.17439293598234,15.778613909455032,11.658147251367591,14.406028368794324,27.73037542662116,44.673539518900334,13.72756071805702,19.732847601700062,29.58579881656805,184.4673045474459,113
7011,Hype Hippos #7011,17.586580086580085,10.161807238333463,11.658147251367591,11.145404663923182,33.50515463917525,64.67661691542287,9.544787077826726,13.203331302051597,12.9366106080207,184.41843978270145,114
4093,Hype Hippos #4093,18.268690275435635,14.255949117227766,20.994832041343667,11.308281141266527,14.254385964912277,64.67661691542287,13.72756071805702,15.786278081360049,11.135857461024498,184.4084517160503,115
5174,Hype Hippos #5174,13.996554694229113,10.637427379101547,20.11761064685856,9.436701509872242,10.572543916720884,64.67661691542287,9.544787077826726,15.786278081360049,29.58579881656805,184.35431903796007,116
5204,Hype Hippos #5204,14.819881440948473,14.255949117227766,20.11761064685856,11.46384479717813,10.572543916720884,64.67661691542287,13.72756071805702,15.448603683897803,19.23076923076923,184.31338046708075,117
4462,Hype Hippos #4462,7.103825136612022,10.87229238103203,30.73286052009456,21.409749670619235,9.185980780101753,64.67661691542287,9.544787077826726,19.732847601700062,11.025358324145534,184.2843184075548,118
5444,Hype Hippos #5444,57.624113475177296,9.538484114755303,9.772966471207338,23.347701149425287,10.994587280108256,34.946236559139784,13.72756071805702,13.203331302051597,11.025358324145534,184.18033939406743,119
3781,Hype Hippos #3781,21.325459317585302,10.637427379101547,20.11761064685856,14.739229024943311,10.768721007289594,2.8171455814155073,22.37521514629948,10.391686650679457,70.92198581560284,184.0944805697756,120
1656,Hype Hippos #1656,14.819881440948473,11.655011655011654,11.658147251367591,23.347701149425287,14.254385964912277,51.834130781499205,13.72756071805702,13.203331302051597,29.58579881656805,184.08594907984116,121
3972,Hype Hippos #3972,13.996554694229113,14.255949117227766,16.321406151914626,23.347701149425287,14.254385964912277,64.67661691542287,13.72756071805702,10.391686650679457,12.9366106080207,183.9084719698891,122
5114,Hype Hippos #5114,13.996554694229113,18.84877482963607,9.772966471207338,23.347701149425287,10.994587280108256,2.8171455814155073,17.663043478260867,15.448603683897803,70.92198581560284,183.81136298378306,123
7705,Hype Hippos #7705,21.325459317585302,38.8755980861244,16.321406151914626,9.436701509872242,10.862299465240639,2.8171455814155073,45.138888888888886,19.732847601700062,19.23076923076923,183.74111583351086,124
3204,Hype Hippos #3204,13.996554694229113,11.655011655011654,13.743524685484724,11.46384479717813,27.73037542662116,64.67661691542287,9.544787077826726,19.732847601700062,11.148272017837234,183.69183487131167,125
6403,Hype Hippos #6403,17.586580086580085,15.778613909455032,8.221083918295074,23.347701149425287,33.50515463917525,51.834130781499205,9.544787077826726,13.203331302051597,10.548523206751055,183.56990607105928,126
7012,Hype Hippos #7012,57.624113475177296,10.161807238333463,11.658147251367591,23.347701149425287,33.50515463917525,2.8171455814155073,15.081206496519721,10.051805458903582,19.23076923076923,183.4778505210869,127
9807,Hype Hippos #9807,7.17439293598234,14.255949117227766,8.427330481006093,21.409749670619235,27.73037542662116,2.8171455814155073,15.081206496519721,15.448603683897803,70.92198581560284,183.26673920889246,128
3523,Hype Hippos #3523,7.103825136612022,38.8755980861244,8.427330481006093,9.436701509872242,14.254385964912277,48.04138950480414,13.72756071805702,13.461737599668634,29.58579881656805,182.91432781762487,129
7226,Hype Hippos #7226,13.996554694229113,10.161807238333463,11.658147251367591,9.371395617070357,10.572543916720884,2.8171455814155073,45.138888888888886,8.263412153572336,70.92198581560284,182.90188115720096,130
5563,Hype Hippos #5563,7.17439293598234,38.8755980861244,20.994832041343667,11.46384479717813,14.254385964912277,48.04138950480414,9.544787077826726,21.36752136752137,11.148272017837234,182.86502379353027,131
3235,Hype Hippos #3235,13.457556935817806,15.778613909455032,20.994832041343667,23.347701149425287,27.73037542662116,44.673539518900334,13.72756071805702,13.461737599668634,9.433962264150944,182.60587956343988,132
6910,Hype Hippos #6910,14.819881440948473,38.8755980861244,30.73286052009456,11.46384479717813,9.185980780101753,34.946236559139784,13.72756071805702,15.786278081360049,12.9366106080207,182.4748515910249,133
2779,Hype Hippos #2779,21.325459317585302,38.8755980861244,8.221083918295074,11.46384479717813,27.73037542662116,2.8171455814155073,45.138888888888886,13.461737599668634,13.386880856760374,182.42101447253745,134
6741,Hype Hippos #6741,7.103825136612022,11.632068718682893,30.73286052009456,23.347701149425287,27.73037542662116,48.04138950480414,13.72756071805702,10.391686650679457,9.433962264150944,182.14143008912748,135
8380,Hype Hippos #8380,7.17439293598234,38.8755980861244,9.772966471207338,9.371395617070357,10.994587280108256,64.67661691542287,13.72756071805702,15.786278081360049,11.135857461024498,181.51525356635713,136
1098,Hype Hippos #1098,21.325459317585302,10.161807238333463,20.994832041343667,10.909701242027525,10.862299465240639,2.8171455814155073,17.663043478260867,15.786278081360049,70.92198581560284,181.44255226116985,137
4009,Hype Hippos #4009,14.819881440948473,10.87229238103203,30.73286052009456,21.409749670619235,27.73037542662116,44.673539518900334,9.544787077826726,10.391686650679457,11.135857461024498,181.31103014774646,138
9915,Hype Hippos #9915,13.996554694229113,18.84877482963607,20.11761064685856,21.409749670619235,10.862299465240639,64.67661691542287,9.544787077826726,8.263412153572336,13.386880856760374,181.1066863101659,139
2935,Hype Hippos #2935,17.586580086580085,10.87229238103203,16.321406151914626,11.145404663923182,27.73037542662116,2.8171455814155073,10.14832162373146,13.461737599668634,70.92198581560284,181.0052493304895,140
8793,Hype Hippos #8793,21.325459317585302,11.632068718682893,8.427330481006093,14.406028368794324,14.254385964912277,64.67661691542287,13.72756071805702,13.203331302051597,19.23076923076923,180.8835510172816,141
9185,Hype Hippos #9185,13.374485596707817,18.84877482963607,11.658147251367591,14.406028368794324,33.50515463917525,48.04138950480414,9.544787077826726,19.732847601700062,11.76470588235294,180.8763207523649,142
5046,Hype Hippos #5046,15.954835542464407,10.161807238333463,20.994832041343667,23.347701149425287,10.572543916720884,2.8171455814155073,17.663043478260867,8.263412153572336,70.92198581560284,180.69730691713926,143
3018,Hype Hippos #3018,7.103825136612022,10.87229238103203,30.73286052009456,11.145404663923182,10.572543916720884,2.8171455814155073,15.081206496519721,21.36752136752137,70.92198581560284,180.61478587944214,144
