TOKEN_ID,TOKEN_NAME,Background,Color,Shirts,Eyewear,Hairstyle,Headwear,Jewelry,Mouth,RARITY_SCORE,Rank
4341,HypeHippos Female Edition #4341,5.447670319810292,4.972504972504972,92.59259259259258,9.788679679852596,13.507071349118068,34.0,19.57397812320092,18.62809555117247,198.5105925882519,3797
1513,HypeHippos Female Edition #1513,5.447670319810292,4.972504972504972,53.191489361702125,9.788679679852596,16.23841818702837,34.0,19.137678712146798,55.71943625040971,198.49587748345485,3798
4180,HypeHippos Female Edition #4180,5.447670319810292,4.972504972504972,11.627906976744187,36.085756739545744,36.41036624544871,34.0,18.267784225231033,51.608986035215544,198.42097551450047,3799
2870,HypeHippos Female Edition #2870,15.841953219644022,4.972504972504972,51.02040816326531,50.595238095238095,13.507071349118068,34.0,19.137678712146798,9.263800337856246,198.33865484977352,3800
1198,HypeHippos Female Edition #1198,10.939510939510939,49.16136495083864,11.627906976744187,48.76649454962708,16.23841818702837,34.0,18.267784225231033,9.263800337856246,198.2652801668365,3801
547,HypeHippos Female Edition #547,26.62907268170426,4.972504972504972,13.698630136986303,50.595238095238095,12.341197822141563,34.0,46.754675467546754,9.263800337856246,198.2551195139782,3802
1247,HypeHippos Female Edition #1247,10.939510939510939,4.972504972504972,53.191489361702125,36.085756739545744,30.21685033771774,34.0,19.57397812320092,9.263800337856246,198.2438908120387,3803
3571,HypeHippos Female Edition #3571,5.447670319810292,4.972504972504972,102.04081632653062,9.788679679852596,13.507071349118068,34.0,19.137678712146798,9.263800337856246,198.15822169781958,3804
4826,HypeHippos Female Edition #4826,5.447670319810292,58.945908460471564,15.290519877675841,43.52278545826933,12.086740135087094,34.0,19.57397812320092,9.263800337856246,198.1314027123713,3805
4495,HypeHippos Female Edition #4495,15.841953219644022,4.972504972504972,10.02004008016032,9.788679679852596,15.30566309534528,34.0,98.89470622454915,9.263800337856246,198.0873476099126,3806
