TOKEN_ID,TOKEN_NAME,Special Edition,Color,Power Unit,Quantum Core,Right Sensor,Face,Apex,Sense Emulator,Torso,BG,Left Sensor,AUX,Hands,RARITY_SCORE,Rank
0,Fat Baby,28515.666666666668,2632.2153846153847,3802.088888888889,4888.400000000001,6.607476635514018,1710.94,9.73230944254835,17.85763490241102,1555.4,2632.2153846153847,8.03145096934704,1.9701757214251168,1.351133222775014,45782.47650568035,1
2,Rosko,28515.666666666668,2632.2153846153847,3802.088888888889,4888.400000000001,6.607476635514018,1710.94,9.73230944254835,17.85763490241102,1555.4,2632.2153846153847,8.03145096934704,1.9701757214251168,1.351133222775014,45782.47650568035,2
3,Swolfchan,28515.666666666668,2632.2153846153847,3802.088888888889,4888.400000000001,6.607476635514018,1710.94,9.73230944254835,17.85763490241102,1555.4,2632.2153846153847,8.03145096934704,1.9701757214251168,1.351133222775014,45782.47650568035,3
4,VoxoDeus,28515.666666666668,2632.2153846153847,3802.088888888889,4888.400000000001,6.607476635514018,1710.94,9.73230944254835,17.85763490241102,1555.4,2632.2153846153847,8.03145096934704,1.9701757214251168,1.351133222775014,45782.47650568035,4
1,Robbie Trevino,28515.666666666668,2632.2153846153847,3802.088888888889,4888.400000000001,6.607476635514018,1710.94,9.73230944254835,17.85763490241102,1555.4,2632.2153846153847,8.03145096934704,1.9701757214251168,1.351133222775014,45782.47650568035,5
3067,UNKNOWN,3.669025561845943,19.157317209718958,13.003039975680194,8.218560860793543,6.607476635514018,5.855373032169748,6.733333333333333,11.79226686884003,27.578014184397162,13.638421681944997,8.03145096934704,531.3478260869565,500.27485380116957,1155.9069602017112,6
546,UNKNOWN,3.669025561845943,22.34478255191328,12.724527740591997,22.821661998132587,232.14925373134326,6.9437500000000005,63.36814814814815,25.37357259380098,8.299893276414087,14.431005398110662,13.540202595758151,531.3478260869565,186.37690631808277,1143.3905560010985,7
6746,UNKNOWN,3.669025561845943,22.34478255191328,13.003039975680194,8.218560860793543,130.7058823529412,11.482818791946308,83.86960784313726,66.1872340425532,6.8945035460992905,13.582122727633562,22.987236329437053,531.3478260869565,186.37690631808277,1100.66954698902,8
693,UNKNOWN,3.669025561845943,22.34478255191328,13.003039975680194,8.218560860793543,130.7058823529412,11.482818791946308,83.86960784313726,66.1872340425532,6.8945035460992905,13.582122727633562,22.987236329437053,531.3478260869565,186.37690631808277,1100.66954698902,9
5780,UNKNOWN,3.669025561845943,19.157317209718958,47.64522417153996,29.02850356294537,6.607476635514018,213.8675,29.473557278208443,17.85763490241102,48.30434782608695,14.623418803418804,8.03145096934704,1.9701757214251168,594.0763888888888,1034.3120215313504,10
4033,UNKNOWN,3.669025561845943,19.157317209718958,12.724527740591997,29.02850356294537,232.14925373134326,13.408620689655173,9.73230944254835,66.1872340425532,15.492031872509962,14.166928873064503,8.03145096934704,1.9701757214251168,594.0763888888888,1019.7937683064376,11
6759,UNKNOWN,3.669025561845943,22.008489837921275,13.003039975680194,22.821661998132587,7.506756756756757,11.482818791946308,6.733333333333333,20.93405114401077,17.243902439024392,14.542626434339141,63.15762273901809,436.4642857142857,380.20888888888885,1019.7765036151834,12
2829,UNKNOWN,3.669025561845943,22.34478255191328,44.52094717668488,22.0,72.6822429906542,17.785239085239088,9.73230944254835,20.93405114401077,117.83333333333333,14.431005398110662,28.416209931904998,26.80043859649123,594.0763888888888,995.2259741016255,13
3466,UNKNOWN,3.669025561845943,18.7479728248959,13.003039975680194,29.02850356294537,6.607476635514018,13.408620689655173,9.73230944254835,25.37357259380098,17.243902439024392,14.166928873064503,19.029473918362807,452.6296296296296,316.8407407407407,939.4811968877079,14
1854,UNKNOWN,3.669025561845943,22.008489837921275,20.982830512631836,27.037610619469028,7.506756756756757,11.482818791946308,6.733333333333333,17.85763490241102,48.30434782608695,274.18910256410254,13.540202595758151,1.9701757214251168,475.2611111111111,930.5434401347993,15
6629,UNKNOWN,3.669025561845943,19.731749509860453,8.352567857840265,8.218560860793543,6.607476635514018,11.482818791946308,11.138932291666668,31.170340681362728,37.75242718446602,274.18910256410254,22.987236329437053,1.9701757214251168,475.2611111111111,912.5315251013718,16
83,UNKNOWN,3.669025561845943,20.564182692307693,8.352567857840265,28.094252873563217,6.607476635514018,11.482818791946308,6.733333333333333,6.398190045248868,31.358870967741936,243.72364672364668,8.03145096934704,26.80043859649123,500.27485380116957,902.0911088499961,17
3694,UNKNOWN,3.669025561845943,20.564182692307693,8.352567857840265,28.094252873563217,6.607476635514018,11.482818791946308,6.733333333333333,6.398190045248868,31.358870967741936,243.72364672364668,8.03145096934704,26.80043859649123,500.27485380116957,902.0911088499961,18
2333,UNKNOWN,3.669025561845943,19.88078085056937,20.982830512631836,8.218560860793543,7.506756756756757,13.408620689655173,9.73230944254835,6.398190045248868,12.42332268370607,274.18910256410254,19.029473918362807,1.9701757214251168,500.27485380116957,897.6840034088159,19
4954,UNKNOWN,3.669025561845943,19.440290876036816,44.52094717668488,22.0,50.99672131147541,5.855373032169748,100.94041297935104,31.170340681362728,11.271014492753624,14.542626434339141,47.407592130784145,531.3478260869565,1.351133222775014,884.5133039865351,20
2719,UNKNOWN,3.669025561845943,19.157317209718958,20.982830512631836,29.02850356294537,35.430523917995444,178.2229166666667,11.138932291666668,17.85763490241102,6.8945035460992905,14.166928873064503,37.12977430555555,1.9701757214251168,500.27485380116957,875.9239208731959,21
4989,UNKNOWN,3.669025561845943,21.64650809716599,8.352567857840265,27.037610619469028,7.506756756756757,35.496680497925304,11.138932291666668,11.79226686884003,17.243902439024392,13.320928059794456,37.12977430555555,70.64161849710982,594.0763888888888,859.052960741883,22
5823,UNKNOWN,3.669025561845943,20.404770423375073,20.982830512631836,29.02850356294537,25.45662847790507,16.77392156862745,10.129899348727058,11.79226686884003,8.299893276414087,13.320928059794456,13.540202595758151,349.1714285714286,327.76628352490417,850.3365823531972,23
524,UNKNOWN,3.669025561845943,20.404770423375073,20.982830512631836,29.02850356294537,25.45662847790507,16.77392156862745,10.129899348727058,11.79226686884003,8.299893276414087,13.320928059794456,13.540202595758151,349.1714285714286,327.76628352490417,850.3365823531972,24
2540,UNKNOWN,3.669025561845943,18.7479728248959,8.352567857840265,8.218560860793543,40.08762886597938,36.715450643776826,9.73230944254835,111.89928057553958,32.81434599156118,14.166928873064503,63.15762273901809,1.9701757214251168,500.27485380116957,849.8067237594582,25
609,UNKNOWN,3.669025561845943,18.7479728248959,8.352567857840265,8.218560860793543,40.08762886597938,36.715450643776826,9.73230944254835,111.89928057553958,32.81434599156118,14.166928873064503,63.15762273901809,1.9701757214251168,500.27485380116957,849.8067237594582,26
2412,UNKNOWN,3.669025561845943,22.34478255191328,44.52094717668488,8.218560860793543,24.96629213483146,72.49745762711865,6.733333333333333,111.89928057553958,6.8945035460992905,14.166928873064503,47.407592130784145,1.9701757214251168,475.2611111111111,840.5499912045448,27
6644,UNKNOWN,3.669025561845943,19.157317209718958,12.724527740591997,29.02850356294537,50.99672131147541,16.77392156862745,11.138932291666668,31.170340681362728,18.17056074766355,14.623418803418804,8.03145096934704,26.80043859649123,594.0763888888888,836.361547934044,28
5903,UNKNOWN,3.669025561845943,19.157317209718958,13.003039975680194,27.037610619469028,232.14925373134326,5.855373032169748,46.55619047619048,28.91078066914498,6.8945035460992905,14.166928873064503,64.0082304526749,124.70408163265307,250.13742690058479,836.2497626806392,29
7001,UNKNOWN,3.669025561845943,19.88078085056937,20.982830512631836,8.218560860793543,6.607476635514018,5.855373032169748,49.16494252873563,6.398190045248868,18.17056074766355,13.320928059794456,19.029473918362807,70.64161849710982,594.0763888888888,836.0161501393284,30
2307,UNKNOWN,3.669025561845943,20.564182692307693,49.12259546368073,28.094252873563217,24.96629213483146,16.77392156862745,6.733333333333333,111.89928057553958,15.647887323943662,14.166928873064503,8.03145096934704,531.3478260869565,1.351133222775014,832.3681106798161,31
1428,UNKNOWN,3.669025561845943,22.008489837921275,13.003039975680194,22.0,130.7058823529412,38.02088888888889,46.55619047619048,6.398190045248868,15.585170340681364,13.638421681944997,8.03145096934704,239.62745098039218,271.5777777777777,830.8219788888603,32
7691,UNKNOWN,3.669025561845943,20.564182692307693,13.003039975680194,22.0,35.430523917995444,19.138031319910517,90.52592592592593,31.170340681362728,36.51173708920188,13.638421681944997,64.0082304526749,1.9701757214251168,475.2611111111111,826.8907461313863,33
7717,UNKNOWN,3.669025561845943,18.7479728248959,12.724527740591997,27.037610619469028,232.14925373134326,11.482818791946308,11.138932291666668,11.79226686884003,17.243902439024392,274.18910256410254,63.15762273901809,1.9701757214251168,137.75684380032206,823.0600556944913,34
5363,UNKNOWN,3.669025561845943,19.88078085056937,8.352567857840265,28.094252873563217,24.96629213483146,5.855373032169748,83.86960784313726,17.85763490241102,11.271014492753624,14.623418803418804,8.03145096934704,1.9701757214251168,594.0763888888888,822.5179839322017,35
2821,UNKNOWN,3.669025561845943,21.64650809716599,49.12259546368073,8.218560860793543,24.96629213483146,11.482818791946308,90.52592592592593,6.398190045248868,32.81434599156118,13.582122727633562,19.029473918362807,531.3478260869565,1.351133222775014,814.1548188287278,36
5852,UNKNOWN,3.669025561845943,19.731749509860453,12.724527740591997,8.218560860793543,24.96629213483146,76.38125000000001,6.733333333333333,111.89928057553958,36.51173708920188,13.582122727633562,8.03145096934704,488.84,1.351133222775014,812.6404637257538,37
675,UNKNOWN,3.669025561845943,19.731749509860453,12.724527740591997,8.218560860793543,24.96629213483146,76.38125000000001,6.733333333333333,111.89928057553958,36.51173708920188,13.582122727633562,8.03145096934704,488.84,1.351133222775014,812.6404637257538,38
7167,UNKNOWN,3.669025561845943,20.564182692307693,49.12259546368073,8.218560860793543,40.08762886597938,38.02088888888889,6.733333333333333,6.398190045248868,15.647887323943662,13.320928059794456,13.540202595758151,1.9701757214251168,594.0763888888888,811.3699883018885,39
3745,UNKNOWN,3.669025561845943,19.157317209718958,8.352567857840265,28.094252873563217,7.506756756756757,72.49745762711865,29.473557278208443,6.398190045248868,11.271014492753624,13.108642353662274,13.540202595758151,1.9701757214251168,594.0763888888888,809.115549262789,40
4388,UNKNOWN,3.669025561845943,22.34478255191328,13.003039975680194,8.218560860793543,35.430523917995444,6.9437500000000005,10.129899348727058,31.170340681362728,36.51173708920188,14.623418803418804,28.416209931904998,121.0,475.2611111111111,806.722399833955,41
6677,UNKNOWN,3.669025561845943,20.564182692307693,12.724527740591997,22.0,25.45662847790507,5.855373032169748,9.73230944254835,11.79226686884003,17.243902439024392,274.18910256410254,19.029473918362807,1.9701757214251168,380.20888888888885,804.4358573480125,42
6952,UNKNOWN,3.669025561845943,22.34478255191328,12.724527740591997,28.094252873563217,6.607476635514018,6.9437500000000005,10.129899348727058,20.93405114401077,17.243902439024392,14.623418803418804,63.15762273901809,1.9701757214251168,594.0763888888888,802.5192744479415,43
7615,UNKNOWN,3.669025561845943,19.731749509860453,45.1554499868039,22.821661998132587,50.99672131147541,19.138031319910517,83.86960784313726,66.1872340425532,18.17056074766355,274.18910256410254,64.0082304526749,124.70408163265307,1.351133222775014,793.9925901935884,44
4751,UNKNOWN,3.669025561845943,20.404770423375073,13.003039975680194,28.094252873563217,24.96629213483146,14.673584905660379,107.6062893081761,11.79226686884003,32.81434599156118,14.431005398110662,19.029473918362807,1.9701757214251168,500.27485380116957,792.7293768826016,45
3181,UNKNOWN,3.669025561845943,22.008489837921275,20.982830512631836,8.218560860793543,6.607476635514018,35.496680497925304,83.86960784313726,17.85763490241102,18.17056074766355,13.320928059794456,28.416209931904998,531.3478260869565,1.351133222775014,791.3169647012747,46
3841,UNKNOWN,3.669025561845943,21.64650809716599,13.003039975680194,28.094252873563217,50.99672131147541,5.855373032169748,10.129899348727058,11.79226686884003,27.578014184397162,13.320928059794456,8.03145096934704,1.9701757214251168,594.0763888888888,790.1640448933201,47
4670,UNKNOWN,3.669025561845943,20.564182692307693,12.724527740591997,22.0,25.45662847790507,11.482818791946308,90.52592592592593,25.37357259380098,12.42332268370607,13.320928059794456,47.407592130784145,1.9701757214251168,500.27485380116957,787.1935541812034,48
4897,UNKNOWN,3.669025561845943,19.731749509860453,8.352567857840265,22.821661998132587,24.96629213483146,19.138031319910517,11.138932291666668,6.398190045248868,11.271014492753624,263.22153846153844,37.12977430555555,349.1714285714286,1.351133222775014,778.3613397733881,49
4333,UNKNOWN,3.669025561845943,22.34478255191328,13.003039975680194,29.02850356294537,7.506756756756757,14.673584905660379,6.733333333333333,17.85763490241102,117.83333333333333,263.22153846153844,8.03145096934704,1.9701757214251168,271.5777777777777,777.4509378139678,50
3975,UNKNOWN,3.669025561845943,20.032080552628496,44.52094717668488,29.02850356294537,7.506756756756757,6.9437500000000005,11.138932291666668,6.398190045248868,11.271014492753624,14.431005398110662,22.987236329437053,1.9701757214251168,594.0763888888888,773.9740067783922,51
2360,UNKNOWN,3.669025561845943,20.404770423375073,20.982830512631836,28.094252873563217,50.99672131147541,13.408620689655173,9.73230944254835,62.216,32.81434599156118,13.108642353662274,63.15762273901809,452.6296296296296,1.351133222775014,772.5659047517412,52
4222,UNKNOWN,3.669025561845943,20.404770423375073,44.52094717668488,8.218560860793543,7.506756756756757,6.9437500000000005,6.733333333333333,111.89928057553958,31.358870967741936,14.431005398110662,13.540202595758151,1.9701757214251168,500.27485380116957,771.4715331725345,53
5773,UNKNOWN,3.669025561845943,20.404770423375073,8.352567857840265,27.037610619469028,24.96629213483146,13.408620689655173,9.73230944254835,20.93405114401077,15.585170340681364,14.542626434339141,13.540202595758151,1.9701757214251168,594.0763888888888,768.2198118546687,54
6325,UNKNOWN,3.669025561845943,20.032080552628496,13.003039975680194,27.037610619469028,7.506756756756757,5.855373032169748,6.733333333333333,11.79226686884003,17.243902439024392,14.542626434339141,13.540202595758151,124.70408163265307,500.27485380116957,765.9351536036679,55
4015,UNKNOWN,3.669025561845943,20.564182692307693,8.352567857840265,28.094252873563217,6.607476635514018,72.49745762711865,6.733333333333333,111.89928057553958,11.271014492753624,13.638421681944997,28.416209931904998,452.6296296296296,1.351133222775014,765.7239861160709,56
597,UNKNOWN,3.669025561845943,20.564182692307693,13.003039975680194,22.0,6.607476635514018,35.35000000000001,107.6062893081761,20.93405114401077,8.299893276414087,13.582122727633562,22.987236329437053,488.84,1.351133222775014,764.7944508737945,57
1330,UNKNOWN,3.669025561845943,20.564182692307693,13.003039975680194,22.0,6.607476635514018,35.35000000000001,107.6062893081761,20.93405114401077,8.299893276414087,13.582122727633562,22.987236329437053,488.84,1.351133222775014,764.7944508737945,58
2995,UNKNOWN,3.669025561845943,20.032080552628496,8.352567857840265,22.821661998132587,130.7058823529412,5.855373032169748,24.06385372714487,17.85763490241102,11.271014492753624,13.582122727633562,13.540202595758151,488.84,1.351133222775014,761.9425530240345,59
