TOKEN_ID,TOKEN_NAME,eyes,fur,background,neck,accesories,ears,region,nature,Speed,Handling,Acceleration,Braking,head,eyewear,RARITY_SCORE,Rank
1955,Polar Pal 1955,80.54123711340206,1666.6666666666665,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,102.30179028132991,100.0,114.9425287356322,113.63636363636363,103.09278350515464,9.96810207336523,9.501007106753317,11663.423381026489,1
1621,Polar Pal 1621,78.22277847309137,892.8571428571429,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,97.5609756097561,121.95121951219511,96.15384615384616,90.90909090909092,94.33962264150944,9.96810207336523,9.501007106753317,10854.236687244571,2
5870,Polar Pal 5870,82.89124668435014,862.0689655172414,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,105.82010582010582,108.69565217391305,96.15384615384616,93.45794392523365,101.010101010101,9.96810207336523,9.501007106753317,10832.339872372731,3
9064,Polar Pal 9064,618.8118811881188,301.2048192771084,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,105.82010582010582,98.0392156862745,102.04081632653062,101.010101010101,95.23809523809523,9.96810207336523,9.501007106753317,10804.407045634276,4
8051,Polar Pal 8051,85.96973865199449,510.2040816326531,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,102.30179028132991,84.74576271186442,100.0,113.63636363636363,114.9425287356322,9.96810207336523,9.501007106753317,10494.042276737777,5
8514,Polar Pal 8514,293.42723004694835,290.6976744186046,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,97.5609756097561,104.16666666666667,92.59259259259258,101.010101010101,95.23809523809523,9.96810207336523,9.501007106753317,10456.935346670705,6
567,Polar Pal 567,76.31257631257631,431.0344827586207,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,98.52216748768474,126.58227848101265,120.48192771084337,111.11111111111111,93.45794392523365,9.96810207336523,9.501007106753317,10439.744498875023,7
275,Polar Pal 275,618.8118811881188,1666.6666666666665,4385.964912280702,365.36353671903544,482.62548262548256,15.347780710909204,1587.3015873015872,99.00990099009901,90.90909090909092,114.9425287356322,95.23809523809523,109.89010989010988,769.2307692307692,9.501007106753317,10410.80334959305,8
2480,Polar Pal 2480,78.0274656679151,446.42857142857144,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,95.01187648456057,101.010101010101,116.27906976744185,85.47008547008546,105.26315789473685,9.96810207336523,9.501007106753317,10409.732338811353,9
8908,Polar Pal 8908,80.54123711340206,378.7878787878788,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,105.82010582010582,91.74311926605505,106.38297872340425,144.92753623188406,109.89010989010988,9.96810207336523,9.501007106753317,10400.33497692078,10
1472,Polar Pal 1472,85.96973865199449,396.8253968253968,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,101.52284263959392,105.26315789473685,90.90909090909092,100.0,106.38297872340425,9.96810207336523,9.501007106753317,10369.115216732156,11
2334,Polar Pal 2334,76.31257631257631,312.5,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,102.30179028132991,98.0392156862745,91.74311926605505,125.0,109.89010989010988,9.96810207336523,9.501007106753317,10298.028822524286,12
899,Polar Pal 899,78.22277847309137,312.5,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,97.5609756097561,112.35955056179776,105.26315789473685,79.36507936507937,109.89010989010988,9.96810207336523,9.501007106753317,10277.40366288251,13
1345,Polar Pal 1345,85.96973865199449,320.5128205128205,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,105.82010582010582,90.90909090909092,100.0,89.28571428571429,94.33962264150944,9.96810207336523,9.501007106753317,10269.079103909175,14
735,Polar Pal 735,80.54123711340206,297.6190476190476,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,102.30179028132991,104.16666666666667,104.16666666666667,90.90909090909092,102.04081632653062,9.96810207336523,9.501007106753317,10263.987326670673,15
7398,Polar Pal 7398,82.89124668435014,294.1176470588235,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,99.50248756218906,88.49557522123894,95.23809523809523,101.010101010101,111.11111111111111,9.96810207336523,9.501007106753317,10254.608274973849,16
3117,Polar Pal 3117,78.22277847309137,252.52525252525248,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,100.25062656641605,88.49557522123894,128.2051282051282,102.04081632653062,95.23809523809523,9.96810207336523,9.501007106753317,10227.220283643694,17
1854,Polar Pal 1854,85.96973865199449,20.729684908789388,4385.964912280702,12.056472517270896,482.62548262548256,680.7351940095302,4065.0406504065036,102.82776349614397,82.64462809917356,104.16666666666667,79.36507936507937,104.16666666666667,9.96810207336523,9.501007106753317,10225.762048874121,18
6509,Polar Pal 6509,75.8495145631068,245.09803921568624,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,97.5609756097561,100.0,92.59259259259258,114.9425287356322,108.69565217391305,9.96810207336523,9.501007106753317,10216.981313978627,19
9914,Polar Pal 9914,82.89124668435014,229.3577981651376,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,97.32360097323601,99.00990099009901,116.27906976744185,108.69565217391305,90.90909090909092,9.96810207336523,9.501007106753317,10206.708370751208,20
3924,Polar Pal 3924,75.8495145631068,268.81720430107526,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,95.01187648456057,97.08737864077669,81.30081300813008,112.35955056179776,90.90909090909092,9.96810207336523,9.501007106753317,10203.577439556479,21
8746,Polar Pal 8746,82.34519104084322,221.23893805309734,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,102.82776349614397,90.90909090909092,100.0,90.90909090909092,120.48192771084337,9.96810207336523,9.501007106753317,10190.954013207047,22
7407,Polar Pal 7407,82.89124668435014,223.21428571428572,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,98.76543209876543,107.52688172043011,102.04081632653062,97.08737864077669,90.90909090909092,9.96810207336523,9.501007106753317,10184.67714318217,23
8186,Polar Pal 8186,85.73388203017832,208.33333333333331,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,102.30179028132991,107.52688172043011,107.52688172043011,84.03361344537815,103.09278350515464,9.96810207336523,9.501007106753317,10180.791177124174,24
1514,Polar Pal 1514,76.31257631257631,201.61290322580643,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,101.010101010101,98.0392156862745,107.52688172043011,92.59259259259258,96.15384615384616,9.96810207336523,9.501007106753317,10155.490127789568,25
5075,Polar Pal 5075,82.34519104084322,39.0625,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,97.32360097323601,101.010101010101,109.89010989010988,102.04081632653062,93.45794392523365,9.96810207336523,9.501007106753317,10007.372274253994,26
1648,Polar Pal 1648,85.73388203017832,34.96503496503497,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,101.010101010101,85.47008547008546,93.45794392523365,119.04761904761905,104.16666666666667,9.96810207336523,9.501007106753317,10006.093344202858,27
2018,Polar Pal 2018,78.0274656679151,34.57814661134163,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,103.09278350515464,109.89010989010988,104.16666666666667,91.74311926605505,94.33962264150944,9.96810207336523,9.501007106753317,9998.079925336693,28
7677,Polar Pal 7677,85.96973865199449,40.12841091492776,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,103.09278350515464,101.010101010101,93.45794392523365,93.45794392523365,90.90909090909092,9.96810207336523,9.501007106753317,9990.268023929675,29
4812,Polar Pal 4812,80.54123711340206,40.38772213247173,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,100.50251256281406,85.47008547008546,88.49557522123894,102.04081632653062,108.69565217391305,9.96810207336523,9.501007106753317,9988.375612088397,30
7713,Polar Pal 7713,78.0274656679151,39.49447077409163,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,102.82776349614397,88.49557522123894,85.47008547008546,113.63636363636363,98.0392156862745,9.96810207336523,9.501007106753317,9988.232951040052,31
3037,Polar Pal 3037,78.22277847309137,20.729684908789388,5263.157894736842,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,102.30179028132991,90.09009009009009,81.96721311475409,93.45794392523365,86.95652173913044,9.96810207336523,9.501007106753317,9935.96803362036,32
7253,Polar Pal 7253,85.96973865199449,416.66666666666663,4385.964912280702,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,99.50248756218906,106.38297872340425,92.59259259259258,84.03361344537815,93.45794392523365,9.96810207336523,9.501007106753317,9483.655050199259,33
1636,Polar Pal 1636,78.9141414141414,367.6470588235294,4385.964912280702,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,99.00990099009901,108.69565217391305,95.23809523809523,84.03361344537815,79.36507936507937,9.96810207336523,9.501007106753317,9417.952570082036,34
4424,Polar Pal 4424,78.0274656679151,312.5,4385.964912280702,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,103.09278350515464,88.49557522123894,104.16666666666667,108.69565217391305,101.010101010101,9.96810207336523,9.501007106753317,9401.03727287679,35
4551,Polar Pal 4551,78.9141414141414,308.641975308642,4385.964912280702,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,94.56264775413712,102.04081632653062,90.09009009009009,84.03361344537815,101.010101010101,9.96810207336523,9.501007106753317,9364.342413980821,36
8331,Polar Pal 8331,78.9141414141414,250.0,4385.964912280702,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,102.30179028132991,123.4567901234568,92.59259259259258,92.59259259259258,106.38297872340425,9.96810207336523,9.501007106753317,9351.289914359319,37
709,Polar Pal 709,82.89124668435014,235.8490566037736,4385.964912280702,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,105.82010582010582,98.0392156862745,104.16666666666667,92.59259259259258,104.16666666666667,9.96810207336523,9.501007106753317,9328.574579352231,38
7442,Polar Pal 7442,293.42723004694835,35.2112676056338,4385.964912280702,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,98.52216748768474,91.74311926605505,99.00990099009901,95.23809523809523,103.09278350515464,9.96810207336523,9.501007106753317,9321.293592771472,39
1996,Polar Pal 1996,75.8495145631068,42.44482173174872,4385.964912280702,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,99.50248756218906,98.0392156862745,109.89010989010988,86.95652173913044,111.11111111111111,9.96810207336523,9.501007106753317,9128.84281091547,40
1469,Polar Pal 1469,85.73388203017832,40.12841091492776,4385.964912280702,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,100.50251256281406,81.30081300813008,94.33962264150944,107.52688172043011,90.90909090909092,9.96810207336523,9.501007106753317,9105.490242418882,41
9394,Polar Pal 9394,78.9141414141414,40.84967320261438,4385.964912280702,12.056472517270896,7.170103536295064,15.347780710909204,4065.0406504065036,97.5609756097561,103.09278350515464,93.45794392523365,95.23809523809523,84.03361344537815,9.96810207336523,9.501007106753317,9098.196254972174,42
9488,Polar Pal 9488,75.8495145631068,1666.6666666666665,89.9685110211426,12.056472517270896,157.33165512901192,15.347780710909204,1587.3015873015872,94.56264775413712,98.0392156862745,86.20689655172414,96.15384615384616,95.23809523809523,471.6981132075472,9.501007106753317,4555.9220096080735,43
3048,Polar Pal 3048,75.8495145631068,294.1176470588235,88.16009873931058,576.7012687427912,204.08163265306118,600.9615384615385,1587.3015873015872,99.75062344139651,109.89010989010988,106.38297872340425,94.33962264150944,99.00990099009901,122.24938875305622,198.4126984126984,4257.208610372492,44
8292,Polar Pal 8292,85.96973865199449,892.8571428571429,89.9685110211426,12.056472517270896,288.01843317972344,15.347780710909204,1587.3015873015872,99.50248756218906,90.09009009009009,88.49557522123894,95.23809523809523,120.48192771084337,746.2686567164179,9.501007106753317,4221.097505885399,45
8842,Polar Pal 8842,80.54123711340206,40.12841091492776,88.16009873931058,948.7666034155596,7.170103536295064,176.42907551164433,41.84450581638631,98.52216748768474,90.90909090909092,102.04081632653062,116.27906976744185,98.0392156862745,2272.7272727272725,9.501007106753317,4171.058675058574,46
7960,Polar Pal 7960,78.0274656679151,862.0689655172414,72.59528130671507,132.7844907714779,7.170103536295064,15.347780710909204,83.75209380234506,100.50251256281406,85.47008547008546,96.15384615384616,144.92753623188406,102.04081632653062,2272.7272727272725,9.501007106753317,4063.069257892085,47
