TOKEN_ID,TOKEN_NAME,BACKGROUND,SPACESUIT,TYPE,EYES,HEAD,ACCESSORIES,MOUTH,PATCH,VISOR,BEARD,NUM_TRAITS,RARITY_SCORE,Rank
7380,Space Punk #7380,22.743460601137286,26.633561643835616,5.700335946248599,86.83995037220842,70.91489361702128,43.59576455932731,47.65480851063829,579.6521739130435,5.1581119422233686,301.6939655172414,39996.0,41186.587026622925,1
7280,Space Punk #7280,22.854857142857142,21.845505617977526,5.700335946248599,69.0266272189349,1.936664729808251,21536.30769230769,50.21919282511211,380.3967391304348,5.1581119422233686,93.82439678284183,180.16216216216216,22367.432285806295,2
4845,Space Punk #4845,22.967350287120592,324.0416666666667,5599.44,10768.153846153846,81.29268292682927,3.1005337881237685,1.9065168539325843,1.3961114407815016,5.1581119422233686,8.209359605911331,9.719562575941676,16825.38574224138,3
9166,Space Punk #9166,22.651456310679613,86.62499999999999,5599.44,10768.153846153846,1.936664729808251,93.23076923076924,1.9065168539325843,1.3961114407815016,5.1581119422233686,8.209359605911331,9.719562575941676,16598.427398843894,4
6482,Space Punk #6482,22.910965630114564,43.52798507462687,5599.44,10768.153846153846,1.936664729808251,3.1005337881237685,25.98348027842227,1.3961114407815016,91.52402745995423,8.209359605911331,18.346788990825686,16584.529763152415,5
5914,Space Punk #5914,22.854857142857142,21.791095890410958,5599.44,10768.153846153846,82.63636363636364,3.1005337881237685,1.9065168539325843,1.3961114407815016,5.1581119422233686,8.209359605911331,9.719562575941676,16524.36635903039,6
9070,Space Punk #9070,22.651456310679613,19.638888888888893,1399.86,42.06310096153846,1.936664729808251,137.1739343459089,1.9065168539325843,12172.695652173914,5.1581119422233686,8.209359605911331,18.346788990825686,13829.640474803631,7
3773,Space Punk #3773,22.854857142857142,29.11522462562396,466.62,1.8888184259171805,1.936664729808251,63.15632754342431,25.053422818791944,12172.695652173914,156.8470588235294,8.209359605911331,47.89940119760479,12996.276787087381,8
9069,Space Punk #9069,411.7235294117647,28.68565573770492,9332.399999999998,165.6639053254438,1249.875,80.0606233914784,88.18015748031496,1.3961114407815016,5.1581119422233686,8.209359605911331,47.89940119760479,11419.251855533226,9
5438,Space Punk #5438,22.651456310679613,86.62499999999999,9332.399999999998,111.01189532117367,73.5220588235294,179.46923076923076,94.10823529411763,156.0602006688963,5.1581119422233686,8.209359605911331,180.16216216216216,10249.377710897921,10
6635,Space Punk #6635,22.854857142857142,324.0416666666667,9332.399999999998,1.8888184259171805,124.9875,3.1005337881237685,1.9065168539325843,1.3961114407815016,5.1581119422233686,8.209359605911331,19.19193857965451,9845.135414446064,11
3370,Space Punk #3370,21.95858823529412,43.52798507462687,9332.399999999998,79.17760180995474,1.936664729808251,137.1739343459089,67.05916167664671,1.3961114407815016,5.1581119422233686,8.209359605911331,18.346788990825686,9716.34430785198,12
3757,Space Punk #3757,22.743460601137286,21.791095890410958,9332.399999999998,56.674493927125496,1.936664729808251,3.1005337881237685,1.9065168539325843,1.3961114407815016,156.8470588235294,8.209359605911331,9.719562575941676,9616.724858236697,13
2938,Space Punk #2938,22.688168557536468,17.98381294964029,9332.399999999998,38.874201610663704,1.936664729808251,3.1005337881237685,47.252658227848094,1.3961114407815016,5.1581119422233686,8.209359605911331,9.719562575941676,9488.719185428476,14
5262,Space Punk #5262,22.688168557536468,28.68565573770492,5599.44,1.8888184259171805,1249.875,3.1005337881237685,47.85846153846154,253.5978260869565,5.1581119422233686,93.82439678284183,47.89940119760479,7354.016374057371,15
3559,Space Punk #3559,23.024013157894732,21.845505617977526,466.62,1.8888184259171805,69.4375,3.1005337881237685,1.9065168539325843,6086.347826086957,5.1581119422233686,8.209359605911331,9.719562575941676,6697.257748054879,16
6460,Space Punk #6460,22.854857142857142,21.791095890410958,466.62,69.0266272189349,1.936664729808251,3.1005337881237685,1.9065168539325843,6086.347826086957,5.1581119422233686,8.209359605911331,9.719562575941676,6696.671155835101,17
7918,Space Punk #7918,21.95858823529412,21.791095890410958,5599.44,1.8888184259171805,22.52027027027027,138.0532544378698,98.23578947368419,380.3967391304348,5.1581119422233686,141.4,180.16216216216216,6611.004829968268,18
8682,Space Punk #8682,383.5232876712329,29.11522462562396,5599.44,1.8888184259171805,1.936664729808251,179.46923076923076,47.65480851063829,1.3961114407815016,5.1581119422233686,8.209359605911331,9.719562575941676,6267.511180297308,19
46,Space Punk #46,22.651456310679613,169.8859223300971,5599.44,1.8888184259171805,68.95862068965518,43.59576455932731,40.871824817518245,1.3961114407815016,5.1581119422233686,8.209359605911331,18.346788990825686,5980.4027791129365,20
430,Space Punk #430,23.024013157894732,21.8728125,5599.44,1.8888184259171805,89.27678571428572,3.1005337881237685,1.9065168539325843,1.3961114407815016,5.1581119422233686,8.209359605911331,19.19193857965451,5774.465002008724,21
2996,Space Punk #2996,22.743460601137286,26.633561643835616,5599.44,1.8888184259171805,1.936664729808251,3.1005337881237685,1.9065168539325843,1.3961114407815016,5.1581119422233686,8.209359605911331,71.16725978647688,5743.580398818148,22
287,Space Punk #287,22.688168557536468,86.62499999999999,1399.86,1.8888184259171805,1249.875,3.1005337881237685,25.98348027842227,419.7481259370315,5.1581119422233686,8.209359605911331,18.346788990825686,3241.4833875259915,23
2956,Space Punk #2956,383.5232876712329,24.997500000000002,5.700335946248599,40.94355074583211,1249.875,63.15632754342431,1.9065168539325843,1.3961114407815016,909.0,8.209359605911331,47.89940119760479,2736.607391004968,24
2278,Space Punk #2278,22.910965630114564,21.8728125,5.700335946248599,69.0266272189349,1249.875,80.0606233914784,1.9065168539325843,143.20818414322252,909.0,8.209359605911331,180.16216216216216,2691.932587452005,25
194,Space Punk #194,22.967350287120592,21.845505617977526,1399.86,1.8888184259171805,1.936664729808251,137.1739343459089,47.85846153846154,419.7481259370315,512.7692307692307,8.209359605911331,47.89940119760479,2622.156852454972,26
3701,Space Punk #3701,383.5232876712329,28.68565573770492,1399.86,79.17760180995474,1.936664729808251,265.88034188034186,1.9065168539325843,392.66760168302943,5.1581119422233686,8.209359605911331,18.346788990825686,2585.351930904965,27
5394,Space Punk #5394,21.95858823529412,28.68565573770492,1399.86,1.8888184259171805,30.956656346749224,3.1005337881237685,40.871824817518245,1.3961114407815016,909.0,8.209359605911331,18.346788990825686,2464.2743373888256,28
8988,Space Punk #8988,411.7235294117647,324.0416666666667,1399.86,1.8888184259171805,1.936664729808251,3.1005337881237685,47.252658227848094,1.3961114407815016,91.52402745995423,8.209359605911331,9.719562575941676,2300.6529323327177,29
8587,Space Punk #8587,383.5232876712329,43.52798507462687,5.700335946248599,111.01189532117367,1.936664729808251,81.57692307692308,1.9065168539325843,392.66760168302943,909.0,141.4,180.16216216216216,2252.4133725191373,30
6944,Space Punk #6944,383.5232876712329,28.68565573770492,1399.86,1.8888184259171805,54.639344262295076,3.1005337881237685,98.23578947368419,248.42236024844723,5.1581119422233686,8.209359605911331,18.346788990825686,2250.0700501463657,31
2683,Space Punk #2683,21.95858823529412,86.62499999999999,5.700335946248599,1.8888184259171805,1249.875,3.1005337881237685,47.65480851063829,221.32173913043476,512.7692307692307,8.209359605911331,47.89940119760479,2207.002815609403,32
873,Space Punk #873,22.854857142857142,21.791095890410958,466.62,1.8888184259171805,1249.875,137.1739343459089,48.903406113537116,1.3961114407815016,156.8470588235294,8.209359605911331,47.89940119760479,2163.459042986458,33
8737,Space Punk #8737,22.967350287120592,324.0416666666667,1399.86,34.29348358647722,1.936664729808251,179.46923076923076,1.9065168539325843,154.08475509080904,5.1581119422233686,8.209359605911331,18.346788990825686,2150.273928523005,34
6448,Space Punk #6448,22.688168557536468,86.62499999999999,5.700335946248599,1.8888184259171805,199.98,179.46923076923076,1.9065168539325843,392.66760168302943,909.0,141.4,180.16216216216216,2121.487834398057,35
5811,Space Punk #5811,383.5232876712329,21.791095890410958,5.700335946248599,35.42155870445343,1.936664729808251,3.1005337881237685,94.10823529411763,160.1670480549199,909.0,301.6939655172414,180.16216216216216,2096.6048877587186,36
5367,Space Punk #5367,383.5232876712329,324.0416666666667,5.700335946248599,1.8888184259171805,199.98,138.0532544378698,47.85846153846154,1.3961114407815016,909.0,8.209359605911331,47.89940119760479,2067.5506969306944,37
9657,Space Punk #9657,411.7235294117647,43.52798507462687,1399.86,52.527579737335834,1.936664729808251,3.1005337881237685,1.9065168539325843,1.3961114407815016,79.2,8.209359605911331,9.719562575941676,2013.1078432182262,38
3027,Space Punk #3027,23.024013157894732,169.8859223300971,5.700335946248599,40.94355074583211,79.992,3.1005337881237685,1119.888,1.3961114407815016,512.7692307692307,8.209359605911331,47.89940119760479,2012.8084589817245,39
2666,Space Punk #2666,411.7235294117647,17.98381294964029,5.700335946248599,1.8888184259171805,70.91489361702128,265.88034188034186,1.9065168539325843,248.42236024844723,909.0,8.209359605911331,47.89940119760479,1989.5293701368296,40
3144,Space Punk #3144,383.5232876712329,43.52798507462687,5.700335946248599,1.8888184259171805,54.93956043956044,179.46923076923076,25.053422818791944,156.0602006688963,909.0,8.209359605911331,180.16216216216216,1947.5343635825784,41
5532,Space Punk #5532,411.7235294117647,26.633561643835616,1399.86,1.8888184259171805,1.936664729808251,3.1005337881237685,52.57690140845071,1.3961114407815016,5.1581119422233686,8.209359605911331,19.19193857965451,1931.6755309764706,42
739,Space Punk #739,411.7235294117647,21.791095890410958,1399.86,1.8888184259171805,1.936664729808251,3.1005337881237685,52.57690140845071,1.3961114407815016,5.1581119422233686,8.209359605911331,19.19193857965451,1926.8330652230459,43
5342,Space Punk #5342,383.5232876712329,21.791095890410958,5.700335946248599,69.0266272189349,1.936664729808251,3.1005337881237685,50.21919282511211,160.1670480549199,909.0,141.4,180.16216216216216,1926.0269482869535,44
877,Space Punk #877,22.688168557536468,17.98381294964029,1399.86,101.58635703918723,199.98,138.0532544378698,1.9065168539325843,1.3961114407815016,5.1581119422233686,8.209359605911331,18.346788990825686,1915.1684818179078,45
2065,Space Punk #2065,21.95858823529412,21.791095890410958,1399.86,1.8888184259171805,1.936664729808251,3.1005337881237685,117.88294736842103,143.20818414322252,156.8470588235294,8.209359605911331,18.346788990825686,1895.030040001464,46
9358,Space Punk #9358,22.910965630114564,21.791095890410958,5.700335946248599,56.674493927125496,1249.875,3.1005337881237685,1.9065168539325843,156.0602006688963,91.52402745995423,93.82439678284183,180.16216216216216,1883.5297291098102,47
785,Space Punk #785,411.7235294117647,324.0416666666667,5.700335946248599,1.8888184259171805,158.71428571428572,3.1005337881237685,25.053422818791944,579.6521739130435,91.52402745995423,93.82439678284183,180.16216216216216,1875.3853530898002,48
8035,Space Punk #8035,21.95858823529412,324.0416666666667,5.700335946248599,165.6639053254438,1.936664729808251,80.0606233914784,41.78686567164179,1.3961114407815016,909.0,93.82439678284183,180.16216216216216,1825.5313203523672,49
2561,Space Punk #2561,22.854857142857142,29.11522462562396,1399.86,75.8320693391116,1.936664729808251,3.1005337881237685,1.9065168539325843,248.42236024844723,5.1581119422233686,8.209359605911331,9.719562575941676,1806.1152608519803,50
782,Space Punk #782,22.854857142857142,169.8859223300971,1399.86,1.8888184259171805,124.9875,3.1005337881237685,47.65480851063829,1.3961114407815016,5.1581119422233686,8.209359605911331,9.719562575941676,1794.715585762491,51
