TOKEN_ID,TOKEN_NAME,Background,Back,Color,Top,Eyes,Neck accessory,Face accessory,Mouth,Hat,RARITY_SCORE,Rank
279,Panda #279,51.1470141150923,60.82954545454545,50.59763694951665,74.7720634920635,51.31416122004357,163.84834782608695,52.28235294117647,36.89411027568922,104.68088888888889,646.3661211631029,43
2351,Panda #2351,57.94145141451414,61.884393063583815,51.527455698971785,63.829810298102984,56.28004778972521,163.84834782608695,51.674418604651166,36.89411027568922,102.40521739130433,646.2852523626295,44
2795,Panda #2795,53.22757062146893,67.33333333333333,51.527455698971785,64.61783264746228,52.166555924695466,64.81342872867364,56.611464968152866,81.78194444444443,151.95612903225808,644.0357153994609,45
3506,Panda #3506,53.95922107674686,69.97385620915033,54.62244897959183,69.78725925925926,55.38671369782482,60.77460972777706,56.611464968152866,83.52198581560283,138.54823529411766,643.1857950282235,46
8816,Panda #8816,51.82222222222223,61.5287356321839,54.62244897959183,57.202671523983,56.28004778972521,163.84834782608695,4.81995661605206,78.19787516600265,113.50939759036144,641.8317033462092,47
5700,Panda #5700,59.93180661577608,59.64345403899721,50.14519906323185,71.69923896499239,52.166555924695466,62.063768115942025,62.59154929577465,71.37333333333333,151.95612903225808,641.5710343850011,48
6205,Panda #6205,53.22757062146893,74.86713286713287,56.933043268068644,61.21689408706951,51.736847885777046,58.51726708074534,54.864197530864196,78.19787516600265,151.95612903225808,641.5169575393872,49
3908,Panda #3908,53.95922107674686,59.64345403899721,58.92719539654741,65.83703703703704,55.38671369782482,58.51726708074534,54.864197530864196,90.86882716049384,142.7466666666667,640.7505796859234,50
2087,Panda #2087,53.22757062146893,69.97385620915033,50.14519906323185,61.21689408706951,47.799492643328264,163.84834782608695,51.674418604651166,33.60901826484018,108.29057471264368,639.7853720324708,51
5719,Panda #5719,52.34044444444445,61.5287356321839,51.845036319612596,5.495059784193642,59.03057644110276,163.84834782608695,51.976608187134495,79.78726287262872,113.50939759036144,639.361469097749,52
8793,Panda #8793,57.51697191697191,67.97460317460317,56.933043268068644,66.25372714486639,53.04774774774775,62.252411788026954,56.25316455696203,76.3722438391699,142.7466666666667,639.3505801030834,53
6630,Panda #6630,51.82222222222223,65.0820668693009,52.4103248776146,72.19371647509578,56.28004778972521,65.22625311548047,56.25316455696203,84.96825396825396,134.58971428571428,638.8257641603694,54
5165,Panda #5165,57.51697191697191,60.657223796033996,58.92719539654741,50.57047772410091,52.166555924695466,163.84834782608695,4.81995661605206,81.78194444444443,108.29057471264368,638.5792483575768,55
4158,Panda #4158,53.95922107674686,65.0820668693009,52.4103248776146,5.495059784193642,51.736847885777046,163.84834782608695,52.28235294117647,78.51066666666667,114.89365853658538,638.2185464641485,56
2086,Panda #2086,52.34044444444445,67.97460317460317,51.527455698971785,60.16143039591315,59.03057644110276,163.84834782608695,4.81995661605206,70.09880952380952,108.29057471264368,638.0921988336275,57
819,Panda #819,59.93180661577608,69.97385620915033,51.845036319612596,59.81765079365079,56.28004778972521,59.53791708796764,65.3529411764706,78.51066666666667,136.54028985507247,637.7902125140924,58
411,Panda #411,53.22757062146893,61.884393063583815,58.92719539654741,71.69923896499239,59.03057644110276,62.063768115942025,65.3529411764706,90.86882716049384,113.50939759036144,636.5639085309632,59
7475,Panda #7475,53.04774774774775,69.97385620915033,50.52166452166451,56.89178743961352,51.1470141150923,62.063768115942025,64.87591240875912,84.96825396825396,142.7466666666667,636.2366711928902,60
8742,Panda #8742,52.34044444444445,63.3491124260355,58.92719539654741,59.81765079365079,56.686401925391095,65.64437012263099,58.86092715231788,81.78194444444443,138.54823529411766,635.9562819995801,61
7778,Panda #7778,59.47777777777779,74.86713286713287,58.92719539654741,69.78725925925926,48.46337448559671,65.22625311548047,52.59171597633136,71.37333333333333,134.58971428571428,635.3037564971735,62
6948,Panda #6948,52.34044444444445,67.97460317460317,58.92719539654741,66.25372714486639,52.78028011204483,64.81342872867364,52.59171597633136,79.78726287262872,138.54823529411766,634.0168931442577,63
4411,Panda #4411,59.93180661577608,11.462526766595287,54.62244897959183,57.83474524248005,52.95829117481731,163.84834782608695,56.611464968152866,76.3722438391699,100.22638297872341,633.8682583913937,64
2133,Panda #2133,53.59089874857793,62.063768115942025,51.845036319612596,59.477777777777774,55.38671369782482,65.22625311548047,58.86092715231788,90.86882716049384,136.54028985507247,633.8604919430998,65
89,Panda #89,49.533543638275496,74.86713286713287,54.62244897959183,60.16143039591315,51.31416122004357,59.53791708796764,58.473684210526315,81.78194444444443,142.7466666666667,633.038929510562,66
5819,Panda #5819,48.764389233954454,60.82954545454545,51.527455698971785,59.81765079365079,56.686401925391095,163.84834782608695,4.81995661605206,78.19787516600265,108.29057471264368,632.7821974272989,67
2309,Panda #2309,59.47777777777779,69.51948051948051,52.4103248776146,71.69923896499239,51.31416122004357,59.53791708796764,52.28235294117647,81.78194444444443,134.58971428571428,632.6129121192117,68
8263,Panda #8263,56.07904761904762,61.884393063583815,51.845036319612596,60.16143039591315,56.686401925391095,64.81342872867364,62.59154929577465,79.78726287262872,138.54823529411766,632.396785514743,69
3815,Panda #3815,50.48917470525188,62.063768115942025,54.62244897959183,68.41888162672475,56.686401925391095,61.68988999476165,58.091503267973856,81.78194444444443,138.54823529411766,632.3922483541992,70
7877,Panda #7877,50.32735042735043,69.97385620915033,50.14519906323185,67.53605734767025,52.78028011204483,163.84834782608695,4.81995661605206,38.18612191958495,134.58971428571428,632.2068838068859,71
7959,Panda #7959,53.22757062146893,61.884393063583815,51.92504409171076,60.16143039591315,47.799492643328264,163.84834782608695,4.81995661605206,36.55058969584109,151.95612903225808,632.1729539862431,72
6210,Panda #6210,52.34044444444445,11.462526766595287,51.92504409171076,52.34044444444444,59.03057644110276,163.84834782608695,62.59154929577465,70.09880952380952,108.29057471264368,631.9283175466124,73
1255,Panda #1255,57.09866666666667,67.97460317460317,52.4103248776146,60.16143039591315,56.28004778972521,68.72833381966736,64.87591240875912,78.51066666666667,125.61706666666667,631.6570524662826,74
2487,Panda #2487,59.93180661577608,67.97460317460317,51.845036319612596,64.2214042263122,59.03057644110276,65.22625311548047,58.473684210526315,70.3500597371565,134.58971428571428,631.6431381262844,75
3854,Panda #3854,59.47777777777779,68.62820512820512,51.845036319612596,67.53605734767025,52.78028011204483,62.063768115942025,54.864197530864196,79.78726287262872,134.58971428571428,631.5722994904598,76
2072,Panda #2072,55.095204678362585,60.657223796033996,51.845036319612596,50.57047772410091,52.78028011204483,163.84834782608695,54.864197530864196,35.8169099756691,105.85707865168538,631.3347566144605,77
5361,Panda #5361,53.22757062146893,62.24418604651163,54.62244897959183,65.0191856452726,51.31416122004357,60.59480319012091,56.25316455696203,83.52198581560283,142.7466666666667,629.544172742241,78
3583,Panda #3583,59.93180661577608,74.86713286713287,51.527455698971785,67.53605734767025,52.78028011204483,62.063768115942025,58.86092715231788,81.10606060606061,120.78564102564103,629.4591295415573,79
3263,Panda #3263,49.533543638275496,64.3003003003003,53.15549537350485,67.97460317460316,54.14528735632184,62.252411788026954,56.25316455696203,84.96825396825396,136.54028985507247,629.123350011321,80
8785,Panda #8785,51.1470141150923,65.0820668693009,58.92719539654741,68.41888162672475,51.736847885777046,62.063768115942025,62.59154929577465,70.3500597371565,138.54823529411766,628.8656183364333,81
1783,Panda #1783,48.764389233954454,65.0820668693009,52.4103248776146,71.69923896499239,51.1470141150923,65.22625311548047,62.59154929577465,77.2742782152231,134.58971428571428,628.7848289731471,82
4682,Panda #4682,53.04774774774775,62.24418604651163,58.92719539654741,58.80948813982521,51.1470141150923,68.72833381966736,55.899371069182386,81.10606060606061,138.54823529411766,628.4576322347523,83
7641,Panda #7641,51.82222222222223,61.5287356321839,52.4103248776146,62.68316699933466,54.14528735632184,61.68988999476165,64.40579710144928,81.10606060606061,138.54823529411766,628.3397200840664,84
7272,Panda #7272,49.533543638275496,67.33333333333333,51.527455698971785,61.9413543721236,56.28004778972521,64.81342872867364,56.25316455696203,84.96825396825396,134.58971428571428,627.2402963720333,85
7,Panda #7,47.726849037487334,63.1622418879056,51.92504409171076,59.81765079365079,56.28004778972521,60.77460972777706,57.34193548387097,78.19787516600265,151.95612903225808,627.1823830103884,86
2654,Panda #2654,51.1470141150923,61.5287356321839,50.22004264392325,67.97460317460316,52.95829117481731,65.22625311548047,52.59171597633136,90.86882716049384,134.58971428571428,627.1051972786398,87
7771,Panda #7771,46.87203980099503,69.74592833876221,51.92504409171076,5.495059784193642,53.04774774774775,163.84834782608695,51.674418604651166,81.78194444444443,102.40521739130433,626.7957480298963,88
3823,Panda #3823,49.533543638275496,67.97460317460317,51.92504409171076,65.0191856452726,51.736847885777046,61.32048945587086,51.674418604651166,90.86882716049384,136.54028985507247,626.5932495117274,89
6439,Panda #6439,55.095204678362585,59.64345403899721,53.15549537350485,70.25563012677107,51.736847885777046,62.063768115942025,62.59154929577465,77.2742782152231,134.58971428571428,626.4059420160668,90
8032,Panda #8032,54.71126596980256,74.86713286713287,50.52166452166451,64.2214042263122,59.03057644110276,68.72833381966736,57.71428571428571,77.2742782152231,119.25670886075949,626.3256506359505,91
7273,Panda #7273,59.93180661577608,62.063768115942025,54.62244897959183,59.81765079365079,54.426805314846916,62.063768115942025,62.59154929577465,84.96825396825396,125.61706666666667,626.1031178664449,92
4197,Panda #4197,56.89178743961353,68.62820512820512,56.933043268068644,72.19371647509578,59.03057644110276,65.64437012263099,50.5,79.78726287262872,116.3120987654321,625.9210605127777,93
8668,Panda #8668,51.651754385964914,60.82954545454545,50.22004264392325,69.78725925925926,59.03057644110276,68.72833381966736,58.473684210526315,70.09880952380952,136.54028985507247,625.3602955938712,94
1008,Panda #1008,53.22757062146893,67.33333333333333,52.4103248776146,63.829810298102984,55.38671369782482,65.22625311548047,56.25316455696203,90.86882716049384,120.78564102564103,625.3216386869219,95
1109,Panda #1109,50.32735042735043,59.64345403899721,51.845036319612596,59.81765079365079,47.799492643328264,65.22625311548047,57.34193548387097,81.10606060606061,151.95612903225808,625.0633624606095,96
2786,Panda #2786,57.94145141451414,69.74592833876221,51.845036319612596,62.68316699933466,52.95829117481731,65.64437012263099,64.87591240875912,78.51066666666667,120.78564102564103,624.9904644707387,97
2118,Panda #2118,46.87203980099503,55.906005221932105,52.4103248776146,65.83703703703704,51.31416122004357,59.53791708796764,64.40579710144928,76.67057291666667,151.95612903225808,624.9099842959639,98
7521,Panda #7521,57.09866666666667,59.64345403899721,50.22004264392325,66.25372714486639,51.31416122004357,61.68988999476165,52.28235294117647,83.52198581560283,142.7466666666667,624.7709471327047,99
8759,Panda #8759,55.095204678362585,55.906005221932105,58.92719539654741,74.7720634920635,52.78028011204483,62.063768115942025,58.091503267973856,70.3500597371565,136.54028985507247,624.5263698770952,100
4818,Panda #4818,53.95922107674686,55.906005221932105,56.933043268068644,71.69923896499239,52.78028011204483,67.59420289855073,54.864197530864196,90.86882716049384,119.25670886075949,623.861725094453,101
5643,Panda #5643,50.48917470525188,64.3003003003003,50.14519906323185,74.7720634920635,51.31416122004357,64.81342872867364,51.674418604651166,79.78726287262872,136.54028985507247,623.836298841917,102
4112,Panda #4112,51.82222222222223,61.5287356321839,58.92719539654741,64.2214042263122,51.31416122004357,63.408803338268946,51.976608187134495,81.78194444444443,138.54823529411766,623.5293099612749,103
3254,Panda #3254,57.09866666666667,63.3491124260355,50.14519906323185,67.53605734767025,59.03057644110276,64.60896996296803,62.59154929577465,78.19787516600265,120.78564102564103,623.3436473950934,104
6059,Panda #6059,53.95922107674686,67.97460317460317,50.59763694951665,60.16143039591315,56.28004778972521,58.51726708074534,64.40579710144928,76.67057291666667,134.58971428571428,623.1562907710806,105
8300,Panda #8300,57.51697191697191,61.5287356321839,51.527455698971785,68.86900584795322,55.38671369782482,62.063768115942025,64.40579710144928,90.86882716049384,110.83858823529411,623.0058634070849,106
2692,Panda #2692,49.533543638275496,69.74592833876221,51.92504409171076,64.61783264746228,51.736847885777046,60.59480319012091,56.25316455696203,83.52198581560283,134.58971428571428,622.5188644503878,107
4439,Panda #4439,53.22757062146893,67.33333333333333,54.62244897959183,56.89178743961352,51.736847885777046,64.81342872867364,51.674418604651166,70.09880952380952,151.95612903225808,622.354774149177,108
6909,Panda #6909,59.47777777777779,69.97385620915033,53.15549537350485,63.829810298102984,55.38671369782482,62.063768115942025,65.3529411764706,78.19787516600265,114.89365853658538,622.3318963513614,109
703,Panda #703,49.848042328042325,64.3003003003003,56.933043268068644,59.81765079365079,52.78028011204483,59.53791708796764,62.59154929577465,81.78194444444443,134.58971428571428,622.1804419160079,110
5151,Panda #5151,56.28004778972521,74.86713286713287,50.52166452166451,59.81765079365079,53.04774774774775,61.68988999476165,68.89922480620154,83.52198581560283,113.50939759036144,622.1547419268485,111
5974,Panda #5974,56.89178743961353,67.97460317460317,54.62244897959183,67.53605734767025,59.03057644110276,65.22625311548047,57.34193548387097,90.86882716049384,102.40521739130433,621.8977065337311,112
1052,Panda #1052,56.89178743961353,59.64345403899721,50.14519906323185,50.57047772410091,51.31416122004357,65.22625311548047,57.71428571428571,78.19787516600265,151.95612903225808,621.6596225140139,113
1596,Panda #1596,51.1470141150923,60.82954545454545,51.92504409171076,57.83474524248005,51.1470141150923,65.64437012263099,52.59171597633136,78.19787516600265,151.95612903225808,621.2734533161439,114
2912,Panda #2912,51.1470141150923,68.62820512820512,53.15549537350485,61.9413543721236,52.166555924695466,65.64437012263099,68.89922480620154,79.78726287262872,119.25670886075949,620.6261915758421,115
8142,Panda #8142,57.94145141451414,61.5287356321839,50.14519906323185,59.477777777777774,52.166555924695466,62.252411788026954,54.864197530864196,84.96825396825396,136.54028985507247,619.8848729546207,116
2671,Panda #2671,53.59089874857793,63.3491124260355,53.15549537350485,57.202671523983,56.28004778972521,62.063768115942025,58.473684210526315,81.10606060606061,134.58971428571428,619.8114530800697,117
8645,Panda #8645,56.07904761904762,63.3491124260355,51.527455698971785,59.477777777777774,56.686401925391095,61.32048945587086,58.091503267973856,78.51066666666667,134.58971428571428,619.6321691234494,118
5745,Panda #5745,50.48917470525188,69.74592833876221,53.15549537350485,59.477777777777774,51.736847885777046,62.063768115942025,57.71428571428571,76.3722438391699,138.54823529411766,619.303757044589,119
4231,Panda #4231,53.04774774774775,59.64345403899721,50.14519906323185,60.16143039591315,54.14528735632184,68.72833381966736,63.0354609929078,81.10606060606061,129.0586301369863,619.0716041578339,120
3209,Panda #3209,53.04774774774775,61.884393063583815,56.933043268068644,64.61783264746228,52.78028011204483,64.81342872867364,64.87591240875912,83.52198581560283,116.3120987654321,618.786722557375,121
2868,Panda #2868,50.48917470525188,67.97460317460317,51.845036319612596,72.19371647509578,59.03057644110276,64.81342872867364,56.611464968152866,76.3722438391699,119.25670886075949,618.586953512422,122
3656,Panda #3656,53.04774774774775,60.657223796033996,53.15549537350485,72.69506172839506,54.14528735632184,59.19376727821061,52.59171597633136,78.51066666666667,134.58971428571428,618.5866802089264,123
5501,Panda #5501,53.04774774774775,69.51948051948051,51.527455698971785,65.83703703703704,56.686401925391095,64.81342872867364,50.5,70.09880952380952,136.54028985507247,618.5706510361838,124
386,Panda #386,57.09866666666667,69.51948051948051,54.62244897959183,74.7720634920635,51.1470141150923,59.19376727821061,62.59154929577465,81.10606060606061,108.29057471264368,618.3416256655844,125
1813,Panda #1813,53.04774774774775,69.74592833876221,50.14519906323185,74.7720634920635,51.31416122004357,60.77460972777706,57.34193548387097,81.78194444444443,119.25670886075949,618.1802983787009,126
5046,Panda #5046,53.95922107674686,65.0820668693009,53.15549537350485,68.41888162672475,52.166555924695466,61.68988999476165,62.59154929577465,81.78194444444443,119.25670886075949,618.102313466713,127
4894,Panda #4894,57.30705596107056,62.24418604651163,50.59763694951665,59.81765079365079,56.686401925391095,59.53791708796764,64.40579710144928,90.86882716049384,116.3120987654321,617.7775717914835,128
430,Panda #430,54.71126596980256,61.884393063583815,50.52166452166451,59.81765079365079,47.799492643328264,62.252411788026954,56.25316455696203,81.78194444444443,142.7466666666667,617.7686544481301,129
1723,Panda #1723,47.726849037487334,63.1622418879056,50.59763694951665,50.57047772410091,56.28004778972521,64.60896996296803,51.674418604651166,81.10606060606061,151.95612903225808,617.6828315946736,130
7030,Panda #7030,48.764389233954454,74.86713286713287,50.22004264392325,70.25563012677107,56.686401925391095,58.51726708074534,68.89922480620154,81.10606060606061,108.29057471264368,617.606724002824,131
1683,Panda #1683,49.533543638275496,67.33333333333333,51.527455698971785,68.41888162672475,53.04774774774775,60.77460972777706,62.59154929577465,90.86882716049384,113.50939759036144,617.6053458194601,132
4329,Panda #4329,53.22757062146893,63.1622418879056,54.62244897959183,71.69923896499239,54.14528735632184,67.59420289855073,51.674418604651166,84.96825396825396,116.3120987654321,617.4057620471685,133
4268,Panda #4268,50.32735042735043,69.97385620915033,53.15549537350485,66.25372714486639,51.736847885777046,62.063768115942025,58.86092715231788,70.09880952380952,134.58971428571428,617.0604961184326,134
8678,Panda #8678,53.59089874857793,59.64345403899721,54.62244897959183,64.61783264746228,56.28004778972521,64.60896996296803,68.89922480620154,84.96825396825396,109.54976744186047,616.7808983836385,135
7997,Panda #7997,55.095204678362585,65.0820668693009,50.14519906323185,63.829810298102984,52.78028011204483,61.68988999476165,56.25316455696203,77.2742782152231,134.58971428571428,616.7396080737042,136
4230,Panda #4230,59.47777777777779,62.24418604651163,54.62244897959183,61.21689408706951,55.38671369782482,59.19376727821061,68.89922480620154,76.3722438391699,119.25670886075949,616.6699653731171,137
451,Panda #451,56.07904761904762,67.97460317460317,56.933043268068644,61.21689408706951,54.14528735632184,62.063768115942025,64.87591240875912,79.78726287262872,113.50939759036144,616.5852164928021,138
3496,Panda #3496,51.82222222222223,69.97385620915033,54.62244897959183,71.69923896499239,53.04774774774775,62.063768115942025,57.34193548387097,81.10606060606061,114.89365853658538,616.5709368661635,139
7298,Panda #7298,49.848042328042325,62.24418604651163,50.52166452166451,59.477777777777774,54.426805314846916,68.72833381966736,51.674418604651166,84.96825396825396,134.58971428571428,616.4791966671299,140
7931,Panda #7931,54.71126596980256,59.64345403899721,53.15549537350485,72.19371647509578,55.38671369782482,59.19376727821061,68.89922480620154,81.10606060606061,112.15809523809524,616.4477934837932,141
7052,Panda #7052,53.59089874857793,74.86713286713287,51.845036319612596,62.68316699933466,59.03057644110276,64.60896996296803,57.71428571428571,78.51066666666667,113.50939759036144,616.3601313100427,142
7780,Panda #7780,57.09866666666667,68.62820512820512,51.845036319612596,68.41888162672475,56.28004778972521,61.32048945587086,68.89922480620154,70.3500597371565,113.50939759036144,616.3500091205246,143
3498,Panda #3498,46.87203980099503,74.86713286713287,51.527455698971785,64.61783264746228,55.38671369782482,65.22625311548047,64.40579710144928,84.96825396825396,108.29057471264368,616.1620536102141,144
5405,Panda #5405,56.28004778972521,60.657223796033996,56.933043268068644,5.495059784193642,53.04774774774775,163.84834782608695,62.59154929577465,37.67306461932181,119.25670886075949,615.7827929877121,145
8182,Panda #8182,56.28004778972521,63.1622418879056,50.14519906323185,61.21689408706951,59.03057644110276,62.063768115942025,62.59154929577465,84.96825396825396,116.3120987654321,615.7706294144377,146
4943,Panda #4943,56.07904761904762,68.62820512820512,53.15549537350485,67.53605734767025,56.28004778972521,61.68988999476165,56.25316455696203,79.78726287262872,116.3120987654321,615.7212694479375,147
1756,Panda #1756,57.51697191697191,55.906005221932105,58.92719539654741,63.829810298102984,59.03057644110276,65.22625311548047,56.611464968152866,84.96825396825396,113.50939759036144,615.5259289169059,148
5359,Panda #5359,51.1470141150923,60.657223796033996,51.527455698971785,67.97460317460316,52.78028011204483,65.64437012263099,52.59171597633136,70.09880952380952,142.7466666666667,615.1681391861846,149
3230,Panda #3230,52.34044444444445,64.3003003003003,52.4103248776146,61.576993464052286,59.03057644110276,60.59480319012091,51.674418604651166,90.86882716049384,122.3542857142857,615.150974197066,150
7183,Panda #7183,53.95922107674686,69.51948051948051,50.14519906323185,61.21689408706951,53.04774774774775,64.81342872867364,56.611464968152866,90.86882716049384,114.89365853658538,615.0759218881822,151
