TOKEN_ID,TOKEN_NAME,Background,Body,Headware,Face,Shirt,NUM_TRAITS,RARITY_SCORE,Rank
9163,UNKNOWN,33.69646321952548,394.2258064516129,65.95822228144989,126.95921508272411,62.49375,98.99999999999999,782.3334570353123,69
2648,UNKNOWN,392.3507728894174,3.962282502972009,61.81858489976893,132.83695652173913,91.73394495412843,98.99999999999999,781.7025417680259,70
9793,UNKNOWN,33.69646321952548,394.2258064516129,67.46411776732774,126.95921508272411,59.87425149700599,98.99999999999999,781.2198540181962,71
6103,UNKNOWN,48.83335799911204,342.6448598130841,76.15794737651946,126.95921508272411,86.19827586206897,98.99999999999999,779.7936561335086,72
2145,UNKNOWN,392.3507728894174,3.962282502972009,83.94682835820895,132.83695652173913,66.21854304635761,98.99999999999999,778.315383318695,73
2451,UNKNOWN,19.155172413793107,342.6448598130841,62.870816132105425,186.3167701863354,68.0204081632653,98.99999999999999,778.0080267085833,74
5022,UNKNOWN,48.83335799911204,342.6448598130841,60.55181061903597,146.39174800354925,79.35714285714286,98.99999999999999,776.7789192919242,75
5348,UNKNOWN,16.83161599673536,342.6448598130841,71.37508111615833,154.26227208976155,90.08108108108108,98.99999999999999,774.1949100968204,76
6944,UNKNOWN,392.3507728894174,3.962282502972009,73.50568055246157,146.39174800354925,58.473684210526315,98.99999999999999,773.6841681589266,77
4700,UNKNOWN,392.3507728894174,3.962282502972009,63.410479789891745,132.83695652173913,81.29268292682927,98.99999999999999,772.8531746308495,78
239,UNKNOWN,28.327400200314784,342.6448598130841,59.09856716417911,146.39174800354925,97.07766990291262,98.99999999999999,772.5402450840398,79
3496,UNKNOWN,33.69646321952548,342.6448598130841,57.26605345366192,146.39174800354925,90.89999999999999,98.99999999999999,769.8991244898208,80
7827,UNKNOWN,19.155172413793107,193.984126984127,66.25399906298107,311.8780718336484,78.1171875,98.99999999999999,768.3885577945496,81
2173,UNKNOWN,13.143826431027845,342.6448598130841,60.30466037161133,186.3167701863354,65.3529411764706,98.99999999999999,766.7630579785292,82
1472,UNKNOWN,19.155172413793107,394.2258064516129,61.305567597696175,132.83695652173913,56.8125,98.99999999999999,763.3360029848413,83
5840,UNKNOWN,13.143826431027845,342.6448598130841,83.00360556766728,146.39174800354925,78.1171875,98.99999999999999,762.3012273153286,84
2784,UNKNOWN,16.83161599673536,342.6448598130841,83.00360556766728,132.83695652173913,87.71052631578947,98.99999999999999,762.0275642150153,85
9997,UNKNOWN,392.3507728894174,3.962282502972009,73.50568055246157,130.42173913043476,60.96951219512194,98.99999999999999,760.2099872704077,86
8859,UNKNOWN,392.3507728894174,3.962282502972009,74.99818168043033,130.42173913043476,59.16568047337278,98.99999999999999,759.8986566766272,87
5308,UNKNOWN,19.155172413793107,189.9637305699482,69.69170656153197,305.2423681776133,75.75,98.99999999999999,758.8029777228866,88
1329,UNKNOWN,392.3507728894174,3.962282502972009,63.410479789891745,116.6373276776246,83.325,98.99999999999999,758.6858628599058,89
368,UNKNOWN,19.155172413793107,342.6448598130841,61.305567597696175,147.90094128193635,87.71052631578947,98.99999999999999,757.7170674222992,90
2297,UNKNOWN,33.69646321952548,193.984126984127,63.683800823468864,298.883152173913,68.0204081632653,98.99999999999999,757.2679513642996,91
3240,UNKNOWN,33.69646321952548,342.6448598130841,60.55181061903597,115.69670406732115,105.25263157894736,98.99999999999999,756.842469297914,92
3871,UNKNOWN,392.3507728894174,3.962282502972009,67.7735861974531,131.61826884722774,62.1055900621118,98.99999999999999,756.810500499182,93
8169,UNKNOWN,60.20197044334976,394.2258064516129,76.15794737651946,64.0463897515528,60.96951219512194,98.99999999999999,754.601626218157,94
1431,UNKNOWN,13.143826431027845,189.9637305699482,69.69170656153197,265.67391304347825,116.26744186046511,98.99999999999999,753.7406184664515,95
8282,UNKNOWN,16.83161599673536,189.9637305699482,71.37508111615833,298.883152173913,77.51162790697674,98.99999999999999,753.5652077637317,96
9572,UNKNOWN,392.3507728894174,3.962282502972009,61.305567597696175,139.28535246939634,56.49152542372882,98.99999999999999,752.3955008832107,97
1632,UNKNOWN,392.3507728894174,3.962282502972009,63.683800823468864,130.42173913043476,62.88679245283019,98.99999999999999,752.3053877991232,98
4038,UNKNOWN,16.83161599673536,342.6448598130841,66.5524405002017,146.39174800354925,76.91538461538462,98.99999999999999,748.3360489289549,99
2336,UNKNOWN,13.143826431027845,193.984126984127,73.50568055246157,305.2423681776133,62.88679245283019,98.99999999999999,747.7627945980598,100
3605,UNKNOWN,16.83161599673536,193.984126984127,66.5524405002017,311.8780718336484,58.473684210526315,98.99999999999999,746.7199395252388,101
5701,UNKNOWN,392.3507728894174,3.962282502972009,74.24443111077777,115.69670406732115,61.34355828220858,98.99999999999999,746.597748852697,102
629,UNKNOWN,16.83161599673536,193.984126984127,65.95822228144989,298.883152173913,71.93525179856115,98.99999999999999,746.5923692347864,103
934,UNKNOWN,13.143826431027845,342.6448598130841,75.76739380022961,147.90094128193635,68.0204081632653,98.99999999999999,746.4774294895433,104
751,UNKNOWN,392.3507728894174,3.962282502972009,65.95822228144989,116.6373276776246,68.48630136986301,98.99999999999999,746.3949067213268,105
8764,UNKNOWN,392.3507728894174,3.962282502972009,61.81858489976893,116.6373276776246,71.93525179856115,98.99999999999999,745.704219768344,106
5842,UNKNOWN,13.143826431027845,342.6448598130841,80.29696625567813,131.61826884722774,78.73228346456693,98.99999999999999,745.4362048115847,107
7666,UNKNOWN,33.69646321952548,394.2258064516129,67.7735861974531,62.647996962217576,87.71052631578947,98.99999999999999,745.0543791465985,108
6295,UNKNOWN,60.20197044334976,193.984126984127,66.8535827649085,256.1855590062112,68.48630136986301,98.99999999999999,744.7115405684594,109
9836,UNKNOWN,48.83335799911204,193.984126984127,78.1727078891258,256.1855590062112,68.48630136986301,98.99999999999999,744.662053248439,110
8149,UNKNOWN,16.83161599673536,193.984126984127,71.37508111615833,298.883152173913,64.50967741935484,98.99999999999999,744.5836536902885,111
4097,UNKNOWN,33.69646321952548,394.2258064516129,63.683800823468864,68.97303511705685,84.73728813559322,98.99999999999999,744.3163937472573,112
5179,UNKNOWN,392.3507728894174,3.962282502972009,64.80106048703848,71.37508111615833,112.34831460674157,98.99999999999999,743.8375116023278,113
4262,UNKNOWN,28.327400200314784,342.6448598130841,78.1727078891258,115.69670406732115,77.51162790697674,98.99999999999999,741.3532998768227,114
2660,UNKNOWN,13.143826431027845,342.6448598130841,73.50568055246157,134.07842340511985,77.51162790697674,98.99999999999999,739.88441810867,115
4112,UNKNOWN,13.143826431027845,342.6448598130841,70.35543710021322,154.26227208976155,59.87425149700599,98.99999999999999,739.2806469310927,116
8228,UNKNOWN,13.143826431027845,394.2258064516129,73.50568055246157,62.647996962217576,96.14423076923077,98.99999999999999,738.6675411665506,117
6003,UNKNOWN,392.3507728894174,3.962282502972009,67.15746268656716,65.21086956521738,109.87912087912088,98.99999999999999,737.5605085232949,118
5275,UNKNOWN,392.3507728894174,3.962282502972009,65.95822228144989,58.3186638388123,117.63529411764706,98.99999999999999,737.2252356302986,119
601,UNKNOWN,60.20197044334976,394.2258064516129,78.1727078891258,27.911267129081374,77.51162790697674,98.99999999999999,737.0233798201466,120
5444,UNKNOWN,392.3507728894174,3.962282502972009,62.870816132105425,115.69670406732115,62.88679245283019,98.99999999999999,736.7673680446461,121
2382,UNKNOWN,392.3507728894174,3.962282502972009,62.870816132105425,65.50863609291244,112.34831460674157,98.99999999999999,736.0408222241489,122
5045,UNKNOWN,16.83161599673536,342.6448598130841,80.29696625567813,65.50863609291244,131.5657894736842,98.99999999999999,735.8478676320942,123
6164,UNKNOWN,28.327400200314784,394.2258064516129,66.5524405002017,71.37508111615833,75.75,98.99999999999999,735.2307282682877,124
6214,UNKNOWN,33.69646321952548,342.6448598130841,61.305567597696175,134.07842340511985,63.28481012658228,98.99999999999999,734.0101241620079,125
1032,UNKNOWN,33.69646321952548,394.2258064516129,73.50568055246157,58.3186638388123,74.61940298507463,98.99999999999999,733.3660170474869,126
2112,UNKNOWN,13.143826431027845,394.2258064516129,79.86292860024203,28.6355115855246,117.63529411764706,98.99999999999999,732.5033671860544,127
566,UNKNOWN,60.20197044334976,342.6448598130841,67.7735861974531,65.50863609291244,96.14423076923077,98.99999999999999,731.2732833160301,128
6000,UNKNOWN,33.69646321952548,394.2258064516129,63.683800823468864,27.222753898193215,112.34831460674157,98.99999999999999,730.1771389995421,129
2017,UNKNOWN,16.83161599673536,394.2258064516129,61.305567597696175,62.647996962217576,96.14423076923077,98.99999999999999,730.1552177774927,130
3295,UNKNOWN,60.20197044334976,394.2258064516129,64.80106048703848,28.240927764464224,83.325,98.99999999999999,729.7947651464655,131
888,UNKNOWN,33.69646321952548,342.6448598130841,83.00360556766728,65.50863609291244,105.25263157894736,98.99999999999999,729.1061962721366,132
2215,UNKNOWN,13.143826431027845,394.2258064516129,78.1727078891258,64.0463897515528,78.73228346456693,98.99999999999999,727.3210139878863,133
2168,UNKNOWN,392.3507728894174,3.962282502972009,75.76739380022961,71.37508111615833,84.73728813559322,98.99999999999999,727.1928184443706,134
7794,UNKNOWN,19.155172413793107,394.2258064516129,69.04038220114381,77.54806110458284,68.0204081632653,98.99999999999999,726.989830334398,135
4530,UNKNOWN,60.20197044334976,342.6448598130841,74.99818168043033,63.761739130434776,86.19827586206897,98.99999999999999,726.805026929368,136
1497,UNKNOWN,33.69646321952548,342.6448598130841,64.80106048703848,115.69670406732115,70.91489361702128,98.99999999999999,726.7539812039906,137
1155,UNKNOWN,392.3507728894174,3.962282502972009,61.305567597696175,63.761739130434776,104.15624999999999,98.99999999999999,724.5366121205203,138
7512,UNKNOWN,392.3507728894174,3.962282502972009,78.1727078891258,62.647996962217576,87.71052631578947,98.99999999999999,723.8442865595223,139
7137,UNKNOWN,19.155172413793107,342.6448598130841,66.25399906298107,132.83695652173913,63.28481012658228,98.99999999999999,723.1757979381797,140
2099,UNKNOWN,28.327400200314784,394.2258064516129,60.55181061903597,28.240927764464224,112.34831460674157,98.99999999999999,722.6942596421695,141
9722,UNKNOWN,28.327400200314784,394.2258064516129,66.25399906298107,63.761739130434776,70.91489361702128,98.99999999999999,722.4838384623649,142
1642,UNKNOWN,13.143826431027845,394.2258064516129,78.1727078891258,68.97303511705685,68.0204081632653,98.99999999999999,721.5357840520887,143
357,UNKNOWN,19.155172413793107,394.2258064516129,57.26605345366192,58.3186638388123,93.44859813084112,98.99999999999999,721.4142942887213,144
2209,UNKNOWN,19.155172413793107,394.2258064516129,61.305567597696175,26.81568468102397,120.4698795180723,98.99999999999999,720.9721106621985,145
3196,UNKNOWN,392.3507728894174,3.962282502972009,78.1727078891258,65.50863609291244,79.35714285714286,98.99999999999999,718.3515422315705,146
3380,UNKNOWN,33.69646321952548,189.9637305699482,57.26605345366192,265.67391304347825,72.45652173913044,98.99999999999999,718.0566820257443,147
1698,UNKNOWN,13.143826431027845,342.6448598130841,60.30466037161133,137.9460702341137,64.92857142857143,98.99999999999999,717.9679882784084,148
7703,UNKNOWN,16.83161599673536,394.2258064516129,78.1727078891258,68.31614906832297,60.96951219512194,98.99999999999999,717.515791600919,149
519,UNKNOWN,16.83161599673536,342.6448598130841,71.37508111615833,71.37508111615833,116.26744186046511,98.99999999999999,717.4940799026012,150
6972,UNKNOWN,392.3507728894174,3.962282502972009,78.1727078891258,62.647996962217576,81.29268292682927,98.99999999999999,717.426443170562,151
5152,UNKNOWN,16.83161599673536,256.3846153846154,67.46411776732774,186.3167701863354,90.89999999999999,98.99999999999999,716.8971193350138,152
1754,UNKNOWN,19.155172413793107,394.2258064516129,65.37452119931316,65.50863609291244,72.45652173913044,98.99999999999999,715.7206578967621,153
8978,UNKNOWN,16.83161599673536,394.2258064516129,63.959488272921114,58.3186638388123,83.325,98.99999999999999,715.6605745600817,154
5787,UNKNOWN,33.69646321952548,394.2258064516129,70.35543710021322,58.3186638388123,59.87425149700599,98.99999999999999,715.4706221071699,155
5751,UNKNOWN,16.83161599673536,394.2258064516129,83.00360556766728,62.647996962217576,57.79768786127167,98.99999999999999,713.5067128395049,156
2623,UNKNOWN,13.143826431027845,394.2258064516129,63.683800823468864,26.81568468102397,116.26744186046511,98.99999999999999,713.1365602475987,157
8829,UNKNOWN,48.83335799911204,394.2258064516129,61.305567597696175,30.39489683124539,79.35714285714286,98.99999999999999,713.1167717368094,158
6693,UNKNOWN,33.69646321952548,256.3846153846154,75.76739380022961,154.26227208976155,92.58333333333333,98.99999999999999,711.6940778274654,159
4304,UNKNOWN,16.83161599673536,394.2258064516129,59.09856716417911,64.0463897515528,78.1171875,98.99999999999999,711.3195668640801,160
651,UNKNOWN,28.327400200314784,394.2258064516129,65.95822228144989,26.765655418559376,96.14423076923077,98.99999999999999,710.4213151211677,161
4919,UNKNOWN,392.3507728894174,3.962282502972009,74.99818168043033,63.761739130434776,76.32824427480917,98.99999999999999,710.4012204780637,162
379,UNKNOWN,16.83161599673536,394.2258064516129,62.604414368833794,27.85707049387927,109.87912087912088,98.99999999999999,710.3980281901822,163
2683,UNKNOWN,392.3507728894174,3.962282502972009,76.15794737651946,27.85707049387927,109.87912087912088,98.99999999999999,709.207194141909,164
6606,UNKNOWN,33.69646321952548,394.2258064516129,80.29696625567813,27.222753898193215,74.61940298507463,98.99999999999999,709.0613928100844,165
1255,UNKNOWN,13.143826431027845,193.984126984127,65.37452119931316,256.1855590062112,81.29268292682927,98.99999999999999,708.9807165475083,166
2646,UNKNOWN,392.3507728894174,3.962282502972009,69.04038220114381,77.54806110458284,66.21854304635761,98.99999999999999,708.1200417444736,167
7004,UNKNOWN,392.3507728894174,3.962282502972009,79.86292860024203,65.50863609291244,66.21854304635761,98.99999999999999,706.9031631319015,168
6409,UNKNOWN,13.143826431027845,189.9637305699482,61.305567597696175,265.67391304347825,77.51162790697674,98.99999999999999,706.5986655491272,169
6137,UNKNOWN,392.3507728894174,3.962282502972009,76.15794737651946,65.50863609291244,69.4375,98.99999999999999,706.4171388618213,170
5852,UNKNOWN,28.327400200314784,256.3846153846154,67.7735861974531,186.3167701863354,68.48630136986301,98.99999999999999,706.2886733385817,171
2626,UNKNOWN,28.327400200314784,342.6448598130841,73.50568055246157,68.97303511705685,93.44859813084112,98.99999999999999,705.8995738137585,172
7796,UNKNOWN,392.3507728894174,3.962282502972009,83.94682835820895,29.58018825638727,96.14423076923077,98.99999999999999,704.9843027762164,173
3677,UNKNOWN,48.83335799911204,342.6448598130841,74.24443111077777,68.31614906832297,71.93525179856115,98.99999999999999,704.974049789858,174
7204,UNKNOWN,33.69646321952548,256.3846153846154,67.46411776732774,116.6373276776246,131.5657894736842,98.99999999999999,704.7483135227774,175
2039,UNKNOWN,16.83161599673536,394.2258064516129,60.30466037161133,77.54806110458284,56.8125,98.99999999999999,704.7226439245425,176
6622,UNKNOWN,16.83161599673536,342.6448598130841,83.00360556766728,65.50863609291244,97.07766990291262,98.99999999999999,704.0663873733117,177
4015,UNKNOWN,60.20197044334976,342.6448598130841,79.86292860024203,65.50863609291244,56.8125,98.99999999999999,704.0308949495883,178
5739,UNKNOWN,33.69646321952548,342.6448598130841,70.69206598586017,71.37508111615833,86.19827586206897,98.99999999999999,703.606745996697,179
8566,UNKNOWN,13.143826431027845,394.2258064516129,59.09856716417911,28.240927764464224,109.87912087912088,98.99999999999999,703.588248690405,180
1959,UNKNOWN,13.143826431027845,394.2258064516129,59.09856716417911,77.54806110458284,59.87425149700599,98.99999999999999,702.8905126484086,181
6193,UNKNOWN,13.143826431027845,394.2258064516129,73.50568055246157,63.761739130434776,59.16568047337278,98.99999999999999,702.8027330389099,182
8300,UNKNOWN,392.3507728894174,3.962282502972009,74.99818168043033,65.50863609291244,66.21854304635761,98.99999999999999,702.0384162120897,183
4384,UNKNOWN,13.143826431027845,394.2258064516129,63.410479789891745,65.50863609291244,66.21854304635761,98.99999999999999,701.5072918118025,184
2739,UNKNOWN,33.69646321952548,342.6448598130841,65.95822228144989,28.240927764464224,131.5657894736842,98.99999999999999,701.1062625522079,185
4701,UNKNOWN,16.83161599673536,394.2258064516129,65.95822228144989,65.50863609291244,59.16568047337278,98.99999999999999,700.6899612960833,186
3425,UNKNOWN,392.3507728894174,3.962282502972009,63.410479789891745,68.97303511705685,72.98540145985402,98.99999999999999,700.681971759192,187
1811,UNKNOWN,16.83161599673536,342.6448598130841,76.15794737651946,68.97303511705685,96.14423076923077,98.99999999999999,699.7516890726265,188
7799,UNKNOWN,33.69646321952548,394.2258064516129,65.95822228144989,28.6355115855246,78.1171875,98.99999999999999,699.6331910381128,189
2656,UNKNOWN,13.143826431027845,394.2258064516129,78.1727078891258,28.6355115855246,86.19827586206897,98.99999999999999,699.3761282193601,190
2882,UNKNOWN,16.83161599673536,394.2258064516129,60.30466037161133,65.50863609291244,62.88679245283019,98.99999999999999,698.7575113657022,191
2628,UNKNOWN,392.3507728894174,3.962282502972009,67.46411776732774,71.37508111615833,64.50967741935484,98.99999999999999,698.6619316952302,192
6919,UNKNOWN,48.83335799911204,394.2258064516129,63.959488272921114,29.702673507966512,62.88679245283019,98.99999999999999,698.6081186844427,193
1192,UNKNOWN,392.3507728894174,3.962282502972009,80.29696625567813,29.58018825638727,91.73394495412843,98.99999999999999,696.9241548585832,194
1181,UNKNOWN,16.83161599673536,342.6448598130841,67.46411776732774,65.50863609291244,105.25263157894736,98.99999999999999,696.7018612490069,195
127,UNKNOWN,392.3507728894174,3.962282502972009,74.24443111077777,28.6355115855246,97.07766990291262,98.99999999999999,695.2706679916045,196
1731,UNKNOWN,19.155172413793107,394.2258064516129,72.781486655393,26.765655418559376,83.325,98.99999999999999,695.2531209393584,197
9485,UNKNOWN,16.83161599673536,394.2258064516129,66.8535827649085,28.240927764464224,90.08108108108108,98.99999999999999,695.233014058802,198
8163,UNKNOWN,392.3507728894174,3.962282502972009,60.30466037161133,58.3186638388123,81.29268292682927,98.99999999999999,695.2290625296422,199
8653,UNKNOWN,392.3507728894174,3.962282502972009,59.09856716417911,62.647996962217576,77.51162790697674,98.99999999999999,694.5712474257629,200
9534,UNKNOWN,48.83335799911204,394.2258064516129,61.305567597696175,28.240927764464224,62.88679245283019,98.99999999999999,694.4924522657154,201
1877,UNKNOWN,19.155172413793107,394.2258064516129,60.55181061903597,29.58018825638727,91.73394495412843,98.99999999999999,694.2469226949577,202
9552,UNKNOWN,13.143826431027845,394.2258064516129,61.81858489976893,27.222753898193215,97.07766990291262,98.99999999999999,692.4886415835156,203
5672,UNKNOWN,19.155172413793107,256.3846153846154,63.410479789891745,147.90094128193635,106.37234042553192,98.99999999999999,692.2235492957685,204
