TOKEN_ID,TOKEN_NAME,Name,Backdrops,Left Arm,Right Arm,Collars,Eyes,Accessories,Expressions,Bodies,Pendants,NUM_TRAITS,RARITY_SCORE,Rank
8067,Stoner Cats #8067,5135.571428571428,52.08490292668792,10420.0,13314.444444444443,50.34873949579832,5099.148936170212,5365.522388059701,2054.2285714285713,23.91816367265469,10.250641573994866,855.9285714285714,42381.44678777207,15
4928,Stoner Cats #4928,5135.571428571428,48.422683189655174,10420.0,6657.222222222222,50.34873949579832,7648.723404255319,10731.044776119403,35.505185185185184,23.91816367265469,10.250641573994866,855.9285714285714,41616.93581571423,16
1985,Stoner Cats #1985,5135.571428571428,52.08490292668792,10420.0,13314.444444444443,50.34873949579832,26.14948172394981,10731.044776119403,42.79642857142857,23.91816367265469,10.250641573994866,855.9285714285714,40662.53757852836,17
10341,Stoner Cats #10341,5135.571428571428,52.08490292668792,23.57466063348416,13314.444444444443,50.34873949579832,5099.148936170212,10731.044776119403,2054.2285714285713,23.91816367265469,10.250641573994866,855.9285714285714,37350.543836465244,18
3344,Stoner Cats #3344,5135.571428571428,48.422683189655174,10420.0,2662.8888888888887,50.34873949579832,5099.148936170212,10731.044776119403,35.505185185185184,23.91816367265469,10.250641573994866,855.9285714285714,35073.028014295785,19
1668,Stoner Cats #1668,5135.571428571428,45.490667510281554,10420.0,6657.222222222222,50.34873949579832,268.3762597984322,5365.522388059701,208.4,23.91816367265469,10.250641573994866,855.9285714285714,29041.029082333087,20
6628,Stoner Cats #6628,51.355714285714285,48.422683189655174,102.15686274509804,4438.148148148148,1174.8039215686274,75.72993469559722,10731.044776119403,35.505185185185184,23.91816367265469,10.250641573994866,35.949,16727.285031184078,21
8011,Stoner Cats #8011,51.355714285714285,4132.068965517242,27.135416666666668,56.65721040189124,1174.8039215686274,50.99148936170213,10731.044776119403,96.50738255033558,23.91816367265469,10.250641573994866,35.949,16390.682681718234,22
9058,Stoner Cats #9058,51.355714285714285,56.47474668132904,21.050505050505052,2219.074074074074,1174.8039215686274,49.667035092567005,10731.044776119403,25.45061946902655,23.91816367265469,10.250641573994866,35.949,14399.039197587897,23
7478,Stoner Cats #7478,51.355714285714285,41.59800971997223,30.290697674418606,13314.444444444443,180.7390648567119,7.447637199859123,24.169019766034694,49.75640138408304,23.91816367265469,10.250641573994866,35.949,13769.91879457789,24
2986,Stoner Cats #2986,51.355714285714285,52.08490292668792,33.94136807817589,13314.444444444443,30.915892672858615,42.258140355001764,4.436149142670279,26.097277676951,23.91816367265469,10.250641573994866,35.949,13625.651694829152,25
4465,Stoner Cats #4465,51.355714285714285,52.526300409117475,114.5054945054945,55.70897257089726,1174.8039215686274,7.447637199859123,10731.044776119403,281.9529411764706,23.91816367265469,10.250641573994866,35.949,12539.463563082234,26
1852,Stoner Cats #1852,51.355714285714285,56.47474668132904,114.5054945054945,59.70602889885401,1174.8039215686274,29.588871970039914,10731.044776119403,66.88186046511628,23.91816367265469,10.250641573994866,35.949,12354.47921974123,27
792,Stoner Cats #792,51.355714285714285,4132.068965517242,5.415800415800415,783.2026143790848,1174.8039215686274,268.3762597984322,5365.522388059701,44.65714285714285,23.91816367265469,10.250641573994866,35.949,11895.520612128395,28
4931,Stoner Cats #4931,51.355714285714285,4132.068965517242,21.050505050505052,4438.148148148148,39.08774600413178,49.667035092567005,4.436149142670279,40.278991596638654,23.91816367265469,10.250641573994866,35.949,8846.211060084268,29
8900,Stoner Cats #8900,51.355714285714285,41.59800971997223,179.6551724137931,6657.222222222222,1174.8039215686274,75.72993469559722,17.477271622344304,175.36097560975608,23.91816367265469,10.250641573994866,35.949,8443.321027384678,30
4621,Stoner Cats #4621,51.355714285714285,56.47474668132904,110.85106382978724,2219.074074074074,39.08774600413178,38.43579600128301,5365.522388059701,47.77275747508306,23.91816367265469,10.250641573994866,35.949,7998.692091657753,31
7729,Stoner Cats #7729,51.355714285714285,4132.068965517242,5.415800415800415,2662.8888888888887,41.874199184624345,29.64621474517565,25.79578071182549,7.168295114656033,23.91816367265469,10.250641573994866,35.949,7026.331664110576,32
9684,Stoner Cats #9684,51.355714285714285,41.59800971997223,28.469945355191257,6657.222222222222,30.915892672858615,47.50759878419452,4.436149142670279,42.79642857142857,23.91816367265469,10.250641573994866,35.949,6974.419766000901,33
8420,Stoner Cats #8420,51.355714285714285,48.422683189655174,110.85106382978724,4438.148148148148,1174.8039215686274,49.667035092567005,27.16720196485925,40.278991596638654,23.91816367265469,10.250641573994866,35.949,6010.812564922646,34
6530,Stoner Cats #6530,256.7785714285714,708.3546798029557,26.05,33.28611111111111,50.34873949579832,224.9624530663329,162.59158751696066,208.4,1229.025641025641,2096.151603498542,855.9285714285714,5851.8779583744845,35
473,Stoner Cats #473,256.7785714285714,635.7029177718833,26.05,33.28611111111111,50.34873949579832,242.81661600810534,170.33404406538736,196.98082191780824,1229.025641025641,2096.151603498542,855.9285714285714,5793.403637751419,36
6257,Stoner Cats #6257,256.7785714285714,635.7029177718833,26.05,33.28611111111111,50.34873949579832,224.9624530663329,153.3006396588486,205.42285714285714,1229.025641025641,2096.151603498542,855.9285714285714,5766.958105628158,37
8854,Stoner Cats #8854,256.7785714285714,652.431941923775,26.05,33.28611111111111,50.34873949579832,242.81661600810534,170.33404406538736,196.98082191780824,1169.0731707317073,2096.151603498542,855.9285714285714,5750.180191609378,38
4831,Stoner Cats #4831,256.7785714285714,635.7029177718833,26.05,33.28611111111111,50.34873949579832,224.9624530663329,170.33404406538736,205.42285714285714,1169.0731707317073,2096.151603498542,855.9285714285714,5724.039039740762,39
5396,Stoner Cats #5396,256.7785714285714,652.431941923775,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,208.4,1169.0731707317073,2096.151603498542,855.9285714285714,5712.775380556091,40
5727,Stoner Cats #5727,256.7785714285714,538.9655172413793,26.05,33.28611111111111,50.34873949579832,224.9624530663329,153.3006396588486,228.24761904761905,1229.025641025641,2096.151603498542,855.9285714285714,5693.0454670024155,41
3313,Stoner Cats #3313,256.7785714285714,708.3546798029557,26.05,33.28611111111111,50.34873949579832,39.325056063009356,170.33404406538736,196.98082191780824,1229.025641025641,2096.151603498542,855.9285714285714,5662.563839837397,42
2392,Stoner Cats #2392,256.7785714285714,708.3546798029557,26.05,33.28611111111111,50.34873949579832,59.989987484355446,139.36421787168055,205.42285714285714,1229.025641025641,2096.151603498542,855.9285714285714,5660.700980290084,43
4591,Stoner Cats #4591,256.7785714285714,486.1257606490872,26.05,33.28611111111111,50.34873949579832,242.81661600810534,228.32010161956177,196.98082191780824,1169.0731707317073,2096.151603498542,855.9285714285714,5641.860067888864,44
4559,Stoner Cats #4559,256.7785714285714,486.1257606490872,26.05,33.28611111111111,50.34873949579832,224.9624530663329,162.59158751696066,205.42285714285714,1229.025641025641,2096.151603498542,855.9285714285714,5626.671896363473,45
6803,Stoner Cats #6803,256.7785714285714,635.7029177718833,26.05,33.28611111111111,50.34873949579832,59.989987484355446,170.33404406538736,208.4,1229.025641025641,2096.151603498542,855.9285714285714,5621.996187309862,46
10229,Stoner Cats #10229,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,224.9624530663329,228.32010161956177,205.42285714285714,1229.025641025641,1656.6359447004606,855.9285714285714,5621.669811470749,47
8512,Stoner Cats #8512,256.7785714285714,486.1257606490872,26.05,33.28611111111111,50.34873949579832,224.9624530663329,153.3006396588486,205.42285714285714,1229.025641025641,2096.151603498542,855.9285714285714,5617.380948505362,48
6142,Stoner Cats #6142,256.7785714285714,538.9655172413793,26.05,33.28611111111111,50.34873949579832,59.989987484355446,228.32010161956177,228.24761904761905,1229.025641025641,2096.151603498542,855.9285714285714,5603.092463381151,49
5477,Stoner Cats #5477,256.7785714285714,708.3546798029557,26.05,33.28611111111111,50.34873949579832,39.325056063009356,139.36421787168055,228.24761904761905,1169.0731707317073,2096.151603498542,855.9285714285714,5602.9083404795665,50
8890,Stoner Cats #8890,256.7785714285714,486.1257606490872,26.05,33.28611111111111,50.34873949579832,242.81661600810534,139.36421787168055,228.24761904761905,1169.0731707317073,2096.151603498542,855.9285714285714,5584.170981270793,51
8727,Stoner Cats #8727,256.7785714285714,538.9655172413793,26.05,33.28611111111111,50.34873949579832,242.81661600810534,228.32010161956177,26.097277676951,1229.025641025641,2096.151603498542,855.9285714285714,5583.768750534234,52
6815,Stoner Cats #6815,256.7785714285714,486.1257606490872,26.05,33.28611111111111,50.34873949579832,242.81661600810534,153.3006396588486,208.4,1169.0731707317073,2096.151603498542,855.9285714285714,5578.2597840103435,53
4166,Stoner Cats #4166,256.7785714285714,635.7029177718833,26.05,33.28611111111111,50.34873949579832,26.14948172394981,162.59158751696066,205.42285714285714,1229.025641025641,2096.151603498542,855.9285714285714,5577.436082143887,54
4893,Stoner Cats #4893,256.7785714285714,652.431941923775,26.05,33.28611111111111,50.34873949579832,59.989987484355446,139.36421787168055,228.24761904761905,1169.0731707317073,2096.151603498542,855.9285714285714,5567.650534021732,55
4724,Stoner Cats #4724,256.7785714285714,708.3546798029557,26.05,33.28611111111111,50.34873949579832,26.14948172394981,139.36421787168055,196.98082191780824,1169.0731707317073,2096.151603498542,855.9285714285714,5558.4659690106955,56
74,Stoner Cats #74,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,228.24761904761905,1229.025641025641,1656.6359447004606,855.9285714285714,5555.5386896276295,57
7035,Stoner Cats #7035,256.7785714285714,652.431941923775,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,26.097277676951,1169.0731707317073,2096.151603498542,855.9285714285714,5530.472658233041,58
2548,Stoner Cats #2548,256.7785714285714,538.9655172413793,26.05,33.28611111111111,50.34873949579832,59.989987484355446,153.3006396588486,228.24761904761905,1229.025641025641,2096.151603498542,855.9285714285714,5528.073001420437,59
1334,Stoner Cats #1334,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,196.98082191780824,1229.025641025641,1656.6359447004606,855.9285714285714,5524.271892497819,60
8307,Stoner Cats #8307,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,228.24761904761905,1229.025641025641,1604.8660714285713,855.9285714285714,5503.7688163557405,61
9801,Stoner Cats #9801,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,208.4,1229.025641025641,1604.8660714285713,855.9285714285714,5483.921197308122,62
4160,Stoner Cats #4160,256.7785714285714,652.431941923775,26.05,33.28611111111111,50.34873949579832,26.14948172394981,228.32010161956177,26.097277676951,1229.025641025641,2096.151603498542,855.9285714285714,5480.568040932473,63
6914,Stoner Cats #6914,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,242.81661600810534,153.3006396588486,205.42285714285714,1169.0731707317073,1630.3401360544217,855.9285714285714,5478.2562335118355,64
8946,Stoner Cats #8946,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,242.81661600810534,162.59158751696066,205.42285714285714,1169.0731707317073,1604.8660714285713,855.9285714285714,5462.073116744097,65
3952,Stoner Cats #3952,256.7785714285714,538.9655172413793,26.05,33.28611111111111,50.34873949579832,26.14948172394981,170.33404406538736,228.24761904761905,1169.0731707317073,2096.151603498542,855.9285714285714,5451.313429772637,66
1111,Stoner Cats #1111,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,224.9624530663329,170.33404406538736,196.98082191780824,1169.0731707317073,1604.8660714285713,855.9285714285714,5443.519375125703,67
8060,Stoner Cats #8060,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,224.9624530663329,228.32010161956177,228.24761904761905,1169.0731707317073,1510.4621848739494,855.9285714285714,5438.368343255065,68
992,Stoner Cats #992,256.7785714285714,486.1257606490872,26.05,33.28611111111111,50.34873949579832,224.9624530663329,153.3006396588486,25.45061946902655,1229.025641025641,2096.151603498542,855.9285714285714,5437.408710831532,69
4508,Stoner Cats #4508,256.7785714285714,708.3546798029557,26.05,33.28611111111111,50.34873949579832,59.989987484355446,139.36421787168055,26.097277676951,1169.0731707317073,2096.151603498542,855.9285714285714,5421.422930530244,70
6777,Stoner Cats #6777,256.7785714285714,538.9655172413793,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,25.45061946902655,1169.0731707317073,2096.151603498542,855.9285714285714,5416.359575342721,71
1752,Stoner Cats #1752,256.7785714285714,538.9655172413793,26.05,33.28611111111111,50.34873949579832,26.14948172394981,153.3006396588486,205.42285714285714,1169.0731707317073,2096.151603498542,855.9285714285714,5411.4552634613365,72
2484,Stoner Cats #2484,256.7785714285714,652.431941923775,26.05,33.28611111111111,50.34873949579832,59.989987484355446,162.59158751696066,25.45061946902655,1169.0731707317073,2096.151603498542,855.9285714285714,5388.08090408842,73
2210,Stoner Cats #2210,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,205.42285714285714,1229.025641025641,1510.4621848739494,855.9285714285714,5386.540167896356,74
2569,Stoner Cats #2569,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,196.98082191780824,1229.025641025641,1510.4621848739494,855.9285714285714,5378.098132671307,75
6485,Stoner Cats #6485,256.7785714285714,652.431941923775,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,228.24761904761905,1229.025641025641,1656.6359447004606,855.9285714285714,5353.059811099562,76
1831,Stoner Cats #1831,256.7785714285714,635.7029177718833,26.05,33.28611111111111,50.34873949579832,59.989987484355446,139.36421787168055,25.45061946902655,1169.0731707317073,2096.151603498542,855.9285714285714,5348.124510291248,77
4300,Stoner Cats #4300,256.7785714285714,486.1257606490872,26.05,33.28611111111111,50.34873949579832,26.14948172394981,139.36421787168055,205.42285714285714,1169.0731707317073,2096.151603498542,855.9285714285714,5344.679085081877,78
3145,Stoner Cats #3145,256.7785714285714,652.431941923775,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,208.4,1229.025641025641,1656.6359447004606,855.9285714285714,5333.212192051943,79
8689,Stoner Cats #8689,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,39.325056063009356,162.59158751696066,228.24761904761905,1169.0731707317073,1656.6359447004606,855.9285714285714,5333.176191975653,80
10147,Stoner Cats #10147,256.7785714285714,635.7029177718833,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,196.98082191780824,1229.025641025641,1656.6359447004606,855.9285714285714,5305.063989817859,81
8345,Stoner Cats #8345,256.7785714285714,635.7029177718833,26.05,33.28611111111111,50.34873949579832,224.9624530663329,162.59158751696066,196.98082191780824,1229.025641025641,1630.3401360544217,855.9285714285714,5301.9955508171,82
2544,Stoner Cats #2544,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,25.45061946902655,1229.025641025641,1604.8660714285713,855.9285714285714,5300.971816777148,83
796,Stoner Cats #796,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,26.14948172394981,162.59158751696066,205.42285714285714,1169.0731707317073,1656.6359447004606,855.9285714285714,5297.175855731831,84
1604,Stoner Cats #1604,256.7785714285714,708.3546798029557,26.05,33.28611111111111,50.34873949579832,224.9624530663329,153.3006396588486,208.4,1169.0731707317073,1604.8660714285713,855.9285714285714,5291.349008152469,85
234,Stoner Cats #234,256.7785714285714,652.431941923775,26.05,33.28611111111111,50.34873949579832,242.81661600810534,139.36421787168055,196.98082191780824,1229.025641025641,1604.8660714285713,855.9285714285714,5287.877303639634,86
9553,Stoner Cats #9553,256.7785714285714,652.431941923775,26.05,33.28611111111111,50.34873949579832,242.81661600810534,139.36421787168055,196.98082191780824,1169.0731707317073,1656.6359447004606,855.9285714285714,5279.69470661759,87
3490,Stoner Cats #3490,256.7785714285714,652.431941923775,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,208.4,1169.0731707317073,1656.6359447004606,855.9285714285714,5273.259721758009,88
8206,Stoner Cats #8206,256.7785714285714,652.431941923775,26.05,33.28611111111111,50.34873949579832,224.9624530663329,228.32010161956177,205.42285714285714,1229.025641025641,1510.4621848739494,855.9285714285714,5273.017173116169,89
8736,Stoner Cats #8736,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,224.9624530663329,170.33404406538736,26.097277676951,1169.0731707317073,1604.8660714285713,855.9285714285714,5272.635830884846,90
874,Stoner Cats #874,256.7785714285714,708.3546798029557,26.05,33.28611111111111,50.34873949579832,224.9624530663329,170.33404406538736,205.42285714285714,1229.025641025641,1510.4621848739494,855.9285714285714,5270.953853441176,91
9262,Stoner Cats #9262,256.7785714285714,652.431941923775,26.05,33.28611111111111,50.34873949579832,242.81661600810534,170.33404406538736,208.4,1169.0731707317073,1604.8660714285713,855.9285714285714,5270.313837621599,92
5100,Stoner Cats #5100,256.7785714285714,708.3546798029557,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,196.98082191780824,1169.0731707317073,1604.8660714285713,855.9285714285714,5265.993408283109,93
59,Stoner Cats #59,256.7785714285714,538.9655172413793,26.05,33.28611111111111,50.34873949579832,242.81661600810534,170.33404406538736,205.42285714285714,1229.025641025641,1656.6359447004606,855.9285714285714,5265.592613647884,94
5845,Stoner Cats #5845,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,39.325056063009356,162.59158751696066,208.4,1169.0731707317073,1604.8660714285713,855.9285714285714,5261.558699656144,95
7940,Stoner Cats #7940,256.7785714285714,652.431941923775,26.05,33.28611111111111,50.34873949579832,59.989987484355446,228.32010161956177,208.4,1229.025641025641,1656.6359447004606,855.9285714285714,5257.1956102178465,96
6267,Stoner Cats #6267,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,59.989987484355446,170.33404406538736,205.42285714285714,1229.025641025641,1510.4621848739494,855.9285714285714,5252.537528508085,97
53,Stoner Cats #53,256.7785714285714,50.28887179128489,26.05,33.28611111111111,50.34873949579832,224.9624530663329,228.32010161956177,196.98082191780824,1229.025641025641,2096.151603498542,855.9285714285714,5248.121486383224,98
3494,Stoner Cats #3494,256.7785714285714,635.7029177718833,26.05,33.28611111111111,50.34873949579832,224.9624530663329,153.3006396588486,208.4,1169.0731707317073,1630.3401360544217,855.9285714285714,5244.171310747247,99
6504,Stoner Cats #6504,256.7785714285714,708.3546798029557,26.05,33.28611111111111,50.34873949579832,59.989987484355446,228.32010161956177,196.98082191780824,1169.0731707317073,1656.6359447004606,855.9285714285714,5241.746699720901,100
6657,Stoner Cats #6657,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,26.097277676951,1169.0731707317073,1604.8660714285713,855.9285714285714,5241.666004691138,101
8462,Stoner Cats #8462,256.7785714285714,635.7029177718833,26.05,33.28611111111111,50.34873949579832,242.81661600810534,162.59158751696066,228.24761904761905,1229.025641025641,1510.4621848739494,855.9285714285714,5231.238559708211,102
3803,Stoner Cats #3803,256.7785714285714,486.1257606490872,26.05,33.28611111111111,50.34873949579832,26.14948172394981,139.36421787168055,26.097277676951,1229.025641025641,2096.151603498542,855.9285714285714,5225.305975909904,103
1389,Stoner Cats #1389,256.7785714285714,538.9655172413793,26.05,33.28611111111111,50.34873949579832,224.9624530663329,170.33404406538736,205.42285714285714,1229.025641025641,1630.3401360544217,855.9285714285714,5221.442642060071,104
4423,Stoner Cats #4423,256.7785714285714,708.3546798029557,26.05,33.28611111111111,50.34873949579832,224.9624530663329,170.33404406538736,208.4,1169.0731707317073,1510.4621848739494,855.9285714285714,5213.9785260043855,105
2331,Stoner Cats #2331,256.7785714285714,538.9655172413793,26.05,33.28611111111111,50.34873949579832,242.81661600810534,170.33404406538736,208.4,1169.0731707317073,1656.6359447004606,855.9285714285714,5208.6172862110925,106
3454,Stoner Cats #3454,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,26.097277676951,1229.025641025641,1510.4621848739494,855.9285714285714,5207.214588430451,107
10333,Stoner Cats #10333,256.7785714285714,708.3546798029557,26.05,33.28611111111111,50.34873949579832,242.81661600810534,139.36421787168055,205.42285714285714,1169.0731707317073,1510.4621848739494,855.9285714285714,5197.885719895307,108
5513,Stoner Cats #5513,256.7785714285714,708.3546798029557,26.05,33.28611111111111,50.34873949579832,224.9624530663329,153.3006396588486,25.45061946902655,1229.025641025641,1630.3401360544217,855.9285714285714,5193.826162541279,109
2896,Stoner Cats #2896,256.7785714285714,708.3546798029557,26.05,33.28611111111111,50.34873949579832,26.14948172394981,153.3006396588486,196.98082191780824,1229.025641025641,1656.6359447004606,855.9285714285714,5192.839202293716,110
1702,Stoner Cats #1702,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,39.325056063009356,162.59158751696066,26.097277676951,1229.025641025641,1656.6359447004606,855.9285714285714,5190.978320898918,111
3102,Stoner Cats #3102,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,59.989987484355446,162.59158751696066,208.4,1169.0731707317073,1510.4621848739494,855.9285714285714,5187.819744522868,112
9338,Stoner Cats #9338,256.7785714285714,652.431941923775,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,208.4,1229.025641025641,1510.4621848739494,855.9285714285714,5187.038432225431,113
6497,Stoner Cats #6497,256.7785714285714,538.9655172413793,26.05,33.28611111111111,50.34873949579832,242.81661600810534,139.36421787168055,205.42285714285714,1229.025641025641,1604.8660714285713,855.9285714285714,5182.852914182287,114
1366,Stoner Cats #1366,256.7785714285714,708.3546798029557,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,25.45061946902655,1229.025641025641,1630.3401360544217,855.9285714285714,5179.889740754111,115
7622,Stoner Cats #7622,256.7785714285714,538.9655172413793,26.05,33.28611111111111,50.34873949579832,224.9624530663329,153.3006396588486,205.42285714285714,1229.025641025641,1604.8660714285713,855.9285714285714,5178.935173027683,116
6940,Stoner Cats #6940,256.7785714285714,486.1257606490872,26.05,33.28611111111111,50.34873949579832,39.325056063009356,139.36421787168055,26.097277676951,1169.0731707317073,2096.151603498542,855.9285714285714,5178.52907995503,117
9448,Stoner Cats #9448,256.7785714285714,486.1257606490872,26.05,33.28611111111111,50.34873949579832,39.325056063009356,139.36421787168055,25.45061946902655,1169.0731707317073,2096.151603498542,855.9285714285714,5177.882421747106,118
5992,Stoner Cats #5992,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,224.9624530663329,170.33404406538736,25.45061946902655,1169.0731707317073,1510.4621848739494,855.9285714285714,5177.585286122298,119
1651,Stoner Cats #1651,256.7785714285714,538.9655172413793,26.05,33.28611111111111,50.34873949579832,224.9624530663329,153.3006396588486,205.42285714285714,1169.0731707317073,1656.6359447004606,855.9285714285714,5170.752576005639,120
5224,Stoner Cats #5224,256.7785714285714,538.9655172413793,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,208.4,1229.025641025641,1604.8660714285713,855.9285714285714,5167.975894097658,121
253,Stoner Cats #253,256.7785714285714,635.7029177718833,26.05,33.28611111111111,50.34873949579832,224.9624530663329,170.33404406538736,228.24761904761905,1169.0731707317073,1510.4621848739494,855.9285714285714,5161.174383020932,122
2578,Stoner Cats #2578,256.7785714285714,486.1257606490872,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,228.24761904761905,1229.025641025641,1630.3401360544217,855.9285714285714,5160.457821178835,123
7455,Stoner Cats #7455,256.7785714285714,652.431941923775,26.05,33.28611111111111,50.34873949579832,26.14948172394981,228.32010161956177,205.42285714285714,1169.0731707317073,1656.6359447004606,855.9285714285714,5160.425491306364,124
2293,Stoner Cats #2293,256.7785714285714,854.9108204518432,26.05,33.28611111111111,50.34873949579832,26.14948172394981,228.32010161956177,26.097277676951,1169.0731707317073,1630.3401360544217,855.9285714285714,5157.282981722487,125
8161,Stoner Cats #8161,256.7785714285714,538.9655172413793,26.05,33.28611111111111,50.34873949579832,224.9624530663329,139.36421787168055,205.42285714285714,1169.0731707317073,1656.6359447004606,855.9285714285714,5156.81615421847,126
9815,Stoner Cats #9815,256.7785714285714,652.431941923775,26.05,33.28611111111111,50.34873949579832,59.989987484355446,162.59158751696066,196.98082191780824,1229.025641025641,1630.3401360544217,855.9285714285714,5153.7521093870155,127
