TOKEN_ID,TOKEN_NAME,Background,Body,Bodygear,Earring,Eyes,Headgear,Mane,Mouth,Signature Series,NUM_TRAITS,RARITY_SCORE,Rank
7531,#7531,113.91625615763547,47.87784679089027,28.84990253411306,261.2994350282486,32.5646893152614,37.29838709677419,45.24886877828054,44.783345436940216,3.7033329996997293,18.516664998498648,634.058729136342,28
2698,#2698,75.81967213114753,76.57284768211919,29.898989898989896,149.67637540453072,16.233054007809418,169.72477064220183,48.543689320388346,44.93017607771706,3.7033329996997293,18.516664998498648,633.6195731631024,29
723,#723,21.857277882797728,33.36940836940837,42.89855072463768,261.2994350282486,15.740661958648857,181.37254901960782,23.923444976076556,27.909783510598178,3.7033329996997293,18.516664998498648,630.5911094682222,30
18,#18,23.19458375125376,76.57284768211919,159.13978494623657,168.7956204379562,26.328897744253897,37.29838709677419,50.76142131979696,65.56796030480241,3.7033329996997293,18.516664998498648,629.8795012813915,31
1693,#1693,11.52791625124626,47.87784679089027,30.76923076923077,93.62348178137651,165.8449125952488,169.72477064220183,46.51162790697675,40.543502081963624,3.7033329996997293,18.516664998498648,628.6432868173332,32
7165,#7165,80.57491289198606,45.43222003929272,29.24901185770751,168.7956204379562,38.857382902751525,169.72477064220183,56.497175141242934,16.855724112796686,3.7033329996997293,18.516664998498648,628.2068160241338,33
9793,#9793,206.47321428571428,45.43222003929272,28.84990253411306,149.67637540453072,51.39602722600361,60.45751633986929,19.9203187250996,43.09340787328208,3.7033329996997293,18.516664998498648,627.5189804261037,34
6617,#6617,113.91625615763547,125.67934782608695,29.6,6.110450521865504,165.8449125952488,60.45751633986929,51.81347150259067,50.19671686338353,3.7033329996997293,18.516664998498648,625.8386698048785,35
121,#121,113.91625615763547,8.19454287739192,29.898989898989896,261.2994350282486,36.72821123684733,93.90862944162437,16.474464579901156,40.543502081963624,3.7033329996997293,18.516664998498648,623.1840293008007,36
2058,#2058,11.18230174081238,125.67934782608695,29.898989898989896,261.2994350282486,52.0613479667933,49.46524064171122,25.839793281653748,44.205495818399044,3.7033329996997293,18.516664998498648,621.8519502008935,37
2169,#2169,11.52791625124626,48.17708333333333,152.57731958762886,261.2994350282486,31.481323917297715,4.475084663763909,54.94505494505494,34.08881518334255,3.7033329996997293,18.516664998498648,620.7920309081144,38
8440,#8440,121.71052631578948,8.19454287739192,29.898989898989896,261.2994350282486,57.453416149068325,60.06493506493506,46.08294930875576,9.099404849736855,3.7033329996997293,18.516664998498648,616.0241974911141,39
7060,#7060,78.92491467576791,33.36940836940837,29.423459244532804,261.2994350282486,40.31818677127602,67.51824817518248,47.84688995215311,34.95842781557067,3.7033329996997293,18.516664998498648,615.8789680303382,40
3231,#3231,78.92491467576791,45.43222003929272,30.76923076923077,261.2994350282486,51.39602722600361,37.29838709677419,52.631578947368425,35.77990523160236,3.7033329996997293,18.516664998498648,615.7516970124868,41
6319,#6319,206.47321428571428,8.19454287739192,28.90625,149.67637540453072,20.624303232998887,95.36082474226804,46.51162790697675,33.505388028615414,3.7033329996997293,18.516664998498648,611.4725244766944,42
17,#17,113.91625615763547,76.57284768211919,29.423459244532804,261.2994350282486,31.481323917297715,4.475084663763909,25.839793281653748,44.205495818399044,3.7033329996997293,18.516664998498648,609.4336937918489,43
2452,#2452,23.19458375125376,46.342685370741485,28.84990253411306,261.2994350282486,165.8449125952488,4.475084663763909,47.84688995215311,9.099404849736855,3.7033329996997293,18.516664998498648,609.1728967434578,44
4822,#4822,11.52791625124626,33.36940836940837,146.53465346534654,261.2994350282486,33.86727688787186,49.46524064171122,16.474464579901156,34.08881518334255,3.7033329996997293,18.516664998498648,608.8472084052748,45
4327,#4327,75.81967213114753,48.17708333333333,42.89855072463768,168.7956204379562,15.740661958648857,181.37254901960782,17.094017094017094,35.77990523160236,3.7033329996997293,18.516664998498648,607.8980579291492,46
3838,#3838,75.81967213114753,31.940607734806623,28.84990253411306,149.67637540453072,33.86727688787186,169.72477064220183,48.543689320388346,46.93049213597159,3.7033329996997293,18.516664998498648,607.5727847892299,47
571,#571,11.52791625124626,31.940607734806623,146.53465346534654,261.2994350282486,38.857382902751525,36.92614770459082,47.61904761904761,9.099404849736855,3.7033329996997293,18.516664998498648,606.0245935539731,48
7062,#7062,206.47321428571428,31.940607734806623,33.18385650224215,93.62348178137651,39.81919931123547,93.90862944162437,45.24886877828054,35.50182306658991,3.7033329996997293,18.516664998498648,601.9196789000682,49
5981,#5981,206.47321428571428,47.87784679089027,29.24901185770751,149.67637540453072,15.740661958648857,4.475084663763909,48.543689320388346,75.7110701862083,3.7033329996997293,18.516664998498648,599.9669524660505,50
6506,#6506,11.18230174081238,8.19454287739192,29.659318637274552,261.2994350282486,165.8449125952488,4.475084663763909,20.876826722338205,75.7110701862083,3.7033329996997293,18.516664998498648,599.4634904494849,51
6074,#6074,57.524875621890544,76.57284768211919,28.90625,261.2994350282486,51.39602722600361,46.59949622166246,20.876826722338205,33.505388028615414,3.7033329996997293,18.516664998498648,598.9011445290764,52
905,#905,75.81967213114753,8.19454287739192,29.423459244532804,261.2994350282486,51.39602722600361,60.06493506493506,47.84688995215311,41.15226337448559,3.7033329996997293,18.516664998498648,597.4172228970966,53
5184,#5184,57.524875621890544,47.87784679089027,155.78947368421055,149.67637540453072,33.86727688787186,50.0,32.25806451612903,45.07797270955165,3.7033329996997293,18.516664998498648,594.291883613273,54
8288,#8288,78.92491467576791,8.19454287739192,152.57731958762886,93.62348178137651,57.453416149068325,93.90862944162437,46.08294930875576,40.543502081963624,3.7033329996997293,18.516664998498648,593.5287539017756,55
3527,#3527,11.52791625124626,125.67934782608695,48.84488448844884,261.2994350282486,15.740661958648857,46.59949622166246,23.923444976076556,34.95842781557067,3.7033329996997293,18.516664998498648,590.7936125641875,56
5840,#5840,206.47321428571428,76.57284768211919,30.76923076923077,93.62348178137651,20.624303232998887,47.68041237113402,45.24886877828054,46.93049213597159,3.7033329996997293,18.516664998498648,590.142849035024,57
187,#187,55.58894230769231,31.940607734806623,159.13978494623657,149.67637540453072,15.740661958648857,93.90862944162437,52.631578947368425,9.099404849736855,3.7033329996997293,18.516664998498648,589.9459835888431,58
7320,#7320,23.358585858585855,125.67934782608695,28.9628180039139,261.2994350282486,32.5646893152614,4.475084663763909,46.08294930875576,44.93017607771706,3.7033329996997293,18.516664998498648,589.5730840805318,59
6362,#6362,11.18230174081238,33.465991316931984,155.78947368421055,168.7956204379562,20.624303232998887,48.81266490765171,52.631578947368425,75.7110701862083,3.7033329996997293,18.516664998498648,589.2330024523368,60
4162,#4162,80.57491289198606,33.082975679542194,155.78947368421055,149.67637540453072,26.328897744253897,48.81266490765171,17.094017094017094,53.11513063451048,3.7033329996997293,18.516664998498648,586.694446038901,61
5078,#5078,75.81967213114753,33.465991316931984,29.423459244532804,261.2994350282486,33.03276493170253,46.59949622166246,34.24657534246575,50.19671686338353,3.7033329996997293,18.516664998498648,586.3041090782735,62
5075,#5075,113.91625615763547,45.43222003929272,28.9628180039139,168.7956204379562,33.86727688787186,93.90862944162437,32.25806451612903,46.93049213597159,3.7033329996997293,18.516664998498648,586.2913756185935,63
4504,#4504,81.42605633802816,33.082975679542194,30.142566191446033,261.2994350282486,39.81919931123547,60.45751633986929,14.326647564469914,43.50382128159906,3.7033329996997293,18.516664998498648,586.278215732637,64
1824,#1824,113.91625615763547,76.57284768211919,29.898989898989896,149.67637540453072,53.80253017304057,46.365914786967416,16.474464579901156,75.7110701862083,3.7033329996997293,18.516664998498648,584.638446867591,65
5868,#5868,81.42605633802816,72.0404984423676,28.9628180039139,70.50304878048779,57.453416149068325,169.72477064220183,19.9203187250996,62.2895622895623,3.7033329996997293,18.516664998498648,584.5404873689279,66
6350,#6350,81.42605633802816,47.87784679089027,29.24901185770751,261.2994350282486,32.5646893152614,47.68041237113402,52.631578947368425,9.099404849736855,3.7033329996997293,18.516664998498648,584.0484334965735,67
8330,#8330,57.524875621890544,33.082975679542194,146.53465346534654,149.67637540453072,31.481323917297715,48.81266490765171,48.543689320388346,45.37650233014471,3.7033329996997293,18.516664998498648,583.2530586449907,68
8578,#8578,23.19458375125376,31.940607734806623,152.57731958762886,261.2994350282486,31.481323917297715,4.475084663763909,25.839793281653748,29.597632189424846,3.7033329996997293,18.516664998498648,582.6257781522764,69
8227,#8227,11.52791625124626,8.19454287739192,159.13978494623657,261.2994350282486,31.481323917297715,4.475084663763909,48.07692307692308,35.77990523160236,3.7033329996997293,18.516664998498648,582.1949139909087,70
861,#861,80.57491289198606,33.082975679542194,28.90625,261.2994350282486,15.740661958648857,60.45751633986929,50.25125628140703,29.597632189424846,3.7033329996997293,18.516664998498648,582.1306383673252,71
8572,#8572,75.81967213114753,32.94159544159544,29.6,261.2994350282486,31.481323917297715,46.365914786967416,34.24657534246575,46.2962962962963,3.7033329996997293,18.516664998498648,580.270810942217,72
3575,#3575,80.57491289198606,32.94159544159544,159.13978494623657,6.110450521865504,51.39602722600361,169.72477064220183,14.326647564469914,43.09340787328208,3.7033329996997293,18.516664998498648,579.5275951058394,73
2624,#2624,23.19458375125376,46.342685370741485,155.78947368421055,168.7956204379562,60.025957170668406,4.475084663763909,50.25125628140703,46.93049213597159,3.7033329996997293,18.516664998498648,578.0251514941713,74
7884,#7884,11.52791625124626,125.67934782608695,30.142566191446033,261.2994350282486,60.025957170668406,4.475084663763909,34.24657534246575,27.909783510598178,3.7033329996997293,18.516664998498648,577.5266639827224,75
8458,#8458,113.91625615763547,45.43222003929272,28.90625,90.33203125,31.481323917297715,169.72477064220183,30.674846625766875,44.205495818399044,3.7033329996997293,18.516664998498648,576.893192448792,76
2695,#2695,78.92491467576791,46.342685370741485,28.90625,261.2994350282486,36.72821123684733,4.475084663763909,50.76142131979696,46.2962962962963,3.7033329996997293,18.516664998498648,575.9542965896608,77
8594,#8594,121.71052631578948,33.465991316931984,28.90625,90.33203125,165.8449125952488,37.29838709677419,30.674846625766875,44.783345436940216,3.7033329996997293,18.516664998498648,575.2362886356499,78
5474,#5474,80.57491289198606,33.082975679542194,42.89855072463768,168.7956204379562,52.0613479667933,46.59949622166246,54.94505494505494,73.67582636399841,3.7033329996997293,18.516664998498648,574.8537832298296,79
1418,#1418,21.857277882797728,33.465991316931984,31.092436974789916,261.2994350282486,31.481323917297715,95.36082474226804,30.674846625766875,46.93049213597159,3.7033329996997293,18.516664998498648,574.3826266222708,80
0,#0,113.91625615763547,125.67934782608695,159.13978494623657,6.110450521865504,53.80253017304057,4.475084663763909,25.839793281653748,62.2895622895623,3.7033329996997293,18.516664998498648,573.4728078580433,81
6979,#6979,21.857277882797728,48.17708333333333,29.6,261.2994350282486,36.72821123684733,67.51824817518248,50.76142131979696,34.95842781557067,3.7033329996997293,18.516664998498648,573.1201027899754,82
3438,#3438,121.71052631578948,45.43222003929272,28.406909788867562,149.67637540453072,31.481323917297715,95.36082474226804,50.76142131979696,27.909783510598178,3.7033329996997293,18.516664998498648,572.9593830366397,83
6011,#6011,78.92491467576791,72.0404984423676,146.53465346534654,90.33203125,33.03276493170253,60.06493506493506,34.24657534246575,34.95842781557067,3.7033329996997293,18.516664998498648,572.3547989863545,84
5966,#5966,206.47321428571428,46.342685370741485,28.9628180039139,90.33203125,15.740661958648857,60.45751633986929,48.07692307692308,53.11513063451048,3.7033329996997293,18.516664998498648,571.7209789185197,85
1441,#1441,57.524875621890544,8.19454287739192,29.482071713147413,261.2994350282486,52.0613479667933,72.54901960784314,50.76142131979696,16.855724112796686,3.7033329996997293,18.516664998498648,570.9484362461069,86
2105,#2105,11.52791625124626,72.0404984423676,159.13978494623657,90.33203125,52.0613479667933,95.36082474226804,23.923444976076556,44.205495818399044,3.7033329996997293,18.516664998498648,570.8113423915858,87
3536,#3536,113.91625615763547,125.67934782608695,29.898989898989896,149.67637540453072,16.233054007809418,46.365914786967416,48.543689320388346,16.855724112796686,3.7033329996997293,18.516664998498648,569.3893495134032,88
1413,#1413,78.92491467576791,8.19454287739192,28.90625,168.7956204379562,16.233054007809418,181.37254901960782,19.9203187250996,43.09340787328208,3.7033329996997293,18.516664998498648,567.6606556151133,89
6140,#6140,11.18230174081238,60.85526315789474,29.659318637274552,261.2994350282486,33.03276493170253,47.68041237113402,56.497175141242934,44.93017607771706,3.7033329996997293,18.516664998498648,567.3568450842251,90
9473,#9473,75.81967213114753,72.0404984423676,29.898989898989896,168.7956204379562,39.81919931123547,60.45751633986929,52.631578947368425,45.37650233014471,3.7033329996997293,18.516664998498648,567.0595758372774,91
9601,#9601,23.358585858585855,33.082975679542194,152.57731958762886,93.62348178137651,31.481323917297715,95.36082474226804,51.02040816326531,62.2895622895623,3.7033329996997293,18.516664998498648,565.0144800177252,92
2477,#2477,23.358585858585855,33.082975679542194,42.89855072463768,261.2994350282486,39.81919931123547,50.0,46.948356807511736,45.07797270955165,3.7033329996997293,18.516664998498648,564.7050741175115,93
8709,#8709,75.81967213114753,32.94159544159544,28.90625,261.2994350282486,31.481323917297715,4.475084663763909,45.24886877828054,62.2895622895623,3.7033329996997293,18.516664998498648,564.6817902480943,94
363,#363,80.57491289198606,33.082975679542194,30.142566191446033,261.2994350282486,36.72821123684733,4.475084663763909,52.631578947368425,43.50382128159906,3.7033329996997293,18.516664998498648,564.6585839189999,95
3018,#3018,11.52791625124626,46.342685370741485,29.6,261.2994350282486,53.80253017304057,49.46524064171122,14.326647564469914,75.7110701862083,3.7033329996997293,18.516664998498648,564.2955232138646,96
8378,#8378,23.358585858585855,48.17708333333333,29.659318637274552,261.2994350282486,51.39602722600361,36.852589641434264,46.948356807511736,44.205495818399044,3.7033329996997293,18.516664998498648,564.1168903489893,97
9839,#9839,11.52791625124626,76.57284768211919,146.53465346534654,149.67637540453072,52.0613479667933,50.0,19.9203187250996,35.50182306658991,3.7033329996997293,18.516664998498648,564.0152805599239,98
1724,#1724,206.47321428571428,8.19454287739192,159.13978494623657,6.110450521865504,51.39602722600361,46.59949622166246,46.728971962616825,16.855724112796686,3.7033329996997293,18.516664998498648,563.7182101524861,99
6425,#6425,23.19458375125376,48.17708333333333,29.423459244532804,261.2994350282486,33.03276493170253,47.68041237113402,54.94505494505494,43.50382128159906,3.7033329996997293,18.516664998498648,563.4766128850573,100
4656,#4656,11.52791625124626,46.06573705179282,152.57731958762886,168.7956204379562,20.624303232998887,47.68041237113402,48.07692307692308,45.07797270955165,3.7033329996997293,18.516664998498648,562.6462027174301,101
1745,#1745,11.18230174081238,8.19454287739192,48.84488448844884,261.2994350282486,31.481323917297715,95.36082474226804,47.84688995215311,35.77990523160236,3.7033329996997293,18.516664998498648,562.2101059764212,102
3491,#3491,21.857277882797728,33.082975679542194,28.9628180039139,261.2994350282486,51.39602722600361,60.45751633986929,46.728971962616825,35.77990523160236,3.7033329996997293,18.516664998498648,561.7849253527928,103
2663,#2663,21.857277882797728,72.0404984423676,28.406909788867562,261.2994350282486,31.481323917297715,72.54901960784314,16.474464579901156,34.08881518334255,3.7033329996997293,18.516664998498648,560.4177424288644,104
5294,#5294,113.91625615763547,33.082975679542194,28.9628180039139,261.2994350282486,31.481323917297715,4.475084663763909,30.674846625766875,34.08881518334255,3.7033329996997293,18.516664998498648,560.2015532577095,105
6514,#6514,60.85526315789474,72.0404984423676,152.57731958762886,6.110450521865504,60.025957170668406,95.36082474226804,50.25125628140703,40.543502081963624,3.7033329996997293,18.516664998498648,559.9850699842622,106
1458,#1458,121.71052631578948,8.19454287739192,29.482071713147413,90.33203125,165.8449125952488,46.59949622166246,47.61904761904761,27.909783510598178,3.7033329996997293,18.516664998498648,559.9124101010842,107
2940,#2940,21.857277882797728,45.43222003929272,30.76923076923077,261.2994350282486,60.025957170668406,36.852589641434264,35.587188612099645,44.783345436940216,3.7033329996997293,18.516664998498648,558.8272425789106,108
3817,#3817,11.18230174081238,46.06573705179282,42.89855072463768,149.67637540453072,31.481323917297715,181.37254901960782,32.25806451612903,41.15226337448559,3.7033329996997293,18.516664998498648,558.3071637474922,109
2099,#2099,11.52791625124626,72.0404984423676,31.092436974789916,261.2994350282486,26.328897744253897,36.852589641434264,46.51162790697675,50.19671686338353,3.7033329996997293,18.516664998498648,558.070116850899,110
7570,#7570,55.58894230769231,72.0404984423676,29.482071713147413,261.2994350282486,15.740661958648857,4.475084663763909,51.81347150259067,45.37650233014471,3.7033329996997293,18.516664998498648,558.0366659448024,111
4078,#4078,206.47321428571428,46.06573705179282,155.78947368421055,6.110450521865504,31.481323917297715,47.68041237113402,32.25806451612903,9.099404849736855,3.7033329996997293,18.516664998498648,557.1780791960791,112
8471,#8471,23.19458375125376,46.342685370741485,28.406909788867562,261.2994350282486,32.5646893152614,60.45751633986929,46.728971962616825,34.95842781557067,3.7033329996997293,18.516664998498648,556.1732173706279,113
1412,#1412,11.18230174081238,48.17708333333333,33.18385650224215,261.2994350282486,53.80253017304057,36.92614770459082,45.662100456621005,43.09340787328208,3.7033329996997293,18.516664998498648,555.5468608103693,114
2748,#2748,55.58894230769231,72.0404984423676,28.9628180039139,168.7956204379562,26.328897744253897,95.36082474226804,23.923444976076556,62.2895622895623,3.7033329996997293,18.516664998498648,555.5106069422891,115
8997,#8997,81.42605633802816,33.465991316931984,28.406909788867562,261.2994350282486,26.328897744253897,4.475084663763909,23.923444976076556,73.67582636399841,3.7033329996997293,18.516664998498648,555.2216442183674,116
7535,#7535,206.47321428571428,33.465991316931984,30.76923076923077,70.50304878048779,33.03276493170253,60.45751633986929,51.81347150259067,46.2962962962963,3.7033329996997293,18.516664998498648,555.031532221022,117
6162,#6162,121.71052631578948,48.17708333333333,31.092436974789916,6.110450521865504,52.0613479667933,181.37254901960782,45.24886877828054,45.07797270955165,3.7033329996997293,18.516664998498648,553.0712336182098,118
3674,#3674,113.91625615763547,47.87784679089027,155.78947368421055,93.62348178137651,33.86727688787186,4.475084663763909,34.24657534246575,46.93049213597159,3.7033329996997293,18.516664998498648,552.9464854423843,119
5512,#5512,206.47321428571428,33.082975679542194,28.516377649325623,6.110450521865504,20.624303232998887,169.72477064220183,20.876826722338205,45.07797270955165,3.7033329996997293,18.516664998498648,552.7068894417365,120
555,#555,23.19458375125376,125.67934782608695,29.898989898989896,168.7956204379562,16.233054007809418,67.51824817518248,45.24886877828054,53.11513063451048,3.7033329996997293,18.516664998498648,551.903841508268,121
9670,#9670,55.58894230769231,33.36940836940837,29.6,168.7956204379562,53.80253017304057,93.90862944162437,50.76142131979696,43.50382128159906,3.7033329996997293,18.516664998498648,551.5503713293161,122
9861,#9861,23.358585858585855,8.19454287739192,146.53465346534654,261.2994350282486,20.624303232998887,4.475084663763909,19.9203187250996,44.783345436940216,3.7033329996997293,18.516664998498648,551.4102672865738,123
7564,#7564,121.71052631578948,45.43222003929272,146.53465346534654,70.50304878048779,53.80253017304057,4.475084663763909,50.76142131979696,35.50182306658991,3.7033329996997293,18.516664998498648,550.9413058223062,124
7368,#7368,206.47321428571428,8.19454287739192,29.482071713147413,6.110450521865504,32.5646893152614,181.37254901960782,54.94505494505494,9.099404849736855,3.7033329996997293,18.516664998498648,550.4619755259785,125
7410,#7410,75.81967213114753,46.342685370741485,29.24901185770751,261.2994350282486,38.857382902751525,4.475084663763909,30.674846625766875,41.15226337448559,3.7033329996997293,18.516664998498648,550.0903799528113,126
1678,#1678,57.524875621890544,125.67934782608695,159.13978494623657,70.50304878048779,15.740661958648857,4.475084663763909,49.75124378109453,44.205495818399044,3.7033329996997293,18.516664998498648,549.2395413948066,127
2737,#2737,206.47321428571428,72.0404984423676,29.482071713147413,93.62348178137651,33.30632820235845,4.475084663763909,51.81347150259067,35.50182306658991,3.7033329996997293,18.516664998498648,548.9359716561071,128
9212,#9212,80.57491289198606,31.940607734806623,152.57731958762886,90.33203125,53.80253017304057,50.0,20.876826722338205,46.2962962962963,3.7033329996997293,18.516664998498648,548.6205226542949,129
8362,#8362,57.524875621890544,76.57284768211919,48.84488448844884,149.67637540453072,51.39602722600361,49.46524064171122,47.84688995215311,44.783345436940216,3.7033329996997293,18.516664998498648,548.3304844519957,130
6214,#6214,113.91625615763547,125.67934782608695,30.142566191446033,149.67637540453072,40.31818677127602,4.475084663763909,52.631578947368425,9.099404849736855,3.7033329996997293,18.516664998498648,548.1587988100428,131
5462,#5462,113.91625615763547,60.85526315789474,29.423459244532804,261.2994350282486,20.624303232998887,4.475084663763909,25.839793281653748,9.099404849736855,3.7033329996997293,18.516664998498648,547.7529976146634,132
7441,#7441,78.92491467576791,72.0404984423676,28.84990253411306,70.50304878048779,33.30632820235845,181.37254901960782,32.25806451612903,27.909783510598178,3.7033329996997293,18.516664998498648,547.3850876796282,133
2583,#2583,55.58894230769231,72.0404984423676,28.84990253411306,168.7956204379562,52.91762013729977,50.0,49.75124378109453,46.93049213597159,3.7033329996997293,18.516664998498648,547.0943177746934,134
3104,#3104,81.42605633802816,32.94159544159544,159.13978494623657,90.33203125,31.481323917297715,47.68041237113402,53.763440860215056,27.909783510598178,3.7033329996997293,18.516664998498648,546.8944266333035,135
996,#996,113.91625615763547,72.0404984423676,155.78947368421055,6.110450521865504,15.740661958648857,72.54901960784314,52.631578947368425,35.77990523160236,3.7033329996997293,18.516664998498648,546.7778425497403,136
1454,#1454,78.92491467576791,8.19454287739192,29.659318637274552,261.2994350282486,33.03276493170253,48.81266490765171,23.923444976076556,40.543502081963624,3.7033329996997293,18.516664998498648,546.6105861142756,137
2407,#2407,121.71052631578948,47.87784679089027,155.78947368421055,6.110450521865504,52.0613479667933,46.59949622166246,47.61904761904761,46.2962962962963,3.7033329996997293,18.516664998498648,546.2844834147538,138
7073,#7073,11.18230174081238,33.082975679542194,28.90625,261.2994350282486,53.80253017304057,46.59949622166246,47.84688995215311,41.15226337448559,3.7033329996997293,18.516664998498648,546.0921401681433,139
2618,#2618,21.857277882797728,33.082975679542194,42.89855072463768,261.2994350282486,39.81919931123547,37.29838709677419,34.24657534246575,53.11513063451048,3.7033329996997293,18.516664998498648,545.8375296984104,140
990,#990,75.81967213114753,60.85526315789474,30.76923076923077,93.62348178137651,16.233054007809418,169.72477064220183,47.61904761904761,27.909783510598178,3.7033329996997293,18.516664998498648,544.774301617505,141
6763,#6763,57.524875621890544,76.57284768211919,30.142566191446033,261.2994350282486,20.624303232998887,4.475084663763909,36.36363636363637,35.50182306658991,3.7033329996997293,18.516664998498648,544.7245698488916,142
