TOKEN_ID,TOKEN_NAME,Earring,Background,Fur,Clothes,Mouth,Eyes,Hat,RARITY_SCORE,Rank
7265,UNKNOWN,143.18255776114546,43.44391785150079,58.33222855627734,69.44444444444444,512.8205128205128,48.55440300154492,28.31402831402831,904.092092749454,14
8817,UNKNOWN,71.26660187884677,43.20502749410841,503.4324942791762,41.666666666666664,151.5151515151515,25.473282000810517,65.70106017619828,902.2602840109583,15
2646,UNKNOWN,8.950184089013648,47.008547008547005,503.4324942791762,49.504950495049506,205.1282051282051,34.71948236408112,51.48005148005148,900.223914844124,16
3483,UNKNOWN,421.8600191754555,43.20502749410841,17.128620367486768,69.44444444444444,296.2962962962963,11.161280503272286,37.395886452490224,896.491574733554,17
8854,UNKNOWN,421.8600191754555,43.44391785150079,58.33222855627734,71.42857142857143,151.5151515151515,57.44875310092701,87.44038155802862,891.4690231859122,18
6819,UNKNOWN,421.8600191754555,43.20502749410841,58.33222855627734,44.052863436123346,266.6666666666667,11.161280503272286,36.70337003670337,881.981455868607,19
7940,UNKNOWN,283.14028314028315,44.24778761061947,503.4324942791762,5.302226935312832,5.868544600938967,11.161280503272286,20.574207425418496,873.7268244950216,20
2488,UNKNOWN,8.950184089013648,47.008547008547005,300.7518796992481,35.3356890459364,81.799591002045,390.41703637976934,5.271228675483995,869.5341559000434,21
7678,UNKNOWN,8.950184089013648,42.6026336173509,57.03914959813327,35.2112676056338,512.8205128205128,54.6583850931677,154.44015444015443,865.7222872639666,22
5757,UNKNOWN,421.8600191754555,42.868277474668744,47.2610096670247,78.125,45.04504504504504,177.13365539452494,53.32686947036722,865.6198762270861,23
8552,UNKNOWN,71.26660187884677,42.868277474668744,503.4324942791762,39.52569169960474,101.01010101010102,34.84596499564426,63.59300476947535,856.5421361075171,24
1135,UNKNOWN,8.950184089013648,44.28341384863124,107.71113831089352,35.2112676056338,476.1904761904762,126.69162107687877,52.1574205784732,851.1955217000003,25
528,UNKNOWN,143.18255776114546,44.24778761061947,503.4324942791762,48.78048780487805,49.01960784313726,22.612807071641484,37.395886452490224,848.6716288230881,26
7754,UNKNOWN,421.8600191754555,42.6026336173509,46.6893039049236,147.05882352941177,66.00660066006601,86.95652173913045,37.395886452490224,848.5697890788284,27
208,UNKNOWN,76.37562923103629,44.24778761061947,45.31877639303739,97.08737864077669,512.8205128205128,39.93827720795135,31.54347981934189,847.3318417232759,28
544,UNKNOWN,76.37562923103629,44.24778761061947,503.4324942791762,42.5531914893617,55.325034578146614,57.44875310092701,63.59300476947535,842.9758950587426,29
4177,UNKNOWN,421.8600191754555,43.44391785150079,18.842876108089587,238.0952380952381,8.596604341285193,11.161280503272286,99.93186463774698,841.9318007125885,30
5953,UNKNOWN,143.18255776114546,44.28341384863124,503.4324942791762,48.78048780487805,18.700327255726975,72.46376811594205,5.271228675483995,836.1142777409838,31
6388,UNKNOWN,76.37562923103629,42.6026336173509,503.4324942791762,71.42857142857143,45.04504504504504,54.347826086956516,39.1180654338549,832.3502651219912,32
6250,UNKNOWN,143.18255776114546,43.20502749410841,36.41178417742469,69.44444444444444,476.1904761904762,11.161280503272286,51.48005148005148,831.075622050923,33
7130,UNKNOWN,143.18255776114546,44.24778761061947,17.128620367486768,61.34969325153375,476.1904761904762,82.1048703116253,5.271228675483995,829.4752341683709,34
5031,UNKNOWN,421.8600191754555,42.6026336173509,18.842876108089587,69.44444444444444,205.1282051282051,39.28220694580841,31.54347981934189,828.7038652386957,35
2986,UNKNOWN,421.8600191754555,43.44391785150079,87.38828202581927,147.05882352941177,5.868544600938967,11.161280503272286,111.13917655973731,827.9200442461358,36
5708,UNKNOWN,421.8600191754555,44.28341384863124,18.842876108089587,78.125,132.01320132013203,126.69162107687877,5.271228675483995,827.087360204671,37
5809,UNKNOWN,136.0544217687075,44.28341384863124,503.4324942791762,5.302226935312832,5.868544600938967,126.69162107687877,5.271228675483995,826.9039511851295,38
2402,UNKNOWN,136.0544217687075,43.20502749410841,17.128620367486768,24.271844660194173,512.8205128205128,26.94427434170239,65.70106017619828,826.1257616289104,39
5233,UNKNOWN,143.18255776114546,47.008547008547005,503.4324942791762,44.642857142857146,55.325034578146614,26.94427434170239,5.271228675483995,825.8069937870587,40
5968,UNKNOWN,283.14028314028315,43.44391785150079,300.7518796992481,39.52569169960474,112.04481792717087,25.473282000810517,20.574207425418496,824.9540797440368,41
4151,UNKNOWN,136.0544217687075,44.64285714285714,17.128620367486768,39.52569169960474,476.1904761904762,11.161280503272286,99.09909909909909,823.8024467715038,42
9315,UNKNOWN,421.8600191754555,43.44391785150079,58.33222855627734,39.52569169960474,146.5201465201465,11.161280503272286,99.93186463774698,820.7751489440042,43
2731,UNKNOWN,421.8600191754555,44.24778761061947,107.71113831089352,35.2112676056338,26.402640264026402,48.55440300154492,133.616762830246,817.6040187984196,44
9361,UNKNOWN,76.37562923103629,47.008547008547005,300.7518796992481,5.302226935312832,205.1282051282051,177.13365539452494,5.271228675483995,816.9713720723582,45
252,UNKNOWN,421.8600191754555,44.24778761061947,36.99344207163275,39.682539682539684,151.5151515151515,82.1048703116253,40.44861187718331,816.8524222442074,46
3105,UNKNOWN,8.950184089013648,42.868277474668744,503.4324942791762,61.34969325153375,5.868544600938967,26.94427434170239,165.16516516516515,814.5786332021988,47
6207,UNKNOWN,8.950184089013648,44.64285714285714,149.4057724957555,44.052863436123346,112.04481792717087,390.41703637976934,60.98406098406098,810.4975924547508,48
2980,UNKNOWN,71.26660187884677,44.64285714285714,48.85631801021541,69.44444444444444,476.1904761904762,54.347826086956516,40.44861187718331,805.1971356309798,49
197,UNKNOWN,8.950184089013648,44.24778761061947,503.4324942791762,49.26108374384237,18.700327255726975,78.72606906423333,99.93186463774698,803.249810680359,50
481,UNKNOWN,143.18255776114546,42.6026336173509,47.2610096670247,46.51162790697675,476.1904761904762,39.28220694580841,5.271228675483995,800.3017407642664,51
1459,UNKNOWN,71.26660187884677,42.868277474668744,18.842876108089587,42.5531914893617,512.8205128205128,62.11180124223602,47.19004719004719,797.6533082037628,52
7090,UNKNOWN,8.950184089013648,44.64285714285714,503.4324942791762,70.4225352112676,114.9425287356322,48.55440300154492,5.271228675483995,796.2162311349756,53
334,UNKNOWN,421.8600191754555,42.868277474668744,132.33082706766916,44.642857142857146,8.596604341285193,44.283413848631234,99.93186463774698,794.5138636883139,54
3671,UNKNOWN,421.8600191754555,44.64285714285714,18.842876108089587,45.24886877828054,55.325034578146614,126.69162107687877,79.27927927927928,791.8905561389873,55
2550,UNKNOWN,136.0544217687075,47.008547008547005,36.41178417742469,5.302226935312832,512.8205128205128,25.473282000810517,28.31402831402831,791.3848030253437,56
793,UNKNOWN,8.950184089013648,42.868277474668744,503.4324942791762,29.940119760479043,101.01010101010102,25.473282000810517,75.74453434326045,787.4189929575098,57
7253,UNKNOWN,8.950184089013648,44.24778761061947,36.41178417742469,45.24886877828054,512.8205128205128,26.94427434170239,111.13917655973731,785.7625883772907,58
8746,UNKNOWN,8.950184089013648,43.20502749410841,57.03914959813327,238.0952380952381,8.596604341285193,390.41703637976934,36.70337003670337,783.0066100342514,59
3730,UNKNOWN,71.26660187884677,47.008547008547005,16.903572800614672,29.940119760479043,476.1904761904762,48.55440300154492,91.47609147609147,781.3398121166,60
7658,UNKNOWN,8.950184089013648,43.44391785150079,46.6893039049236,125.0,476.1904761904762,26.94427434170239,52.1574205784732,779.3755769560898,61
2746,UNKNOWN,421.8600191754555,47.008547008547005,57.03914959813327,48.78048780487805,55.325034578146614,34.71948236408112,113.25611325611324,777.9888337853548,62
5491,UNKNOWN,76.37562923103629,44.24778761061947,18.842876108089587,48.543689320388346,512.8205128205128,22.612807071641484,52.1574205784732,775.6007227407612,63
7345,UNKNOWN,8.950184089013648,44.24778761061947,29.765931538357467,5.302226935312832,296.2962962962963,277.2526780088217,111.13917655973731,772.9542810381587,64
2489,UNKNOWN,8.950184089013648,42.6026336173509,503.4324942791762,43.10344827586207,112.04481792717087,57.44875310092701,5.271228675483995,772.8535599649846,65
5230,UNKNOWN,71.26660187884677,44.64285714285714,76.68177065179505,147.05882352941177,5.868544600938967,390.41703637976934,36.70337003670337,772.6390042203224,66
5353,UNKNOWN,8.950184089013648,43.44391785150079,47.2610096670247,29.940119760479043,512.8205128205128,78.72606906423333,51.48005148005148,772.6218647328158,67
1614,UNKNOWN,421.8600191754555,42.6026336173509,46.6893039049236,29.940119760479043,112.04481792717087,57.44875310092701,60.98406098406098,771.5697084703679,68
7398,UNKNOWN,71.26660187884677,44.28341384863124,503.4324942791762,39.682539682539684,8.596604341285193,44.283413848631234,51.48005148005148,763.0251193591616,69
6054,UNKNOWN,421.8600191754555,42.868277474668744,17.128620367486768,69.44444444444444,132.01320132013203,48.55440300154492,28.31402831402831,760.1829940977606,70
8650,UNKNOWN,8.950184089013648,42.868277474668744,503.4324942791762,46.948356807511736,30.441400304414003,34.84596499564426,91.47609147609147,758.96276942652,71
3722,UNKNOWN,136.0544217687075,43.20502749410841,16.903572800614672,29.940119760479043,512.8205128205128,11.161280503272286,5.271228675483995,755.3561638231787,72
6269,UNKNOWN,8.950184089013648,44.24778761061947,132.33082706766916,61.34969325153375,110.19283746556475,390.41703637976934,5.271228675483995,752.7595945396541,73
2432,UNKNOWN,8.950184089013648,42.868277474668744,300.7518796992481,61.34969325153375,296.2962962962963,34.84596499564426,5.271228675483995,750.3335244818887,74
8097,UNKNOWN,71.26660187884677,44.64285714285714,17.128620367486768,69.44444444444444,476.1904761904762,25.473282000810517,45.388900350732406,749.5351823756544,75
1229,UNKNOWN,421.8600191754555,43.20502749410841,149.4057724957555,70.92198581560284,8.596604341285193,34.71948236408112,20.574207425418496,749.2830991117072,76
4042,UNKNOWN,421.8600191754555,44.28341384863124,29.765931538357467,49.26108374384237,66.00660066006601,48.55440300154492,87.44038155802862,747.1718335259261,77
4614,UNKNOWN,71.26660187884677,42.868277474668744,503.4324942791762,5.302226935312832,5.868544600938967,26.94427434170239,91.47609147609147,747.1585109867374,78
4882,UNKNOWN,76.37562923103629,44.64285714285714,300.7518796992481,238.0952380952381,8.596604341285193,25.473282000810517,52.85285285285285,746.7883433633282,79
9796,UNKNOWN,76.37562923103629,47.008547008547005,29.765931538357467,35.3356890459364,512.8205128205128,11.161280503272286,33.59291494884715,746.0605050965095,80
7725,UNKNOWN,421.8600191754555,44.64285714285714,36.41178417742469,43.47826086956522,45.04504504504504,54.6583850931677,99.93186463774698,746.0282161412623,81
8921,UNKNOWN,8.950184089013648,43.20502749410841,17.128620367486768,69.44444444444444,512.8205128205128,57.44875310092701,36.70337003670337,745.7009123531965,82
3609,UNKNOWN,8.950184089013648,44.64285714285714,47.2610096670247,5.302226935312832,476.1904761904762,54.6583850931677,108.10810810810811,745.1132472259603,83
8185,UNKNOWN,283.14028314028315,42.868277474668744,16.903572800614672,43.10344827586207,205.1282051282051,62.11180124223602,91.47609147609147,744.7316795379612,84
2223,UNKNOWN,421.8600191754555,43.44391785150079,58.33222855627734,69.44444444444444,55.325034578146614,62.11180124223602,31.54347981934189,742.0609256674026,85
8461,UNKNOWN,283.14028314028315,44.64285714285714,29.765931538357467,70.92198581560284,266.6666666666667,39.93827720795135,5.271228675483995,740.3472301872026,86
4899,UNKNOWN,283.14028314028315,43.44391785150079,17.128620367486768,35.3356890459364,266.6666666666667,54.6583850931677,39.1180654338549,739.4916275988963,87
4300,UNKNOWN,8.950184089013648,42.868277474668744,36.99344207163275,69.44444444444444,476.1904761904762,39.28220694580841,65.70106017619828,739.4300913922425,88
6833,UNKNOWN,76.37562923103629,47.008547008547005,48.85631801021541,5.302226935312832,476.1904761904762,47.00352526439483,37.395886452490224,738.1326090924728,89
4400,UNKNOWN,8.950184089013648,43.44391785150079,503.4324942791762,42.5531914893617,56.258790436005626,48.55440300154492,34.469251860556206,737.662233007159,90
8544,UNKNOWN,421.8600191754555,42.6026336173509,29.765931538357467,39.682539682539684,146.5201465201465,25.473282000810517,31.54347981934189,737.4480323540024,91
3009,UNKNOWN,283.14028314028315,42.868277474668744,76.68177065179505,48.543689320388346,170.94017094017093,62.11180124223602,52.85285285285285,737.138845622395,92
3149,UNKNOWN,143.18255776114546,44.24778761061947,16.903572800614672,24.271844660194173,112.04481792717087,390.41703637976934,5.271228675483995,736.338845814998,93
6805,UNKNOWN,143.18255776114546,42.6026336173509,47.2610096670247,46.948356807511736,170.94017094017093,277.2526780088217,5.271228675483995,733.4586354775093,94
1276,UNKNOWN,421.8600191754555,44.28341384863124,58.33222855627734,35.2112676056338,18.700327255726975,126.69162107687877,28.31402831402831,733.3929058326319,95
5486,UNKNOWN,8.950184089013648,43.20502749410841,149.4057724957555,69.44444444444444,66.00660066006601,390.41703637976934,5.271228675483995,732.7002942386413,96
6473,UNKNOWN,8.950184089013648,42.6026336173509,503.4324942791762,45.24886877828054,5.868544600938967,34.84596499564426,91.47609147609147,732.4247818364961,97
4959,UNKNOWN,8.950184089013648,42.868277474668744,503.4324942791762,5.302226935312832,101.01010101010102,34.71948236408112,34.469251860556206,730.75201801291,98
8333,UNKNOWN,143.18255776114546,44.24778761061947,300.7518796992481,125.0,18.700327255726975,11.161280503272286,87.44038155802862,730.484214388041,99
682,UNKNOWN,143.18255776114546,42.6026336173509,29.765931538357467,69.44444444444444,266.6666666666667,22.612807071641484,154.44015444015443,728.7151955397609,100
2089,UNKNOWN,8.950184089013648,42.6026336173509,503.4324942791762,44.052863436123346,5.868544600938967,86.95652173913045,36.70337003670337,728.5666117984371,101
9882,UNKNOWN,421.8600191754555,42.868277474668744,16.903572800614672,48.78048780487805,141.84397163120568,48.55440300154492,5.271228675483995,726.0819605638515,102
8522,UNKNOWN,71.26660187884677,47.008547008547005,300.7518796992481,29.940119760479043,101.01010101010102,62.11180124223602,113.25611325611324,725.3451638555712,103
6944,UNKNOWN,283.14028314028315,44.28341384863124,48.85631801021541,84.03361344537815,218.57923497267757,11.161280503272286,34.469251860556206,724.5233957810141,104
8824,UNKNOWN,8.950184089013648,43.44391785150079,503.4324942791762,95.23809523809523,8.596604341285193,25.473282000810517,39.1180654338549,724.2526432337364,105
3374,UNKNOWN,8.950184089013648,43.44391785150079,300.7518796992481,39.682539682539684,266.6666666666667,11.161280503272286,51.48005148005148,722.1365199722926,106
4889,UNKNOWN,136.0544217687075,44.28341384863124,300.7518796992481,35.3356890459364,55.325034578146614,62.11180124223602,87.44038155802862,721.3026217409345,107
3928,UNKNOWN,71.26660187884677,43.20502749410841,503.4324942791762,43.10344827586207,5.868544600938967,48.55440300154492,5.271228675483995,720.7017482059613,108
1169,UNKNOWN,421.8600191754555,42.6026336173509,149.4057724957555,29.940119760479043,5.868544600938967,25.473282000810517,45.388900350732406,720.5392720015229,109
4814,UNKNOWN,421.8600191754555,42.6026336173509,36.41178417742469,147.05882352941177,5.868544600938967,34.84596499564426,31.54347981934189,720.1912499155679,110
2100,UNKNOWN,143.18255776114546,43.44391785150079,45.31877639303739,69.44444444444444,266.6666666666667,72.46376811594205,79.27927927927928,719.799410512016,111
2177,UNKNOWN,76.37562923103629,42.868277474668744,503.4324942791762,24.271844660194173,8.596604341285193,11.161280503272286,52.1574205784732,718.8635510681061,112
8132,UNKNOWN,421.8600191754555,43.44391785150079,17.128620367486768,69.44444444444444,64.1025641025641,39.28220694580841,63.59300476947535,718.8547776567352,113
6160,UNKNOWN,421.8600191754555,43.20502749410841,107.71113831089352,35.2112676056338,50.12531328320802,25.473282000810517,34.469251860556206,718.055299730666,114
6633,UNKNOWN,143.18255776114546,43.20502749410841,45.31877639303739,42.5531914893617,205.1282051282051,126.69162107687877,111.13917655973731,717.2185559024741,115
441,UNKNOWN,8.950184089013648,44.28341384863124,132.33082706766916,61.34969325153375,18.779342723004696,390.41703637976934,60.98406098406098,717.0945583436828,116
7653,UNKNOWN,8.950184089013648,44.28341384863124,57.03914959813327,5.302226935312832,512.8205128205128,54.347826086956516,33.59291494884715,716.3362283274074,117
7728,UNKNOWN,8.950184089013648,44.24778761061947,17.128620367486768,43.47826086956522,476.1904761904762,34.71948236408112,91.47609147609147,716.190902967334,118
7017,UNKNOWN,421.8600191754555,43.20502749410841,36.99344207163275,24.271844660194173,114.9425287356322,11.161280503272286,63.59300476947535,716.0271474097707,119
8448,UNKNOWN,8.950184089013648,43.20502749410841,300.7518796992481,5.302226935312832,49.01960784313726,277.2526780088217,31.54347981934189,716.0250838889838,120
3439,UNKNOWN,8.950184089013648,43.44391785150079,503.4324942791762,46.51162790697675,18.700327255726975,62.11180124223602,31.54347981934189,714.6938324439722,121
7039,UNKNOWN,421.8600191754555,44.64285714285714,57.03914959813327,42.5531914893617,45.04504504504504,39.28220694580841,63.59300476947535,714.0154741661363,122
3756,UNKNOWN,143.18255776114546,44.64285714285714,300.7518796992481,48.543689320388346,114.9425287356322,11.161280503272286,50.603795284646345,713.82858844719,123
5069,UNKNOWN,421.8600191754555,42.6026336173509,48.85631801021541,39.52569169960474,50.12531328320802,11.161280503272286,99.09909909909909,713.230355388206,124
3563,UNKNOWN,8.950184089013648,42.868277474668744,36.41178417742469,61.34969325153375,476.1904761904762,47.00352526439483,40.44861187718331,713.2225523246952,125
9227,UNKNOWN,421.8600191754555,44.28341384863124,36.41178417742469,24.271844660194173,114.9425287356322,34.71948236408112,36.70337003670337,713.1924429981224,126
2236,UNKNOWN,421.8600191754555,44.64285714285714,48.85631801021541,70.92198581560284,49.01960784313726,25.473282000810517,52.1574205784732,712.9314905665518,127
5615,UNKNOWN,8.950184089013648,43.44391785150079,18.842876108089587,49.26108374384237,512.8205128205128,39.93827720795135,39.1180654338549,712.3749172547655,128
6590,UNKNOWN,421.8600191754555,44.24778761061947,16.903572800614672,61.34969325153375,110.19283746556475,25.473282000810517,31.54347981934189,711.5706721239404,129
8861,UNKNOWN,8.950184089013648,42.868277474668744,503.4324942791762,29.940119760479043,40.04004004004003,34.71948236408112,51.48005148005148,711.4306494875103,130
9234,UNKNOWN,8.950184089013648,43.20502749410841,149.4057724957555,46.948356807511736,66.00660066006601,390.41703637976934,5.271228675483995,710.2042066017086,131
1989,UNKNOWN,421.8600191754555,43.20502749410841,17.128620367486768,5.302226935312832,114.9425287356322,54.347826086956516,53.32686947036722,710.1131182653194,132
2073,UNKNOWN,421.8600191754555,44.24778761061947,45.31877639303739,125.0,8.596604341285193,25.473282000810517,36.70337003670337,707.1998395579116,133
557,UNKNOWN,421.8600191754555,42.6026336173509,17.128620367486768,70.92198581560284,8.596604341285193,54.347826086956516,91.47609147609147,706.9337808802292,134
2990,UNKNOWN,421.8600191754555,44.64285714285714,87.38828202581927,24.271844660194173,56.258790436005626,11.161280503272286,60.98406098406098,706.5671349276649,135
1637,UNKNOWN,421.8600191754555,42.868277474668744,132.33082706766916,35.2112676056338,5.868544600938967,34.71948236408112,33.59291494884715,706.4513332372944,136
8436,UNKNOWN,8.950184089013648,43.44391785150079,149.4057724957555,43.10344827586207,49.01960784313726,390.41703637976934,20.574207425418496,704.9141743604571,137
2800,UNKNOWN,8.950184089013648,43.20502749410841,57.03914959813327,42.5531914893617,476.1904761904762,25.473282000810517,51.48005148005148,704.8913623419552,138
8592,UNKNOWN,421.8600191754555,43.20502749410841,36.99344207163275,69.44444444444444,18.779342723004696,34.84596499564426,79.27927927927928,704.4075201835693,139
8664,UNKNOWN,8.950184089013648,44.24778761061947,503.4324942791762,69.44444444444444,5.868544600938967,11.161280503272286,60.98406098406098,704.0887965115261,140
242,UNKNOWN,421.8600191754555,44.28341384863124,58.33222855627734,49.26108374384237,8.596604341285193,57.44875310092701,63.59300476947535,703.375107535894,141
6445,UNKNOWN,8.950184089013648,44.24778761061947,18.842876108089587,29.940119760479043,512.8205128205128,39.93827720795135,47.19004719004719,701.9298047867131,142
7244,UNKNOWN,8.950184089013648,42.6026336173509,36.41178417742469,69.44444444444444,476.1904761904762,39.28220694580841,28.31402831402831,701.1957577785465,143
8274,UNKNOWN,8.950184089013648,42.868277474668744,57.03914959813327,41.666666666666664,476.1904761904762,39.28220694580841,34.469251860556206,700.4662128253232,144
9542,UNKNOWN,8.950184089013648,42.868277474668744,17.128620367486768,29.940119760479043,512.8205128205128,82.1048703116253,5.271228675483995,699.0838134992703,145
3785,UNKNOWN,421.8600191754555,47.008547008547005,17.128620367486768,84.03361344537815,18.700327255726975,57.44875310092701,52.85285285285285,699.0327332063741,146
6127,UNKNOWN,283.14028314028315,44.64285714285714,36.41178417742469,29.940119760479043,218.57923497267757,47.00352526439483,39.1180654338549,698.8358698919712,147
9052,UNKNOWN,421.8600191754555,42.868277474668744,149.4057724957555,46.51162790697675,5.868544600938967,26.94427434170239,5.271228675483995,698.7297446709817,148
811,UNKNOWN,8.950184089013648,42.868277474668744,503.4324942791762,39.52569169960474,50.12531328320802,25.473282000810517,28.31402831402831,698.6892711405102,149
4583,UNKNOWN,283.14028314028315,42.6026336173509,17.128620367486768,5.302226935312832,266.6666666666667,47.00352526439483,36.70337003670337,698.5473260281985,150
3284,UNKNOWN,8.950184089013648,42.868277474668744,36.41178417742469,74.07407407407408,476.1904761904762,54.6583850931677,5.271228675483995,698.424409774309,151
66,UNKNOWN,421.8600191754555,44.24778761061947,45.31877639303739,105.26315789473685,18.779342723004696,11.161280503272286,51.48005148005148,698.1104157801776,152
5774,UNKNOWN,421.8600191754555,47.008547008547005,36.99344207163275,65.35947712418302,66.00660066006601,54.347826086956516,5.271228675483995,696.8471408023247,153
118,UNKNOWN,8.950184089013648,44.64285714285714,36.99344207163275,29.940119760479043,180.18018018018017,390.41703637976934,5.271228675483995,696.3950482994161,154
4746,UNKNOWN,8.950184089013648,43.44391785150079,36.99344207163275,41.666666666666664,476.1904761904762,57.44875310092701,31.54347981934189,696.2369197895589,155
4961,UNKNOWN,421.8600191754555,43.44391785150079,16.903572800614672,147.05882352941177,18.779342723004696,11.161280503272286,36.70337003670337,695.910326619963,156
5383,UNKNOWN,8.950184089013648,43.20502749410841,503.4324942791762,46.948356807511736,8.596604341285193,44.283413848631234,40.44861187718331,695.8646927369097,157
8173,UNKNOWN,421.8600191754555,42.868277474668744,18.842876108089587,71.42857142857143,40.04004004004003,25.473282000810517,75.26513855627779,695.7782047839135,158
7565,UNKNOWN,8.950184089013648,44.28341384863124,18.842876108089587,41.666666666666664,476.1904761904762,54.6583850931677,50.603795284646345,695.1957972806914,159
4887,UNKNOWN,283.14028314028315,44.64285714285714,48.85631801021541,61.34969325153375,146.5201465201465,44.283413848631234,65.70106017619828,694.4937720898654,160
6694,UNKNOWN,143.18255776114546,44.64285714285714,18.842876108089587,35.3356890459364,56.258790436005626,390.41703637976934,5.271228675483995,693.9510355492874,161
5929,UNKNOWN,283.14028314028315,43.20502749410841,132.33082706766916,74.07407407407408,110.19283746556475,22.612807071641484,28.31402831402831,693.8698846273693,162
3046,UNKNOWN,8.950184089013648,43.20502749410841,29.765931538357467,5.302226935312832,512.8205128205128,54.6583850931677,39.1180654338549,693.8203334043277,163
9455,UNKNOWN,8.950184089013648,43.20502749410841,46.6893039049236,41.666666666666664,512.8205128205128,11.161280503272286,28.31402831402831,692.8070037925257,164
2326,UNKNOWN,421.8600191754555,43.44391785150079,16.903572800614672,70.4225352112676,52.28758169934641,82.1048703116253,5.271228675483995,692.2937257252942,165
4572,UNKNOWN,8.950184089013648,43.20502749410841,36.41178417742469,49.504950495049506,476.1904761904762,48.55440300154492,28.31402831402831,691.1308537616457,166
1837,UNKNOWN,8.950184089013648,43.20502749410841,503.4324942791762,41.666666666666664,8.596604341285193,47.00352526439483,37.395886452490224,690.2503885871351,167
4580,UNKNOWN,8.950184089013648,43.20502749410841,503.4324942791762,39.52569169960474,26.402640264026402,39.28220694580841,28.31402831402831,689.1122730857661,168
6964,UNKNOWN,136.0544217687075,42.868277474668744,57.03914959813327,46.51162790697675,272.108843537415,86.95652173913045,47.19004719004719,688.7288892150789,169
8236,UNKNOWN,283.14028314028315,43.20502749410841,87.38828202581927,45.24886877828054,180.18018018018017,44.283413848631234,5.271228675483995,688.7172841427868,170
2130,UNKNOWN,136.0544217687075,47.008547008547005,300.7518796992481,35.3356890459364,112.04481792717087,34.84596499564426,20.574207425418496,686.6155278706727,171
4922,UNKNOWN,8.950184089013648,44.24778761061947,18.842876108089587,69.44444444444444,512.8205128205128,11.161280503272286,20.574207425418496,686.0412930013708,172
337,UNKNOWN,421.8600191754555,44.64285714285714,16.903572800614672,29.940119760479043,45.04504504504504,82.1048703116253,45.388900350732406,685.8853845868091,173
3275,UNKNOWN,76.37562923103629,43.20502749410841,300.7518796992481,125.0,8.596604341285193,78.72606906423333,52.85285285285285,685.5080626827643,174
5713,UNKNOWN,8.950184089013648,43.20502749410841,45.31877639303739,35.3356890459364,476.1904761904762,22.612807071641484,51.48005148005148,683.0930117642649,175
8289,UNKNOWN,421.8600191754555,43.44391785150079,17.128620367486768,49.26108374384237,55.325034578146614,44.283413848631234,51.48005148005148,682.7821410451146,176
8646,UNKNOWN,421.8600191754555,44.24778761061947,18.842876108089587,35.3356890459364,112.04481792717087,11.161280503272286,39.1180654338549,682.6105358043991,177
3370,UNKNOWN,283.14028314028315,44.64285714285714,36.41178417742469,48.543689320388346,218.57923497267757,44.283413848631234,5.271228675483995,680.872491277746,178
8775,UNKNOWN,421.8600191754555,43.20502749410841,87.38828202581927,46.51162790697675,5.868544600938967,34.71948236408112,40.44861187718331,680.0015954445635,179
8082,UNKNOWN,421.8600191754555,44.28341384863124,47.2610096670247,56.17977528089888,5.868544600938967,72.46376811594205,31.54347981934189,679.4600105082332,180
457,UNKNOWN,421.8600191754555,42.6026336173509,17.128620367486768,105.26315789473685,8.596604341285193,44.283413848631234,39.1180654338549,678.8525146788013,181
