TOKEN_ID,TOKEN_NAME,Background,Fur,Clothes,Mouth,Eyes,Shooting,Defense,Vision,Finish,Head,Head Accessory,Jewellery,NUM_TRAITS,RARITY_SCORE,Rank
3716,Kong #3716,104.22041069033124,1568.3229813664595,1068.7830687830688,1188.235294117647,2506.2034739454093,48.309178743961354,69.44444444444444,200.0,96.19047619047618,1021.2335692618806,10.7428522804629,14027.777777777777,129.82005141388177,22039.2835790158,14
4805,Kong #4805,100.12887875483295,1361.1859838274931,1133.557800224467,28.277850883332864,2774.7252747252746,40.816326530612244,38.75968992248062,666.6666666666666,51.010101010101,1021.2335692618806,10.7428522804629,14027.777777777777,129.82005141388177,21384.70282327926,15
5395,Kong #5395,93.97971526937751,2061.224489795918,21.193998531109013,1188.235294117647,2774.7252747252746,58.13953488372093,52.91005291005291,163.93442622950818,39.6078431372549,12.999716837851057,10.7428522804629,14027.777777777777,67.26606726606727,20572.737043762023,16
6954,Kong #6954,89.84166518413095,1568.3229813664595,984.4054580896685,1188.235294117647,2774.7252747252746,1250.0,120.48192771084337,47.16981132075472,48.792270531400966,1254.6583850931677,10.7428522804629,10978.260869565218,129.82005141388177,20445.45684139891,17
7981,Kong #7981,104.22041069033124,2186.147186147186,984.4054580896685,1188.235294117647,2506.2034739454093,46.948356807511736,94.33962264150944,35.97122302158274,40.562248995983936,1021.2335692618806,10.7428522804629,12023.809523809525,129.82005141388177,20372.63927122258,18
1493,Kong #1493,100.8991008991009,2186.147186147186,984.4054580896685,64.36810910713149,2506.2034739454093,66.66666666666667,45.87155963302752,51.282051282051285,94.39252336448598,12.999716837851057,10.7428522804629,14027.777777777777,40.51343762535098,20192.26991365617,19
9065,Kong #9065,104.22041069033124,1677.7408637873752,984.4054580896685,58.30398891646942,72.13770444968216,40.816326530612244,41.1522633744856,46.728971962616825,45.2914798206278,12.999716837851057,2679.0450928381965,14027.777777777777,129.82005141388177,19920.440106489576,20
1645,Kong #1645,100.8991008991009,1361.1859838274931,984.4054580896685,1164.9365628604382,2506.2034739454093,116.27906976744185,86.95652173913044,95.23809523809523,88.59649122807016,1021.2335692618806,10.7428522804629,12023.809523809525,129.82005141388177,19690.306754360598,21
7314,Kong #7314,89.84166518413095,1361.1859838274931,21.193998531109013,58.30398891646942,2774.7252747252746,45.662100456621005,38.61003861003861,200.0,56.42458100558659,914.8550724637681,10.7428522804629,14027.777777777777,40.51343762535098,19639.836771404083,22
3408,Kong #3408,100.8991008991009,1568.3229813664595,984.4054580896685,1188.235294117647,72.13770444968216,37.87878787878788,114.9425287356322,107.52688172043011,47.19626168224299,1021.2335692618806,10.7428522804629,14027.777777777777,129.82005141388177,19411.119249673655,23
2763,Kong #2763,89.84166518413095,1361.1859838274931,1496.2962962962963,28.277850883332864,2774.7252747252746,37.87878787878788,54.054054054054056,74.07407407407408,56.74157303370787,1254.6583850931677,10.7428522804629,12023.809523809525,129.82005141388177,19392.10637255419,24
1685,Kong #1685,89.84166518413095,2061.224489795918,984.4054580896685,58.30398891646942,2774.7252747252746,44.642857142857146,40.816326530612244,58.13953488372093,57.38636363636363,1021.2335692618806,10.7428522804629,12023.809523809525,129.82005141388177,19355.091955670767,25
8159,Kong #8159,140.18043025676613,1677.7408637873752,984.4054580896685,58.30398891646942,72.13770444968216,40.983606557377044,94.33962264150944,588.2352941176471,51.53061224489796,1155.6064073226544,10.7428522804629,14027.777777777777,129.82005141388177,19031.804669856167,26
6361,Kong #6361,103.05070911131517,1361.1859838274931,984.4054580896685,1164.9365628604382,51.07975522176705,94.33962264150944,54.054054054054056,58.13953488372093,45.089285714285715,914.8550724637681,10.7428522804629,14027.777777777777,129.82005141388177,18999.476720340142,27
9325,Kong #9325,88.97110641296688,1803.5714285714284,984.4054580896685,28.277850883332864,2506.2034739454093,40.816326530612244,40.816326530612244,44.44444444444444,39.14728682170542,1021.2335692618806,10.7428522804629,12023.809523809525,129.82005141388177,18762.259698995927,28
6088,Kong #6088,100.12887875483295,1803.5714285714284,1496.2962962962963,64.36810910713149,1806.797853309481,40.65040650406504,99.00990099009901,56.497175141242934,38.257575757575765,1021.2335692618806,10.7428522804629,12023.809523809525,129.82005141388177,18691.183621197903,29
5373,Kong #5373,88.97110641296688,2186.147186147186,890.652557319224,1188.235294117647,72.13770444968216,526.3157894736842,37.59398496240602,42.19409282700422,45.2914798206278,1254.6583850931677,10.7428522804629,12023.809523809525,129.82005141388177,18496.570008127463,30
4646,Kong #4646,89.84166518413095,1361.1859838274931,984.4054580896685,1164.9365628604382,2506.2034739454093,39.37007874015748,43.66812227074236,56.17977528089888,39.14728682170542,1021.2335692618806,10.7428522804629,10978.260869565218,129.82005141388177,18424.995749542086,31
7936,Kong #7936,110.49119352368452,1361.1859838274931,1133.557800224467,58.30398891646942,72.13770444968216,63.291139240506325,78.125,77.51937984496124,48.792270531400966,1155.6064073226544,10.7428522804629,14027.777777777777,129.82005141388177,18327.35154935344,32
4097,Kong #4097,104.22041069033124,1361.1859838274931,21.193998531109013,1164.9365628604382,51.07975522176705,52.631578947368425,133.33333333333334,54.34782608695652,94.39252336448598,1155.6064073226544,10.7428522804629,14027.777777777777,40.51343762535098,18271.96244786953,33
4598,Kong #4598,88.97110641296688,1677.7408637873752,984.4054580896685,1188.235294117647,1806.797853309481,156.25,44.642857142857146,39.8406374501992,56.74157303370787,914.8550724637681,10.7428522804629,10978.260869565218,129.82005141388177,18077.30448906723,34
2416,Kong #2416,100.8991008991009,1361.1859838274931,1133.557800224467,1164.9365628604382,1806.797853309481,47.16981132075472,52.91005291005291,46.728971962616825,45.2914798206278,1155.6064073226544,10.7428522804629,10978.260869565218,129.82005141388177,18033.90779771725,35
8694,Kong #8694,89.84166518413095,1568.3229813664595,1068.7830687830688,58.30398891646942,1806.797853309481,47.61904761904761,94.33962264150944,46.728971962616825,58.381502890173415,1021.2335692618806,10.7428522804629,12023.809523809525,129.82005141388177,18024.724699438706,36
256,Kong #256,88.97110641296688,1803.5714285714284,21.193998531109013,1164.9365628604382,2506.2034739454093,48.309178743961354,44.642857142857146,42.5531914893617,47.19626168224299,1155.6064073226544,10.7428522804629,10978.260869565218,40.51343762535098,17952.701626173464,37
6953,Kong #6953,106.51761231807636,1568.3229813664595,21.193998531109013,28.277850883332864,2506.2034739454093,70.4225352112676,48.543689320388346,163.93442622950818,39.14728682170542,1021.2335692618806,10.7428522804629,12023.809523809525,40.51343762535098,17648.863237604477,38
1024,Kong #1024,104.22041069033124,1568.3229813664595,890.652557319224,28.277850883332864,2506.2034739454093,98.0392156862745,45.87155963302752,95.23809523809523,214.89361702127658,12.999716837851057,10.7428522804629,12023.809523809525,40.51343762535098,17639.785292336623,39
2579,Kong #2579,140.18043025676613,1803.5714285714284,1068.7830687830688,1164.9365628604382,37.03160519175772,60.24096385542168,40.816326530612244,161.29032258064515,71.12676056338027,914.8550724637681,10.7428522804629,12023.809523809525,129.82005141388177,17627.204969161154,40
4190,Kong #4190,89.84166518413095,2186.147186147186,890.652557319224,28.277850883332864,1806.797853309481,62.893081761006286,175.43859649122805,117.6470588235294,46.118721461187214,1021.2335692618806,10.7428522804629,10978.260869565218,129.82005141388177,17543.87191390175,41
5867,Kong #5867,110.49119352368452,1568.3229813664595,984.4054580896685,1188.235294117647,37.03160519175772,42.918454935622314,86.20689655172414,227.27272727272725,46.3302752293578,1021.2335692618806,10.7428522804629,12023.809523809525,129.82005141388177,17476.8208830444,42
1727,Kong #1727,100.12887875483295,1803.5714285714284,890.652557319224,1164.9365628604382,51.07975522176705,65.35947712418302,70.92198581560284,49.75124378109453,49.02912621359223,914.8550724637681,10.7428522804629,12023.809523809525,129.82005141388177,17324.6585156298,43
1656,Kong #1656,106.51761231807636,1568.3229813664595,1068.7830687830688,58.30398891646942,1806.797853309481,41.1522633744856,44.642857142857146,131.57894736842104,68.24324324324324,1254.6583850931677,10.7428522804629,10978.260869565218,129.82005141388177,17267.82497417529,44
770,Kong #770,100.8991008991009,2186.147186147186,1068.7830687830688,28.277850883332864,51.07975522176705,44.44444444444444,41.49377593360996,35.97122302158274,315.625,914.8550724637681,10.7428522804629,12023.809523809525,129.82005141388177,16951.94890530173,45
6327,Kong #6327,106.51761231807636,1361.1859838274931,984.4054580896685,1188.235294117647,51.07975522176705,65.35947712418302,714.2857142857143,136.986301369863,56.42458100558659,1155.6064073226544,10.7428522804629,10978.260869565218,129.82005141388177,16938.910357942215,46
8270,Kong #8270,93.97971526937751,1361.1859838274931,984.4054580896685,64.36810910713149,37.03160519175772,55.55555555555556,52.35602094240838,42.5531914893617,46.3302752293578,12.999716837851057,10.7428522804629,14027.777777777777,40.51343762535098,16829.799699223557,47
4367,Kong #4367,103.05070911131517,1568.3229813664595,1133.557800224467,28.277850883332864,37.03160519175772,65.35947712418302,86.95652173913044,136.986301369863,37.68656716417911,1021.2335692618806,10.7428522804629,12023.809523809525,129.82005141388177,16382.835810940438,48
7330,Kong #7330,89.84166518413095,1568.3229813664595,890.652557319224,58.30398891646942,72.13770444968216,43.859649122807014,42.37288135593221,40.48582995951417,37.68656716417911,1254.6583850931677,10.7428522804629,12023.809523809525,129.82005141388177,16262.694637435436,49
9148,Kong #9148,88.97110641296688,1361.1859838274931,890.652557319224,1164.9365628604382,51.07975522176705,60.24096385542168,120.48192771084337,41.49377593360996,42.97872340425532,1254.6583850931677,10.7428522804629,10978.260869565218,129.82005141388177,16195.50351489875,50
5714,Kong #5714,100.12887875483295,1677.7408637873752,21.193998531109013,28.277850883332864,51.07975522176705,60.24096385542168,40.816326530612244,39.682539682539684,47.19626168224299,12.999716837851057,10.7428522804629,14027.777777777777,67.26606726606727,16185.143853091393,51
841,Kong #841,88.97110641296688,2061.224489795918,984.4054580896685,64.36810910713149,72.13770444968216,47.61904761904761,48.309178743961354,68.9655172413793,45.089285714285715,1155.6064073226544,10.7428522804629,10978.260869565218,129.82005141388177,15755.520077756259,52
3602,Kong #3602,89.84166518413095,1677.7408637873752,1133.557800224467,1164.9365628604382,51.07975522176705,41.1522633744856,86.20689655172414,303.03030303030306,78.90625,12.999716837851057,10.7428522804629,10978.260869565218,40.51343762535098,15668.969236543575,53
5465,Kong #5465,88.97110641296688,2186.147186147186,890.652557319224,64.36810910713149,72.13770444968216,47.61904761904761,70.92198581560284,103.09278350515464,46.118721461187214,12.999716837851057,10.7428522804629,12023.809523809525,40.51343762535098,15658.094732390375,54
8655,Kong #8655,106.51761231807636,1677.7408637873752,984.4054580896685,28.277850883332864,51.07975522176705,74.6268656716418,51.02040816326531,81.30081300813008,505.0,12.999716837851057,10.7428522804629,12023.809523809525,40.51343762535098,15648.035157696448,55
9541,Kong #9541,100.12887875483295,1677.7408637873752,1133.557800224467,28.277850883332864,51.07975522176705,101.010101010101,48.07692307692308,46.728971962616825,40.562248995983936,1254.6583850931677,10.7428522804629,10978.260869565218,129.82005141388177,15600.64555227013,56
1317,Kong #1317,104.22041069033124,1803.5714285714284,1068.7830687830688,28.277850883332864,51.07975522176705,70.4225352112676,69.44444444444444,95.23809523809523,39.76377952755906,1021.2335692618806,10.7428522804629,10978.260869565218,129.82005141388177,15470.858711092738,57
8599,Kong #8599,100.12887875483295,1361.1859838274931,1133.557800224467,28.277850883332864,37.03160519175772,60.24096385542168,99.00990099009901,107.52688172043011,66.88741721854304,1021.2335692618806,10.7428522804629,10978.260869565218,129.82005141388177,15133.904625187823,58
3841,Kong #3841,100.12887875483295,1361.1859838274931,1068.7830687830688,28.277850883332864,37.03160519175772,102.04081632653062,41.84100418410041,54.34782608695652,51.53061224489796,1155.6064073226544,10.7428522804629,10978.260869565218,129.82005141388177,15119.597826865189,59
3905,Kong #3905,140.18043025676613,1803.5714285714284,984.4054580896685,64.36810910713149,72.13770444968216,40.983606557377044,555.5555555555555,52.631578947368425,174.13793103448276,12.999716837851057,10.7428522804629,10978.260869565218,40.51343762535098,14930.488678878344,60
3437,Kong #3437,106.51761231807636,1361.1859838274931,890.652557319224,28.277850883332864,37.03160519175772,400.0,53.763440860215056,212.7659574468085,65.58441558441558,12.999716837851057,10.7428522804629,10978.260869565218,40.51343762535098,14198.296299740206,61
6331,Kong #6331,110.49119352368452,1361.1859838274931,21.193998531109013,28.277850883332864,37.03160519175772,39.37007874015748,99.00990099009901,40.0,48.792270531400966,1155.6064073226544,10.7428522804629,10978.260869565218,40.51343762535098,13970.476449012722,62
582,Kong #582,89.84166518413095,2186.147186147186,1133.557800224467,28.277850883332864,2506.2034739454093,370.3703703703703,114.9425287356322,46.948356807511736,1010.0,1254.6583850931677,2679.0450928381965,25.407526665325015,129.82005141388177,11575.220288308614,63
1521,Kong #1521,100.8991008991009,2186.147186147186,890.652557319224,64.36810910713149,2506.2034739454093,103.09278350515464,333.3333333333333,87.71929824561403,48.792270531400966,1254.6583850931677,3699.6336996336995,25.407526665325015,129.82005141388177,11430.72777583963,64
5587,Kong #5587,89.84166518413095,2186.147186147186,1068.7830687830688,58.30398891646942,2506.2034739454093,46.948356807511736,53.763440860215056,163.93442622950818,37.68656716417911,1155.6064073226544,3884.6153846153843,25.407526665325015,129.82005141388177,11407.061544054925,65
5228,Kong #5228,103.05070911131517,80.69670821348673,117.6333566270673,109.4139313183837,148.55125753787323,65.35947712418302,42.37288135593221,40.48582995951417,10100.0,12.999716837851057,377.1471247199402,25.407526665325015,40.51343762535098,11263.631957096224,66
799,Kong #799,100.8991008991009,51.0204081632653,21.193998531109013,64.36810910713149,94.05848388899236,41.1522633744856,86.20689655172414,79.36507936507937,10100.0,12.999716837851057,10.7428522804629,25.407526665325015,454.9549549549549,11142.369390619482,67
3425,Kong #3425,103.05070911131517,1803.5714285714284,21.193998531109013,1188.235294117647,2774.7252747252746,370.3703703703703,70.92198581560284,42.19409282700422,39.14728682170542,914.8550724637681,3699.6336996336995,25.407526665325015,40.51343762535098,11093.820177279602,68
1917,Kong #1917,100.12887875483295,65.1108818978855,21.193998531109013,117.6470588235294,37.03160519175772,312.5,67.56756756756756,10000.0,41.393442622950815,12.999716837851057,204.45344129554655,25.407526665325015,67.26606726606727,11072.700185454425,69
4196,Kong #4196,100.12887875483295,61.03456611070824,64.49553001277138,143.8541518302236,173.42032967032966,65.35947712418302,52.631578947368425,42.73504273504273,10100.0,96.72476537061864,10.7428522804629,25.407526665325015,40.51343762535098,10977.048137127218,70
6117,Kong #6117,89.84166518413095,65.1108818978855,238.26374144845482,28.277850883332864,51.07975522176705,175.43859649122805,10000.0,39.682539682539684,37.82771535580524,155.7200123342584,10.7428522804629,25.407526665325015,40.51343762535098,10957.906575070541,71
3685,Kong #3685,89.84166518413095,58.79613459075561,78.7524366471735,113.59802047013834,51.07975522176705,52.631578947368425,10000.0,43.47826086956522,58.381502890173415,83.48487353281534,139.4834967545919,25.407526665325015,129.82005141388177,10924.755303187689,72
8782,Kong #8782,100.8991008991009,1568.3229813664595,1068.7830687830688,1188.235294117647,1806.797853309481,63.291139240506325,37.59398496240602,200.0,94.39252336448598,914.8550724637681,3699.6336996336995,25.407526665325015,129.82005141388177,10898.032296219832,73
2531,Kong #2531,104.22041069033124,2061.224489795918,21.193998531109013,28.277850883332864,2506.2034739454093,1000.0,40.816326530612244,47.16981132075472,121.6867469879518,1155.6064073226544,3699.6336996336995,25.407526665325015,40.51343762535098,10851.95417993245,74
404,Kong #404,89.84166518413095,37.01531921131716,82.21408221408221,81.947261663286,173.42032967032966,45.662100456621005,39.37007874015748,10000.0,120.23809523809524,12.999716837851057,10.7428522804629,25.407526665325015,67.26606726606727,10786.125095427726,75
1105,Kong #1105,106.51761231807636,1803.5714285714284,890.652557319224,1164.9365628604382,2506.2034739454093,400.0,40.48582995951417,56.17977528089888,66.88741721854304,914.8550724637681,2679.0450928381965,25.407526665325015,129.82005141388177,10784.562400854706,76
6055,Kong #6055,89.84166518413095,37.01531921131716,82.21408221408221,197.38127809263239,113.41942728804041,47.16981132075472,43.66812227074236,10000.0,54.01069518716577,12.999716837851057,10.7428522804629,25.407526665325015,67.26606726606727,10781.13656381857,77
2394,Kong #2394,89.84166518413095,1677.7408637873752,984.4054580896685,1164.9365628604382,2506.2034739454093,46.948356807511736,40.816326530612244,42.19409282700422,71.63120567375887,12.999716837851057,3884.6153846153843,25.407526665325015,40.51343762535098,10588.254071449823,78
226,Kong #226,93.97971526937751,2186.147186147186,1133.557800224467,58.30398891646942,2774.7252747252746,65.35947712418302,44.642857142857146,54.34782608695652,37.68656716417911,12.999716837851057,3884.6153846153843,25.407526665325015,40.51343762535098,10412.286758544864,79
2846,Kong #2846,140.18043025676613,1361.1859838274931,890.652557319224,28.277850883332864,2506.2034739454093,125.0,250.0,42.73504273504273,61.58536585365853,914.8550724637681,3884.6153846153843,25.407526665325015,129.82005141388177,10360.518739979287,80
9774,Kong #9774,89.84166518413095,1803.5714285714284,984.4054580896685,1164.9365628604382,72.13770444968216,1111.111111111111,43.66812227074236,46.728971962616825,46.54377880184332,914.8550724637681,3699.6336996336995,25.407526665325015,129.82005141388177,10132.661153478337,81
7106,Kong #7106,104.22041069033124,1677.7408637873752,984.4054580896685,1188.235294117647,1806.797853309481,37.87878787878788,86.20689655172414,44.44444444444444,71.12676056338027,12.999716837851057,3884.6153846153843,25.407526665325015,40.51343762535098,9964.592835176752,82
5992,Kong #5992,89.84166518413095,2186.147186147186,890.652557319224,1188.235294117647,51.07975522176705,40.816326530612244,333.3333333333333,103.09278350515464,45.2914798206278,1021.2335692618806,3699.6336996336995,25.407526665325015,129.82005141388177,9804.58522815447,83
3256,Kong #3256,140.18043025676613,2061.224489795918,890.652557319224,1188.235294117647,51.07975522176705,45.45454545454546,175.43859649122805,55.865921787709496,121.6867469879518,1021.2335692618806,3884.6153846153843,25.407526665325015,129.82005141388177,9790.894869389229,84
2487,Kong #2487,140.18043025676613,1361.1859838274931,1496.2962962962963,28.277850883332864,2774.7252747252746,74.6268656716418,39.37007874015748,42.37288135593221,38.69731800766283,914.8550724637681,2679.0450928381965,25.407526665325015,129.82005141388177,9744.86072314573,85
9953,Kong #9953,93.97971526937751,1677.7408637873752,1068.7830687830688,28.277850883332864,2506.2034739454093,55.55555555555556,70.92198581560284,74.07407407407408,77.6923076923077,1155.6064073226544,2679.0450928381965,25.407526665325015,129.82005141388177,9643.107974046163,86
2221,Kong #2221,88.97110641296688,1568.3229813664595,1068.7830687830688,1188.235294117647,72.13770444968216,370.3703703703703,99.00990099009901,42.5531914893617,78.90625,1155.6064073226544,3699.6336996336995,25.407526665325015,129.82005141388177,9587.757553015217,87
4326,Kong #4326,100.12887875483295,1677.7408637873752,984.4054580896685,1188.235294117647,51.07975522176705,80.64516129032258,526.3157894736842,42.73504273504273,48.792270531400966,1021.2335692618806,3699.6336996336995,25.407526665325015,129.82005141388177,9576.173360976529,88
2815,Kong #2815,100.12887875483295,2061.224489795918,1133.557800224467,1164.9365628604382,51.07975522176705,48.309178743961354,54.054054054054056,42.5531914893617,68.24324324324324,914.8550724637681,3699.6336996336995,25.407526665325015,129.82005141388177,9493.80350456472,89
5068,Kong #5068,100.12887875483295,2186.147186147186,984.4054580896685,64.36810910713149,1806.797853309481,80.64516129032258,45.87155963302752,42.37288135593221,51.26903553299493,1155.6064073226544,2679.0450928381965,25.407526665325015,129.82005141388177,9351.885201460636,90
872,Kong #872,88.97110641296688,58.79613459075561,51.66768978923674,202.0808323329332,94.05848388899236,40.816326530612244,5000.0,35.97122302158274,3366.666666666667,96.72476537061864,139.4834967545919,25.407526665325015,129.82005141388177,9330.464303438164,91
7032,Kong #7032,106.51761231807636,1803.5714285714284,1068.7830687830688,1188.235294117647,72.13770444968216,40.983606557377044,52.631578947368425,40.65040650406504,46.3302752293578,914.8550724637681,3699.6336996336995,25.407526665325015,129.82005141388177,9189.557325654747,92
5671,Kong #5671,100.8991008991009,1803.5714285714284,1133.557800224467,58.30398891646942,1806.797853309481,103.09278350515464,45.87155963302752,51.81347150259067,56.42458100558659,1155.6064073226544,2679.0450928381965,25.407526665325015,129.82005141388177,9150.211645807365,93
8765,Kong #8765,100.8991008991009,1677.7408637873752,984.4054580896685,1164.9365628604382,51.07975522176705,41.666666666666664,40.816326530612244,40.65040650406504,77.6923076923077,1021.2335692618806,3699.6336996336995,25.407526665325015,129.82005141388177,9055.98229522679,94
7194,Kong #7194,88.97110641296688,1361.1859838274931,1496.2962962962963,58.30398891646942,37.03160519175772,40.65040650406504,714.2857142857143,47.16981132075472,65.58441558441558,1021.2335692618806,3884.6153846153843,25.407526665325015,129.82005141388177,8970.555860296407,95
1199,Kong #1199,103.05070911131517,1803.5714285714284,984.4054580896685,1164.9365628604382,1806.797853309481,112.35955056179776,99.00990099009901,43.47826086956522,49.02912621359223,12.999716837851057,2679.0450928381965,25.407526665325015,40.51343762535098,8924.60462454411,96
2358,Kong #2358,100.8991008991009,1677.7408637873752,890.652557319224,1188.235294117647,72.13770444968216,65.35947712418302,44.642857142857146,42.5531914893617,51.010101010101,914.8550724637681,3699.6336996336995,25.407526665325015,129.82005141388177,8902.947497516208,97
2887,Kong #2887,140.18043025676613,1361.1859838274931,984.4054580896685,1164.9365628604382,51.07975522176705,48.309178743961354,97.08737864077669,47.16981132075472,68.24324324324324,1021.2335692618806,3699.6336996336995,25.407526665325015,129.82005141388177,8838.692649179657,98
9456,Kong #9456,140.18043025676613,1803.5714285714284,1068.7830687830688,28.277850883332864,37.03160519175772,416.6666666666667,45.04504504504504,42.73504273504273,57.38636363636363,1155.6064073226544,3884.6153846153843,25.407526665325015,129.82005141388177,8835.126871786719,99
7061,Kong #7061,100.12887875483295,2061.224489795918,21.193998531109013,1188.235294117647,72.13770444968216,52.91005291005291,114.9425287356322,149.2537313432836,40.562248995983936,1254.6583850931677,3699.6336996336995,25.407526665325015,40.51343762535098,8820.801976651686,100
7173,Kong #7173,88.97110641296688,1803.5714285714284,890.652557319224,58.30398891646942,72.13770444968216,80.64516129032258,526.3157894736842,77.51937984496124,38.69731800766283,1021.2335692618806,3884.6153846153843,25.407526665325015,129.82005141388177,8697.890966242874,101
527,Kong #527,93.97971526937751,1568.3229813664595,984.4054580896685,64.36810910713149,1806.797853309481,40.65040650406504,41.84100418410041,46.728971962616825,45.2914798206278,1155.6064073226544,2679.0450928381965,25.407526665325015,129.82005141388177,8682.265057853589,102
2747,Kong #2747,93.97971526937751,1361.1859838274931,890.652557319224,1188.235294117647,37.03160519175772,43.859649122807014,52.631578947368425,55.865921787709496,68.24324324324324,1021.2335692618806,3699.6336996336995,25.407526665325015,129.82005141388177,8667.780395801416,103
4004,Kong #4004,100.12887875483295,2061.224489795918,21.193998531109013,1188.235294117647,51.07975522176705,40.65040650406504,44.642857142857146,47.16981132075472,68.24324324324324,1021.2335692618806,3884.6153846153843,25.407526665325015,40.51343762535098,8594.338652800136,104
5764,Kong #5764,100.8991008991009,1677.7408637873752,890.652557319224,58.30398891646942,2774.7252747252746,60.975609756097555,70.92198581560284,52.631578947368425,120.23809523809524,12.999716837851057,2679.0450928381965,25.407526665325015,40.51343762535098,8565.054829371333,105
2374,Kong #2374,103.05070911131517,1677.7408637873752,1496.2962962962963,1188.235294117647,51.07975522176705,49.26108374384237,38.61003861003861,47.16981132075472,48.792270531400966,1021.2335692618806,2679.0450928381965,25.407526665325015,129.82005141388177,8555.742362919724,106
1434,Kong #1434,89.84166518413095,2061.224489795918,890.652557319224,1188.235294117647,2774.7252747252746,49.75124378109453,42.19409282700422,65.35947712418302,71.12676056338027,1155.6064073226544,10.7428522804629,25.407526665325015,40.51343762535098,8465.38107933165,107
1152,Kong #1152,100.12887875483295,1677.7408637873752,1133.557800224467,58.30398891646942,72.13770444968216,41.1522633744856,86.20689655172414,40.65040650406504,39.14728682170542,1155.6064073226544,3884.6153846153843,25.407526665325015,129.82005141388177,8444.475459402054,108
754,Kong #754,89.84166518413095,1568.3229813664595,1496.2962962962963,1188.235294117647,51.07975522176705,40.65040650406504,60.6060606060606,113.63636363636363,78.90625,914.8550724637681,2679.0450928381965,25.407526665325015,129.82005141388177,8436.702816313964,109
9362,Kong #9362,140.18043025676613,1568.3229813664595,1133.557800224467,1164.9365628604382,2774.7252747252746,100.0,40.48582995951417,40.48582995951417,88.59649122807016,1254.6583850931677,10.7428522804629,25.407526665325015,40.51343762535098,8382.613402244811,110
