TOKEN_ID,TOKEN_NAME,Background,Fur,Feet,Neck,Mouth,Eyes,Back,Head,RARITY_SCORE,Rank
5644,UNKNOWN,87.07103274559194,55.254475703324815,58.54878048780488,54.973282442748086,49.49484536082474,152.1443661971831,260.68778280542983,2.494619931152439,720.6691856740598,13
4752,UNKNOWN,28.627080745341612,13.734583598219963,208.73913043478262,88.9074074074074,40.00833333333333,8.393356643356645,3.3111296301617865,327.3409090909091,719.0619308835124,14
2191,UNKNOWN,42.88734491315136,13.734583598219963,93.6780487804878,2.7073308270676697,32.54915254237288,6.40702846975089,350.580121703854,171.71982116244413,714.2634319973488,15
3149,UNKNOWN,42.88734491315136,56.26171875,208.73913043478262,107.48507462686567,38.1031746031746,36.61779661016949,175.290060851927,47.39777869189634,712.782079481967,16
4910,UNKNOWN,42.88734491315136,13.734583598219963,148.86821705426357,2.7073308270676697,41.930131004366814,30.173882681564244,350.580121703854,77.02139037433156,707.9030021568192,17
5183,UNKNOWN,42.88734491315136,55.254475703324815,3.5249632892804694,248.32758620689657,48.010000000000005,8.393356643356645,175.290060851927,126.20372398685652,707.8915115947933,18
9221,UNKNOWN,28.627080745341612,79.13736263736264,51.623655913978496,2.7073308270676697,50.27225130890052,61.37642045454545,260.68778280542983,171.71982116244413,706.1517058550703,19
9600,UNKNOWN,28.4386672151378,112.5234375,208.73913043478262,248.32758620689657,40.17573221757322,61.37642045454545,3.3111296301617865,2.494619931152439,705.3867235902499,20
5477,UNKNOWN,28.4386672151378,120.02500000000002,70.34432234432235,173.53012048192772,40.17573221757322,36.61779661016949,186.54722072315164,47.39777869189634,703.0766382841786,21
1060,UNKNOWN,28.4386672151378,194.63513513513516,3.5249632892804694,2.7073308270676697,40.17573221757322,92.32692307692308,260.68778280542983,79.35537190082646,701.8519064673736,22
1791,UNKNOWN,29.418893617021276,21.32724580454097,58.54878048780488,88.9074074074074,32.00666666666667,68.80414012738854,350.580121703854,47.39777869189634,696.99103450658,23
6659,UNKNOWN,29.418893617021276,75.80526315789474,51.623655913978496,2.7073308270676697,49.49484536082474,92.32692307692308,350.580121703854,43.64545454545455,695.6024882030185,24
1981,UNKNOWN,29.418893617021276,13.734583598219963,208.73913043478262,85.22485207100593,31.37908496732026,30.343398876404493,71.85034296404073,222.87040618955513,693.5606927183504,25
6010,UNKNOWN,28.4386672151378,13.734583598219963,200.04166666666666,2.7073308270676697,35.69516728624535,26.60652709359606,350.580121703854,35.15070164734594,692.9547660381335,26
6095,UNKNOWN,29.418893617021276,13.734583598219963,51.623655913978496,73.48469387755102,31.48196721311475,152.1443661971831,3.3111296301617865,327.3409090909091,682.5401991381395,27
89,UNKNOWN,87.07103274559194,9.276298840704165,148.86821705426357,124.16379310344828,30.38607594936709,55.97020725388601,3.3111296301617865,222.87040618955513,681.917160766978,28
9186,UNKNOWN,29.418893617021276,79.13736263736264,42.5809312638581,177.8148148148148,32.54915254237288,56.26171875,260.68778280542983,2.494619931152439,680.945276362012,29
5913,UNKNOWN,28.4386672151378,21.32724580454097,58.54878048780488,2.7073308270676697,27.43428571428571,152.1443661971831,350.580121703854,38.94018249408584,680.1209804439601,30
3409,UNKNOWN,29.418893617021276,35.76903973509934,93.6780487804878,54.973282442748086,5.430995475113122,152.1443661971831,260.68778280542983,47.39777869189634,679.5001877449788,31
4174,UNKNOWN,29.418893617021276,120.02500000000002,3.5249632892804694,125.24347826086957,38.1031746031746,32.14955357142858,3.3111296301617865,327.3409090909091,679.1171020628453,32
524,UNKNOWN,28.4386672151378,84.72352941176472,70.34432234432235,2.7073308270676697,68.58571428571429,45.57911392405063,51.347593582887704,327.3409090909091,679.0671806818543,33
4681,UNKNOWN,87.07103274559194,55.254475703324815,3.5249632892804694,71.65671641791045,26.306849315068494,92.32692307692308,260.68778280542983,80.57622377622377,677.4049671297528,34
286,UNKNOWN,28.627080745341612,227.41578947368424,81.71914893617021,2.7073308270676697,54.248587570621474,56.26171875,3.3111296301617865,222.87040618955513,677.1611921226021,35
53,UNKNOWN,28.627080745341612,84.72352941176472,3.5249632892804694,2.7073308270676697,57.8433734939759,166.18846153846155,3.3111296301617865,327.3409090909091,674.2667780269628,36
2001,UNKNOWN,29.418893617021276,14.204142011834321,54.095774647887325,84.2280701754386,27.43428571428571,33.8628526645768,350.580121703854,79.35537190082646,673.1795124357244,37
432,UNKNOWN,28.4386672151378,227.41578947368424,3.5249632892804694,173.53012048192772,80.01666666666667,8.393356643356645,71.85034296404073,79.96113809854268,673.1310448326369,38
3070,UNKNOWN,28.4386672151378,14.204142011834321,109.73714285714284,2.7073308270676697,57.8433734939759,55.97020725388601,350.580121703854,53.17212736502077,672.6531127279193,39
4476,UNKNOWN,87.07103274559194,227.41578947368424,109.73714285714284,161.8314606741573,5.430995475113122,34.95873786407767,3.3111296301617865,37.952569169960476,667.7088578898894,40
4187,UNKNOWN,42.88734491315136,227.41578947368424,83.86026200873363,71.65671641791045,40.17573221757322,54.833756345177676,63.34469488730072,82.47959914101648,666.6538954045478,41
7841,UNKNOWN,28.627080745341612,112.5234375,42.5809312638581,71.65671641791045,20.517094017094017,56.26171875,3.3111296301617865,327.3409090909091,662.8190174152751,42
9465,UNKNOWN,87.07103274559194,35.76903973509934,138.15827338129495,78.70491803278689,49.49484536082474,6.40702846975089,260.68778280542983,2.494619931152439,658.787540461931,43
2109,UNKNOWN,29.418893617021276,9.276298840704165,76.816,2.7073308270676697,50.27225130890052,54.833756345177676,350.580121703854,82.47959914101648,656.3842517837418,44
4677,UNKNOWN,28.627080745341612,120.02500000000002,54.095774647887325,248.32758620689657,35.69516728624535,161.22761194029852,3.3111296301617865,2.494619931152439,653.8039703879837,45
9072,UNKNOWN,28.627080745341612,96.44866071428572,148.86821705426357,15.967849223946788,41.930131004366814,56.26171875,260.68778280542983,2.494619931152439,651.2860602287868,46
2721,UNKNOWN,42.88734491315136,84.72352941176472,76.816,2.7073308270676697,31.37908496732026,35.18648208469055,49.959820783350196,327.3409090909091,651.0005020782539,47
3792,UNKNOWN,87.07103274559194,9.276298840704165,3.5249632892804694,112.5234375,5.430995475113122,92.32692307692308,260.68778280542983,79.96113809854268,650.8025718315853,48
807,UNKNOWN,28.627080745341612,21.32724580454097,138.15827338129495,15.967849223946788,31.37908496732026,152.1443661971831,260.68778280542983,2.494619931152439,650.7863030562099,49
1641,UNKNOWN,28.4386672151378,21.32724580454097,76.816,2.7073308270676697,36.23396226415094,8.393356643356645,350.580121703854,126.20372398685652,650.7004084449645,50
3270,UNKNOWN,42.88734491315136,75.80526315789474,3.5249632892804694,177.8148148148148,50.53684210526316,34.95873786407767,260.68778280542983,2.494619931152439,648.7103688810645,51
8264,UNKNOWN,28.4386672151378,227.41578947368424,200.04166666666666,2.7073308270676697,118.5432098765432,61.72714285714285,3.3111296301617865,2.494619931152439,644.6795564775567,52
1265,UNKNOWN,28.4386672151378,227.41578947368424,69.07913669064747,173.53012048192772,32.54915254237288,45.19769874476987,3.3111296301617865,65.06154714850368,644.5832419272054,53
3818,UNKNOWN,28.4386672151378,21.32724580454097,3.5249632892804694,107.48507462686567,31.37908496732026,28.278141361256544,350.580121703854,73.2511125238398,644.2644114920954,54
2300,UNKNOWN,29.418893617021276,56.26171875,83.86026200873363,177.8148148148148,57.8433734939759,55.97020725388601,117.53553213192792,65.06154714850368,643.7663492188632,55
3761,UNKNOWN,28.627080745341612,14.204142011834321,58.54878048780488,71.65671641791045,71.12592592592593,92.32692307692308,138.32412965186074,168.950146627566,643.7638449451671,56
1688,UNKNOWN,42.88734491315136,35.76903973509934,148.86821705426357,2.7073308270676697,32.00666666666667,26.60652709359606,350.580121703854,2.494619931152439,641.9198679248511,57
205,UNKNOWN,87.07103274559194,13.734583598219963,3.5249632892804694,2.7073308270676697,118.5432098765432,30.343398876404493,350.580121703854,35.15070164734594,641.6553425643077,58
613,UNKNOWN,42.88734491315136,14.204142011834321,51.623655913978496,154.8709677419355,40.17573221757322,6.40702846975089,3.3111296301617865,327.3409090909091,640.8209099892947,59
1111,UNKNOWN,29.418893617021276,75.80526315789474,3.5249632892804694,71.65671641791045,26.306849315068494,54.833756345177676,51.347593582887704,327.3409090909091,640.2349448161499,60
7370,UNKNOWN,28.627080745341612,14.204142011834321,208.73913043478262,2.7073308270676697,40.17573221757322,82.45992366412213,260.68778280542983,2.494619931152439,640.0957426373038,61
3271,UNKNOWN,28.4386672151378,21.32724580454097,76.816,2.7073308270676697,35.69516728624535,30.173882681564244,117.53553213192792,327.3409090909091,640.0347350373931,62
1583,UNKNOWN,87.07103274559194,55.254475703324815,3.5249632892804694,2.7073308270676697,31.37908496732026,31.585526315789476,350.580121703854,77.02139037433156,639.1239259265601,63
5359,UNKNOWN,28.4386672151378,194.63513513513516,93.6780487804878,2.7073308270676697,5.430995475113122,6.40702846975089,260.68778280542983,43.64545454545455,635.6304432535768,64
3001,UNKNOWN,87.07103274559194,194.63513513513516,54.095774647887325,2.7073308270676697,57.8433734939759,55.97020725388601,102.69518716577541,80.57622377622377,635.5942650455431,65
8386,UNKNOWN,28.4386672151378,35.76903973509934,76.816,2.7073308270676697,80.6890756302521,8.393356643356645,350.580121703854,51.85598559855986,635.2495773533275,66
3685,UNKNOWN,29.418893617021276,194.63513513513516,83.86026200873363,107.48507462686567,35.69516728624535,8.393356643356645,3.3111296301617865,171.71982116244413,634.5188401099635,67
623,UNKNOWN,87.07103274559194,9.276298840704165,3.5249632892804694,177.8148148148148,45.72380952380952,34.95873786407767,186.54722072315164,89.52913752913753,634.4460153305677,68
3690,UNKNOWN,42.88734491315136,35.76903973509934,3.5249632892804694,248.32758620689657,36.23396226415094,92.32692307692308,3.3111296301617865,168.950146627566,631.3310957432295,69
3050,UNKNOWN,87.07103274559194,9.276298840704165,3.5249632892804694,78.70491803278689,71.12592592592593,6.40702846975089,47.2875512995896,327.3409090909091,630.738627694539,70
9075,UNKNOWN,28.4386672151378,9.276298840704165,208.73913043478262,85.22485207100593,32.00666666666667,30.173882681564244,175.290060851927,58.1939393939394,627.3434981557278,71
2000,UNKNOWN,28.627080745341612,9.276298840704165,109.73714285714284,84.2280701754386,5.430995475113122,35.18648208469055,350.580121703854,2.494619931152439,625.5608118134373,72
4666,UNKNOWN,42.88734491315136,227.41578947368424,3.5249632892804694,124.16379310344828,41.38793103448276,30.343398876404493,3.3111296301617865,151.8102766798419,624.8446270004554,73
5907,UNKNOWN,28.4386672151378,194.63513513513516,3.5249632892804694,2.7073308270676697,33.45644599303136,8.393356643356645,350.580121703854,2.494619931152439,624.2306407380155,74
6853,UNKNOWN,28.4386672151378,56.26171875,81.71914893617021,154.8709677419355,38.1031746031746,30.343398876404493,186.54722072315164,47.61322314049586,623.89751998647,75
85,UNKNOWN,29.418893617021276,13.734583598219963,70.34432234432235,248.32758620689657,41.38793103448276,82.45992366412213,86.15952143569291,51.60053739364084,623.4332992943988,76
6235,UNKNOWN,42.88734491315136,9.276298840704165,70.34432234432235,51.43928571428572,36.23396226415094,33.8628526645768,51.347593582887704,327.3409090909091,622.7325694149881,77
7556,UNKNOWN,28.4386672151378,14.204142011834321,81.71914893617021,71.65671641791045,5.430995475113122,30.258403361344534,63.34469488730072,327.3409090909091,622.3936773957203,78
2694,UNKNOWN,87.07103274559194,21.32724580454097,62.35064935064935,248.32758620689657,27.43428571428571,33.8628526645768,138.32412965186074,2.494619931152439,621.1924020695545,79
2627,UNKNOWN,87.07103274559194,56.26171875,3.5249632892804694,85.22485207100593,20.517094017094017,6.40702846975089,138.32412965186074,222.87040618955513,620.201225184139,80
4751,UNKNOWN,42.88734491315136,227.41578947368424,70.34432234432235,73.48469387755102,5.430995475113122,8.393356643356645,138.32412965186074,51.60053739364084,617.8811697726803,81
4041,UNKNOWN,42.88734491315136,112.5234375,42.5809312638581,161.8314606741573,45.72380952380952,30.258403361344534,108.73608052846808,73.2511125238398,617.7925802886286,82
4802,UNKNOWN,28.627080745341612,125.60755813953489,93.6780487804878,2.7073308270676697,54.248587570621474,54.833756345177676,175.290060851927,82.47959914101648,617.4720224011745,83
7629,UNKNOWN,28.4386672151378,120.02500000000002,80.35146443514644,112.5234375,26.306849315068494,6.40702846975089,186.54722072315164,53.17212736502077,613.7717950232761,84
4434,UNKNOWN,42.88734491315136,194.63513513513516,83.86026200873363,71.65671641791045,88.09174311926606,8.393356643356645,71.85034296404073,51.85598559855986,613.2308868001539,85
6381,UNKNOWN,42.88734491315136,84.72352941176472,148.86821705426357,154.8709677419355,38.1031746031746,6.40702846975089,71.85034296404073,65.06154714850368,612.772152306585,86
8926,UNKNOWN,87.07103274559194,96.44866071428572,200.04166666666666,2.7073308270676697,49.49484536082474,30.258403361344534,108.73608052846808,37.952569169960476,612.7105893742098,87
1774,UNKNOWN,28.4386672151378,96.44866071428572,200.04166666666666,78.70491803278689,40.17573221757322,92.32692307692308,3.3111296301617865,73.2511125238398,612.6988100773749,88
3902,UNKNOWN,28.627080745341612,14.204142011834321,69.07913669064747,2.7073308270676697,54.248587570621474,45.19769874476987,350.580121703854,47.61322314049586,612.2573214346322,89
2282,UNKNOWN,87.07103274559194,194.63513513513516,3.5249632892804694,88.9074074074074,5.430995475113122,54.833756345177676,175.290060851927,2.494619931152439,612.1879711807852,90
8875,UNKNOWN,87.07103274559194,56.26171875,208.73913043478262,125.24347826086957,48.010000000000005,30.258403361344534,3.3111296301617865,53.17212736502077,612.0670205477712,91
6083,UNKNOWN,29.418893617021276,227.41578947368424,3.5249632892804694,2.7073308270676697,50.27225130890052,34.95873786407767,260.68778280542983,2.494619931152439,611.4803691166142,92
9112,UNKNOWN,28.627080745341612,79.13736263736264,200.04166666666666,64.87837837837839,5.430995475113122,30.258403361344534,119.60968858131488,81.83522727272728,609.8188031182491,93
9014,UNKNOWN,42.88734491315136,9.276298840704165,80.35146443514644,248.32758620689657,31.37908496732026,36.61779661016949,108.73608052846808,51.85598559855986,609.4316421004162,94
3124,UNKNOWN,28.627080745341612,35.76903973509934,80.35146443514644,71.65671641791045,54.248587570621474,30.173882681564244,260.68778280542983,47.61322314049586,609.1277775316092,95
108,UNKNOWN,29.418893617021276,56.26171875,58.54878048780488,154.8709677419355,56.48235294117647,56.26171875,117.53553213192792,79.35537190082646,608.7353363206925,96
123,UNKNOWN,87.07103274559194,112.5234375,83.86026200873363,2.7073308270676697,40.17573221757322,68.80414012738854,133.77399380804954,79.35537190082646,608.2713011352309,97
9134,UNKNOWN,29.418893617021276,13.734583598219963,200.04166666666666,83.25433526011561,68.58571428571429,56.26171875,3.3111296301617865,151.8102766798419,606.4183184877414,98
1872,UNKNOWN,28.4386672151378,79.13736263736264,93.6780487804878,100.72027972027972,54.248587570621474,61.37642045454545,108.73608052846808,79.96113809854268,606.2965850054456,99
6480,UNKNOWN,28.627080745341612,14.204142011834321,3.5249632892804694,2.7073308270676697,48.010000000000005,100.02083333333336,350.580121703854,58.1939393939394,605.8684113046509,100
4792,UNKNOWN,28.627080745341612,35.76903973509934,3.5249632892804694,173.53012048192772,40.17573221757322,54.833756345177676,186.54722072315164,82.47959914101648,605.4875126785681,101
5606,UNKNOWN,28.4386672151378,56.26171875,42.5809312638581,248.32758620689657,49.49484536082474,6.40702846975089,3.3111296301617865,168.950146627566,603.7720535241958,102
8403,UNKNOWN,42.88734491315136,9.276298840704165,42.5809312638581,107.48507462686567,57.8433734939759,152.1443661971831,186.54722072315164,2.494619931152439,601.2592299900424,103
1976,UNKNOWN,87.07103274559194,56.26171875,208.73913043478262,71.65671641791045,40.00833333333333,8.393356643356645,3.3111296301617865,124.70129870129873,600.1427166564355,104
2736,UNKNOWN,42.88734491315136,194.63513513513516,83.86026200873363,71.65671641791045,68.58571428571429,36.61779661016949,47.2875512995896,51.60053739364084,597.1310580640447,105
4750,UNKNOWN,42.88734491315136,14.204142011834321,200.04166666666666,85.22485207100593,71.12592592592593,8.393356643356645,3.3111296301617865,171.71982116244413,596.9082390245467,106
7761,UNKNOWN,28.627080745341612,79.13736263736264,93.6780487804878,71.65671641791045,26.306849315068494,166.18846153846155,51.347593582887704,79.96113809854268,596.9032511160631,107
320,UNKNOWN,42.88734491315136,120.02500000000002,69.07913669064747,78.70491803278689,41.38793103448276,61.72714285714285,102.69518716577541,79.96113809854268,596.4677987925295,108
126,UNKNOWN,28.4386672151378,194.63513513513516,83.86026200873363,83.25433526011561,41.930131004366814,8.393356643356645,3.3111296301617865,151.8102766798419,595.6332935768494,109
9198,UNKNOWN,28.627080745341612,227.41578947368424,62.35064935064935,71.65671641791045,33.45644599303136,166.18846153846155,3.3111296301617865,2.494619931152439,595.5008930803928,110
8112,UNKNOWN,28.4386672151378,14.204142011834321,51.623655913978496,2.7073308270676697,36.23396226415094,72.49832214765101,350.580121703854,37.952569169960476,594.2387712536347,111
1416,UNKNOWN,29.418893617021276,194.63513513513516,3.5249632892804694,125.24347826086957,20.517094017094017,34.95873786407767,138.32412965186074,47.39777869189634,594.0202105272351,112
4528,UNKNOWN,28.627080745341612,84.72352941176472,208.73913043478262,73.48469387755102,54.248587570621474,6.40702846975089,86.15952143569291,51.60053739364084,593.990109339146,113
6135,UNKNOWN,28.627080745341612,55.254475703324815,62.35064935064935,88.9074074074074,32.54915254237288,100.02083333333336,3.3111296301617865,222.87040618955513,593.8911349021464,114
2124,UNKNOWN,42.88734491315136,9.276298840704165,3.5249632892804694,2.7073308270676697,57.8433734939759,72.49832214765101,350.580121703854,53.17212736502077,592.4898825807053,115
337,UNKNOWN,28.4386672151378,194.63513513513516,58.54878048780488,64.87837837837839,31.37908496732026,93.12284482758622,86.15952143569291,35.15070164734594,592.3131140944016,116
1875,UNKNOWN,29.418893617021276,56.26171875,80.35146443514644,173.53012048192772,30.38607594936709,82.45992366412213,49.959820783350196,89.52913752913753,591.8971552100724,117
1176,UNKNOWN,87.07103274559194,79.13736263736264,3.5249632892804694,51.43928571428572,31.37908496732026,34.95873786407767,260.68778280542983,43.64545454545455,591.843704568803,118
4952,UNKNOWN,28.627080745341612,13.734583598219963,200.04166666666666,71.65671641791045,78.70491803278689,56.26171875,63.34469488730072,79.35537190082646,591.7267509990527,119
7875,UNKNOWN,28.4386672151378,14.204142011834321,208.73913043478262,71.65671641791045,118.5432098765432,34.95873786407767,49.959820783350196,65.06154714850368,591.5619717521399,120
8434,UNKNOWN,28.627080745341612,96.44866071428572,3.5249632892804694,177.8148148148148,50.53684210526316,8.393356643356645,3.3111296301617865,222.87040618955513,591.5272541320593,121
7762,UNKNOWN,28.627080745341612,112.5234375,80.35146443514644,15.967849223946788,26.306849315068494,31.585526315789476,71.85034296404073,222.87040618955513,590.0829566888887,122
7183,UNKNOWN,28.4386672151378,194.63513513513516,3.5249632892804694,2.7073308270676697,33.45644599303136,100.02083333333336,3.3111296301617865,222.87040618955513,588.9649116127027,123
8828,UNKNOWN,28.4386672151378,96.44866071428572,3.5249632892804694,177.8148148148148,49.49484536082474,152.1443661971831,3.3111296301617865,77.02139037433156,588.19883759602,124
7078,UNKNOWN,29.418893617021276,55.254475703324815,138.15827338129495,120.025,80.01666666666667,61.72714285714285,49.959820783350196,51.60053739364084,586.1608104024415,125
176,UNKNOWN,29.418893617021276,13.734583598219963,76.816,112.5234375,31.37908496732026,161.22761194029852,108.73608052846808,51.60053739364084,585.4362295449689,126
767,UNKNOWN,28.627080745341612,13.734583598219963,3.5249632892804694,177.8148148148148,78.70491803278689,28.278141361256544,175.290060851927,79.35537190082646,585.3299345944537,127
8074,UNKNOWN,42.88734491315136,13.734583598219963,208.73913043478262,124.16379310344828,40.17573221757322,30.343398876404493,86.15952143569291,39.08548168249661,585.2889862617695,128
8515,UNKNOWN,28.4386672151378,125.60755813953489,76.816,85.22485207100593,20.517094017094017,28.278141361256544,51.347593582887704,168.950146627566,585.1800530144828,129
7236,UNKNOWN,28.4386672151378,14.204142011834321,208.73913043478262,2.7073308270676697,49.24102564102564,6.40702846975089,102.69518716577541,171.71982116244413,584.1523329278185,130
7634,UNKNOWN,28.4386672151378,55.254475703324815,3.5249632892804694,54.973282442748086,20.517094017094017,166.18846153846155,175.290060851927,79.96113809854268,584.1481431565164,131
8206,UNKNOWN,28.4386672151378,79.13736263736264,200.04166666666666,2.7073308270676697,31.48196721311475,161.22761194029852,3.3111296301617865,77.02139037433156,583.3671265041413,132
6592,UNKNOWN,28.627080745341612,79.13736263736264,3.5249632892804694,15.967849223946788,35.69516728624535,45.19769874476987,47.2875512995896,327.3409090909091,582.7785823174454,133
6805,UNKNOWN,28.627080745341612,55.254475703324815,58.54878048780488,120.025,38.1031746031746,30.173882681564244,186.54722072315164,65.06154714850368,582.3411620928655,134
8217,UNKNOWN,29.418893617021276,21.32724580454097,208.73913043478262,2.7073308270676697,46.8390243902439,61.37642045454545,138.32412965186074,73.2511125238398,581.9832877039024,135
2385,UNKNOWN,28.4386672151378,125.60755813953489,3.5249632892804694,15.967849223946788,32.00666666666667,34.95873786407767,117.53553213192792,222.87040618955513,580.9103807201273,136
3043,UNKNOWN,28.4386672151378,75.80526315789474,70.34432234432235,84.2280701754386,49.49484536082474,152.1443661971831,117.53553213192792,2.494619931152439,580.4856865138817,137
2091,UNKNOWN,29.418893617021276,112.5234375,70.34432234432235,85.22485207100593,48.010000000000005,31.585526315789476,51.347593582887704,151.8102766798419,580.2649021108687,138
1014,UNKNOWN,87.07103274559194,13.734583598219963,3.5249632892804694,73.48469387755102,27.43428571428571,152.1443661971831,175.290060851927,47.39777869189634,580.0817649659355,139
6885,UNKNOWN,28.627080745341612,227.41578947368424,208.73913043478262,2.7073308270676697,40.00833333333333,30.173882681564244,3.3111296301617865,38.94018249408584,579.9228596200214,140
2057,UNKNOWN,28.4386672151378,125.60755813953489,70.34432234432235,177.8148148148148,5.430995475113122,166.18846153846155,3.3111296301617865,2.494619931152439,579.6305690886987,141
4137,UNKNOWN,28.4386672151378,13.734583598219963,80.35146443514644,154.8709677419355,80.01666666666667,92.32692307692308,86.15952143569291,43.64545454545455,579.5442487151769,142
6240,UNKNOWN,28.627080745341612,79.13736263736264,148.86821705426357,107.48507462686567,41.38793103448276,32.14955357142858,138.32412965186074,2.494619931152439,578.473969252758,143
2186,UNKNOWN,28.627080745341612,14.204142011834321,208.73913043478262,173.53012048192772,27.43428571428571,35.18648208469055,51.347593582887704,38.94018249408584,578.0090175498361,144
158,UNKNOWN,28.4386672151378,227.41578947368424,80.35146443514644,120.025,40.00833333333333,30.343398876404493,3.3111296301617865,47.61322314049586,577.507006104364,145
4234,UNKNOWN,42.88734491315136,13.734583598219963,200.04166666666666,2.7073308270676697,40.17573221757322,100.02083333333336,175.290060851927,2.494619931152439,577.3521723390917,146
9586,UNKNOWN,28.4386672151378,227.41578947368424,80.35146443514644,2.7073308270676697,30.38607594936709,30.258403361344534,175.290060851927,2.494619931152439,577.3424120448273,147
7386,UNKNOWN,29.418893617021276,227.41578947368424,3.5249632892804694,112.5234375,30.38607594936709,68.80414012738854,102.69518716577541,2.494619931152439,577.2631070536695,148
2792,UNKNOWN,28.627080745341612,21.32724580454097,3.5249632892804694,84.2280701754386,41.930131004366814,152.1443661971831,186.54722072315164,58.1939393939394,576.5230173332427,149
7118,UNKNOWN,28.627080745341612,79.13736263736264,3.5249632892804694,2.7073308270676697,32.00666666666667,6.40702846975089,350.580121703854,73.2511125238398,576.2416668631637,150
5741,UNKNOWN,87.07103274559194,9.276298840704165,138.15827338129495,78.70491803278689,30.38607594936709,6.40702846975089,3.3111296301617865,222.87040618955513,576.1851632392128,151
1191,UNKNOWN,42.88734491315136,9.276298840704165,69.07913669064747,71.65671641791045,45.72380952380952,31.585526315789476,260.68778280542983,43.64545454545455,574.5420700528967,152
3580,UNKNOWN,87.07103274559194,227.41578947368424,58.54878048780488,2.7073308270676697,80.01666666666667,6.40702846975089,47.2875512995896,65.06154714850368,574.5157271186596,153
7601,UNKNOWN,87.07103274559194,14.204142011834321,3.5249632892804694,107.48507462686567,68.58571428571429,34.95873786407767,86.15952143569291,171.71982116244413,573.7090074215014,154
662,UNKNOWN,29.418893617021276,194.63513513513516,208.73913043478262,71.65671641791045,32.54915254237288,30.258403361344534,3.3111296301617865,2.494619931152439,573.0631810698811,155
5281,UNKNOWN,28.4386672151378,9.276298840704165,148.86821705426357,154.8709677419355,32.00666666666667,152.1443661971831,3.3111296301617865,43.64545454545455,572.5617678915071,156
288,UNKNOWN,28.4386672151378,75.80526315789474,3.5249632892804694,84.2280701754386,48.010000000000005,32.14955357142858,260.68778280542983,39.08548168249661,571.9297818971066,157
1430,UNKNOWN,29.418893617021276,56.26171875,3.5249632892804694,2.7073308270676697,50.53684210526316,166.18846153846155,260.68778280542983,2.494619931152439,571.8206128636764,158
7094,UNKNOWN,29.418893617021276,35.76903973509934,3.5249632892804694,88.9074074074074,45.72380952380952,166.18846153846155,119.60968858131488,81.83522727272728,570.9774909651217,159
3323,UNKNOWN,29.418893617021276,35.76903973509934,200.04166666666666,88.9074074074074,80.6890756302521,61.72714285714285,71.85034296404073,2.494619931152439,570.8981888087827,160
2399,UNKNOWN,28.627080745341612,9.276298840704165,109.73714285714284,2.7073308270676697,32.00666666666667,30.258403361344534,186.54722072315164,171.71982116244413,570.8799651838633,161
7402,UNKNOWN,28.627080745341612,14.204142011834321,83.86026200873363,84.2280701754386,41.930131004366814,161.22761194029852,117.53553213192792,39.08548168249661,570.698311700438,162
9152,UNKNOWN,29.418893617021276,13.734583598219963,54.095774647887325,2.7073308270676697,5.430995475113122,35.18648208469055,102.69518716577541,327.3409090909091,570.6101565066845,163
