TOKEN_ID,TOKEN_NAME,Background,Clothes,Hat,Eyes,Fur,Mouth,Earring,NUM_TRAITS,RARITY_SCORE,Rank
9265,Great Ape #9265,42.38164151333471,60.975609756097555,126.5432098765432,55.59322033898305,65.15175591927539,35.078713210130054,38.67194868892661,41.0,465.39609930329055,1
9197,Great Ape #9197,42.38164151333471,60.975609756097555,126.5432098765432,60.74074074074074,37.6008804108584,36.659513590844064,54.039804929484646,41.0,459.94140081790334,2
9102,Great Ape #9102,39.575289575289574,60.24096385542168,126.5432098765432,60.74074074074074,38.628226870171474,55.10752688172043,37.86829223238201,41.0,459.70425003226916,3
8057,Great Ape #8057,41.4811817078106,71.94244604316548,126.5432098765432,60.74074074074074,40.16457680250784,38.21774794929158,36.738351254480285,41.0,456.82825437453977,4
7426,Great Ape #7426,42.38164151333471,37.174721189591075,126.5432098765432,91.11111111111111,40.62623860483552,37.96296296296296,39.51045581574636,41.0,456.31034107412495,5
9014,Great Ape #9014,39.575289575289574,62.5,126.5432098765432,55.59322033898305,38.005190952910645,38.38951310861424,54.039804929484646,41.0,455.6462287818254,6
9398,Great Ape #9398,42.87805898347626,71.94244604316548,126.5432098765432,58.99280575539569,38.005190952910645,36.81752873563219,38.67194868892661,41.0,454.8511890360501,7
4694,Great Ape #4694,42.87805898347626,71.94244604316548,92.34234234234233,60.74074074074074,65.15175591927539,38.303437967115094,39.89102938314847,41.0,452.24981137926375,8
7776,Great Ape #7776,42.38164151333471,37.735849056603776,126.5432098765432,91.11111111111111,38.628226870171474,35.078713210130054,39.51045581574636,41.0,451.98920745364074,9
4979,Great Ape #4979,40.787902904894544,33.222591362126245,92.34234234234233,84.97409326424871,65.15175591927539,55.10752688172043,36.738351254480285,41.0,449.32456392908796,10
7345,Great Ape #7345,39.79037267080745,37.174721189591075,126.5432098765432,91.11111111111111,37.70114942528736,37.96296296296296,37.86829223238201,41.0,449.1518194686853,11
9756,Great Ape #9756,40.449881610102594,57.80346820809249,37.03703703703704,91.11111111111111,65.15175591927539,60.365135453474686,54.039804929484646,41.0,446.958194268578,12
357,Great Ape #357,39.575289575289574,62.5,92.34234234234233,84.97409326424871,36.437966583718456,36.04078762306611,54.039804929484646,41.0,446.9102843181499,13
8099,Great Ape #8099,39.73638301996511,46.08294930875576,126.5432098765432,37.44292237442922,56.32641846407474,60.365135453474686,37.86829223238201,41.0,445.36531072962475,14
8664,Great Ape #8664,39.79037267080745,42.918454935622314,126.5432098765432,34.9680170575693,38.734057628719896,60.365135453474686,60.90314913844325,41.0,445.2223967611801,15
9984,Great Ape #9984,40.61818902318209,54.34782608695652,126.5432098765432,51.25,38.84046987495263,37.218591140159766,54.039804929484646,41.0,443.8580909312789,16
8365,Great Ape #8365,40.61818902318209,57.4712643678161,49.51690821256039,91.11111111111111,56.102900930487145,53.721174004192875,54.039804929484646,41.0,443.58135257883436,17
3917,Great Ape #3917,42.38164151333471,71.94244604316548,92.34234234234233,58.99280575539569,37.6008804108584,38.38951310861424,60.90314913844325,41.0,443.55277831215415,18
9569,Great Ape #9569,42.87805898347626,57.14285714285714,126.5432098765432,35.04273504273504,39.713289422704385,63.27160493827161,37.46345029239766,41.0,443.05520569898533,19
8668,Great Ape #8668,39.46861763573354,36.36363636363637,126.5432098765432,36.525612472160354,38.84046987495263,60.365135453474686,60.90314913844325,41.0,440.00983081494405,20
8526,Great Ape #8526,39.73638301996511,54.34782608695652,126.5432098765432,36.44444444444444,65.15175591927539,37.38147337709701,38.67194868892661,41.0,439.2770414132083,21
8598,Great Ape #8598,39.73638301996511,57.14285714285714,126.5432098765432,38.139534883720934,37.70114942528736,37.46345029239766,60.90314913844325,41.0,438.62973377921475,22
494,Great Ape #494,39.575289575289574,58.8235294117647,54.886211512717544,84.97409326424871,40.62623860483552,63.27160493827161,54.039804929484646,41.0,437.19677223661233,23
8149,Great Ape #8149,42.6905456059975,58.8235294117647,126.5432098765432,35.729847494553375,58.421202621829586,37.218591140159766,36.738351254480285,41.0,437.1652774053284,24
9480,Great Ape #9480,40.61818902318209,57.14285714285714,126.5432098765432,58.99280575539569,35.88307369158061,39.821289821289824,36.738351254480285,41.0,436.73977656532884,25
3508,Great Ape #3508,42.87805898347626,60.24096385542168,92.34234234234233,84.97409326424871,38.52297284600207,37.38147337709701,38.67194868892661,41.0,436.0118533575146,26
4794,Great Ape #4794,39.575289575289574,71.94244604316548,37.75322283609576,84.97409326424871,65.15175591927539,55.10752688172043,39.89102938314847,41.0,435.3953639029438,27
9355,Great Ape #9355,42.38164151333471,36.76470588235294,126.5432098765432,47.26224783861671,37.401933953658094,63.27160493827161,39.89102938314847,41.0,434.5163733859257,28
8994,Great Ape #8994,43.84088964927288,50.5050505050505,58.156028368794324,91.11111111111111,58.421202621829586,37.38147337709701,54.039804929484646,41.0,434.4555605626401,29
8445,Great Ape #8445,43.84088964927288,57.80346820809249,126.5432098765432,34.9680170575693,37.010290666185234,55.10752688172043,36.738351254480285,41.0,433.01175359386383,30
583,Great Ape #583,43.84088964927288,58.8235294117647,92.34234234234233,60.74074074074074,38.41829085457272,36.81752873563219,60.90314913844325,41.0,432.8864708727689,31
484,Great Ape #484,42.6905456059975,57.14285714285714,92.34234234234233,60.74074074074074,40.16457680250784,37.218591140159766,60.90314913844325,41.0,432.2028029130486,32
3244,Great Ape #3244,39.79037267080745,37.735849056603776,92.34234234234233,84.97409326424871,37.80195463765443,60.365135453474686,37.86829223238201,41.0,431.87803965751345,33
9310,Great Ape #9310,39.73638301996511,58.8235294117647,126.5432098765432,34.30962343096234,37.010290666185234,55.10752688172043,38.67194868892661,41.0,431.2025119760676,34
4079,Great Ape #4079,43.84088964927288,54.34782608695652,54.886211512717544,84.97409326424871,56.32641846407474,40.57798891528108,54.039804929484646,41.0,429.99323282203613,35
4217,Great Ape #4217,42.6905456059975,57.4712643678161,36.738351254480285,84.97409326424871,65.15175591927539,63.27160493827161,38.67194868892661,41.0,429.9695640390162,36
45,Great Ape #45,39.79037267080745,37.174721189591075,92.34234234234233,84.97409326424871,36.626764338038235,36.659513590844064,60.90314913844325,41.0,429.4709565343152,37
9275,Great Ape #9275,41.4811817078106,65.78947368421052,126.5432098765432,37.44292237442922,37.80195463765443,40.57798891528108,38.67194868892661,41.0,429.3086798848556,38
8866,Great Ape #8866,42.6905456059975,43.29004329004329,126.5432098765432,34.9680170575693,65.15175591927539,37.96296296296296,37.46345029239766,41.0,429.0699850047893,39
9893,Great Ape #9893,42.38164151333471,60.975609756097555,34.511784511784505,91.11111111111111,61.469265367316346,60.365135453474686,36.738351254480285,41.0,428.5528989675992,40
9639,Great Ape #9639,43.84088964927288,50.5050505050505,126.5432098765432,48.6646884272997,38.52297284600207,40.57798891528108,37.86829223238201,41.0,427.5230924518315,41
1725,Great Ape #1725,39.73638301996511,62.5,63.2716049382716,84.97409326424871,37.010290666185234,37.38147337709701,60.90314913844325,41.0,426.77699440421094,42
8525,Great Ape #8525,42.6905456059975,43.29004329004329,126.5432098765432,35.42116630669547,37.80195463765443,45.67736185383244,54.039804929484646,41.0,426.46408650025097,43
3772,Great Ape #3772,40.449881610102594,60.24096385542168,92.34234234234233,58.99280575539569,56.102900930487145,36.659513590844064,39.89102938314847,41.0,425.679437467742,44
9334,Great Ape #9334,40.787902904894544,33.222591362126245,126.5432098765432,48.6646884272997,36.437966583718456,37.46345029239766,60.90314913844325,41.0,425.0229585854231,45
3437,Great Ape #3437,41.4811817078106,58.8235294117647,92.34234234234233,34.9680170575693,56.32641846407474,60.365135453474686,39.51045581574636,41.0,424.8170802527827,46
8796,Great Ape #8796,43.84088964927288,60.975609756097555,126.5432098765432,38.139534883720934,39.713289422704385,36.659513590844064,37.46345029239766,41.0,424.33549747158077,47
9290,Great Ape #9290,39.36251920122888,37.45318352059925,126.5432098765432,34.81953290870488,37.401933953658094,53.21910695742472,54.039804929484646,41.0,423.83929134764367,48
1990,Great Ape #1990,41.4811817078106,71.94244604316548,37.75322283609576,58.99280575539569,58.421202621829586,53.21910695742472,60.90314913844325,41.0,423.71311506016514,49
8077,Great Ape #8077,40.449881610102594,35.08771929824561,126.5432098765432,38.139534883720934,40.50983104436321,63.27160493827161,38.67194868892661,41.0,423.67373034017373,50
224,Great Ape #224,39.73638301996511,62.5,92.34234234234233,38.139534883720934,40.62623860483552,55.10752688172043,54.039804929484646,41.0,423.491830662069,51
8248,Great Ape #8248,39.575289575289574,35.08771929824561,126.5432098765432,48.6646884272997,41.098636728147554,37.46345029239766,54.039804929484646,41.0,423.472799127408,52
8536,Great Ape #8536,40.787902904894544,60.975609756097555,126.5432098765432,37.188208616780045,37.80195463765443,40.57798891528108,37.86829223238201,41.0,422.7431669396329,53
3290,Great Ape #3290,42.6905456059975,35.08771929824561,92.34234234234233,60.74074074074074,58.421202621829586,55.10752688172043,36.738351254480285,41.0,422.1284287453565,54
9588,Great Ape #9588,41.59902597402597,35.97122302158274,63.2716049382716,91.11111111111111,41.098636728147554,53.721174004192875,54.039804929484646,41.0,421.8125807068165,55
3970,Great Ape #3970,40.449881610102594,57.14285714285714,92.34234234234233,35.42116630669547,56.32641846407474,38.21774794929158,60.90314913844325,41.0,421.80356295380705,56
8748,Great Ape #8748,42.6905456059975,42.37288135593221,126.5432098765432,36.44444444444444,40.16457680250784,37.96296296296296,54.039804929484646,41.0,421.21842597787287,57
8734,Great Ape #8734,40.449881610102594,65.78947368421052,34.511784511784505,91.11111111111111,56.32641846407474,37.38147337709701,54.039804929484646,41.0,420.60994768786514,58
8751,Great Ape #8751,40.787902904894544,42.73504273504273,63.2716049382716,91.11111111111111,65.15175591927539,36.659513590844064,39.89102938314847,41.0,420.60796058258796,59
9653,Great Ape #9653,39.46861763573354,36.76470588235294,126.5432098765432,37.70114942528736,37.6008804108584,40.57798891528108,60.90314913844325,41.0,420.5597012844998,60
9793,Great Ape #9793,39.36251920122888,36.496350364963504,126.5432098765432,55.59322033898305,43.367886608842824,37.46345029239766,39.89102938314847,41.0,419.7176660661076,61
8437,Great Ape #8437,42.38164151333471,37.174721189591075,126.5432098765432,51.25,43.367886608842824,42.181069958847736,35.673888453841464,41.0,419.572417601001,62
852,Great Ape #852,39.46861763573354,43.29004329004329,33.333333333333336,84.97409326424871,56.102900930487145,60.365135453474686,60.90314913844325,41.0,419.43727304576396,63
3876,Great Ape #3876,40.61818902318209,57.14285714285714,58.156028368794324,84.97409326424871,37.80195463765443,38.38951310861424,60.90314913844325,41.0,418.98578468379424,64
9785,Great Ape #9785,43.84088964927288,36.231884057971016,126.5432098765432,55.59322033898305,38.734057628719896,39.821289821289824,36.738351254480285,41.0,418.50290262726014,65
1810,Great Ape #1810,42.87805898347626,57.80346820809249,37.03703703703704,84.97409326424871,40.16457680250784,60.365135453474686,54.039804929484646,41.0,418.2621746783217,66
4602,Great Ape #4602,40.787902904894544,36.76470588235294,92.34234234234233,51.25,56.32641846407474,45.67736185383244,54.039804929484646,41.0,418.1885363769817,67
9591,Great Ape #9591,40.61818902318209,57.80346820809249,54.886211512717544,91.11111111111111,56.32641846407474,37.38147337709701,38.67194868892661,41.0,417.79882038520157,68
8396,Great Ape #8396,42.87805898347626,57.4712643678161,126.5432098765432,37.188208616780045,38.84046987495263,37.96296296296296,35.673888453841464,41.0,417.5580631363727,69
1604,Great Ape #1604,43.84088964927288,32.89473684210526,92.34234234234233,58.99280575539569,56.102900930487145,38.303437967115094,54.039804929484646,41.0,417.51691841620305,70
8006,Great Ape #8006,41.59902597402597,33.222591362126245,126.5432098765432,60.74074074074074,37.70114942528736,39.821289821289824,36.738351254480285,41.0,417.36635845449365,71
9352,Great Ape #9352,40.61818902318209,37.03703703703704,126.5432098765432,37.188208616780045,61.469265367316346,35.078713210130054,37.86829223238201,41.0,416.8029153633708,72
9007,Great Ape #9007,42.38164151333471,18.38235294117647,126.5432098765432,55.59322033898305,58.421202621829586,38.21774794929158,35.673888453841464,41.0,416.2132636950001,73
1294,Great Ape #1294,43.84088964927288,57.14285714285714,58.156028368794324,84.97409326424871,38.628226870171474,38.303437967115094,54.039804929484646,41.0,416.0853381919443,74
8771,Great Ape #8771,42.87805898347626,43.29004329004329,126.5432098765432,48.6646884272997,38.31417624521073,38.56282919488338,36.738351254480285,41.0,415.9913572719368,75
574,Great Ape #574,41.4811817078106,35.08771929824561,92.34234234234233,55.59322033898305,35.88307369158061,53.21910695742472,60.90314913844325,41.0,415.50979347483025,76
7578,Great Ape #7578,42.87805898347626,36.231884057971016,126.5432098765432,36.44444444444444,43.367886608842824,53.21910695742472,35.673888453841464,41.0,415.358479382544,77
9199,Great Ape #9199,39.79037267080745,37.03703703703704,126.5432098765432,51.25,41.098636728147554,39.821289821289824,38.67194868892661,41.0,415.21249482275164,78
1104,Great Ape #1104,39.46861763573354,60.24096385542168,42.57528556593977,84.97409326424871,56.102900930487145,55.10752688172043,35.673888453841464,41.0,415.14327658739273,79
8311,Great Ape #8311,42.87805898347626,37.03703703703704,126.5432098765432,34.81953290870488,40.62623860483552,37.96296296296296,54.039804929484646,41.0,414.90684530304446,80
9180,Great Ape #9180,40.61818902318209,57.4712643678161,38.17504655493482,91.11111111111111,65.15175591927539,45.67736185383244,35.673888453841464,41.0,414.87861728399344,81
3514,Great Ape #3514,39.46861763573354,60.24096385542168,49.51690821256039,84.97409326424871,61.469265367316346,37.96296296296296,39.51045581574636,41.0,414.14326711398996,82
8869,Great Ape #8869,39.36251920122888,36.90036900369004,126.5432098765432,34.81953290870488,58.421202621829586,37.46345029239766,39.51045581574636,41.0,414.02073972014057,83
9833,Great Ape #9833,39.575289575289574,18.38235294117647,126.5432098765432,55.59322033898305,58.421202621829586,36.81752873563219,37.46345029239766,41.0,413.7962543818518,84
9991,Great Ape #9991,41.59902597402597,54.34782608695652,126.5432098765432,37.188208616780045,37.6008804108584,36.81752873563219,38.67194868892661,41.0,413.76862838972295,85
2379,Great Ape #2379,43.84088964927288,60.975609756097555,92.34234234234233,60.74074074074074,36.437966583718456,38.56282919488338,39.51045581574636,41.0,413.41083408280167,86
2190,Great Ape #2190,40.449881610102594,42.37288135593221,92.34234234234233,84.97409326424871,37.010290666185234,37.79498525073746,37.46345029239766,41.0,413.40792478194624,87
9831,Great Ape #9831,39.575289575289574,36.36363636363637,126.5432098765432,33.60655737704918,38.734057628719896,36.659513590844064,60.90314913844325,41.0,413.3854135505255,88
9230,Great Ape #9230,39.575289575289574,57.4712643678161,44.66230936819173,91.11111111111111,38.005190952910645,40.57798891528108,60.90314913844325,41.0,413.3063034290435,89
3994,Great Ape #3994,42.87805898347626,58.8235294117647,35.497835497835496,58.99280575539569,61.469265367316346,53.21910695742472,60.90314913844325,41.0,412.7837511116565,90
2287,Great Ape #2287,39.575289575289574,57.80346820809249,36.83737646001797,84.97409326424871,38.005190952910645,53.21910695742472,60.90314913844325,41.0,412.3176745564274,91
7529,Great Ape #7529,40.787902904894544,37.87878787878788,126.5432098765432,35.42116630669547,37.80195463765443,53.21910695742472,39.51045581574636,41.0,412.1625843777466,92
9978,Great Ape #9978,39.36251920122888,65.78947368421052,63.2716049382716,55.59322033898305,56.32641846407474,36.659513590844064,54.039804929484646,41.0,412.0425551470975,93
8008,Great Ape #8008,42.87805898347626,65.78947368421052,42.57528556593977,91.11111111111111,35.88307369158061,38.56282919488338,54.039804929484646,41.0,411.83963716068627,94
1973,Great Ape #1973,39.73638301996511,65.78947368421052,34.42485306465155,84.97409326424871,38.734057628719896,45.67736185383244,60.90314913844325,41.0,411.2393716540715,95
9805,Great Ape #9805,39.73638301996511,46.08294930875576,126.5432098765432,37.70114942528736,41.098636728147554,42.181069958847736,36.738351254480285,41.0,411.081749572027,96
8234,Great Ape #8234,42.38164151333471,35.08771929824561,126.5432098765432,37.44292237442922,36.437966583718456,55.10752688172043,36.738351254480285,41.0,410.7393377824719,97
8315,Great Ape #8315,42.87805898347626,35.97122302158274,44.66230936819173,91.11111111111111,37.80195463765443,63.27160493827161,54.039804929484646,41.0,410.73606698977255,98
8736,Great Ape #8736,43.84088964927288,37.03703703703704,58.156028368794324,91.11111111111111,39.713289422704385,45.67736185383244,54.039804929484646,41.0,410.57552237223683,99
8579,Great Ape #8579,40.449881610102594,62.5,63.2716049382716,48.6646884272997,37.010290666185234,63.27160493827161,54.039804929484646,41.0,410.2078755096154,100
2198,Great Ape #2198,42.6905456059975,65.78947368421052,38.497652582159624,84.97409326424871,38.31417624521073,37.96296296296296,60.90314913844325,41.0,410.13205348323334,101
9898,Great Ape #9898,40.61818902318209,57.4712643678161,126.5432098765432,35.04273504273504,35.88307369158061,36.81752873563219,36.738351254480285,41.0,410.1143519919695,102
7150,Great Ape #7150,42.87805898347626,36.90036900369004,126.5432098765432,48.6646884272997,40.62623860483552,36.659513590844064,36.738351254480285,41.0,410.01042974116905,103
3863,Great Ape #3863,41.4811817078106,35.08771929824561,92.34234234234233,84.97409326424871,40.50983104436321,36.81752873563219,37.46345029239766,41.0,409.67614668504035,104
8012,Great Ape #8012,41.4811817078106,37.87878787878788,34.77523324851569,91.11111111111111,65.15175591927539,60.365135453474686,37.86829223238201,41.0,409.6314975513574,105
4697,Great Ape #4697,42.87805898347626,42.37288135593221,92.34234234234233,60.74074074074074,38.52297284600207,37.38147337709701,54.039804929484646,41.0,409.2782745750753,106
8091,Great Ape #8091,39.73638301996511,37.45318352059925,126.5432098765432,35.42116630669547,37.6008804108584,37.38147337709701,54.039804929484646,41.0,409.1761014412431,107
4339,Great Ape #4339,42.87805898347626,71.94244604316548,38.497652582159624,84.97409326424871,56.32641846407474,37.38147337709701,35.673888453841464,41.0,408.67403116806327,108
9416,Great Ape #9416,40.61818902318209,71.94244604316548,54.886211512717544,38.139534883720934,40.62623860483552,60.365135453474686,60.90314913844325,41.0,408.48090465953953,109
8910,Great Ape #8910,40.787902904894544,62.5,36.54188948306595,91.11111111111111,40.16457680250784,42.181069958847736,54.039804929484646,41.0,408.3263551899118,110
8044,Great Ape #8044,39.79037267080745,35.08771929824561,126.5432098765432,35.42116630669547,38.94746841455306,37.38147337709701,54.039804929484646,41.0,408.2112148734264,111
9767,Great Ape #9767,41.59902597402597,35.08771929824561,126.5432098765432,51.25,38.628226870171474,38.21774794929158,35.673888453841464,41.0,407.9998184221193,112
3,Great Ape #3,42.38164151333471,62.5,42.57528556593977,84.97409326424871,37.401933953658094,60.365135453474686,36.738351254480285,41.0,407.93644100513626,113
2814,Great Ape #2814,40.449881610102594,50.5050505050505,34.511784511784505,58.99280575539569,65.15175591927539,63.27160493827161,54.039804929484646,41.0,407.92268816936496,114
1227,Great Ape #1227,41.4811817078106,57.4712643678161,54.886211512717544,60.74074074074074,37.6008804108584,53.721174004192875,60.90314913844325,41.0,407.8046018825795,115
7208,Great Ape #7208,43.84088964927288,35.08771929824561,126.5432098765432,47.26224783861671,37.80195463765443,38.38951310861424,37.86829223238201,41.0,407.79382664132913,116
2288,Great Ape #2288,42.6905456059975,71.94244604316548,37.75322283609576,60.74074074074074,38.94746841455306,53.721174004192875,60.90314913844325,41.0,407.69874678318865,117
9251,Great Ape #9251,42.87805898347626,42.73504273504273,126.5432098765432,37.188208616780045,38.628226870171474,38.303437967115094,39.89102938314847,41.0,407.16721443227726,118
9953,Great Ape #9953,41.59902597402597,40.65040650406504,37.75322283609576,91.11111111111111,38.94746841455306,55.10752688172043,60.90314913844325,41.0,407.07191086001467,119
8226,Great Ape #8226,41.59902597402597,45.04504504504504,126.5432098765432,35.42116630669547,38.84046987495263,38.56282919488338,39.89102938314847,41.0,406.90277565529414,120
2502,Great Ape #2502,43.84088964927288,60.24096385542168,92.34234234234233,35.42116630669547,37.80195463765443,42.181069958847736,54.039804929484646,41.0,406.8681916797192,121
4360,Great Ape #4360,40.61818902318209,38.02281368821293,92.34234234234233,47.26224783861671,38.31417624521073,55.10752688172043,54.039804929484646,41.0,406.7071009487699,122
3953,Great Ape #3953,42.87805898347626,50.5050505050505,37.03703703703704,84.97409326424871,58.421202621829586,53.21910695742472,38.67194868892661,41.0,406.70649805799343,123
2724,Great Ape #2724,39.79037267080745,65.78947368421052,63.2716049382716,38.139534883720934,37.401933953658094,60.365135453474686,60.90314913844325,41.0,406.66120472258655,124
7533,Great Ape #7533,42.6905456059975,42.918454935622314,126.5432098765432,35.729847494553375,39.713289422704385,40.57798891528108,37.46345029239766,41.0,406.63678654309956,125
3150,Great Ape #3150,42.38164151333471,65.78947368421052,63.2716049382716,35.729847494553375,65.15175591927539,53.721174004192875,39.51045581574636,41.0,406.5559533695848,126
4924,Great Ape #4924,40.61818902318209,35.08771929824561,92.34234234234233,34.81953290870488,56.102900930487145,45.67736185383244,60.90314913844325,41.0,406.5511954952378,127
9724,Great Ape #9724,39.73638301996511,36.90036900369004,44.086021505376344,91.11111111111111,56.102900930487145,36.659513590844064,60.90314913844325,41.0,406.4994482999171,128
3599,Great Ape #3599,39.46861763573354,36.90036900369004,63.2716049382716,84.97409326424871,65.15175591927539,38.21774794929158,37.46345029239766,41.0,406.4476390029085,129
8733,Great Ape #8733,39.79037267080745,37.03703703703704,126.5432098765432,34.30962343096234,38.628226870171474,53.21910695742472,35.673888453841464,41.0,406.2014652967877,130
2569,Great Ape #2569,42.38164151333471,57.80346820809249,92.34234234234233,58.99280575539569,38.94746841455306,36.659513590844064,37.86829223238201,41.0,405.9955320569444,131
