TOKEN_ID,Unnamed: 0,Accessory,Background,Beard,Clothes,Eyes,Glasses,Hair,Hat,Body,Head,Moon,Mouth,Unique,NUM_TRAITS,RARITY_SCORE,Rank
8888.0,4577,Gold Hoop,9256.68432153738,2740.081304197017,5395.938797814208,5246.848034006376,15087.193277310924,6622.782025486251,7526.3475609756115,9048.859564719358,9048.859564719358,7963.361290322581,35777.42028985508,890.4028854824165,3819.025574087503,127311.80449051406,1581
8888.0,689,Silver Stud,8342.649065371212,2740.081304197017,3723.4419306184013,5794.93427230047,26869.572789115646,11101.25688589095,13416.532608695652,16665.937552742616,16665.937552742616,3535.4701038310063,4849.984282907662,890.4028854824165,3819.025574087503,127303.22680798316,1582
8888.0,7497,Drool,8342.649065371212,19848.377889447238,5258.023429179979,22964.11162790698,6354.290862290863,7610.457032755298,6895.648044692737,9048.859564719358,9048.859564719358,7963.361290322581,1788.2231075697212,890.4028854824165,12401.341287284145,127302.60565174189,1583
8888.0,5541,None,9256.68432153738,2740.081304197017,3601.2283005105764,2665.9200863930882,9342.070009460738,7610.457032755298,805.4296900489396,29697.948872180452,29697.948872180452,3535.4701038310063,10572.3426124197,890.4028854824165,7981.061224489796,127285.04531548686,1584
8888.0,3526,Drool,9256.68432153738,19848.377889447238,3723.4419306184013,2744.46025569761,2548.60446509227,59845.86666666666,805.4296900489396,2710.9315030885377,2710.9315030885377,3535.4701038310063,1788.2231075697212,890.4028854824165,7981.061224489796,127277.8855466585,1585
8888.0,5002,None,8817.562674405624,2740.081304197017,39184.793650793654,5794.93427230047,2548.60446509227,3902.2201146018574,15723.83439490446,5766.171094890511,5766.171094890511,7963.361290322581,11298.132723112129,890.4028854824165,7981.061224489796,127265.33118948329,1586
8888.0,3788,Long Ciggy,7956.944399677679,19923.46633039092,4854.75319567355,5794.93427230047,8273.622119815669,3902.2201146018574,15723.83439490446,16665.937552742616,16665.937552742616,3535.4701038310063,1788.2231075697212,890.4028854824165,12401.341287284145,127265.08731701711,1587
8888.0,3817,None,7970.592674805772,2740.081304197017,4241.6529209621995,11402.503464203233,2548.60446509227,6622.782025486251,805.4296900489396,9048.859564719358,9048.859564719358,7963.361290322581,11350.078160919542,890.4028854824165,43741.1650055371,127262.37301649604,1588
8888.0,8053,None,8342.649065371212,2740.081304197017,24935.77777777778,4922.516450648057,2548.60446509227,5574.1281399943555,805.4296900489396,5766.171094890511,5766.171094890511,3535.4701038310063,8800.86274509804,890.4028854824165,43741.1650055371,127257.42982285921,1589
8888.0,1987,Joint,7862.699711356623,14018.907542147293,12101.186274509804,2744.46025569761,9342.070009460738,6281.531806615776,25449.9175257732,7955.341792547835,7955.341792547835,3535.4701038310063,7812.158227848102,890.4028854824165,12401.341287284145,127238.82921510239,1590
8888.0,5358,None,8357.653829877276,19848.377889447238,15098.727828746176,7595.82153846154,20744.890756302524,6281.531806615776,805.4296900489396,7955.341792547835,7955.341792547835,3535.4701038310063,15875.511254019293,890.4028854824165,3397.116367076632,127229.61753500448,1591
8888.0,7661,Paperclip Earring,7434.968847058824,14018.907542147293,5395.938797814208,5246.848034006376,10872.081475364714,8018.325619163622,805.4296900489396,9048.859564719358,9048.859564719358,7963.361290322581,35777.42028985508,890.4028854824165,3819.025574087503,127228.42917479026,1592
8888.0,3822,Long Ciggy,7970.592674805772,19923.46633039092,5560.004504504504,2744.46025569761,6354.290862290863,6281.531806615776,7033.168091168091,2710.9315030885377,2710.9315030885377,7963.361290322581,35777.42028985508,890.4028854824165,12401.341287284145,127209.90328459484,1593
8888.0,2043,Pipe,8557.744989708592,2740.081304197017,4912.720398009951,2744.46025569761,6354.290862290863,7610.457032755298,6636.13440860215,29697.948872180452,29697.948872180452,3535.4701038310063,11120.00900900901,890.4028854824165,3819.025574087503,127204.69456803231,1594
8888.0,7552,Paperclip Earring,8495.165501666846,2740.081304197017,4912.720398009951,11402.503464203233,2548.60446509227,6281.531806615776,6895.648044692737,29697.948872180452,29697.948872180452,3535.4701038310063,7812.158227848102,890.4028854824165,3397.116367076632,127195.30031307688,1595
8888.0,398,Pipe,8495.165501666846,19923.46633039092,3872.3796078431374,16134.915032679739,2548.60446509227,7610.457032755298,12221.0,5766.171094890511,5766.171094890511,7963.361290322581,23289.07547169811,890.4028854824165,3819.025574087503,127188.19538179984,1596
8888.0,249,Cigar,8195.512397551614,2740.081304197017,6886.030683403069,4922.516450648057,43404.6945054945,6622.782025486251,805.4296900489396,7065.880500894454,7065.880500894454,24502.65012406948,1788.2231075697212,890.4028854824165,3397.116367076632,127175.20054281659,1597
8888.0,7493,None,7862.699711356623,2740.081304197017,4854.75319567355,2665.9200863930882,6354.290862290863,3902.2201146018574,16457.613333333335,29697.948872180452,29697.948872180452,7963.361290322581,1788.2231075697212,890.4028854824165,3397.116367076632,127160.58000265858,1598
8888.0,304,None,9256.68432153738,19848.377889447238,4558.895660203139,16134.915032679739,2548.60446509227,8018.325619163622,805.4296900489396,16665.937552742616,16665.937552742616,3535.4701038310063,11350.078160919542,890.4028854824165,7981.061224489796,127148.12015838032,1599
8888.0,2745,Pipe,8557.744989708592,19923.46633039092,11589.868544600939,5246.848034006376,14036.343994314142,23595.144563918755,6838.34349030471,2710.9315030885377,2710.9315030885377,7963.361290322581,1788.2231075697212,890.4028854824165,12401.341287284145,127140.95152408037,1600
8888.0,38,Silver Stud,8195.512397551614,2740.081304197017,4898.099206349207,22964.11162790698,20744.890756302524,9974.311111111112,805.4296900489396,16665.937552742616,16665.937552742616,3535.4701038310063,6772.680384087791,890.4028854824165,3397.116367076632,127137.98093943046,1601
8888.0,5964,None,9183.50895140665,2740.081304197017,4840.474509803921,4922.516450648057,14036.343994314142,11101.25688589095,805.4296900489396,10326.345620915032,10326.345620915032,3535.4701038310063,1788.2231075697212,890.4028854824165,43741.1650055371,127125.56413055999,1602
8888.0,5663,Silver Stud,7970.592674805772,2740.081304197017,24935.77777777778,5246.848034006376,14141.880415324023,7610.457032755298,7787.514195583595,16665.937552742616,16665.937552742616,7963.361290322581,1788.2231075697212,890.4028854824165,3819.025574087503,127114.03939739733,1603
8888.0,4260,Gold Hoop,7862.699711356623,19923.46633039092,3723.4419306184013,2744.46025569761,8273.622119815669,5574.1281399943555,805.4296900489396,16665.937552742616,16665.937552742616,24502.65012406948,6772.680384087791,890.4028854824165,3819.025574087503,127111.88225113494,1604
