,TOKEN_ID,USER,DATE,RANK,PRICE
1271,5203,0x90a7e6b7837ea1c6b1c1d6c24d51bd9409fc5f54,2021-09-13T00:31:17.126973,2651,0.951
2921,4063,0xac269e7da0eda02fa9c1989a612d34578aa45ac0,2021-09-12T20:08:07.075558,2656,0.8
565,3378,0x57c7ffbc11adf80c9203160cfbe5b8c0db001d61,2021-09-13T11:31:15.427560,2658,1.09
2451,6288,0x6c059c11bacac33458e1c3e3d65e76d1e521bf9f,2021-09-12T20:30:59.971292,2660,1.0
1674,7367,0x2aeb0d72bcda72ea0d71c00e12a64d9467026556,2021-09-12T22:24:42.742073,2662,0.75
929,982,0x7ced4081c4cde7ac4bfd71c67a682665a979cd65,2021-09-13T03:44:14.087644,2663,1.3
3868,982,0x5167d85ffff8af6fb739b072ae6bb71d9964f20f,2021-09-12T19:41:04.003781,2663,0.75
4053,191,0xc3baa0fa5f21af0157548bebf57028516fca7a71,2021-09-11T05:55:54.975012,2664,2.099
1778,8292,0x06f3bf7d688ad6e4ac5adf4f416aa84fc820544f,2021-09-12T22:00:10.978388,2667,0.8
1997,1234,0x117caaf99ab636a63397e2e43817ec0e65f540cd,2021-09-12T21:21:50.064002,2668,0.88
552,6927,0x3fc8bdaa9afddc8b57a791480334b186c993455b,2021-09-13T11:49:28.625141,2669,1.1
3273,2825,0x0962f2421a3f53dbb76413c7055cce5637ac0eef,2021-09-12T19:56:24.391861,2675,0.5
1154,4672,0xc3baa0fa5f21af0157548bebf57028516fca7a71,2021-09-13T01:17:05.068348,2677,1.0
3414,1407,0xf8a480a07718d8c77f99e46620486bd34be0d506,2021-09-12T19:52:52.362286,2682,0.6
898,2677,0xc17d7c18162dd3c92e4ffbd097c285c567ee927c,2021-09-13T04:05:59.578760,2683,1.17
2753,2677,0xf33b55c5c0e7bb08679ed4d712d7cec38f3d19e4,2021-09-12T20:14:29.392936,2683,0.78
1748,2677,0x88aed0e2d26c81009809e8c12d737be87bb7cb64,2021-09-12T22:06:03.211871,2683,0.79
1846,1009,0xa62c1e465ff8a8da1269abbdd869d12b26566c66,2021-09-12T21:47:13.351968,2685,0.91
3366,1009,0x3e7c566b4d0bc9fb6e3b8fa2b83b4273e0f7bfa9,2021-09-12T19:54:24.311019,2685,0.45
977,6863,0xdc2b8297807e28773719a38be042b6ab810270a8,2021-09-13T02:57:41.820377,2688,1.2489
2095,6863,0x930ca4b8c83d53a9b09911df73c32869a70ce0d7,2021-09-12T21:06:54.013960,2688,0.85
171,3007,0x1cea02edd62632ebedb6ff4547c528beb5db415f,2021-09-13T20:29:36.243518,2689,0.899
1992,1424,0x265054fb67bb4587d9c1cee04630a26921ee6c1c,2021-09-12T21:22:55.181685,2690,0.85
3308,2003,0x5b9062acffed96734904f5c69afbc17b040bf8f0,2021-09-12T19:55:57.528328,2692,0.66
1858,2003,0x486b5e4a43e5ad882421854fd2890ccf6fbbfcfa,2021-09-12T21:44:52.471332,2692,0.82
636,6434,0x63e3fed0dca415a1778ce76b16fb26a3698000f0,2021-09-13T09:42:57.087592,2694,1.09
2522,6434,0x5e338a6576b915ecdfde09f14477eb58d9707128,2021-09-12T20:26:13.717583,2694,0.88
2150,5582,0xed1167f9472586876f6c92b8fc4eca8f767ee11d,2021-09-12T21:00:07.760520,2695,0.95
1988,1330,0xfe3a7494d302e49d442f4f06cec37dab826b5eab,2021-09-12T21:23:28.898982,2696,0.8299
3577,820,0x480db6fa9af84d9ea92cce9deae56883bd2bf2ff,2021-09-12T19:49:25.792706,2697,0.575
3652,820,0x1efc1c01f945aff20b78d5df813e69f958a0c1d2,2021-09-12T19:47:02.887466,2697,0.393
2574,1983,0xc1e7c5ab22a747db4d63d0df649f5d3f6bbe8200,2021-09-12T20:24:02.303755,2701,0.95
3690,3685,0x2a9948d632bd060744bdbb82b5bcd9d03bd3016c,2021-09-12T19:46:06.877612,2702,0.4
2447,6465,0x8bedff82625149214c57713557a8becbd7031f44,2021-09-12T20:31:57.460955,2704,0.54
1393,6465,0xb386f917b41ec60e4ba74b6b2be302aed53556d4,2021-09-12T23:55:17.167717,2704,0.95
569,6465,0x82db7f5afd43c2b9b71f634af2aaa2735e56e5ba,2021-09-13T11:20:12.401230,2704,1.12
3972,739,0x3ec9c24332adf11831aafc6f8e5567e60a64f97d,2021-09-12T05:01:37.539586,2709,1.25
1615,739,0xba45c7627de7d0aaf357dacaad6296a57b0cf762,2021-09-12T22:40:23.549353,2709,0.8028
2583,6281,0xf96d09c553db50ef8198eed965df9e660133c23a,2021-09-12T20:23:25.480328,2712,0.88
518,3775,0x2a105b52818a584e108e7a5621c73ce6afb39f6e,2021-09-13T12:29:19.124749,2713,1.0969
3657,2547,0x85e82249d343f724b867f35866c92a18c241a83c,2021-09-12T19:47:02.043934,2714,0.4
2528,3933,0x87a9df0764e7fcf2d7d93165c41bec506cf2476c,2021-09-12T20:25:52.889378,2717,0.95
1509,2146,0x41fa4606d27c2504ce167fd52ef18d2ae6e809fd,2021-09-12T23:08:41.070550,2718,0.89
4024,764,0xc3baa0fa5f21af0157548bebf57028516fca7a71,2021-09-11T09:40:41.490940,2720,2.32
152,6294,0x258e07c37eb8712853f3feb0c0431549e82bb9e7,2021-09-13T20:44:58.794764,2723,0.8899
3508,3754,0x34558f1219a6c45971c23cae650b2ec3f6a49558,2021-09-12T19:50:24.064230,2727,0.55
1661,6520,0xc42a2dfc1f3bc4b0334776154609a731429bdfcb,2021-09-12T22:28:10.698767,2728,0.735
4079,503,0xd1efc516f60bc69df2676b76c75d304a6691150a,2021-09-10T21:44:53.460792,2730,2.1899
4180,503,0xacae1cd2779de6ca3cc00aaa0008927ff6a35f56,2021-09-09T22:08:48.257844,2730,2.0
3760,2598,0x4e5e5b2bd6feec12436e115431963cbe3e6ae1b9,2021-09-12T19:44:29.410993,2731,0.79
1745,3435,0x3f02a570fbb396b794fc8b1bc70a88da0c9f7449,2021-09-12T22:06:40.032736,2732,0.8
3289,2961,0x30eb4c1a534351662c1ae273b8986862b60fa079,2021-09-12T19:56:16.089866,2733,0.5
1817,8345,0xc2d39a6e33485a4a12b249d49d4806796e8c9ef2,2021-09-12T21:52:51.245501,2734,0.8
815,8345,0x99d7737b8f7ac4d65d5186b842132fdc8171e647,2021-09-13T05:33:01.211474,2734,1.18
4041,609,0x427dceb9d7585765154978059d1ad893179315bb,2021-09-11T08:15:03.462601,2735,2.15
673,8768,0xe62f35dac051936f6fe7812a1447aaa38d9dde8e,2021-09-13T09:06:09.484699,2739,1.0
651,4844,0xf4911cb13b50d967b9603c747e558da7c1457e91,2021-09-13T09:24:22.786916,2743,1.045
2687,5005,0x3b655394a4cb806e401f30f4947eeeae6d5e308a,2021-09-12T20:17:53.548592,2746,0.95
440,2751,0x727d6abf671a855b9145a6b7e2934fcce0cfe086,2021-09-13T14:54:57.022460,2747,0.9825
3120,1904,0x03bd5be32207cac7d7dfd9a48cdb11b4fa43d45f,2021-09-12T20:01:56.788420,2750,0.85
3206,1904,0x1efc1c01f945aff20b78d5df813e69f958a0c1d2,2021-09-12T20:00:01.539184,2750,0.69
1341,8706,0x95759dcafdb6495022f48f81181981496649fb2a,2021-09-13T00:13:23.633062,2752,0.95
4017,113,0xc3baa0fa5f21af0157548bebf57028516fca7a71,2021-09-11T09:57:14.668088,2760,2.45
2260,6958,0xbeaadbfe2e46bdd52fb18a45e03f620d2086e1b1,2021-09-12T20:48:11.016441,2764,0.85
981,2031,0x43c6c69a144f8ead0f53356050d4fb4200e92fb4,2021-09-13T02:56:24.188658,2765,1.24
4205,490,0x4456c5c896cceef2318557a99ae9e46068c40195,2021-09-09T19:59:13.165022,2766,2.2
2101,4912,0xfd95bcc7d147de98731bd81d40e0bc653fce1b81,2021-09-12T21:05:41.619051,2770,0.849
2709,5057,0xdbe08bacec6a3f28862a47a37d5f51ad39d9493c,2021-09-12T20:16:37.194273,2771,0.83
2050,1654,0x66739ab091b3f7017d26119cc40af48ee1ae0e6b,2021-09-12T21:13:16.788637,2775,0.82
803,5194,0x802ad093ae14f98a71da727468717c08027cebaa,2021-09-13T05:49:15.561382,2776,1.09
1353,3484,0xc3baa0fa5f21af0157548bebf57028516fca7a71,2021-09-13T00:10:54.844990,2777,0.98
1897,1108,0xb770e3e63ed5d28513b8f28ebfd4841d087a2523,2021-09-12T21:38:57.451260,2778,0.85
2920,1108,0xb770e3e63ed5d28513b8f28ebfd4841d087a2523,2021-09-12T20:08:06.745703,2778,0.8
4037,418,0xc3baa0fa5f21af0157548bebf57028516fca7a71,2021-09-11T08:38:43.544989,2779,2.18
494,8585,0x8d61740d06eb92af1f9b2012b4384ba81c4c0134,2021-09-13T13:21:05.481401,2782,1.069
2785,957,0x486b5e4a43e5ad882421854fd2890ccf6fbbfcfa,2021-09-12T20:13:48.814458,2785,0.8969
2010,6761,0x1c1d6802b2d108ea57e766f3416a5ea9a56faf93,2021-09-12T21:19:52.095243,2792,0.849
1506,6495,0xd5c8733aa23a921d8055c090a67ad0258c011bdf,2021-09-12T23:09:56.224710,2794,0.85
798,6495,0x7284bfcad25b9d16c5bacf72783c8a16bde5763b,2021-09-13T05:50:58.159942,2794,1.1
1670,6162,0x1f5102574b0658c74bea20cf136c5a045c9306d9,2021-09-12T22:25:31.971700,2795,0.75
3998,594,0x5e1870f3f6e0603b3cfe26eb4ac9b42ab3ffea03,2021-09-11T20:34:43.180624,2799,1.6
3997,594,0x835341901de0e0adfb6f2f7803bf1281b13aef67,2021-09-11T20:47:33.980780,2799,1.7
4002,594,0x602160f62d420e9154fc5167243440891d6efb4b,2021-09-11T17:42:30.491794,2799,2.0
535,4191,0xed807e7625f6993aed6341cfccf7e76a3c3ffc3a,2021-09-13T12:06:09.266881,2800,1.07
775,3169,0xfe1ddfb93695ae3c057e6d9f6765f2d7c63ca220,2021-09-13T06:23:50.679103,2801,1.149
3851,2719,0x7c297cb2e39aaab3612e1627457acb2a3995eabb,2021-09-12T19:41:28.433904,2803,0.6
1868,6476,0x187718214139073661da3d3fd13aa2cc366d8834,2021-09-12T21:43:54.568830,2804,0.7999
879,6820,0xbd85e07c54a991e66a34617f5bbfc0d3dac760e2,2021-09-13T04:19:30.329475,2805,1.0
1482,4880,0x93af03366338003017c669b7fd20e34172bfde79,2021-09-12T23:16:30.582940,2809,0.9
2710,4239,0xc1e7c5ab22a747db4d63d0df649f5d3f6bbe8200,2021-09-12T20:16:38.040981,2810,0.9
3959,442,0xb434014375040eaccd4ebcb22ab84d5dbba59360,2021-09-12T09:29:45.946899,2812,1.977
3962,393,0x1f8c3ea88b4de2fb0684531a449b4e9e275d85e0,2021-09-12T07:35:50.990908,2815,2.05
4021,386,0xc3baa0fa5f21af0157548bebf57028516fca7a71,2021-09-11T09:51:32.542407,2817,2.35
3853,1801,0xae163941f7244f0f7e6dde1dffbd037f219bb2f1,2021-09-12T19:41:28.901209,2820,0.8
4026,78,0xc3baa0fa5f21af0157548bebf57028516fca7a71,2021-09-11T09:30:39.853790,2825,2.299
2774,3183,0x9065859dccb2e19dae7f30d2e410ed6a43cc480f,2021-09-12T20:13:45.628746,2826,0.8
2072,7198,0x1e4c628921d04ab9ea56e7144e3c1203abdafece,2021-09-12T21:09:39.473065,2828,0.848
2563,6198,0x146bfe22feb98f125a66937615852e540ec2d730,2021-09-12T20:24:03.019499,2832,1.0
733,6198,0xaeeb4285d6c5355e52ac58f5e50d3b8dcee04b85,2021-09-13T07:53:25.136311,2832,1.03
1011,6198,0x8ae2ac1abdcf50c3b964da14abb591d0d9ba44fc,2021-09-13T02:41:45.179495,2832,1.2
268,1614,0x7c73218d523e93ea9cba081f5cdf0617d0ef9b3e,2021-09-13T18:10:38.081826,2835,0.899
3314,4773,0xfadb11461ad2ad2d4dd1ca421c6fb07b5f4799c7,2021-09-12T19:55:28.775780,2839,0.55
4111,417,0x190b1425af6abee8115e9a1c644ee72918e4e480,2021-09-10T12:33:47.143342,2840,2.1666
3398,2168,0x35a214b13c9e223b8d511f343ac8fa94293233a1,2021-09-12T19:53:04.936135,2841,0.59
4184,559,0xa236781b38bff13d3449277ab3f47651961faac3,2021-09-09T21:53:25.214234,2842,1.94
392,6560,0x313d732ee3714a1b0d7f5f203761875b6004d6ad,2021-09-13T15:42:25.865291,2845,0.9
2890,4406,0x28d6eb6680b5b4083eac6df4062703f96b1c0105,2021-09-12T20:08:49.451647,2848,0.78
244,8162,0x2dd33fcfea8857fb996bdf14749ab2c8fd952524,2021-09-13T18:33:03.114844,2849,0.9
1794,2319,0x2f258dd103c31290f3a06895c9170fbe6b28520d,2021-09-12T21:56:47.508437,2850,0.82
1557,7750,0x9ba91ce6a54750aa7f13c98a2384c03227817f04,2021-09-12T22:55:36.174678,2854,0.85
2973,5327,0x342c6bfa287ce37b8b53eee0e5b6e6bcbea98c76,2021-09-12T20:06:43.250474,2856,0.79
3950,345,0x111b2086606081605c3fe501dd35f0bc8770df49,2021-09-12T15:38:25.956910,2860,1.749
3309,896,0x1ad32a51e306398d4452c725a0c8e289565c2d7f,2021-09-12T19:55:58.136778,2867,0.6666
1803,896,0x265054fb67bb4587d9c1cee04630a26921ee6c1c,2021-09-12T21:55:41.541762,2867,0.799
4173,263,0xd5ea1fef4c69995584f4349c9af0a1d0dc4b67ca,2021-09-09T22:36:51.575583,2869,2.1
1653,7760,0x3166bb4db9dc598d136b385b8eee6bb5457b8660,2021-09-12T22:29:31.856848,2871,0.75
1808,5318,0x9090680dad2e7ef157601c6fecc806a5a38e9882,2021-09-12T21:54:19.618132,2879,0.8
3588,3521,0xc0032c0d875cec5f28606c07fc5cca461c12aec0,2021-09-12T19:49:27.083200,2881,0.4
1945,3521,0x948602fd48a176d50eb9fe948f2c7632b0c0d280,2021-09-12T21:30:50.841963,2881,0.808
4046,268,0xc3baa0fa5f21af0157548bebf57028516fca7a71,2021-09-11T07:49:45.616495,2882,2.089
2466,1471,0x23552bb30e3f83eade068b9e9c071f8b8d558fbe,2021-09-12T20:30:13.337243,2884,0.93
3772,1471,0x07e9ddcbeb02b121df864ede32e79e6d11fcd4cc,2021-09-12T19:44:28.371429,2884,0.3889
3269,937,0x4456c5c896cceef2318557a99ae9e46068c40195,2021-09-12T19:56:48.696307,2885,0.6969
512,983,0xafd0a4775bc7a1e7a857cb0402b57a8aec0e4750,2021-09-13T12:41:26.153574,2886,1.09
514,983,0xf20d6998f6eaab4ab0a824e1b2f44b715e668a5c,2021-09-13T12:37:13.759871,2886,0.949
1994,1718,0x6db3de7399006b11a0a4f8dd47c23d5c6011abb3,2021-09-12T21:22:55.925659,2892,0.799
200,2127,0x5e1870f3f6e0603b3cfe26eb4ac9b42ab3ffea03,2021-09-13T19:31:22.180521,2896,0.9
2446,6038,0x09fbf9581c6f2b8795e3ce001f5842458e646962,2021-09-12T20:31:57.374603,2900,0.99
1137,4204,0x4816fde32c01e1aa7fd3728abb2feab5d21d1a1e,2021-09-13T01:23:14.713741,2901,1.0
536,1942,0x9be997fe545fe6e54c068b65f7fe66751efd06af,2021-09-13T12:03:45.069738,2904,0.95
2975,1942,0x6c19e573d10bcbeab4f3c1a8a6eaa986842f1f36,2021-09-12T20:06:43.710304,2904,0.75
470,1942,0x7ced4081c4cde7ac4bfd71c67a682665a979cd65,2021-09-13T14:08:01.495442,2904,1.05
3369,2975,0xe8d4400482fb2e9ff571e0860cffd6ba1377a353,2021-09-12T19:54:25.233606,2906,0.6
653,8763,0xdcdf8acd5950f7c370bd749bd6b9bcf1b3e6edc4,2021-09-13T09:22:23.647248,2907,1.045
1377,8608,0x9bc5f66059b693b270f856564ca56805cf723605,2021-09-13T00:05:49.715798,2913,0.97
3983,689,0x03bd5be32207cac7d7dfd9a48cdb11b4fa43d45f,2021-09-12T00:31:29.649813,2915,1.9498
1031,2196,0xf0bb60da8340679b970c74144718804e908752db,2021-09-13T02:30:07.221393,2918,1.1
3476,2196,0x49618483d267411127f82179d0e386b4436eedc0,2021-09-12T19:51:14.413220,2918,0.58
3899,911,0xbb04b1b77be30e0a534dd5aa590a48d1d8f7398e,2021-09-12T19:39:24.610679,2920,1.0
2457,5895,0xbc1b89612b8c8e006929197569818e785e427bfb,2021-09-12T20:30:19.927551,2922,0.9
1301,8660,0xc3baa0fa5f21af0157548bebf57028516fca7a71,2021-09-13T00:23:19.560456,2923,0.95
805,8699,0x6f69388f225220a7d91ce9cb52b0e9fe95ae1e12,2021-09-13T05:48:12.520526,2924,1.0869
3350,884,0x7529e1d40de73aaee12d21f5a91c52234a28a468,2021-09-12T19:54:28.892807,2927,0.5
3288,1174,0x202ead80255ea60012ecae2e95cbbba48978cc32,2021-09-12T19:56:16.088286,2931,0.5
4080,650,0xb80de8ef5a84a5e456f15f23163adbd735bc6968,2021-09-10T21:18:14.122844,2935,2.25
4203,516,0xf52ae219532010ef3de78b3fea7109f18fc1e4b6,2021-09-09T20:13:36.749943,2936,2.23
1993,4539,0xc48b7a78fe78bc00cef801da832858497486b4a5,2021-09-12T21:22:55.799862,2939,0.799
3724,1198,0xaec0ad899c8c61d40e02ee9470a3d3d004332993,2021-09-12T19:45:06.498845,2941,1.39
3912,1198,0xdccf17655800abf354743a2f65ef3b8c8575c3e3,2021-09-12T19:37:55.743388,2941,1.0
3762,2165,0xcc2b438a6945ecae97babb08f8db504335045d09,2021-09-12T19:44:29.922215,2948,0.8
2867,1609,0x342c6bfa287ce37b8b53eee0e5b6e6bcbea98c76,2021-09-12T20:09:44.118896,2951,0.9
1525,7552,0xe24bdd48c9c9e432834d94df134c93eedb0ef7ce,2021-09-12T23:04:01.571862,2952,0.896
1513,7544,0x4816fde32c01e1aa7fd3728abb2feab5d21d1a1e,2021-09-12T23:07:38.927167,2954,0.8999
772,3238,0xccb9f84733336b0e1c0fcc7953aaa9551a88882a,2021-09-13T06:28:42.549694,2956,1.148
3711,1411,0xfbc78f494ad61d90f02a3258e527de1321095acb,2021-09-12T19:45:41.018269,2960,1.0
1099,5499,0xfc7c858fec14f83146773323014133e5944697a2,2021-09-13T01:41:56.450371,2962,1.0
1528,4969,0x4816fde32c01e1aa7fd3728abb2feab5d21d1a1e,2021-09-12T23:03:38.698955,2964,0.89
3111,1736,0x07d01ee0b61dc7d3d572a5cb73f7df6c05feb1aa,2021-09-12T20:02:27.775903,2970,0.79
948,1304,0x0066e4d436d3cefa1afd1b08b4ee7f20653d2c32,2021-09-13T03:29:10.004415,2972,1.2999
306,3599,0x8d7d2cb66509e2bab4039facc013407b4ee868c4,2021-09-13T17:24:21.816897,2973,0.88
89,1291,0xb722785c421351344df79af3237958e70a83a05e,2021-09-13T21:52:07.183598,2976,0.8945
3419,874,0x903db2514aa8cf01dc742d5a8e3a67e3f68de05a,2021-09-12T19:52:53.239412,2977,0.55
3272,2573,0x27854e62ac83e5beafac3727e2438ca577725d8b,2021-09-12T19:56:24.011120,2982,0.66
3093,4146,0xf6c821f32ccc1c3e0ab11ed6a0cd108940803499,2021-09-12T20:02:43.327269,2985,0.69
2864,4134,0x8160257271da804b29e58564f39b56a5eadb91c8,2021-09-12T20:09:44.596694,2987,0.8
818,4542,0xff3b3538be4b69c0f198f59f8a339a27ac6078e0,2021-09-13T05:28:11.981735,2988,1.1
2138,4542,0xf9fde6c6266720be5e3e0393fe5d43cbc8959351,2021-09-12T21:01:13.068875,2988,0.87
3248,1962,0x8a618c1cba0f822f7ce333c4c04b9337efb4638b,2021-09-12T19:57:03.650974,2993,0.6499
2739,4432,0x701eb4ff4116b99da4ffe270c895e232a8401e77,2021-09-12T20:15:06.628885,2994,0.89
1573,8535,0xcc733b12ab73dc285577613e9ce47c65f2925573,2021-09-12T22:51:07.585015,2995,0.8
1602,8535,0xe9baa3f28df9d0646fa872b9c3ca2b9b14aeeed5,2021-09-12T22:42:58.631666,2995,0.5
3779,2064,0xacae1cd2779de6ca3cc00aaa0008927ff6a35f56,2021-09-12T19:43:41.801344,3001,0.6
3222,4846,0x278db415b3c969e789e1ec9e80e1e001a5dcee82,2021-09-12T19:58:41.211150,3004,0.5
2903,4846,0x4816fde32c01e1aa7fd3728abb2feab5d21d1a1e,2021-09-12T20:08:38.571214,3004,0.799
694,8497,0x6487892dff909617b6fae370408c978e3b9630c5,2021-09-13T08:47:58.207847,3006,0.93
672,8497,0xe612abe1b870c9aeb9ba0d13195c9428fc0e295c,2021-09-13T09:07:11.210326,3006,1.048
3911,1273,0x91bfc391fdd6e07f54283bbd5f1417c58e872bad,2021-09-12T19:38:05.297191,3007,2.5
3559,883,0x0fb9c4146680125074eaa5973356b972e27857db,2021-09-12T19:49:24.664368,3008,0.4883
1118,8649,0xc3baa0fa5f21af0157548bebf57028516fca7a71,2021-09-13T01:32:20.918934,3010,1.0
3512,878,0xf6c821f32ccc1c3e0ab11ed6a0cd108940803499,2021-09-12T19:50:24.818697,3016,0.45
1340,8721,0x94a5c61eb07ea9930e466b5e14a92aca647d9238,2021-09-13T00:13:23.448570,3017,0.95
2542,6199,0x1959ab526942b182dd8bef5de59ebe5c2cf29f76,2021-09-12T20:25:01.156507,3019,0.9
1450,8581,0xdac47e0ea5dd4565dfde65080a18e42190600846,2021-09-12T23:30:06.354940,3020,0.923
982,2213,0xce239202371b5215aa9155c6600c4d3506bd816a,2021-09-13T02:55:15.774128,3021,1.25
3436,3797,0xd6d557f537b996b3292fedd0e51ea9bd8d37a6ba,2021-09-12T19:52:17.071024,3023,0.6
1497,4190,0xaaaf93b6e6559fcef39c35366cba49e8cc35663f,2021-09-12T23:12:16.067553,3024,0.9
3351,4190,0x1dc1cf2ce34f49ea1be697848087c71241b95cdd,2021-09-12T19:54:29.272887,3024,0.588
3662,816,0x6a56ebf9c469f1f6cd7324ebd809b7e541cb9964,2021-09-12T19:46:56.793491,3031,0.45
1061,816,0x31c4a07492d68958159e382dbaa46cc1e87f3d69,2021-09-13T02:14:55.275881,3031,1.1
2952,1172,0xbf26925f736e90e1715ce4e04cd9c289dd1bc002,2021-09-12T20:07:16.250976,3037,0.8
3710,1493,0x9a568767772a15470a33cd4681ae732c144ea005,2021-09-12T19:45:40.378410,3038,0.39
2272,1493,0xf2e88902c728da318fbc7048bcf4ff12e8bb768e,2021-09-12T20:46:27.869716,3038,0.92
2471,3220,0x90859c9a4ff57b3657f7e104ca8ba14dfcf851a0,2021-09-12T20:30:09.936759,3039,0.95
3213,4247,0xad195b1ec45c135887964870223f6b8f35a03a0c,2021-09-12T19:59:06.500040,3042,0.65
2103,7633,0x6ca3b88f84351ff36b666f6382242df0ea416da2,2021-09-12T21:05:14.374674,3043,0.85
3513,1388,0x6805e260db96cb44ae9154a541e60525cddcbe98,2021-09-12T19:50:25.172321,3044,0.65
3615,2230,0xfbbfd0fd109e90a44b5a9e96a8942e3a16d16665,2021-09-12T19:48:27.863887,3048,0.5
3937,743,0x5e1870f3f6e0603b3cfe26eb4ac9b42ab3ffea03,2021-09-12T19:08:59.487138,3067,1.849
3916,743,0xc1e7c5ab22a747db4d63d0df649f5d3f6bbe8200,2021-09-12T19:37:16.049171,3067,2.25
1754,8421,0x719c28c9fca1cecebe7a40d197701b99c18e1169,2021-09-12T22:05:10.208644,3070,0.75
1115,6511,0x4816fde32c01e1aa7fd3728abb2feab5d21d1a1e,2021-09-13T01:32:26.938021,3071,1.0
2705,1449,0xfc40b296038f8fa8e1fa9e289be8655988652784,2021-09-12T20:16:36.916123,3072,0.85
351,2867,0x0cc1eec4e3c2d8f4d9dbd3c7b9c8a68d7e7d2a11,2021-09-13T16:25:25.249495,3074,0.8788
3149,4786,0x28d6eb6680b5b4083eac6df4062703f96b1c0105,2021-09-12T20:01:08.612450,3076,0.57
3425,2931,0xf6725f2e91e273b19c647fbbfb85c47a4d48ac7c,2021-09-12T19:52:39.437471,3083,0.5
1973,6437,0x92e5ad8c9fd8cc8765d48d6775da6911a8f24420,2021-09-12T21:25:50.581859,3084,0.78
2550,6437,0x7c1db0262f984c07d8513c4dd8a3f13b4929c9e9,2021-09-12T20:24:36.590537,3084,0.8
2439,6018,0xbd3ddab3bfbbbabf76764d7aa24669d144f115f1,2021-09-12T20:32:07.949073,3086,0.93
3521,2324,0x223b6e4d24b19dcf3de3999149989ba7e4f717e0,2021-09-12T19:50:21.400141,3088,0.5
3462,2153,0xe57c61d95bcc9584263c886033ee32d810724d89,2021-09-12T19:51:49.990008,3089,0.75
2279,1400,0xaec0ad899c8c61d40e02ee9470a3d3d004332993,2021-09-12T20:46:25.197070,3090,0.9789
3837,1400,0xf6803ed4f02348545499f2d44ee1279a9d12a5b5,2021-09-12T19:41:59.248311,3090,0.45
1691,4481,0x10dd2462402306da7602f074905266c34543fecd,2021-09-12T22:18:39.493306,3091,0.75
2558,2992,0xda81a57188006feac8711b046b28a79ea202e999,2021-09-12T20:24:06.149061,3092,0.92
1045,5867,0x8ae2ac1abdcf50c3b964da14abb591d0d9ba44fc,2021-09-13T02:24:15.254828,3094,1.1
721,5867,0xed807e7625f6993aed6341cfccf7e76a3c3ffc3a,2021-09-13T08:12:43.410692,3094,1.015
2316,6675,0x64402d5d43fc3faec310c7063e4a64b35e1f29ed,2021-09-12T20:42:40.739642,3096,0.94
4308,79,0x69b49c675cc9c6dad0d2a69fd11f96f1ebad2a27,2021-09-09T15:31:50.351596,3104,1.8969
2134,1559,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,2021-09-12T21:01:16.708618,3105,0.899
365,6343,0xb5caf82ee3e5eb357f9fc632107f36cb546098ab,2021-09-13T16:10:26.253360,3107,0.91
1934,7220,0x50530095702552e9fa7818f60e6bdff5d0540af5,2021-09-12T21:32:19.476855,3109,0.83
3475,4093,0x8a618c1cba0f822f7ce333c4c04b9337efb4638b,2021-09-12T19:51:14.105460,3111,0.55
899,836,0x3e9036a9c7beab1e5f535abe66d59a41d8a29f33,2021-09-13T04:05:41.413221,3115,1.15
3434,836,0x5e1870f3f6e0603b3cfe26eb4ac9b42ab3ffea03,2021-09-12T19:52:16.826024,3115,0.45
3876,836,0xfb316fe76d7349aff63cadc9abc9c133830155a5,2021-09-12T19:40:23.674772,3115,0.5
1238,8059,0x11f7d9f08d7b548b0a0ec8329de0994fc0c7dbbd,2021-09-13T00:41:06.664354,3122,0.99
158,1841,0xc7a0773924777dab183743fd8e3b859e95f0c5b4,2021-09-13T20:39:51.576593,3123,0.89
3219,3207,0xc56c69b841dcdd8d7fe589db2553e3595b5acd8f,2021-09-12T19:58:54.501888,3124,0.8
492,1628,0xf20d6998f6eaab4ab0a824e1b2f44b715e668a5c,2021-09-13T13:24:59.730300,3125,1.0
443,1628,0xbba05c8b110a15daad493a36f76ed7dcc6f7f1b4,2021-09-13T14:44:44.395590,3125,0.99
1787,6559,0x49cc6c148d262417aa87ed01ad40163687131a37,2021-09-12T21:58:37.352697,3130,0.8
4250,354,0xe33ea6bae2a3cb62213b80865b193353d2999374,2021-09-09T18:14:25.244086,3132,2.0
311,824,0x381a000326d7b1b901d75ac1acaed3c92b1eb01f,2021-09-13T17:17:09.717730,3133,1.1
2918,824,0xacdfd469aeecd872b5cabe6511b7a589016f87cc,2021-09-12T20:08:06.037621,3133,0.8
2275,2186,0x06f3bf7d688ad6e4ac5adf4f416aa84fc820544f,2021-09-12T20:46:24.056546,3134,0.9499
2043,2402,0xae7188711fd9c8da9ff171c3157d206713258543,2021-09-12T21:13:57.638699,3135,0.8
1905,2402,0xc29c546064e8fb5506c5e5beaf1594866df7177e,2021-09-12T21:37:09.164282,3135,0.81
2056,1419,0x7e38308e903803114ca499c08e0fa8d3f4a4145e,2021-09-12T21:12:34.308713,3136,0.89
2722,2309,0x742709470afbfa21ce3b98c07a61e918a4f6b1b9,2021-09-12T20:15:53.502819,3139,0.99
2967,2309,0xf6b14e979c9770e3b6105027aaead1e6f33f5994,2021-09-12T20:06:41.856478,3139,0.8
