,TOKEN_ID,USER,OFFER,DATE,RANK
18,4518,0xb5d8b0bafb98cc37a4e6350f2df355d8800fd30e,0.276,2021-12-15T21:21:47.500340,3580
19,8486,0xb5d8b0bafb98cc37a4e6350f2df355d8800fd30e,0.294,2021-12-15T20:55:55.077837,8250
20,8711,0x05a20556c35bedd717ba48218d1644d37ef17499,0.291,2021-12-15T20:50:58.863271,4634
21,8486,0x05a20556c35bedd717ba48218d1644d37ef17499,0.291,2021-12-15T20:26:10.094719,8250
22,4683,0x04ee710b550f94279893476a073ec749e2370d1e,0.517458375,2021-12-15T19:42:02.722622,6249
23,8486,0x23cc54c9d0063df2baeeb1d8cbb1868875411e12,0.4,2021-12-15T19:24:33.128985,8250
24,8486,0x81a7b1665e33373ec30aa4b782ffbca7e2f5b4bd,0.105,2021-12-15T19:12:47.194747,8250
25,8486,0xb5d8b0bafb98cc37a4e6350f2df355d8800fd30e,0.2851,2021-12-15T19:06:36.988643,8250
26,3121,0xbba85a43758058a36ac4218d96b5aa2491fd36eb,0.4935,2021-12-15T19:02:57.036032,1938
27,3121,0xbba85a43758058a36ac4218d96b5aa2491fd36eb,0.4935,2021-12-15T19:02:56.015126,1938
28,8486,0x53161b2593c8d978c46bb473ed9ee5f84d2a6feb,0.49,2021-12-15T18:26:27.261837,8250
29,3919,0xcf3a3b5f14ab40909e893f2835904229cb6abfc8,0.2851,2021-12-15T18:23:54.752469,1703
30,3919,0x53161b2593c8d978c46bb473ed9ee5f84d2a6feb,0.5019,2021-12-15T17:41:24.720696,1703
31,3121,0x53161b2593c8d978c46bb473ed9ee5f84d2a6feb,0.4935,2021-12-15T17:36:38.389807,1938
32,4518,0x53161b2593c8d978c46bb473ed9ee5f84d2a6feb,0.4906125,2021-12-15T17:35:26.838735,3580
33,8486,0x53161b2593c8d978c46bb473ed9ee5f84d2a6feb,0.4,2021-12-15T17:35:08.481795,8250
34,7863,0x53161b2593c8d978c46bb473ed9ee5f84d2a6feb,0.5,2021-12-15T17:24:40.662995,6478
35,8711,0xcf3a3b5f14ab40909e893f2835904229cb6abfc8,0.2994,2021-12-15T17:18:19.039927,4634
36,3919,0x7749b665555a9aaeb7006ca723eadf78848625a6,0.478,2021-12-15T16:45:33.253848,1703
37,4683,0xcf3a3b5f14ab40909e893f2835904229cb6abfc8,0.396,2021-12-15T16:27:04.986854,6249
38,4518,0xb5d8b0bafb98cc37a4e6350f2df355d8800fd30e,0.396,2021-12-15T15:59:54.121140,3580
39,3121,0x548739ac970f98283f1efc9eca9883f3685d0107,0.47,2021-12-15T15:47:10.723361,1938
40,4683,0x548739ac970f98283f1efc9eca9883f3685d0107,0.4928175,2021-12-15T15:46:31.950363,6249
41,4683,0x548739ac970f98283f1efc9eca9883f3685d0107,0.4928175,2021-12-15T15:46:24.590777,6249
42,4518,0x7749b665555a9aaeb7006ca723eadf78848625a6,0.46725,2021-12-15T14:50:38.459717,3580
43,4683,0xf8f5b68eae5b72981fb9a822d2472651d7214cf3,0.46935,2021-12-15T14:45:27.307203,6249
