,TOKEN_ID,USER,DATE,RANK,PRICE
6182,42,0xb8be5256edcd6c9da1a0f74b615a2f9403382730,2021-09-17T13:16:51.689552,129,0.165
1114,28,0xf6174f219d468b420af8787a979b7b81bc69d136,2021-09-23T07:27:39.828525,132,0.35
6429,57,0xa69987bb895eb110fef1063f2f0a6874f4c93f82,2021-09-17T11:33:54.653866,136,0.18
1468,83,0xf4b49fed99b687da4c77e75adb5c13e4cd75e0f2,2021-09-23T02:11:09.433776,137,0.83
5314,46,0x51c3016d6699480ec6becdf2155079c27ebae040,2021-09-20T09:04:12.290142,140,0.108
2284,10401,0xda4745f0254044e4b702c9301737c2a0b8c69a6a,2021-09-22T20:45:23.690717,143,1.0
4508,10401,0xe2a0e608c970564f00fb5272f25bc045cbb3584a,2021-09-22T17:34:58.939749,143,0.125
2482,85,0x431573685058e5d480fe383dc1fd3b644913c239,2021-09-22T20:11:29.256347,145,0.8
3266,85,0xdbefee517025559e7898d3a48f18221c32d3fcf5,2021-09-22T18:52:19.848325,145,0.5291
500,6678,0x8d4885f5677806d77ada7923298e2222e6d01da3,2021-09-23T19:23:46.756257,146,1.2
5326,37,0x51c3016d6699480ec6becdf2155079c27ebae040,2021-09-20T08:54:51.850927,150,0.107
2749,51,0x5e93802845f7e3e7427630c8d1459f4b0c35d8f1,2021-09-22T19:37:40.629460,151,0.9
917,51,0x36e058332ae39efad2315776b9c844e30d07388b,2021-09-23T11:14:39.825837,151,1.9
5299,51,0xb066a5b94c4d1c7c06610d1628375e5e4b265de5,2021-09-20T09:21:34.031769,151,0.1062
1009,51,0x2973d0e3e783eee0b25879cab4549ac369c5e0e2,2021-09-23T08:59:44.441323,151,0.97
5971,196,0xbae039c848cadd71669ebd32a1673722f014f241,2021-09-17T20:02:52.498395,152,0.1
3493,7138,0x33d0ba1b9220e6989fbc38e4266a9f38bbfff670,2021-09-22T18:30:32.078523,153,0.1
3498,10300,0xea531901be95912181c935b86a4dd15f4fabbbe8,2021-09-22T18:30:18.452818,158,0.1499
472,10300,0xc0639c2de61b3ee063f9ffb037a6cd034e8c7803,2021-09-23T19:49:13.512156,158,0.79
3419,10300,0x7a70536c4d695b1ec9df972e91461e834bfb00e8,2021-09-22T18:38:07.641880,158,0.49
4,63,0x2d6013f3973c793b14ec8cf90bbc4e917421fe0a,2021-09-24T18:07:08.963143,160,0.95
1847,63,0xc52a04be765fabd6da4693a77f189d1b0f67825b,2021-09-22T22:15:17.400895,160,0.59
17,63,0xc52a04be765fabd6da4693a77f189d1b0f67825b,2021-09-24T17:02:14.049355,160,0.6
2417,63,0xe9ca5757aa58e3f852d8d6c20581fc4c39769549,2021-09-22T20:19:55.168311,160,0.4
1954,73,0x4af40d853650b15fdd162f456238bc326c945858,2021-09-22T21:46:36.247625,161,0.82
3689,168,0x48468948b968d3d84781fd3b32ac30d676f8d995,2021-09-22T18:12:53.146804,162,0.1029
2972,7991,0xde1f3ca8d0666dd3d53a608a9da1c4d472d135bb,2021-09-22T19:16:39.833571,164,0.56
3532,7991,0x4f4715ca99c973a55303bc4a5f3e3acbb9ff75db,2021-09-22T18:27:19.311258,164,0.11
102,211,0x534dc5c0b39de89778aa9637fc7131913ad705ae,2021-09-24T07:02:58.034541,170,0.8765
3490,6236,0xdfdbd5cd500cc04d3fd75a6aa695c453d918e29c,2021-09-22T18:30:47.389087,171,0.11
6103,59,0x9cd68101603d3b55940b39f6f65c6c179ba48886,2021-09-17T14:04:00.267755,175,0.1488
859,59,0x3a6372b2013f9876a84761187d933dee0653e377,2021-09-23T12:38:19.382923,175,0.9
6399,59,0xf35e261393f9705e10b378c6785582b2a5a71094,2021-09-17T11:44:57.741475,175,0.119
1537,75,0xd4734ce5102715924ffd44a41d7bb785ca2e6743,2021-09-23T01:19:52.406536,182,0.69
1176,10462,0x98e9de3364f73824b06fc6531c42b85e67a4a98c,2021-09-23T06:20:19.456345,183,1.0
3371,10462,0x57b98117cdb2021aad13cde1a0b1025a31b55f81,2021-09-22T18:42:41.565064,183,0.5
3577,10462,0xdafe016dc62fe4564e7147d9c949c39ef042cdef,2021-09-22T18:22:29.724695,183,0.1
5325,39,0x51c3016d6699480ec6becdf2155079c27ebae040,2021-09-20T08:55:07.390419,190,0.107
4365,60,0xa514c374a3f6bd87c46ebc44bb651b2ef235b510,2021-09-22T17:39:46.510933,203,0.1189
4735,108,0x98781e471767dfca0f8102e1aefb94dfe7888d85,2021-09-22T14:32:11.594523,207,0.157
1804,44,0xd5429f831374674a7d878c560c169f833f6144d2,2021-09-22T22:29:13.129518,210,0.55
4859,44,0x29baeb01efbb06bc988093ffe1b5b231d2f70e20,2021-09-22T10:18:01.898842,210,0.15
5329,44,0x8b7ae9db845ff3eae47fe1070224f62e12b2aea9,2021-09-20T08:48:44.707834,210,0.105
5132,351,0x50c6d50612d88710cbcb0b64b4ddd423fd42ad6d,2021-09-21T01:55:07.380947,227,0.11
95,351,0x58babcd845405c1a4cb4f6f382954c87a2f0ad0f,2021-09-24T07:25:07.350196,227,0.69
1633,351,0x50c6d50612d88710cbcb0b64b4ddd423fd42ad6d,2021-09-23T00:29:08.645466,227,0.15
3168,217,0xdfdbd5cd500cc04d3fd75a6aa695c453d918e29c,2021-09-22T19:00:43.700535,239,0.5444
3575,217,0x7e94db9eadc401bcf993f8e6f38730b873b18173,2021-09-22T18:22:34.861489,239,0.28
2625,56,0x689980cc5f86edf1df3474f2ea153728527dc9f3,2021-09-22T19:52:50.694070,242,1.25
6425,56,0x3d9f185369ec7a6fd1be7c1b9f828c9c35a862bd,2021-09-17T11:34:57.704536,242,0.13
2103,713,0xb12f1f37767d19d63ca5a9889da95cb396c957eb,2021-09-22T21:15:59.149027,243,1.3
6430,13,0x85d22dc90502ea38d07f2f35745cf71715a0afe4,2021-09-17T11:33:34.937102,244,0.149
4942,717,0xeb70c4996fe587aa8a94a6498a6593141562dae1,2021-09-22T05:46:56.778403,259,0.118
6343,446,0xc3f71224cfa5c49aff08d136af4455cea56c06f5,2021-09-17T12:03:20.560952,271,0.12
2883,307,0xa6eb7548082ff460ddd536e4d203348174f7fe19,2021-09-22T19:24:39.787818,275,0.6
3453,307,0x2187f16f2d82da53581a2f48ebcffd415d68c997,2021-09-22T18:34:30.242904,275,0.189
125,421,0x6b4b60cd239b5b7947c98bb2b9bbd01db5bdf44c,2021-09-24T06:00:31.621761,276,0.6699
6310,491,0xc8cfac3f1e083d0ffa978ee82b7a5c4bec7b51a7,2021-09-17T12:24:32.825608,283,0.119
6011,624,0x8dc24f29bb67bad92a90dfb7ab58c702b4bd73f1,2021-09-17T17:23:10.418086,286,0.116
4980,624,0x8e912c25b8c71f1ea252720c01a015e7e1f4d70c,2021-09-22T02:11:25.285294,286,0.105
6402,672,0xc3f71224cfa5c49aff08d136af4455cea56c06f5,2021-09-17T11:44:10.384452,288,0.12
969,855,0x73e608d3657c486331949fcc0643110e93bb460b,2021-09-23T10:00:22.587213,297,1.5
4771,855,0x5ec34552ebe0dac2a8d8f8b76565ad32d237b42c,2021-09-22T13:31:11.581611,297,0.159
2151,808,0xaeda87f3f3d68337ed3cf32d98dbbc94c380ebbc,2021-09-22T21:07:50.764146,299,0.09
5099,762,0x68c482dc5b8923b26f9ce2a7c7ff2276cd036f17,2021-09-21T04:51:38.620562,307,0.115
2122,755,0xb12f1f37767d19d63ca5a9889da95cb396c957eb,2021-09-22T21:13:05.299851,309,1.49
2774,755,0xba6d01fbc7eeed7047c7b8b49fb0ba2504a8da55,2021-09-22T19:34:45.712883,309,0.666
1738,692,0x3a67599d88f73c2291cd6c952d2615bcf3c4ca3c,2021-09-22T23:23:27.544446,314,0.5
5872,1043,0x5c344a925e14a2132cda2d731fdcf0e3f8839423,2021-09-18T07:13:10.192471,315,0.11
6093,501,0xa27d34ade3f30cd3f7bea43a50538720e6763657,2021-09-17T14:10:19.145388,318,0.14
4822,937,0xb4ea2b66612fd8d1a563973b1f95f70f99187a02,2021-09-22T11:29:42.215567,322,0.154
4759,925,0xec6e31a6b7d752654cf59f52aa9d65408706b8e3,2021-09-22T13:40:55.432911,324,0.159
5984,774,0xb1e8d8cd4bbe9c61327553ceb450429f2cc6e270,2021-09-17T18:51:55.846878,325,0.11
5592,774,0x3071c143edb980de8dc39b56201d23f8783833e5,2021-09-19T12:58:00.270193,325,0.10889689937597503
2345,637,0x103c316ae35073e69a37e35eb2834520c9e48c4c,2021-09-22T20:34:15.700273,329,0.5
1075,720,0x6dc311dda3e37ba5b07606e675045245bbad5d67,2021-09-23T08:02:18.007528,330,0.48
2167,809,0x1294a0ce77252648290bcff9f7b585f3e5836481,2021-09-22T21:04:45.769070,333,0.09
1240,314,0x91e84026180d7b7b7f1b15c1efe4f14a7bb4a17b,2021-09-23T05:15:05.654347,335,0.349
2745,433,0xe5a44f7e35744bea0eff0a1ddc743099c1f25949,2021-09-22T19:38:30.049916,337,0.66
6436,634,0x938d4f2812aaa067059e6b5a3275af3291fa20fc,2021-09-17T11:28:44.243662,339,0.189
3060,535,0x32881b665aca94c07a5e30d169fcde92a37cfe7e,2021-09-22T19:09:33.704944,340,0.88
6435,535,0xfe10d09ab259074c33d51469cf98b7bc5acbebf7,2021-09-17T11:29:05.518802,340,0.188
4904,386,0xb72a7e658a8a9a63e8b89b9bde8177a427aa6342,2021-09-22T08:46:25.183866,342,0.1199
608,64,0x578bc48ec290109940bf256005757967f7871489,2021-09-23T17:09:15.019421,344,0.54
3803,884,0x592ff4c996478d75a677c5662c4234db2ec29ddc,2021-09-22T18:03:24.519121,345,0.11
531,107,0x071eb5a8aee97bb37396339bbc6cdc995de45519,2021-09-23T18:50:14.568119,346,0.6
5226,722,0x7a6f373f5fe33836a26b7dc15fd92784fa9d42e1,2021-09-20T11:57:27.076008,348,0.1089
4824,379,0x98267137da66a4d903776f742a89036a0598aeb4,2021-09-22T11:22:31.771573,350,0.18
6301,794,0x73cf2c9f9009cf83260ce64554fdf7319062d91c,2021-09-17T12:27:49.191885,354,0.12
5289,794,0x75e4bcc72423e58c5807d03b5bb99a41430d8d66,2021-09-20T09:45:25.616375,354,0.105
2072,507,0x0d3ada2a0e63631e1515c208998bf63ad4882cee,2021-09-22T21:22:20.551213,357,1.0
6117,507,0x20ec058c5d63861bc33bd0a74c40954820f96bcc,2021-09-17T13:53:22.694365,357,0.13
6134,512,0x9b5a89eeb6cca1264d0bafeef12909b45a8c8d8e,2021-09-17T13:44:26.279778,359,0.135
1747,728,0x3a67599d88f73c2291cd6c952d2615bcf3c4ca3c,2021-09-22T23:19:14.196915,363,0.55
4386,61,0x00a2260ee0bee6f1e4b9571796aaa783f8d1cdef,2021-09-22T17:39:33.146331,364,0.1189
6431,698,0xbae039c848cadd71669ebd32a1673722f014f241,2021-09-17T11:31:50.728834,366,0.145
1480,739,0x7096f35c640cd0edfde78094c8a72f3d08179ad7,2021-09-23T02:02:30.532652,370,0.388
2469,739,0xe9ca5757aa58e3f852d8d6c20581fc4c39769549,2021-09-22T20:12:53.227348,370,0.222
6428,783,0xbae039c848cadd71669ebd32a1673722f014f241,2021-09-17T11:34:04.544577,373,0.14
926,783,0x90e6bccf52fcbc7f835f5055404ce4a7bde0b2e3,2021-09-23T11:02:13.802502,373,0.49
5249,759,0x71331f76038117f177446dff68139cd068b3d5ce,2021-09-20T11:10:53.562782,374,0.115
5655,681,0xd0d343c8ffc82ca2133fb31546d7d13ea93153b5,2021-09-19T10:03:05.618770,375,0.1099
2876,751,0xcf2eceeddba5e8e174481e5d43426b35c4971b5c,2021-09-22T19:25:02.811837,376,0.5
3228,815,0xe9ca5757aa58e3f852d8d6c20581fc4c39769549,2021-09-22T18:55:32.760142,380,0.29
2757,815,0xed8ae2e67af00604feff19e0a042cefd94cb4622,2021-09-22T19:36:56.986490,380,0.474
5784,716,0x1b96d78736c106e8a90997b4c8ae7b2112d67d6d,2021-09-18T18:46:05.468171,381,0.1
6006,517,0x328f23c340152edd00caa6bb61761736dcc4e44a,2021-09-17T17:37:53.629985,382,0.1
5977,770,0xb1e8d8cd4bbe9c61327553ceb450429f2cc6e270,2021-09-17T19:00:28.948854,393,0.106
2292,770,0xb1ce2c57a6f8816113fd172a75fc3b9803320228,2021-09-22T20:44:14.355631,393,0.3462853204686423
1376,381,0x041a89f3b7ad2eecbfd280a4ec567ed88bd67f49,2021-09-23T03:02:54.304552,396,0.399
4833,381,0xe60c65994b05a2a72274d9e2357f7e82cc099ff3,2021-09-22T11:07:54.936853,396,0.1445
3539,924,0xdafe016dc62fe4564e7147d9c949c39ef042cdef,2021-09-22T18:26:29.399357,403,0.29
4773,924,0x23b00f713ec24a61a061f5fd8981f7f464720264,2021-09-22T13:28:33.945088,403,0.159
2591,924,0x62d164ec972c048e0c9c4fa26e6c3b9984982d25,2021-09-22T19:57:48.460302,403,0.63
3153,924,0xa0ab186f4815f1fd190ae7a9f0702d5b6ec15966,2021-09-22T19:02:03.413749,403,0.5
2270,591,0x4b69be6035cc2d1435e5651cb561de92c8b8847c,2021-09-22T20:47:49.867048,404,0.59
2502,591,0xe9ca5757aa58e3f852d8d6c20581fc4c39769549,2021-09-22T20:09:19.348279,404,0.5
3458,540,0x3b334052bc8d623d7733c5318893ae4f33776959,2021-09-22T18:33:54.292656,405,0.25
3015,540,0x8c196d392a72dfdd465ff0bfd05ca56e37440fe5,2021-09-22T19:13:09.869462,405,0.5
1524,828,0xf876335f90e244a24b6c7f6fb52a76a41a69c829,2021-09-23T01:24:46.458340,407,0.333
2734,744,0xe9ca5757aa58e3f852d8d6c20581fc4c39769549,2021-09-22T19:39:12.206206,409,0.444
2528,744,0xad5b8704eb26f418cefceee7c719ce3d823639ff,2021-09-22T20:06:57.340008,409,0.6888
5674,1354,0xc0bc37bb9e7035ab085eb0747c7f7c5e40d81010,2021-09-19T08:39:03.548425,411,0.109
19,1354,0x2c4dba666106eb73da4b0bedf5c06e590b9058a4,2021-09-24T16:43:55.255103,411,0.3
6404,701,0xb3879479ec82638e3c5e4247678ed6fca771880b,2021-09-17T11:42:57.975281,413,0.12
2282,975,0x1fa190adebcbe571a925768bc774c121b9dba658,2021-09-22T20:45:37.347334,414,0.31
1127,975,0xe3aeaf39d896b8ec38105e2900b8303434e77be7,2021-09-23T07:17:29.523820,414,0.48
3410,706,0x3f3e2f43f0ac69f30ec38d3e4fec304bdf330e7a,2021-09-22T18:38:59.306010,415,0.1969
1186,706,0x0d6cfc385463ff9e6ab20a4a4f71f111b53a0942,2021-09-23T06:15:22.158480,415,0.35
630,736,0x7329cd3931f4ba144d0bef2da0b3b09b179cc012,2021-09-23T16:45:08.941475,416,0.55
2763,736,0xba6d01fbc7eeed7047c7b8b49fb0ba2504a8da55,2021-09-22T19:36:16.554373,416,0.65
2905,736,0xe9ca5757aa58e3f852d8d6c20581fc4c39769549,2021-09-22T19:22:34.108351,416,0.333
5208,760,0x5b4ef211b9c4de9c5ab71ffac0f00e1808c5bce9,2021-09-20T13:52:29.242500,423,0.115
5533,802,0x8a6003f75845a896925dda2d91d1959021c1be33,2021-09-19T15:29:24.208403,426,0.1195
912,1008,0x3a6372b2013f9876a84761187d933dee0653e377,2021-09-23T11:20:08.275988,429,2.0
6438,538,0x938d4f2812aaa067059e6b5a3275af3291fa20fc,2021-09-17T11:27:09.429719,430,0.2
2720,1286,0x3676497693466ec6b0afb811a449e861fbe2286c,2021-09-22T19:41:20.357647,431,0.7
3218,1286,0x9f188d837e4700598090150d73fc3e41c79b8931,2021-09-22T18:57:11.469257,431,0.4
6317,1051,0x0d5e0bc3385dbecdea18a28471b4286e89fa3c9a,2021-09-17T12:18:20.486620,434,0.1175
4848,1376,0x28c9c7ad83594a2138f8ddf18769ac5cbcdb3886,2021-09-22T10:34:43.976114,435,0.1639
5178,541,0x86add617cf39e20b358a28ee7d8aa90a714e3ab9,2021-09-20T16:49:13.644527,439,0.11
5969,768,0xbae039c848cadd71669ebd32a1673722f014f241,2021-09-17T20:05:32.528570,440,0.102
1354,768,0xf993d5474cd607e26b57e1de1556bee36de2d0e9,2021-09-23T03:21:48.167148,440,0.4
6300,1035,0xc5ba6ce6f1b0b424c4945df06294ecbc19f64090,2021-09-17T12:28:09.831461,441,0.118
1313,1035,0xa8c9cfb6be79dc1fa22af0b45f181a3b6ec28382,2021-09-23T03:49:45.340413,441,0.35
4652,1063,0x73fd66a4e77005f5586668b2a82874dbdf23e2e3,2021-09-22T16:45:38.524598,445,0.158
671,636,0xf9117ae62fc43605b12b98c527bac262bb517461,2021-09-23T15:38:50.473359,447,0.4
5939,620,0x619061ba94d5726fba589d89c639a5ea82c1c8a8,2021-09-17T21:46:53.176838,448,0.119
6290,633,0xc8cfac3f1e083d0ffa978ee82b7a5c4bec7b51a7,2021-09-17T12:33:11.171991,450,0.119
738,982,0xd5a33d62f19fbc77f407812728ebf93e3356f33c,2021-09-23T14:30:50.327767,451,0.3
2393,982,0x4f2f9450a9015432f8ffd36219e88348e8555165,2021-09-22T20:24:47.930391,451,0.21
6007,513,0x9f6ed1f64f0c535233ea247799a21cda26fa3357,2021-09-17T17:36:28.440584,452,0.1
250,526,0x33849c8a4a9539699ed988b3ca6753bb3a597338,2021-09-24T01:26:04.626231,453,0.56
5015,1271,0x2231bcb220911e08bf76a679a3cf3a58f87bd8b5,2021-09-21T22:02:37.334823,455,0.1
2793,840,0xb7f9f538aa1b41ae2853eb63f1939187ffe70eb4,2021-09-22T19:32:41.066171,456,1.3
3080,840,0xe570e9f7fc8c000c6f9e9d95b8586f61997c10b2,2021-09-22T19:08:08.891683,456,0.5
3534,840,0x3a3a373e58a129c38b1f7d4a408211e18d0f0ea7,2021-09-22T18:27:13.808203,456,0.19
6420,840,0xcefcdbfd67d70c091a4a7a4696ebbc94c06b832e,2021-09-17T11:36:47.322948,456,0.12
6004,622,0xf236e383d2c769b2e3cddecf55714503c59759b1,2021-09-17T17:41:59.395671,457,0.11
1246,829,0xe4c8208ee1f054b375be1d30fcd85cd3fba01cd6,2021-09-23T05:10:55.573604,460,0.45
4563,829,0x7df2e2c65926c8b0e73e0d91dec4027acdf38e60,2021-09-22T17:31:07.230659,460,0.159
5956,877,0xf1e1c701b49b1dc2405a9e8ef40f9f88802b80fa,2021-09-17T20:18:50.358517,464,0.11
698,896,0xaa47a4ffc979363232c99b99fada0f2734b0aeee,2021-09-23T15:10:24.612902,465,0.4
4796,896,0xd963c6cfd78705c7ff79f138128b0f09518bed29,2021-09-22T12:23:15.286354,465,0.13
6433,644,0x071eb5a8aee97bb37396339bbc6cdc995de45519,2021-09-17T11:30:43.628362,466,0.179
146,848,0xe6c270a2e63fe8ea05f3c8e0976eca2bf73bd3a4,2021-09-24T05:17:50.337573,469,0.39
4677,848,0xb1540c097bcd82a84c752625d2c8bafa41e03a40,2021-09-22T15:58:17.115496,469,0.159
5906,804,0xeb70c4996fe587aa8a94a6498a6593141562dae1,2021-09-18T03:30:02.434569,470,0.1133
6390,970,0xc3f71224cfa5c49aff08d136af4455cea56c06f5,2021-09-17T11:48:31.538212,471,0.13
1641,561,0xade7831ece1fc18e2846bc0238b985e907fdecbb,2021-09-23T00:26:32.038375,473,0.22
6166,1468,0x887f13a2beba78391734da2153d72c7aebb4ed63,2021-09-17T13:24:40.633017,474,0.139
6261,1392,0x5e877b575f43783124f92fc8693697e3bd0a9df9,2021-09-17T12:44:34.101987,478,0.117
6331,1034,0x9c47a5ec2783c8c6dd72e94a8562d23168c8a313,2021-09-17T12:11:30.561715,479,0.115
4799,890,0xb4ea2b66612fd8d1a563973b1f95f70f99187a02,2021-09-22T12:20:52.065035,481,0.13
5979,773,0xd0739f52677eedde77dc66751bd0fdeedda1bb2b,2021-09-17T18:57:10.827742,482,0.11
1550,695,0x592ff4c996478d75a677c5662c4234db2ec29ddc,2021-09-23T01:13:55.700482,483,0.5
6419,680,0x85d22dc90502ea38d07f2f35745cf71715a0afe4,2021-09-17T11:37:29.558975,484,0.12
5159,518,0x9f3f4a5d037bbd1a33f4330163f8367c1f886378,2021-09-20T21:38:41.909039,494,0.11
