Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3928.39/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method
0x23397e333f25f92973a70c6c261f290c2c398b40afa7ffea4a733425bda0ec48,13276878,1632331847,9/22/21 17:30,0x76eb76cc373375c04236ffc2ea6cc8a53494212d,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.869,0,3413.77091,0.00696072,27.34442284,3078.88,Error(0),Reverted,Mint
0x3931c920d09d2c4d3ab3650cb406bca343502bbb016dad442d821daa05eee256,13276878,1632331847,9/22/21 17:30,0xb0ae827e7a8c4b4eb71d4119c32a250333769364,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.395,0,1551.71405,0.006843769,26.8849938,3078.88,Error(0),Reverted,Mint
0x9a0224513fba5ae4ae0ecf707cba3291ff2c33ea792d91e1fd0bac21c4717f05,13276878,1632331847,9/22/21 17:30,0x6b666b984017ec45084ef8bf0a5f29c0360bb657,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.869,0,3413.77091,0.006762561,26.56597553,3078.88,Error(0),Reverted,Mint
0x3c4b5a4e7e688aa0e33af21bbb608423354837185acfb24612badaf593a2662f,13276878,1632331847,9/22/21 17:30,0x0f2eb30fb51771e2636574d29e369b4f32d88731,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.395,0,1551.71405,0.006698754,26.31531832,3078.88,Error(0),Reverted,Mint
0x42a60ca467eecddf42d33dee0a0699dc3c3343d2fe9efeef6fd9c17771722e21,13276878,1632331847,9/22/21 17:30,0x36b0353eb123cb1763eb3bb77ea7725307874528,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.869,0,3413.77091,0.00667069,26.20507189,3078.88,Error(0),Reverted,Mint
0x968d0463949bf7ad1908518e3a5e3f277b817ffa64b8db8f2c020d41a46838a0,13276878,1632331847,9/22/21 17:30,0x3ceadae144d357f9d0d429e5429ff64c574d2735,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.395,0,1551.71405,0.00667069,26.20507189,3078.88,Error(0),Reverted,Mint
0x325753dc53cf18f422273c303f1a155a521e4e368ec1ae37bef81df158261fc1,13276878,1632331847,9/22/21 17:30,0xc25be9d8c420182161677edfb27f3a084c24bc76,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.237,0,931.02843,0.006617546,25.99630005,3078.88,Error(0),Reverted,Mint
0x45c151e16936438d595ca2a97ae2c879967f732bb2bcfcfbc9c4e7f51aecaee7,13276878,1632331847,9/22/21 17:30,0xdaed15eb94698cdd18cc2dae0a5acdad77e63ddf,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.869,0,3413.77091,0.006611745,25.97351303,3078.88,Error(0),Reverted,Mint
0x2c9e6e8b4b3f79347176dbe2374d350c922e4a2a8e23a7db0ff4e48e3525cc48,13276878,1632331847,9/22/21 17:30,0x6031d2c14f638e691129862c5f82663e6e71e882,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006611745,25.97351303,3078.88,Error(0),Reverted,Mint
0x797342fb7b222d0ba20520494d17b2885edf9ee347c802e3a764581b98b8cc79,13276878,1632331847,9/22/21 17:30,0xdaed15eb94698cdd18cc2dae0a5acdad77e63ddf,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.869,0,3413.77091,0.006611745,25.97351303,3078.88,Error(0),Reverted,Mint
0xb1c55b51905597cc397a2f38d8acb9e26cae724d84cefc8f4be54c53132cf14d,13276878,1632331847,9/22/21 17:30,0xdaed15eb94698cdd18cc2dae0a5acdad77e63ddf,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.869,0,3413.77091,0.006611745,25.97351303,3078.88,Error(0),Reverted,Mint
0xdc5867ca535487b1f012ff48c9869ba495a2f25e9e1f33ac0360346a0cfd4b31,13276878,1632331847,9/22/21 17:30,0xccfb66d52076a8295592642068c45d06fa6e36f6,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.869,0,3413.77091,0.006611745,25.97351303,3078.88,Error(0),Reverted,Mint
0x058b99aeddae526165c1541cef510d031f1c3ad7097c9910322ff2ecc80d3558,13276878,1632331847,9/22/21 17:30,0xe15090dab6c013da9a24fd7c9028460016dd53d8,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006611745,25.97351303,3078.88,Error(0),Reverted,Mint
0xe45612e2dd067d6aeb2a2ccaa95786cc1427808b005e8c190160741cb036a173,13276878,1632331847,9/22/21 17:30,0xbf87d19a2a6bc878d4a252ff175b265d6221f5d5,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.395,0,1551.71405,0.006611745,25.97351303,3078.88,Error(0),Reverted,Mint
0x33e9115b26183efe78d58d88a486ec1ab9c698144eccda26bbdb6e8aceaedeef,13276878,1632331847,9/22/21 17:30,0x592ff4c996478d75a677c5662c4234db2ec29ddc,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.79,0,3103.4281,0.006611745,25.97351303,3078.88,Error(0),Reverted,Mint
0x30624692690616aa2f7d8cc7205849d6e0b846410d1a0147496996acaa041075,13276878,1632331847,9/22/21 17:30,0xdaed15eb94698cdd18cc2dae0a5acdad77e63ddf,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.869,0,3413.77091,0.006611745,25.97351303,3078.88,Error(0),Reverted,Mint
0x67c2aa5eb69dedeb6429652c6db979f7b6d0e7545c4ea8c9c16e3b580b71c2ab,13276878,1632331847,9/22/21 17:30,0x6d2fd2fb9b230820cd5c5713dea1cc782ca74f0e,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006611745,25.97351303,3078.88,Error(0),Reverted,Mint
0x74dfc8d6c1907bf6daffd0b8f4901373a704d8b8f016c673dfe728ef2be9c633,13276878,1632331847,9/22/21 17:30,0x9280c8760ceae41f3b8940d08121ed10d2221200,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006611745,25.97351303,3078.88,Error(0),Reverted,Mint
0xe9af08c312752c0ecdf61a1e719d06904fad165f172f7663afe9f418fb48385c,13276878,1632331847,9/22/21 17:30,0x7c7869c553e180a8a90231e4f016fa382dffc029,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006611745,25.97351303,3078.88,Error(0),Reverted,Mint
0x30478d080451c4ac7c926a7602ba5f1a3466655984f38ae3162315d855faf230,13276878,1632331847,9/22/21 17:30,0x6991b1b4a340f2a25f48f50f12e481eacd172452,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.395,0,1551.71405,0.006611644,25.97311426,3078.88,Error(0),Reverted,Mint
0x85df3095d7ca423124ff800aecf0ac95eac7b1f7e10d732c3e3c8cbb01918c70,13276878,1632331847,9/22/21 17:30,0x771f47cdd906426cd976b6690fb6b48092d92170,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006610005,25.96667693,3078.88,Error(0),Reverted,Mint
0xa0d2635b9a48e08a0efa731ac7d39413990d58a77ca0a95035cfe901c1aebfe5,13276878,1632331847,9/22/21 17:30,0x9bd2709957a20d10328ed0dfc6fdb3b84e1b16eb,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006601594,25.93363575,3078.88,Error(0),Reverted,Mint
0x16758ab4537e6bc7285fb7c46d6d6b08936030b7c77cfa1fddb4213713f58211,13276878,1632331847,9/22/21 17:30,0xc3ed9cba21f66ff7e65dd1972c55e28b227ed8ba,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.395,0,1551.71405,0.006601594,25.93363575,3078.88,Error(0),Reverted,Mint
0xfda7211be9b6685c1fc2996e04feb6e1c00b025ad2055bc96ab6c1089c8df01a,13276878,1632331847,9/22/21 17:30,0xeea18c07617cedac2762361231bb908e8b05b17f,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.474,0,1862.05686,0.006601594,25.93363575,3078.88,Error(0),Reverted,Mint
0x7d8130911399eada36421e084a49397f9e395ff36e720c0f7297232c14cb7e76,13276878,1632331847,9/22/21 17:30,0x2e78c7454f6395adbac09394e65f68acda44e357,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.869,0,3413.77091,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0x3fb867f0a5b2d7c4139851d683c8f19b5dd58ce5366c5e4a798c445ea853b55f,13276878,1632331847,9/22/21 17:30,0x8924ac1196e2ae89603925b6e001dd14e3f7fdff,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.395,0,1551.71405,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0x8a14baa7c77d6f1cc44dc8871231e03bd2d6c096a40b412b32acd082ac23b9da,13276878,1632331847,9/22/21 17:30,0x7fa73b1e5aa3deca4bb5269cb5dda24579035e1c,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0x82dfecab2a249250b34f60c3266635d4871b2b27ab694fb684e5bb043bfb63a4,13276878,1632331847,9/22/21 17:30,0xa0b1fcad509241b60b4c0b8500fcffbc5fb2ac9f,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0x73def2b6ab20dbd93f81ab1001ca8bb709ac4b65d7aa14ae46c24a8e67c6f828,13276878,1632331847,9/22/21 17:30,0x95daa9207b9df4b313cb8d11d08f54bc2d7b486c,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0x71b55185ee1331d14c458b2940ebe43fcc6bba423f5b0394220bc29d62037d62,13276878,1632331847,9/22/21 17:30,0xc2a796d8b32f8dcf56e3d6b0af2528d898e80288,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0x7037bb8757341c9ff8180c13a1353dfc90162326a4e2515186a4737a330906ec,13276878,1632331847,9/22/21 17:30,0x2b92376dc4f1cd3f7c07ecfc3579354b2f20abff,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0xcf7a4a870ec8e2b8f9cd2b8ff096b01e91f5353e03e323c748a1d4114b403163,13276878,1632331847,9/22/21 17:30,0xf76af70bc1ea5f49fe5583ab80493e116d602a34,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.79,0,3103.4281,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0xf939f8fa1244c8f20236779f72c5a75ac79c1387fd6841b3906fa0652d35b3f6,13276878,1632331847,9/22/21 17:30,0x954d65e5310607e12f93f6156de92cd37ffcae8e,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.79,0,3103.4281,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0x8e0a004d542081d9536860c79f49f6582990fce76adc3be9d7faace5739f32ef,13276878,1632331847,9/22/21 17:30,0x0d3ada2a0e63631e1515c208998bf63ad4882cee,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.869,0,3413.77091,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0x11c9135927c0aade56ce7b1e9e10bc5a27bc7192c960a87e93c08d1bd582c518,13276878,1632331847,9/22/21 17:30,0x7bf952bb548a0f5039520b9c57840120ce775036,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.237,0,931.02843,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0x8dae775feb46922654b60ee8cbc8dc438f2557b824a62ee0f1fd5e765f429a95,13276878,1632331847,9/22/21 17:30,0x70c25bc57ba1f582075893d50de804d407fe68ea,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.869,0,3413.77091,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0xd38c8d31d82a649092e7e6a415de022e6816d083f0def253cc13848e49fb6f6c,13276878,1632331847,9/22/21 17:30,0xbfe2a4c010dd3b352b77a18a58b654524aa456f2,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.79,0,3103.4281,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0x09f34f81c37113a8f969b009ba0c553548d1ea13dad2f24c0ed551f4ca8a03d2,13276878,1632331847,9/22/21 17:30,0x1d173a0463227f13a843976ed71a6af7ffa221ec,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0x13e91f61ad10e282655d85ac6168112e8af151b01410a19f3b100abe052d2e4f,13276878,1632331847,9/22/21 17:30,0x19c87bf6ea70164f6e9b58a74d35571517fb818e,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0x733bf99755996f3e298b0403883ca712ed7441472cba29b7168945b0be6ee582,13276878,1632331847,9/22/21 17:30,0xa5fd8aa778a554a88ecf80d5545a59d1892ff3df,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.395,0,1551.71405,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0xb95021cbfaa8b07134faec5861c0a8accd744b0167db60b8291185b06d3829da,13276878,1632331847,9/22/21 17:30,0xb9b6856efd128294a912d584366448bc3d4ea979,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.869,0,3413.77091,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0xe91894a02e44a3f2bf3a26ddbf6082a7adbd764e507e1477c1761c919885807c,13276878,1632331847,9/22/21 17:30,0x717f8ecbe2ef5720f2d05e43950886d993ae74d0,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0x047b2fe20d4600885e7b98f5e0e6f6470f673d61da34cd1f1d2f3a6617511414,13276878,1632331847,9/22/21 17:30,0x1a5fe261e8d9e8efc5064eeccc09b531e6e24bd3,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0xd175dd17507305c453fe93064f540e1f899cdb7a4e35284a3917057a0e281776,13276878,1632331847,9/22/21 17:30,0x4677a640cafd7fe984f5021ac10a0a9165cc17c6,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0x4d9d8b287f0b69c12f54c5c7af730be441e78125a58270560c4e8c1caf6e01eb,13276878,1632331847,9/22/21 17:30,0x071eb5a8aee97bb37396339bbc6cdc995de45519,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.869,0,3413.77091,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0xf3d7b2e7dd1806701359e629f58e399e2cf3e935315849ddef6fa13ad4d25470,13276878,1632331847,9/22/21 17:30,0x2e2a1c93d32158daaa9d5a0e35c3598e342a6861,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0xc0790700fbd9c36a618b6d4a2055f74a9ddec6a4385b2323908495fbd0bd2fac,13276878,1632331847,9/22/21 17:30,0x7897c754f4ae1b2e2b3fef34f038802b38e168fe,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006597244,25.91654549,3078.88,Error(0),Reverted,Mint
0x65a38904e89953344ddac945ee164685ca1e93ac448b1229d974bc920bec6993,13276878,1632331847,9/22/21 17:30,0x7fc9435a996e6f07e75c244bd9f345faaf81af8c,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.395,0,1551.71405,0.006588833,25.88350431,3078.88,Error(0),Reverted,Mint
0x8c74f438374c8a6f9e1d836f4cde5b886f28988e5c37729475f577e26587c896,13276878,1632331847,9/22/21 17:30,0xbb9636200a6efe91161334628caa7c13e4c8cc81,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006585642,25.87097145,3078.88,Error(0),Reverted,Mint
0xcc3da3d1cfe0ab9e940172f4ef6f439d6a6b5d717984d8cc67cfd57efb238870,13276878,1632331847,9/22/21 17:30,0x8c64eea1e2399da21baa265e19a345020841878e,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.474,0,1862.05686,0.006585642,25.87097145,3078.88,Error(0),Reverted,Mint
0xeea39bf3654d74a5c005e6e27e67f3f370ac89e140c585c0022d653cca100312,13276878,1632331847,9/22/21 17:30,0x0c72d3404dc10d594a7d00086cde7b1c48e4c0d4,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.869,0,3413.77091,0.006585642,25.87097145,3078.88,Error(0),Reverted,Mint
0x2251867276664cfad965367918f5ed152e0cb08824df791ee871edd6bad9e7c4,13276878,1632331847,9/22/21 17:30,0x75216817b719ecc9a7c8f9f4e7bf7e4a1662fafd,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.316,0,1241.37124,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x4959fd81f9deab3e00feaaf5e5d7bc8a190fe11189cd606045ebde39363c512b,13276878,1632331847,9/22/21 17:30,0xc5bc9715874c91ded9313a06baefa1307bd72299,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xcfef1906ba9d8d1e4555c81f5e57c87bcb4268f6379a08ca17b0be7f0f0ccded,13276878,1632331847,9/22/21 17:30,0xcc4f052fcdf3c94cc5acdec24e415248dac9eec2,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x60a1a376bf2719884565ecf7a259b23c3d09ee72ea48ce16a2e0c4aacea6371c,13276878,1632331847,9/22/21 17:30,0x74fb24a43b8bda39baf969eb321ce92334d05298,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x4aee9ad4ad239b90d10f4b7decf5f673bdc48d985bfed8c36f533a1edac8b14b,13276878,1632331847,9/22/21 17:30,0x854781652ccd2ac84c90a88a2006643d7546e645,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x817e69fae2eb6225ffe53afc5ccffe2706ddcda43a58d82dd45defa57054f8aa,13276878,1632331847,9/22/21 17:30,0x8d2a7c77c7cfe0eeff782e1bea2e96ee9fc8c2df,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xb07bd16d79ac9cee6622d71248e06d014cab73b29f3c011f46e044bef2adc504,13276878,1632331847,9/22/21 17:30,0x041cd43c8dff91e3e3f86bd1990afaf6801a83ce,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.237,0,931.02843,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x13b283c7bdb606fa5032a53eea319fb08a4537472a6a82e267a2e06dcb187473,13276878,1632331847,9/22/21 17:30,0x3ebdb522301913a5203315c8a840a9ee99ce9eee,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x8b23da1193b9ff84d2e9dd5a4e7d2333dba33c04e754afc90fde5532127f74f2,13276878,1632331847,9/22/21 17:30,0xbdfb6f405c42efca486b347a21d302b10f78310e,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.79,0,3103.4281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x3822cf5bfd81e42e743141e3542781593a72589ec4300469a5031fa16e73c5af,13276878,1632331847,9/22/21 17:30,0x02e8935b5e4a6e532aa8ddb2c77b21692fadd078,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xf4691ae61912f1da26bdf6ea8a89036534d4507e47c8625ec0aea746f66e9513,13276878,1632331847,9/22/21 17:30,0x3b4e5d7ed86e23087c3a74f05430beeb72289c2b,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xa841276a36fb36573d1308ca192c657cc60b66e8461672566ed4bda4b1e20dfd,13276878,1632331847,9/22/21 17:30,0x81aeb18677c608c05e9c4848320cad9a2a7fa196,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.869,0,3413.77091,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xc646a99fa4bd42a2f4eebb9db3617aae30f5cbfed6b6f7adbbd3d08bd81940f4,13276878,1632331847,9/22/21 17:30,0x517958fa48c6baf7ab7e00dfa6d78b628ca966c2,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.316,0,1241.37124,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xd24045d9a9603acbc71aaa931829d804ab82f5ef1d55388ee3819c27afd0a21f,13276878,1632331847,9/22/21 17:30,0x8951f25adcc7c3256dd9b521ed726fb587a46d52,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x883816ad1dd5ec196337bd1b6bdd9f498c336d476406d30c5ecb1fd20a3f737f,13276878,1632331847,9/22/21 17:30,0x616b958904940c789e104cb39bd2bff82427cccb,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x90d467f851090c53a40cba173674c6b2817f99f67830ec960bbda3ebfa282b73,13276878,1632331847,9/22/21 17:30,0x4c1cd907ceaa5919cf7982679fce88c58e423dcb,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.869,0,3413.77091,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xfb82a723e57723e35f7b62f8c50aec11cadbcb16a062a454949e67183d20ebe4,13276878,1632331847,9/22/21 17:30,0x0fc87896cd69c65a92ec169034b5e9af3a1998ba,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.237,0,931.02843,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xf43c83eedce0d3b07abe44509320b978e7826a0c92b056284b2b942b512ec17b,13276878,1632331847,9/22/21 17:30,0x9e5b013cace4cf65e14f75176d42794d001e492a,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xb83aae65a923ad42e172fc33573ae35f666a4db5372beece8603cc00bc0e6fc7,13276878,1632331847,9/22/21 17:30,0x312cf872ab07540cd97e5033e9a9b5cb21d99b99,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x5b124c492fed409c234e78ae0f59a7b657ea059565bc953ab15084a8bdc9ddbe,13276878,1632331847,9/22/21 17:30,0x9b20b150e873f079187c1510ba554f267f809471,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.237,0,931.02843,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x8dfe567b02a5028252b8782bbdbc4feb8786689331864e82b5e69fc4dea8327d,13276878,1632331847,9/22/21 17:30,0x5cf64e698f8096bc38383d172887891fe14d8fcb,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.395,0,1551.71405,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x49219d9133281923dd599bd1526e2c041e7f72b6ce0fec60594899d24889d6f8,13276878,1632331847,9/22/21 17:30,0xd549ab43c2ba1ac9abab7d66966c125b6b66e9ef,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.158,0,620.68562,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x99532db36681ec141bc65404237a266087ef34e1cfb387eaf0f6f0a6363a31f4,13276878,1632331847,9/22/21 17:30,0x6278d51296cc9d2b3343597ad63ed6a273e31675,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.64,0,2514.1696,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xe94a0e345cf45688ac908056fa204f06756719aae1ccc9b5c2a09e1ab319eee2,13276878,1632331847,9/22/21 17:30,0xe8c6cee0408d8fcb1e09dc13149b6d516c32ff70,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.237,0,931.02843,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xa0d068abfda854d3fbae63d4689702b7d38fe1a1a7efb56deb1b0a78884ceb2e,13276878,1632331847,9/22/21 17:30,0x7675291453daf025cef152bef7296d4ef9d72514,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.395,0,1551.71405,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x56b7cf392294dfc2ade993c9096a3e1e203e59c1dad8deb379b6e8f8e364d6a8,13276878,1632331847,9/22/21 17:30,0x6245f1c86af1d0f87e5830b400033b1369d41c34,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x10b219b3f258f397cafa805a0e82a7dee916e1ed7efd50f0d1b47958ecdd03c4,13276878,1632331847,9/22/21 17:30,0x76941123565c0eaf5fb3431a0f0718b4e016ec86,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xba4a960af3d4e28089226d3ed09a1dc36cd76dacf6fd84b10cbf02e93253d733,13276878,1632331847,9/22/21 17:30,0xdf444837f50a7b36b8b6c0a3d2662d5dcedc772d,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x033a2dc32987dfdcfb63fb767dfed28de1d2ec2590496665d72f21297baabcbc,13276878,1632331847,9/22/21 17:30,0x96cd55cdd63f1034591b11a9003eaf16e7fe715d,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.79,0,3103.4281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x0e41c63bc835ddfc1054c93debf955177b31ecc7a7412fd66f0bccccd8228ad9,13276878,1632331847,9/22/21 17:30,0x0dd189d8a05d4c7308aa5e08dba80ed57b9a5fbd,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0xcb590bf15691107ff5037e4344682d1caa50537cf50e4eafc4ca6880ab88d536,13276878,1632331847,9/22/21 17:30,0xb9d3f8e54b83a43f2d97d118ddb6a5a6afa7061f,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.237,0,931.02843,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
0x733676c2ca24767afd5bc3cf6128bbd05b53f6565d5fd04697fb58a324e05095,13276878,1632331847,9/22/21 17:30,0x8207c134ca3b37d1ef127ea8675559dfde64a049,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,,0.079,0,310.34281,0.006582742,25.85957794,3078.88,Error(0),Reverted,Mint
