,txid,to_account,TOKEN_ID,current_owner,rank,time
0,0xcb3571db7d7ba0be1e627c01b01ee91bd08eddcff99f2095da56ce27eb5c360b,0x37d74ca0f842817c6fc4ea267cf2d49dea0c06a8,1010,0x0000000000000000000000000000000000000000,367,2021-12-07T16:55:43
1,0xcb3571db7d7ba0be1e627c01b01ee91bd08eddcff99f2095da56ce27eb5c360b,0x37d74ca0f842817c6fc4ea267cf2d49dea0c06a8,1009,0x0000000000000000000000000000000000000000,603,2021-12-07T16:55:43
2,0xcb3571db7d7ba0be1e627c01b01ee91bd08eddcff99f2095da56ce27eb5c360b,0x37d74ca0f842817c6fc4ea267cf2d49dea0c06a8,1008,0x0000000000000000000000000000000000000000,89,2021-12-07T16:55:43
3,0xcb3571db7d7ba0be1e627c01b01ee91bd08eddcff99f2095da56ce27eb5c360b,0x37d74ca0f842817c6fc4ea267cf2d49dea0c06a8,1007,0x0000000000000000000000000000000000000000,319,2021-12-07T16:55:43
4,0xcb3571db7d7ba0be1e627c01b01ee91bd08eddcff99f2095da56ce27eb5c360b,0x37d74ca0f842817c6fc4ea267cf2d49dea0c06a8,1006,0x0000000000000000000000000000000000000000,1005,2021-12-07T16:55:43
5,0xcb3571db7d7ba0be1e627c01b01ee91bd08eddcff99f2095da56ce27eb5c360b,0x37d74ca0f842817c6fc4ea267cf2d49dea0c06a8,1005,0x0000000000000000000000000000000000000000,113,2021-12-07T16:55:43
6,0xcb3571db7d7ba0be1e627c01b01ee91bd08eddcff99f2095da56ce27eb5c360b,0x37d74ca0f842817c6fc4ea267cf2d49dea0c06a8,1004,0x0000000000000000000000000000000000000000,653,2021-12-07T16:55:43
7,0xcb3571db7d7ba0be1e627c01b01ee91bd08eddcff99f2095da56ce27eb5c360b,0x37d74ca0f842817c6fc4ea267cf2d49dea0c06a8,1003,0x0000000000000000000000000000000000000000,586,2021-12-07T16:55:43
8,0xcb3571db7d7ba0be1e627c01b01ee91bd08eddcff99f2095da56ce27eb5c360b,0x37d74ca0f842817c6fc4ea267cf2d49dea0c06a8,1002,0x0000000000000000000000000000000000000000,276,2021-12-07T16:55:43
9,0xceb4a091930d98a01db561330ef2d75572ccefa1998def87b68b65da87295bf1,0xd17f1c21a9b8333d4af18bd2d31cb2356d9f9662,1001,0x0000000000000000000000000000000000000000,176,2021-12-07T16:41:53
10,0x95002c82adb2af7676a020cbd283e6bd5828fa7c31be18ebf62c29bfd71758e1,0x157dfdd5211ea1a7cc0f1b7ee4d1d7ae28f56cf7,1000,0x0000000000000000000000000000000000000000,391,2021-12-07T16:41:15
11,0x95002c82adb2af7676a020cbd283e6bd5828fa7c31be18ebf62c29bfd71758e1,0x157dfdd5211ea1a7cc0f1b7ee4d1d7ae28f56cf7,999,0x0000000000000000000000000000000000000000,269,2021-12-07T16:41:15
12,0x95002c82adb2af7676a020cbd283e6bd5828fa7c31be18ebf62c29bfd71758e1,0x157dfdd5211ea1a7cc0f1b7ee4d1d7ae28f56cf7,998,0x0000000000000000000000000000000000000000,750,2021-12-07T16:41:15
13,0xe93ef23da5448c053f8cbf1c9e27ab5906eb59f533422c5a6679df88e9368bf2,0x594862d968fd642a1f303d2362416785f8a32599,997,0x0000000000000000000000000000000000000000,883,2021-12-07T16:41:07
14,0x6342a2ad371d1c72e225b35f25aec12a6995a4e92d17800d82fb13261ea62615,0x88dfdce3e2703c0794cf9425d309248630e369fd,996,0x0000000000000000000000000000000000000000,256,2021-12-07T16:38:45
15,0x953b637870535600d32cb6ad13284e2638f6dac8a4b107f4e2a5b55faf440b98,0xf1f9c4b3e21d016c7f4e1334d98ea4412f0f5af9,995,0x0000000000000000000000000000000000000000,656,2021-12-07T16:26:41
16,0xe9c8e171fa309e38778ef69df81df1f561d204984ec1bab761eed840e4db50fc,0x09a3e7fd97fa48b2e121e9f27fa9ab212df8bd2c,994,0x0000000000000000000000000000000000000000,193,2021-12-07T16:24:51
17,0x31c592b85a41d24130cf16aab2fb690603d1eb778097a4393a8eed8651992889,0xbbfcaa1658097532798c69563ef84f0b4a55b60e,993,0x0000000000000000000000000000000000000000,189,2021-12-07T16:13:40
18,0xd8a1c9dfa030584f92e082569cf735ad4fcc21c1f0be91c77643af3c3194ffc7,0x37d74ca0f842817c6fc4ea267cf2d49dea0c06a8,992,0x0000000000000000000000000000000000000000,860,2021-12-07T16:13:07
19,0xd8a1c9dfa030584f92e082569cf735ad4fcc21c1f0be91c77643af3c3194ffc7,0x7b57fff8e95cbbe04330a273998332cb665009dc,991,0x0000000000000000000000000000000000000000,174,2021-12-07T16:13:07
20,0xee4316185bae3dd276b5daf6a78a58b2a96fc6af4b1814bf5a7c4f8f55a75b17,0xd17f1c21a9b8333d4af18bd2d31cb2356d9f9662,990,0x0000000000000000000000000000000000000000,259,2021-12-07T16:11:32
