,txid,to_account,TOKEN_ID,current_owner,rank
0,0x7bc69ffc4dd8f7bd6092035c2b5cdebf2d76c1c74fca5a2fb235bd68ee00941b,0xcd79272e57a870c0b1f69a8c840244364c4a0260,9983,0xcd79272e57a870c0b1f69a8c840244364c4a0260,9104
1,0x36171234e6ca80ecb9fa6b5d82fa16c4dc82bce63c365928f2b5b4cbb0d4eed1,0x196a3dc8446920cef0f0d1f6bf7ba5b40702c79f,9975,0x71bc9751ae95d09a2dca914f47bc009d3b003fb3,4496
2,0xd8c5a337f5863f3b7caa859faaefc1c41c7bc47985bb1f51d4bdf3f855fff968,0xb0b2b405c9d09d129e9f9b18c9dd218c532f2b2a,9966,0xd1c44141ef925d5a02e5414f3e1755ff89243ebd,7069
3,0x36171234e6ca80ecb9fa6b5d82fa16c4dc82bce63c365928f2b5b4cbb0d4eed1,0x196a3dc8446920cef0f0d1f6bf7ba5b40702c79f,9976,0x9c7007b750b509da0c72338de2c2531ed559f4af,5084
4,0x8170d3f429371222d7547a98a933908b19c0ea446b231cabeb47e696a2873ee5,0xe4b77842e0d992f6358f0742f8c2cbe955b8839e,9988,0x42f7e99900d2e46213a1078a4f8e90169a249a38,8184
5,0x7ecbbd98b3b231c8bf3326936b4564a5736cb8777f3d1fd4bafce8d9ba5606dd,0x7949eb8e7b8d83eaa26d8ad2854e6d3c59da6813,9991,0x7949eb8e7b8d83eaa26d8ad2854e6d3c59da6813,2991
6,0x36171234e6ca80ecb9fa6b5d82fa16c4dc82bce63c365928f2b5b4cbb0d4eed1,0x196a3dc8446920cef0f0d1f6bf7ba5b40702c79f,9977,0x0b1c6b8c03543f3461c5fb64030f4e383809b6c7,1838
7,0xda317254a8f6313cb396678572ad400cee3cc1cec561e4b7045ddc3b3f669f87,0xf60e20b48203670d0bd29216d09d4107f91b9405,9994,0x05b00d69d50426020749e1e1c60901e129d3e43b,5867
8,0xe26d43ab6702c03ed0fe9eb85a011f1edda55125c0cd2797e8312e460696dea1,0xb0e984d4bf1830dcb6c8c4e0f81d0869d2f037b1,9999,0xb0e984d4bf1830dcb6c8c4e0f81d0869d2f037b1,2379
9,0x7ecbbd98b3b231c8bf3326936b4564a5736cb8777f3d1fd4bafce8d9ba5606dd,0x7949eb8e7b8d83eaa26d8ad2854e6d3c59da6813,9992,0xf56715f873bdea3d47633dc5d92dbf3d880132db,3487
10,0xd8c5a337f5863f3b7caa859faaefc1c41c7bc47985bb1f51d4bdf3f855fff968,0xb0b2b405c9d09d129e9f9b18c9dd218c532f2b2a,9968,0xb1cd5ed3a80df80d6a04760a8e4691301c18c47c,5614
11,0xda317254a8f6313cb396678572ad400cee3cc1cec561e4b7045ddc3b3f669f87,0xf60e20b48203670d0bd29216d09d4107f91b9405,9995,0xdbb857aa54c7a8dd29e73eef7edcbe6b757f9160,9059
12,0x36171234e6ca80ecb9fa6b5d82fa16c4dc82bce63c365928f2b5b4cbb0d4eed1,0x196a3dc8446920cef0f0d1f6bf7ba5b40702c79f,9978,0x1bf22a19a8d0b9cdfdd5c0859b5bd72c05f2d6a2,2114
13,0xda317254a8f6313cb396678572ad400cee3cc1cec561e4b7045ddc3b3f669f87,0xf60e20b48203670d0bd29216d09d4107f91b9405,9996,0x759a00eaa7d37f7af529211701e19fde61f364c0,6520
14,0x36171234e6ca80ecb9fa6b5d82fa16c4dc82bce63c365928f2b5b4cbb0d4eed1,0x196a3dc8446920cef0f0d1f6bf7ba5b40702c79f,9979,0x8b8db5b327a3d051367d78b4a028722ee06555f1,3410
15,0xd8c5a337f5863f3b7caa859faaefc1c41c7bc47985bb1f51d4bdf3f855fff968,0xb0b2b405c9d09d129e9f9b18c9dd218c532f2b2a,9970,0xff9a3bf06ba93561faa3eef4fdf17e75f2afe797,4168
16,0xd8c5a337f5863f3b7caa859faaefc1c41c7bc47985bb1f51d4bdf3f855fff968,0xb0b2b405c9d09d129e9f9b18c9dd218c532f2b2a,9971,0xb75f495f7a204a8a5f5acd00c2fd6f80ad30bb1f,7916
17,0xda317254a8f6313cb396678572ad400cee3cc1cec561e4b7045ddc3b3f669f87,0xf60e20b48203670d0bd29216d09d4107f91b9405,9998,0x30145d714db337606c8f520bee9a3e3eac910636,7559
18,0xd8c5a337f5863f3b7caa859faaefc1c41c7bc47985bb1f51d4bdf3f855fff968,0xb0b2b405c9d09d129e9f9b18c9dd218c532f2b2a,9972,0x02eb75be1e72e988de64f0088d654d8ea1081e87,5347
19,0xd8c5a337f5863f3b7caa859faaefc1c41c7bc47985bb1f51d4bdf3f855fff968,0xb0b2b405c9d09d129e9f9b18c9dd218c532f2b2a,9974,0x994cf01f34c51426bcb12bd30ff7079e280e1140,2469
20,0xd8c5a337f5863f3b7caa859faaefc1c41c7bc47985bb1f51d4bdf3f855fff968,0xb0b2b405c9d09d129e9f9b18c9dd218c532f2b2a,9965,0x7a9fe22691c811ea339d9b73150e6911a5343dca,6522
21,0x5f36791048f45e4dba18c055a449a4c1109bca17f248b29273f7c1843fc40f0d,0x514fc379b4ae674f74dac2a266aff608a9b6507f,9984,0xc0647c2d3626eff8e8503022871e6feeac2bdf11,5947
22,0xd8c5a337f5863f3b7caa859faaefc1c41c7bc47985bb1f51d4bdf3f855fff968,0xb0b2b405c9d09d129e9f9b18c9dd218c532f2b2a,9967,0x844b5c19ebbb87bbe6124e098091ae423ba275ba,992
