,id,profit
0,0,1.8111199999999998
1,1,0.52112
2,2,0.0
3,3,9.91112
4,4,0.0
5,5,0.0
6,6,0.0
7,7,1.91112
8,8,0.41112
9,9,0.0
10,10,4.91112
11,11,0.0
12,12,1.3111199999999998
13,13,0.0
14,14,0.0
15,15,0.0
16,16,0.46112000000000003
17,17,0.36112
18,18,0.0
19,19,0.16612
20,20,2.51112
21,21,1.41112
22,22,2.56112
23,23,0.31112
24,24,0.40112
25,25,0.26111999999999996
26,26,2.13112
27,27,0.41112
28,28,2.778680797806072
29,29,0.30112
30,30,2.13112
31,31,4.901120000000001
32,32,0.86112
33,33,2.91112
34,34,1.41112
35,35,5.91112
36,36,3.16112
37,37,6.731416651677247
38,38,0.66112
39,39,9.41112
40,40,0.061119999999999994
41,41,0.16111999999999999
42,42,0.41112
43,43,1.90112
44,44,0.91112
45,45,0.011120000000000005
46,46,1.91112
47,47,2.41112
48,48,0.0
49,49,2.91112
50,50,4.5631200000000005
51,51,2.91112
52,52,0.0
53,53,0.0
54,54,2.2111199999999998
55,55,0.66112
56,56,0.0
57,57,3.91112
58,58,3.91112
59,59,0.51112
60,60,0.86112
61,61,0.15611999999999998
62,62,3.91112
63,63,0.41112
64,64,1.91112
65,65,0.41112
66,66,0.91112
67,67,0.15611999999999998
68,68,3.91112
69,69,2.91112
70,70,6.5711200000000005
71,71,0.91102
72,72,0.15011999999999998
73,73,0.15011999999999998
74,74,0.13112000000000001
75,75,0.12111999999999999
76,76,0.79112
77,77,4.91112
78,78,4.311120000000001
79,79,7.91112
80,80,0.91112
81,81,1.41112
82,82,0.41112
83,83,0.15011999999999998
84,84,0.15611999999999998
85,85,0.79112
86,86,0.79112
87,87,0.41112
88,88,8.711120000000001
89,89,0.15011999999999998
90,90,0.12111999999999999
91,91,0.12111999999999999
92,92,0.15611999999999998
93,93,2.91112
94,94,19.81112
95,95,0.15011999999999998
96,96,0.13112000000000001
97,97,0.12111999999999999
98,98,0.12111999999999999
99,99,4.91112
100,100,1.91112
101,101,0.15611999999999998
102,102,6.5711200000000005
103,103,0.03612
104,104,0.016119999999999995
105,105,0.016119999999999995
106,106,0.011120000000000005
107,107,0.016119999999999995
108,108,0.001119999999999996
109,109,0.016119999999999995
110,110,0.15702
111,111,0.15702
112,112,0.15011999999999998
113,113,0.15011999999999998
114,114,0.15011999999999998
115,115,0.13112000000000001
116,116,0.15611999999999998
117,117,0.15611999999999998
118,118,0.010120000000000004
119,119,0.011120000000000005
120,120,0.041120000000000004
121,121,0.010120000000000004
122,122,0.001119999999999996
123,123,0.15011999999999998
124,124,0.15611999999999998
125,125,0.044120000000000006
126,126,0.016119999999999995
127,127,0.04012
128,128,0.001119999999999996
129,129,0.15702
130,130,0.15011999999999998
131,131,0.15011999999999998
132,132,0.016119999999999995
133,133,0.011120000000000005
134,134,0.010120000000000004
135,135,0.011120000000000005
136,136,0.15702
137,137,0.15702
138,138,0.15011999999999998
139,139,0.15011999999999998
140,140,0.15611999999999998
141,141,0.011120000000000005
142,142,0.15702
143,143,0.016119999999999995
144,144,0.016119999999999995
145,145,0.15011999999999998
146,146,0.15011999999999998
147,147,0.15011999999999998
148,148,0.05664993543111489
149,149,0.0
150,150,0.16111999999999999
151,151,0.03612
152,152,0.011120000000000005
153,153,0.13612000000000002
154,154,0.11112000000000001
155,155,0.011120000000000005
156,156,0.011120000000000005
157,157,0.10812000000000001
158,158,0.10812000000000001
159,159,0.10812000000000001
160,160,0.10812000000000001
161,161,0.10812000000000001
162,162,0.11081999999999999
163,163,0.10812000000000001
164,164,0.11081999999999999
165,165,0.011120000000000005
166,166,-0.03888
167,167,0.011120000000000005
168,168,-0.03888
169,169,-0.03888
170,170,0.011120000000000005
171,171,-0.008879999999999999
172,172,-0.008879999999999999
173,173,-0.028972500520315497
174,174,-0.0289869512533531
175,175,0.021177354301572596
176,176,-0.007334994511525805
177,177,-0.0299722268952414
178,178,-0.0208468492960677
179,179,0.14112000000000002
180,180,0.14112000000000002
181,181,0.011120000000000005
182,182,0.011120000000000005
183,183,0.061119999999999994
184,184,0.011120000000000005
185,185,0.011120000000000005
186,186,0.011120000000000005
187,187,0.011120000000000005
188,188,0.011120000000000005
189,189,0.09812
190,190,0.09312
191,191,0.09312
192,192,0.10312
193,193,0.10112
194,194,0.10712
195,195,0.10612
196,196,0.10112
197,197,-0.02388
198,198,0.06512
199,199,0.0051199999999999996
200,200,-0.014880000000000004
201,201,0.011120000000000005
202,202,0.031119999999999995
203,203,-0.008980000000000002
204,204,-0.01908
205,205,0.12111999999999999
206,206,0.11112000000000001
207,207,0.10912000000000001
208,208,0.09912
209,209,0.10012
210,210,0.09011999999999999
211,211,0.09712
212,212,0.10912000000000001
213,213,-0.03888
214,214,-0.03888
215,215,0.011120000000000005
216,216,0.011120000000000005
217,217,0.011120000000000005
218,218,0.02112
219,219,0.02112
220,220,0.02112
221,221,0.0
222,222,0.0
223,223,0.0
224,224,0.0
225,225,0.0
226,226,0.0
227,227,0.0
228,228,0.0
229,229,0.0
230,230,0.0
231,231,0.0
232,232,0.0
233,233,0.0
234,234,0.0
235,235,0.0
236,236,0.0
237,237,0.061020000000000005
238,238,0.06091999999999999
239,239,0.061020000000000005
240,240,0.061020000000000005
241,241,-0.05888
242,242,0.05991999999999999
243,243,0.061020000000000005
244,244,0.05982
245,245,0.009120000000000003
246,246,-0.06888
247,247,0.21111999999999997
248,248,0.02112
249,249,0.02112
250,250,0.02112
251,251,0.02112
252,252,0.02112
253,253,0.02112
254,254,0.030119999999999994
