,txid,to_account,TOKEN_ID,current_owner,rank,time
15247,0xa00545ea2a1600ff79fb823a152eaae81c50d196eed9723fee6fd461b121708b,0xb8dc28ef660b26204e5be5366e927b70fd988a08,2,0xdd96a23689c94e75e3f5aaf6292aabde148be17d,6,2021-09-03T16:56:04
15248,0xa00545ea2a1600ff79fb823a152eaae81c50d196eed9723fee6fd461b121708b,0xb8dc28ef660b26204e5be5366e927b70fd988a08,6,0x3830e2dbd2e4fbc11e86115a9ed817dcbb2a9ef9,3,2021-09-03T16:56:04
15249,0xa00545ea2a1600ff79fb823a152eaae81c50d196eed9723fee6fd461b121708b,0xb8dc28ef660b26204e5be5366e927b70fd988a08,23,0xb8dc28ef660b26204e5be5366e927b70fd988a08,476,2021-09-03T16:56:04
15250,0xa00545ea2a1600ff79fb823a152eaae81c50d196eed9723fee6fd461b121708b,0xb8dc28ef660b26204e5be5366e927b70fd988a08,30,0xb8dc28ef660b26204e5be5366e927b70fd988a08,974,2021-09-03T16:56:04
15251,0xa00545ea2a1600ff79fb823a152eaae81c50d196eed9723fee6fd461b121708b,0xb8dc28ef660b26204e5be5366e927b70fd988a08,31,0xb8dc28ef660b26204e5be5366e927b70fd988a08,4953,2021-09-03T16:56:04
15252,0xa00545ea2a1600ff79fb823a152eaae81c50d196eed9723fee6fd461b121708b,0xb8dc28ef660b26204e5be5366e927b70fd988a08,32,0xb8dc28ef660b26204e5be5366e927b70fd988a08,1990,2021-09-03T16:56:04
15253,0xa00545ea2a1600ff79fb823a152eaae81c50d196eed9723fee6fd461b121708b,0xb8dc28ef660b26204e5be5366e927b70fd988a08,33,0xb8dc28ef660b26204e5be5366e927b70fd988a08,4528,2021-09-03T16:56:04
15254,0xa00545ea2a1600ff79fb823a152eaae81c50d196eed9723fee6fd461b121708b,0xb8dc28ef660b26204e5be5366e927b70fd988a08,34,0xb8dc28ef660b26204e5be5366e927b70fd988a08,2935,2021-09-03T16:56:04
15255,0xa00545ea2a1600ff79fb823a152eaae81c50d196eed9723fee6fd461b121708b,0xb8dc28ef660b26204e5be5366e927b70fd988a08,35,0xb8dc28ef660b26204e5be5366e927b70fd988a08,785,2021-09-03T16:56:04
15256,0xa00545ea2a1600ff79fb823a152eaae81c50d196eed9723fee6fd461b121708b,0xb8dc28ef660b26204e5be5366e927b70fd988a08,36,0xb8dc28ef660b26204e5be5366e927b70fd988a08,3418,2021-09-03T16:56:04
15257,0xa00545ea2a1600ff79fb823a152eaae81c50d196eed9723fee6fd461b121708b,0xb8dc28ef660b26204e5be5366e927b70fd988a08,37,0xb8dc28ef660b26204e5be5366e927b70fd988a08,3994,2021-09-03T16:56:04
15258,0xa00545ea2a1600ff79fb823a152eaae81c50d196eed9723fee6fd461b121708b,0xb8dc28ef660b26204e5be5366e927b70fd988a08,38,0xd691bac561b8dac47166e99e62cbbddc6e085f0b,9831,2021-09-03T16:56:04
15259,0xa00545ea2a1600ff79fb823a152eaae81c50d196eed9723fee6fd461b121708b,0xb8dc28ef660b26204e5be5366e927b70fd988a08,39,0xb8dc28ef660b26204e5be5366e927b70fd988a08,7111,2021-09-03T16:56:04
15260,0xa00545ea2a1600ff79fb823a152eaae81c50d196eed9723fee6fd461b121708b,0xb8dc28ef660b26204e5be5366e927b70fd988a08,40,0xb8dc28ef660b26204e5be5366e927b70fd988a08,1531,2021-09-03T16:56:04
15261,0xa00545ea2a1600ff79fb823a152eaae81c50d196eed9723fee6fd461b121708b,0xb8dc28ef660b26204e5be5366e927b70fd988a08,41,0x3bb9b35dda5286b58d0cf17d39f5a8c7122e81f0,7289,2021-09-03T16:56:04
