,txid,to_account,TOKEN_ID,current_owner,rank,time
9873,0xfb34e9fee5bccfc0fb98e0d691fa25d5d1b821d4f18dcf6165a6d4976f171624,0x273dc0347cb3aba026f8a4704b1e1a81a3647cf3,24,0xddf7ec79ad60dea00e0f40bd5a08aaaf785ea65b,4286,2021-08-03T02:28:50
9897,0xfb34e9fee5bccfc0fb98e0d691fa25d5d1b821d4f18dcf6165a6d4976f171624,0x273dc0347cb3aba026f8a4704b1e1a81a3647cf3,25,0x273dc0347cb3aba026f8a4704b1e1a81a3647cf3,320,2021-08-03T02:28:50
9898,0xfb34e9fee5bccfc0fb98e0d691fa25d5d1b821d4f18dcf6165a6d4976f171624,0x81a76401a46fa740c911e374324e4046b84cfa33,26,0x81a76401a46fa740c911e374324e4046b84cfa33,9753,2021-08-03T02:28:50
9899,0xfb34e9fee5bccfc0fb98e0d691fa25d5d1b821d4f18dcf6165a6d4976f171624,0x81a76401a46fa740c911e374324e4046b84cfa33,27,0x81a76401a46fa740c911e374324e4046b84cfa33,1266,2021-08-03T02:28:50
9900,0xfb34e9fee5bccfc0fb98e0d691fa25d5d1b821d4f18dcf6165a6d4976f171624,0x81a76401a46fa740c911e374324e4046b84cfa33,28,0x81a76401a46fa740c911e374324e4046b84cfa33,1347,2021-08-03T02:28:50
9901,0xfb34e9fee5bccfc0fb98e0d691fa25d5d1b821d4f18dcf6165a6d4976f171624,0x81a76401a46fa740c911e374324e4046b84cfa33,29,0x81a76401a46fa740c911e374324e4046b84cfa33,6826,2021-08-03T02:28:50
9902,0xfb34e9fee5bccfc0fb98e0d691fa25d5d1b821d4f18dcf6165a6d4976f171624,0x81a76401a46fa740c911e374324e4046b84cfa33,30,0x81a76401a46fa740c911e374324e4046b84cfa33,790,2021-08-03T02:28:50
9903,0xfb34e9fee5bccfc0fb98e0d691fa25d5d1b821d4f18dcf6165a6d4976f171624,0x81a76401a46fa740c911e374324e4046b84cfa33,31,0x81a76401a46fa740c911e374324e4046b84cfa33,2559,2021-08-03T02:28:50
9904,0xfb34e9fee5bccfc0fb98e0d691fa25d5d1b821d4f18dcf6165a6d4976f171624,0x81a76401a46fa740c911e374324e4046b84cfa33,32,0x81a76401a46fa740c911e374324e4046b84cfa33,105,2021-08-03T02:28:50
9905,0xfb34e9fee5bccfc0fb98e0d691fa25d5d1b821d4f18dcf6165a6d4976f171624,0x81a76401a46fa740c911e374324e4046b84cfa33,33,0x8be3fd8a423c38131aae0330b20ceec425e0e50e,2245,2021-08-03T02:28:50
9906,0xfb34e9fee5bccfc0fb98e0d691fa25d5d1b821d4f18dcf6165a6d4976f171624,0x81a76401a46fa740c911e374324e4046b84cfa33,34,0x81a76401a46fa740c911e374324e4046b84cfa33,6338,2021-08-03T02:28:50
9907,0xfb34e9fee5bccfc0fb98e0d691fa25d5d1b821d4f18dcf6165a6d4976f171624,0x81a76401a46fa740c911e374324e4046b84cfa33,35,0x81a76401a46fa740c911e374324e4046b84cfa33,8653,2021-08-03T02:28:50
9871,0xd79c62d398a6e2ade20e0769caa0927bd52681e309b22efc10c73646624e42f1,0xeb6f3eaa5d0e30f1b860b913fcab911f904907c9,36,0xeaa5fb0853b939f7c90c3848b4978f23309588bc,2247,2021-08-03T03:21:26
9869,0xf5c85812b06cf186c014a937dc7c89400f17f647b96f55aa52bf22dc895abf19,0x384009c6d1d08394cd402332ac36339b96e194a8,37,0x37c4e5f85f3c92679facdf0b6aeca8819904939b,404,2021-08-03T03:21:40
9870,0xf411d3c2cc31156aa8618d7bbc47ab96c36848ee442957a121e3cd46101928f8,0x550e970e31a45b06df01a00b1c89a478d4d5e00a,38,0xa5611e9569f5d1dab7ecfe088842b3159c0af438,7111,2021-08-03T03:21:40
9867,0x9c8a3ea82becd641b3fa667400e2d6716e193f4217114514b6cd8aa4174cf439,0x88990af7f3567ab88fa917a1b0f9661b5d384401,39,0x65c15f878f970b1a8314e31880524c45d143f255,5255,2021-08-03T03:21:46
9866,0x826a4495390dc71ce59c0964fef484c075fae5a8f2574d1cc21db35de43626e6,0x7b75bc70b928472856047fdef0d08d5b5816aefd,40,0xa6224f8b1e9da79fca130b8c2ae7d364a22c5d0e,3579,2021-08-03T03:21:46
9868,0xcf6b59d67feb35543fde3e38e553221811492c3b7c995152a473f0d814e8ffc8,0x77a8703db1aeee04405f8a37fde59f669adfa429,41,0x9ad85d7c0f7eff3d0718c3a3a032557558f7048b,7572,2021-08-03T03:21:46
9864,0xf81b329db776f8cb522b502642a753d8868fdb98f265fe8b77c15291768a012e,0x8f2dc6afb0771e9eecc842d71f7599f8b2d33183,42,0x064dca21b1377d1655ac3ca3e95282d9494e5611,1411,2021-08-03T03:21:57
9863,0xd1c9c31b6f606b0c9617e8bfef768f8f4aef837fa92ec519263af3a3b345cb21,0x4426a261ac0080ca10ee024c2588c9dfcf6737fc,43,0x9cc3d5291d1dc1c2e3c49f002cc31eedbb687c0f,8848,2021-08-03T03:21:57
9865,0x58aadde0e7429cbf9ce67471306cd1794903d721a9acc9cc5e96d6fb25a1c916,0x4d7065b79920b57bdafeafeb6f2606d274c7e094,44,0x2cc96f1a3e55882de61b965b668ae3a5326f4ce0,5093,2021-08-03T03:21:57
9862,0x62f528f079649d8700108c6506772ab6fdd60e21fe4834932e0de67054198020,0xcb4aaedf0dff3075fad0d2f280cf8f53de522c72,45,0xcb2f4f0b88b0d767a9d1a9511dbad5cf6432d47d,3998,2021-08-03T03:22:02
9860,0xcb51974665cad1fd2dfe97018a485a485f62aec79562084cbf0cc4268042cb20,0xe3f27deff96fe178e87559f36cbf868b9e75967d,46,0xe3f27deff96fe178e87559f36cbf868b9e75967d,6146,2021-08-03T03:22:06
9858,0xa9265e9e517c3f91d4d208c0635e96f4a9b5d78d3f80a4459ed57d7b8c24d777,0x4e6cda1e8b696227455405d9f414ddbf3455db3e,47,0x6bc15d56ba63f085f44ae166e61d1c571d9f3f56,2861,2021-08-03T03:22:06
9861,0xff1ae59acf3053e4367a6b03105fb6f6ed80552f09b8d002c702945038052323,0x4d88dbf593a0dad711aec4c02a7cee79ef6e725c,48,0x7a827fa01ad4985ca7dff695131b28a1600b9130,6831,2021-08-03T03:22:06
9857,0x269fb2ee52477436b527c8f599e802f362199525847749639fef88e1fa6d197f,0x18a2434ce7bf152c4d607d71dfbf4415c7bbc8b1,49,0x37a25c28c01a1f935bf71b898657be91f47e66e0,3457,2021-08-03T03:22:06
9859,0xa725db329d6a7e7169722e292fbd3c28d0ae3fa7817e85b0da85c36ab6648eb3,0x561153fd53f7d01e1c4ebdb3ec37271f614ad551,50,0x561153fd53f7d01e1c4ebdb3ec37271f614ad551,2615,2021-08-03T03:22:06
9846,0x6906cc53a065243470e046627017bcebd809ffcbf985314ac469522c0ca436c5,0x632e9db55910176c317a10accb8921992216b90c,51,0x06fee2818ed2bfce2635b03a231ebbc9dd18860f,7555,2021-08-03T03:22:08
