,txid,to_account,TOKEN_ID,current_owner,rank
10029,0xc4bbb608d1038d6275a1bcef78300291b167748a56ac23066f210de7acbf6e3c,0x69e3998f63b8e504cc1f425cd64babc2dcee08bc,40,0x6177c71d568960d87e958c38000350ed3276796b,3471
10028,0x68689eb2ab416cfa78d3dc1cff70954f0337ffab5162572c060c10931c6ebe83,0xa586f6f73db2421655873b338cb27e94612fe122,41,0xa586f6f73db2421655873b338cb27e94612fe122,1664
10026,0x660466de91ae4208a2f908fbaf2f0b592c67a24d4d7645dcf9fc5bf61e6c3a02,0x2c07681e81b5f98c615cd2dd807a1b141982914d,42,0x6b6ae848f555f70944bc99d736fe29fcaecf8b23,502
10027,0x660466de91ae4208a2f908fbaf2f0b592c67a24d4d7645dcf9fc5bf61e6c3a02,0x2c07681e81b5f98c615cd2dd807a1b141982914d,43,0x6b6ae848f555f70944bc99d736fe29fcaecf8b23,3429
10025,0x660466de91ae4208a2f908fbaf2f0b592c67a24d4d7645dcf9fc5bf61e6c3a02,0x2c07681e81b5f98c615cd2dd807a1b141982914d,44,0x6b6ae848f555f70944bc99d736fe29fcaecf8b23,8138
10023,0xda4a0842e79172f244e730498c670a59be1f3fde3a032ec7cfdbbb38419dc1b2,0x78ebe56bc138069557c89af35eb29023ff31ae2c,45,0x78ebe56bc138069557c89af35eb29023ff31ae2c,2163
10024,0xda4a0842e79172f244e730498c670a59be1f3fde3a032ec7cfdbbb38419dc1b2,0x78ebe56bc138069557c89af35eb29023ff31ae2c,46,0x78ebe56bc138069557c89af35eb29023ff31ae2c,6674
10021,0x267797644ff95c5e87f0fea1375496c1bf5864a0a1dd9648369751088653076e,0x02b06e44aea658d9f113a22cee32b924b45d5bb0,47,0x02b06e44aea658d9f113a22cee32b924b45d5bb0,4277
10022,0x267797644ff95c5e87f0fea1375496c1bf5864a0a1dd9648369751088653076e,0x02b06e44aea658d9f113a22cee32b924b45d5bb0,48,0x02b06e44aea658d9f113a22cee32b924b45d5bb0,7373
10019,0x267797644ff95c5e87f0fea1375496c1bf5864a0a1dd9648369751088653076e,0x02b06e44aea658d9f113a22cee32b924b45d5bb0,49,0x02b06e44aea658d9f113a22cee32b924b45d5bb0,7923
10020,0x267797644ff95c5e87f0fea1375496c1bf5864a0a1dd9648369751088653076e,0x02b06e44aea658d9f113a22cee32b924b45d5bb0,50,0x02b06e44aea658d9f113a22cee32b924b45d5bb0,1897
10011,0xf4f417a6d9aed9bac7e0260fbd9c84ad9efbfdf3f0ae82005d78c04909889f45,0xb349150d6270152ca24064ec78ce8c7d7af9f203,51,0xb349150d6270152ca24064ec78ce8c7d7af9f203,7825
10012,0xf4f417a6d9aed9bac7e0260fbd9c84ad9efbfdf3f0ae82005d78c04909889f45,0xb349150d6270152ca24064ec78ce8c7d7af9f203,52,0xb349150d6270152ca24064ec78ce8c7d7af9f203,3756
10013,0xf4f417a6d9aed9bac7e0260fbd9c84ad9efbfdf3f0ae82005d78c04909889f45,0xb349150d6270152ca24064ec78ce8c7d7af9f203,53,0xb349150d6270152ca24064ec78ce8c7d7af9f203,3995
10009,0xf4f417a6d9aed9bac7e0260fbd9c84ad9efbfdf3f0ae82005d78c04909889f45,0xb349150d6270152ca24064ec78ce8c7d7af9f203,54,0xb349150d6270152ca24064ec78ce8c7d7af9f203,5932
10014,0xf4f417a6d9aed9bac7e0260fbd9c84ad9efbfdf3f0ae82005d78c04909889f45,0xb349150d6270152ca24064ec78ce8c7d7af9f203,55,0xb349150d6270152ca24064ec78ce8c7d7af9f203,8366
10015,0xf4f417a6d9aed9bac7e0260fbd9c84ad9efbfdf3f0ae82005d78c04909889f45,0xb349150d6270152ca24064ec78ce8c7d7af9f203,56,0xb349150d6270152ca24064ec78ce8c7d7af9f203,3806
10016,0xf4f417a6d9aed9bac7e0260fbd9c84ad9efbfdf3f0ae82005d78c04909889f45,0xb349150d6270152ca24064ec78ce8c7d7af9f203,57,0xb349150d6270152ca24064ec78ce8c7d7af9f203,3915
10017,0xf4f417a6d9aed9bac7e0260fbd9c84ad9efbfdf3f0ae82005d78c04909889f45,0xb349150d6270152ca24064ec78ce8c7d7af9f203,58,0xb349150d6270152ca24064ec78ce8c7d7af9f203,890
10010,0x51e533dba7641ea5dc41413cfc07e58e438564dbc52e08f9aedde7b45c20b7aa,0x88e352baccd2974f28055263a588d62c7b33c406,59,0x88e352baccd2974f28055263a588d62c7b33c406,7613
10018,0x51e533dba7641ea5dc41413cfc07e58e438564dbc52e08f9aedde7b45c20b7aa,0x88e352baccd2974f28055263a588d62c7b33c406,60,0x88e352baccd2974f28055263a588d62c7b33c406,4983
10008,0x14b52ce3994e31b12f610650b5543f24d56cf8fee9fc6a101fad306bb2f824d7,0xcb23ca1c684c5f163363be618f96cd4c1d4d3044,61,0xcb23ca1c684c5f163363be618f96cd4c1d4d3044,4544
10007,0x08e9a46c0f2687009959ef561ce28070a5bd17d05340d78d5bea8f7f7d149495,0x60cde4bc1a281a0641d214bcfe9112a015385fe1,62,0x60cde4bc1a281a0641d214bcfe9112a015385fe1,6759
10006,0x16f2a269ca3c59b82a61b983dd23654170bee3605582109a3d3405eef2598419,0xc5442aa3bfcfd998c3d1d5d197e0d8ba689cc3d8,63,0xc5442aa3bfcfd998c3d1d5d197e0d8ba689cc3d8,8447
10005,0xda98198c6844409c9c878037d717b351c43623c86ce5f2adfcddb17076b80d01,0x4dd06d3f05d573db027459e8dc942e37249d71a8,64,0x4dd06d3f05d573db027459e8dc942e37249d71a8,4256
10001,0xbe332c473452ed8a940314baf9e8fec27252069582a4c55a0bb8f516974611a5,0xd0d68bf506cce28380dae5aa9fb7c52913b3e2ef,65,0xd0d68bf506cce28380dae5aa9fb7c52913b3e2ef,5554
10002,0xbe332c473452ed8a940314baf9e8fec27252069582a4c55a0bb8f516974611a5,0xd0d68bf506cce28380dae5aa9fb7c52913b3e2ef,66,0xd0d68bf506cce28380dae5aa9fb7c52913b3e2ef,3277
10003,0xbe332c473452ed8a940314baf9e8fec27252069582a4c55a0bb8f516974611a5,0xd0d68bf506cce28380dae5aa9fb7c52913b3e2ef,67,0xd0d68bf506cce28380dae5aa9fb7c52913b3e2ef,7695
10004,0xbe332c473452ed8a940314baf9e8fec27252069582a4c55a0bb8f516974611a5,0xd0d68bf506cce28380dae5aa9fb7c52913b3e2ef,68,0xd0d68bf506cce28380dae5aa9fb7c52913b3e2ef,8902
10000,0x7d2d3e1c04d621d5f19ad0db66b479b19f7edb0bbee4b864ae3425383cb0f61a,0x2afba283324a65b64bbcb70fff9165cabfa5b87a,69,0x7d0d4c29f677e2cee6a9168a24250a2c82bf9186,8613
9999,0xa474a88f24eab4816e6db71b3aafd8be4fa21af5964e5974ff77ea0561d5b9f1,0xe4423bd6a31ede56e508275d7a0536d52a269680,70,0xe4423bd6a31ede56e508275d7a0536d52a269680,3151
9990,0xeae183a213c3f7d27b7926bcee0f3d776ce574bc58f8a1d5077df7ca26c99721,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,71,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,2743
9991,0xeae183a213c3f7d27b7926bcee0f3d776ce574bc58f8a1d5077df7ca26c99721,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,72,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,143
9992,0xeae183a213c3f7d27b7926bcee0f3d776ce574bc58f8a1d5077df7ca26c99721,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,73,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,7386
9993,0xeae183a213c3f7d27b7926bcee0f3d776ce574bc58f8a1d5077df7ca26c99721,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,74,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,3659
9994,0xeae183a213c3f7d27b7926bcee0f3d776ce574bc58f8a1d5077df7ca26c99721,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,75,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,6460
9995,0xeae183a213c3f7d27b7926bcee0f3d776ce574bc58f8a1d5077df7ca26c99721,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,76,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,2158
9996,0xeae183a213c3f7d27b7926bcee0f3d776ce574bc58f8a1d5077df7ca26c99721,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,77,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,4331
9989,0xeae183a213c3f7d27b7926bcee0f3d776ce574bc58f8a1d5077df7ca26c99721,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,78,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,1547
9997,0xeae183a213c3f7d27b7926bcee0f3d776ce574bc58f8a1d5077df7ca26c99721,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,79,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,3686
9998,0xeae183a213c3f7d27b7926bcee0f3d776ce574bc58f8a1d5077df7ca26c99721,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,80,0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,5326
9987,0x44239d5a4c3f5a6cca2699935df5605b25a1ffd706c7ed21c96f1f70c09afe01,0x4f75782b2f04b610e9488489516b57c4ce2a6e41,81,0x4f75782b2f04b610e9488489516b57c4ce2a6e41,3011
9988,0xa59a5f5397a8cddb47fd10f766a34ec9fff30733c0498304bd9fce4daf040e7d,0x4e5ce5b597ed23ae156f891ce231e62359ff0c05,82,0x041333571e37e4608f4d80b3b2f31ed7d6bddd97,53
9986,0x6ac1f22c81b29f447df55b22de94588b1f88e6d81a8bf9859b28176b7ddb8e1a,0x5df0f96c5de9f03d5d1678656da0b4b5b0647ce1,83,0x5df0f96c5de9f03d5d1678656da0b4b5b0647ce1,3619
9977,0x6fa0e49629460307c82a4e23f49d58e6b008dad3b35a2792f6b59af3adec49d6,0x0eeb4dd1b3fe9bd8e7cdf9781a3213b5956fd906,84,0x0eeb4dd1b3fe9bd8e7cdf9781a3213b5956fd906,4161
9978,0xe87b4361590e374c644638845a40015d9fd2f678d0df1dc082bf5aba06755f51,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,85,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,2048
9975,0xe87b4361590e374c644638845a40015d9fd2f678d0df1dc082bf5aba06755f51,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,86,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,2159
9979,0xe87b4361590e374c644638845a40015d9fd2f678d0df1dc082bf5aba06755f51,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,87,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,1513
9980,0xe87b4361590e374c644638845a40015d9fd2f678d0df1dc082bf5aba06755f51,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,88,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,5753
9981,0xe87b4361590e374c644638845a40015d9fd2f678d0df1dc082bf5aba06755f51,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,89,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,5492
9982,0xe87b4361590e374c644638845a40015d9fd2f678d0df1dc082bf5aba06755f51,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,90,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,3538
9983,0xe87b4361590e374c644638845a40015d9fd2f678d0df1dc082bf5aba06755f51,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,91,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,2570
9976,0xe87b4361590e374c644638845a40015d9fd2f678d0df1dc082bf5aba06755f51,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,92,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,479
9984,0xe87b4361590e374c644638845a40015d9fd2f678d0df1dc082bf5aba06755f51,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,93,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,93
9985,0xe87b4361590e374c644638845a40015d9fd2f678d0df1dc082bf5aba06755f51,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,94,0xa1a434fcab1c6caee35045dbc876ee92735eadb2,615
9973,0x61736a618d89be8f3912a793f9a8eb78de725c60b8f3ce326038d4e0e3577d40,0xec00812ac62c2be2378f4fcbe67ec576cae4b36e,95,0xec00812ac62c2be2378f4fcbe67ec576cae4b36e,6441
9974,0x61736a618d89be8f3912a793f9a8eb78de725c60b8f3ce326038d4e0e3577d40,0xec00812ac62c2be2378f4fcbe67ec576cae4b36e,96,0xec00812ac62c2be2378f4fcbe67ec576cae4b36e,7357
9971,0xffd75868e180b572f3d2dd5beccedfc1650786b86555fde73580a5bca0262109,0x88f7c5a29d8455cc5a801a8461e5eea903188881,97,0x88f7c5a29d8455cc5a801a8461e5eea903188881,1450
9972,0x922685b0e8d08a6fcc12ddbadcd7851359b6b51dfa5cf274f6c5a41950a1b969,0x00838c2cd0384bf95108e93f97959f897149b154,98,0xd39c70dee880c4e7acc3b47943af15b92394a1a4,1611
9966,0x9fd709c0cf8ecaf9da53421f8de8490b39cdd8abb03e4d17ee6e4d6c8418965d,0x2d5e03d9064a55b96d34290a176656398df91379,99,0x2d5e03d9064a55b96d34290a176656398df91379,6150
9967,0x9fd709c0cf8ecaf9da53421f8de8490b39cdd8abb03e4d17ee6e4d6c8418965d,0x2d5e03d9064a55b96d34290a176656398df91379,100,0x2d5e03d9064a55b96d34290a176656398df91379,5440
9968,0x9fd709c0cf8ecaf9da53421f8de8490b39cdd8abb03e4d17ee6e4d6c8418965d,0x2d5e03d9064a55b96d34290a176656398df91379,101,0x2d5e03d9064a55b96d34290a176656398df91379,10017
9969,0x9fd709c0cf8ecaf9da53421f8de8490b39cdd8abb03e4d17ee6e4d6c8418965d,0x2d5e03d9064a55b96d34290a176656398df91379,102,0x2d5e03d9064a55b96d34290a176656398df91379,5635
9970,0x9fd709c0cf8ecaf9da53421f8de8490b39cdd8abb03e4d17ee6e4d6c8418965d,0x2d5e03d9064a55b96d34290a176656398df91379,103,0x2d5e03d9064a55b96d34290a176656398df91379,99
9964,0x30b9e7ec59fc8b92c5af96e707ee54342d7299b722b2b6a61b8287be9786eb1b,0xc28ed279cf3b7f856a5d9c84cdb73e802aabb5a6,104,0xc28ed279cf3b7f856a5d9c84cdb73e802aabb5a6,2862
9963,0x30b9e7ec59fc8b92c5af96e707ee54342d7299b722b2b6a61b8287be9786eb1b,0xc28ed279cf3b7f856a5d9c84cdb73e802aabb5a6,105,0xc28ed279cf3b7f856a5d9c84cdb73e802aabb5a6,4652
9965,0x30b9e7ec59fc8b92c5af96e707ee54342d7299b722b2b6a61b8287be9786eb1b,0xc28ed279cf3b7f856a5d9c84cdb73e802aabb5a6,106,0xc28ed279cf3b7f856a5d9c84cdb73e802aabb5a6,5015
9962,0xc25b38cad4f6a1db89d9b89eef9d8bf539257525461f1616d0a6362445cf79e8,0x7b2c7a4ac373c159c7d6009b036e7d7904579bac,107,0x7b2c7a4ac373c159c7d6009b036e7d7904579bac,646
9961,0xc25b38cad4f6a1db89d9b89eef9d8bf539257525461f1616d0a6362445cf79e8,0x7b2c7a4ac373c159c7d6009b036e7d7904579bac,108,0x7b2c7a4ac373c159c7d6009b036e7d7904579bac,8302
9959,0xe84f1e62cfe65691985940e4ed66d1afa215d34dd61182e0ff1f531e31c2c746,0x59cf827d41f474e07ff3b311544076f19067db33,109,0xcb37fd92d2e3bbbe614aa8707b35aeeb158e1afe,7119
9960,0xe84f1e62cfe65691985940e4ed66d1afa215d34dd61182e0ff1f531e31c2c746,0x59cf827d41f474e07ff3b311544076f19067db33,110,0xdfc09aaf3bdfd5f93376d27b9bb6b3f85a90562e,8960
9958,0x5d791055b49912f8351761e71b3f7caaf761c0756019255f51b2ef25d61e9b1d,0xc07fd4632d5792516e2edc25733e83b3b47ab9aa,111,0xc07fd4632d5792516e2edc25733e83b3b47ab9aa,6022
9957,0x8f3737b827f96889d4cf58064c85a27604226909630dfc69670eb3e0acc537b0,0x5a9dc3f62b089ac07718ad23a0311e1e8283ba72,112,0x5a9dc3f62b089ac07718ad23a0311e1e8283ba72,4174
9955,0x75c9f9da45be5922d06614fb73ba6a9ca14f31003a43af011297fac33bde3c42,0xcbc49344c8802a532b8dbfdb5d9b9980d7e30702,113,0xcbc49344c8802a532b8dbfdb5d9b9980d7e30702,5700
9956,0x75c9f9da45be5922d06614fb73ba6a9ca14f31003a43af011297fac33bde3c42,0xcbc49344c8802a532b8dbfdb5d9b9980d7e30702,114,0xcbc49344c8802a532b8dbfdb5d9b9980d7e30702,851
9951,0xba59a780f9ce8edef1e7c4c16683e52cdcceefa0c971aae75db9a51f6363ea5a,0x34a32ad4ba1ea1eb02ccd3ed5b9af9a8d8ea07a8,115,0x34a32ad4ba1ea1eb02ccd3ed5b9af9a8d8ea07a8,4673
9952,0xba59a780f9ce8edef1e7c4c16683e52cdcceefa0c971aae75db9a51f6363ea5a,0x34a32ad4ba1ea1eb02ccd3ed5b9af9a8d8ea07a8,116,0x34a32ad4ba1ea1eb02ccd3ed5b9af9a8d8ea07a8,8237
9953,0xba59a780f9ce8edef1e7c4c16683e52cdcceefa0c971aae75db9a51f6363ea5a,0x34a32ad4ba1ea1eb02ccd3ed5b9af9a8d8ea07a8,117,0x34a32ad4ba1ea1eb02ccd3ed5b9af9a8d8ea07a8,4076
9954,0xba59a780f9ce8edef1e7c4c16683e52cdcceefa0c971aae75db9a51f6363ea5a,0x34a32ad4ba1ea1eb02ccd3ed5b9af9a8d8ea07a8,118,0x34a32ad4ba1ea1eb02ccd3ed5b9af9a8d8ea07a8,9530
9949,0x7b8ad55bfbcb9de9dbac80014f7788ea06342e4b51ae31403966bf1715cbd081,0x77e6db36c16c1a6a6fb904c49ffeba5a1814e01d,119,0x77e6db36c16c1a6a6fb904c49ffeba5a1814e01d,4533
9950,0x7b8ad55bfbcb9de9dbac80014f7788ea06342e4b51ae31403966bf1715cbd081,0x77e6db36c16c1a6a6fb904c49ffeba5a1814e01d,120,0x77e6db36c16c1a6a6fb904c49ffeba5a1814e01d,9272
9939,0x037e8da7630d990864f129180d3f83130139fc06b78a0a3083252cc9a0522455,0x40c22a0ae807b8d216d61ec060db115079505cbb,121,0x40c22a0ae807b8d216d61ec060db115079505cbb,2518
9944,0x037e8da7630d990864f129180d3f83130139fc06b78a0a3083252cc9a0522455,0x40c22a0ae807b8d216d61ec060db115079505cbb,122,0x40c22a0ae807b8d216d61ec060db115079505cbb,6962
9940,0x037e8da7630d990864f129180d3f83130139fc06b78a0a3083252cc9a0522455,0x40c22a0ae807b8d216d61ec060db115079505cbb,123,0x40c22a0ae807b8d216d61ec060db115079505cbb,5413
