,txid,to_account,TOKEN_ID,current_owner,rank,time
0,error,0x4312f55c5d4f3248e4ad73053f39bbf88e94ea19,0,0x0000000000000000000000000000000000000000,3351,error
8875,0x644c8396d4ee9ba9a95af419a11fd2ee28bb7739f95eaeec8885d534f64f30b4,0x9ccfd6d678d1b467fceb11cd115e6c7afa323460,1,0x6e77dc4ba5adbb3c52646379a1b90aea17aec714,1290,2021-07-22T19:59:45
8873,0x644c8396d4ee9ba9a95af419a11fd2ee28bb7739f95eaeec8885d534f64f30b4,0x9ccfd6d678d1b467fceb11cd115e6c7afa323460,2,0x38e718a4fc640550d2c7be13b65766ccf4afe4a9,7844,2021-07-22T19:59:45
8876,0x644c8396d4ee9ba9a95af419a11fd2ee28bb7739f95eaeec8885d534f64f30b4,0x9ccfd6d678d1b467fceb11cd115e6c7afa323460,3,0x88f09bdc8e99272588242a808052eb32702f88d0,6523,2021-07-22T19:59:45
8877,0x4e35a1d2ccd409d1f5598c2b41060ffcfbf19d41054635e048c35a8f6d508ef0,0xdd74a5f502167c1bdd88968d058834170175277b,4,0x74f54b4435eff8d5f680644cc6482434eb9221db,1901,2021-07-22T19:59:45
8878,0x4e35a1d2ccd409d1f5598c2b41060ffcfbf19d41054635e048c35a8f6d508ef0,0xdd74a5f502167c1bdd88968d058834170175277b,5,0xc1ee7c1b553433e89ca25900e876de33d76420d8,6875,2021-07-22T19:59:45
8874,0x4e35a1d2ccd409d1f5598c2b41060ffcfbf19d41054635e048c35a8f6d508ef0,0xdd74a5f502167c1bdd88968d058834170175277b,6,0xc1ee7c1b553433e89ca25900e876de33d76420d8,2729,2021-07-22T19:59:45
8879,0x4e35a1d2ccd409d1f5598c2b41060ffcfbf19d41054635e048c35a8f6d508ef0,0xdd74a5f502167c1bdd88968d058834170175277b,7,0xdd74a5f502167c1bdd88968d058834170175277b,8192,2021-07-22T19:59:45
8880,0x4e35a1d2ccd409d1f5598c2b41060ffcfbf19d41054635e048c35a8f6d508ef0,0xdd74a5f502167c1bdd88968d058834170175277b,8,0x9c5008457c4f60c7a7ca54a14df12797e440a7a0,395,2021-07-22T19:59:45
8881,0x4e35a1d2ccd409d1f5598c2b41060ffcfbf19d41054635e048c35a8f6d508ef0,0xdd74a5f502167c1bdd88968d058834170175277b,9,0xa8865fb82d6b8457add5e6c8822087e2eb2f130a,3163,2021-07-22T19:59:45
8882,0x4e35a1d2ccd409d1f5598c2b41060ffcfbf19d41054635e048c35a8f6d508ef0,0xdd74a5f502167c1bdd88968d058834170175277b,10,0x111b3c435db3838850cfd6fd2d07ee76459338fa,6365,2021-07-22T19:59:45
8883,0x4e35a1d2ccd409d1f5598c2b41060ffcfbf19d41054635e048c35a8f6d508ef0,0xdd74a5f502167c1bdd88968d058834170175277b,11,0x53b81403a9f67aecebffa3d4f01e4f2a19dec395,5511,2021-07-22T19:59:45
8885,0x4e35a1d2ccd409d1f5598c2b41060ffcfbf19d41054635e048c35a8f6d508ef0,0xdd74a5f502167c1bdd88968d058834170175277b,12,0x3fd0f5d8d4256d39468a8a2e760cb836c583eb38,4867,2021-07-22T19:59:45
8886,0x4e35a1d2ccd409d1f5598c2b41060ffcfbf19d41054635e048c35a8f6d508ef0,0xdd74a5f502167c1bdd88968d058834170175277b,13,0xdcbf46cbb479ad18861b488acb13af096ab88368,8057,2021-07-22T19:59:45
