,txid,to_account,TOKEN_ID,current_owner,rank
38,0x0bbf945e4978be8019efdeb8520cdf4cc7549f7c35735a0feb9bedec03cddb81,0x48701a90b77a8529f29d7e9da22ece2a13db86e7,8848,0x48701a90b77a8529f29d7e9da22ece2a13db86e7,4817
39,0xa35098209bc32de214f08149c68cbe888430ab552c41419036bbac5990455708,0xae25c41f59d9e93bf0b26c75a2e28a034d6cf233,8845,0x5aa2368267462e19e2e1246c54494ca9418fc9d7,6754
40,0xdc310234efd4b55731bc624574230c7b71ba0d7b6b69efac5c30b97aad04926b,0xcbe46fa680a52ba4684b36e0c14dd4dcfffd4f79,8846,0xcbe46fa680a52ba4684b36e0c14dd4dcfffd4f79,5258
41,0xa77eb13bb65adace72e571c4f0845224b6648e7901c604f5243d04ab8325fe49,0x26c390a6aaf8e146b68af0c2905f8d92343af76d,8849,0x26c390a6aaf8e146b68af0c2905f8d92343af76d,5151
42,0x7af5ee3673f2418048d8dc51cdfaa9dfdf50f0eb2962be04ed73dc9f0a0a84ab,0x47de935b2eecaea7b1acd2579b50a90d08159e87,8847,0xc2034b7a703f2c50c6cb5803bcf11a045980b2e2,7692
43,0x9651134fa00cb868c5e36a89e77309667fd9e56860b301479a407a0ecd735361,0xa76e9c572ca5680625bb9cdb6a0dd768858f5dc9,8842,0xa76e9c572ca5680625bb9cdb6a0dd768858f5dc9,6794
44,0x62ee7cc5449d54cbc822cba043df6baba2b37aa4ab412d39e43e1545bc102b2d,0x79593b91f2c6661a270cb61b059b7793235bc544,8843,0x79593b91f2c6661a270cb61b059b7793235bc544,1090
45,0x62ee7cc5449d54cbc822cba043df6baba2b37aa4ab412d39e43e1545bc102b2d,0x79593b91f2c6661a270cb61b059b7793235bc544,8844,0x79593b91f2c6661a270cb61b059b7793235bc544,7576
46,0xd1b62fe7e161d70f11ac2d7cd55f86318391e84cc691ae1a4d581f24f6a89572,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8834,0x5b061336ae6d79c254111199edda5e18dac6d8c0,5857
47,0xd1b62fe7e161d70f11ac2d7cd55f86318391e84cc691ae1a4d581f24f6a89572,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8832,0x94a0fd7323cb29d912199fde0700ad8d6b31ea0b,531
48,0xd1b62fe7e161d70f11ac2d7cd55f86318391e84cc691ae1a4d581f24f6a89572,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8833,0x5b061336ae6d79c254111199edda5e18dac6d8c0,4527
49,0xd1b62fe7e161d70f11ac2d7cd55f86318391e84cc691ae1a4d581f24f6a89572,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8835,0x5b061336ae6d79c254111199edda5e18dac6d8c0,5627
50,0xd1b62fe7e161d70f11ac2d7cd55f86318391e84cc691ae1a4d581f24f6a89572,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8836,0x5b061336ae6d79c254111199edda5e18dac6d8c0,7045
51,0xd1b62fe7e161d70f11ac2d7cd55f86318391e84cc691ae1a4d581f24f6a89572,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8837,0x5b061336ae6d79c254111199edda5e18dac6d8c0,6805
52,0xd1b62fe7e161d70f11ac2d7cd55f86318391e84cc691ae1a4d581f24f6a89572,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8838,0x5b061336ae6d79c254111199edda5e18dac6d8c0,3607
53,0xd1b62fe7e161d70f11ac2d7cd55f86318391e84cc691ae1a4d581f24f6a89572,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8839,0x5b061336ae6d79c254111199edda5e18dac6d8c0,6525
54,0xd1b62fe7e161d70f11ac2d7cd55f86318391e84cc691ae1a4d581f24f6a89572,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8840,0x5b061336ae6d79c254111199edda5e18dac6d8c0,7518
55,0xd1b62fe7e161d70f11ac2d7cd55f86318391e84cc691ae1a4d581f24f6a89572,0x5b061336ae6d79c254111199edda5e18dac6d8c0,8841,0x5b061336ae6d79c254111199edda5e18dac6d8c0,6859
56,0x643ceebe3e94e74a5caf319de9e30b4a2ba4149b3bddbdc7d18620d570ca2cee,0x7e93e0141b51ecde12666fe192d8506cd33c5fd1,8830,0x7e93e0141b51ecde12666fe192d8506cd33c5fd1,6921
57,0x020f5cce46dab34fe8b2cd1547b0c5541f36bc987f1d48479e92863fbb035f0a,0x6c940b42afea13ee03c473ab6cf5a211f8fc8569,8829,0x6c940b42afea13ee03c473ab6cf5a211f8fc8569,7811
58,0x5518e6ae295246b6939c2eee3f2f4c11c6e2cf170cfe37f307c8a623ed50dd13,0x2f0ca0eb389807a963ca0861abeea2fc49d8dc39,8831,0x2f0ca0eb389807a963ca0861abeea2fc49d8dc39,6122
59,0x6f3d63d5ea02424fadb5c4974ea4954f22e54ee765c2828090545096ddc25eb5,0x4cf33f5f1d46f394fa7298618db6e62d1cdb49f7,8824,0x4cf33f5f1d46f394fa7298618db6e62d1cdb49f7,8262
60,0x6f3d63d5ea02424fadb5c4974ea4954f22e54ee765c2828090545096ddc25eb5,0x4cf33f5f1d46f394fa7298618db6e62d1cdb49f7,8822,0x4cf33f5f1d46f394fa7298618db6e62d1cdb49f7,2652
