TOKEN_ID,TOKEN_NAME,background,sers,head I,eye,accessories,facialHair,accessories II,mems,head II,accessories I,apes,zombie,alien,NUM_TRAITS,RARITY_SCORE,Rank
8303,NounPunks #8303,44.039759036144574,22.35931000734035,191.71153846153845,1194.5424836601308,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,4723.245804880504,12
8283,NounPunks #8283,19.12101133391456,22.35931000734035,108.70241871530531,37.02944553251841,12.964815208909696,12.065289147082122,1243.2993197278913,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,4687.922149503061,13
1445,NounPunks #1445,36.73668341708543,22.35931000734035,38.62320371935757,14.593957945169018,12.964815208909696,12.065289147082122,1305.464285714286,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,4675.188084989329,14
8236,NounPunks #8236,1096.5900000000001,22.35931000734035,2.850536527543827,14.593957945169018,45.63420724094881,12.065289147082122,21.175414204611286,91.15461346633417,284.8285714285714,2492.25,14.176621160409558,27.744914482339848,27.524849397590366,48.37612493382742,4201.324409941769,15
8798,NounPunks #8798,17.559487590072056,22.35931000734035,2.850536527543827,1194.5424836601308,12.964815208909696,12.065289147082122,21.175414204611286,223.33808553971485,81.71311475409836,2492.25,14.176621160409558,27.744914482339848,27.524849397590366,48.37612493382742,4198.64104661367,16
7431,NounPunks #7431,18.352970711297072,22.35931000734035,13.033540933726348,733.014705882353,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,4057.353241250066,17
6,NounPunks #6,35.316908212560385,22.35931000734035,110.9908906882591,29.616755793226385,45.63420724094881,380.7604166666667,1243.2993197278913,17.464405160057332,1.5876731963688484,7.938365981844242,1903.8020833333335,27.744914482339848,27.524849397590366,29.56405693950178,3883.6041568279293,18
167,NounPunks #167,212.93009708737864,22.35931000734035,2.850536527543827,733.014705882353,12.964815208909696,12.065289147082122,21.175414204611286,91.15461346633417,207.68749999999997,2373.5714285714284,14.176621160409558,27.744914482339848,27.524849397590366,48.37612493382742,3807.5962200771487,19
9010,NounPunks #9010,31.69335260115607,22.35931000734035,52.98560108233475,230.37605042016807,203.7513935340022,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3798.7936061514406,20
9092,NounPunks #9092,44.039759036144574,22.35931000734035,439.33894230769226,14.593957945169018,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3790.9246830116954,21
7853,NounPunks #7853,17.559487590072056,22.35931000734035,188.28811813186812,77.34447735928904,116.93218170185541,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3680.1114732968645,22
1155,NounPunks #1155,19.12101133391456,22.35931000734035,70.29423076923077,230.37605042016807,47.04375804375805,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3646.822259080851,23
8403,NounPunks #8403,17.559487590072056,22.35931000734035,184.98481781376518,37.02944553251841,113.87227414330219,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3633.4332335934373,24
1265,NounPunks #1265,33.07963800904978,22.35931000734035,82.3760516826923,215.0176470588235,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3623.425360473255,25
1698,NounPunks #1698,27.34638403990025,22.35931000734035,87.86778846153847,215.0176470588235,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3623.1838432829513,26
6020,NounPunks #6020,17.559487590072056,22.35931000734035,98.54331416247305,112.37856118056979,113.87227414330219,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3622.3408455901967,27
5195,NounPunks #5195,19.12101133391456,22.35931000734035,69.82870606214978,114.37108886107636,117.38278741168915,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3600.6908021826093,28
5242,NounPunks #5242,24.2608407079646,22.35931000734035,106.50641025641026,71.67254901960784,116.93218170185541,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3599.359190199618,29
2824,NounPunks #2824,1566.557142857143,70.72948916408669,108.70241871530531,14.593957945169018,45.63420724094881,356.962890625,1305.464285714286,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,27.744914482339848,27.524849397590366,29.56405693950178,3594.645278580051,30
4990,NounPunks #4990,36.73668341708543,22.35931000734035,188.28811813186812,73.6361804995971,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3591.61300577124,31
4563,NounPunks #4563,24.2608407079646,22.35931000734035,90.89771220159152,73.6361804995971,116.93218170185541,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3585.7141236247885,32
5901,NounPunks #5901,18.352970711297072,22.35931000734035,229.22031772575252,37.02944553251841,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3577.554757692257,33
7357,NounPunks #7357,36.73668341708543,22.35931000734035,87.86778846153847,159.6665695981363,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3577.2230651994496,34
5395,NounPunks #5395,33.07963800904978,22.35931000734035,229.22031772575252,14.593957945169018,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3569.8459374026606,35
1910,NounPunks #1910,18.352970711297072,22.35931000734035,13.033540933726348,44.181708299758256,203.7513935340022,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3559.3068219925635,36
5500,NounPunks #5500,36.73668341708543,22.35931000734035,90.89771220159152,29.616755793226385,120.87632275132276,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3558.114682677006,37
353,NounPunks #353,17.559487590072056,22.35931000734035,69.82870606214978,71.67254901960784,117.38278741168915,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3556.4307385972984,38
1431,NounPunks #1431,19.12101133391456,22.35931000734035,195.26175213675214,14.593957945169018,45.63420724094881,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3554.5981371705643,39
84,NounPunks #84,18.352970711297072,22.35931000734035,47.92788461538461,159.6665695981363,47.04375804375805,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3552.9783914823556,40
3588,NounPunks #3588,18.352970711297072,22.35931000734035,191.71153846153845,13.777294770962637,47.04375804375805,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3550.8727705013357,41
5925,NounPunks #5925,36.73668341708543,22.35931000734035,76.40677257525084,29.616755793226385,116.93218170185541,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3539.6796020011975,42
2670,NounPunks #2670,24.2608407079646,22.35931000734035,102.37023898431666,14.593957945169018,117.38278741168915,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3538.595033562919,43
5904,NounPunks #5904,44.039759036144574,22.35931000734035,38.62320371935757,1194.5424836601308,12.964815208909696,8.510197429688954,1058.4845559845562,17.464405160057332,1.5876731963688484,7.938365981844242,1046.3645038167938,27.744914482339848,27.524849397590366,29.56405693950178,3537.7130940206243,44
508,NounPunks #508,24.2608407079646,22.35931000734035,146.44631410256412,73.6361804995971,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3537.295359032815,45
7840,NounPunks #7840,18.352970711297072,22.35931000734035,47.92788461538461,71.67254901960784,113.87227414330219,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3531.8128870033715,46
8009,NounPunks #8009,19.12101133391456,22.35931000734035,202.7718195266272,14.593957945169018,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3529.4388125284,47
6955,NounPunks #6955,33.07963800904978,22.35931000734035,188.28811813186812,13.777294770962637,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3528.0970746345697,48
5554,NounPunks #5554,19.12101133391456,22.35931000734035,47.92788461538461,13.777294770962637,113.87227414330219,725.2579365079365,1058.4845559845562,17.464405160057332,1.5876731963688484,7.938365981844242,1413.131443298969,27.744914482339848,27.524849397590366,29.56405693950178,3525.755975820069,49
3951,NounPunks #3951,44.039759036144574,22.35931000734035,63.90384615384616,13.777294770962637,116.93218170185541,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3518.640290176588,50
509,NounPunks #509,24.2608407079646,22.35931000734035,76.40677257525084,13.777294770962637,120.87632275132276,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3515.3084393192803,51
7694,NounPunks #7694,31.69335260115607,22.35931000734035,70.29423076923077,14.593957945169018,113.87227414330219,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3510.4410239726376,52
5810,NounPunks #5810,19.12101133391456,22.35931000734035,90.89771220159152,71.67254901960784,47.04375804375805,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3508.7222391126516,53
8674,NounPunks #8674,19.12101133391456,22.35931000734035,13.033540933726348,73.6361804995971,47.04375804375805,8.510197429688954,1305.464285714286,17.464405160057332,1.5876731963688484,7.938365981844242,1903.8020833333335,27.744914482339848,27.524849397590366,29.56405693950178,3504.7946324533473,54
1515,NounPunks #1515,31.69335260115607,22.35931000734035,106.50641025641026,37.02944553251841,45.63420724094881,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3500.850624144813,55
2246,NounPunks #2246,17.559487590072056,22.35931000734035,57.61822194199243,14.593957945169018,120.87632275132276,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3490.635198742336,56
4257,NounPunks #4257,18.352970711297072,22.35931000734035,50.6929548816568,13.777294770962637,120.87632275132276,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3483.686751629019,57
4521,NounPunks #4521,19.12101133391456,22.35931000734035,52.98560108233475,14.593957945169018,116.93218170185541,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3483.6199605770535,58
7900,NounPunks #7900,33.07963800904978,22.35931000734035,91.688127090301,29.616755793226385,45.63420724094881,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3480.0059366473056,59
544,NounPunks #544,18.352970711297072,22.35931000734035,62.02432126696833,71.67254901960784,45.63420724094881,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3477.6712567526015,60
7466,NounPunks #7466,18.352970711297072,22.35931000734035,91.688127090301,71.67254901960784,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3474.6656705438954,61
2087,NounPunks #2087,36.73668341708543,22.35931000734035,70.29423076923077,37.02944553251841,47.04375804375805,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3471.0913262763725,62
2550,NounPunks #2550,31.69335260115607,22.35931000734035,70.7660041300981,71.67254901960784,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3467.0839294735515,63
1287,NounPunks #1287,17.559487590072056,22.35931000734035,125.52541208791209,29.616755793226385,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3465.6536791938997,64
9134,NounPunks #9134,17.559487590072056,22.35931000734035,79.2792076344708,73.6361804995971,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3463.4268994468293,65
8138,NounPunks #8138,18.352970711297072,22.35931000734035,76.40677257525084,71.67254901960784,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3459.384316028845,66
9950,NounPunks #9950,35.316908212560385,22.35931000734035,50.6929548816568,44.181708299758256,47.04375804375805,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3457.222537951513,67
7992,NounPunks #7992,35.03482428115016,22.35931000734035,50.6929548816568,44.181708299758256,47.04375804375805,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3456.940454020103,68
1879,NounPunks #1879,35.316908212560385,22.35931000734035,13.033540933726348,14.593957945169018,113.87227414330219,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3456.8038897485376,69
6818,NounPunks #6818,35.316908212560385,22.35931000734035,79.2792076344708,14.593957945169018,47.04375804375805,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3456.221040349738,70
5345,NounPunks #5345,19.12101133391456,22.35931000734035,70.29423076923077,71.67254901960784,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3454.0398148454424,71
8841,NounPunks #8841,34.53826771653543,22.35931000734035,92.49240890688259,37.02944553251841,117.38278741168915,380.7604166666667,1243.2993197278913,17.464405160057332,1.5876731963688484,7.938365981844242,1413.131443298969,27.744914482339848,27.524849397590366,29.56405693950178,3452.8176644261957,72
7636,NounPunks #7636,36.73668341708543,22.35931000734035,93.31092579986385,29.616755793226385,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3452.6163887328653,73
2940,NounPunks #2940,34.53826771653543,22.35931000734035,79.2792076344708,44.181708299758256,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3450.951207373454,74
6653,NounPunks #6653,35.03482428115016,22.35931000734035,93.31092579986385,29.616755793226385,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3450.9145295969297,75
5781,NounPunks #5781,17.559487590072056,22.35931000734035,91.688127090301,13.777294770962637,45.63420724094881,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3448.6463252060644,76
1529,NounPunks #1529,36.73668341708543,22.35931000734035,68.02667493796525,13.777294770962637,47.04375804375805,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3445.571619683551,77
7903,NounPunks #7903,24.2608407079646,22.35931000734035,110.9908906882591,13.777294770962637,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3441.9810498898755,78
5540,NounPunks #5540,19.12101133391456,22.35931000734035,76.40677257525084,13.777294770962637,47.04375804375805,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3436.3360452376655,79
2970,NounPunks #2970,33.07963800904978,22.35931000734035,79.2792076344708,29.616755793226385,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3434.9276251594365,80
3593,NounPunks #3593,19.12101133391456,22.35931000734035,52.98560108233475,37.02944553251841,45.63420724094881,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3434.757473703496,81
254,NounPunks #254,44.039759036144574,22.35931000734035,47.92788461538461,14.593957945169018,47.04375804375805,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3433.592568154236,82
7386,NounPunks #7386,31.69335260115607,22.35931000734035,91.688127090301,14.593957945169018,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3430.9274613593157,83
9551,NounPunks #9551,35.316908212560385,22.35931000734035,64.29350375234522,37.02944553251841,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3429.5918812201135,84
2899,NounPunks #2899,24.2608407079646,22.35931000734035,92.49240890688259,14.593957945169018,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3424.2992312827055,85
4276,NounPunks #4276,17.559487590072056,22.35931000734035,98.54331416247305,13.777294770962637,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3422.832120246197,86
4037,NounPunks #4037,34.53826771653543,22.35931000734035,76.40677257525084,14.593957945169018,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3418.4910219596445,87
8564,NounPunks #8564,24.2608407079646,22.35931000734035,52.98560108233475,14.593957945169018,45.63420724094881,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3417.461815490197,88
4779,NounPunks #4779,36.73668341708543,22.35931000734035,50.6929548816568,37.02944553251841,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3417.41110755395,89
9419,NounPunks #9419,18.352970711297072,22.35931000734035,79.2792076344708,13.777294770962637,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3404.36149683942,90
2484,NounPunks #2484,18.352970711297072,22.35931000734035,13.033540933726348,77.34447735928904,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3401.683012727002,91
6998,NounPunks #6998,24.2608407079646,22.35931000734035,70.29423076923077,13.777294770962637,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3401.2843899708473,92
8260,NounPunks #8260,19.12101133391456,22.35931000734035,38.62320371935757,13.777294770962637,45.63420724094881,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3397.142925578963,93
6271,NounPunks #6271,27.34638403990025,22.35931000734035,62.02432126696833,13.777294770962637,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3396.1000238005204,94
8230,NounPunks #8230,35.316908212560385,22.35931000734035,13.033540933726348,13.777294770962637,45.63420724094881,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3387.749159671978,95
3749,NounPunks #3749,35.03482428115016,22.35931000734035,13.033540933726348,13.777294770962637,45.63420724094881,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3387.4670757405675,96
5245,NounPunks #5245,17.559487590072056,22.35931000734035,62.02432126696833,14.593957945169018,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3387.129790524899,97
737,NounPunks #737,34.53826771653543,22.35931000734035,13.033540933726348,13.777294770962637,45.63420724094881,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3386.970519175953,98
1990,NounPunks #1990,19.12101133391456,22.35931000734035,57.61822194199243,13.777294770962637,12.964815208909696,12.065289147082122,13.182069529259028,17.464405160057332,1.5876731963688484,7.938365981844242,14.176621160409558,3115.3125000000005,27.524849397590366,48.37612493382742,3383.468551769559,99
3445,NounPunks #3445,577.1526315789473,22.35931000734035,2.850536527543827,13.777294770962637,47.04375804375805,12.065289147082122,21.175414204611286,79.17617328519856,110.76666666666667,2373.5714285714284,14.176621160409558,27.744914482339848,27.524849397590366,48.37612493382742,3377.7610127777066,100
2576,NounPunks #2576,34.53826771653543,22.35931000734035,2.850536527543827,14.593957945169018,12.964815208909696,12.065289147082122,21.175414204611286,223.33808553971485,415.37499999999994,2492.25,14.176621160409558,27.744914482339848,27.524849397590366,48.37612493382742,3369.3331862710734,101
