TOKEN_ID,TOKEN_NAME,Legendary Trait,Type,Trait Count,Genesis Trait,RARITY_SCORE,Rank
197,cyberkongz #197,23.26230575974691,253.29280648429585,218.15008726003492,478.1664894010953,972.871688905173,52
754,cyberkongz #754,23.26230575974691,253.29280648429585,148.2799525504152,547.2350230414747,972.0700878359327,53
653,cyberkongz #653,23.26230575974691,253.29280648429585,218.15008726003492,476.253205798297,970.9584053023747,54
584,cyberkongz #584,23.26230575974691,253.29280648429585,218.15008726003492,475.7787015851532,970.4839010892309,55
564,cyberkongz #564,23.26230575974691,253.29280648429585,218.15008726003492,474.48639468379486,969.1915941878725,56
512,cyberkongz #512,23.26230575974691,253.29280648429585,100.64412238325282,586.098079992262,963.2973146195576,57
662,cyberkongz #662,23.26230575974691,253.29280648429585,218.15008726003492,467.7329449419211,962.4381444459988,58
467,cyberkongz #467,23.26230575974691,253.29280648429585,218.15008726003492,466.1313544140869,960.8365539181646,59
266,cyberkongz #266,23.26230575974691,253.29280648429585,218.15008726003492,464.3060705617143,959.011270065792,60
248,cyberkongz #248,23.26230575974691,253.29280648429585,218.15008726003492,446.93680542312563,941.6420049272033,61
102,cyberkongz #102,23.26230575974691,253.29280648429585,218.15008726003492,446.615160850785,941.3203603548628,62
723,cyberkongz #723,23.26230575974691,253.29280648429585,218.15008726003492,442.50201799754853,937.2072175016262,63
159,cyberkongz #159,23.26230575974691,253.29280648429585,484.4961240310077,175.3155680224404,936.366804297491,64
43,cyberkongz #43,23.26230575974691,253.29280648429585,484.4961240310077,175.3155680224404,936.366804297491,65
772,cyberkongz #772,23.26230575974691,253.29280648429585,484.4961240310077,175.3155680224404,936.366804297491,66
240,cyberkongz #240,23.26230575974691,253.29280648429585,218.15008726003492,440.5346191269367,935.2398186310145,67
626,cyberkongz #626,23.26230575974691,253.29280648429585,218.15008726003492,439.4946736890374,934.1998731931152,68
135,cyberkongz #135,23.26230575974691,253.29280648429585,100.64412238325282,556.6433437866062,933.8425784139018,69
821,cyberkongz #821,23.26230575974691,253.29280648429585,218.15008726003492,436.9150769024899,931.6202764065677,70
128,cyberkongz #128,23.26230575974691,253.29280648429585,218.15008726003492,436.5453484901924,931.2505479942702,71
702,cyberkongz #702,23.26230575974691,253.29280648429585,218.15008726003492,435.9408002514891,930.6459997555669,72
992,cyberkongz #992,23.26230575974691,253.29280648429585,484.4961240310077,168.01075268817206,929.0619889632226,73
849,cyberkongz #849,23.26230575974691,253.29280648429585,218.15008726003492,434.2312003602326,928.9363998643104,74
613,cyberkongz #613,23.26230575974691,253.29280648429585,218.15008726003492,434.15886439142264,928.8640638955004,75
403,cyberkongz #403,23.26230575974691,253.29280648429585,218.15008726003492,433.6682598268808,928.3734593309584,76
98,cyberkongz #98,23.26230575974691,253.29280648429585,218.15008726003492,433.32736396119674,928.0325634652744,77
259,cyberkongz #259,23.26230575974691,253.29280648429585,100.64412238325282,545.9092765136048,923.1085111409004,78
727,cyberkongz #727,23.26230575974691,253.29280648429585,218.15008726003492,425.2472892659256,919.9524887700032,79
220,cyberkongz #220,23.26230575974691,253.29280648429585,218.15008726003492,423.93985774223745,918.6450572463152,80
252,cyberkongz #252,23.26230575974691,253.29280648429585,100.64412238325282,541.2158290356289,918.4150636629245,81
665,cyberkongz #665,23.26230575974691,253.29280648429585,218.15008726003492,422.82547980303946,917.5306793071172,82
879,cyberkongz #879,23.26230575974691,253.29280648429585,218.15008726003492,422.1373247035124,916.8425242075901,83
27,cyberkongz #27,23.26230575974691,253.29280648429585,484.4961240310077,155.08684863523573,916.1380849102862,84
38,cyberkongz #38,23.26230575974691,253.29280648429585,484.4961240310077,155.08684863523573,916.1380849102862,85
565,cyberkongz #565,23.26230575974691,253.29280648429585,484.4961240310077,155.08684863523573,916.1380849102862,86
746,cyberkongz #746,23.26230575974691,253.29280648429585,484.4961240310077,155.08684863523573,916.1380849102862,87
95,cyberkongz #95,23.26230575974691,253.29280648429585,484.4961240310077,155.08684863523573,916.1380849102862,88
225,cyberkongz #225,23.26230575974691,253.29280648429585,218.15008726003492,420.5296806979836,915.2348802020614,89
454,cyberkongz #454,23.26230575974691,253.29280648429585,218.15008726003492,420.5296806979836,915.2348802020614,90
97,cyberkongz #97,23.26230575974691,253.29280648429585,218.15008726003492,417.1105057094198,911.8157052134975,91
107,cyberkongz #107,23.26230575974691,253.29280648429585,218.15008726003492,416.1992478870741,910.9044473911517,92
518,cyberkongz #518,23.26230575974691,253.29280648429585,484.4961240310077,149.34289127837516,910.3941275534257,93
842,cyberkongz #842,23.26230575974691,253.29280648429585,484.4961240310077,149.34289127837516,910.3941275534257,94
925,cyberkongz #925,23.26230575974691,253.29280648429585,218.15008726003492,413.64355234850655,908.3487518525842,95
497,cyberkongz #497,23.26230575974691,253.29280648429585,218.15008726003492,413.1924573891684,907.8976568932461,96
825,cyberkongz #825,23.26230575974691,253.29280648429585,484.4961240310077,144.00921658986178,905.0604528649123,97
546,cyberkongz #546,23.26230575974691,253.29280648429585,218.15008726003492,410.15505423761,904.8602537416876,98
364,cyberkongz #364,23.26230575974691,253.29280648429585,218.15008726003492,409.43574734327814,904.1409468473558,99
511,cyberkongz #511,23.26230575974691,253.29280648429585,218.15008726003492,406.91266608443846,901.6178655885162,100
472,cyberkongz #472,23.26230575974691,253.29280648429585,218.15008726003492,406.2371891454461,900.9423886495238,101
795,cyberkongz #795,23.26230575974691,253.29280648429585,218.15008726003492,406.07593973273924,900.7811392368169,102
117,cyberkongz #117,23.26230575974691,253.29280648429585,484.4961240310077,139.04338153503895,900.0946178100895,103
696,cyberkongz #696,23.26230575974691,253.29280648429585,484.4961240310077,139.04338153503895,900.0946178100895,104
978,cyberkongz #978,23.26230575974691,253.29280648429585,484.4961240310077,139.04338153503895,900.0946178100895,105
996,cyberkongz #996,23.26230575974691,253.29280648429585,484.4961240310077,139.04338153503895,900.0946178100895,106
513,cyberkongz #513,23.26230575974691,253.29280648429585,148.2799525504152,475.06488691138304,899.8999517058411,107
886,cyberkongz #886,23.26230575974691,253.29280648429585,100.64412238325282,522.3844248378747,899.5836594651703,108
735,cyberkongz #735,23.26230575974691,253.29280648429585,218.15008726003492,402.1609235598577,896.8661230639354,109
405,cyberkongz #405,23.26230575974691,253.29280648429585,218.15008726003492,400.92076147940566,895.6259609834833,110
832,cyberkongz #832,23.26230575974691,253.29280648429585,484.4961240310077,134.40860215053763,895.4598384255881,111
827,cyberkongz #827,23.26230575974691,253.29280648429585,218.15008726003492,399.5079395927014,894.2131390967792,112
682,cyberkongz #682,23.26230575974691,253.29280648429585,148.2799525504152,469.3283976731888,894.1634624676468,113
147,cyberkongz #147,23.26230575974691,253.29280648429585,218.15008726003492,395.8986234313895,890.6038229354672,114
608,cyberkongz #608,23.26230575974691,253.29280648429585,218.15008726003492,393.7802621923852,888.485461696463,115
41,cyberkongz #41,23.26230575974691,253.29280648429585,218.15008726003492,393.6770571015064,888.3822566055842,116
507,cyberkongz #507,23.26230575974691,253.29280648429585,218.15008726003492,392.1522531346154,886.8574526386931,117
892,cyberkongz #892,23.26230575974691,253.29280648429585,100.64412238325282,508.64882146715763,885.8480560944533,118
168,cyberkongz #168,23.26230575974691,253.29280648429585,218.15008726003492,389.9962516261328,884.7014511302106,119
690,cyberkongz #690,23.26230575974691,253.29280648429585,218.15008726003492,389.2640844840556,883.9692839881333,120
814,cyberkongz #814,23.26230575974691,253.29280648429585,484.4961240310077,122.1896383186706,883.2408745937212,121
989,cyberkongz #989,23.26230575974691,253.29280648429585,218.15008726003492,386.4024387344072,881.1076382384849,122
120,cyberkongz #120,23.26230575974691,253.29280648429585,100.64412238325282,502.6296274613118,879.8288620886074,123
63,cyberkongz #63,23.26230575974691,253.29280648429585,100.64412238325282,502.6296274613118,879.8288620886074,124
509,cyberkongz #509,23.26230575974691,253.29280648429585,484.4961240310077,118.59582542694498,879.6470617019955,125
549,cyberkongz #549,23.26230575974691,253.29280648429585,484.4961240310077,118.59582542694498,879.6470617019955,126
586,cyberkongz #586,23.26230575974691,253.29280648429585,484.4961240310077,118.59582542694498,879.6470617019955,127
916,cyberkongz #916,23.26230575974691,253.29280648429585,148.2799525504152,454.6173308032891,879.4523955977471,128
503,cyberkongz #503,23.26230575974691,253.29280648429585,148.2799525504152,454.2670477746019,879.10211256906,129
667,cyberkongz #667,23.26230575974691,253.29280648429585,218.15008726003492,384.0558703188556,878.7610698229332,130
966,cyberkongz #966,23.26230575974691,253.29280648429585,218.15008726003492,383.60862589350916,878.3138253975868,131
888,cyberkongz #888,23.26230575974691,253.29280648429585,218.15008726003492,383.2002848142347,877.9054843183123,132
959,cyberkongz #959,23.26230575974691,253.29280648429585,100.64412238325282,499.3545640560843,876.5537986833799,133
288,cyberkongz #288,23.26230575974691,253.29280648429585,100.64412238325282,498.1383057628815,875.3375403901771,134
397,cyberkongz #397,23.26230575974691,253.29280648429585,218.15008726003492,379.05293132954694,873.7581308336246,135
749,cyberkongz #749,23.26230575974691,253.29280648429585,148.2799525504152,448.5320768394346,873.3671416338925,136
177,cyberkongz #177,23.26230575974691,253.29280648429585,218.15008726003492,378.1819942712402,872.8871937753179,137
375,cyberkongz #375,23.26230575974691,253.29280648429585,148.2799525504152,447.5363346331089,872.3713994275669,138
419,cyberkongz #419,23.26230575974691,253.29280648429585,148.2799525504152,447.054698457223,871.889763251681,139
436,cyberkongz #436,23.26230575974691,253.29280648429585,218.15008726003492,375.95064384724134,870.6558433513189,140
113,cyberkongz #113,23.26230575974691,253.29280648429585,218.15008726003492,374.77729104811397,869.4824905521917,141
199,cyberkongz #199,23.26230575974691,253.29280648429585,218.15008726003492,374.44088548576633,869.146084989844,142
607,cyberkongz #607,23.26230575974691,253.29280648429585,218.15008726003492,374.1120562138616,868.8172557179392,143
142,cyberkongz #142,23.26230575974691,253.29280648429585,218.15008726003492,373.68140770703747,868.386607211115,144
521,cyberkongz #521,23.26230575974691,253.29280648429585,484.4961240310077,103.39123242349051,864.442468698541,145
164,cyberkongz #164,23.26230575974691,253.29280648429585,218.15008726003492,369.1706925169563,863.8758920210341,146
257,cyberkongz #257,23.26230575974691,253.29280648429585,218.15008726003492,368.09426859143633,862.799468095514,147
538,cyberkongz #538,23.26230575974691,253.29280648429585,218.15008726003492,367.658328620054,862.3635281241318,148
140,cyberkongz #140,23.26230575974691,253.29280648429585,218.15008726003492,366.0884915135539,860.7936910176315,149
620,cyberkongz #620,23.26230575974691,253.29280648429585,484.4961240310077,98.3477576711251,859.3989939461757,150
915,cyberkongz #915,23.26230575974691,253.29280648429585,484.4961240310077,98.3477576711251,859.3989939461757,151
484,cyberkongz #484,23.26230575974691,253.29280648429585,218.15008726003492,363.55345233171533,858.2586518357931,152
799,cyberkongz #799,23.26230575974691,253.29280648429585,100.64412238325282,480.8361900601733,858.035424687469,153
81,cyberkongz #81,23.26230575974691,253.29280648429585,218.15008726003492,363.07783941023774,857.7830389143155,154
874,cyberkongz #874,23.26230575974691,253.29280648429585,218.15008726003492,361.86833436513655,856.5735338692143,155
755,cyberkongz #755,23.26230575974691,253.29280648429585,484.4961240310077,93.77344336084022,854.8246796358908,156
160,cyberkongz #160,23.26230575974691,253.29280648429585,218.15008726003492,359.66580252108156,854.3710020251593,157
881,cyberkongz #881,23.26230575974691,253.29280648429585,218.15008726003492,358.4488803009259,853.1540798050037,158
747,cyberkongz #747,23.26230575974691,253.29280648429585,100.64412238325282,475.06488691138304,852.2641215386788,159
36,cyberkongz #36,23.26230575974691,253.29280648429585,218.15008726003492,357.13139411594136,851.836593620019,160
880,cyberkongz #880,23.26230575974691,253.29280648429585,218.15008726003492,354.96392521122175,849.6691247152995,161
264,cyberkongz #264,23.26230575974691,253.29280648429585,484.4961240310077,87.6577840112202,848.7090202862707,162
629,cyberkongz #629,23.26230575974691,253.29280648429585,484.4961240310077,87.6577840112202,848.7090202862707,163
427,cyberkongz #427,23.26230575974691,253.29280648429585,218.15008726003492,353.113663965045,847.8188634691228,164
218,cyberkongz #218,23.26230575974691,253.29280648429585,218.15008726003492,350.42316079626846,845.1283603003461,165
136,cyberkongz #136,23.26230575974691,253.29280648429585,218.15008726003492,350.31963572512336,845.0248352292012,166
355,cyberkongz #355,23.26230575974691,253.29280648429585,100.64412238325282,467.5081813931744,844.7074160204701,167
499,cyberkongz #499,23.26230575974691,253.29280648429585,100.64412238325282,467.5081813931744,844.7074160204701,168
439,cyberkongz #439,23.26230575974691,253.29280648429585,218.15008726003492,349.7530662072519,844.4582657113297,169
48,cyberkongz #48,23.26230575974691,253.29280648429585,218.15008726003492,349.74160438562603,844.4468038897038,170
441,cyberkongz #441,23.26230575974691,253.29280648429585,218.15008726003492,348.85668697582776,843.5618864799054,171
230,cyberkongz #230,23.26230575974691,253.29280648429585,484.4961240310077,82.29098090849243,843.342217183543,172
708,cyberkongz #708,23.26230575974691,253.29280648429585,484.4961240310077,82.29098090849243,843.342217183543,173
32,cyberkongz #32,23.26230575974691,253.29280648429585,484.4961240310077,80.64516129032259,841.6963975653731,174
902,cyberkongz #902,23.26230575974691,253.29280648429585,484.4961240310077,80.64516129032259,841.6963975653731,175
448,cyberkongz #448,23.26230575974691,253.29280648429585,218.15008726003492,345.9263397278944,840.6315392319722,176
462,cyberkongz #462,23.26230575974691,253.29280648429585,218.15008726003492,345.68957506263934,840.394774566717,177
839,cyberkongz #839,23.26230575974691,253.29280648429585,218.15008726003492,345.00053574881224,839.70573525289,178
677,cyberkongz #677,23.26230575974691,253.29280648429585,218.15008726003492,344.90598395257575,839.6111834566535,179
527,cyberkongz #527,23.26230575974691,253.29280648429585,484.4961240310077,77.54342431761786,838.5946605926684,180
456,cyberkongz #456,23.26230575974691,253.29280648429585,100.64412238325282,460.8294930875576,838.0287277148532,181
817,cyberkongz #817,23.26230575974691,253.29280648429585,218.15008726003492,343.0917824971482,837.7969820012258,182
496,cyberkongz #496,23.26230575974691,253.29280648429585,218.15008726003492,343.0556088727519,837.7608083768297,183
179,cyberkongz #179,23.26230575974691,253.29280648429585,218.15008726003492,342.8916439717422,837.59684347582,184
633,cyberkongz #633,23.26230575974691,253.29280648429585,218.15008726003492,342.0755661432716,836.7807656473492,185
654,cyberkongz #654,23.26230575974691,253.29280648429585,218.15008726003492,340.7409798156705,835.4461793197482,186
219,cyberkongz #219,23.26230575974691,253.29280648429585,218.15008726003492,340.2977814234754,835.002980927553,187
10,cyberkongz #10,23.26230575974691,253.29280648429585,218.15008726003492,339.9306115610192,834.635811065097,188
116,cyberkongz #116,23.26230575974691,253.29280648429585,484.4961240310077,73.31378299120234,834.3650192662528,189
578,cyberkongz #578,23.26230575974691,253.29280648429585,218.15008726003492,339.5031527049838,834.2083522090614,190
926,cyberkongz #926,23.26230575974691,253.29280648429585,148.2799525504152,409.33528836754647,834.1703531620044,191
78,cyberkongz #78,23.26230575974691,253.29280648429585,100.64412238325282,456.6938437906181,833.8930784179137,192
714,cyberkongz #714,23.26230575974691,253.29280648429585,218.15008726003492,338.2398399114239,832.9450394155017,193
517,cyberkongz #517,23.26230575974691,253.29280648429585,218.15008726003492,338.2375738765393,832.9427733806169,194
904,cyberkongz #904,23.26230575974691,253.29280648429585,218.15008726003492,337.7659388890052,832.4711383930829,195
561,cyberkongz #561,23.26230575974691,253.29280648429585,218.15008726003492,337.19821576888353,831.9034152729613,196
319,cyberkongz #319,23.26230575974691,253.29280648429585,484.4961240310077,70.74136955291455,831.7926058279651,197
339,cyberkongz #339,23.26230575974691,253.29280648429585,484.4961240310077,70.74136955291455,831.7926058279651,198
473,cyberkongz #473,23.26230575974691,253.29280648429585,484.4961240310077,70.74136955291455,831.7926058279651,199
406,cyberkongz #406,23.26230575974691,253.29280648429585,218.15008726003492,336.9878950865242,831.693094590602,200
150,cyberkongz #150,23.26230575974691,253.29280648429585,484.4961240310077,68.34335702569712,829.3945933007476,201
60,cyberkongz #60,23.26230575974691,253.29280648429585,218.15008726003492,333.35950712638754,828.0647066304653,202
184,cyberkongz #184,23.26230575974691,253.29280648429585,218.15008726003492,333.2905836715547,827.9957831756324,203
785,cyberkongz #785,23.26230575974691,253.29280648429585,218.15008726003492,332.8883120021213,827.593511506199,204
482,cyberkongz #482,23.26230575974691,253.29280648429585,484.4961240310077,66.10259122157589,827.1538274966265,205
75,cyberkongz #75,23.26230575974691,253.29280648429585,484.4961240310077,66.10259122157589,827.1538274966265,206
894,cyberkongz #894,23.26230575974691,253.29280648429585,484.4961240310077,66.10259122157589,827.1538274966265,207
684,cyberkongz #684,23.26230575974691,253.29280648429585,218.15008726003492,332.2096828315904,826.914882335668,208
865,cyberkongz #865,23.26230575974691,253.29280648429585,218.15008726003492,332.2096828315904,826.914882335668,209
910,cyberkongz #910,23.26230575974691,253.29280648429585,218.15008726003492,331.07082161078085,825.7760211148586,210
946,cyberkongz #946,23.26230575974691,253.29280648429585,218.15008726003492,328.8996144970126,823.6048140010903,211
840,cyberkongz #840,23.26230575974691,253.29280648429585,218.15008726003492,328.69559751280184,823.4007970168796,212
604,cyberkongz #604,23.26230575974691,253.29280648429585,218.15008726003492,328.17844049112966,822.8836399952073,213
914,cyberkongz #914,23.26230575974691,253.29280648429585,218.15008726003492,327.9782897440121,822.6834892480898,214
438,cyberkongz #438,23.26230575974691,253.29280648429585,218.15008726003492,327.171393851611,821.8765933556888,215
24,cyberkongz #24,23.26230575974691,253.29280648429585,484.4961240310077,60.1829561868079,821.2341924618585,216
487,cyberkongz #487,23.26230575974691,253.29280648429585,484.4961240310077,60.1829561868079,821.2341924618585,217
794,cyberkongz #794,23.26230575974691,253.29280648429585,484.4961240310077,60.1829561868079,821.2341924618585,218
344,cyberkongz #344,23.26230575974691,253.29280648429585,218.15008726003492,326.48897476771475,821.1941742717925,219
244,cyberkongz #244,23.26230575974691,253.29280648429585,218.15008726003492,325.93429947172433,820.6394989758021,220
347,cyberkongz #347,23.26230575974691,253.29280648429585,218.15008726003492,324.8595615437326,819.5647610478103,221
655,cyberkongz #655,23.26230575974691,253.29280648429585,484.4961240310077,58.4385226741468,819.4897589491974,222
760,cyberkongz #760,23.26230575974691,253.29280648429585,484.4961240310077,58.4385226741468,819.4897589491974,223
255,cyberkongz #255,23.26230575974691,253.29280648429585,218.15008726003492,324.1470840385729,818.8522835426506,224
87,cyberkongz #87,23.26230575974691,253.29280648429585,218.15008726003492,324.12982086318146,818.8350203672592,225
286,cyberkongz #286,23.26230575974691,253.29280648429585,100.64412238325282,441.4627363737486,818.6619710010442,226
284,cyberkongz #284,23.26230575974691,253.29280648429585,218.15008726003492,323.66675284453606,818.3719523486137,227
999,cyberkongz #999,23.26230575974691,253.29280648429585,218.15008726003492,323.6505918494575,818.3557913535352,228
877,cyberkongz #877,23.26230575974691,253.29280648429585,218.15008726003492,323.3341945326149,818.0393940366926,229
475,cyberkongz #475,23.26230575974691,253.29280648429585,484.4961240310077,56.792367105860976,817.8436033809115,230
64,cyberkongz #64,23.26230575974691,253.29280648429585,484.4961240310077,56.792367105860976,817.8436033809115,231
658,cyberkongz #658,23.26230575974691,253.29280648429585,218.15008726003492,322.8122261556937,817.5174256597713,232
433,cyberkongz #433,23.26230575974691,253.29280648429585,484.4961240310077,55.2364118426867,816.2876481177373,233
278,cyberkongz #278,23.26230575974691,253.29280648429585,218.15008726003492,321.214520702341,815.9197202064188,234
430,cyberkongz #430,23.26230575974691,253.29280648429585,484.4961240310077,54.48997384481256,815.5412101198631,235
598,cyberkongz #598,23.26230575974691,253.29280648429585,484.4961240310077,54.48997384481256,815.5412101198631,236
640,cyberkongz #640,23.26230575974691,253.29280648429585,484.4961240310077,54.48997384481256,815.5412101198631,237
106,cyberkongz #106,23.26230575974691,253.29280648429585,218.15008726003492,320.78755987674396,815.4927593808217,238
402,cyberkongz #402,23.26230575974691,253.29280648429585,218.15008726003492,320.39439588992644,815.0995953940042,239
426,cyberkongz #426,23.26230575974691,253.29280648429585,484.4961240310077,53.05602716468591,814.1072634397365,240
520,cyberkongz #520,23.26230575974691,253.29280648429585,484.4961240310077,53.05602716468591,814.1072634397365,241
431,cyberkongz #431,23.26230575974691,253.29280648429585,484.4961240310077,52.36698785085882,813.4182241259093,242
615,cyberkongz #615,23.26230575974691,253.29280648429585,484.4961240310077,52.36698785085882,813.4182241259093,243
907,cyberkongz #907,23.26230575974691,253.29280648429585,218.15008726003492,318.0508403778691,812.7560398819468,244
104,cyberkongz #104,23.26230575974691,253.29280648429585,484.4961240310077,51.041241322988974,812.0924775980395,245
18,cyberkongz #18,23.26230575974691,253.29280648429585,484.4961240310077,51.041241322988974,812.0924775980395,246
272,cyberkongz #272,23.26230575974691,253.29280648429585,484.4961240310077,51.041241322988974,812.0924775980395,247
358,cyberkongz #358,23.26230575974691,253.29280648429585,484.4961240310077,51.041241322988974,812.0924775980395,248
618,cyberkongz #618,23.26230575974691,253.29280648429585,484.4961240310077,51.041241322988974,812.0924775980395,249
963,cyberkongz #963,23.26230575974691,253.29280648429585,484.4961240310077,51.041241322988974,812.0924775980395,250
224,cyberkongz #224,23.26230575974691,253.29280648429585,218.15008726003492,316.76883238603006,811.4740318901078,251
553,cyberkongz #553,23.26230575974691,253.29280648429585,100.64412238325282,433.88608196225766,811.0853165895534,252
216,cyberkongz #216,23.26230575974691,253.29280648429585,218.15008726003492,315.22132980785517,809.9265293119329,253
33,cyberkongz #33,23.26230575974691,253.29280648429585,484.4961240310077,48.58142246404975,809.6326587391003,254
631,cyberkongz #631,23.26230575974691,253.29280648429585,484.4961240310077,48.58142246404975,809.6326587391003,255
678,cyberkongz #678,23.26230575974691,253.29280648429585,484.4961240310077,48.58142246404975,809.6326587391003,256
895,cyberkongz #895,23.26230575974691,253.29280648429585,484.4961240310077,48.58142246404975,809.6326587391003,257
322,cyberkongz #322,23.26230575974691,253.29280648429585,484.4961240310077,46.34779384501298,807.3990301200636,258
367,cyberkongz #367,23.26230575974691,253.29280648429585,484.4961240310077,46.34779384501298,807.3990301200636,259
398,cyberkongz #398,23.26230575974691,253.29280648429585,484.4961240310077,46.34779384501298,807.3990301200636,260
500,cyberkongz #500,23.26230575974691,253.29280648429585,484.4961240310077,46.34779384501298,807.3990301200636,261
709,cyberkongz #709,23.26230575974691,253.29280648429585,484.4961240310077,46.34779384501298,807.3990301200636,262
