TOKEN_ID,TOKEN_NAME,Sex,Fur,Eyes,Eyewear,Top,Neck,Head,Mouth,Nose,Ears,Expression,Background,Music,Dance,Trait Count,RARITY_SCORE,Rank
3726,fluf-world #3726,4.769399532598846,6.740815638692283,13.903371567605143,0.6364541864365247,8.417508417508419,4.701457451810061,6.145526057030482,126.26262626262627,1.4403825656094258,3.888402838534072,18.518518518518515,6.55780706931602,6.447453255963894,5.607895917451772,2.838691363281527,216.87631064298324,35
108,fluf-world #108,11.070519207350825,22.644927536231883,41.40786749482402,0.6364541864365247,0.8102414519526819,5.847953216374268,25.7201646090535,1.3168984407922462,4.090983472426771,3.888402838534072,76.62835249042146,6.996187078042466,6.973500697350069,5.607895917451772,2.659539101873645,216.29988773911614,36
147,fluf-world #147,11.070519207350825,26.35046113306983,76.19047619047619,0.6364541864365247,0.8102414519526819,0.9562057754828838,21.04377104377104,12.04238921001927,4.03893533664526,18.912529550827422,21.893814997263274,6.837606837606837,6.844626967830253,5.062778452814905,2.659539101873645,215.35034944342087,37
7896,fluf-world #7896,4.769399532598846,6.93433187712364,11.337868480725623,0.6364541864365247,0.8102414519526819,8.98472596585804,16.276041666666668,126.26262626262627,1.4403825656094258,13.42732460557234,2.1937040693210483,6.55780706931602,7.309941520467835,5.486065393899495,2.659539101873645,215.08645375004815,38
6717,fluf-world #6717,4.769399532598846,3.0704986489805948,16.00640256102441,13.141467901964647,9.324009324009324,0.9562057754828838,5.526083112290009,1.3168984407922462,42.14075010535188,18.912529550827422,76.62835249042146,6.996187078042466,6.447453255963894,5.475251861585633,2.838691363281527,213.55018100261722,39
7831,fluf-world #7831,4.769399532598846,2.032644266926845,9.246417013407305,19.173617102866455,0.8102414519526819,15.29051987767584,6.145526057030482,126.26262626262627,1.4403825656094258,1.3415165844987758,2.1937040693210483,6.738771521951548,6.410256410256411,6.9560378408458545,2.659539101873645,211.47119965944142,40
3120,fluf-world #3120,11.070519207350825,3.9169604386995696,1.4300014300014299,16.473107651758504,0.8102414519526819,0.9562057754828838,16.276041666666668,126.26262626262627,1.4403825656094258,7.111111111111111,2.1937040693210483,6.765442121642648,6.626905235255136,7.303534910896875,2.659539101873645,211.29632300024872,41
5248,fluf-world #5248,4.769399532598846,8.678295582747548,15.11715797430083,13.141467901964647,8.512087163772557,36.231884057971016,12.400793650793652,7.427213309566252,5.937537109606935,21.367521367521366,5.625879043600563,6.651368519072799,6.561679790026247,5.062778452814905,51.75983436853002,209.2448978248882,42
3194,fluf-world #3194,4.769399532598846,3.0704986489805948,11.337868480725623,0.6364541864365247,10.707784559374666,0.9562057754828838,21.04377104377104,126.26262626262627,1.4403825656094258,1.3415165844987758,2.1937040693210483,6.370441153049848,6.788866259334691,5.062778452814905,6.896313920209647,208.87861149483484,43
8855,fluf-world #8855,4.769399532598846,4.0824658093488475,5.365526492287056,7.562008469449486,7.1301247771836005,6.172839506172839,5.169561621174524,12.04238921001927,42.14075010535188,21.367521367521366,21.893814997263274,6.549431836788158,6.761325219743069,5.486065393899495,51.75983436853002,208.25305870733172,44
9422,fluf-world #9422,11.070519207350825,2.226229435205592,5.365526492287056,0.6364541864365247,10.861301183881828,0.9562057754828838,5.570409982174688,126.26262626262627,1.4403825656094258,3.888402838534072,18.518518518518515,6.370441153049848,6.510416666666666,5.607895917451772,2.659539101873645,207.9448692871496,45
3531,fluf-world #3531,11.070519207350825,2.134426159527011,9.246417013407305,16.473107651758504,10.377750103777501,55.55555555555555,5.570409982174688,5.390254420008625,9.264406151565684,7.111111111111111,1.6695884464479505,6.549431836788158,7.092198581560283,5.630630630630631,51.75983436853002,204.89564122019388,46
3090,fluf-world #3090,11.070519207350825,11.879306248515086,1.4300014300014299,11.618450098756824,10.377750103777501,55.55555555555555,5.369415807560138,8.680555555555555,4.25930658488798,6.869311351537009,6.754474839581222,6.765442121642648,6.510416666666666,5.062778452814905,51.75983436853002,203.96311839273338,47
693,fluf-world #693,4.769399532598846,63.0119722747322,1.4246536310859421,8.1789555473766,11.265067027148811,5.847953216374268,5.570409982174688,6.22820129546587,4.03893533664526,21.367521367521366,1.6695884464479505,6.651368519072799,6.613756613756613,5.475251861585633,51.75983436853002,203.87286902051687,48
252,fluf-world #252,4.769399532598846,22.644927536231883,57.72005772005772,19.173617102866455,0.8102414519526819,6.172839506172839,42.51700680272109,6.22820129546587,8.428150021070374,7.111111111111111,1.6695884464479505,6.765442121642648,6.613756613756613,5.486065393899495,7.365668618568851,203.47607327456444,49
6039,fluf-world #6039,11.070519207350825,22.644927536231883,76.19047619047619,0.6364541864365247,0.8102414519526819,13.020833333333332,0.7451120648545542,8.680555555555555,4.090983472426771,13.675213675213675,29.828486204325127,6.765442121642648,6.613756613756613,5.475251861585633,2.659539101873645,202.90779257701564,50
5237,fluf-world #5237,4.769399532598846,8.187996397281585,4.052684903748733,0.6364541864365247,11.655011655011656,0.9562057754828838,0.7451120648545542,126.26262626262627,1.4403825656094258,13.675213675213675,2.1937040693210483,6.765442121642648,6.761325219743069,7.303534910896875,6.896313920209647,202.30140726067748,51
687,fluf-world #687,4.769399532598846,7.319572536963841,1.4300014300014299,11.774402449075708,12.368583797155226,8.98472596585804,0.7451120648545542,126.26262626262627,1.4403825656094258,1.3415165844987758,2.1937040693210483,6.765442121642648,6.706908115358819,7.303534910896875,2.659539101873645,202.06545150833517,52
7783,fluf-world #7783,4.769399532598846,2.134426159527011,17.801513128615934,0.6364541864365247,11.22334455667789,5.847953216374268,0.7451120648545542,126.26262626262627,1.4403825656094258,7.111111111111111,2.1937040693210483,6.331117442228552,6.510416666666666,5.475251861585633,2.659539101873645,201.1423519261074,53
9412,fluf-world #9412,4.769399532598846,8.426019548365353,4.691531785127844,0.6364541864365247,9.324009324009324,0.9562057754828838,25.7201646090535,39.682539682539684,1.4403825656094258,1.3415165844987758,76.62835249042146,6.837606837606837,6.706908115358819,6.9560378408458545,6.896313920209647,201.0134427981648,54
8621,fluf-world #8621,11.070519207350825,22.644927536231883,46.457607433217184,0.6364541864365247,0.8102414519526819,12.077294685990339,5.570409982174688,52.74261603375527,4.25930658488798,1.3415165844987758,21.893814997263274,6.651368519072799,6.410256410256411,5.607895917451772,2.659539101873645,200.83376863241403,55
2,fluf-world #2,4.769399532598846,22.644927536231883,57.72005772005772,0.6364541864365247,0.8102414519526819,13.123359580052494,5.482456140350878,52.74261603375527,7.655795437145919,5.56947925368978,6.164278008938203,6.549431836788158,6.301197227473219,7.303534910896875,2.838691363281527,200.31192021964995,56
514,fluf-world #514,4.769399532598846,8.426019548365353,13.903371567605143,13.141467901964647,11.655011655011656,8.23045267489712,7.233796296296297,8.680555555555555,4.090983472426771,18.912529550827422,29.828486204325127,6.738771521951548,6.510416666666666,5.630630630630631,51.75983436853002,199.51172714765278,57
3974,fluf-world #3974,11.070519207350825,6.772314777190845,4.052684903748733,0.6364541864365247,0.8102414519526819,0.9562057754828838,25.7201646090535,39.682539682539684,5.937537109606935,1.3415165844987758,76.62835249042146,6.331117442228552,6.301197227473219,5.607895917451772,6.896313920209647,198.74505528564603,58
1865,fluf-world #1865,4.769399532598846,51.75983436853002,4.773839360305526,19.173617102866455,9.324009324009324,4.909180166912125,5.482456140350878,11.353315168029065,7.655795437145919,7.111111111111111,1.6695884464479505,6.996187078042466,6.410256410256411,5.486065393899495,51.75983436853002,198.63448940903564,59
9788,fluf-world #9788,11.070519207350825,5.820382981200163,7.528703180877094,16.473107651758504,11.22334455667789,6.172839506172839,11.837121212121213,4.524068041983352,4.03893533664526,41.53686396677051,6.65335994677312,6.996187078042466,7.309941520467835,5.486065393899495,51.75983436853002,198.4312739492706,60
3030,fluf-world #3030,4.769399532598846,11.97748233321356,5.365526492287056,0.6364541864365247,10.521885521885523,0.9562057754828838,0.7451120648545542,1.3168984407922462,1.4403825656094258,13.42732460557234,76.62835249042146,6.738771521951548,6.844626967830253,5.475251861585633,50.65856129685916,197.502235657381,61
8260,fluf-world #8260,11.070519207350825,38.13882532418002,1.4300014300014299,24.366471734892787,11.655011655011656,10.070493454179255,6.313131313131313,6.181998021760633,4.25930658488798,4.703115814226925,6.4787819889860705,6.996187078042466,6.720430107526882,7.303534910896875,51.75983436853002,197.44764299360511,62
4594,fluf-world #4594,11.070519207350825,7.319572536963841,5.365526492287056,0.6364541864365247,0.8102414519526819,5.847953216374268,9.512937595129376,126.26262626262627,1.4403825656094258,1.3415165844987758,2.1937040693210483,6.549431836788158,6.613756613756613,5.486065393899495,6.896313920209647,197.34700193320404,63
5091,fluf-world #5091,4.769399532598846,8.187996397281585,9.920634920634921,0.6364541864365247,0.8102414519526819,10.070493454179255,0.7451120648545542,126.26262626262627,1.4403825656094258,5.56947925368978,2.1937040693210483,6.651368519072799,6.561679790026247,5.630630630630631,6.896313920209647,196.34651701912426,64
1520,fluf-world #1520,4.769399532598846,26.838432635534083,76.19047619047619,0.6364541864365247,0.8102414519526819,5.065856129685917,8.865248226950355,1.3168984407922462,42.14075010535188,1.3415165844987758,2.1937040693210483,6.370441153049848,6.301197227473219,5.475251861585633,6.896313920209647,195.2121817159169,65
2756,fluf-world #2756,4.769399532598846,2.134426159527011,1.4246536310859421,13.141467901964647,7.096728408203818,4.909180166912125,5.570409982174688,52.74261603375527,5.937537109606935,4.703115814226925,21.893814997263274,6.483192323900288,6.613756613756613,5.630630630630631,51.75983436853002,194.81076367413704,66
5626,fluf-world #5626,11.070519207350825,24.154589371980677,41.40786749482402,0.6364541864365247,0.8102414519526819,0.9562057754828838,6.313131313131313,8.680555555555555,7.81921964187974,41.53686396677051,29.828486204325127,6.549431836788158,6.844626967830253,5.486065393899495,2.659539101873645,194.75379747008142,67
8329,fluf-world #8329,11.070519207350825,2.067439889185222,1.4246536310859421,50.125313283208015,11.22334455667789,55.55555555555555,0.7451120648545542,1.3168984407922462,7.655795437145919,1.3415165844987758,29.828486204325127,6.549431836788158,6.720430107526882,5.630630630630631,2.659539101873645,193.91466653149936,68
8097,fluf-world #8097,4.769399532598846,1.7070381181611785,4.052684903748733,0.6364541864365247,0.8102414519526819,10.224948875255624,15.096618357487923,126.26262626262627,1.4403825656094258,1.3415165844987758,2.1937040693210483,6.651368519072799,6.301197227473219,5.475251861585633,6.896313920209647,193.85974643603834,69
1363,fluf-world #1363,11.070519207350825,2.134426159527011,1.4300014300014299,16.473107651758504,42.680324370465215,5.847953216374268,7.15922107674685,17.806267806267808,4.03893533664526,11.396011396011396,2.1937040693210483,6.996187078042466,6.761325219743069,5.607895917451772,51.75983436853002,193.35571430423695,70
5069,fluf-world #5069,11.070519207350825,85.25149190110828,7.528703180877094,0.6364541864365247,7.6522803795531065,4.701457451810061,0.7451120648545542,12.04238921001927,1.4403825656094258,18.912529550827422,21.893814997263274,6.55780706931602,6.626905235255136,5.630630630630631,2.659539101873645,193.35001673278526,71
3392,fluf-world #3392,4.769399532598846,1.7070381181611785,7.528703180877094,0.6364541864365247,7.1301247771836005,10.224948875255624,49.60317460317461,7.427213309566252,42.14075010535188,13.675213675213675,22.446689113355777,6.483192323900288,6.422607578676942,5.486065393899495,7.365668618568851,193.04724339222065,72
4518,fluf-world #4518,4.769399532598846,3.552145495879511,8.859357696566999,0.6364541864365247,10.485477613505296,4.909180166912125,6.313131313131313,126.26262626262627,1.4403825656094258,1.3415165844987758,2.1937040693210483,6.738771521951548,7.309941520467835,5.475251861585633,2.659539101873645,192.94687949296483,73
3844,fluf-world #3844,4.769399532598846,2.067439889185222,1.4300014300014299,8.1789555473766,10.861301183881828,5.065856129685917,7.233796296296297,126.26262626262627,1.4403825656094258,1.3415165844987758,2.1937040693210483,6.483192323900288,6.613756613756613,5.607895917451772,2.838691363281527,192.38851570947187,74
8522,fluf-world #8522,4.769399532598846,40.25764895330113,1.4246536310859421,18.27485380116959,7.1301247771836005,12.077294685990339,6.038647342995169,5.390254420008625,9.264406151565684,13.675213675213675,1.6695884464479505,6.549431836788158,6.613756613756613,6.9560378408458545,51.75983436853002,191.8511460774812,75
5148,fluf-world #5148,4.769399532598846,2.226229435205592,1.4300014300014299,8.1789555473766,0.8102414519526819,12.578616352201257,7.440476190476191,126.26262626262627,1.4403825656094258,1.3415165844987758,2.1937040693210483,6.331117442228552,6.8728522336769755,7.303534910896875,2.659539101873645,191.8391931105442,76
6988,fluf-world #6988,11.070519207350825,5.705808513066302,17.801513128615934,16.473107651758504,10.377750103777501,4.701457451810061,17.36111111111111,17.806267806267808,4.090983472426771,13.675213675213675,2.1937040693210483,6.549431836788158,6.613756613756613,5.062778452814905,51.75983436853002,191.24323746260924,77
7292,fluf-world #7292,4.769399532598846,6.740815638692283,1.4246536310859421,7.481390042269854,10.485477613505296,4.701457451810061,0.7451120648545542,126.26262626262627,1.4403825656094258,1.3415165844987758,2.1937040693210483,6.738771521951548,6.788866259334691,6.9560378408458545,2.659539101873645,190.7297501808781,78
3611,fluf-world #3611,11.070519207350825,11.879306248515086,1.4246536310859421,7.562008469449486,10.707784559374666,11.037527593818984,5.482456140350878,8.680555555555555,4.03893533664526,41.53686396677051,6.754474839581222,6.483192323900288,6.447453255963894,5.475251861585633,51.75983436853002,190.34081735847826,79
9965,fluf-world #9965,4.769399532598846,4.4730721059223475,4.773839360305526,0.6364541864365247,0.8102414519526819,13.020833333333332,0.7451120648545542,126.26262626262627,1.4403825656094258,3.888402838534072,2.1937040693210483,6.370441153049848,6.385696040868454,7.303534910896875,6.896313920209647,189.97005379651947,80
6456,fluf-world #6456,4.769399532598846,96.61835748792271,1.392369813422445,0.6364541864365247,10.707784559374666,0.9562057754828838,9.512937595129376,18.115942028985508,1.4403825656094258,1.3415165844987758,18.518518518518515,6.738771521951548,6.720430107526882,5.475251861585633,6.896313920209647,189.8406360592534,81
2207,fluf-world #2207,11.070519207350825,96.61835748792271,1.4246536310859421,13.141467901964647,7.113387395077536,12.077294685990339,6.656017039403621,1.3168984407922462,1.4403825656094258,1.3415165844987758,13.932427725531173,6.996187078042466,6.613756613756613,6.9560378408458545,2.659539101873645,189.3584432997458,82
2280,fluf-world #2280,4.769399532598846,6.93433187712364,1.392369813422445,50.125313283208015,8.417508417508419,5.065856129685917,15.096618357487923,4.524068041983352,4.090983472426771,11.396011396011396,6.65335994677312,6.837606837606837,6.788866259334691,5.475251861585633,51.75983436853002,189.32737959528703,83
8798,fluf-world #8798,4.769399532598846,4.4730721059223475,9.246417013407305,0.6364541864365247,0.8102414519526819,4.909180166912125,5.482456140350878,126.26262626262627,1.4403825656094258,1.3415165844987758,2.1937040693210483,6.837606837606837,6.613756613756613,7.303534910896875,6.896313920209647,189.21666236210623,84
6997,fluf-world #6997,4.769399532598846,2.134426159527011,5.276348766653475,0.6364541864365247,10.377750103777501,8.23045267489712,0.7451120648545542,126.26262626262627,1.4403825656094258,1.3415165844987758,2.1937040693210483,6.738771521951548,6.410256410256411,5.607895917451772,6.896313920209647,189.06141074066997,85
396,fluf-world #396,4.769399532598846,3.552145495879511,1.392369813422445,0.6364541864365247,8.417508417508419,10.070493454179255,5.169561621174524,126.26262626262627,1.4403825656094258,1.3415165844987758,2.1937040693210483,6.738771521951548,6.626905235255136,7.303534910896875,2.659539101873645,188.57491277323226,86
7928,fluf-world #7928,4.769399532598846,26.838432635534083,76.19047619047619,0.6364541864365247,0.8102414519526819,13.020833333333332,15.782828282828284,1.3168984407922462,1.4403825656094258,3.888402838534072,17.56697408871322,6.996187078042466,6.510416666666666,5.630630630630631,6.896313920209647,188.29487184235828,87
4240,fluf-world #4240,4.769399532598846,2.226229435205592,1.4300014300014299,8.1789555473766,9.381743127873158,10.224948875255624,6.313131313131313,52.74261603375527,7.81921964187974,6.869311351537009,6.164278008938203,6.483192323900288,6.613756613756613,7.303534910896875,51.75983436853002,188.28015251463657,88
7194,fluf-world #7194,4.769399532598846,2.067439889185222,1.392369813422445,8.1789555473766,0.8102414519526819,5.847953216374268,5.570409982174688,126.26262626262627,1.4403825656094258,7.111111111111111,2.1937040693210483,6.996187078042466,6.385696040868454,5.630630630630631,2.838691363281527,187.49579855457569,89
6902,fluf-world #6902,4.769399532598846,22.644927536231883,76.19047619047619,19.173617102866455,0.8102414519526819,5.847953216374268,7.183908045977011,8.3500334001336,4.03893533664526,5.56947925368978,6.164278008938203,6.765442121642648,7.309941520467835,5.062778452814905,7.365668618568851,187.24707978937846,90
5452,fluf-world #5452,11.070519207350825,26.35046113306983,57.72005772005772,0.6364541864365247,0.8102414519526819,8.23045267489712,0.7451120648545542,1.3168984407922462,5.937537109606935,1.3415165844987758,2.1937040693210483,6.837606837606837,6.385696040868454,6.9560378408458545,50.65856129685916,187.19085665901855,91
5076,fluf-world #5076,11.070519207350825,96.61835748792271,1.392369813422445,0.6364541864365247,9.381743127873158,0.9562057754828838,0.7451120648545542,4.524068041983352,4.03893533664526,13.675213675213675,22.446689113355777,6.483192323900288,6.788866259334691,5.486065393899495,2.659539101873645,186.90333090954928,92
4814,fluf-world #4814,11.070519207350825,3.552145495879511,5.365526492287056,10.536852642115798,0.8102414519526819,10.224948875255624,5.482456140350878,39.682539682539684,1.4403825656094258,1.3415165844987758,76.62835249042146,6.483192323900288,6.447453255963894,5.062778452814905,2.659539101873645,186.78844476281446,93
2898,fluf-world #2898,11.070519207350825,24.154589371980677,46.457607433217184,0.6364541864365247,0.8102414519526819,0.9562057754828838,6.313131313131313,1.3168984407922462,1.4403825656094258,3.888402838534072,18.518518518518515,6.549431836788158,6.385696040868454,7.303534910896875,50.65856129685916,186.460175188419,94
