TOKEN_ID,TOKEN_NAME,TOKEN_ADDRESS,Attributes Count,Type,Clothes,Ears,Mouth,Eyes,Hat,NUM_TRAITS,RARITY_SCORE,Rank
1211,MB #1211,5000.0,833333.3333333334,38051.75038051751,1495.1258895999044,2134.5628415300544,1357.9576317218903,635.3724553333162,992.3785328675771,833333.3333333334,1716333.814398237,1
4024,MB #4024,5000.0,833333.3333333334,22956.84113865932,1495.1258895999044,2134.5628415300544,1357.9576317218903,635.3724553333162,992.3785328675771,833333.3333333334,1701238.9051563786,2
619,MB #619,5000.0,833333.3333333334,9920.63492063492,1495.1258895999044,2134.5628415300544,1357.9576317218903,635.3724553333162,992.3785328675771,833333.3333333334,1688202.6989383544,3
4136,MB #4136,5000.0,833333.3333333334,7631.257631257631,1495.1258895999044,2134.5628415300544,1357.9576317218903,635.3724553333162,992.3785328675771,833333.3333333334,1685913.3216489772,4
2271,MB #2271,5000.0,833333.3333333334,4189.710072063013,1495.1258895999044,2134.5628415300544,1357.9576317218903,635.3724553333162,992.3785328675771,833333.3333333334,1682471.7740897825,5
1355,MB #1355,5000.0,1812.382195157315,22956.84113865932,20508.613617719442,2134.5628415300544,1357.9576317218903,635.3724553333162,531914.8936170213,1812.382195157315,588133.0056922999,6
1245,MB #1245,5000.0,173611.11111111112,38051.75038051751,3096.7422271770097,36231.884057971016,7788.16199376947,12696.800406297612,3940.1103230890462,173611.11111111112,454027.6716110439,7
2387,MB #2387,5000.0,173611.11111111112,2933.2394696703036,6709.608158883521,36231.884057971016,38167.93893129771,10521.88552188552,7188.039102932719,173611.11111111112,453974.81746486307,8
470,MB #470,5000.0,173611.11111111112,22956.84113865932,2906.3008602650543,9622.78675904542,38167.93893129771,14116.318464144551,3546.099290780142,173611.11111111112,443538.5076664145,9
452,MB #452,5000.0,173611.11111111112,7631.257631257631,6393.86189258312,36231.884057971016,7788.16199376947,18782.870022539446,4091.6530278232403,173611.11111111112,433141.9108481662,10
2848,MB #2848,5000.0,173611.11111111112,2460.387757110521,6393.86189258312,36231.884057971016,14204.545454545452,15253.20317266626,3263.2815559326464,173611.11111111112,430029.38611303124,11
2629,MB #2629,5000.0,173611.11111111112,7631.257631257631,3044.696139325295,9622.78675904542,38167.93893129771,14116.318464144551,3940.1103230890462,173611.11111111112,428745.3304703819,12
2937,MB #2937,5000.0,173611.11111111112,9920.63492063492,5079.236082893133,36231.884057971016,7788.16199376947,11837.121212121212,4091.6530278232403,173611.11111111112,427170.9135174352,13
523,MB #523,5000.0,173611.11111111112,4189.710072063013,3044.696139325295,36231.884057971016,14204.545454545452,10521.88552188552,3940.1103230890462,173611.11111111112,424355.0537911016,14
4817,MB #4817,5000.0,173611.11111111112,2460.387757110521,7295.010213014299,36231.884057971016,7788.16199376947,14384.3498273878,3940.1103230890462,173611.11111111112,424322.1263945644,15
4928,MB #4928,5000.0,173611.11111111112,2933.2394696703036,3635.3060927730116,36231.884057971016,7788.16199376947,14384.3498273878,5427.702996092054,173611.11111111112,422622.8666598859,16
3049,MB #3049,5000.0,173611.11111111112,5005.005005005005,3635.3060927730116,36231.884057971016,7788.16199376947,11837.121212121212,2557.2831423895254,173611.11111111112,419276.98372625146,17
451,MB #451,5000.0,173611.11111111112,3200.2048131080387,5875.440658049354,9622.78675904542,7788.16199376947,18782.870022539446,10429.703796412181,173611.11111111112,407921.39026514615,18
1096,MB #1096,5000.0,173611.11111111112,3200.2048131080387,6393.86189258312,9622.78675904542,14204.545454545452,14116.318464144551,5372.8777133032445,173611.11111111112,405132.81731895206,19
2392,MB #2392,5000.0,173611.11111111112,7631.257631257631,5875.440658049354,9622.78675904542,7788.16199376947,11837.121212121212,9331.840238895109,173611.11111111112,404308.83071536047,20
1926,MB #1926,5000.0,173611.11111111112,4189.710072063013,3044.696139325295,9622.78675904542,14204.545454545452,15253.20317266626,4091.6530278232403,173611.11111111112,402628.81684769096,21
4955,MB #4955,5000.0,173611.11111111112,9920.63492063492,2906.3008602650543,9622.78675904542,7788.16199376947,14116.318464144551,3999.360102383619,173611.11111111112,400575.78532246524,22
3438,MB #3438,5000.0,173611.11111111112,7631.257631257631,2906.3008602650543,9622.78675904542,7788.16199376947,14116.318464144551,4749.240121580548,173611.11111111112,399036.2880522849,23
226,MB #226,5000.0,173611.11111111112,4189.710072063013,5875.440658049354,9622.78675904542,7788.16199376947,14384.3498273878,4469.8730556052205,173611.11111111112,398552.54458814254,24
244,MB #244,5000.0,173611.11111111112,2460.387757110521,3635.3060927730116,9622.78675904542,7788.16199376947,18782.870022539446,3940.1103230890462,173611.11111111112,398451.8451705492,25
3171,MB #3171,5000.0,173611.11111111112,7631.257631257631,3635.3060927730116,9622.78675904542,7788.16199376947,10521.88552188552,3693.853427895981,173611.11111111112,395115.4736488493,26
4356,MB #4356,5000.0,173611.11111111112,2460.387757110521,5875.440658049354,9622.78675904542,7788.16199376947,14384.3498273878,2686.4388566516222,173611.11111111112,395039.7880742365,27
3397,MB #3397,5000.0,173611.11111111112,2460.387757110521,7548.309178743962,9622.78675904542,7788.16199376947,10521.88552188552,3618.4686640613695,173611.11111111112,393782.2220968385,28
761,MB #761,5000.0,173611.11111111112,3200.2048131080387,2986.1442904921164,9622.78675904542,7788.16199376947,14384.3498273878,2686.4388566516222,173611.11111111112,392890.3087626767,29
1942,MB #1942,5000.0,173611.11111111112,2933.2394696703036,2808.673182788451,9622.78675904542,7788.16199376947,10521.88552188552,2686.4388566516222,173611.11111111112,388583.40800603305,30
2966,MB #2966,5000.0,13888.88888888889,2460.387757110521,155279.50310559006,2134.5628415300544,1357.9576317218903,635.3724553333162,992.3785328675771,13888.88888888889,195637.94010193122,31
1141,MB #1141,5000.0,1812.382195157315,7631.257631257631,155279.50310559006,2134.5628415300544,1357.9576317218903,635.3724553333162,8059.316569954868,1812.382195157315,183722.73462570243,32
4451,MB #4451,5000.0,1812.382195157315,2933.2394696703036,155279.50310559006,2134.5628415300544,1357.9576317218903,635.3724553333162,7491.759065028468,1812.382195157315,178457.15895918873,33
1672,MB #1672,5000.0,1812.382195157315,2933.2394696703036,155279.50310559006,2134.5628415300544,1357.9576317218903,635.3724553333162,3546.099290780142,1812.382195157315,174511.49918494042,34
1049,MB #1049,5000.0,1812.382195157315,2933.2394696703036,155279.50310559006,2134.5628415300544,1357.9576317218903,635.3724553333162,3263.2815559326464,1812.382195157315,174228.68145009293,35
1981,MB #1981,5000.0,1812.382195157315,2933.2394696703036,155279.50310559006,2134.5628415300544,1357.9576317218903,635.3724553333162,2686.4388566516222,1812.382195157315,173651.8387508119,36
2145,MB #2145,5000.0,1812.382195157315,2460.387757110521,155279.50310559006,2134.5628415300544,1357.9576317218903,635.3724553333162,2686.4388566516222,1812.382195157315,173178.98703825212,37
183,MB #183,5000.0,9469.696969696972,2933.2394696703036,1495.1258895999044,36231.884057971016,7788.16199376947,71022.72727272726,7822.277847309137,9469.696969696972,151232.81047044104,38
2383,MB #2383,5000.0,9469.696969696972,4189.710072063013,3635.3060927730116,2134.5628415300544,38167.93893129771,71022.72727272726,8059.316569954868,9469.696969696972,151148.95571973984,39
3115,MB #3115,5000.0,9469.696969696972,7631.257631257631,6072.382803011902,2134.5628415300544,25906.735751295335,71022.72727272726,2686.4388566516222,9469.696969696972,139393.49909586777,40
1892,MB #1892,5000.0,9469.696969696972,2460.387757110521,6709.608158883521,2134.5628415300544,25906.735751295335,71022.72727272726,5910.16548463357,9469.696969696972,138083.5812055742,41
903,MB #903,5000.0,9469.696969696972,9920.63492063492,3044.696139325295,36231.884057971016,1357.9576317218903,14384.3498273878,44326.24113475177,9469.696969696972,133205.15765118663,42
734,MB #734,5000.0,9469.696969696972,5005.005005005005,1495.1258895999044,9622.78675904542,14204.545454545452,71022.72727272726,4091.6530278232403,9469.696969696972,129381.23734814023,43
4469,MB #4469,5000.0,2156.6597653554177,5005.005005005005,41806.020066889636,2134.5628415300544,25906.735751295335,635.3724553333162,44326.24113475177,2156.6597653554177,129127.25678551594,44
4098,MB #4098,5000.0,9469.696969696972,3200.2048131080387,13255.567338282077,2134.5628415300544,7788.16199376947,71022.72727272726,2686.4388566516222,9469.696969696972,124027.05705546249,45
4761,MB #4761,5000.0,9469.696969696972,4189.710072063013,3635.3060927730116,9622.78675904542,1357.9576317218903,71022.72727272726,9331.840238895109,9469.696969696972,123099.72200661965,46
4300,MB #4300,5000.0,1812.382195157315,22956.84113865932,41806.020066889636,2134.5628415300544,1357.9576317218903,635.3724553333162,44326.24113475177,1812.382195157315,121841.75965920062,47
670,MB #670,5000.0,9469.696969696972,2933.2394696703036,6072.382803011902,36231.884057971016,1357.9576317218903,11837.121212121212,37993.92097264438,9469.696969696972,120365.90008653465,48
4815,MB #4815,5000.0,9469.696969696972,2460.387757110521,2986.1442904921164,2134.5628415300544,14204.545454545452,71022.72727272726,3263.2815559326464,9469.696969696972,120011.043111732,49
4273,MB #4273,5000.0,9469.696969696972,38051.75038051751,2808.673182788451,36231.884057971016,1357.9576317218903,10521.88552188552,6998.880179171331,9469.696969696972,119910.42489344967,50
3305,MB #3305,5000.0,9469.696969696972,2460.387757110521,5875.440658049354,9622.78675904542,1357.9576317218903,71022.72727272726,4091.6530278232403,9469.696969696972,118370.34704587163,51
1855,MB #1855,5000.0,9469.696969696972,2460.387757110521,7548.309178743962,36231.884057971016,38167.93893129771,635.3724553333162,8059.316569954868,9469.696969696972,117042.60288980535,52
1196,MB #1196,5000.0,9469.696969696972,5005.005005005005,20508.613617719442,2134.5628415300544,38167.93893129771,22281.63992869875,4469.8730556052205,9469.696969696972,116507.02731925012,53
4335,MB #4335,5000.0,9469.696969696972,2460.387757110521,3635.3060927730116,9622.78675904542,1357.9576317218903,71022.72727272726,4091.6530278232403,9469.696969696972,116130.21248059529,54
4372,MB #4372,5000.0,9469.696969696972,4189.710072063013,3096.7422271770097,2134.5628415300544,7788.16199376947,71022.72727272726,3940.1103230890462,9469.696969696972,116111.4086697498,55
3182,MB #3182,5000.0,13888.88888888889,2933.2394696703036,1495.1258895999044,2134.5628415300544,1357.9576317218903,71022.72727272726,992.3785328675771,13888.88888888889,112713.76941589477,56
3290,MB #3290,5000.0,9469.696969696972,3200.2048131080387,3132.439543916802,36231.884057971016,38167.93893129771,635.3724553333162,6998.880179171331,9469.696969696972,112306.11392019216,57
1076,MB #1076,5000.0,9469.696969696972,2460.387757110521,2986.1442904921164,36231.884057971016,38167.93893129771,635.3724553333162,3940.1103230890462,9469.696969696972,108361.23175468766,58
768,MB #768,5000.0,2156.6597653554177,38051.75038051751,41806.020066889636,9622.78675904542,1357.9576317218903,635.3724553333162,7491.759065028468,2156.6597653554177,108278.96588924708,59
1072,MB #1072,5000.0,2156.6597653554177,2460.387757110521,13255.567338282077,9622.78675904542,1357.9576317218903,71022.72727272726,992.3785328675771,2156.6597653554177,108025.12482246559,60
4346,MB #4346,5000.0,2156.6597653554177,2933.2394696703036,2906.3008602650543,2134.5628415300544,1357.9576317218903,71022.72727272726,18341.89288334556,2156.6597653554177,108010.00048997096,61
4291,MB #4291,5000.0,9469.696969696972,2460.387757110521,13255.567338282077,9622.78675904542,38167.93893129771,635.3724553333162,18341.89288334556,9469.696969696972,106423.34006380854,62
4553,MB #4553,5000.0,2156.6597653554177,4189.710072063013,1495.1258895999044,2134.5628415300544,14204.545454545452,71022.72727272726,3772.4460540214272,2156.6597653554177,106132.43711519796,63
2884,MB #2884,5000.0,2156.6597653554177,3200.2048131080387,1495.1258895999044,9622.78675904542,1357.9576317218903,71022.72727272726,8059.316569954868,2156.6597653554177,104071.43846686822,64
2542,MB #2542,5000.0,2156.6597653554177,9920.63492063492,2808.673182788451,2134.5628415300544,1357.9576317218903,71022.72727272726,7491.759065028468,2156.6597653554177,104049.63444514188,65
4895,MB #4895,5000.0,2156.6597653554177,4189.710072063013,13255.567338282077,2134.5628415300544,1357.9576317218903,71022.72727272726,2557.2831423895254,2156.6597653554177,103831.12782942466,66
2556,MB #2556,5000.0,9469.696969696972,4189.710072063013,21312.872975277067,36231.884057971016,1357.9576317218903,12696.800406297612,4091.6530278232403,9469.696969696972,103820.27211054778,67
1952,MB #1952,5000.0,9469.696969696972,4189.710072063013,3132.439543916802,2134.5628415300544,38167.93893129771,22281.63992869875,9331.840238895109,9469.696969696972,103177.52549579539,68
2110,MB #2110,5000.0,9469.696969696972,2460.387757110521,13255.567338282077,2134.5628415300544,38167.93893129771,20112.63073209976,2686.4388566516222,9469.696969696972,102756.92039636569,69
4177,MB #4177,5000.0,2156.6597653554177,5005.005005005005,41806.020066889636,2134.5628415300544,38167.93893129771,635.3724553333162,4879.953152449736,2156.6597653554177,101942.17198321629,70
2486,MB #2486,5000.0,9469.696969696972,4189.710072063013,2986.1442904921164,9622.78675904542,1357.9576317218903,15253.20317266626,44326.24113475177,9469.696969696972,101675.43700013442,71
2756,MB #2756,5000.0,2156.6597653554177,22956.84113865932,16983.695652173912,2134.5628415300544,38167.93893129771,635.3724553333162,10855.405992184107,2156.6597653554177,101047.13654188927,72
268,MB #268,5000.0,2156.6597653554177,2460.387757110521,2808.673182788451,2134.5628415300544,1357.9576317218903,71022.72727272726,11317.338162064281,2156.6597653554177,100414.96637865329,73
4597,MB #4597,5000.0,9469.696969696972,2460.387757110521,2808.673182788451,2134.5628415300544,7788.16199376947,22281.63992869875,37993.92097264438,9469.696969696972,99406.74061593557,74
4163,MB #4163,5000.0,2156.6597653554177,2460.387757110521,8765.77840112202,2134.5628415300544,1357.9576317218903,71022.72727272726,4188.306248952923,2156.6597653554177,99243.03968387551,75
1307,MB #1307,5000.0,9469.696969696972,5005.005005005005,3635.3060927730116,36231.884057971016,1357.9576317218903,22281.63992869875,6648.936170212765,9469.696969696972,99100.12282577637,76
3238,MB #3238,5000.0,2156.6597653554177,4189.710072063013,2808.673182788451,2134.5628415300544,1357.9576317218903,71022.72727272726,7822.277847309137,2156.6597653554177,98649.22837885065,77
480,MB #480,5000.0,2156.6597653554177,4189.710072063013,3132.439543916802,2134.5628415300544,1357.9576317218903,71022.72727272726,7286.50539201399,2156.6597653554177,98437.22228468386,78
1529,MB #1529,5000.0,2156.6597653554177,5005.005005005005,6709.608158883521,36231.884057971016,1357.9576317218903,635.3724553333162,37993.92097264438,2156.6597653554177,97247.06781226996,79
3408,MB #3408,5000.0,13888.88888888889,38051.75038051751,1495.1258895999044,2134.5628415300544,1357.9576317218903,20112.63073209976,992.3785328675771,13888.88888888889,96922.18378611447,80
3686,MB #3686,5000.0,9469.696969696972,3200.2048131080387,8765.77840112202,2134.5628415300544,38167.93893129771,15253.20317266626,5372.8777133032445,9469.696969696972,96833.95981242126,81
1215,MB #1215,5000.0,2156.6597653554177,38051.75038051751,5907.372400756144,36231.884057971016,1357.9576317218903,635.3724553333162,4971.167230065619,2156.6597653554177,96468.82368707634,82
4042,MB #4042,5000.0,2156.6597653554177,2460.387757110521,7295.010213014299,2134.5628415300544,1357.9576317218903,71022.72727272726,2686.4388566516222,2156.6597653554177,96270.4041034665,83
1198,MB #1198,5000.0,9469.696969696972,9920.63492063492,3044.696139325295,36231.884057971016,1357.9576317218903,18782.870022539446,2686.4388566516222,9469.696969696972,95963.87556823815,84
4598,MB #4598,5000.0,2156.6597653554177,38051.75038051751,3635.3060927730116,2134.5628415300544,38167.93893129771,635.3724553333162,3618.4686640613695,2156.6597653554177,95556.7188962238,85
1449,MB #1449,5000.0,9469.696969696972,2933.2394696703036,5907.372400756144,9622.78675904542,14204.545454545452,635.3724553333162,37993.92097264438,9469.696969696972,95236.63145138897,86
1450,MB #1450,5000.0,2156.6597653554177,2933.2394696703036,3044.696139325295,2134.5628415300544,1357.9576317218903,71022.72727272726,5427.702996092054,2156.6597653554177,95234.20588177769,87
4196,MB #4196,5000.0,9469.696969696972,38051.75038051751,2808.673182788451,9622.78675904542,1357.9576317218903,15253.20317266626,3940.1103230890462,9469.696969696972,94973.87538922252,88
2484,MB #2484,5000.0,9469.696969696972,3200.2048131080387,2986.1442904921164,36231.884057971016,1357.9576317218903,18782.870022539446,8443.093549476529,9469.696969696972,94941.54830470298,89
4420,MB #4420,5000.0,9469.696969696972,4189.710072063013,16983.695652173912,2134.5628415300544,25906.735751295335,14116.318464144551,7188.039102932719,9469.696969696972,94458.45582353353,90
2071,MB #2071,5000.0,2156.6597653554177,2460.387757110521,3044.696139325295,2134.5628415300544,1357.9576317218903,71022.72727272726,4925.137903861308,2156.6597653554177,94258.78907698717,91
3036,MB #3036,5000.0,9469.696969696972,4189.710072063013,5907.372400756144,2134.5628415300544,38167.93893129771,11837.121212121212,8059.316569954868,9469.696969696972,94235.41596711695,92
4082,MB #4082,5000.0,9469.696969696972,2933.2394696703036,5875.440658049354,36231.884057971016,1357.9576317218903,20112.63073209976,3693.853427895981,9469.696969696972,94144.39991680226,93
4456,MB #4456,5000.0,9469.696969696972,2933.2394696703036,3635.3060927730116,36231.884057971016,1357.9576317218903,18782.870022539446,7188.039102932719,9469.696969696972,94068.69031700233,94
2944,MB #2944,5000.0,9469.696969696972,3200.2048131080387,2986.1442904921164,36231.884057971016,1357.9576317218903,22281.63992869875,3999.360102383619,9469.696969696972,93996.58476376938,95
4311,MB #4311,5000.0,9469.696969696972,2460.387757110521,2906.3008602650543,2134.5628415300544,38167.93893129771,18782.870022539446,5266.484095218032,9469.696969696972,93657.93844735477,96
589,MB #589,5000.0,9469.696969696972,5005.005005005005,3044.696139325295,36231.884057971016,1357.9576317218903,20112.63073209976,3693.853427895981,9469.696969696972,93385.4209334129,97
136,MB #136,5000.0,2156.6597653554177,2933.2394696703036,2986.1442904921164,2134.5628415300544,1357.9576317218903,71022.72727272726,3618.4686640613695,2156.6597653554177,93366.41970091383,98
1583,MB #1583,5000.0,9469.696969696972,2460.387757110521,2906.3008602650543,36231.884057971016,1357.9576317218903,20112.63073209976,6332.320162107396,9469.696969696972,93340.87514066958,99
1906,MB #1906,5000.0,9469.696969696972,3200.2048131080387,3044.696139325295,2134.5628415300544,38167.93893129771,15253.20317266626,7286.50539201399,9469.696969696972,93026.5052293353,100
2288,MB #2288,5000.0,13888.88888888889,38051.75038051751,16983.695652173912,2134.5628415300544,1357.9576317218903,635.3724553333162,992.3785328675771,13888.88888888889,92933.49527192203,101
727,MB #727,5000.0,9469.696969696972,2460.387757110521,3132.439543916802,2134.5628415300544,38167.93893129771,20112.63073209976,2686.4388566516222,9469.696969696972,92633.79260200042,102
4509,MB #4509,5000.0,9469.696969696972,3200.2048131080387,2906.3008602650543,36231.884057971016,1357.9576317218903,22281.63992869875,2686.4388566516222,9469.696969696972,92603.82008781032,103
1088,MB #1088,5000.0,1812.382195157315,3200.2048131080387,5079.236082893133,2134.5628415300544,1357.9576317218903,71022.72727272726,992.3785328675771,1812.382195157315,92411.83156516259,104
1362,MB #1362,5000.0,9469.696969696972,2460.387757110521,6709.608158883521,36231.884057971016,1357.9576317218903,14384.3498273878,7286.50539201399,9469.696969696972,92370.08676448268,105
3153,MB #3153,5000.0,9469.696969696972,2933.2394696703036,5875.440658049354,36231.884057971016,1357.9576317218903,15253.20317266626,6733.0999192028,9469.696969696972,92324.21884867556,106
103,MB #103,5000.0,9469.696969696972,2933.2394696703036,3635.3060927730116,36231.884057971016,1357.9576317218903,20112.63073209976,4091.6530278232403,9469.696969696972,92302.06495145317,107
980,MB #980,5000.0,1812.382195157315,5005.005005005005,3132.439543916802,2134.5628415300544,1357.9576317218903,71022.72727272726,992.3785328675771,1812.382195157315,92269.83521808322,108
2511,MB #2511,5000.0,9469.696969696972,2460.387757110521,2808.673182788451,36231.884057971016,1357.9576317218903,18782.870022539446,6648.936170212765,9469.696969696972,92230.10276173803,109
333,MB #333,5000.0,9469.696969696972,4189.710072063013,3096.7422271770097,36231.884057971016,1357.9576317218903,15253.20317266626,8059.316569954868,9469.696969696972,92128.207670948,110
3585,MB #3585,5000.0,1812.382195157315,2460.387757110521,1495.1258895999044,2134.5628415300544,1357.9576317218903,71022.72727272726,4749.240121580548,1812.382195157315,91844.76590458481,111
1651,MB #1651,5000.0,9469.696969696972,3200.2048131080387,2906.3008602650543,2134.5628415300544,38167.93893129771,18782.870022539446,2686.4388566516222,9469.696969696972,91817.71026478587,112
1467,MB #1467,5000.0,2156.6597653554177,3200.2048131080387,1495.1258895999044,36231.884057971016,38167.93893129771,635.3724553333162,2672.9391639046294,2156.6597653554177,91716.78484192544,113
3193,MB #3193,5000.0,9469.696969696972,7631.257631257631,3096.7422271770097,36231.884057971016,1357.9576317218903,15253.20317266626,3940.1103230890462,9469.696969696972,91450.54898327679,114
454,MB #454,5000.0,9469.696969696972,2460.387757110521,3044.696139325295,36231.884057971016,14204.545454545452,10521.88552188552,992.3785328675771,9469.696969696972,91395.17140309932,115
4309,MB #4309,5000.0,9469.696969696972,5005.005005005005,3044.696139325295,36231.884057971016,7788.16199376947,14384.3498273878,992.3785328675771,9469.696969696972,91385.86949572011,116
4894,MB #4894,5000.0,9469.696969696972,38051.75038051751,2808.673182788451,2134.5628415300544,7788.16199376947,12696.800406297612,3940.1103230890462,9469.696969696972,91359.45306738609,117
3138,MB #3138,5000.0,1812.382195157315,2933.2394696703036,1495.1258895999044,2134.5628415300544,1357.9576317218903,71022.72727272726,3546.099290780142,1812.382195157315,91114.4767863442,118
3109,MB #3109,5000.0,1812.382195157315,3200.2048131080387,3635.3060927730116,2134.5628415300544,1357.9576317218903,71022.72727272726,992.3785328675771,1812.382195157315,90967.90157504247,119
