TOKEN_ID,TOKEN_NAME,1/1,Skin,Background,Cloth,Mouth,Eyes,Hats,NUM_TRAITS,RARITY_SCORE,Rank
8525,Chubby Kaiju #8525-8525,3.3586514549718913,85.44872563718143,187.72826086956522,175.42105263157893,133.91517857142858,1252.621978021978,154.20535714285714,28.548537367261076,2021.2477416968222,27
4196,Chubby Kaiju #4196,3.3586514549718913,85.44872563718143,187.72826086956522,188.6603773584906,127.21941964285716,1252.621978021978,132.17602040816328,28.548537367261076,2005.7619707604688,28
7948,Chubby Kaiju #7948,3.3586514549718913,85.44872563718143,187.72826086956522,175.42105263157893,127.21941964285716,1252.621978021978,132.17602040816328,28.548537367261076,1992.5226460335573,29
3326,Chubby Kaiju #3326,3.3586514549718913,42.788513513513514,187.72826086956522,188.6603773584906,127.21941964285716,1252.621978021978,137.53450772200773,28.548537367261076,1968.4602459506452,30
4448,Chubby Kaiju #4448-4448,3.3586514549718913,42.788513513513514,187.72826086956522,178.55357142857144,149.66990546218486,1252.621978021978,115.65401785714286,28.548537367261076,1958.923435975189,31
2813,Chubby Kaiju #2813,3.3586514549718913,42.756414103525884,187.72826086956522,175.42105263157893,127.21941964285716,1252.621978021978,135.7007142857143,28.548537367261076,1953.3550283774523,32
5975,Chubby Kaiju #5975,3.3586514549718913,42.756414103525884,187.72826086956522,166.65,127.21941964285716,1252.621978021978,137.53450772200773,28.548537367261076,1946.4177691821671,33
9227,Chubby Kaiju #9227,3.3586514549718913,42.788513513513514,187.72826086956522,175.42105263157893,133.91517857142858,1252.621978021978,115.65401785714286,28.548537367261076,1940.0361902874401,34
8268,Chubby Kaiju #8268-8268,3.3586514549718913,42.756414103525884,187.72826086956522,188.6603773584906,149.66990546218486,1252.621978021978,85.52566026410564,28.548537367261076,1938.8697849020834,35
608,Chubby Kaiju #608-608,3.3586514549718913,85.44872563718143,187.72826086956522,185.16666666666666,127.21941964285716,1252.621978021978,66.08801020408164,28.548537367261076,1936.1802498645632,36
6732,Chubby Kaiju #6732,3.3586514549718913,42.756414103525884,187.72826086956522,169.47457627118644,127.21941964285716,1252.621978021978,85.52566026410564,28.548537367261076,1897.2334979954514,37
3307,Chubby Kaiju #3307,3.3586514549718913,85.44872563718143,187.72826086956522,199.98,166.45531542056077,173.23495440729482,154.20535714285714,28.548537367261076,998.9598022996922,38
9415,Chubby Kaiju #9415,3.3586514549718913,85.44872563718143,187.72826086956522,188.6603773584906,166.45531542056077,187.17339901477834,137.53450772200773,28.548537367261076,984.9077748448169,39
5963,Chubby Kaiju #5963-5963,3.3586514549718913,85.44872563718143,187.72826086956522,185.16666666666666,149.66990546218486,187.17339901477834,154.20535714285714,28.548537367261076,981.2995036154666,40
6215,Chubby Kaiju #6215-6215,3.3586514549718913,85.44872563718143,187.72826086956522,185.16666666666666,149.66990546218486,187.17339901477834,135.7007142857143,28.548537367261076,962.7948607583237,41
3146,Chubby Kaiju #3146,3.3586514549718913,85.44872563718143,187.72826086956522,166.65,149.66990546218486,187.17339901477834,154.20535714285714,28.548537367261076,962.7828369488,42
333,Chubby Kaiju #333,3.3586514549718913,85.44872563718143,187.72826086956522,188.6603773584906,166.45531542056077,159.64789915966387,137.53450772200773,28.548537367261076,957.3822749897026,43
4093,Chubby Kaiju #4093,3.3586514549718913,85.44872563718143,187.72826086956522,199.98,127.21941964285716,187.17339901477834,137.53450772200773,28.548537367261076,956.9915017086228,44
9792,Chubby Kaiju #9792-9792,3.3586514549718913,85.44872563718143,187.72826086956522,199.98,127.21941964285716,187.17339901477834,137.53450772200773,28.548537367261076,956.9915017086228,45
4611,Chubby Kaiju #4611,3.3586514549718913,42.756414103525884,187.72826086956522,199.98,166.45531542056077,187.17339901477834,137.53450772200773,28.548537367261076,953.5350859526709,46
9829,Chubby Kaiju #9829-9829,3.3586514549718913,42.756414103525884,187.72826086956522,199.98,166.45531542056077,187.17339901477834,137.53450772200773,28.548537367261076,953.5350859526709,47
3372,Chubby Kaiju #3372-3372,3.3586514549718913,85.44872563718143,187.72826086956522,175.42105263157893,127.21941964285716,187.17339901477834,154.20535714285714,28.548537367261076,949.1034037610511,48
121,Chubby Kaiju #121-121,3.3586514549718913,85.44872563718143,187.72826086956522,185.16666666666666,133.91517857142858,187.17339901477834,137.53450772200773,28.548537367261076,948.8739273038609,49
2525,Chubby Kaiju #2525-2525,3.3586514549718913,42.756414103525884,187.72826086956522,175.42105263157893,166.45531542056077,187.17339901477834,154.20535714285714,28.548537367261076,945.6469880050993,50
4990,Chubby Kaiju #4990-4990,3.3586514549718913,85.44872563718143,187.72826086956522,185.16666666666666,133.91517857142858,187.17339901477834,132.17602040816328,28.548537367261076,943.5154399900164,51
6811,Chubby Kaiju #6811,3.3586514549718913,42.756414103525884,187.72826086956522,199.98,166.45531542056077,159.64789915966387,154.20535714285714,28.548537367261076,942.6804355184058,52
519,Chubby Kaiju #519-519,3.3586514549718913,42.788513513513514,187.72826086956522,188.6603773584906,166.45531542056077,187.17339901477834,137.53450772200773,28.548537367261076,942.247562721149,53
8493,Chubby Kaiju #8493,3.3586514549718913,42.756414103525884,187.72826086956522,188.6603773584906,166.45531542056077,187.17339901477834,137.53450772200773,28.548537367261076,942.2154633111616,54
601,Chubby Kaiju #601,3.3586514549718913,42.756414103525884,187.72826086956522,188.6603773584906,166.45531542056077,187.17339901477834,137.53450772200773,28.548537367261076,942.2154633111616,55
2492,Chubby Kaiju #2492-2492,3.3586514549718913,42.788513513513514,187.72826086956522,188.6603773584906,149.66990546218486,187.17339901477834,154.20535714285714,28.548537367261076,942.1330021836227,56
3765,Chubby Kaiju #3765-3765,3.3586514549718913,85.44872563718143,187.72826086956522,188.6603773584906,133.91517857142858,159.64789915966387,154.20535714285714,28.548537367261076,941.5129875614198,57
5733,Chubby Kaiju #5733,3.3586514549718913,85.44872563718143,187.72826086956522,188.6603773584906,133.91517857142858,159.64789915966387,154.20535714285714,28.548537367261076,941.5129875614198,58
7751,Chubby Kaiju #7751,3.3586514549718913,85.44872563718143,187.72826086956522,175.42105263157893,149.66990546218486,173.23495440729482,137.53450772200773,28.548537367261076,940.9445955520459,59
8806,Chubby Kaiju #8806,3.3586514549718913,85.44872563718143,187.72826086956522,199.98,149.66990546218486,153.6234501347709,132.17602040816328,28.548537367261076,940.5335513340985,60
2461,Chubby Kaiju #2461-2461,3.3586514549718913,85.44872563718143,187.72826086956522,188.6603773584906,127.21941964285716,187.17339901477834,132.17602040816328,28.548537367261076,940.3133917532689,61
5129,Chubby Kaiju #5129-5129,3.3586514549718913,42.756414103525884,187.72826086956522,185.16666666666666,149.66990546218486,187.17339901477834,154.20535714285714,28.548537367261076,938.607192081811,62
1643,Chubby Kaiju #1643,3.3586514549718913,85.44872563718143,187.72826086956522,185.16666666666666,133.91517857142858,159.64789915966387,154.20535714285714,28.548537367261076,938.0192768695958,63
7715,Chubby Kaiju #7715-7715,3.3586514549718913,42.788513513513514,187.72826086956522,199.98,166.45531542056077,153.6234501347709,154.20535714285714,28.548537367261076,936.6880859035005,64
4143,Chubby Kaiju #4143-4143,3.3586514549718913,42.756414103525884,187.72826086956522,199.98,166.45531542056077,153.6234501347709,154.20535714285714,28.548537367261076,936.6559864935127,65
2198,Chubby Kaiju #2198-2198,3.3586514549718913,42.756414103525884,187.72826086956522,199.98,166.45531542056077,153.6234501347709,154.20535714285714,28.548537367261076,936.6559864935127,66
8520,Chubby Kaiju #8520-8520,3.3586514549718913,85.44872563718143,187.72826086956522,188.6603773584906,149.66990546218486,159.64789915966387,132.17602040816328,28.548537367261076,935.2383777174821,67
2711,Chubby Kaiju #2711,3.3586514549718913,85.44872563718143,187.72826086956522,175.42105263157893,127.21941964285716,173.23495440729482,154.20535714285714,28.548537367261076,935.1649591535677,68
4301,Chubby Kaiju #4301-4301,3.3586514549718913,85.44872563718143,187.72826086956522,169.47457627118644,149.66990546218486,173.23495440729482,137.53450772200773,28.548537367261076,934.9981191916536,69
9631,Chubby Kaiju #9631,3.3586514549718913,42.756414103525884,187.72826086956522,199.98,149.66990546218486,187.17339901477834,135.7007142857143,28.548537367261076,934.9158825580014,70
8005,Chubby Kaiju #8005-8005,3.3586514549718913,42.756414103525884,187.72826086956522,199.98,149.66990546218486,187.17339901477834,135.7007142857143,28.548537367261076,934.9158825580014,71
4142,Chubby Kaiju #4142,3.3586514549718913,85.44872563718143,187.72826086956522,188.6603773584906,149.66990546218486,153.6234501347709,137.53450772200773,28.548537367261076,934.5724160064337,72
3704,Chubby Kaiju #3704,3.3586514549718913,85.44872563718143,187.72826086956522,188.6603773584906,149.66990546218486,153.6234501347709,137.53450772200773,28.548537367261076,934.5724160064337,73
4655,Chubby Kaiju #4655-4655,3.3586514549718913,85.44872563718143,187.72826086956522,175.42105263157893,133.91517857142858,187.17339901477834,132.17602040816328,28.548537367261076,933.7698259549286,74
6574,Chubby Kaiju #6574,3.3586514549718913,42.756414103525884,187.72826086956522,185.16666666666666,166.45531542056077,187.17339901477834,132.17602040816328,28.548537367261076,933.3632653054931,75
2107,Chubby Kaiju #2107-2107,3.3586514549718913,85.44872563718143,187.72826086956522,169.47457627118644,149.66990546218486,173.23495440729482,135.7007142857143,28.548537367261076,933.1643257553601,76
9379,Chubby Kaiju #9379,3.3586514549718913,85.44872563718143,187.72826086956522,175.42105263157893,166.45531542056077,153.6234501347709,132.17602040816328,28.548537367261076,932.7600139240535,77
1205,Chubby Kaiju #1205,3.3586514549718913,85.44872563718143,187.72826086956522,175.42105263157893,127.21941964285716,187.17339901477834,137.53450772200773,28.548537367261076,932.4325543402017,78
4776,Chubby Kaiju #4776-4776,3.3586514549718913,42.756414103525884,187.72826086956522,188.6603773584906,166.45531542056077,159.64789915966387,154.20535714285714,28.548537367261076,931.3608128768965,79
4732,Chubby Kaiju #4732,3.3586514549718913,42.756414103525884,187.72826086956522,178.55357142857144,166.45531542056077,187.17339901477834,135.7007142857143,28.548537367261076,930.274863944949,80
8050,Chubby Kaiju #8050,3.3586514549718913,85.44872563718143,187.72826086956522,169.47457627118644,166.45531542056077,173.23495440729482,115.65401785714286,28.548537367261076,929.9030392851646,81
963,Chubby Kaiju #963,3.3586514549718913,85.44872563718143,187.72826086956522,185.16666666666666,149.66990546218486,153.6234501347709,135.7007142857143,28.548537367261076,929.2449118783163,82
1204,Chubby Kaiju #1204-1204,3.3586514549718913,42.756414103525884,187.72826086956522,175.42105263157893,166.45531542056077,187.17339901477834,137.53450772200773,28.548537367261076,928.9761385842498,83
9747,Chubby Kaiju #9747-9747,3.3586514549718913,42.756414103525884,187.72826086956522,175.42105263157893,166.45531542056077,187.17339901477834,137.53450772200773,28.548537367261076,928.9761385842498,84
1119,Chubby Kaiju #1119-1119,3.3586514549718913,85.44872563718143,187.72826086956522,178.55357142857144,133.91517857142858,173.23495440729482,137.53450772200773,28.548537367261076,928.3223874582823,85
2777,Chubby Kaiju #2777,3.3586514549718913,42.756414103525884,187.72826086956522,188.6603773584906,166.45531542056077,173.23495440729482,137.53450772200773,28.548537367261076,928.2770187036781,86
7789,Chubby Kaiju #7789-7789,3.3586514549718913,42.756414103525884,187.72826086956522,188.6603773584906,166.45531542056077,173.23495440729482,137.53450772200773,28.548537367261076,928.2770187036781,87
9612,Chubby Kaiju #9612-9612,3.3586514549718913,85.44872563718143,187.72826086956522,175.42105263157893,133.91517857142858,159.64789915966387,154.20535714285714,28.548537367261076,928.2736628345081,88
7465,Chubby Kaiju #7465-7465,3.3586514549718913,42.756414103525884,187.72826086956522,175.42105263157893,166.45531542056077,187.17339901477834,135.7007142857143,28.548537367261076,927.1423451479563,89
5359,Chubby Kaiju #5359-5359,3.3586514549718913,42.756414103525884,187.72826086956522,175.42105263157893,166.45531542056077,187.17339901477834,135.7007142857143,28.548537367261076,927.1423451479563,90
2279,Chubby Kaiju #2279-2279,3.3586514549718913,42.756414103525884,187.72826086956522,178.55357142857144,166.45531542056077,187.17339901477834,132.17602040816328,28.548537367261076,926.7501700673979,91
7710,Chubby Kaiju #7710-7710,3.3586514549718913,42.756414103525884,187.72826086956522,199.98,166.45531542056077,159.64789915966387,137.53450772200773,28.548537367261076,926.0095860975564,92
3410,Chubby Kaiju #3410,3.3586514549718913,85.44872563718143,187.72826086956522,185.16666666666666,127.21941964285716,153.6234501347709,154.20535714285714,28.548537367261076,925.2990689161313,93
5498,Chubby Kaiju #5498-5498,3.3586514549718913,42.756414103525884,187.72826086956522,185.16666666666666,166.45531542056077,173.23495440729482,137.53450772200773,28.548537367261076,924.7833080118542,94
1800,Chubby Kaiju #1800-1800,3.3586514549718913,42.756414103525884,187.72826086956522,175.42105263157893,166.45531542056077,187.17339901477834,132.17602040816328,28.548537367261076,923.6176512704053,95
2511,Chubby Kaiju #2511-2511,3.3586514549718913,85.44872563718143,187.72826086956522,185.16666666666666,127.21941964285716,173.23495440729482,132.17602040816328,28.548537367261076,922.8812364539615,96
3865,Chubby Kaiju #3865-3865,3.3586514549718913,42.756414103525884,187.72826086956522,185.16666666666666,149.66990546218486,187.17339901477834,137.53450772200773,28.548537367261076,921.9363426609616,97
7354,Chubby Kaiju #7354,3.3586514549718913,42.756414103525884,187.72826086956522,185.16666666666666,166.45531542056077,153.6234501347709,154.20535714285714,28.548537367261076,921.8426531601795,98
1364,Chubby Kaiju #1364-1364,3.3586514549718913,42.756414103525884,187.72826086956522,199.98,149.66990546218486,173.23495440729482,135.7007142857143,28.548537367261076,920.9774379505179,99
8203,Chubby Kaiju #8203,3.3586514549718913,42.788513513513514,187.72826086956522,199.98,166.45531542056077,159.64789915966387,132.17602040816328,28.548537367261076,920.6831981936996,100
4459,Chubby Kaiju #4459,3.3586514549718913,42.756414103525884,187.72826086956522,166.65,166.45531542056077,187.17339901477834,137.53450772200773,28.548537367261076,920.205085952671,101
4402,Chubby Kaiju #4402,3.3586514549718913,42.756414103525884,187.72826086956522,166.65,166.45531542056077,187.17339901477834,137.53450772200773,28.548537367261076,920.205085952671,102
5259,Chubby Kaiju #5259-5259,3.3586514549718913,42.756414103525884,187.72826086956522,185.16666666666666,149.66990546218486,187.17339901477834,135.7007142857143,28.548537367261076,920.1025492246681,103
1368,Chubby Kaiju #1368,3.3586514549718913,42.756414103525884,187.72826086956522,188.6603773584906,149.66990546218486,187.17339901477834,132.17602040816328,28.548537367261076,920.071566038941,104
6338,Chubby Kaiju #6338,3.3586514549718913,42.756414103525884,187.72826086956522,199.98,149.66990546218486,153.6234501347709,154.20535714285714,28.548537367261076,919.8705765351369,105
4180,Chubby Kaiju #4180-4180,3.3586514549718913,85.44872563718143,187.72826086956522,188.6603773584906,133.91517857142858,153.6234501347709,137.53450772200773,28.548537367261076,918.8176891156775,106
2644,Chubby Kaiju #2644,3.3586514549718913,42.756414103525884,187.72826086956522,178.55357142857144,166.45531542056077,173.23495440729482,137.53450772200773,28.548537367261076,918.170212773759,107
2352,Chubby Kaiju #2352,3.3586514549718913,85.44872563718143,187.72826086956522,188.6603773584906,127.21941964285716,159.64789915966387,137.53450772200773,28.548537367261076,918.1463792119989,108
8685,Chubby Kaiju #8685-8685,3.3586514549718913,42.756414103525884,187.72826086956522,175.42105263157893,166.45531542056077,159.64789915966387,154.20535714285714,28.548537367261076,918.1214881499848,109
9503,Chubby Kaiju #9503,3.3586514549718913,85.44872563718143,187.72826086956522,199.98,127.21941964285716,153.6234501347709,132.17602040816328,28.548537367261076,918.0830655147709,110
1960,Chubby Kaiju #1960-1960,3.3586514549718913,42.756414103525884,187.72826086956522,178.55357142857144,149.66990546218486,173.23495440729482,154.20535714285714,28.548537367261076,918.0556522362324,111
6260,Chubby Kaiju #6260-6260,3.3586514549718913,42.756414103525884,187.72826086956522,185.16666666666666,166.45531542056077,187.17339901477834,115.65401785714286,28.548537367261076,916.8412627544728,112
8494,Chubby Kaiju #8494-8494,3.3586514549718913,85.44872563718143,187.72826086956522,188.6603773584906,133.91517857142858,173.23495440729482,115.65401785714286,28.548537367261076,916.5487035233364,113
5280,Chubby Kaiju #5280,3.3586514549718913,85.44872563718143,187.72826086956522,169.47457627118644,166.45531542056077,159.64789915966387,115.65401785714286,28.548537367261076,916.3159840375336,114
5275,Chubby Kaiju #5275-5275,3.3586514549718913,85.44872563718143,187.72826086956522,188.6603773584906,127.21941964285716,159.64789915966387,135.7007142857143,28.548537367261076,916.3125857757054,115
304,Chubby Kaiju #304-304,3.3586514549718913,85.44872563718143,187.72826086956522,175.42105263157893,166.45531542056077,153.6234501347709,115.65401785714286,28.548537367261076,916.238011373033,116
7044,Chubby Kaiju #7044-7044,3.3586514549718913,85.44872563718143,187.72826086956522,185.16666666666666,133.91517857142858,159.64789915966387,132.17602040816328,28.548537367261076,915.9899401349019,117
708,Chubby Kaiju #708-708,3.3586514549718913,42.788513513513514,187.72826086956522,178.55357142857144,149.66990546218486,187.17339901477834,137.53450772200773,28.548537367261076,915.3553468328541,118
9082,Chubby Kaiju #9082-9082,3.3586514549718913,42.756414103525884,187.72826086956522,178.55357142857144,149.66990546218486,187.17339901477834,137.53450772200773,28.548537367261076,915.3232474228664,119
3534,Chubby Kaiju #3534-3534,3.3586514549718913,42.756414103525884,187.72826086956522,188.6603773584906,166.45531542056077,159.64789915966387,137.53450772200773,28.548537367261076,914.689963456047,120
330,Chubby Kaiju #330-330,3.3586514549718913,42.756414103525884,187.72826086956522,188.6603773584906,166.45531542056077,159.64789915966387,137.53450772200773,28.548537367261076,914.689963456047,121
2723,Chubby Kaiju #2723,3.3586514549718913,85.44872563718143,187.72826086956522,185.16666666666666,127.21941964285716,159.64789915966387,137.53450772200773,28.548537367261076,914.652668520175,122
8621,Chubby Kaiju #8621,3.3586514549718913,85.44872563718143,187.72826086956522,166.65,133.91517857142858,173.23495440729482,135.7007142857143,28.548537367261076,914.5850225934173,123
6114,Chubby Kaiju #6114,3.3586514549718913,42.756414103525884,187.72826086956522,188.6603773584906,149.66990546218486,159.64789915966387,154.20535714285714,28.548537367261076,914.5754029185205,124
6600,Chubby Kaiju #6600,3.3586514549718913,85.44872563718143,187.72826086956522,169.47457627118644,149.66990546218486,153.6234501347709,135.7007142857143,28.548537367261076,913.5528214828362,125
931,Chubby Kaiju #931-931,3.3586514549718913,85.44872563718143,187.72826086956522,166.65,166.45531542056077,159.64789915966387,115.65401785714286,28.548537367261076,913.491407766347,126
7761,Chubby Kaiju #7761-7761,3.3586514549718913,42.756414103525884,187.72826086956522,188.6603773584906,166.45531542056077,159.64789915966387,135.7007142857143,28.548537367261076,912.8561700197536,127
7908,Chubby Kaiju #7908,3.3586514549718913,85.44872563718143,187.72826086956522,188.6603773584906,149.66990546218486,153.6234501347709,115.65401785714286,28.548537367261076,912.6919261415687,128
6949,Chubby Kaiju #6949,3.3586514549718913,85.44872563718143,187.72826086956522,166.65,149.66990546218486,153.6234501347709,137.53450772200773,28.548537367261076,912.5620386479432,129
3517,Chubby Kaiju #3517,3.3586514549718913,42.788513513513514,187.72826086956522,175.42105263157893,149.66990546218486,187.17339901477834,137.53450772200773,28.548537367261076,912.2228280358615,130
2123,Chubby Kaiju #2123-2123,3.3586514549718913,42.756414103525884,187.72826086956522,175.42105263157893,149.66990546218486,187.17339901477834,137.53450772200773,28.548537367261076,912.1907286258738,131
2483,Chubby Kaiju #2483-2483,3.3586514549718913,42.756414103525884,187.72826086956522,175.42105263157893,166.45531542056077,153.6234501347709,154.20535714285714,28.548537367261076,912.0970391250917,132
2595,Chubby Kaiju #2595,3.3586514549718913,42.756414103525884,187.72826086956522,188.6603773584906,149.66990546218486,173.23495440729482,137.53450772200773,28.548537367261076,911.4916087453021,133
1732,Chubby Kaiju #1732,3.3586514549718913,85.44872563718143,187.72826086956522,175.42105263157893,127.21941964285716,187.17339901477834,115.65401785714286,28.548537367261076,910.5520644753369,134
4353,Chubby Kaiju #4353-4353,3.3586514549718913,85.44872563718143,187.72826086956522,175.42105263157893,127.21941964285716,187.17339901477834,115.65401785714286,28.548537367261076,910.5520644753369,135
6977,Chubby Kaiju #6977,3.3586514549718913,85.44872563718143,187.72826086956522,188.6603773584906,127.21941964285716,173.23495440729482,115.65401785714286,28.548537367261076,909.852944594765,136
8061,Chubby Kaiju #8061,3.3586514549718913,85.44872563718143,187.72826086956522,166.65,127.21941964285716,173.23495440729482,137.53450772200773,28.548537367261076,909.7230571011394,137
3284,Chubby Kaiju #3284-3284,3.3586514549718913,42.756414103525884,187.72826086956522,188.6603773584906,133.91517857142858,187.17339901477834,137.53450772200773,28.548537367261076,909.6753264620293,138
3049,Chubby Kaiju #3049-3049,3.3586514549718913,42.756414103525884,187.72826086956522,188.6603773584906,149.66990546218486,173.23495440729482,135.7007142857143,28.548537367261076,909.6578153090086,139
2954,Chubby Kaiju #2954-2954,3.3586514549718913,85.44872563718143,187.72826086956522,178.55357142857144,133.91517857142858,159.64789915966387,132.17602040816328,28.548537367261076,909.3768448968067,140
2493,Chubby Kaiju #2493,3.3586514549718913,42.756414103525884,187.72826086956522,169.47457627118644,166.45531542056077,173.23495440729482,137.53450772200773,28.548537367261076,909.0912176163738,141
2437,Chubby Kaiju #2437-2437,3.3586514549718913,42.756414103525884,187.72826086956522,169.47457627118644,166.45531542056077,173.23495440729482,137.53450772200773,28.548537367261076,909.0912176163738,142
7349,Chubby Kaiju #7349-7349,3.3586514549718913,42.756414103525884,187.72826086956522,188.6603773584906,149.66990546218486,153.6234501347709,154.20535714285714,28.548537367261076,908.5509538936276,143
2788,Chubby Kaiju #2788-2788,3.3586514549718913,42.756414103525884,187.72826086956522,188.6603773584906,149.66990546218486,153.6234501347709,154.20535714285714,28.548537367261076,908.5509538936276,144
2938,Chubby Kaiju #2938-2938,3.3586514549718913,42.756414103525884,187.72826086956522,185.16666666666666,149.66990546218486,173.23495440729482,137.53450772200773,28.548537367261076,907.9978980534781,145
215,Chubby Kaiju #215,3.3586514549718913,85.44872563718143,187.72826086956522,166.65,127.21941964285716,173.23495440729482,135.7007142857143,28.548537367261076,907.8892636648459,146
3154,Chubby Kaiju #3154,3.3586514549718913,85.44872563718143,187.72826086956522,166.65,127.21941964285716,173.23495440729482,135.7007142857143,28.548537367261076,907.8892636648459,147
3608,Chubby Kaiju #3608-3608,3.3586514549718913,85.44872563718143,187.72826086956522,166.65,166.45531542056077,153.6234501347709,115.65401785714286,28.548537367261076,907.4669587414542,148
6119,Chubby Kaiju #6119,3.3586514549718913,85.44872563718143,187.72826086956522,166.65,166.45531542056077,153.6234501347709,115.65401785714286,28.548537367261076,907.4669587414542,149
2207,Chubby Kaiju #2207-2207,3.3586514549718913,42.756414103525884,187.72826086956522,169.47457627118644,133.91517857142858,187.17339901477834,154.20535714285714,28.548537367261076,907.1603747955746,150
606,Chubby Kaiju #606-606,3.3586514549718913,42.788513513513514,187.72826086956522,175.42105263157893,166.45531542056077,187.17339901477834,115.65401785714286,28.548537367261076,907.1277481293728,151
