TOKEN_ID,TOKEN_NAME,Faction,Fur,Face,Shirt,Item,Top,NUM_TRAITS,RARITY_SCORE,Rank
1430,Hooligan #1430,152.2368379695112,322.5717615717616,4892.338383838383,103.33720930232558,106.57751127736826,404.96780936454843,71.23716723047507,6053.266680554373,36
4348,Hooligan #4348,100.93602167343961,64.12571163775982,4892.338383838383,177.73999999999998,352.88998178506375,266.1217032967033,71.23716723047507,5925.388969461825,37
7336,Hooligan #7336,108.8774867933011,887.0723443223443,65.62892953929538,41.14351851851852,67.57467736309732,4657.129807692308,71.23716723047507,5898.663931459339,38
4019,Hooligan #4019,73.80441904761905,462.820353559484,4892.338383838383,104.55294117647058,86.30461511047754,131.1867551462622,71.23716723047507,5822.244635109172,39
3703,Hooligan #3703,152.2368379695112,57.8525441949355,17.404826074457382,134.65151515151516,5293.349726775956,64.68235844017094,71.23716723047507,5791.414975837021,40
5962,Hooligan #5962,100.93602167343961,46.68801812222865,4892.338383838383,269.3030303030303,182.52930092330885,75.72568792995622,71.23716723047507,5638.7576100208225,41
2057,Hooligan #2057,73.80441904761905,70.96578754578753,4892.338383838383,100.98863636363636,182.52930092330885,83.91224878724879,71.23716723047507,5475.775943736459,42
2984,Hooligan #2984,73.80441904761905,91.7661045850701,132.22536172536172,104.55294117647058,248.12576844262296,4657.129807692308,71.23716723047507,5378.841569899927,43
4216,Hooligan #4216,100.93602167343961,31.966570966570963,4892.338383838383,35.40637450199203,160.40453717502896,75.72568792995622,71.23716723047507,5368.014743315847,44
4318,Hooligan #4318,152.2368379695112,76.03477237048665,1195.9049382716048,73.44628099173553,635.2019672131147,3104.7532051282046,71.23716723047507,5308.815169175133,45
6264,Hooligan #6264,100.93602167343961,101.37969649398222,2339.8140096618354,216.7560975609756,2268.578454332553,125.86837318087318,71.23716723047507,5224.569820134135,46
758,Hooligan #758,108.8774867933011,31.966570966570963,2339.8140096618354,201.97727272727272,2268.578454332553,70.03202718334296,71.23716723047507,5092.482988895351,47
3307,Hooligan #3307,73.80441904761905,64.12571163775982,2339.8140096618354,158.69642857142858,2268.578454332553,70.03202718334296,71.23716723047507,5046.288217665014,48
666,Hooligan #666,73.80441904761905,1520.6954474097333,17.404826074457382,68.36153846153846,106.57751127736826,3104.7532051282046,71.23716723047507,4962.834114629396,49
4806,Hooligan #4806,100.93602167343961,253.4492412349555,2339.8140096618354,1110.875,182.52930092330885,443.5361721611721,71.23716723047507,4502.376912885186,50
2456,Hooligan #2456,100.93602167343961,2661.217032967033,1195.9049382716048,57.7077922077922,217.53492027846394,96.0232950039651,71.23716723047507,4400.561167632774,51
7401,Hooligan #7401,152.2368379695112,3548.289377289377,34.16871252204585,277.71875,75.2608965892316,78.9344035202086,71.23716723047507,4237.8461451208495,52
7073,Hooligan #7073,100.93602167343961,887.0723443223443,2339.8140096618354,177.73999999999998,256.1298254891592,388.0941506410256,71.23716723047507,4221.023519018279,53
5826,Hooligan #5826,108.8774867933011,3548.289377289377,34.16871252204585,61.71527777777778,244.30844892812107,77.61883012820513,71.23716723047507,4146.215300669303,54
3434,Hooligan #3434,152.2368379695112,70.96578754578753,1223.0845959595958,1777.3999999999999,690.4369208838203,127.59259747102212,71.23716723047507,4112.953907060212,55
4775,Hooligan #4775,152.2368379695112,64.51435231435232,1223.0845959595958,261.38235294117646,2268.578454332553,67.98729646266142,71.23716723047507,4109.021057210325,56
2827,Hooligan #2827,152.2368379695112,253.4492412349555,1223.0845959595958,1777.3999999999999,86.30461511047754,404.96780936454843,71.23716723047507,3968.6802668695636,57
5786,Hooligan #5786,100.93602167343961,2128.9736263736263,132.22536172536172,35.40637450199203,7.605387538471201,1164.282451923077,231.9643199233716,3801.3935436593392,58
2594,Hooligan #2594,152.2368379695112,57.8525441949355,132.22536172536172,136.72307692307692,143.0635061290799,3104.7532051282046,71.23716723047507,3798.091699300645,59
383,Hooligan #383,100.93602167343961,39.572000490216105,1223.0845959595958,1110.875,86.30461511047754,1164.282451923077,71.23716723047507,3796.2918523872813,60
6227,Hooligan #6227,152.2368379695112,41.744580909286796,2339.8140096618354,634.7857142857143,143.0635061290799,388.0941506410256,71.23716723047507,3770.9759668269285,61
2584,Hooligan #2584,73.80441904761905,332.6521291208791,2339.8140096618354,493.72222222222223,337.8733868154866,77.61883012820513,71.23716723047507,3726.7221642267227,62
6209,Hooligan #6209,73.80441904761905,887.0723443223443,2339.8140096618354,170.90384615384616,61.3129311981771,76.34639029003783,71.23716723047507,3680.4911079043354,63
2454,Hooligan #2454,100.93602167343961,39.719657208463175,34.16871252204585,740.5833333333333,2268.578454332553,423.375437062937,71.23716723047507,3678.5987833632475,64
4117,Hooligan #4117,152.2368379695112,887.0723443223443,2339.8140096618354,48.29891304347826,61.3129311981771,64.68235844017094,71.23716723047507,3624.6545618659925,65
1385,Hooligan #1385,120.12437996031746,2661.217032967033,65.62892953929538,103.33720930232558,7.605387538471201,423.375437062937,231.9643199233716,3613.2526962937513,66
1495,Hooligan #1495,152.2368379695112,101.37969649398222,2339.8140096618354,261.38235294117646,244.30844892812107,388.0941506410256,71.23716723047507,3558.452663866127,67
7594,Hooligan #7594,120.12437996031746,2661.217032967033,65.62892953929538,105.79761904761904,79.40024590163934,423.375437062937,71.23716723047507,3526.780811709317,68
7848,Hooligan #7848,100.93602167343961,16.104187794051636,1195.9049382716048,1110.875,635.2019672131147,388.0941506410256,71.23716723047507,3518.353432823711,69
74,Hooligan #74,73.80441904761905,2661.217032967033,132.22536172536172,206.67441860465115,248.12576844262296,96.0232950039651,71.23716723047507,3489.307463021728,70
5243,Hooligan #5243,120.12437996031746,2661.217032967033,34.16871252204585,98.74444444444444,61.3129311981771,423.375437062937,71.23716723047507,3470.1801053854306,71
7760,Hooligan #7760,108.8774867933011,31.493692697834714,2339.8140096618354,493.72222222222223,352.88998178506375,70.03202718334296,71.23716723047507,3468.0665875740756,72
5790,Hooligan #5790,100.93602167343961,145.82011139545386,1223.0845959595958,1110.875,635.2019672131147,89.56018860946746,71.23716723047507,3376.7150520815467,73
1951,Hooligan #1951,73.80441904761905,443.53617216117215,1223.0845959595958,493.72222222222223,635.2019672131147,388.0941506410256,71.23716723047507,3328.6806944752248,74
4369,Hooligan #4369,73.80441904761905,443.53617216117215,2339.8140096618354,158.69642857142858,92.32586732748761,131.1867551462622,71.23716723047507,3310.60081914628,75
4383,Hooligan #4383,73.80441904761905,322.5717615717616,625.7642118863048,807.9090909090909,1221.5422446406053,186.28519230769228,71.23716723047507,3309.114087593549,76
5178,Hooligan #5178,152.2368379695112,2661.217032967033,132.22536172536172,48.29891304347826,162.0413181666109,71.1012184380505,71.23716723047507,3298.3578495405213,77
2688,Hooligan #2688,152.2368379695112,2128.9736263736263,625.7642118863048,48.29891304347826,7.605387538471201,65.5933775731311,231.9643199233716,3260.436674307895,78
4096,Hooligan #4096,100.93602167343961,2661.217032967033,65.62892953929538,40.953917050691246,248.12576844262296,67.98729646266142,71.23716723047507,3256.0861333662187,79
370,Hooligan #370,73.80441904761905,76.03477237048665,2339.8140096618354,206.67441860465115,67.28834398444012,404.96780936454843,71.23716723047507,3239.820940264056,80
7842,Hooligan #7842,120.12437996031746,2128.9736263736263,34.16871252204585,98.74444444444444,661.6687158469945,124.19012820512819,71.23716723047507,3239.1071745830322,81
1690,Hooligan #1690,73.80441904761905,443.53617216117215,1223.0845959595958,201.97727272727272,835.7920621225194,388.0941506410256,71.23716723047507,3237.52583988968,82
750,Hooligan #750,152.2368379695112,462.820353559484,2339.8140096618354,48.29891304347826,61.3129311981771,71.1012184380505,71.23716723047507,3206.821431101012,83
639,Hooligan #639,100.93602167343961,73.92269536019536,1223.0845959595958,740.5833333333333,756.1928181108509,211.6877185314685,71.23716723047507,3177.644350199359,84
3811,Hooligan #3811,120.12437996031746,2128.9736263736263,34.16871252204585,112.49367088607595,635.2019672131147,71.1012184380505,71.23716723047507,3173.3007426237064,85
2172,Hooligan #2172,73.80441904761905,1520.6954474097333,1223.0845959595958,88.86999999999999,71.53175306453996,99.0878682487725,71.23716723047507,3148.311250960736,86
1166,Hooligan #1166,100.93602167343961,70.96578754578753,2339.8140096618354,386.39130434782606,86.30461511047754,84.67508741258742,71.23716723047507,3140.323992982429,87
1169,Hooligan #1169,100.93602167343961,967.7152847152847,1195.9049382716048,269.3030303030303,256.1298254891592,266.1217032967033,71.23716723047507,3127.3479709796975,88
3039,Hooligan #3039,120.12437996031746,2128.9736263736263,65.62892953929538,97.65934065934066,252.064272703617,388.0941506410256,71.23716723047507,3123.7818671076975,89
2562,Hooligan #2562,73.80441904761905,253.4492412349555,2339.8140096618354,63.47857142857143,252.064272703617,69.50940011481056,71.23716723047507,3123.357081421884,90
5879,Hooligan #5879,100.93602167343961,41.744580909286796,2339.8140096618354,216.7560975609756,244.30844892812107,81.70403171390014,71.23716723047507,3096.500357678034,91
6907,Hooligan #6907,120.12437996031746,2128.9736263736263,34.16871252204585,102.14942528735632,226.85784543325528,404.96780936454843,71.23716723047507,3088.478966171625,92
7074,Hooligan #7074,73.80441904761905,253.4492412349555,2339.8140096618354,206.67441860465115,73.86069386199009,62.095064102564095,71.23716723047507,3080.9350137440906,93
6808,Hooligan #6808,120.12437996031746,2128.9736263736263,132.22536172536172,105.79761904761904,51.0612513836909,443.5361721611721,71.23716723047507,3052.9555778822632,94
7642,Hooligan #7642,184.5110476190476,1774.1446886446886,142.74727379899795,130.69117647058823,252.064272703617,443.5361721611721,71.23716723047507,2998.931798628587,95
7982,Hooligan #7982,152.2368379695112,76.03477237048665,1223.0845959595958,634.7857142857143,756.1928181108509,80.29534151193633,71.23716723047507,2993.8672474385708,96
5360,Hooligan #5360,100.93602167343961,70.96578754578753,2339.8140096618354,35.40637450199203,256.1298254891592,81.70403171390014,71.23716723047507,2956.1932178165894,97
1534,Hooligan #1534,73.80441904761905,253.4492412349555,2339.8140096618354,111.08749999999999,34.224243923120405,67.98729646266142,71.23716723047507,2951.603877560667,98
2156,Hooligan #2156,100.93602167343961,64.12571163775982,2339.8140096618354,57.7077922077922,162.0413181666109,124.19012820512819,71.23716723047507,2920.0521487830415,99
3729,Hooligan #3729,100.93602167343961,259.6309300455642,1195.9049382716048,1110.875,75.2608965892316,69.50940011481056,71.23716723047507,2883.3543539251255,100
1180,Hooligan #1180,108.8774867933011,247.55507283414258,1223.0845959595958,61.71527777777778,756.1928181108509,388.0941506410256,71.23716723047507,2856.756569347169,101
2442,Hooligan #2442,108.8774867933011,2128.9736263736263,132.22536172536172,61.71527777777778,252.064272703617,84.67508741258742,71.23716723047507,2839.7682800167468,102
6801,Hooligan #6801,152.2368379695112,31.966570966570963,1223.0845959595958,261.38235294117646,690.4369208838203,404.96780936454843,71.23716723047507,2835.3122553156986,103
7592,Hooligan #7592,73.80441904761905,462.820353559484,1223.0845959595958,807.9090909090909,86.30461511047754,93.14259615384614,71.23716723047507,2818.302837970589,104
57,Hooligan #57,73.80441904761905,332.6521291208791,1195.9049382716048,71.66935483870968,635.2019672131147,404.96780936454843,71.23716723047507,2785.437785086951,105
7293,Hooligan #7293,100.93602167343961,332.6521291208791,1223.0845959595958,740.5833333333333,226.85784543325528,78.9344035202086,71.23716723047507,2774.2854962711867,106
3864,Hooligan #3864,100.93602167343961,64.51435231435232,1223.0845959595958,269.3030303030303,635.2019672131147,388.0941506410256,71.23716723047507,2752.3712853350335,107
2130,Hooligan #2130,100.93602167343961,443.53617216117215,1195.9049382716048,177.73999999999998,635.2019672131147,124.19012820512819,71.23716723047507,2748.7463947549345,108
2177,Hooligan #2177,100.93602167343961,39.572000490216105,116.48424723424723,1110.875,1221.5422446406053,70.03202718334296,71.23716723047507,2730.678708452326,109
591,Hooligan #591,88.76413451846422,31.493692697834714,131.90127995642703,1110.875,1221.5422446406053,71.1012184380505,71.23716723047507,2726.914737481857,110
2278,Hooligan #2278,184.5110476190476,1774.1446886446886,142.74727379899795,115.4155844155844,352.88998178506375,71.1012184380505,71.23716723047507,2712.0469619319083,111
1378,Hooligan #1378,73.80441904761905,41.744580909286796,1195.9049382716048,68.36153846153846,86.30461511047754,1164.282451923077,71.23716723047507,2701.6397109540785,112
781,Hooligan #781,100.93602167343961,73.92269536019536,625.7642118863048,740.5833333333333,661.6687158469945,404.96780936454843,71.23716723047507,2679.0799546952912,113
535,Hooligan #535,108.8774867933011,462.820353559484,1195.9049382716048,493.72222222222223,240.60680576254347,93.14259615384614,71.23716723047507,2666.311569993477,114
3078,Hooligan #3078,108.8774867933011,2128.9736263736263,116.48424723424723,58.08496732026144,67.57467736309732,87.04915528396836,71.23716723047507,2638.281327598977,115
684,Hooligan #684,152.2368379695112,168.9661608233037,1223.0845959595958,277.71875,635.2019672131147,84.67508741258742,71.23716723047507,2613.120566608588,116
1659,Hooligan #1659,152.2368379695112,332.6521291208791,17.404826074457382,1777.3999999999999,162.0413181666109,96.0232950039651,71.23716723047507,2608.9955735658987,117
6072,Hooligan #6072,152.2368379695112,41.744580909286796,1223.0845959595958,277.71875,756.1928181108509,83.91224878724879,71.23716723047507,2606.1269989669686,118
2096,Hooligan #2096,108.8774867933011,41.744580909286796,1195.9049382716048,493.72222222222223,248.12576844262296,404.96780936454843,71.23716723047507,2564.5799732340615,119
5184,Hooligan #5184,100.93602167343961,101.37969649398222,1223.0845959595958,740.5833333333333,244.30844892812107,71.1012184380505,71.23716723047507,2552.6304820569976,120
353,Hooligan #353,100.93602167343961,322.5717615717616,625.7642118863048,740.5833333333333,635.2019672131147,53.22434065934066,71.23716723047507,2549.5188035677697,121
1115,Hooligan #1115,108.8774867933011,394.25437525437525,625.7642118863048,58.08496732026144,1221.5422446406053,69.50940011481056,71.23716723047507,2549.2698532401337,122
1540,Hooligan #1540,184.5110476190476,1774.1446886446886,145.84206564287865,128.79710144927537,7.605387538471201,75.72568792995622,231.9643199233716,2548.5902987476893,123
7402,Hooligan #7402,73.80441904761905,62.250690829638195,625.7642118863048,807.9090909090909,835.7920621225194,69.50940011481056,71.23716723047507,2546.2670421404578,124
3470,Hooligan #3470,100.93602167343961,29.651443264256635,1223.0845959595958,89.76767676767676,635.2019672131147,388.0941506410256,71.23716723047507,2537.9730227495843,125
5322,Hooligan #5322,152.2368379695112,887.0723443223443,1195.9049382716048,48.82967032967033,86.30461511047754,69.50940011481056,71.23716723047507,2511.094973348894,126
3139,Hooligan #3139,108.8774867933011,354.8289377289378,625.7642118863048,58.08496732026144,1221.5422446406053,69.50940011481056,71.23716723047507,2509.8444157146964,127
4454,Hooligan #4454,73.80441904761905,967.7152847152847,1195.9049382716048,68.36153846153846,51.0612513836909,74.51407692307693,71.23716723047507,2502.5986760332908,128
2296,Hooligan #2296,152.2368379695112,253.4492412349555,1195.9049382716048,48.82967032967033,252.064272703617,517.4588675213676,71.23716723047507,2491.1809952612016,129
4046,Hooligan #4046,152.2368379695112,39.719657208463175,116.48424723424723,1777.3999999999999,248.12576844262296,83.16303228021978,71.23716723047507,2488.3667103655393,130
77,Hooligan #77,73.80441904761905,332.6521291208791,1195.9049382716048,85.45192307692308,635.2019672131147,81.70403171390014,71.23716723047507,2475.9565756745164,131
2115,Hooligan #2115,88.76413451846422,443.53617216117215,46.75562312964571,403.95454545454544,256.1298254891592,1164.282451923077,71.23716723047507,2474.659919906539,132
3739,Hooligan #3739,73.80441904761905,332.6521291208791,1195.9049382716048,68.36153846153846,635.2019672131147,97.0235376602564,71.23716723047507,2474.185697005488,133
1380,Hooligan #1380,184.5110476190476,1774.1446886446886,142.74727379899795,130.69117647058823,51.0612513836909,96.0232950039651,71.23716723047507,2450.4159001514536,134
1024,Hooligan #1024,152.2368379695112,59.13815628815629,1195.9049382716048,261.38235294117646,635.2019672131147,67.00906198118429,71.23716723047507,2442.110481895223,135
302,Hooligan #302,73.80441904761905,332.6521291208791,132.22536172536172,807.9090909090909,635.2019672131147,388.0941506410256,71.23716723047507,2441.124285887566,136
7066,Hooligan #7066,108.8774867933011,259.6309300455642,1195.9049382716048,61.71527777777778,661.6687158469945,73.34062689279224,71.23716723047507,2432.37514285851,137
2136,Hooligan #2136,184.5110476190476,1774.1446886446886,145.84206564287865,123.43055555555556,51.0612513836909,80.29534151193633,71.23716723047507,2430.522117588273,138
5767,Hooligan #5767,184.5110476190476,1774.1446886446886,145.84206564287865,134.65151515151516,34.224243923120405,83.16303228021978,71.23716723047507,2427.7737604919453,139
4573,Hooligan #4573,152.2368379695112,31.966570966570963,65.62892953929538,1777.3999999999999,244.30844892812107,76.97735219326128,71.23716723047507,2419.755306827235,140
5570,Hooligan #5570,88.76413451846422,354.8289377289378,46.75562312964571,1110.875,661.6687158469945,84.67508741258742,71.23716723047507,2418.8046658671046,141
7980,Hooligan #7980,73.80441904761905,443.53617216117215,116.48424723424723,807.9090909090909,835.7920621225194,67.00906198118429,71.23716723047507,2415.7722206863086,142
3300,Hooligan #3300,100.93602167343961,322.5717615717616,65.62892953929538,1110.875,635.2019672131147,93.14259615384614,71.23716723047507,2399.5934433819325,143
6457,Hooligan #6457,73.80441904761905,171.69142148174407,1223.0845959595958,88.86999999999999,661.6687158469945,81.70403171390014,71.23716723047507,2372.060351280329,144
929,Hooligan #929,152.2368379695112,332.6521291208791,1195.9049382716048,136.72307692307692,67.28834398444012,404.96780936454843,71.23716723047507,2361.0103028645362,145
6154,Hooligan #6154,73.80441904761905,39.719657208463175,625.7642118863048,807.9090909090909,661.6687158469945,75.72568792995622,71.23716723047507,2355.828950058904,146
1942,Hooligan #1942,120.12437996031746,123.77753641707129,1223.0845959595958,97.65934065934066,635.2019672131147,79.60905654174884,71.23716723047507,2350.694043981664,147
871,Hooligan #871,100.93602167343961,57.8525441949355,625.7642118863048,216.7560975609756,756.1928181108509,517.4588675213676,71.23716723047507,2346.1977281783493,148
4716,Hooligan #4716,152.2368379695112,59.13815628815629,1195.9049382716048,134.65151515151516,661.6687158469945,65.5933775731311,71.23716723047507,2340.4307083313884,149
1375,Hooligan #1375,88.76413451846422,64.51435231435232,131.90127995642703,740.5833333333333,71.53175306453996,1164.282451923077,71.23716723047507,2332.814472340669,150
638,Hooligan #638,73.80441904761905,42.24154020582593,625.7642118863048,807.9090909090909,635.2019672131147,74.51407692307693,71.23716723047507,2330.6724734155077,151
7772,Hooligan #7772,100.93602167343961,462.820353559484,132.22536172536172,1110.875,61.790074631625956,388.0941506410256,71.23716723047507,2327.9781294614118,152
1925,Hooligan #1925,73.80441904761905,168.9661608233037,1195.9049382716048,100.98863636363636,635.2019672131147,81.70403171390014,71.23716723047507,2327.807320663654,153
6341,Hooligan #6341,73.80441904761905,91.7661045850701,625.7642118863048,423.19047619047615,635.2019672131147,404.96780936454843,71.23716723047507,2325.9321555176084,154
4929,Hooligan #4929,73.80441904761905,41.58151614010989,1223.0845959595958,206.67441860465115,635.2019672131147,73.92269536019536,71.23716723047507,2325.5067795557616,155
1395,Hooligan #1395,73.80441904761905,73.92269536019536,1195.9049382716048,68.36153846153846,756.1928181108509,70.03202718334296,71.23716723047507,2309.4556036656268,156
2004,Hooligan #2004,88.76413451846422,322.5717615717616,131.90127995642703,403.95454545454544,1221.5422446406053,62.095064102564095,71.23716723047507,2302.066197474843,157
4214,Hooligan #4214,152.2368379695112,967.7152847152847,132.22536172536172,261.38235294117646,635.2019672131147,74.51407692307693,71.23716723047507,2294.5130487180013,158
1919,Hooligan #1919,100.93602167343961,31.493692697834714,625.7642118863048,740.5833333333333,635.2019672131147,80.29534151193633,71.23716723047507,2285.5117355464386,159
5817,Hooligan #5817,120.12437996031746,171.69142148174407,1223.0845959595958,107.0722891566265,182.52930092330885,404.96780936454843,71.23716723047507,2280.7069640766167,160
6382,Hooligan #6382,152.2368379695112,1520.6954474097333,132.22536172536172,277.71875,39.79962200583426,84.67508741258742,71.23716723047507,2278.5882737535035,161
5582,Hooligan #5582,152.2368379695112,887.0723443223443,34.16871252204585,74.05833333333334,661.6687158469945,388.0941506410256,71.23716723047507,2268.53626186573,162
755,Hooligan #755,108.8774867933011,247.55507283414258,132.22536172536172,61.71527777777778,1221.5422446406053,404.96780936454843,71.23716723047507,2248.1204203662123,163
7220,Hooligan #7220,73.80441904761905,887.0723443223443,116.48424723424723,71.66935483870968,635.2019672131147,388.0941506410256,71.23716723047507,2243.5636505275356,164
1634,Hooligan #1634,73.80441904761905,253.4492412349555,1223.0845959595958,155.91228070175438,73.86069386199009,388.0941506410256,71.23716723047507,2239.4425486774157,165
2049,Hooligan #2049,120.12437996031746,88.70723443223444,1195.9049382716048,103.33720930232558,256.1298254891592,388.0941506410256,71.23716723047507,2223.5349053271425,166
2645,Hooligan #2645,108.8774867933011,62.98738539566943,625.7642118863048,60.86986301369863,1221.5422446406053,69.50940011481056,71.23716723047507,2220.787759074865,167
1755,Hooligan #1755,100.93602167343961,39.719657208463175,116.48424723424723,83.83962264150944,635.2019672131147,1164.282451923077,71.23716723047507,2211.7011351243264,168
322,Hooligan #322,184.5110476190476,1182.7631257631258,142.74727379899795,138.859375,86.30461511047754,404.96780936454843,71.23716723047507,2211.3904138866724,169
2941,Hooligan #2941,73.80441904761905,59.13815628815629,1195.9049382716048,158.69642857142858,244.30844892812107,404.96780936454843,71.23716723047507,2208.057367701954,170
3901,Hooligan #3901,152.2368379695112,31.493692697834714,1195.9049382716048,48.29891304347826,635.2019672131147,71.1012184380505,71.23716723047507,2205.4747348640694,171
5545,Hooligan #5545,100.93602167343961,253.4492412349555,625.7642118863048,269.3030303030303,835.7920621225194,48.01164750198255,71.23716723047507,2204.4933819527073,172
3826,Hooligan #3826,73.80441904761905,332.6521291208791,625.7642118863048,71.66935483870968,635.2019672131147,388.0941506410256,71.23716723047507,2198.423399978128,173
7,Hooligan #7,100.93602167343961,354.8289377289378,132.22536172536172,35.40637450199203,337.8733868154866,1164.282451923077,71.23716723047507,2196.78970159877,174
116,Hooligan #116,184.5110476190476,1182.7631257631258,145.84206564287865,134.65151515151516,51.0612513836909,423.375437062937,71.23716723047507,2193.4416098536703,175
2444,Hooligan #2444,152.2368379695112,887.0723443223443,65.62892953929538,277.71875,635.2019672131147,96.0232950039651,71.23716723047507,2185.1192912787055,176
2234,Hooligan #2234,88.76413451846422,443.53617216117215,131.90127995642703,740.5833333333333,635.2019672131147,70.03202718334296,71.23716723047507,2181.2560815963298,177
