TOKEN_ID,TOKEN_NAME,Background,Bust,Head,Helmet,BustCover,Eyes,BaseDetail,Detail,EyesAccessory,NUM_TRAITS,RARITY_SCORE,Rank
1689,Angry Ape #1689,127.4535519125683,126.92317541613315,81.26829268292683,3.320058947650467,457.3333333333334,11.570794910703864,10.566783924954695,4405.644444444443,13.780558162165919,65.62528963919233,5303.486283374073,30
3239,Angry Ape #3239,130.00262295081967,111.25364758698092,144.8695652173913,123.44582814445826,117.79797979797982,11.570794910703864,10.566783924954695,4405.644444444443,13.780558162165919,219.5503875968992,5288.482612736797,31
2612,Angry Ape #2612,122.64398391586764,250.32070707070702,53.74193548387097,87.60671674768007,242.95833333333337,484.1367521367522,10.566783924954695,2478.175,13.780558162165919,1536.8527131782946,5280.783483953627,32
1224,Angry Ape #1224,104.84082496033845,143.04040404040404,45.027027027027025,146.8004442798963,4.255427841634738,11.570794910703864,2065.1458333333335,2478.175,13.780558162165919,219.5503875968992,5232.186702152403,33
2908,Angry Ape #2908,110.17171436510144,290.6950146627566,114.89655172413794,150.87823439878233,4.255427841634738,575.4833091436866,3671.37037037037,12.856939040207521,13.780558162165919,219.5503875968992,5163.938507305742,34
1324,Angry Ape #1324,138.30066271363796,265.04545454545456,107.48387096774194,236.15723645026802,222.13333333333333,484.1367521367522,2065.1458333333335,12.856939040207521,13.780558162165919,1536.8527131782946,5081.89335386119,35
2100,Angry Ape #2100,127.4535519125683,120.15393939393938,107.48387096774194,3.320058947650467,299.02564102564105,491.9454094292804,10.566783924954695,12.856939040207521,3671.370370370371,219.5503875968992,5063.726952609253,36
2251,Angry Ape #2251,90.27959927140255,257.47272727272724,144.8695652173913,236.15723645026802,353.3939393939394,11.570794910703864,3671.37037037037,12.856939040207521,13.780558162165919,219.5503875968992,5011.302117686075,37
2169,Angry Ape #2169,141.3071988595866,111.25364758698092,45.027027027027025,3.320058947650467,242.95833333333337,11.570794910703864,1739.0701754385964,2478.175,13.780558162165919,219.5503875968992,5006.013181862943,38
566,Angry Ape #0566,110.17171436510144,111.25364758698092,175.36842105263156,362.10776255707765,228.6666666666667,455.2330654420207,10.566783924954695,1982.5399999999997,13.780558162165919,1536.8527131782946,4986.541332935894,39
896,Angry Ape #0896,110.17171436510144,111.25364758698092,43.84210526315789,135.7904109589041,647.8888888888889,11.570794910703864,3671.37037037037,12.856939040207521,13.780558162165919,219.5503875968992,4978.075817143379,40
1126,Angry Ape #1126,154.76502732240436,290.6950146627566,333.2,3.320058947650467,1110.6666666666667,11.570794910703864,10.566783924954695,12.856939040207521,2937.0962962962967,65.62528963919233,4930.362871410834,41
279,Angry Ape #0279,127.4535519125683,14.441579254079253,119.0,113.15867579908675,598.0512820512821,11.570794910703864,3671.37037037037,12.856939040207521,13.780558162165919,219.5503875968992,4901.2341390973625,42
1227,Angry Ape #1227,135.41939890710384,62.148589341692784,114.89655172413794,3.320058947650467,74.04444444444445,11.570794910703864,10.566783924954695,4405.644444444443,13.780558162165919,65.62528963919233,4897.01691444649,43
3074,Angry Ape #3074,90.27959927140255,273.07713498622593,114.89655172413794,3.320058947650467,4.255427841634738,11.570794910703864,10.566783924954695,1132.8799999999999,3146.888888888889,65.62528963919233,4853.360530134792,44
1901,Angry Ape #1901,120.37279902853675,28.699189345686158,119.0,129.32420091324198,4.255427841634738,525.8726790450928,10.566783924954695,12.856939040207521,3671.370370370371,219.5503875968992,4841.868777106624,45
2802,Angry Ape #2802,101.56454918032789,14.441579254079253,114.89655172413794,146.8004442798963,323.94444444444446,508.3435897435898,2065.1458333333335,12.856939040207521,13.780558162165919,1536.8527131782946,4838.627202340477,46
465,Angry Ape #0465,138.30066271363796,14.441579254079253,158.66666666666666,150.87823439878233,4.255427841634738,455.2330654420207,10.566783924954695,12.856939040207521,3671.370370370371,219.5503875968992,4836.120117249254,47
80,Angry Ape #0080,122.64398391586764,300.3848484848485,138.83333333333334,3.320058947650467,299.02564102564105,525.8726790450928,10.566783924954695,12.856939040207521,3146.888888888889,219.5503875968992,4779.943544203385,48
1558,Angry Ape #1558,127.4535519125683,132.52272727272728,119.0,201.17097919837644,53.99074074074073,484.1367521367522,2065.1458333333335,12.856939040207521,13.780558162165919,1536.8527131782946,4746.910794975167,49
2661,Angry Ape #2661,127.4535519125683,14.441579254079253,54.622950819672134,3.320058947650467,310.9866666666667,11.570794910703864,1652.1166666666666,12.856939040207521,2318.7602339181285,219.5503875968992,4725.6798297332425,50
1407,Angry Ape #1407,95.59016393442626,257.47272727272724,6.8559670781893,146.8004442798963,338.02898550724643,575.4833091436866,1739.0701754385964,12.856939040207521,13.780558162165919,1536.8527131782946,4722.791983035437,51
252,Angry Ape #0252,127.4535519125683,290.6950146627566,104.12500000000001,3.320058947650467,4.255427841634738,11.570794910703864,1652.1166666666666,12.856939040207521,2447.58024691358,65.62528963919233,4719.598990534961,52
1969,Angry Ape #1969,132.65573770491804,111.25364758698092,104.12500000000001,102.483329025588,74.04444444444445,622.4615384615385,10.566783924954695,12.856939040207521,2002.5656565656566,1536.8527131782946,4709.8657899325835,53
1285,Angry Ape #1285,138.30066271363796,117.03305785123966,277.6666666666667,3.320058947650467,299.02564102564105,622.4615384615385,3003.8484848484845,12.856939040207521,13.780558162165919,219.5503875968992,4707.8439953141315,54
1153,Angry Ape #1153,125.00252206809586,111.25364758698092,104.12500000000001,236.15723645026802,310.9866666666667,575.4833091436866,10.566783924954695,1652.1166666666666,13.780558162165919,1536.8527131782946,4676.32510384778,55
3090,Angry Ape #3090,138.30066271363796,155.37147335423197,128.15384615384616,236.15723645026802,117.79797979797982,575.4833091436866,1739.0701754385964,12.856939040207521,13.780558162165919,1536.8527131782946,4653.824893432915,56
2139,Angry Ape #2139,108.33551912568308,14.441579254079253,114.89655172413794,123.44582814445826,268.09195402298855,622.4615384615385,10.566783924954695,1802.3090909090906,13.780558162165919,1536.8527131782946,4615.182116907392,57
1312,Angry Ape #1312,138.30066271363796,290.6950146627566,6.8559670781893,155.1890410958904,3887.333333333334,11.570794910703864,10.566783924954695,12.856939040207521,13.780558162165919,65.62528963919233,4592.774384561032,58
1456,Angry Ape #1456,92.85901639344262,126.92317541613315,90.05405405405405,3.320058947650467,4.255427841634738,491.9454094292804,10.566783924954695,12.856939040207521,3671.370370370371,65.62528963919233,4569.776525056921,59
1855,Angry Ape #1855,101.56454918032789,14.441579254079253,114.89655172413794,175.21343349536014,242.95833333333337,575.4833091436866,1739.0701754385964,12.856939040207521,13.780558162165919,1536.8527131782946,4527.11814195019,60
3156,Angry Ape #3156,110.17171436510144,14.441579254079253,123.4074074074074,246.89165628891652,228.6666666666667,586.5502958579882,1652.1166666666666,12.856939040207521,13.780558162165919,1536.8527131782946,4525.736196887494,61
1022,Angry Ape #1022,138.30066271363796,14.441579254079253,166.6,146.8004442798963,235.59595959595964,455.2330654420207,10.566783924954695,1802.3090909090906,13.780558162165919,1536.8527131782946,4520.4808574601,62
2729,Angry Ape #2729,108.33551912568308,290.6950146627566,144.8695652173913,175.21343349536014,4.255427841634738,11.570794910703864,3671.37037037037,12.856939040207521,13.780558162165919,65.62528963919233,4498.572912465465,63
1124,Angry Ape #1124,104.84082496033845,273.07713498622593,128.15384615384616,3.320058947650467,3887.333333333334,11.570794910703864,10.566783924954695,12.856939040207521,13.780558162165919,47.852763697803525,4493.3530381172295,64
1994,Angry Ape #1994,116.07377049180329,375.4810606060606,100.96969696969698,159.75342465753425,388.73333333333335,525.8726790450928,10.566783924954695,1239.0875,13.780558162165919,1536.8527131782946,4467.171520368937,65
2984,Angry Ape #2984,125.00252206809586,111.25364758698092,92.55555555555554,362.10776255707765,4.255427841634738,11.570794910703864,10.566783924954695,12.856939040207521,3671.370370370371,65.62528963919233,4467.165093494774,66
418,Angry Ape #0418,92.85901639344262,143.04040404040404,133.28,146.8004442798963,228.6666666666667,491.9454094292804,10.566783924954695,1652.1166666666666,13.780558162165919,1536.8527131782946,4449.908662741772,67
2839,Angry Ape #2839,108.33551912568308,300.3848484848485,45.027027027027025,164.5944375259444,4.255427841634738,554.5566433566433,3003.8484848484845,12.856939040207521,13.780558162165919,219.5503875968992,4427.190273009537,68
2303,Angry Ape #2303,114.03738855335061,281.6107954545455,87.68421052631578,905.269406392694,299.02564102564105,11.570794910703864,10.566783924954695,2478.175,13.780558162165919,219.5503875968992,4421.270966547271,69
69,Angry Ape #0069,116.07377049180329,300.3848484848485,100.96969696969698,113.15867579908675,4.255427841634738,11.570794910703864,3671.37037037037,12.856939040207521,13.780558162165919,65.62528963919233,4410.04637170971,70
2847,Angry Ape #2847,130.00262295081967,62.148589341692784,196.00000000000003,92.06129556535872,4.255427841634738,525.8726790450928,10.566783924954695,12.856939040207521,3146.888888888889,219.5503875968992,4400.203614195549,71
2392,Angry Ape #2392,116.07377049180329,111.25364758698092,128.15384615384616,159.75342465753425,53.99074074074073,455.2330654420207,10.566783924954695,1802.3090909090906,13.780558162165919,1536.8527131782946,4387.967641247432,72
1924,Angry Ape #1924,135.41939890710384,14.441579254079253,6.8559670781893,1086.3232876712327,4.255427841634738,11.570794910703864,1652.1166666666666,1239.0875,13.780558162165919,219.5503875968992,4383.401568088675,73
450,Angry Ape #0450,125.00252206809586,111.25364758698092,256.3076923076923,87.60671674768007,4.255427841634738,11.570794910703864,10.566783924954695,12.856939040207521,3671.370370370371,65.62528963919233,4356.416184437513,74
706,Angry Ape #0706,144.44735883424408,14.441579254079253,6.8559670781893,142.93727469358325,134.04597701149427,525.8726790450928,10.566783924954695,1802.3090909090906,13.780558162165919,1536.8527131782946,4332.109982091189,75
2349,Angry Ape #2349,130.00262295081967,111.25364758698092,100.96969696969698,181.05388127853882,4.255427841634738,11.570794910703864,3671.37037037037,12.856939040207521,13.780558162165919,65.62528963919233,4302.739228750311,76
133,Angry Ape #0133,141.3071988595866,120.15393939393938,100.96969696969698,226.3173515981735,299.02564102564105,11.570794910703864,10.566783924954695,12.856939040207521,3146.888888888889,219.5503875968992,4289.207622208692,77
1830,Angry Ape #1830,114.03738855335061,126.92317541613315,151.45454545454544,113.15867579908675,4.255427841634738,11.570794910703864,3671.37037037037,12.856939040207521,13.780558162165919,65.62528963919233,4285.03316518739,78
408,Angry Ape #0408,112.07122668174111,300.3848484848485,92.55555555555554,3.320058947650467,4.255427841634738,11.570794910703864,3671.37037037037,12.856939040207521,13.780558162165919,47.852763697803525,4270.01854369268,79
1945,Angry Ape #1945,141.3071988595866,281.6107954545455,6.8559670781893,3.320058947650467,53.99074074074073,11.570794910703864,10.566783924954695,12.856939040207521,3671.370370370371,65.62528963919233,4259.074938966142,80
758,Angry Ape #0758,108.33551912568308,136.53856749311296,555.3333333333334,285.8745493871665,598.0512820512821,11.570794910703864,10.566783924954695,12.856939040207521,2318.7602339181285,219.5503875968992,4257.438390781472,81
2144,Angry Ape #2144,90.27959927140255,111.25364758698092,256.3076923076923,3.320058947650467,353.3939393939394,11.570794910703864,10.566783924954695,1132.8799999999999,2002.5656565656566,219.5503875968992,4191.68856050588,82
1546,Angry Ape #1546,104.84082496033845,273.07713498622593,60.581818181818186,3.320058947650467,518.3111111111112,525.8726790450928,10.566783924954695,12.856939040207521,2447.58024691358,219.5503875968992,4176.557984707879,83
560,Angry Ape #0560,108.33551912568308,14.441579254079253,370.2222222222222,142.93727469358325,136.39766081871346,586.5502958579882,10.566783924954695,1239.0875,13.780558162165919,1536.8527131782946,4159.172107237685,84
50,Angry Ape #0050,122.64398391586764,52.39270613107822,138.83333333333334,339.4760273972603,235.59595959595964,575.4833091436866,10.566783924954695,1132.8799999999999,13.780558162165919,1536.8527131782946,4158.505374782601,85
976,Angry Ape #0976,116.07377049180329,28.699189345686158,56.47457627118644,175.21343349536014,4.255427841634738,11.570794910703864,10.566783924954695,12.856939040207521,3671.370370370371,65.62528963919233,4152.7065753311,86
529,Angry Ape #0529,138.30066271363796,28.699189345686158,123.4074074074074,3.320058947650467,53.99074074074073,11.570794910703864,10.566783924954695,12.856939040207521,3671.370370370371,65.62528963919233,4119.708237040552,87
170,Angry Ape #0170,141.3071988595866,237.14593301435403,144.8695652173913,339.4760273972603,4.255427841634738,11.570794910703864,10.566783924954695,12.856939040207521,3146.888888888889,65.62528963919233,4114.562848734175,88
271,Angry Ape #0271,106.5595270088686,14.441579254079253,6.8559670781893,146.8004442798963,4.255427841634738,575.4833091436866,3003.8484848484845,12.856939040207521,13.780558162165919,219.5503875968992,4104.432624254112,89
3206,Angry Ape #3206,101.56454918032789,300.3848484848485,6.8559670781893,301.75646879756465,199.35042735042734,11.570794910703864,10.566783924954695,12.856939040207521,2937.0962962962967,219.5503875968992,4101.553462660419,90
1657,Angry Ape #1657,104.84082496033845,62.148589341692784,114.89655172413794,417.81664910432033,74.04444444444445,525.8726790450928,10.566783924954695,1239.0875,13.780558162165919,1536.8527131782946,4099.907293885442,91
1230,Angry Ape #1230,144.44735883424408,143.04040404040404,43.84210526315789,3.320058947650467,4.255427841634738,11.570794910703864,10.566783924954695,12.856939040207521,3671.370370370371,47.852763697803525,4093.1230068711316,92
2264,Angry Ape #2264,185.71803278688523,14.441579254079253,185.1111111111111,146.8004442798963,323.94444444444446,11.570794910703864,10.566783924954695,12.856939040207521,2937.0962962962967,219.5503875968992,4047.6568136454785,93
3313,Angry Ape #3313,127.4535519125683,111.25364758698092,43.84210526315789,3.320058947650467,4.255427841634738,11.570794910703864,10.566783924954695,12.856939040207521,3671.370370370371,47.852763697803525,4044.3424434960325,94
3287,Angry Ape #3287,116.07377049180329,321.84090909090907,128.15384615384616,159.75342465753425,4.255427841634738,11.570794910703864,10.566783924954695,12.856939040207521,3146.888888888889,65.62528963919233,3977.586074639675,95
2860,Angry Ape #2860,108.33551912568308,375.4810606060606,277.6666666666667,3.320058947650467,457.3333333333334,525.8726790450928,10.566783924954695,1982.5399999999997,13.780558162165919,219.5503875968992,3974.447047408507,96
2457,Angry Ape #2457,120.37279902853675,257.47272727272724,6.8559670781893,236.15723645026802,74.04444444444445,575.4833091436866,10.566783924954695,1132.8799999999999,13.780558162165919,1536.8527131782946,3964.4665386832676,97
217,Angry Ape #0217,127.4535519125683,126.92317541613315,302.9090909090909,155.1890410958904,4.255427841634738,11.570794910703864,10.566783924954695,12.856939040207521,3146.888888888889,65.62528963919233,3964.238983579265,98
957,Angry Ape #0957,112.07122668174111,257.47272727272724,333.2,3.320058947650467,134.04597701149427,11.570794910703864,3003.8484848484845,12.856939040207521,13.780558162165919,65.62528963919233,3947.7920565143677,99
2901,Angry Ape #2901,144.44735883424408,290.6950146627566,256.3076923076923,603.5129375951293,299.02564102564105,11.570794910703864,10.566783924954695,12.856939040207521,2097.925925925926,219.5503875968992,3946.459475824155,100
16,Angry Ape #0016,127.4535519125683,250.32070707070702,277.6666666666667,2715.8082191780823,4.255427841634738,462.1305361305362,10.566783924954695,12.856939040207521,13.780558162165919,65.62528963919233,3940.464679566716,101
368,Angry Ape #0368,108.33551912568308,111.25364758698092,46.92957746478873,775.945205479452,4.255427841634738,575.4833091436866,2065.1458333333335,12.856939040207521,13.780558162165919,219.5503875968992,3933.5364047748326,102
1869,Angry Ape #1869,116.07377049180329,155.37147335423197,166.6,3.320058947650467,235.59595959595964,11.570794910703864,10.566783924954695,12.856939040207521,3146.888888888889,65.62528963919233,3924.469958793593,103
459,Angry Ape #0459,127.4535519125683,155.37147335423197,6.8559670781893,3.320058947650467,310.9866666666667,11.570794910703864,1065.8817204301074,12.856939040207521,2002.5656565656566,219.5503875968992,3916.413216502882,104
521,Angry Ape #0521,108.33551912568308,147.73025335320418,87.68421052631578,3.320058947650467,310.9866666666667,11.570794910703864,10.566783924954695,12.856939040207521,3146.888888888889,65.62528963919233,3905.565405023468,105
2290,Angry Ape #2290,138.30066271363796,273.07713498622593,144.8695652173913,905.269406392694,4.255427841634738,11.570794910703864,10.566783924954695,12.856939040207521,2318.7602339181285,65.62528963919233,3885.152238584771,106
2344,Angry Ape #2344,138.30066271363796,14.441579254079253,119.0,3.320058947650467,353.3939393939394,11.570794910703864,10.566783924954695,12.856939040207521,3146.888888888889,65.62528963919233,3875.9649367132547,107
2391,Angry Ape #2391,144.44735883424408,147.73025335320418,100.96969696969698,3.320058947650467,228.6666666666667,11.570794910703864,10.566783924954695,12.856939040207521,3146.888888888889,65.62528963919233,3872.64273117541,108
126,Angry Ape #0126,90.27959927140255,132.52272727272728,6.8559670781893,175.21343349536014,4.255427841634738,11.570794910703864,2065.1458333333335,1132.8799999999999,13.780558162165919,219.5503875968992,3852.054728962417,109
267,Angry Ape #0267,132.65573770491804,333.7609427609427,53.74193548387097,3.320058947650467,74.04444444444445,11.570794910703864,10.566783924954695,12.856939040207521,3146.888888888889,65.62528963919233,3845.0318157457746,110
1970,Angry Ape #1970,101.56454918032789,62.148589341692784,151.45454545454544,1086.3232876712327,4.255427841634738,525.8726790450928,1652.1166666666666,12.856939040207521,13.780558162165919,219.5503875968992,3829.923630000466,111
1208,Angry Ape #1208,108.33551912568308,111.25364758698092,138.83333333333334,201.17097919837644,4.255427841634738,11.570794910703864,10.566783924954695,12.856939040207521,3146.888888888889,65.62528963919233,3811.357603489956,112
2331,Angry Ape #2331,110.17171436510144,147.73025335320418,123.4074074074074,113.15867579908675,4.255427841634738,11.570794910703864,10.566783924954695,12.856939040207521,3146.888888888889,65.62528963919233,3746.232175170382,113
474,Angry Ape #0474,114.03738855335061,14.441579254079253,151.45454545454544,3.320058947650467,210.12612612612614,11.570794910703864,10.566783924954695,12.856939040207521,3146.888888888889,65.62528963919233,3740.8883947397,114
2201,Angry Ape #2201,108.33551912568308,121.77764127764127,151.45454545454544,102.483329025588,4.255427841634738,11.570794910703864,10.566783924954695,12.856939040207521,3146.888888888889,65.62528963919233,3735.8151591290402,115
3108,Angry Ape #3108,106.5595270088686,111.25364758698092,123.4074074074074,129.32420091324198,4.255427841634738,11.570794910703864,10.566783924954695,12.856939040207521,3146.888888888889,65.62528963919233,3722.308907162081,116
475,Angry Ape #0475,141.3071988595866,14.441579254079253,52.88888888888889,3.320058947650467,431.92592592592587,11.570794910703864,10.566783924954695,12.856939040207521,2937.0962962962967,65.62528963919233,3681.5997556874863,117
1217,Angry Ape #1217,127.4535519125683,147.73025335320418,95.19999999999999,3.320058947650467,268.09195402298855,11.570794910703864,10.566783924954695,12.856939040207521,2937.0962962962967,65.62528963919233,3679.511922047767,118
2512,Angry Ape #2512,104.84082496033845,45.28414801279123,119.0,3.320058947650467,199.35042735042734,508.3435897435898,10.566783924954695,12.856939040207521,2447.58024691358,219.5503875968992,3670.693406490439,119
3240,Angry Ape #3240,104.84082496033845,14.441579254079253,119.0,146.8004442798963,4.255427841634738,11.570794910703864,10.566783924954695,12.856939040207521,3146.888888888889,65.62528963919233,3636.8469727398965,120
713,Angry Ape #0713,108.33551912568308,45.28414801279123,56.47457627118644,139.27221636810677,74.04444444444445,575.4833091436866,1065.8817204301074,12.856939040207521,13.780558162165919,1536.8527131782946,3628.266144176674,121
2832,Angry Ape #2832,108.33551912568308,250.32070707070702,196.00000000000003,3.320058947650467,555.3333333333334,525.8726790450928,1739.0701754385964,12.856939040207521,13.780558162165919,219.5503875968992,3624.440357760336,122
3000,Angry Ape #3000,110.17171436510144,273.07713498622593,175.36842105263156,87.60671674768007,647.8888888888889,11.570794910703864,2065.1458333333335,12.856939040207521,13.780558162165919,219.5503875968992,3617.0173890838378,123
1644,Angry Ape #1644,112.07122668174111,136.53856749311296,123.4074074074074,129.32420091324198,268.09195402298855,586.5502958579882,10.566783924954695,695.6280701754387,13.780558162165919,1536.8527131782946,3612.8117778173346,124
518,Angry Ape #0518,110.17171436510144,143.04040404040404,333.2,3.320058947650467,1110.6666666666667,11.570794910703864,10.566783924954695,1802.3090909090906,13.780558162165919,65.62528963919233,3604.2513615659304,125
961,Angry Ape #0961,110.17171436510144,28.699189345686158,54.622950819672134,181.05388127853882,518.3111111111112,11.570794910703864,10.566783924954695,12.856939040207521,2447.58024691358,219.5503875968992,3594.983999306455,126
2318,Angry Ape #2318,120.37279902853675,14.441579254079253,256.3076923076923,201.17097919837644,268.09195402298855,11.570794910703864,10.566783924954695,2478.175,13.780558162165919,219.5503875968992,3594.0285284063975,127
2243,Angry Ape #2243,108.33551912568308,250.32070707070702,123.4074074074074,187.29711856400567,136.39766081871346,525.8726790450928,10.566783924954695,695.6280701754387,13.780558162165919,1536.8527131782946,3588.459217472464,128
1024,Angry Ape #1024,147.73025335320418,117.03305785123966,114.89655172413794,236.15723645026802,136.39766081871346,575.4833091436866,10.566783924954695,695.6280701754387,13.780558162165919,1536.8527131782946,3584.5261947821036,129
1270,Angry Ape #1270,118.18420268256335,14.441579254079253,107.48387096774194,87.60671674768007,4.255427841634738,11.570794910703864,10.566783924954695,12.856939040207521,3146.888888888889,65.62528963919233,3579.480493897647,130
3073,Angry Ape #3073,101.56454918032789,147.73025335320418,54.622950819672134,3.320058947650467,4.255427841634738,11.570794910703864,10.566783924954695,12.856939040207521,3146.888888888889,47.852763697803525,3541.229410605048,131
719,Angry Ape #0719,120.37279902853675,237.14593301435403,476.0,146.8004442798963,4.255427841634738,508.3435897435898,10.566783924954695,1802.3090909090906,13.780558162165919,219.5503875968992,3539.125014501122,132
1523,Angry Ape #1523,203.12909836065577,121.77764127764127,114.89655172413794,3.320058947650467,4.255427841634738,11.570794910703864,3003.8484848484845,12.856939040207521,13.780558162165919,47.852763697803525,3537.2883188110854,133
1678,Angry Ape #1678,185.71803278688523,52.39270613107822,151.45454545454544,362.10776255707765,74.04444444444445,11.570794910703864,10.566783924954695,12.856939040207521,2447.58024691358,219.5503875968992,3527.8426437603766,134
