TOKEN_ID,TOKEN_NAME,Type,Hat,Eyes,Nose,Clothes,Skin,Pattern,Background,Mouth,Tattoo,Skeleton,Goldchain,NUM_TRAITS,RARITY_SCORE,Rank
8390,Cryptomories #8390,12260.67857142857,6.543848167539267,1682.8382352941173,28608.249999999996,52.69093420648726,38.902205937901336,89.63420365535248,9536.083333333332,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,8582.474999999999,61029.65558069332,1
5583,Cryptomories #5583,12260.67857142857,6.543848167539267,1682.8382352941173,28608.249999999996,52.69093420648726,38.902205937901336,89.63420365535248,9536.083333333332,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,8582.474999999999,61029.65558069332,2
2881,Cryptomories #2881,12260.67857142857,6.543848167539267,1682.8382352941173,28608.249999999996,52.69093420648726,38.902205937901336,89.63420365535248,9536.083333333332,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,8582.474999999999,61029.65558069332,3
2182,Cryptomories #2182,12260.67857142857,6.543848167539267,1682.8382352941173,28608.249999999996,52.69093420648726,38.902205937901336,89.63420365535248,9536.083333333332,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,8582.474999999999,61029.65558069332,4
3579,Cryptomories #3579,12260.67857142857,6.543848167539267,1682.8382352941173,28608.249999999996,52.69093420648726,38.902205937901336,89.63420365535248,9536.083333333332,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,8582.474999999999,61029.65558069332,5
1092,Cryptomories #1092,12260.67857142857,6.543848167539267,1682.8382352941173,28608.249999999996,52.69093420648726,38.902205937901336,89.63420365535248,9536.083333333332,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,8582.474999999999,61029.65558069332,6
9204,Cryptomories #9204,12260.67857142857,6.543848167539267,1682.8382352941173,28608.249999999996,52.69093420648726,38.902205937901336,89.63420365535248,9536.083333333332,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,8582.474999999999,61029.65558069332,7
4481,Cryptomories #4481,12260.67857142857,6.543848167539267,1682.8382352941173,28608.249999999996,52.69093420648726,38.902205937901336,89.63420365535248,9536.083333333332,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,8582.474999999999,61029.65558069332,8
760,Cryptomories #760,12260.67857142857,6.543848167539267,1682.8382352941173,28608.249999999996,52.69093420648726,38.902205937901336,89.63420365535248,9536.083333333332,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,8582.474999999999,61029.65558069332,9
7182,Cryptomories #7182,12260.67857142857,6.543848167539267,1682.8382352941173,28608.249999999996,52.69093420648726,38.902205937901336,89.63420365535248,9536.083333333332,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,8582.474999999999,61029.65558069332,10
2593,Cryptomories #2593,12260.67857142857,6.543848167539267,1682.8382352941173,28608.249999999996,52.69093420648726,38.902205937901336,89.63420365535248,9536.083333333332,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,8582.474999999999,61029.65558069332,11
604,Cryptomories #604,12260.67857142857,6.543848167539267,1682.8382352941173,28608.249999999996,52.69093420648726,38.902205937901336,89.63420365535248,9536.083333333332,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,8582.474999999999,61029.65558069332,12
8206,Cryptomories #8206,492.06736741519353,6.543848167539267,18.358235294117648,35.08062538320049,52.69093420648726,38.902205937901336,89.63420365535248,99.59355961705832,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,51494.85,52499.28022834688,13
5221,Cryptomories #5221,122.40278107915378,6.543848167539267,20.194058823529414,35.08062538320049,52.69093420648726,38.902205937901336,89.63420365535248,84.76518518518519,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,51494.85,52116.62309110838,14
3648,Cryptomories #3648,18.874681572436543,94.3301886792453,72.12163865546219,35.08062538320049,62.745034726453035,875.7627551020408,110.13763233878728,90.10472440944882,173.55864509605664,117.72942386831278,206.06182472989198,482.16151685393254,17164.949999999997,19503.618691415264,15
6135,Cryptomories #6135,18.874681572436543,31.149532710280372,217.1404174573055,35.08062538320049,131.53218390804597,367.8203571428571,112.48328964613368,90.10472440944882,173.55864509605664,130.963504577823,206.06182472989198,482.16151685393254,17164.949999999997,19161.88130348741,16
1685,Cryptomories #1685,18.874681572436543,158.71428571428572,40.38811764705883,35.08062538320049,61.02008531816567,89.16857142857144,110.13763233878728,90.10472440944882,345.3712273641851,117.72942386831278,206.06182472989198,482.16151685393254,17164.949999999997,18919.762716628273,17
9166,Cryptomories #9166,18.874681572436543,123.44444444444444,33.378609625668446,35.08062538320049,88.34251158003089,89.22264575933467,112.48328964613368,88.02538461538461,345.3712273641851,117.72942386831278,206.06182472989198,482.16151685393254,17164.949999999997,18905.126185442954,18
8191,Cryptomories #8191,18.874681572436543,55.24309392265193,84.14191176470588,35.08062538320049,111.6782693558881,94.92138248847927,110.13763233878728,93.03495934959349,173.55864509605664,130.963504577823,206.06182472989198,482.16151685393254,17164.949999999997,18760.808047433446,19
2146,Cryptomories #2146,18.874681572436543,31.149532710280372,67.3135294117647,35.08062538320049,104.45202839756593,89.22264575933467,110.13763233878728,79.02831491712706,173.55864509605664,117.72942386831278,206.06182472989198,482.16151685393254,17164.949999999997,18679.72040103869,20
7036,Cryptomories #7036,18.874681572436543,116.26744186046511,42.07095588235294,35.08062538320049,322.851724137931,89.16857142857144,110.13763233878728,90.10472440944882,345.3712273641851,12873.712500000001,68.6598,37.808259911894275,124.38369565217391,14274.491839941447,21
246,Cryptomories #246,244.80556215830757,6.543848167539267,224.37843137254902,35.08062538320049,123.31142241379311,38.902205937901336,112.48328964613368,84.76518518518519,20.89718772826881,12873.712500000001,206.06182472989198,37.808259911894275,31.485692448792417,14040.236035083457,22
8785,Cryptomories #8785,18.874681572436543,128.19230769230768,100.97029411764706,35.08062538320049,68.03388822829965,367.8203571428571,110.13763233878728,90.10472440944882,20.89718772826881,12873.712500000001,68.6598,37.808259911894275,43.56586294416243,13963.85812146931,23
2188,Cryptomories #2188,244.80556215830757,172.39655172413794,50.48514705882353,35.08062538320049,50.30267656540002,38.902205937901336,89.63420365535248,93.03495934959349,173.55864509605664,12873.712500000001,68.6598,37.808259911894275,31.485692448792417,13959.86682928946,24
4742,Cryptomories #4742,122.40278107915378,131.5657894736842,100.97029411764706,35.08062538320049,103.23746992782678,38.902205937901336,112.48328964613368,114.433,20.89718772826881,12873.712500000001,68.6598,37.808259911894275,31.485692448792417,13791.638895654503,25
6947,Cryptomories #6947,18.874681572436543,86.94782608695651,144.24327731092438,35.08062538320049,74.60859171254708,183.91017857142856,89.63420365535248,90.10472440944882,20.89718772826881,12873.712500000001,68.6598,37.808259911894275,31.485692448792417,13755.96754879125,26
9944,Cryptomories #9944,18.874681572436543,66.66,20.194058823529414,35.08062538320049,51.17246348007552,94.92138248847927,110.13763233878728,93.03495934959349,20.89718772826881,12873.712500000001,206.06182472989198,37.808259911894275,124.38369565217391,13752.93927145833,27
6304,Cryptomories #6304,18.874681572436543,123.44444444444444,149.58562091503268,35.08062538320049,87.9051724137931,38.902205937901336,89.63420365535248,84.76518518518519,20.89718772826881,12873.712500000001,68.6598,37.808259911894275,42.894502290712204,13672.164389438221,28
4114,Cryptomories #4114,122.40278107915378,140.83098591549296,18.358235294117648,35.08062538320049,52.69093420648726,38.902205937901336,112.48328964613368,99.59355961705832,20.89718772826881,12873.712500000001,68.6598,37.808259911894275,42.894502290712204,13664.31486701042,29
2490,Cryptomories #2490,18.874681572436543,66.66,20.194058823529414,35.08062538320049,117.5949988581868,38.902205937901336,89.63420365535248,99.59355961705832,20.89718772826881,12873.712500000001,206.06182472989198,37.808259911894275,31.485692448792417,13656.499798666513,30
8921,Cryptomories #8921,122.40278107915378,153.83076923076925,18.358235294117648,35.08062538320049,64.33639430284857,38.902205937901336,89.63420365535248,84.76518518518519,20.89718772826881,12873.712500000001,68.6598,37.808259911894275,42.894502290712204,13651.282649999404,31
3522,Cryptomories #3522,18.874681572436543,6.543848167539267,162.85531309297912,35.08062538320049,56.91296419098143,89.16857142857144,110.13763233878728,114.433,20.89718772826881,12873.712500000001,68.6598,37.808259911894275,31.485692448792417,13626.570076263451,32
7264,Cryptomories #7264,122.40278107915378,6.543848167539267,53.1422600619195,35.08062538320049,62.745034726453035,38.902205937901336,89.63420365535248,84.76518518518519,20.89718772826881,12873.712500000001,68.6598,37.808259911894275,119.89487776484285,13614.188769601711,33
5489,Cryptomories #5489,18.874681572436543,55.24309392265193,56.094607843137254,35.08062538320049,110.9802801724138,94.92138248847927,110.13763233878728,88.02538461538461,20.89718772826881,12873.712500000001,68.6598,37.808259911894275,43.56586294416243,13614.001298920817,34
3127,Cryptomories #3127,18.874681572436543,117.63529411764706,59.39429065743945,35.08062538320049,50.30267656540002,89.22264575933467,89.63420365535248,93.03495934959349,20.89718772826881,12873.712500000001,68.6598,37.808259911894275,31.485692448792417,13585.74281714936,35
8934,Cryptomories #8934,18.874681572436543,33.33,18.358235294117648,35.08062538320049,71.02737931034484,183.91017857142856,89.63420365535248,92.28467741935485,20.89718772826881,12873.712500000001,68.6598,37.808259911894275,31.485692448792417,13575.06342129519,36
4028,Cryptomories #4028,18.874681572436543,6.543848167539267,33.378609625668446,35.08062538320049,123.31142241379311,38.902205937901336,89.63420365535248,92.28467741935485,20.89718772826881,12873.712500000001,68.6598,37.808259911894275,119.89487776484285,13558.98289958025,37
3136,Cryptomories #3136,18.874681572436543,51.80829015544042,42.07095588235294,35.08062538320049,121.62222484648088,38.902205937901336,89.63420365535248,99.59355961705832,20.89718772826881,12873.712500000001,68.6598,37.808259911894275,42.894502290712204,13541.558996981099,38
4547,Cryptomories #4547,18.874681572436543,34.59861591695502,67.3135294117647,35.08062538320049,71.31262982966348,38.902205937901336,89.63420365535248,92.28467741935485,20.89718772826881,12873.712500000001,68.6598,37.808259911894275,42.894502290712204,13491.973419057504,39
1463,Cryptomories #1463,18.874681572436543,6.543848167539267,20.194058823529414,35.08062538320049,51.17246348007552,89.16857142857144,89.63420365535248,114.433,20.89718772826881,12873.712500000001,68.6598,37.808259911894275,42.894502290712204,13469.07370244158,40
2115,Cryptomories #2115,7356.407142857143,6.543848167539267,2019.405882352941,35.08062538320049,103.23746992782678,38.902205937901336,89.63420365535248,88.02538461538461,345.3712273641851,44.19400102986612,68.6598,37.808259911894275,119.89487776484285,10353.164928968074,41
9013,Cryptomories #9013,2101.830612244898,1111.0,18.358235294117648,35.08062538320049,64.33639430284857,183.91017857142856,110.13763233878728,84.76518518518519,5721.65,44.19400102986612,68.6598,37.808259911894275,43.56586294416243,9625.296787206385,42
4694,Cryptomories #4694,7356.407142857143,166.65,115.3946218487395,35.08062538320049,300.9634716540035,38.902205937901336,89.63420365535248,92.28467741935485,20.89718772826881,44.19400102986612,68.6598,482.16151685393254,42.894502290712204,8854.123956658474,43
1829,Cryptomories #1829,18.874681572436543,196.05882352941177,2019.405882352941,35.08062538320049,131.53218390804597,89.22264575933467,112.48328964613368,114.433,5721.65,117.72942386831278,68.6598,37.808259911894275,124.38369565217391,8787.322311583883,44
6437,Cryptomories #6437,7356.407142857143,6.543848167539267,91.79117647058823,35.08062538320049,68.03388822829965,38.902205937901336,89.63420365535248,84.76518518518519,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,837.3146341463415,8780.03215870158,45
4050,Cryptomories #4050,7356.407142857143,6.543848167539267,72.12163865546219,35.08062538320049,69.36267510775862,38.902205937901336,89.63420365535248,79.02831491712706,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,837.3146341463415,8755.954537497855,46
1026,Cryptomories #1026,7356.407142857143,6.543848167539267,40.38811764705883,35.08062538320049,250.09640602234097,38.902205937901336,89.63420365535248,114.433,20.89718772826881,44.19400102986612,68.6598,482.16151685393254,119.89487776484285,8667.292933047445,47
6812,Cryptomories #6812,7356.407142857143,526.2631578947368,18.358235294117648,35.08062538320049,159.97157502329918,38.902205937901336,89.63420365535248,84.76518518518519,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,119.89487776484285,8600.836457665808,48
4124,Cryptomories #4124,492.06736741519353,108.68478260869566,48.08109243697479,35.08062538320049,61.02008531816567,38.902205937901336,89.63420365535248,84.76518518518519,5721.65,130.963504577823,68.6598,1658.4492753623188,43.56586294416243,8581.523990824973,49
6451,Cryptomories #6451,7356.407142857143,96.14423076923077,20.194058823529414,35.08062538320049,131.53218390804597,38.902205937901336,89.63420365535248,90.10472440944882,20.89718772826881,44.19400102986612,68.6598,482.16151685393254,42.894502290712204,8516.806383646632,50
8568,Cryptomories #8568,7356.407142857143,166.65,162.85531309297912,35.08062538320049,52.22601419878296,38.902205937901336,89.63420365535248,84.76518518518519,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,119.89487776484285,8277.974816745416,51
6407,Cryptomories #6407,7356.407142857143,97.07766990291262,219.50063938618928,35.08062538320049,64.33639430284857,38.902205937901336,89.63420365535248,79.02831491712706,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,119.89487776484285,8271.421322777547,52
50,Cryptomories #50,7356.407142857143,169.47457627118644,40.38811764705883,35.08062538320049,135.548433798368,38.902205937901336,89.63420365535248,88.02538461538461,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,119.89487776484285,8244.914816600467,53
4699,Cryptomories #4699,7356.407142857143,212.74468085106383,67.3135294117647,35.08062538320049,56.91296419098143,38.902205937901336,89.63420365535248,84.76518518518519,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,119.89487776484285,8233.214663907464,54
4659,Cryptomories #4659,7356.407142857143,153.83076923076925,56.094607843137254,35.08062538320049,110.9802801724138,38.902205937901336,89.63420365535248,99.59355961705832,20.89718772826881,44.19400102986612,68.6598,37.808259911894275,119.89487776484285,8231.977521131847,55
