TOKEN_ID,TOKEN_NAME,Origin,Legendary,Trait Count,Advocate,Background,Body,Neck,Eyes,Hat,Mouth,Special,Nosering,RARITY_SCORE,Rank
2383,kaiju-kingz #2383,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,41.625041625041625,15.555970381432394,31.494079113126734,5.190167746221558,24.154589371980677,3.4735247940199803,2.1094910220062104,6.449948400412797,174.94808359407415,2334
1768,kaiju-kingz #1768,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,11.9115685153421,32.93807641633728,30.558611416697225,39.234149403640934,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,174.86841495433583,2335
1401,kaiju-kingz #1401,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,11.9115685153421,14.18681193962093,30.558611416697225,11.690983913206138,0.8056901058032246,52.2466039707419,2.1094910220062104,6.449948400412797,174.8549804236627,2336
968,kaiju-kingz #968,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,41.625041625041625,15.555970381432394,3.4756979201423652,5.190167746221558,0.8056901058032246,52.2466039707419,2.1094910220062104,6.449948400412797,174.84596605187812,2337
1200,kaiju-kingz #1200,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,16.910173160173162,12.378688849277085,33.54804079441761,16.774020397208805,0.8056901058032246,40.95004095004096,2.1094910220062104,6.449948400412797,174.821364819172,2338
1293,kaiju-kingz #1293,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,17.95203217004165,15.555970381432394,3.4756979201423652,43.675751222921036,34.50655624568668,3.4735247940199803,2.1094910220062104,6.449948400412797,174.58632703673916,2339
3124,kaiju-kingz #3124,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,10.947626554562971,14.18681193962093,3.4756979201423652,34.04139433551199,52.509976895610166,3.4735247940199803,2.1094910220062104,6.449948400412797,174.58182674196345,2340
599,kaiju-kingz #599,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,16.910173160173162,14.18681193962093,26.15609960242729,42.0875420875421,18.298931342409603,3.4735247940199803,2.1094910220062104,6.449948400412797,174.56779348844427,2341
1553,kaiju-kingz #1553,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,46.76393565282454,12.378688849277085,30.558611416697225,24.625689519306544,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,174.55293464042367,2342
3315,kaiju-kingz #3315,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,46.76393565282454,14.18681193962093,3.4756979201423652,17.020697167755994,33.5480407944176,3.4735247940199803,2.1094910220062104,6.449948400412797,174.41550257127648,2343
2014,kaiju-kingz #2014,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,55.70409982174689,12.378688849277085,21.73535037384803,12.931926339747571,14.728408153646754,3.4735247940199803,2.1094910220062104,6.449948400412797,174.4067088945375,2344
103,kaiju-kingz #103,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,34.435261707988985,15.555970381432394,3.4756979201423652,12.931926339747571,0.8056901058032246,51.18755118755119,2.1094910220062104,6.449948400412797,174.33889194516078,2345
354,kaiju-kingz #354,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,11.9115685153421,12.378688849277085,31.494079113126734,13.303533418475949,48.309178743961354,3.4735247940199803,2.1094910220062104,6.449948400412797,174.32528399645437,2346
365,kaiju-kingz #365,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,11.9115685153421,15.555970381432394,28.058361391694728,13.303533418475949,0.8056901058032246,51.18755118755119,2.1094910220062104,6.449948400412797,174.27738556255076,2347
345,kaiju-kingz #345,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,41.625041625041625,14.18681193962093,26.838432635534083,31.281281281281284,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,174.15757668379618,2348
536,kaiju-kingz #536,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,16.910173160173162,15.555970381432394,3.4756979201423652,11.690983913206138,67.0960815888352,3.4735247940199803,2.1094910220062104,6.449948400412797,174.1492260603043,2349
2870,kaiju-kingz #2870,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,14.18681193962093,12.378688849277085,31.494079113126734,10.521885521885524,0.8056901058032246,51.18755118755119,2.1094910220062104,6.449948400412797,174.02941727951585,2350
1212,kaiju-kingz #1212,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,10.947626554562971,28.696051423324153,31.818760341097114,30.8641975308642,14.728408153646754,3.4735247940199803,2.1094910220062104,6.449948400412797,173.98327935976639,2351
1998,kaiju-kingz #1998,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,34.435261707988985,12.378688849277085,33.54804079441761,16.774020397208805,19.798843747525144,3.4735247940199803,2.1094910220062104,6.449948400412797,173.8630908526888,2352
2474,kaiju-kingz #2474,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,19.13070094888277,14.003248753710862,28.058361391694728,16.774020397208805,38.959015116097866,3.4735247940199803,2.1094910220062104,6.449948400412797,173.8535819638662,2353
1284,kaiju-kingz #1284,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,16.910173160173162,14.003248753710862,3.4756979201423652,12.931926339747571,67.0960815888352,3.4735247940199803,2.1094910220062104,6.449948400412797,173.83744685912424,2354
1794,kaiju-kingz #1794,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,16.910173160173162,14.18681193962093,30.558611416697225,10.521885521885524,44.73072105922347,3.4735247940199803,2.1094910220062104,6.449948400412797,173.83643845387147,2355
1297,kaiju-kingz #1297,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,14.081333783936014,25.002500250025005,21.73535037384803,12.931926339747571,43.13319530710835,3.4735247940199803,2.1094910220062104,6.449948400412797,173.81254141093612,2356
2606,kaiju-kingz #2606,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,55.70409982174689,14.18681193962093,27.07385748321421,5.190167746221558,14.728408153646754,3.4735247940199803,2.1094910220062104,6.449948400412797,173.81158050072148,2357
3212,kaiju-kingz #3212,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,57.39210284664831,15.555970381432394,3.4756979201423652,13.303533418475949,24.647540175490484,3.4735247940199803,2.1094910220062104,6.449948400412797,173.79516383870455,2358
315,kaiju-kingz #315,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,14.18681193962093,12.378688849277085,75.27853056308341,11.690983913206138,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,173.76102446750582,2359
692,kaiju-kingz #692,25.002500250025005,2.2797946360991803,85.20790729379686,8.38447865311735,8.093758093758094,14.003248753710862,3.4756979201423652,14.467592592592595,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,173.75363251548453,2360
2300,kaiju-kingz #2300,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,39.87240829346093,14.18681193962093,3.4756979201423652,16.534391534391535,40.25764895330113,3.4735247940199803,2.1094910220062104,6.449948400412797,173.74727773743192,2361
2783,kaiju-kingz #2783,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,16.910173160173162,15.555970381432394,27.07385748321421,24.625689519306544,32.64133698916308,3.4735247940199803,2.1094910220062104,6.449948400412797,173.73526288956054,2362
1561,kaiju-kingz #1561,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,14.18681193962093,28.696051423324153,33.187309172972256,5.190167746221558,35.52145495879511,3.4735247940199803,2.1094910220062104,6.449948400412797,173.7100305972052,2363
940,kaiju-kingz #940,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,19.13070094888277,14.003248753710862,3.4756979201423652,13.303533418475949,0.8056901058032246,67.04210244033253,2.1094910220062104,6.449948400412797,173.70776788984276,2364
2311,kaiju-kingz #2311,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,14.18681193962093,25.002500250025005,22.045855379188712,16.534391534391535,38.959015116097866,3.4735247940199803,2.1094910220062104,6.449948400412797,173.65680957559522,2365
414,kaiju-kingz #414,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,11.9115685153421,14.003248753710862,3.4756979201423652,39.234149403640934,0.8056901058032246,48.25323296660876,2.1094910220062104,6.449948400412797,173.6303819677433,2366
1692,kaiju-kingz #1692,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,19.13070094888277,32.93807641633728,22.045855379188712,39.234149403640934,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,173.57479135036797,2367
2401,kaiju-kingz #2401,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,16.910173160173162,14.18681193962093,33.187309172972256,16.774020397208805,35.52145495879511,3.4735247940199803,2.1094910220062104,6.449948400412797,173.50800498504142,2368
1750,kaiju-kingz #1750,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,67.64069264069265,15.555970381432394,24.890481879729194,5.190167746221558,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,173.50332185039406,2369
2166,kaiju-kingz #2166,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,8.093758093758094,47.6462740613684,28.57796067672611,28.93518518518519,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,173.47918721935608,2370
1671,kaiju-kingz #1671,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,11.9115685153421,15.555970381432394,30.558611416697225,12.931926339747571,0.8056901058032246,48.25323296660876,2.1094910220062104,6.449948400412797,173.47171028788244,2371
1119,kaiju-kingz #1119,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,16.910173160173162,47.6462740613684,31.494079113126734,17.020697167755994,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,173.29723270474258,2372
2260,kaiju-kingz #2260,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,41.625041625041625,28.696051423324153,26.15609960242729,16.534391534391535,0.8056901058032246,3.4735247940199803,2.1094910220062104,6.449948400412797,173.2375933875029,2373
786,kaiju-kingz #786,25.002500250025005,2.2797946360991803,9.228497600590625,8.38447865311735,8.093758093758094,14.003248753710862,44.091710758377424,11.690983913206138,0.8056901058032246,40.95004095004096,2.1094910220062104,6.449948400412797,173.0901431371479,2374
1558,kaiju-kingz #1558,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,41.625041625041625,12.378688849277085,3.4756979201423652,10.521885521885524,0.8056901058032246,48.25323296660876,2.1094910220062104,6.449948400412797,173.00703129125364,2375
2073,kaiju-kingz #2073,25.002500250025005,2.2797946360991803,11.720581340834505,8.38447865311735,16.910173160173162,15.555970381432394,3.4756979201423652,10.521885521885524,67.0960815888352,3.4735247940199803,2.1094910220062104,6.449948400412797,172.9801276689837,2376
