TOKEN_ID,TOKEN_NAME,Background,Ancestry,Eyes,Outfit,Headpiece,Mouth,Birthday,Trait Count,Glasses,RARITY_SCORE,Rank
749,sleepy-sloth-society-by-zzz-labs #749,103.84215991692628,610.5006105006105,37.136066547831255,52.70925574530888,51.82421227197348,123.31976815883587,52.11590577444236,48.016901949486225,6.402253593264829,1085.8671344586794,22
1104,sleepy-sloth-society-by-zzz-labs #1104,43.26756663205262,610.5006105006105,41.10658938627863,29.708853238265004,24.801587301587304,78.74635798094339,52.11590577444236,56.80527152919792,115.74074074074075,1052.7934830841184,23
1643,sleepy-sloth-society-by-zzz-labs #1643,64.90134994807893,610.5006105006105,37.136066547831255,46.68534080298787,35.07295173961841,59.96282304970918,52.11590577444236,56.80527152919792,87.14596949891067,1050.326289391387,24
197,sleepy-sloth-society-by-zzz-labs #197,43.26756663205262,534.1880341880342,38.90445066915655,40.84967320261438,49.60317460317461,76.89350249903883,52.11590577444236,56.80527152919792,157.60441292356185,1050.2319920212733,25
478,sleepy-sloth-society-by-zzz-labs #478,69.22810661128419,534.1880341880342,36.71880737313653,30.259017187121763,48.22530864197532,59.96282304970918,52.11590577444236,56.80527152919792,157.60441292356185,1045.1076872784633,26
369,sleepy-sloth-society-by-zzz-labs #369,41.53686396677051,610.5006105006105,32.196786760681285,51.06209150326798,89.03133903133903,11.527244642713054,52.11590577444236,56.80527152919792,100.10010010010011,1044.8762138091229,27
574,sleepy-sloth-society-by-zzz-labs #574,61.083623480544865,610.5006105006105,30.829942039708968,41.897100720630135,82.67195767195767,11.527244642713054,52.11590577444236,56.80527152919792,92.5925925925926,1040.024248952398,28
343,sleepy-sloth-society-by-zzz-labs #343,37.08648568461653,610.5006105006105,36.71880737313653,36.31082062454612,35.07295173961841,59.96282304970918,52.11590577444236,56.80527152919792,100.10010010010011,1024.6737763759775,29
2128,sleepy-sloth-society-by-zzz-labs #2128,74.17297136923305,534.1880341880342,63.45580303318739,29.708853238265004,35.07295173961841,79.70667941973538,52.11590577444236,56.80527152919792,91.44947416552355,1016.6759444572372,30
589,sleepy-sloth-society-by-zzz-labs #589,33.49747094094396,610.5006105006105,38.90445066915655,32.038959374599514,49.60317460317461,78.74635798094339,26.05795288722118,56.80527152919792,87.14596949891067,1013.3002179847581,31
1618,sleepy-sloth-society-by-zzz-labs #1618,49.4486475794887,427.35042735042737,33.177399555422845,45.38852578068265,82.67195767195767,142.08581983518044,52.11590577444236,56.80527152919792,91.44947416552355,980.4934292423236,32
468,sleepy-sloth-society-by-zzz-labs #468,45.14876518127229,534.1880341880342,128.15583749839806,32.038959374599514,51.82421227197348,79.70667941973538,52.11590577444236,48.016901949486225,6.402253593264829,977.5975492512063,33
1651,sleepy-sloth-society-by-zzz-labs #1651,54.65376837732962,610.5006105006105,41.10658938627863,33.34667200213419,51.82421227197348,56.34437683119225,52.11590577444236,48.016901949486225,6.402253593264829,954.3112906867119,34
1281,sleepy-sloth-society-by-zzz-labs #1281,64.90134994807893,534.1880341880342,37.136066547831255,42.999656002751976,80.74935400516796,78.74635798094339,52.11590577444236,48.016901949486225,6.402253593264829,945.2558799900011,35
2003,sleepy-sloth-society-by-zzz-labs #2003,38.46005922849121,534.1880341880342,41.10658938627863,29.178338001867417,24.801587301587304,56.34437683119225,52.11590577444236,56.80527152919792,100.10010010010011,933.1002623411915,36
2129,sleepy-sloth-society-by-zzz-labs #2129,45.14876518127229,534.1880341880342,61.659884079417935,32.038959374599514,29.677113010446345,11.527244642713054,52.11590577444236,56.80527152919792,92.5925925925926,915.7537703727162,37
565,sleepy-sloth-society-by-zzz-labs #565,37.08648568461653,610.5006105006105,37.136066547831255,29.708853238265004,80.74935400516796,11.527244642713054,52.11590577444236,48.016901949486225,6.402253593264829,913.2436759363976,38
813,sleepy-sloth-society-by-zzz-labs #813,49.4486475794887,610.5006105006105,62.8456510809452,34.76567932137394,35.07295173961841,11.527244642713054,52.11590577444236,48.016901949486225,6.402253593264829,910.6958461819432,39
1678,sleepy-sloth-society-by-zzz-labs #1678,54.65376837732962,27.750027750027748,30.829942039708968,326.79738562091507,69.44444444444444,83.79420144126027,52.11590577444236,56.80527152919792,172.26528854435833,874.4562355216848,40
949,sleepy-sloth-society-by-zzz-labs #949,74.17297136923305,534.1880341880342,33.177399555422845,52.70925574530888,40.37467700258398,29.44120591179415,52.11590577444236,48.016901949486225,6.402253593264829,870.5986050895705,41
450,sleepy-sloth-society-by-zzz-labs #450,79.87858455148175,427.35042735042737,33.177399555422845,34.76567932137394,29.677113010446345,59.96282304970918,52.11590577444236,56.80527152919792,91.44947416552355,865.1826783080253,42
1409,sleepy-sloth-society-by-zzz-labs #1409,69.22810661128419,427.35042735042737,36.71880737313653,37.136066547831255,51.82421227197348,11.527244642713054,52.11590577444236,56.80527152919792,115.74074074074075,858.4467828417469,43
122,sleepy-sloth-society-by-zzz-labs #122,41.53686396677051,427.35042735042737,48.05843906189927,74.27213309566251,91.37426900584795,68.08278867102398,52.11590577444236,48.016901949486225,6.402253593264829,857.2099824688252,44
1807,sleepy-sloth-society-by-zzz-labs #1807,49.4486475794887,427.35042735042737,30.829942039708968,49.51475539710834,43.402777777777786,11.527244642713054,52.11590577444236,56.80527152919792,123.4567901234568,844.4517622143214,45
448,sleepy-sloth-society-by-zzz-labs #448,79.87858455148175,427.35042735042737,32.196786760681285,37.99969600243198,80.74935400516796,78.74635798094339,52.11590577444236,48.016901949486225,6.402253593264829,843.4562679683271,46
961,sleepy-sloth-society-by-zzz-labs #961,45.14876518127229,427.35042735042737,36.71880737313653,35.52145495879511,89.03133903133903,78.74635798094339,52.11590577444236,48.016901949486225,6.402253593264829,819.0522131931071,47
229,sleepy-sloth-society-by-zzz-labs #229,57.69008884273682,427.35042735042737,74.27213309566251,29.708853238265004,93.84384384384386,25.235319352966414,52.11590577444236,48.016901949486225,6.402253593264829,814.6357270410953,48
859,sleepy-sloth-society-by-zzz-labs #859,54.65376837732962,36.84055408193339,37.136066547831255,233.42670401493933,89.03133903133903,79.70667941973538,52.11590577444236,56.80527152919792,172.26528854435833,811.9815773211067,49
1513,sleepy-sloth-society-by-zzz-labs #1513,37.08648568461653,32.873109796186725,62.8456510809452,233.42670401493933,182.7485380116959,59.96282304970918,52.11590577444236,56.80527152919792,93.76465072667605,811.6291396684092,50
465,sleepy-sloth-society-by-zzz-labs #465,86.53513326410524,26.54350480437437,33.177399555422845,37.99969600243198,217.0138888888889,171.9986240110079,52.11590577444236,56.80527152919792,127.71392081736909,809.9033446472406,51
1291,sleepy-sloth-society-by-zzz-labs #1291,64.90134994807893,31.422825540472598,41.10658938627863,233.42670401493933,86.80555555555557,59.96282304970918,52.11590577444236,56.80527152919792,172.26528854435833,798.8123133430329,52
685,sleepy-sloth-society-by-zzz-labs #685,49.4486475794887,31.422825540472598,33.177399555422845,326.79738562091507,217.0138888888889,29.44120591179415,52.11590577444236,48.016901949486225,6.402253593264829,793.8364144141757,53
288,sleepy-sloth-society-by-zzz-labs #288,61.083623480544865,26.54350480437437,63.45580303318739,272.3311546840959,93.84384384384386,155.6178026766262,52.11590577444236,48.016901949486225,6.402253593264829,779.410793839866,54
1166,sleepy-sloth-society-by-zzz-labs #1166,33.49747094094396,427.35042735042737,41.10658938627863,36.31082062454612,62.00396825396826,67.38090425173506,52.11590577444236,48.016901949486225,6.402253593264829,774.1852421250929,55
485,sleepy-sloth-society-by-zzz-labs #485,43.26756663205262,137.85497656465398,37.136066547831255,204.24836601307192,75.48309178743962,25.235319352966414,52.11590577444236,56.80527152919792,123.4567901234568,755.603354325113,56
2121,sleepy-sloth-society-by-zzz-labs #2121,43.26756663205262,427.35042735042737,61.659884079417935,41.897100720630135,35.07295173961841,29.44120591179415,52.11590577444236,48.016901949486225,6.402253593264829,745.224197751134,57
2072,sleepy-sloth-society-by-zzz-labs #2072,47.20098178042104,147.36221632773356,233.42670401493933,51.06209150326798,24.801587301587304,25.235319352966414,52.11590577444236,56.80527152919792,100.10010010010011,738.110177684656,58
454,sleepy-sloth-society-by-zzz-labs #454,41.53686396677051,147.36221632773356,110.77877478675086,136.16557734204795,33.38675213675214,29.44120591179415,52.11590577444236,56.80527152919792,127.71392081736909,735.3064885928586,59
1729,sleepy-sloth-society-by-zzz-labs #1729,94.40196356084208,34.18803418803419,62.8456510809452,233.42670401493933,93.84384384384386,11.527244642713054,52.11590577444236,56.80527152919792,92.5925925925926,731.7472112275507,60
525,sleepy-sloth-society-by-zzz-labs #525,49.4486475794887,34.18803418803419,233.42670401493933,32.038959374599514,89.03133903133903,59.96282304970918,52.11590577444236,56.80527152919792,123.4567901234568,730.4744746652071,61
1276,sleepy-sloth-society-by-zzz-labs #1276,79.87858455148175,34.463744141163495,233.42670401493933,108.93246187363836,62.00396825396826,11.527244642713054,52.11590577444236,56.80527152919792,90.3342366757001,729.4881214572448,62
1796,sleepy-sloth-society-by-zzz-labs #1796,39.939292275740875,42.73504273504273,128.15583749839806,148.54426619132502,86.80555555555557,171.9986240110079,52.11590577444236,48.016901949486225,6.402253593264829,724.7136795842636,63
1793,sleepy-sloth-society-by-zzz-labs #1793,49.4486475794887,42.73504273504273,41.10658938627863,204.24836601307192,86.80555555555557,67.38090425173506,52.11590577444236,56.80527152919792,123.4567901234568,724.1030729482698,64
1848,sleepy-sloth-society-by-zzz-labs #1848,45.14876518127229,29.677113010446345,30.829942039708968,233.42670401493933,40.37467700258398,142.08581983518044,52.11590577444236,56.80527152919792,92.5925925925926,723.0567909803643,65
977,sleepy-sloth-society-by-zzz-labs #977,49.4486475794887,27.750027750027748,61.659884079417935,233.42670401493933,217.0138888888889,25.235319352966414,52.11590577444236,48.016901949486225,6.402253593264829,721.0695329829224,66
645,sleepy-sloth-society-by-zzz-labs #645,74.17297136923305,45.95165885488466,233.42670401493933,32.6797385620915,89.03133903133903,11.527244642713054,52.11590577444236,56.80527152919792,123.4567901234568,719.1676239022978,67
1711,sleepy-sloth-society-by-zzz-labs #1711,54.65376837732962,27.750027750027748,233.42670401493933,29.708853238265004,35.07295173961841,56.34437683119225,52.11590577444236,56.80527152919792,172.26528854435833,718.143147799371,68
1780,sleepy-sloth-society-by-zzz-labs #1780,47.20098178042104,34.463744141163495,233.42670401493933,40.84967320261438,75.48309178743962,83.79420144126027,52.11590577444236,56.80527152919792,93.76465072667605,717.9042243981544,69
239,sleepy-sloth-society-by-zzz-labs #239,49.4486475794887,29.677113010446345,128.15583749839806,31.4228255404726,86.80555555555557,123.31976815883587,52.11590577444236,56.80527152919792,157.60441292356185,715.3553375703993,70
1619,sleepy-sloth-society-by-zzz-labs #1619,45.14876518127229,45.95165885488466,32.196786760681285,233.42670401493933,51.82421227197348,68.08278867102398,52.11590577444236,56.80527152919792,127.71392081736909,713.2660138757844,71
609,sleepy-sloth-society-by-zzz-labs #609,51.92107995846314,38.156288156288156,37.136066547831255,148.54426619132502,86.80555555555557,142.08581983518044,52.11590577444236,56.80527152919792,92.5925925925926,706.1628461408766,72
1306,sleepy-sloth-society-by-zzz-labs #1306,37.08648568461653,27.750027750027748,32.196786760681285,326.79738562091507,29.677113010446345,56.34437683119225,52.11590577444236,56.80527152919792,87.14596949891067,705.9193224604302,73
147,sleepy-sloth-society-by-zzz-labs #147,86.53513326410524,137.85497656465398,62.8456510809452,34.76567932137394,91.37426900584795,25.235319352966414,52.11590577444236,56.80527152919792,157.60441292356185,705.1366188170949,74
1326,sleepy-sloth-society-by-zzz-labs #1326,94.40196356084208,49.691910157026435,48.05843906189927,136.16557734204795,51.82421227197348,56.34437683119225,52.11590577444236,56.80527152919792,157.60441292356185,703.0120694521836,75
3,sleepy-sloth-society-by-zzz-labs #3,79.87858455148175,26.54350480437437,233.42670401493933,34.76567932137394,49.60317460317461,171.9986240110079,52.11590577444236,48.016901949486225,6.402253593264829,702.7513326235452,76
543,sleepy-sloth-society-by-zzz-labs #543,94.40196356084208,49.691910157026435,128.15583749839806,30.259017187121763,80.74935400516796,123.31976815883587,52.11590577444236,56.80527152919792,87.14596949891067,702.6449973699431,77
935,sleepy-sloth-society-by-zzz-labs #935,41.53686396677051,32.873109796186725,233.42670401493933,32.038959374599514,69.44444444444444,83.79420144126027,52.11590577444236,56.80527152919792,100.10010010010011,702.1355604419413,78
537,sleepy-sloth-society-by-zzz-labs #537,51.92107995846314,26.54350480437437,233.42670401493933,49.51475539710834,82.67195767195767,56.34437683119225,52.11590577444236,56.80527152919792,92.5925925925926,701.936148574268,79
861,sleepy-sloth-society-by-zzz-labs #861,37.08648568461653,27.750027750027748,233.42670401493933,49.51475539710834,75.48309178743962,11.527244642713054,52.11590577444236,56.80527152919792,157.60441292356185,701.3138995040468,80
1436,sleepy-sloth-society-by-zzz-labs #1436,47.20098178042104,147.36221632773356,61.659884079417935,116.71335200746967,35.07295173961841,68.08278867102398,52.11590577444236,56.80527152919792,115.74074074074075,700.7540926500658,81
669,sleepy-sloth-society-by-zzz-labs #669,51.92107995846314,38.156288156288156,233.42670401493933,42.999656002751976,35.07295173961841,59.96282304970918,52.11590577444236,56.80527152919792,127.71392081736909,698.1746010427796,82
1323,sleepy-sloth-society-by-zzz-labs #1323,103.84215991692628,33.649639948852546,128.15583749839806,37.99969600243198,24.801587301587304,171.9986240110079,52.11590577444236,56.80527152919792,87.14596949891067,696.514691481755,83
1719,sleepy-sloth-society-by-zzz-labs #1719,54.65376837732962,25.589845949127387,33.177399555422845,233.42670401493933,69.44444444444444,79.70667941973538,52.11590577444236,56.80527152919792,91.44947416552355,696.369493230163,84
962,sleepy-sloth-society-by-zzz-labs #962,54.65376837732962,49.691910157026435,74.27213309566251,40.84967320261438,72.33796296296298,123.31976815883587,52.11590577444236,56.80527152919792,172.26528854435833,696.3116818024304,85
1788,sleepy-sloth-society-by-zzz-labs #1788,79.87858455148175,31.422825540472598,62.8456510809452,204.24836601307192,35.07295173961841,78.74635798094339,52.11590577444236,56.80527152919792,92.5925925925926,693.7285068027662,86
1327,sleepy-sloth-society-by-zzz-labs #1327,74.17297136923305,32.873109796186725,37.136066547831255,204.24836601307192,82.67195767195767,25.235319352966414,52.11590577444236,56.80527152919792,127.71392081736909,692.9728888722564,87
735,sleepy-sloth-society-by-zzz-labs #735,54.65376837732962,25.589845949127387,110.77877478675086,40.84967320261438,54.25347222222223,123.31976815883587,52.11590577444236,56.80527152919792,172.26528854435833,690.6317685448789,88
516,sleepy-sloth-society-by-zzz-labs #516,61.083623480544865,25.589845949127387,61.659884079417935,32.038959374599514,217.0138888888889,59.96282304970918,52.11590577444236,56.80527152919792,123.4567901234568,689.7269922493849,89
1120,sleepy-sloth-society-by-zzz-labs #1120,43.26756663205262,33.649639948852546,36.71880737313653,36.31082062454612,182.7485380116959,123.31976815883587,52.11590577444236,56.80527152919792,123.4567901234568,688.3931081762166,90
1722,sleepy-sloth-society-by-zzz-labs #1722,45.14876518127229,29.677113010446345,36.71880737313653,204.24836601307192,29.677113010446345,142.08581983518044,52.11590577444236,56.80527152919792,87.14596949891067,683.6231312261049,91
1081,sleepy-sloth-society-by-zzz-labs #1081,49.4486475794887,36.84055408193339,110.77877478675086,204.24836601307192,25.7201646090535,59.96282304970918,52.11590577444236,56.80527152919792,87.14596949891067,683.0664769225585,92
26,sleepy-sloth-society-by-zzz-labs #26,54.65376837732962,36.84055408193339,61.659884079417935,272.3311546840959,40.37467700258398,11.527244642713054,52.11590577444236,56.80527152919792,92.5925925925926,678.9010527643069,93
1200,sleepy-sloth-society-by-zzz-labs #1200,49.4486475794887,32.873109796186725,37.136066547831255,204.24836601307192,60.91617933723198,11.527244642713054,52.11590577444236,56.80527152919792,172.26528854435833,677.3360797645223,94
984,sleepy-sloth-society-by-zzz-labs #984,51.92107995846314,33.649639948852546,63.45580303318739,326.79738562091507,25.7201646090535,68.08278867102398,52.11590577444236,48.016901949486225,6.402253593264829,676.1619231586891,95
360,sleepy-sloth-society-by-zzz-labs #360,79.87858455148175,26.54350480437437,61.659884079417935,136.16557734204795,69.44444444444444,68.08278867102398,52.11590577444236,56.80527152919792,123.4567901234568,674.1527513198876,96
624,sleepy-sloth-society-by-zzz-labs #624,37.08648568461653,29.677113010446345,63.45580303318739,33.34667200213419,217.0138888888889,59.96282304970918,52.11590577444236,56.80527152919792,123.4567901234568,672.9207530960797,97
352,sleepy-sloth-society-by-zzz-labs #352,54.65376837732962,34.18803418803419,60.51803437424353,36.31082062454612,33.38675213675214,171.9986240110079,52.11590577444236,56.80527152919792,172.26528854435833,672.2424995599122,98
1376,sleepy-sloth-society-by-zzz-labs #1376,45.14876518127229,45.95165885488466,62.8456510809452,90.7770515613653,91.37426900584795,68.08278867102398,52.11590577444236,56.80527152919792,157.60441292356185,670.7057745825416,99
635,sleepy-sloth-society-by-zzz-labs #635,54.65376837732962,137.85497656465398,128.15583749839806,51.06209150326798,29.677113010446345,67.38090425173506,52.11590577444236,56.80527152919792,91.44947416552355,669.1553426749949,100
1562,sleepy-sloth-society-by-zzz-labs #1562,103.84215991692628,36.84055408193339,110.77877478675086,30.259017187121763,49.60317460317461,56.34437683119225,52.11590577444236,56.80527152919792,172.26528854435833,668.8545232550978,101
287,sleepy-sloth-society-by-zzz-labs #287,86.53513326410524,33.649639948852546,32.196786760681285,204.24836601307192,49.60317460317461,155.6178026766262,52.11590577444236,48.016901949486225,6.402253593264829,668.3859645837052,102
1046,sleepy-sloth-society-by-zzz-labs #1046,43.26756663205262,32.873109796186725,128.15583749839806,51.06209150326798,86.80555555555557,123.31976815883587,52.11590577444236,56.80527152919792,92.5925925925926,666.9976990405298,103
1557,sleepy-sloth-society-by-zzz-labs #1557,37.08648568461653,32.62217002675018,38.90445066915655,272.3311546840959,60.91617933723198,25.235319352966414,52.11590577444236,56.80527152919792,90.3342366757001,666.351173734158,104
1446,sleepy-sloth-society-by-zzz-labs #1446,43.26756663205262,33.649639948852546,74.27213309566251,204.24836601307192,35.07295173961841,78.74635798094339,52.11590577444236,56.80527152919792,87.14596949891067,665.3241622127524,105
1118,sleepy-sloth-society-by-zzz-labs #1118,43.26756663205262,33.649639948852546,32.196786760681285,204.24836601307192,25.7201646090535,123.31976815883587,52.11590577444236,56.80527152919792,92.5925925925926,663.9160620187806,106
1820,sleepy-sloth-society-by-zzz-labs #1820,47.20098178042104,33.649639948852546,37.136066547831255,233.42670401493933,51.82421227197348,56.34437683119225,52.11590577444236,56.80527152919792,92.5925925925926,661.0957512914428,107
1371,sleepy-sloth-society-by-zzz-labs #1371,43.26756663205262,34.18803418803419,233.42670401493933,42.999656002751976,24.801587301587304,78.74635798094339,52.11590577444236,56.80527152919792,93.76465072667605,660.1157341506253,108
985,sleepy-sloth-society-by-zzz-labs #985,41.53686396677051,31.422825540472598,61.659884079417935,36.31082062454612,182.7485380116959,25.235319352966414,52.11590577444236,56.80527152919792,172.26528854435833,660.1007174238681,109
840,sleepy-sloth-society-by-zzz-labs #840,45.14876518127229,27.750027750027748,37.136066547831255,204.24836601307192,48.22530864197532,29.44120591179415,52.11590577444236,56.80527152919792,157.60441292356185,658.4753302731748,110
1066,sleepy-sloth-society-by-zzz-labs #1066,41.53686396677051,29.677113010446345,233.42670401493933,52.70925574530888,89.03133903133903,11.527244642713054,52.11590577444236,56.80527152919792,91.44947416552355,658.2791718806811,111
1266,sleepy-sloth-society-by-zzz-labs #1266,61.083623480544865,34.18803418803419,38.90445066915655,51.06209150326798,82.67195767195767,123.31976815883587,52.11590577444236,56.80527152919792,157.60441292356185,657.7555158989992,112
60,sleepy-sloth-society-by-zzz-labs #60,94.40196356084208,38.156288156288156,128.15583749839806,33.34667200213419,24.801587301587304,142.08581983518044,52.11590577444236,56.80527152919792,87.14596949891067,657.0153151569812,113
757,sleepy-sloth-society-by-zzz-labs #757,86.53513326410524,26.54350480437437,33.177399555422845,102.12418300653596,35.07295173961841,171.9986240110079,52.11590577444236,56.80527152919792,92.5925925925926,656.9655662772976,114
228,sleepy-sloth-society-by-zzz-labs #228,54.65376837732962,137.85497656465398,32.196786760681285,125.6913021618904,49.60317460317461,59.96282304970918,52.11590577444236,56.80527152919792,87.14596949891067,656.02997831999,115
289,sleepy-sloth-society-by-zzz-labs #289,35.807641350664234,31.422825540472598,33.177399555422845,125.6913021618904,60.91617933723198,171.9986240110079,52.11590577444236,56.80527152919792,87.14596949891067,655.0811187592409,116
1583,sleepy-sloth-society-by-zzz-labs #1583,74.17297136923305,34.18803418803419,61.659884079417935,49.51475539710834,31.00198412698413,123.31976815883587,52.11590577444236,56.80527152919792,172.26528854435833,655.043863167612,117
924,sleepy-sloth-society-by-zzz-labs #924,37.08648568461653,25.589845949127387,36.71880737313653,204.24836601307192,89.03133903133903,59.96282304970918,52.11590577444236,56.80527152919792,92.5925925925926,654.1514369972335,118
466,sleepy-sloth-society-by-zzz-labs #466,37.08648568461653,147.36221632773356,38.90445066915655,34.76567932137394,24.801587301587304,171.9986240110079,52.11590577444236,56.80527152919792,87.14596949891067,650.9861901180267,119
1874,sleepy-sloth-society-by-zzz-labs #1874,45.14876518127229,31.422825540472598,36.71880737313653,204.24836601307192,51.06209150326797,79.70667941973538,52.11590577444236,56.80527152919792,91.44947416552355,648.6781865001205,120
1352,sleepy-sloth-society-by-zzz-labs #1352,47.20098178042104,147.36221632773356,110.77877478675086,74.27213309566251,82.67195767195767,79.70667941973538,52.11590577444236,48.016901949486225,6.402253593264829,648.5278043994543,121
1774,sleepy-sloth-society-by-zzz-labs #1774,47.20098178042104,25.589845949127387,37.136066547831255,148.54426619132502,69.44444444444444,123.31976815883587,52.11590577444236,56.80527152919792,87.14596949891067,647.302519874536,122
1928,sleepy-sloth-society-by-zzz-labs #1928,103.84215991692628,32.873109796186725,48.05843906189927,36.31082062454612,80.74935400516796,78.74635798094339,52.11590577444236,56.80527152919792,157.60441292356185,647.1058316128718,123
19,sleepy-sloth-society-by-zzz-labs #19,61.083623480544865,25.589845949127387,110.77877478675086,34.76567932137394,48.22530864197532,155.6178026766262,52.11590577444236,56.80527152919792,100.10010010010011,645.082312260139,124
206,sleepy-sloth-society-by-zzz-labs #206,47.20098178042104,31.422825540472598,41.10658938627863,326.79738562091507,31.00198412698413,59.96282304970918,52.11590577444236,48.016901949486225,6.402253593264829,644.0276508219741,125
2098,sleepy-sloth-society-by-zzz-labs #2098,45.14876518127229,34.463744141163495,33.177399555422845,35.52145495879511,40.37467700258398,171.9986240110079,52.11590577444236,56.80527152919792,172.26528854435833,641.8711306982443,126
771,sleepy-sloth-society-by-zzz-labs #771,54.65376837732962,31.422825540472598,32.196786760681285,102.12418300653596,69.44444444444444,68.08278867102398,52.11590577444236,56.80527152919792,172.26528854435833,639.1112626484864,127
1645,sleepy-sloth-society-by-zzz-labs #1645,43.26756663205262,33.649639948852546,110.77877478675086,125.6913021618904,48.22530864197532,76.89350249903883,52.11590577444236,56.80527152919792,91.44947416552355,638.8767461397244,128
213,sleepy-sloth-society-by-zzz-labs #213,64.90134994807893,34.18803418803419,110.77877478675086,37.99969600243198,217.0138888888889,67.38090425173506,52.11590577444236,48.016901949486225,6.402253593264829,638.7977093831133,129
