TOKEN_ID,TOKEN_NAME,background,shoes,hands,shorts,body,accessory,head,eyes,mouth,Trait Count,mask,special,RARITY_SCORE,Rank
3318,cryptoongoonz #3318,8.027486112449026,8.145975887911373,5.710891812865497,7.284382284382285,67.64069264069263,5.403185718299509,6.5114340782413915,16.61350345560872,11.690983913206134,315.65656565656565,4166.666666666666,5.985730019633194,4625.337498246522,11
4725,cryptoongoonz #4725,11.524454893283547,8.067899441701359,8.738814317673379,2.9943705833033896,11.273448773448774,6.606416151366207,14.450031790069936,16.61350345560872,11.690983913206134,315.65656565656565,4166.666666666666,5.985730019633194,4580.268885662526,12
2188,cryptoongoonz #2188,4.596433167861739,25.767882910740052,8.623068432671081,4166.666666666666,9.481548905829257,5.223677887126768,6.985776958113282,13.290802764486974,7.095217823187172,4.041579772701553,1.2110642832921572,5.985730019633194,4258.9694495923095,13
428,cryptoongoonz #428,8.027486112449026,12.199287561606402,8.857709750566894,4166.666666666666,5.895531187359981,5.023409086342355,8.576035127439882,8.54963920522554,4.9461855017410565,4.041579772701553,1.2110642832921572,5.985730019633194,4239.980324275025,14
2195,cryptoongoonz #2195,4.596433167861739,7.74617339034517,5.208333333333334,59.95203836930456,11.273448773448774,5.023409086342355,8.438818565400844,16.61350345560872,11.690983913206134,315.65656565656565,2777.777777777778,5.985730019633194,3229.9632155088284,15
6803,cryptoongoonz #6803,23.95324326913864,12.439667612081406,11.03460451977401,5.978000956480153,5.895531187359981,9.194894994299165,5.671249035887663,16.61350345560872,11.690983913206134,315.65656565656565,2777.777777777778,5.985730019633194,3201.8917523978125,16
3307,cryptoongoonz #3307,23.95324326913864,5.3051523639758935,5.661231884057972,2.9943705833033896,11.273448773448774,5.223677887126768,6.985776958113282,16.61350345560872,11.690983913206134,315.65656565656565,2777.777777777778,5.985730019633194,3189.121462541956,17
1933,cryptoongoonz #1933,23.95324326913864,87.07767328456984,6.609560067681895,7.284382284382285,9.481548905829257,5.738419868704954,22.931572188589247,16.61350345560872,11.690983913206134,315.65656565656565,1666.6666666666665,5.985730019633194,2179.6898495805763,18
4506,cryptoongoonz #4506,9.758001561280249,5.430650591940914,14.796401515151514,2.9943705833033896,12.584314909896305,6.4972191901866,15.287714792392832,16.61350345560872,11.690983913206134,315.65656565656565,1666.6666666666665,5.985730019633194,2083.962122855832,19
3962,cryptoongoonz #3962,9.758001561280249,7.74617339034517,7.440476190476191,7.284382284382285,12.584314909896305,6.4972191901866,14.064697609001405,16.61350345560872,11.690983913206134,315.65656565656565,1666.6666666666665,5.985730019633194,2081.9887148472485,20
2608,cryptoongoonz #2608,8.027486112449026,5.3051523639758935,9.300595238095237,7.284382284382285,9.481548905829257,7.559264634736333,5.3818995952811495,16.61350345560872,11.690983913206134,315.65656565656565,1666.6666666666665,5.985730019633194,2068.9537788464295,21
4175,cryptoongoonz #4175,4.596433167861739,4.990617638838982,5.972859327217126,2.9943705833033896,5.895531187359981,6.551362683438154,8.576035127439882,16.61350345560872,11.690983913206134,315.65656565656565,1666.6666666666665,5.985730019633194,2056.1906594271395,22
667,cryptoongoonz #667,8.027486112449026,4.912942656133318,10.416666666666668,2.9943705833033896,67.64069264069263,5.403185718299509,19.179133103183734,16.61350345560872,11.690983913206134,315.65656565656565,1041.6666666666665,5.985730019633194,1510.1879271924086,23
3960,cryptoongoonz #3960,4.596433167861739,5.55000555000555,10.850694444444445,5.978000956480153,8.01667468334135,7.559264634736333,40.571243102888666,16.61350345560872,11.690983913206134,315.65656565656565,1041.6666666666665,5.985730019633194,1474.7357662514385,24
3423,cryptoongoonz #3423,4.596433167861739,5.984010723347216,14.796401515151514,2.9943705833033896,38.45562221196739,4.6935135642542,6.5114340782413915,16.61350345560872,11.690983913206134,315.65656565656565,1041.6666666666665,5.985730019633194,1469.645235555807,25
484,cryptoongoonz #484,4.596433167861739,16.291951775822746,5.208333333333334,5.978000956480153,8.01667468334135,16.72688344707614,10.988045007032348,16.61350345560872,11.690983913206134,315.65656565656565,1041.6666666666665,5.985730019633194,1459.419772082628,26
5719,cryptoongoonz #5719,4.596433167861739,16.291951775822746,8.738814317673379,2.9943705833033896,3.686500036865,21.837875611460515,8.64633049733693,16.61350345560872,11.690983913206134,315.65656565656565,1041.6666666666665,5.985730019633194,1458.4057257020038,27
1527,cryptoongoonz #1527,4.596433167861739,5.430650591940914,8.45508658008658,5.978000956480153,8.01667468334135,9.766006484628306,10.988045007032348,16.61350345560872,11.690983913206134,315.65656565656565,1041.6666666666665,5.985730019633194,1444.8443471830515,28
2330,cryptoongoonz #2330,11.524454893283547,4.990617638838982,6.746545768566494,14.671361502347418,3.686500036865,4.823089092101709,6.205013651030032,16.61350345560872,11.690983913206134,315.65656565656565,1041.6666666666665,5.985730019633194,1444.2610322947135,29
400,cryptoongoonz #400,8.027486112449026,5.55000555000555,8.623068432671081,5.978000956480153,8.01667468334135,5.738419868704954,6.393044367727912,16.61350345560872,11.690983913206134,315.65656565656565,1041.6666666666665,5.985730019633194,1439.94014968306,30
4932,cryptoongoonz #4932,4.596433167861739,8.145975887911373,5.636724386724387,2.9943705833033896,9.481548905829257,92.48982611912689,8.576035127439882,16.61350345560872,11.690983913206134,315.65656565656565,925.9259259259259,5.985730019633194,1407.7936231491365,31
4549,cryptoongoonz #4549,9.758001561280249,12.199287561606402,65.10416666666666,9.792401096748922,3.686500036865,4.6935135642542,8.64633049733693,16.61350345560872,11.690983913206134,315.65656565656565,925.9259259259259,5.985730019633194,1389.7529099556978,32
864,cryptoongoonz #864,11.524454893283547,7.74617339034517,25.531045751633986,7.284382284382285,3.686500036865,22.787348464132712,15.287714792392832,16.61350345560872,11.690983913206134,315.65656565656565,925.9259259259259,5.985730019633194,1369.720328583975,33
6592,cryptoongoonz #6592,4.596433167861739,8.145975887911373,7.440476190476191,7.284382284382285,9.481548905829257,30.23705853894533,8.64633049733693,16.61350345560872,11.690983913206134,315.65656565656565,925.9259259259259,5.985730019633194,1351.7049144436826,34
5439,cryptoongoonz #5439,11.524454893283547,25.767882910740052,8.623068432671081,5.978000956480153,3.686500036865,7.313149041977475,9.767151117362086,16.61350345560872,11.690983913206134,315.65656565656565,925.9259259259259,5.985730019633194,1348.532916360319,35
2836,cryptoongoonz #2836,23.95324326913864,12.199287561606402,8.45508658008658,2.9943705833033896,3.686500036865,12.00249651927601,8.64633049733693,16.61350345560872,11.690983913206134,315.65656565656565,925.9259259259259,5.985730019633194,1347.8100240185524,36
419,cryptoongoonz #419,23.95324326913864,4.990617638838982,10.172526041666666,2.9943705833033896,12.584314909896305,6.748184738305395,7.032348804500702,16.61350345560872,11.690983913206134,315.65656565656565,925.9259259259259,5.985730019633194,1344.3483149565895,37
2174,cryptoongoonz #2174,9.758001561280249,16.08441098886959,7.315074906367041,5.978000956480153,3.686500036865,4.6935135642542,11.103708638685319,16.61350345560872,11.690983913206134,315.65656565656565,925.9259259259259,5.985730019633194,1334.491919623741,38
5551,cryptoongoonz #5551,9.758001561280249,1262.6262626262626,12.891914191419142,5.978000956480153,5.895531187359981,8.275405494869249,5.701904436081651,4.700927022808898,5.16988233347809,4.041579772701553,1.2110642832921572,5.985730019633194,1332.236203885667,39
128,cryptoongoonz #128,4.596433167861739,5.55000555000555,8.738814317673379,5.978000956480153,3.686500036865,7.4872716382150335,8.64633049733693,16.61350345560872,11.690983913206134,315.65656565656565,925.9259259259259,5.985730019633194,1320.5560651353774,40
6553,cryptoongoonz #6553,96.78668215253582,4.990617638838982,7.315074906367041,5.978000956480153,5.895531187359981,5.738419868704954,22.931572188589247,7.309941520467836,1028.8065843621398,4.041579772701553,1.2110642832921572,5.985730019633194,1196.9907988571108,41
6102,cryptoongoonz #6102,4.596433167861739,12.439667612081406,12.28380503144654,9.792401096748922,5.895531187359981,9.705722493982451,24.531449318025707,6.194865695311726,1028.8065843621398,4.041579772701553,1.2110642832921572,5.985730019633194,1125.4848340405854,42
6309,cryptoongoonz #6309,96.78668215253582,4.912942656133318,6.200396825396825,7.284382284382285,8.01667468334135,6.606416151366207,11.720581340834505,16.61350345560872,11.690983913206134,315.65656565656565,595.2380952380952,5.985730019633194,1086.712954377099,43
3919,cryptoongoonz #3919,8.027486112449026,17.296250172962502,12.28380503144654,14.671361502347418,8.01667468334135,25.360113613308986,9.334976289160226,16.61350345560872,11.690983913206134,315.65656565656565,595.2380952380952,5.985730019633194,1040.1755456881249,44
4155,cryptoongoonz #4155,8.027486112449026,4.990617638838982,10.850694444444445,2.9943705833033896,9.481548905829257,43.67575122292103,11.720581340834505,16.61350345560872,11.690983913206134,315.65656565656565,595.2380952380952,5.985730019633194,1036.9259285317294,45
5540,cryptoongoonz #5540,4.596433167861739,10.265254167693193,8.857709750566894,7.284382284382285,38.45562221196739,10.276647346569655,7.032348804500702,16.61350345560872,11.690983913206134,315.65656565656565,595.2380952380952,5.985730019633194,1031.9532760166508,46
3023,cryptoongoonz #3023,4.596433167861739,16.08441098886959,6.478026533996683,2.9943705833033896,5.895531187359981,25.360113613308986,21.527598381124598,16.61350345560872,11.690983913206134,315.65656565656565,595.2380952380952,5.985730019633194,1028.1213627389338,47
3800,cryptoongoonz #3800,9.758001561280249,27.750027750027748,8.857709750566894,308.641975308642,11.273448773448774,5.403185718299509,5.3818995952811495,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,1024.6320791216076,48
3909,cryptoongoonz #3909,4.596433167861739,7.74617339034517,8.623068432671081,14.671361502347418,11.273448773448774,5.696837116033178,7.032348804500702,16.61350345560872,11.690983913206134,315.65656565656565,595.2380952380952,5.985730019633194,1004.8245494703169,49
6329,cryptoongoonz #6329,8.027486112449026,7.277384798998632,12.28380503144654,2.9943705833033896,9.481548905829257,5.223677887126768,12.709064104519342,16.61350345560872,11.690983913206134,315.65656565656565,595.2380952380952,5.985730019633194,1003.1822157067818,50
4216,cryptoongoonz #4216,8.027486112449026,10.141576406636647,7.315074906367041,5.978000956480153,8.01667468334135,7.559264634736333,8.64633049733693,16.61350345560872,11.690983913206134,315.65656565656565,595.2380952380952,5.985730019633194,1000.8692864804564,51
4452,cryptoongoonz #4452,4.596433167861739,12.439667612081406,12.520032051282051,9.792401096748922,3.686500036865,4.6935135642542,6.205013651030032,16.61350345560872,11.690983913206134,315.65656565656565,595.2380952380952,5.985730019633194,999.1184394632321,52
919,cryptoongoonz #919,9.758001561280249,5.430650591940914,6.200396825396825,9.792401096748922,3.686500036865,9.705722493982451,7.032348804500702,16.61350345560872,11.690983913206134,315.65656565656565,595.2380952380952,5.985730019633194,996.7908996938239,53
1703,cryptoongoonz #1703,8.027486112449026,4.990617638838982,6.200396825396825,2.9943705833033896,3.686500036865,16.72688344707614,8.576035127439882,16.61350345560872,11.690983913206134,315.65656565656565,595.2380952380952,5.985730019633194,996.387168054478,54
2023,cryptoongoonz #2023,8.027486112449026,9.67529703161887,8.738814317673379,2.9943705833033896,5.895531187359981,10.276647346569655,5.3818995952811495,16.61350345560872,11.690983913206134,315.65656565656565,595.2380952380952,5.985730019633194,996.1749244573643,55
6897,cryptoongoonz #6897,4.596433167861739,8.145975887911373,6.084501557632398,7.284382284382285,3.686500036865,5.403185718299509,5.671249035887663,16.61350345560872,11.690983913206134,315.65656565656565,595.2380952380952,5.985730019633194,986.0571059719488,56
6332,cryptoongoonz #6332,4.596433167861739,4.912942656133318,5.208333333333334,2.9943705833033896,3.686500036865,4.960022220899549,5.3818995952811495,16.61350345560872,11.690983913206134,315.65656565656565,595.2380952380952,5.985730019633194,976.9253798767863,57
2701,cryptoongoonz #2701,9.758001561280249,7.74617339034517,12.28380503144654,5.978000956480153,9.481548905829257,9.705722493982451,58.60290670417252,16.61350345560872,11.690983913206134,315.65656565656565,462.96296296296293,5.985730019633194,926.4659050515129,58
1972,cryptoongoonz #1972,9.758001561280249,8.145975887911373,11.625744047619047,2.9943705833033896,3.686500036865,8.275405494869249,65.92827004219409,16.61350345560872,11.690983913206134,315.65656565656565,462.96296296296293,5.985730019633194,923.324013662019,59
1836,cryptoongoonz #1836,4.596433167861739,26.58160552897395,6.478026533996683,2.9943705833033896,8.01667468334135,24.957572127383447,9.253090532237767,16.61350345560872,11.690983913206134,315.65656565656565,462.96296296296293,5.985730019633194,895.7875191650749,60
5988,cryptoongoonz #5988,23.95324326913864,16.291951775822746,14.796401515151514,2.9943705833033896,3.686500036865,8.275405494869249,10.548523206751053,16.61350345560872,11.690983913206134,315.65656565656565,462.96296296296293,5.985730019633194,893.4561418898782,61
5165,cryptoongoonz #5165,23.95324326913864,9.67529703161887,5.710891812865497,2.9943705833033896,3.686500036865,7.559264634736333,13.699380787988382,16.61350345560872,11.690983913206134,315.65656565656565,462.96296296296293,5.985730019633194,880.1886941644927,62
720,cryptoongoonz #720,4.596433167861739,5.984010723347216,18.8707729468599,2.9943705833033896,3.686500036865,11.230907457322552,19.179133103183734,16.61350345560872,11.690983913206134,315.65656565656565,462.96296296296293,5.985730019633194,879.4518740267201,63
4620,cryptoongoonz #4620,11.524454893283547,11.273448773448774,8.738814317673379,7.284382284382285,3.686500036865,7.4872716382150335,12.709064104519342,16.61350345560872,11.690983913206134,315.65656565656565,462.96296296296293,5.985730019633194,875.6136820563639,64
4054,cryptoongoonz #4054,8.027486112449026,16.291951775822746,6.200396825396825,7.284382284382285,12.584314909896305,5.023409086342355,6.551877768168357,16.61350345560872,11.690983913206134,315.65656565656565,462.96296296296293,5.985730019633194,874.8735647704345,65
429,cryptoongoonz #429,11.524454893283547,5.55000555000555,8.738814317673379,7.284382284382285,12.584314909896305,5.738419868704954,9.767151117362086,16.61350345560872,11.690983913206134,315.65656565656565,462.96296296296293,5.985730019633194,874.0972889492847,66
4407,cryptoongoonz #4407,4.596433167861739,4.990617638838982,7.315074906367041,14.671361502347418,12.584314909896305,8.275405494869249,8.438818565400844,16.61350345560872,11.690983913206134,315.65656565656565,462.96296296296293,5.985730019633194,873.7817721935581,67
6581,cryptoongoonz #6581,11.524454893283547,5.55000555000555,8.738814317673379,9.792401096748922,3.686500036865,14.833274000237331,6.634291325000663,16.61350345560872,11.690983913206134,315.65656565656565,462.96296296296293,5.985730019633194,873.669487227791,68
6231,cryptoongoonz #6231,9.758001561280249,11.273448773448774,8.623068432671081,9.792401096748922,3.686500036865,9.766006484628306,6.551877768168357,16.61350345560872,11.690983913206134,315.65656565656565,462.96296296296293,5.985730019633194,872.3610501617873,69
3591,cryptoongoonz #3591,4.596433167861739,8.067899441701359,9.300595238095237,2.9943705833033896,3.686500036865,5.223677887126768,23.44116268166901,16.61350345560872,11.690983913206134,315.65656565656565,462.96296296296293,5.985730019633194,870.2203850445991,70
4707,cryptoongoonz #4707,9.758001561280249,5.3051523639758935,8.623068432671081,2.9943705833033896,8.01667468334135,8.275405494869249,8.438818565400844,16.61350345560872,11.690983913206134,315.65656565656565,462.96296296296293,5.985730019633194,864.3212376928186,71
3655,cryptoongoonz #3655,4.596433167861739,8.145975887911373,8.189203354297694,5.978000956480153,3.686500036865,4.960022220899549,11.103708638685319,16.61350345560872,11.690983913206134,315.65656565656565,462.96296296296293,5.985730019633194,859.5695902709774,72
1164,cryptoongoonz #1164,9.758001561280249,12.439667612081406,6.084501557632398,2.9943705833033896,3.686500036865,4.960022220899549,5.671249035887663,16.61350345560872,11.690983913206134,315.65656565656565,462.96296296296293,5.985730019633194,858.5040586159262,73
1431,cryptoongoonz #1431,4.596433167861739,4.990617638838982,7.614522417153997,2.9943705833033896,3.686500036865,11.476839737409907,8.438818565400844,16.61350345560872,11.690983913206134,315.65656565656565,462.96296296296293,5.985730019633194,856.7078481548104,74
2053,cryptoongoonz #2053,4.596433167861739,7.277384798998632,7.315074906367041,5.978000956480153,3.686500036865,6.748184738305395,6.205013651030032,16.61350345560872,11.690983913206134,315.65656565656565,462.96296296296293,5.985730019633194,854.7163382638846,75
4008,cryptoongoonz #4008,9.758001561280249,16.291951775822746,7.614522417153997,5.978000956480153,5.895531187359981,9.303710319675487,13.699380787988382,730.9941520467836,7.046620440836574,4.041579772701553,1.2110642832921572,5.985730019633194,817.820245569008,76
1900,cryptoongoonz #1900,4.596433167861739,26.58160552897395,12.891914191419142,2.9943705833033896,81.45975887911372,30.23705853894533,5.671249035887663,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,811.9982205895661,77
4376,cryptoongoonz #4376,8.027486112449026,5.3051523639758935,26.573129251700678,2.9943705833033896,3.686500036865,5.823433496389471,11.720581340834505,730.9941520467836,5.591340132402934,4.041579772701553,1.2110642832921572,5.985730019633194,811.9545194403313,78
1135,cryptoongoonz #1135,9.758001561280249,4.912942656133318,7.891414141414142,9.792401096748922,3.686500036865,5.696837116033178,8.438818565400844,730.9941520467836,7.095217823187172,4.041579772701553,1.2110642832921572,5.985730019633194,799.5046591194732,79
193,cryptoongoonz #193,9.758001561280249,12.439667612081406,651.0416666666666,5.978000956480153,11.273448773448774,9.194894994299165,8.790436005625878,52.21386800334169,5.4147714966428415,4.041579772701553,1.2110642832921572,5.985730019633194,777.3431301454935,80
476,cryptoongoonz #476,23.95324326913864,46.76393565282454,6.746545768566494,2.9943705833033896,11.273448773448774,21.837875611460515,9.093554488578494,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,770.2288048113821,81
2601,cryptoongoonz #2601,8.027486112449026,5.430650591940914,46.50297619047619,5.978000956480153,8.01667468334135,16.72688344707614,8.576035127439882,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,746.8245377732649,82
4869,cryptoongoonz #4869,4.596433167861739,5.984010723347216,25.531045751633986,14.671361502347418,5.895531187359981,5.023409086342355,24.531449318025707,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,733.7990714009796,83
241,cryptoongoonz #241,4.596433167861739,4.912942656133318,651.0416666666666,14.671361502347418,3.686500036865,4.960022220899549,21.527598381124598,7.654389026667892,8.23045267489712,4.041579772701553,1.2110642832921572,5.985730019633194,732.51974040909,84
4611,cryptoongoonz #4611,23.95324326913864,9.67529703161887,6.478026533996683,9.792401096748922,3.686500036865,4.823089092101709,26.371308016877634,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,732.3456957414087,85
4089,cryptoongoonz #4089,9.758001561280249,16.291951775822746,26.573129251700678,2.9943705833033896,9.481548905829257,7.313149041977475,10.548523206751053,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,730.5265049907262,86
5304,cryptoongoonz #5304,8.027486112449026,5.3051523639758935,9.300595238095237,5.978000956480153,12.584314909896305,30.23705853894533,10.548523206751053,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,729.5469619906543,87
1162,cryptoongoonz #1162,11.524454893283547,12.689711182173495,651.0416666666666,7.284382284382285,3.686500036865,11.151255631384094,8.438818565400844,6.194865695311726,5.358367626886145,4.041579772701553,1.2110642832921572,5.985730019633194,728.6083966579805,88
2981,cryptoongoonz #2981,4.596433167861739,8.067899441701359,8.738814317673379,2.9943705833033896,38.45562221196739,9.194894994299165,8.438818565400844,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,728.0526839462684,89
3102,cryptoongoonz #3102,4.596433167861739,5.55000555000555,651.0416666666666,2.9943705833033896,3.686500036865,14.038634321653188,6.551877768168357,14.475131723698686,13.189828004642818,4.041579772701553,1.2110642832921572,5.985730019633194,727.3628218984921,90
2542,cryptoongoonz #2542,23.95324326913864,5.430650591940914,24.56761006289308,2.9943705833033896,5.895531187359981,7.559264634736333,6.634291325000663,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,724.6007923184343,91
455,cryptoongoonz #455,9.758001561280249,16.291951775822746,24.56761006289308,5.978000956480153,5.895531187359981,5.823433496389471,8.576035127439882,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,724.4563948317268,92
344,cryptoongoonz #344,4.596433167861739,5.3051523639758935,7.939532520325203,7.284382284382285,9.481548905829257,5.738419868704954,34.02749421532598,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,721.9387939904666,93
900,cryptoongoonz #900,11.524454893283547,4.912942656133318,6.609560067681895,2.9943705833033896,12.584314909896305,14.038634321653188,19.179133103183734,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,719.4092411991967,94
5315,cryptoongoonz #5315,11.524454893283547,10.141576406636647,8.738814317673379,5.978000956480153,12.584314909896305,4.823089092101709,8.576035127439882,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,709.9321163675729,95
6353,cryptoongoonz #6353,11.524454893283547,4.990617638838982,7.570251937984496,14.671361502347418,3.686500036865,7.559264634736333,11.720581340834505,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,709.2888626489515,96
424,cryptoongoonz #424,4.596433167861739,5.430650591940914,18.8707729468599,5.978000956480153,9.481548905829257,4.6935135642542,9.767151117362086,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,706.3839019146495,97
1721,cryptoongoonz #1721,4.596433167861739,12.689711182173495,5.972859327217126,5.978000956480153,8.01667468334135,9.194894994299165,11.342498071775326,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,705.3569030472096,98
3674,cryptoongoonz #3674,517.5983436853002,12.199287561606402,29.592803030303028,5.978000956480153,3.686500036865,104.82180293501047,5.701904436081651,4.52627957923705,6.951395840284729,4.041579772701553,1.2110642832921572,5.985730019633194,702.2946921367956,99
1948,cryptoongoonz #1948,9.758001561280249,5.984010723347216,8.857709750566894,2.9943705833033896,9.481548905829257,11.230907457322552,5.3818995952811495,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,701.254279240992,100
2125,cryptoongoonz #2125,9.758001561280249,10.141576406636647,7.440476190476191,9.792401096748922,3.686500036865,4.6935135642542,6.5114340782413915,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,699.5897335985638,101
4614,cryptoongoonz #4614,4.596433167861739,12.689711182173495,6.609560067681895,5.978000956480153,11.273448773448774,4.823089092101709,5.701904436081651,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,699.2379783398907,102
4525,cryptoongoonz #4525,4.596433167861739,5.3051523639758935,7.076539855072464,14.671361502347418,5.895531187359981,6.4972191901866,5.3818995952811495,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,696.9899675261465,103
3659,cryptoongoonz #3659,9.758001561280249,13.650013650013651,5.636724386724387,2.9943705833033896,3.686500036865,4.6935135642542,8.64633049733693,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,696.6312849438391,104
48,cryptoongoonz #48,9.758001561280249,4.912942656133318,10.172526041666666,2.9943705833033896,8.01667468334135,4.823089092101709,8.177149772675236,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,696.4205850545632,105
1523,cryptoongoonz #1523,4.596433167861739,7.277384798998632,7.614522417153997,2.9943705833033896,12.584314909896305,6.748184738305395,6.939817899178324,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,696.3208591787591,106
133,cryptoongoonz #133,11.524454893283547,8.145975887911373,6.746545768566494,7.284382284382285,3.686500036865,5.023409086342355,6.205013651030032,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,696.1821122724423,107
4895,cryptoongoonz #4895,9.758001561280249,4.990617638838982,10.850694444444445,2.9943705833033896,3.686500036865,4.823089092101709,10.548523206751053,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,695.2176272276461,108
1417,cryptoongoonz #1417,8.027486112449026,4.912942656133318,7.939532520325203,5.978000956480153,3.686500036865,4.823089092101709,8.64633049733693,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,691.5797125357526,109
1434,cryptoongoonz #1434,4.596433167861739,10.265254167693193,6.084501557632398,5.978000956480153,5.895531187359981,12.00249651927601,527.4261603375527,5.094035902765043,102.88065843621398,4.041579772701553,1.2110642832921572,5.985730019633194,691.461446308462,110
1856,cryptoongoonz #1856,517.5983436853002,10.265254167693193,7.939532520325203,59.95203836930456,3.686500036865,22.787348464132712,34.02749421532598,14.76755862720775,5.747522817665586,4.041579772701553,1.2110642832921572,5.985730019633194,688.0099669794471,111
3374,cryptoongoonz #3374,8.027486112449026,4.912942656133318,5.208333333333334,2.9943705833033896,3.686500036865,4.6935135642542,9.093554488578494,16.61350345560872,11.690983913206134,315.65656565656565,297.6190476190476,5.985730019633194,686.182531438978,112
1545,cryptoongoonz #1545,9.758001561280249,7.277384798998632,7.614522417153997,2.9943705833033896,11.273448773448774,10.276647346569655,95.89566551591867,4.7313537349306385,514.4032921810699,4.041579772701553,1.2110642832921572,5.985730019633194,675.4630609883006,113
1041,cryptoongoonz #1041,517.5983436853002,5.430650591940914,6.609560067681895,14.671361502347418,5.895531187359981,78.61635220125785,9.767151117362086,4.35115566694514,8.23045267489712,4.041579772701553,1.2110642832921572,5.985730019633194,662.4089327707194,114
