TOKEN_ID,TOKEN_NAME,Head,Face,Hat,Shirt,Background,RARITY_SCORE,Rank
2992,dope-shibas #2992,20.2020202020202,20.833333333333336,21.93944712593243,24.479804161566705,20.04208838560978,107.49669320846246,44
2779,dope-shibas #2779,20.2020202020202,20.080321285140563,20.764119601328904,24.479804161566705,21.949078138718175,107.47534338877455,45
2754,dope-shibas #2754,20.2020202020202,22.675736961451246,21.33560913164071,24.479804161566705,18.763486255746315,107.45665671242517,46
2309,dope-shibas #2309,20.2020202020202,21.73913043478261,22.688598979013044,22.637238256932655,20.179598425991323,107.44658629873982,47
3295,dope-shibas #3295,20.2020202020202,21.73913043478261,22.688598979013044,22.637238256932655,20.179598425991323,107.44658629873982,48
6059,dope-shibas #6059,20.2020202020202,22.675736961451246,19.962072063080146,22.637238256932655,21.949078138718175,107.42614562220241,49
638,dope-shibas #638,20.2020202020202,20.04008016032064,22.578460149017836,22.637238256932655,21.949078138718175,107.4068769070095,50
4979,dope-shibas #4979,20.2020202020202,22.675736961451246,20.4897039237783,22.637238256932655,21.390374331550802,107.3950736757332,51
9550,dope-shibas #9550,20.2020202020202,21.69197396963124,20.39983680130559,23.13475997686524,21.949078138718175,107.37766908854046,52
5953,dope-shibas #5953,20.2020202020202,21.73913043478261,22.688598979013044,22.637238256932655,20.110608345902463,107.37759621865096,53
8657,dope-shibas #8657,20.2020202020202,19.305019305019307,22.688598979013044,25.062656641604008,20.110608345902463,107.36890347355903,54
1261,dope-shibas #1261,20.2020202020202,21.73913043478261,21.836445026749644,22.637238256932655,20.933640360058615,107.34847428054373,55
4751,dope-shibas #4751,20.2020202020202,20.66115702479339,21.836445026749644,24.479804161566705,20.145044319097504,107.32447073422745,56
9601,dope-shibas #9601,20.2020202020202,20.70393374741201,19.962072063080146,25.062656641604008,21.390374331550802,107.32105698566717,57
2766,dope-shibas #2766,20.2020202020202,22.675736961451246,20.39983680130559,22.637238256932655,21.390374331550802,107.30520655326049,58
4430,dope-shibas #4430,20.2020202020202,22.675736961451246,21.43392991104919,22.1606648199446,20.82248828735034,107.29484018181557,59
7,dope-shibas #7,20.2020202020202,20.66115702479339,21.33560913164071,24.479804161566705,20.60368806016277,107.28227858018377,60
2974,dope-shibas #2974,20.2020202020202,21.73913043478261,20.671834625322997,24.479804161566705,20.179598425991323,107.27238784968384,61
191,dope-shibas #191,20.2020202020202,21.69197396963124,22.578460149017836,22.637238256932655,20.110608345902463,107.22030092350438,62
5242,dope-shibas #5242,20.2020202020202,22.675736961451246,21.93944712593243,20.43944813490036,21.949078138718175,107.20573056302241,63
8021,dope-shibas #8021,20.2020202020202,22.675736961451246,22.688598979013044,21.482277121374867,20.145044319097504,107.19367758295687,64
2556,dope-shibas #2556,20.2020202020202,20.70393374741201,20.39983680130559,24.479804161566705,21.390374331550802,107.1759692438553,65
7275,dope-shibas #7275,20.2020202020202,20.408163265306126,20.671834625322997,25.062656641604008,20.82248828735034,107.16716302160367,66
1542,dope-shibas #1542,20.2020202020202,22.675736961451246,21.04598547827002,22.637238256932655,20.60368806016277,107.16466895883688,67
8486,dope-shibas #8486,20.2020202020202,22.675736961451246,20.39983680130559,21.929824561403507,21.949078138718175,107.15649666489871,68
3272,dope-shibas #3272,20.2020202020202,20.833333333333336,22.688598979013044,21.482277121374867,21.949078138718175,107.15530777445963,69
8173,dope-shibas #8173,20.2020202020202,21.69197396963124,21.93944712593243,21.929824561403507,21.390374331550802,107.15364019053818,70
7461,dope-shibas #7461,20.2020202020202,22.22222222222222,20.134903855834086,25.062656641604008,19.5102916788606,107.13209460054111,71
2512,dope-shibas #2512,20.2020202020202,21.69197396963124,20.39983680130559,25.062656641604008,19.772614928324273,107.12910254288532,72
3201,dope-shibas #3201,20.2020202020202,22.22222222222222,19.140587616039813,25.062656641604008,20.496003279360526,107.12348996124676,73
8792,dope-shibas #8792,20.2020202020202,20.70393374741201,22.254367419606098,24.479804161566705,19.477989871445267,107.11811540205028,74
8512,dope-shibas #8512,20.2020202020202,21.73913043478261,22.043425548330212,22.637238256932655,20.496003279360526,107.11781772142619,75
959,dope-shibas #959,20.2020202020202,22.675736961451246,22.254367419606098,21.929824561403507,20.04208838560978,107.10403753009084,76
7194,dope-shibas #7194,20.2020202020202,22.675736961451246,20.764119601328904,22.637238256932655,20.82248828735034,107.10160330908333,77
2303,dope-shibas #2303,20.2020202020202,21.73913043478261,20.048115477145146,23.13475997686524,21.949078138718175,107.07310422953138,78
8430,dope-shibas #8430,20.2020202020202,20.04008016032064,20.39983680130559,24.479804161566705,21.949078138718175,107.07081946393131,79
5930,dope-shibas #5930,20.2020202020202,22.22222222222222,21.734405564007822,23.13475997686524,19.772614928324273,107.06602289343975,80
5679,dope-shibas #5679,20.2020202020202,20.70393374741201,20.4897039237783,25.062656641604008,20.60368806016277,107.06200257497729,81
8356,dope-shibas #8356,20.2020202020202,20.04008016032064,21.734405564007822,23.13475997686524,21.949078138718175,107.06034404193208,82
5061,dope-shibas #5061,20.2020202020202,21.73913043478261,20.580366330520683,24.479804161566705,20.04208838560978,107.04340951449998,83
5838,dope-shibas #5838,20.2020202020202,22.675736961451246,21.734405564007822,21.929824561403507,20.496003279360526,107.0379905682433,84
8678,dope-shibas #8678,20.2020202020202,22.22222222222222,20.4897039237783,22.1606648199446,21.949078138718175,107.0236893066835,85
4693,dope-shibas #4693,20.2020202020202,20.04008016032064,22.254367419606098,24.479804161566705,20.04208838560978,107.01836032912342,86
6675,dope-shibas #6675,20.2020202020202,21.73913043478261,20.4897039237783,22.637238256932655,21.949078138718175,107.01717095623194,87
2049,dope-shibas #2049,20.2020202020202,20.0,22.043425548330212,25.062656641604008,19.706375012316485,107.0144774042709,88
2096,dope-shibas #2096,20.2020202020202,20.833333333333336,20.764119601328904,25.062656641604008,20.145044319097504,107.00717409738395,89
8833,dope-shibas #8833,20.2020202020202,22.675736961451246,20.134903855834086,24.479804161566705,19.5102916788606,107.00275685973283,90
5825,dope-shibas #5825,20.2020202020202,21.73913043478261,21.04598547827002,24.479804161566705,19.5102916788606,106.97723195550013,91
5964,dope-shibas #5964,20.2020202020202,21.73913043478261,22.688598979013044,22.637238256932655,19.706375012316485,106.97336288506499,92
3880,dope-shibas #3880,20.2020202020202,21.141649048625794,19.962072063080146,25.062656641604008,20.60368806016277,106.97208601549292,93
2885,dope-shibas #2885,20.2020202020202,21.141649048625794,20.85723224528105,25.062656641604008,19.706375012316485,106.96993314984753,94
6127,dope-shibas #6127,20.2020202020202,21.69197396963124,21.04598547827002,22.637238256932655,21.390374331550802,106.96759223840492,95
3768,dope-shibas #3768,20.2020202020202,21.73913043478261,21.14164904862579,21.929824561403507,21.949078138718175,106.96170238555028,96
412,dope-shibas #412,20.2020202020202,20.408163265306126,21.14164904862579,25.062656641604008,20.145044319097504,106.95953347665363,97
905,dope-shibas #905,20.2020202020202,20.080321285140563,20.671834625322997,25.062656641604008,20.933640360058615,106.95047311414639,98
8188,dope-shibas #8188,20.2020202020202,21.141649048625794,21.04598547827002,25.062656641604008,19.477989871445267,106.93030124196528,99
6370,dope-shibas #6370,20.2020202020202,20.70393374741201,21.43392991104919,22.637238256932655,21.949078138718175,106.92620025613223,100
9604,dope-shibas #9604,20.2020202020202,20.080321285140563,22.043425548330212,22.637238256932655,21.949078138718175,106.91208343114181,101
4606,dope-shibas #4606,20.2020202020202,20.70393374741201,22.043425548330212,23.13475997686524,20.82248828735034,106.906627761978,102
2989,dope-shibas #2989,20.2020202020202,22.675736961451246,22.578460149017836,20.050125313283207,21.390374331550802,106.89671695732329,103
6410,dope-shibas #6410,20.2020202020202,19.64636542239686,22.254367419606098,23.391812865497077,21.390374331550802,106.88494024107104,104
8666,dope-shibas #8666,20.2020202020202,20.66115702479339,22.688598979013044,21.929824561403507,21.390374331550802,106.87197509878094,105
34,dope-shibas #34,20.2020202020202,22.675736961451246,19.962072063080146,22.637238256932655,21.390374331550802,106.86744181503504,106
7013,dope-shibas #7013,20.2020202020202,21.73913043478261,22.578460149017836,22.1606648199446,20.179598425991323,106.85987403175656,107
6192,dope-shibas #6192,20.2020202020202,22.22222222222222,20.39983680130559,22.637238256932655,21.390374331550802,106.85169181403147,108
4496,dope-shibas #4496,20.2020202020202,21.69197396963124,22.254367419606098,22.1606648199446,20.53177291859152,106.84079932979367,109
8323,dope-shibas #8323,20.2020202020202,22.675736961451246,21.14164904862579,22.637238256932655,20.179598425991323,106.8362428950212,110
5782,dope-shibas #5782,20.2020202020202,20.0,22.043425548330212,22.637238256932655,21.949078138718175,106.83176214600125,111
8334,dope-shibas #8334,20.2020202020202,21.69197396963124,22.578460149017836,22.637238256932655,19.706375012316485,106.8160675899184,112
8201,dope-shibas #8201,20.2020202020202,22.22222222222222,22.688598979013044,21.929824561403507,19.772614928324273,106.81528089298324,113
4692,dope-shibas #4692,20.2020202020202,21.73913043478261,20.764119601328904,22.1606648199446,21.949078138718175,106.8150131967945,114
1161,dope-shibas #1161,20.2020202020202,21.141649048625794,22.688598979013044,22.637238256932655,20.145044319097504,106.81455080568921,115
515,dope-shibas #515,20.2020202020202,22.22222222222222,21.734405564007822,21.26528442317916,21.390374331550802,106.81430674298021,116
3034,dope-shibas #3034,20.2020202020202,22.675736961451246,21.14164904862579,22.637238256932655,20.145044319097504,106.8016887881274,117
5493,dope-shibas #5493,20.2020202020202,22.675736961451246,22.254367419606098,20.844189682126107,20.82248828735034,106.798802552554,118
9538,dope-shibas #9538,20.2020202020202,22.675736961451246,19.962072063080146,24.479804161566705,19.477989871445267,106.79762325956355,119
1095,dope-shibas #1095,20.2020202020202,22.22222222222222,20.4897039237783,21.929824561403507,21.949078138718175,106.7928490481424,120
5365,dope-shibas #5365,20.2020202020202,22.675736961451246,22.254367419606098,19.675356615838663,21.949078138718175,106.75655933763439,121
5464,dope-shibas #5464,20.2020202020202,21.73913043478261,22.578460149017836,20.844189682126107,21.390374331550802,106.75417479949756,122
9808,dope-shibas #9808,20.2020202020202,22.22222222222222,19.140587616039813,25.062656641604008,20.110608345902463,106.7380950277887,123
9234,dope-shibas #9234,20.2020202020202,20.70393374741201,22.254367419606098,22.637238256932655,20.933640360058615,106.73119998602958,124
5773,dope-shibas #5773,20.2020202020202,21.73913043478261,22.254367419606098,21.929824561403507,20.60368806016277,106.72903067797517,125
221,dope-shibas #221,20.2020202020202,22.22222222222222,21.14164904862579,22.637238256932655,20.496003279360526,106.6991330091614,126
5409,dope-shibas #5409,20.2020202020202,20.66115702479339,19.962072063080146,24.479804161566705,21.390374331550802,106.69542778301124,127
1251,dope-shibas #1251,20.2020202020202,20.04008016032064,20.580366330520683,24.479804161566705,21.390374331550802,106.69264518597903,128
3186,dope-shibas #3186,20.2020202020202,21.141649048625794,22.578460149017836,21.929824561403507,20.82248828735034,106.67444224841768,129
1732,dope-shibas #1732,20.2020202020202,20.66115702479339,21.23818625889349,25.062656641604008,19.5102916788606,106.67431180617169,130
566,dope-shibas #566,20.2020202020202,20.161290322580644,19.876764062810576,24.479804161566705,21.949078138718175,106.66895688769631,131
5255,dope-shibas #5255,20.2020202020202,22.675736961451246,22.578460149017836,21.052631578947366,20.145044319097504,106.65389321053416,132
1762,dope-shibas #1762,20.2020202020202,21.141649048625794,21.734405564007822,23.391812865497077,20.179598425991323,106.6494861061422,133
4973,dope-shibas #4973,20.2020202020202,22.675736961451246,19.876764062810576,23.391812865497077,20.496003279360526,106.64233737113962,134
6194,dope-shibas #6194,20.2020202020202,19.26782273603083,22.578460149017836,22.637238256932655,21.949078138718175,106.6346194827197,135
847,dope-shibas #847,20.2020202020202,22.675736961451246,19.876764062810576,21.929824561403507,21.949078138718175,106.63342392640371,136
1017,dope-shibas #1017,20.2020202020202,21.73913043478261,21.93944712593243,22.637238256932655,20.110608345902463,106.62844436557036,137
9849,dope-shibas #9849,20.2020202020202,19.26782273603083,22.043425548330212,25.062656641604008,20.04208838560978,106.61801351359503,138
8785,dope-shibas #8785,20.2020202020202,21.141649048625794,20.671834625322997,22.637238256932655,21.949078138718175,106.60182027161981,139
8236,dope-shibas #8236,20.2020202020202,22.675736961451246,20.39983680130559,21.929824561403507,21.390374331550802,106.59779285773133,140
6853,dope-shibas #6853,20.2020202020202,21.69197396963124,21.93944712593243,21.929824561403507,20.82248828735034,106.58575414633772,141
3791,dope-shibas #3791,20.2020202020202,21.69197396963124,22.578460149017836,21.929824561403507,20.179598425991323,106.5818773080641,142
5092,dope-shibas #5092,20.2020202020202,21.69197396963124,21.43392991104919,22.637238256932655,20.60368806016277,106.56885039979605,143
7571,dope-shibas #7571,20.2020202020202,19.64636542239686,22.688598979013044,22.637238256932655,21.390374331550802,106.56459719191356,144
5709,dope-shibas #5709,20.2020202020202,21.69197396963124,20.671834625322997,23.391812865497077,20.60368806016277,106.56132972263428,145
2256,dope-shibas #2256,20.2020202020202,21.69197396963124,22.578460149017836,21.26528442317916,20.82248828735034,106.56022703119878,146
149,dope-shibas #149,20.2020202020202,22.675736961451246,22.578460149017836,21.052631578947366,20.04208838560978,106.55093727704644,147
3457,dope-shibas #3457,20.2020202020202,20.080321285140563,20.671834625322997,25.062656641604008,20.53177291859152,106.54860567267929,148
1855,dope-shibas #1855,20.2020202020202,21.73913043478261,21.836445026749644,22.1606648199446,20.60368806016277,106.54194854365983,149
248,dope-shibas #248,20.2020202020202,21.73913043478261,22.254367419606098,22.637238256932655,19.706375012316485,106.53913132565803,150
6445,dope-shibas #6445,20.2020202020202,22.675736961451246,22.254367419606098,22.637238256932655,18.763486255746315,106.5328490957565,151
4118,dope-shibas #4118,20.2020202020202,20.080321285140563,22.254367419606098,23.391812865497077,20.60368806016277,106.5322098324267,152
6639,dope-shibas #6639,20.2020202020202,20.66115702479339,21.14164904862579,24.479804161566705,20.04208838560978,106.52671882261586,153
4178,dope-shibas #4178,20.2020202020202,22.675736961451246,21.23818625889349,22.637238256932655,19.772614928324273,106.52579660762187,154
8165,dope-shibas #8165,20.2020202020202,20.66115702479339,21.836445026749644,25.062656641604008,18.763486255746315,106.52576515091356,155
1789,dope-shibas #1789,20.2020202020202,21.73913043478261,21.33560913164071,23.13475997686524,20.110608345902463,106.52212809121123,156
6260,dope-shibas #6260,20.2020202020202,22.675736961451246,19.37984496124031,24.479804161566705,19.772614928324273,106.51002121460273,157
9586,dope-shibas #9586,20.2020202020202,20.408163265306126,22.688598979013044,22.637238256932655,20.53177291859152,106.46779362186354,158
2020,dope-shibas #2020,20.2020202020202,19.64636542239686,21.836445026749644,23.391812865497077,21.390374331550802,106.46701784821458,159
6166,dope-shibas #6166,20.2020202020202,20.833333333333336,22.254367419606098,22.637238256932655,20.53177291859152,106.45873213048381,160
5507,dope-shibas #5507,20.2020202020202,22.675736961451246,22.578460149017836,21.482277121374867,19.5102916788606,106.44878611272475,161
3571,dope-shibas #3571,20.2020202020202,19.64636542239686,20.134903855834086,25.062656641604008,21.390374331550802,106.43632045340595,162
7695,dope-shibas #7695,20.2020202020202,20.408163265306126,22.254367419606098,22.637238256932655,20.933640360058615,106.43542950392369,163
2197,dope-shibas #2197,20.2020202020202,20.66115702479339,22.578460149017836,22.1606648199446,20.82248828735034,106.42479048312636,164
6724,dope-shibas #6724,20.2020202020202,22.675736961451246,21.23818625889349,21.482277121374867,20.82248828735034,106.42070883109014,165
7261,dope-shibas #7261,20.2020202020202,20.66115702479339,22.688598979013044,21.929824561403507,20.933640360058615,106.41524112728875,166
3739,dope-shibas #3739,20.2020202020202,21.69197396963124,20.4897039237783,22.637238256932655,21.390374331550802,106.4113106839132,167
8793,dope-shibas #8793,20.2020202020202,20.080321285140563,22.688598979013044,21.482277121374867,21.949078138718175,106.40229572626686,168
4032,dope-shibas #4032,20.2020202020202,20.70393374741201,21.93944712593243,22.1606648199446,21.390374331550802,106.39644022686004,169
4626,dope-shibas #4626,20.2020202020202,22.675736961451246,21.04598547827002,21.929824561403507,20.53177291859152,106.38534012173648,170
5071,dope-shibas #5071,20.2020202020202,22.675736961451246,21.836445026749644,20.844189682126107,20.82248828735034,106.38088015969753,171
7649,dope-shibas #7649,20.2020202020202,20.161290322580644,22.578460149017836,21.482277121374867,21.949078138718175,106.37312593371173,172
9068,dope-shibas #9068,20.2020202020202,21.141649048625794,19.708316909735906,24.479804161566705,20.82248828735034,106.35427860929894,173
5245,dope-shibas #5245,20.2020202020202,21.141649048625794,20.39983680130559,24.479804161566705,20.110608345902463,106.33391855942075,174
5836,dope-shibas #5836,20.2020202020202,20.833333333333336,21.04598547827002,24.479804161566705,19.772614928324273,106.33375810351454,175
1718,dope-shibas #1718,20.2020202020202,22.22222222222222,19.876764062810576,22.637238256932655,21.390374331550802,106.32861907553645,176
8262,dope-shibas #8262,20.2020202020202,20.080321285140563,20.048115477145146,25.062656641604008,20.933640360058615,106.32675396596854,177
5438,dope-shibas #5438,20.2020202020202,19.26782273603083,20.85723224528105,25.062656641604008,20.933640360058615,106.32337218499471,178
477,dope-shibas #477,20.2020202020202,21.73913043478261,22.254367419606098,21.929824561403507,20.179598425991323,106.30494104380372,179
3195,dope-shibas #3195,20.2020202020202,20.080321285140563,21.04598547827002,24.479804161566705,20.496003279360526,106.30413440635802,180
8487,dope-shibas #8487,20.2020202020202,20.833333333333336,21.23818625889349,22.637238256932655,21.390374331550802,106.30115238273048,181
1069,dope-shibas #1069,20.2020202020202,21.73913043478261,22.578460149017836,20.844189682126107,20.933640360058615,106.29744082800538,182
7969,dope-shibas #7969,20.2020202020202,20.04008016032064,21.43392991104919,22.637238256932655,21.949078138718175,106.26234666904087,183
9228,dope-shibas #9228,20.2020202020202,21.141649048625794,19.708316909735906,25.062656641604008,20.145044319097504,106.25968712108342,184
4597,dope-shibas #4597,20.2020202020202,22.22222222222222,21.836445026749644,21.052631578947366,20.933640360058615,106.24695938999805,185
1921,dope-shibas #1921,20.2020202020202,22.675736961451246,19.792182088075208,22.637238256932655,20.933640360058615,106.24081786853792,186
3392,dope-shibas #3392,20.2020202020202,22.675736961451246,20.580366330520683,22.637238256932655,20.145044319097504,106.24040607002229,187
3070,dope-shibas #3070,20.2020202020202,22.675736961451246,20.4897039237783,23.391812865497077,19.477989871445267,106.2372638241921,188
4551,dope-shibas #4551,20.2020202020202,20.66115702479339,21.33560913164071,22.637238256932655,21.390374331550802,106.22639894693775,189
39,dope-shibas #39,20.2020202020202,20.161290322580644,22.578460149017836,23.13475997686524,20.145044319097504,106.22157496958144,190
4932,dope-shibas #4932,20.2020202020202,22.675736961451246,18.311664530305805,24.479804161566705,20.53177291859152,106.20099877393548,191
7679,dope-shibas #7679,20.2020202020202,22.675736961451246,20.4897039237783,22.637238256932655,20.179598425991323,106.18429777017371,192
2298,dope-shibas #2298,20.2020202020202,21.73913043478261,22.254367419606098,21.052631578947366,20.933640360058615,106.18178999541489,193
2831,dope-shibas #2831,20.2020202020202,22.675736961451246,20.134903855834086,22.637238256932655,20.53177291859152,106.1816721948297,194
1591,dope-shibas #1591,20.2020202020202,20.080321285140563,22.578460149017836,21.929824561403507,21.390374331550802,106.1810005291329,195
1150,dope-shibas #1150,20.2020202020202,21.73913043478261,20.048115477145146,24.479804161566705,19.706375012316485,106.17544528783115,196
719,dope-shibas #719,20.2020202020202,22.675736961451246,22.688598979013044,19.675356615838663,20.933640360058615,106.17535311838178,197
7083,dope-shibas #7083,20.2020202020202,21.69197396963124,20.39983680130559,21.929824561403507,21.949078138718175,106.17273367307872,198
407,dope-shibas #407,20.2020202020202,22.22222222222222,21.734405564007822,21.482277121374867,20.53177291859152,106.17269802821662,199
5798,dope-shibas #5798,20.2020202020202,22.675736961451246,22.043425548330212,19.8609731876862,21.390374331550802,106.17253023103866,200
2585,dope-shibas #2585,20.2020202020202,20.66115702479339,19.876764062810576,24.479804161566705,20.933640360058615,106.15338581124949,201
9141,dope-shibas #9141,20.2020202020202,22.22222222222222,21.04598547827002,22.637238256932655,20.04208838560978,106.14955454505488,202
505,dope-shibas #505,20.2020202020202,20.0,22.688598979013044,22.637238256932655,20.60368806016277,106.13154549812867,203
5525,dope-shibas #5525,20.2020202020202,22.675736961451246,21.14164904862579,21.929824561403507,20.179598425991323,106.12882919949206,204
2573,dope-shibas #2573,20.2020202020202,22.675736961451246,22.043425548330212,21.052631578947366,20.145044319097504,106.11885860984654,205
65,dope-shibas #65,20.2020202020202,21.69197396963124,20.764119601328904,22.637238256932655,20.82248828735034,106.11784031726334,206
1638,dope-shibas #1638,20.2020202020202,21.141649048625794,21.33560913164071,21.482277121374867,21.949078138718175,106.11063364237975,207
1722,dope-shibas #1722,20.2020202020202,22.22222222222222,19.792182088075208,23.391812865497077,20.496003279360526,106.10424065717523,208
9793,dope-shibas #9793,20.2020202020202,21.69197396963124,20.671834625322997,23.391812865497077,20.145044319097504,106.10268598156902,209
4653,dope-shibas #4653,20.2020202020202,22.22222222222222,20.85723224528105,22.637238256932655,20.179598425991323,106.09831135244744,210
1794,dope-shibas #1794,20.2020202020202,19.64636542239686,22.688598979013044,22.1606648199446,21.390374331550802,106.08802375492552,211
5866,dope-shibas #5866,20.2020202020202,22.22222222222222,21.04598547827002,23.13475997686524,19.477989871445267,106.08297775082295,212
890,dope-shibas #890,20.2020202020202,20.080321285140563,21.23818625889349,25.062656641604008,19.477989871445267,106.06117425910352,213
9027,dope-shibas #9027,20.2020202020202,20.833333333333336,22.578460149017836,21.052631578947366,21.390374331550802,106.05681959486954,214
5846,dope-shibas #5846,20.2020202020202,22.675736961451246,21.734405564007822,21.929824561403507,19.5102916788606,106.05227896774338,215
8516,dope-shibas #8516,20.2020202020202,21.73913043478261,21.23818625889349,21.482277121374867,21.390374331550802,106.05198834862196,216
1484,dope-shibas #1484,20.2020202020202,22.22222222222222,20.764119601328904,21.929824561403507,20.933640360058615,106.05182694703345,217
4387,dope-shibas #4387,20.2020202020202,20.408163265306126,20.134903855834086,24.479804161566705,20.82248828735034,106.04737977207745,218
1235,dope-shibas #1235,20.2020202020202,22.22222222222222,22.578460149017836,20.43944813490036,20.60368806016277,106.04583876832338,219
3296,dope-shibas #3296,20.2020202020202,20.833333333333336,22.578460149017836,21.929824561403507,20.496003279360526,106.0396415251354,220
9146,dope-shibas #9146,20.2020202020202,22.22222222222222,20.39983680130559,21.26528442317916,21.949078138718175,106.03844178744535,221
