TOKEN_ID,TOKEN_NAME,Sex,Fur,Eyes,Eyewear,Top,Neck,Head,Mouth,Nose,Ears,Expression,Background,Music,Dance,NUM_TRAITS,RARITY_SCORE,Rank
7125,None,32.91027475672581,434.7391304347826,9.829127043487553,4.3918913757543345,5.567776298268973,6.582054951345163,5.1407591201716745,124.98749999999998,9.925636599050495,9.252745926372963,127.765,35.93952180028129,29.529661016949152,34.929678007290406,4422.634615384616,5294.125372715096,13
8168,None,32.91027475672581,30.86111111111111,9.829127043487553,81.23525256093254,52.79545454545455,4599.54,5.1407591201716745,31.212947882736156,63.91801000555864,85.89243697478992,38.8146835443038,36.92630057803468,28.444897959183674,37.77545992115637,33.622368421052634,5168.9190844247,14
1807,None,32.91027475672581,27.024324324324326,32.936197636949515,4.3918913757543345,5.567776298268973,4599.54,145.1875,9.088563073031933,28.22496318114875,47.393508500772796,15.135044422507404,36.92630057803468,29.22012578616352,38.690612382234185,17.995070422535214,5070.232152738451,15
3136,None,76.37894387246763,30.86111111111111,37.01843058350101,113.65307635285397,5.567776298268973,6.582054951345163,5.1407591201716745,9.088563073031933,9.925636599050495,9.252745926372963,127.765,33.84503311258278,30.038793103448278,34.929678007290406,4422.634615384616,4952.682217496113,16
410,None,76.37894387246763,58.133720930232556,9.606390977443608,4.3918913757543345,5.567776298268973,6.582054951345163,5.1407591201716745,9.088563073031933,9.925636599050495,85.89243697478992,83.325,35.24551724137931,29.529661016949152,50.38935144609991,4422.634615384616,4891.832319261601,17
6504,None,32.91027475672581,14.726067746686303,91.89890109890109,132.28472821397756,5.567776298268973,6.582054951345163,5.1407591201716745,9.088563073031933,9.925636599050495,9.252745926372963,15.135044422507404,35.889044943820224,30.49890590809628,37.77545992115637,4422.634615384616,4859.310578364729,18
2862,None,76.37894387246763,14.023842917251052,9.866023166023165,4.3918913757543345,77.14760147601477,6.582054951345163,5.1407591201716745,9.088563073031933,9.925636599050495,9.252745926372963,46.60121580547113,33.84503311258278,29.22012578616352,34.929678007290406,4422.634615384616,4789.028730573607,19
1254,None,32.91027475672581,38.60617760617761,61.12345514950166,4.3918913757543345,5.567776298268973,42.58833333333333,5.1407591201716745,9.088563073031933,9.925636599050495,9.252745926372963,15.135044422507404,35.93952180028129,28.85714285714286,37.77545992115637,4422.634615384616,4758.937397624093,20
7722,None,32.91027475672581,30.86111111111111,31.067477203647417,4.3918913757543345,5.567776298268973,6.582054951345163,65.63270547945206,9.088563073031933,9.925636599050495,9.252745926372963,15.135044422507404,33.84503311258278,29.529661016949152,50.38935144609991,4422.634615384616,4756.813942157516,21
627,None,32.91027475672581,15.359447004608294,56.644581280788174,4.3918913757543345,5.567776298268973,63.35454545454545,5.1407591201716745,9.088563073031933,9.925636599050495,9.252745926372963,15.135044422507404,36.142857142857146,32.718309859154935,34.929678007290406,4422.634615384616,4753.196725705744,22
8522,NAVI,32.91027475672581,277.75,9.829127043487553,126.08388157894736,49.19294117647059,83.325,41.662499999999994,37.189036222509706,63.91801000555864,94.34953846153846,11.51900826446281,266.17708333333326,29.529661016949152,48.03195488721805,1597.0625,2768.5305167472015,23
8260,ZINGER,76.37894387246763,263.1315789473684,9.866023166023165,168.11184210526315,77.14760147601477,69.47945619335349,43.556250000000006,42.651520771513354,29.412584729505053,32.448253968253965,44.69912536443148,161.7278481012658,29.845824411134906,50.38935144609991,1597.0625,2695.908704552695,24
5248,Red Devil 666,32.91027475672581,59.87425149700599,104.29795918367347,90.66706091070371,58.727528089887635,249.97500000000002,85.55691964285715,51.242647058823536,40.964909155682214,147.42115384615386,38.8146835443038,36.608882521489974,29.281512605042014,34.929678007290406,1597.0625,2658.3349608196395,25
4965,Clean 14 traits,32.91027475672581,14.284285714285716,9.829127043487553,52.17264065335753,49.19294117647059,56.784444444444446,41.662499999999994,37.189036222509706,27.865866957470008,94.34953846153846,44.69912536443148,35.63877266387727,497.78571428571433,37.77545992115637,1597.0625,2629.2022276654693,26
9063,Fluffy Q Jones,32.91027475672581,14.023842917251052,9.829127043487553,80.15928895085395,74.93548387096774,69.47945619335349,41.662499999999994,31.212947882736156,53.9472202674173,47.393508500772796,38.8146835443038,161.7278481012658,309.73333333333335,48.03195488721805,1597.0625,2610.923970249687,27
2756,Dominos,32.91027475672581,14.726067746686303,9.829127043487553,90.66706091070371,48.96252927400469,33.8699558173785,38.431985294117645,363.88765822784814,40.964909155682214,32.448253968253965,151.0522167487685,33.84503311258278,29.529661016949152,38.84746621621622,1597.0625,2557.034699289405,28
9259,Folon,32.91027475672581,21.184322033898304,104.29795918367347,90.66706091070371,48.96252927400469,34.95091185410335,38.12616047745358,51.242647058823536,40.964909155682214,85.89243697478992,38.8146835443038,161.7278481012658,163.97647058823532,38.690612382234185,1597.0625,2549.4713262958976,29
3611,"Rare Female Rank 79 of 10,000",76.37894387246763,81.95901639344262,9.829127043487553,52.17264065335753,73.87632508833923,76.15132450331126,37.82516447368421,59.889843750000004,27.865866957470008,292.0342857142857,46.60121580547113,33.84503311258278,29.22012578616352,37.77545992115637,1597.0625,2532.4868730752196,30
2280,Ledger For Senate,32.91027475672581,47.84210526315789,9.606390977443608,345.83007518796995,58.074999999999996,34.95091185410335,104.15625,31.212947882736156,28.22496318114875,78.62461538461538,45.90359281437126,36.76690647482014,29.592356687898093,37.77545992115637,1597.0625,2518.534350386147,31
7628,Omega,76.37894387246763,11.777385159010601,49.590727762803226,63.20654115707022,58.727528089887635,33.8699558173785,38.431985294117645,122.85096153846155,27.865866957470008,62.96427104722793,121.19999999999999,141.17679558011048,30.49890590809628,38.690612382234185,1597.0625,2474.292980566336,32
1507,Buffalo Bill,32.91027475672581,11.777385159010601,9.866023166023165,123.51074113856069,58.074999999999996,33.8699558173785,38.431985294117645,59.889843750000004,28.22496318114875,32.448253968253965,46.60121580547113,141.17679558011048,208.02985074626866,48.03195488721805,1597.0625,2469.9067432502875,33
3020,Alpha,32.91027475672581,21.184322033898304,54.3038961038961,175.42105263157896,77.14760147601477,34.95091185410335,108.890625,57.60946893787576,28.22496318114875,130.48340425531913,42.52926490984743,36.66140602582497,29.592356687898093,37.77545992115637,1597.0625,2464.747507775288,34
3750,BADBOY FLUF,32.91027475672581,58.133720930232556,36.40316580925999,72.69701280227596,72.59375,116.73959390862944,37.82516447368421,37.189036222509706,29.412584729505053,47.393508500772796,11.51900826446281,243.36190476190475,29.845824411134906,34.929678007290406,1597.0625,2458.0167275783883,35
9624,Afterburner,32.91027475672581,68.95862068965518,9.866023166023165,52.17264065335753,64.32923076923076,34.95091185410335,104.15625,33.233670520231215,29.412584729505053,26.82729658792651,11.51900826446281,33.01421188630491,268.03846153846155,48.03195488721805,1597.0625,2414.483640303206,36
9859,Rafro,32.91027475672581,11.777385159010601,9.606390977443608,216.1437969924812,48.96252927400469,56.784444444444446,108.890625,51.242647058823536,63.91801000555864,38.42556390977443,45.90359281437126,35.93952180028129,29.281512605042014,50.38935144609991,1597.0625,2397.2381462440617,37
6561,Sharpie,32.91027475672581,81.95901639344262,31.067477203647417,52.17264065335753,77.43333333333332,34.95091185410335,108.890625,42.651520771513354,28.22496318114875,26.82729658792651,11.51900826446281,161.7278481012658,29.845824411134906,38.690612382234185,1597.0625,2355.9338528942963,38
3711,Cutthroat,32.91027475672581,14.726067746686303,72.20627943485086,132.28472821397756,58.727528089887635,69.47945619335349,38.431985294117645,78.33004087193461,27.865866957470008,85.89243697478992,11.51900826446281,36.92630057803468,29.529661016949152,48.03195488721805,1597.0625,2333.9240892804582,39
3546,Stanley Kubrick,32.91027475672581,11.777385159010601,9.829127043487553,310.36032388663966,49.19294117647059,34.95091185410335,38.431985294117645,37.189036222509706,27.865866957470008,49.06176000000001,11.51900826446281,35.889044943820224,27.987951807228917,48.03195488721805,1597.0625,2322.060072253265,40
3449,PEPPERMINT ,76.37894387246763,24.50735294117647,56.644581280788174,113.65307635285397,49.0774647887324,33.8699558173785,65.63270547945206,57.60946893787576,27.865866957470008,49.06176000000001,42.52926490984743,36.92630057803468,29.098121085594986,50.38935144609991,1597.0625,2310.306714447772,41
9207,MOTHER FLUFER,76.37894387246763,14.726067746686303,9.829127043487553,216.1437969924812,49.0774647887324,42.58833333333333,38.431985294117645,37.189036222509706,63.91801000555864,47.393508500772796,11.51900826446281,37.57794117647059,29.529661016949152,37.85006583278473,1597.0625,2309.2154500908146,42
7857,Bullish Fluf,32.91027475672581,30.86111111111111,9.606390977443608,52.17264065335753,49.19294117647059,40.34684210526316,41.662499999999994,57.60946893787576,58.14841972187104,62.96427104722793,42.52926490984743,161.7278481012658,29.22012578616352,37.85006583278473,1597.0625,2303.864665117408,43
8354,Thelonius Monk,32.91027475672581,30.86111111111111,107.7175644028103,63.20654115707022,77.14760147601477,56.784444444444446,37.82516447368421,42.651520771513354,27.865866957470008,85.89243697478992,11.51900826446281,36.608882521489974,27.987951807228917,37.77545992115637,1597.0625,2273.8163290399725,44
5973,None,32.91027475672581,14.726067746686303,9.606390977443608,345.83007518796995,64.32923076923076,6.582054951345163,37.82516447368421,37.189036222509706,52.81970601745522,47.393508500772796,11.51900826446281,141.17679558011048,1393.8,38.84746621621622,33.622368421052634,2268.177148085666,45
8868,HOPL,32.91027475672581,14.726067746686303,9.866023166023165,51.61642913253283,48.96252927400469,70.54509202453987,113.17765748031496,42.97029147982063,28.22496318114875,94.34953846153846,44.69912536443148,35.24551724137931,29.592356687898093,38.84746621621622,1597.0625,2252.7958322132604,46
8906,Purple Hat,32.91027475672581,14.726067746686303,112.32087912087913,63.20654115707022,64.72755417956655,32.48262711864407,38.12616047745358,33.233670520231215,29.412584729505053,78.62461538461538,44.69912536443148,33.01421188630491,29.158995815899583,38.690612382234185,1597.0625,2242.3964206402475,47
1825,Uma Thurman,76.37894387246763,15.359447004608294,9.606390977443608,113.65307635285397,49.0774647887324,32.48262711864407,38.12616047745358,37.189036222509706,53.9472202674173,62.96427104722793,44.69912536443148,33.84503311258278,29.592356687898093,48.03195488721805,1597.0625,2242.015608181489,48
6013,Indica,76.37894387246763,15.359447004608294,31.067477203647417,63.20654115707022,78.01119402985074,34.95091185410335,37.045264175257735,51.242647058823536,63.91801000555864,26.82729658792651,45.90359281437126,35.63877266387727,29.592356687898093,38.690612382234185,1597.0625,2224.895567497695,49
7855,FLUF The Magic Dragon,32.91027475672581,14.023842917251052,36.40316580925999,52.17264065335753,58.727528089887635,34.95091185410335,113.17765748031496,42.97029147982063,29.412584729505053,92.63927492447131,11.51900826446281,37.57794117647059,28.85714285714286,37.77545992115637,1597.0625,2220.18022491393,50
7310,None,76.37894387246763,14.023842917251052,27.96072948328267,113.65307635285397,74.66785714285714,69.47945619335349,5.1407591201716745,78.33004087193461,9.925636599050495,9.252745926372963,11.51900826446281,266.17708333333326,1393.8,50.38935144609991,17.995070422535214,2218.693601946027,51
83,Mark Cuban,32.91027475672581,27.024324324324326,9.829127043487553,80.15928895085395,72.59375,63.35454545454545,43.556250000000006,42.651520771513354,27.865866957470008,94.34953846153846,11.51900826446281,33.84503311258278,29.592356687898093,50.38935144609991,1597.0625,2216.7027362315025,52
7133,King James,32.91027475672581,86.19827586206897,9.606390977443608,80.15928895085395,48.96252927400469,56.784444444444446,61.16409574468085,33.233670520231215,52.81970601745522,38.42556390977443,11.51900826446281,37.57794117647059,30.904656319290467,38.84746621621622,1597.0625,2216.175812434123,53
8017,Freckles,76.37894387246763,39.36614173228347,9.866023166023165,80.15928895085395,77.14760147601477,42.58833333333333,35.666408188585606,31.212947882736156,29.412584729505053,47.393508500772796,38.8146835443038,36.66140602582497,28.85714285714286,34.929678007290406,1597.0625,2205.517192267138,54
2261,Rarity 624,32.91027475672581,11.777385159010601,9.829127043487553,112.07456140350877,48.96252927400469,34.95091185410335,74.09052835051547,42.651520771513354,53.9472202674173,38.42556390977443,11.51900826446281,36.608882521489974,28.85714285714286,38.84746621621622,1597.0625,2172.5146226493735,55
3362,Coconut,32.91027475672581,46.50697674418605,9.829127043487553,80.15928895085395,74.66785714285714,32.48262711864407,51.33415178571429,42.651520771513354,40.964909155682214,38.42556390977443,11.51900826446281,33.84503311258278,29.22012578616352,38.690612382234185,1597.0625,2160.269576924882,56
9141,Bad Rabbit Rednose Rick ,32.91027475672581,14.284285714285716,9.829127043487553,51.61642913253283,77.14760147601477,40.34684210526316,41.662499999999994,51.242647058823536,58.14841972187104,38.42556390977443,38.8146835443038,35.93952180028129,30.038793103448278,38.84746621621622,1597.0625,2156.3166555830285,57
206,None,32.91027475672581,14.023842917251052,27.96072948328267,4.3918913757543345,73.87632508833923,40.34684210526316,42.39988938053097,51.242647058823536,29.412584729505053,38.42556390977443,45.90359281437126,266.17708333333326,1393.8,34.929678007290406,33.622368421052634,2129.423313381298,58
5016,"Sean ""Fluffy"" Combs",32.91027475672581,59.87425149700599,9.866023166023165,56.429149797570844,49.19294117647059,34.95091185410335,35.666408188585606,42.97029147982063,27.865866957470008,49.06176000000001,11.51900826446281,33.01421188630491,32.718309859154935,48.03195488721805,1597.0625,2121.133863770917,59
7290,deezcoinz,32.91027475672581,59.87425149700599,51.942857142857136,4.3918913757543345,77.14760147601477,32.48262711864407,35.666408188585606,31.212947882736156,52.81970601745522,32.448253968253965,45.90359281437126,35.889044943820224,1393.8,50.38935144609991,178.00077399380805,2114.8795826221326,60
7102,CryptoCobain,32.91027475672581,46.72429906542056,9.866023166023165,52.17264065335753,52.79545454545455,32.48262711864407,37.82516447368421,33.233670520231215,52.81970601745522,49.06176000000001,11.51900826446281,35.889044943820224,30.904656319290467,37.77545992115637,1597.0625,2113.0422897657263,61
2789,Bitcosaur,32.91027475672581,14.023842917251052,9.866023166023165,81.23525256093254,48.96252927400469,56.784444444444446,43.556250000000006,37.189036222509706,29.412584729505053,26.82729658792651,11.51900826446281,37.57794117647059,29.529661016949152,38.690612382234185,1597.0625,2095.1472574994395,62
470,Special Agent Joe Bunn,32.91027475672581,11.777385159010601,9.606390977443608,56.429149797570844,5.567776298268973,83.325,81.66796875,31.212947882736156,52.81970601745522,9.252745926372963,38.8146835443038,181.22695035460993,1393.8,37.77545992115637,33.622368421052634,2059.8088078067067,63
4539,None,32.91027475672581,38.60617760617761,37.01843058350101,63.20654115707022,5.567776298268973,89.834765625,45.9219249201278,9.088563073031933,29.412584729505053,85.89243697478992,96.12413793103448,33.84503311258278,1393.8,34.929678007290406,16.954954290769685,2013.1132790658755,64
9679,Flair,32.91027475672581,84.73728813559322,36.40316580925999,63.20654115707022,77.14760147601477,56.784444444444446,5.1407591201716745,9.088563073031933,27.865866957470008,62.96427104722793,15.135044422507404,33.01421188630491,1393.8,50.38935144609991,33.622368421052634,1982.2097521529747,65
3726,Jigsaw,32.91027475672581,46.50697674418605,95.92367049009384,4.3918913757543345,58.074999999999996,32.48262711864407,42.39988938053097,871.125,9.925636599050495,26.82729658792651,127.765,243.36190476190475,303.0,38.690612382234185,33.622368421052634,1967.0081486181034,66
9541,None,76.37894387246763,47.84210526315789,9.829127043487553,345.83007518796995,64.72755417956655,105.4940366972477,5.1407591201716745,871.125,9.925636599050495,292.0342857142857,15.135044422507404,36.66140602582497,29.22012578616352,34.929678007290406,16.954954290769685,1961.2287322099612,67
9059,None,76.37894387246763,14.023842917251052,32.936197636949515,4.3918913757543345,49.0774647887324,6.582054951345163,5.1407591201716745,9.088563073031933,63.91801000555864,130.48340425531913,15.135044422507404,36.66140602582497,1393.8,34.929678007290406,49.05652730375427,1921.6037877559586,68
1519,"Hoss Fluffington, III",32.91027475672581,14.726067746686303,63.79389736477115,4.3918913757543345,5.567776298268973,6.582054951345163,38.431985294117645,9.088563073031933,53.9472202674173,147.42115384615386,15.135044422507404,33.01421188630491,1393.8,34.929678007290406,17.995070422535214,1871.7348897129104,69
3522,None,32.91027475672581,46.50697674418605,36.40316580925999,4.3918913757543345,52.79545454545455,6.582054951345163,35.666408188585606,57.60946893787576,9.925636599050495,9.252745926372963,42.52926490984743,36.92630057803468,1393.8,48.03195488721805,49.05652730375427,1862.3881255134652,70
541,None,32.91027475672581,11.777385159010601,104.29795918367347,4.3918913757543345,5.567776298268973,6.582054951345163,5.1407591201716745,871.125,9.925636599050495,85.89243697478992,15.135044422507404,181.22695035460993,29.158995815899583,37.85006583278473,361.5990566037736,1762.5812874483656,71
9124,None,32.91027475672581,666.6,9.829127043487553,81.23525256093254,49.19294117647059,6.582054951345163,37.82516447368421,51.242647058823536,53.9472202674173,9.252745926372963,45.90359281437126,161.7278481012658,497.78571428571433,34.929678007290406,16.954954290769685,1755.9192157146715,72
9784,Warden,32.91027475672581,166.65,398.2285714285714,4.3918913757543345,5.567776298268973,6.582054951345163,49.393685567010316,57.60946893787576,28.22496318114875,9.252745926372963,42.52926490984743,141.17679558011048,733.5789473684209,37.85006583278473,17.995070422535214,1731.9415765367723,73
5452,None,76.37894387246763,181.79999999999998,398.2285714285714,4.3918913757543345,5.567776298268973,56.784444444444446,5.1407591201716745,9.088563073031933,40.964909155682214,9.252745926372963,15.135044422507404,181.22695035460993,268.03846153846155,48.03195488721805,361.5990566037736,1661.630072501336,74
3974,None,76.37894387246763,46.72429906542056,27.96072948328267,4.3918913757543345,5.567776298268973,6.582054951345163,177.45138888888889,273.78214285714284,40.964909155682214,9.252745926372963,528.6827586206897,161.7278481012658,208.02985074626866,38.690612382234185,49.05652730375427,1655.2444790288391,75
6784,Abundantia,76.37894387246763,434.7391304347826,9.829127043487553,168.11184210526315,58.074999999999996,34.95091185410335,45.9219249201278,57.60946893787576,9.925636599050495,26.82729658792651,151.0522167487685,161.7278481012658,190.93150684931507,48.03195488721805,178.00077399380805,1652.1135829354605,76
5697,Rabbital Lecter,32.91027475672581,21.184322033898304,110.43313325330129,4.3918913757543345,77.43333333333332,56.784444444444446,104.15625,871.125,9.925636599050495,85.89243697478992,127.765,36.142857142857146,30.038793103448278,38.690612382234185,33.622368421052634,1640.4963538208901,77
1207,None,76.37894387246763,666.6,56.644581280788174,4.3918913757543345,58.074999999999996,42.58833333333333,51.33415178571429,124.98749999999998,9.925636599050495,9.252745926372963,15.135044422507404,243.36190476190475,208.02985074626866,38.690612382234185,17.995070422535214,1623.3912669089316,78
4390,Crypto Zoomer,32.91027475672581,24.50735294117647,36.40316580925999,52.17264065335753,5.567776298268973,34.95091185410335,65.63270547945206,78.33004087193461,58.14841972187104,26.82729658792651,11.51900826446281,243.36190476190475,733.5789473684209,38.690612382234185,178.00077399380805,1620.601831744907,79
8174,Apollo,32.91027475672581,434.7391304347826,107.7175644028103,4.3918913757543345,5.567776298268973,40.34684210526316,42.39988938053097,9.088563073031933,301.4115334207077,26.82729658792651,15.135044422507404,266.17708333333326,248.89285714285717,38.690612382234185,16.954954290769685,1591.2513134075039,80
9643,Tisha Harelor,76.37894387246763,14.284285714285716,37.01843058350101,4.3918913757543345,52.79545454545455,89.834765625,49.908203125,33.233670520231215,58.14841972187104,32.448253968253965,11.51900826446281,181.22695035460993,733.5789473684209,34.929678007290406,178.00077399380805,1587.6976770404115,81
7198,None,32.91027475672581,37.17100371747212,63.79389736477115,4.3918913757543345,64.32923076923076,6.582054951345163,5.1407591201716745,871.125,9.925636599050495,9.252745926372963,15.135044422507404,36.608882521489974,29.098121085594986,34.929678007290406,361.5990566037736,1581.993277221551,82
5091,The Easter Bunny,32.91027475672581,56.49152542372882,72.20627943485086,4.3918913757543345,5.567776298268973,69.47945619335349,5.1407591201716745,871.125,9.925636599050495,38.42556390977443,15.135044422507404,161.7278481012658,178.69230769230768,38.84746621621622,17.995070422535214,1578.0618999665112,83
7046,None,32.91027475672581,47.38862559241706,9.606390977443608,90.66706091070371,48.96252927400469,6.582054951345163,104.15625,9.088563073031933,9.925636599050495,47.393508500772796,127.765,243.36190476190475,733.5789473684209,48.03195488721805,17.995070422535214,1577.4137720755743,84
2661,None,76.37894387246763,14.284285714285716,9.866023166023165,113.65307635285397,77.43333333333332,116.73959390862944,41.662499999999994,871.125,9.925636599050495,94.34953846153846,15.135044422507404,33.01421188630491,29.098121085594986,34.929678007290406,33.622368421052634,1571.2173552309328,85
8738,None,32.91027475672581,39.36614173228347,9.829127043487553,4.3918913757543345,5.567776298268973,33.8699558173785,43.556250000000006,78.33004087193461,301.4115334207077,49.06176000000001,11.51900826446281,161.7278481012658,733.5789473684209,48.03195488721805,16.954954290769685,1570.1074642286783,86
6876,None,76.37894387246763,15.359447004608294,31.067477203647417,4.3918913757543345,77.14760147601477,383.295,5.1407591201716745,122.85096153846155,63.91801000555864,130.48340425531913,528.6827586206897,35.93952180028129,30.632967032967034,38.84746621621622,16.954954290769685,1561.091163812927,87
3705,None,32.91027475672581,263.1315789473684,79.64571428571429,63.20654115707022,49.19294117647059,33.8699558173785,43.556250000000006,59.889843750000004,301.4115334207077,292.0342857142857,46.60121580547113,33.84503311258278,28.85714285714286,37.77545992115637,178.00077399380805,1543.9285447158825,88
164,None,76.37894387246763,30.86111111111111,54.3038961038961,4.3918913757543345,5.567776298268973,116.73959390862944,5.1407591201716745,871.125,9.925636599050495,85.89243697478992,127.765,33.84503311258278,29.592356687898093,37.77545992115637,49.05652730375427,1538.3614223895313,89
5326,None,32.91027475672581,588.1764705882352,9.829127043487553,80.15928895085395,82.31102362204724,33.8699558173785,5.1407591201716745,9.088563073031933,27.865866957470008,9.252745926372963,528.6827586206897,35.889044943820224,29.529661016949152,38.690612382234185,17.995070422535214,1529.3912232420032,90
4606,None,76.37894387246763,40.1566265060241,37.01843058350101,4.3918913757543345,5.567776298268973,76.15132450331126,45.9219249201278,9.088563073031933,9.925636599050495,9.252745926372963,46.60121580547113,266.17708333333326,497.78571428571433,38.690612382234185,361.5990566037736,1524.7075460684368,91
283,None,32.91027475672581,15.359447004608294,9.829127043487553,90.66706091070371,73.87632508833923,6.582054951345163,51.33415178571429,83.08417630057802,27.865866957470008,26.82729658792651,151.0522167487685,141.17679558011048,733.5789473684209,38.690612382234185,33.622368421052634,1516.4567218874854,92
7349,None,76.37894387246763,434.7391304347826,37.01843058350101,4.3918913757543345,49.0774647887324,6.582054951345163,38.431985294117645,83.08417630057802,58.14841972187104,47.393508500772796,151.0522167487685,161.7278481012658,309.73333333333335,37.77545992115637,16.954954290769685,1512.4898182192164,93
2125,P.I.M.P.,32.91027475672581,263.1315789473684,61.12345514950166,4.3918913757543345,72.59375,383.295,145.1875,31.212947882736156,28.22496318114875,9.252745926372963,45.90359281437126,161.7278481012658,190.93150684931507,37.85006583278473,33.622368421052634,1501.3594892383976,94
4487,Caitlyn Jenner,32.91027475672581,666.6,9.829127043487553,63.20654115707022,78.01119402985074,6.582054951345163,5.1407591201716745,57.60946893787576,40.964909155682214,9.252745926372963,42.52926490984743,243.36190476190475,163.97647058823532,50.38935144609991,16.954954290769685,1487.319021075439,95
6039,FrankenFluf,76.37894387246763,156.234375,525.6617142857142,4.3918913757543345,5.567776298268973,89.834765625,5.1407591201716745,59.889843750000004,28.22496318114875,94.34953846153846,205.79597315436243,141.17679558011048,29.529661016949152,37.77545992115637,16.954954290769685,1476.9074149334122,96
2933,Santa,32.91027475672581,263.1315789473684,79.64571428571429,4.3918913757543345,74.40213523131673,76.15132450331126,61.16409574468085,51.242647058823536,9.925636599050495,344.5348314606741,45.90359281437126,181.22695035460993,163.97647058823532,48.03195488721805,33.622368421052634,1470.261467028907,97
7484,Ape Ranger,32.91027475672581,21.184322033898304,107.7175644028103,4.3918913757543345,48.96252927400469,33.8699558173785,38.431985294117645,122.85096153846155,27.865866957470008,26.82729658792651,15.135044422507404,35.889044943820224,733.5789473684209,38.690612382234185,178.00077399380805,1466.3070711493383,98
8582,The Ex Wife,76.37894387246763,156.234375,525.6617142857142,4.3918913757543345,5.567776298268973,33.8699558173785,5.1407591201716745,9.088563073031933,9.925636599050495,9.252745926372963,15.135044422507404,36.66140602582497,163.97647058823532,50.38935144609991,361.5990566037736,1463.2736904546516,99
108,None,76.37894387246763,156.234375,285.68571428571425,4.3918913757543345,5.567776298268973,40.34684210526316,177.45138888888889,9.088563073031933,28.22496318114875,26.82729658792651,528.6827586206897,36.66140602582497,30.904656319290467,38.690612382234185,17.995070422535214,1463.1322584390389,100
7896,None,32.91027475672581,47.84210526315789,78.2234693877551,4.3918913757543345,5.567776298268973,63.35454545454545,113.17765748031496,871.125,9.925636599050495,92.63927492447131,15.135044422507404,35.63877266387727,33.10688836104513,37.85006583278473,17.995070422535214,1458.883473242794,101
