TOKEN_ID,TOKEN_NAME,Legendary,Trait Count,Body Accessory,Eyes,Mouth,Hat,Augmentation,Head Accessory,Clothes,Fur,RARITY_SCORE,Rank
10159,cyberkongz-vx #10159,0.5104540999673308,427.35042735042725,12.846865364850975,6.1576354679802945,8.851124092759779,8.148631029986962,138.88888888888886,23.228803716608596,46.68534080298786,63.856960408684536,736.5251312231425,25
4497,cyberkongz-vx #4497,0.5104540999673308,8.022462896109104,22.60397830018083,0.8520790729379686,264.55026455026456,1.0148163182463972,357.74410774410774,0.7883016041937645,0.6612532070780542,60.060060060060046,716.8077778531457,26
2286,cyberkongz-vx #2286,0.5104540999673308,427.35042735042725,8.906305664410404,6.648936170212766,16.363933889707084,5.863039399624765,158.7301587301587,27.210884353741495,0.6612532070780542,63.13131313131312,715.376705996641,27
2778,cyberkongz-vx #2778,0.5104540999673308,427.35042735042725,19.623233908948194,6.493506493506493,15.021781583295779,8.325008325008325,138.88888888888886,23.228803716608596,42.51700680272109,28.935185185185183,710.894296354557,28
9459,cyberkongz-vx #9459,0.5104540999673308,427.35042735042725,12.147716229348882,7.082152974504249,9.070294784580499,13.082155939298795,138.88888888888886,14.88095238095238,52.52100840336134,28.935185185185183,704.4692362365148,29
7894,cyberkongz-vx #7894,0.5104540999673308,427.35042735042725,7.215007215007215,7.246376811594202,8.917424647761726,5.0342327829238815,138.88888888888886,26.455026455026456,52.52100840336134,28.935185185185183,703.0740318401433,30
2960,cyberkongz-vx #2960,0.5104540999673308,427.35042735042725,11.057054400707651,5.5555555555555545,9.300595238095237,7.070135746606334,138.88888888888886,15.686274509803921,76.80491551459293,1.0636713680941134,693.2879726727392,31
3490,cyberkongz-vx #3490,0.5104540999673308,427.35042735042725,12.147716229348882,5.458515283842794,0.7685449906237511,5.8990089664936285,138.88888888888886,15.686274509803921,42.51700680272109,28.935185185185183,678.1620223073027,32
10523,cyberkongz-vx #10523,0.5104540999673308,8.022462896109104,0.562606895310109,20.491803278688526,264.55026455026456,7.33998825601879,138.88888888888886,28.490028490028486,204.08163265306123,1.0636713680941134,674.0018013764311,33
10598,cyberkongz-vx #10598,0.5104540999673308,427.35042735042725,0.562606895310109,18.248175182481752,15.76789656259855,5.494505494505494,74.07407407407406,14.88095238095238,80.25682182985554,28.935185185185183,666.0810990553578,34
3404,cyberkongz-vx #3404,0.5104540999673308,427.35042735042725,0.562606895310109,7.246376811594202,8.917424647761726,7.913896802785691,63.13131313131312,23.228803716608596,52.52100840336134,63.856960408684536,655.2392722678139,35
7857,cyberkongz-vx #7857,0.5104540999673308,427.35042735042725,7.503001200480192,5.186721991701244,15.021781583295779,5.283178360101436,81.69934640522875,27.210884353741495,80.25682182985554,1.0636713680941134,651.086288542893,36
7388,cyberkongz-vx #7388,0.5104540999673308,427.35042735042725,9.349289454001495,6.493506493506493,16.142050040355123,8.325008325008325,59.73715651135005,0.7883016041937645,52.52100840336134,63.856960408684536,645.0741626908557,37
6571,cyberkongz-vx #6571,0.5104540999673308,427.35042735042725,12.147716229348882,6.3938618925831205,15.76789656259855,5.863039399624765,59.10165484633569,0.7883016041937645,46.68534080298786,63.13131313131312,637.7400059193803,38
11543,cyberkongz-vx #11543,0.5104540999673308,427.35042735042725,12.147716229348882,26.31578947368421,0.7685449906237511,5.8990089664936285,65.359477124183,28.490028490028486,42.51700680272109,27.5027502750275,636.8612038025052,39
2952,cyberkongz-vx #2952,0.5104540999673308,427.35042735042725,7.215007215007215,5.040322580645161,35.536602700781806,14.459224985540773,67.75067750677506,13.74570446735395,42.51700680272109,1.0636713680941134,615.1890990773138,40
4070,cyberkongz-vx #4070,0.5104540999673308,427.35042735042725,8.950948800572862,6.906077348066298,9.228497600590623,8.325008325008325,81.69934640522875,15.686274509803921,52.52100840336134,1.0636713680941134,612.2417142111207,41
12580,cyberkongz-vx #12580,0.5104540999673308,427.35042735042725,12.272950417280313,5.040322580645161,16.363933889707084,5.0342327829238815,71.22507122507122,35.650623885918,0.6612532070780542,28.935185185185183,603.0444546242035,42
14883,cyberkongz-vx #14883,0.5104540999673308,427.35042735042725,19.623233908948194,5.040322580645161,15.76789656259855,5.494505494505494,59.73715651135005,15.686274509803921,46.68534080298786,1.0636713680941134,596.9592831893278,43
8763,cyberkongz-vx #8763,0.5104540999673308,427.35042735042725,9.920634920634921,5.446623093681916,8.851124092759779,13.638843426077466,60.386473429951685,28.490028490028486,0.6612532070780542,27.5027502750275,582.7586123856345,44
6573,cyberkongz-vx #6573,0.5104540999673308,427.35042735042725,7.288629737609329,5.446623093681916,8.851124092759779,8.114248620577733,66.93440428380187,21.645021645021643,0.6612532070780542,30.864197530864192,577.666383661789,45
9636,cyberkongz-vx #9636,0.5104540999673308,427.35042735042725,7.503001200480192,7.082152974504249,8.96780557797507,8.114248620577733,67.75067750677506,14.88095238095238,0.6612532070780542,30.864197530864192,573.6851704496015,46
3927,cyberkongz-vx #3927,0.5104540999673308,3.3326667999733384,0.562606895310109,80.64516129032258,33.77237419790611,106.83760683760683,138.88888888888886,0.7883016041937645,0.6612532070780542,194.93177387914227,560.9310877003893,47
6653,cyberkongz-vx #6653,0.5104540999673308,41.3052457662123,11.057054400707651,17.857142857142854,250.62656641604008,13.542795232936077,138.88888888888886,0.7883016041937645,50.65856129685917,30.864197530864192,556.0992080938123,48
6028,cyberkongz-vx #6028,0.5104540999673308,41.3052457662123,22.045855379188712,5.186721991701244,250.62656641604008,7.571168988491823,138.88888888888886,0.7883016041937645,42.51700680272109,28.935185185185183,538.3753951225904,49
7735,cyberkongz-vx #7735,0.5104540999673308,8.022462896109104,7.215007215007215,17.857142857142854,264.55026455026456,7.044237813468581,138.88888888888886,0.7883016041937645,73.63770250368188,1.0636713680941134,519.5781337968182,50
12628,cyberkongz-vx #12628,0.5104540999673308,8.022462896109104,9.349289454001495,5.5555555555555545,264.55026455026456,11.379153390987709,138.88888888888886,0.7883016041937645,0.6612532070780542,63.856960408684536,503.56258405573095,51
5766,cyberkongz-vx #5766,0.5104540999673308,8.022462896109104,0.562606895310109,6.906077348066298,250.62656641604008,5.8990089664936285,138.88888888888886,0.7883016041937645,52.52100840336134,27.5027502750275,492.228125793458,52
1469,cyberkongz-vx #1469,0.5104540999673308,3.3326667999733384,12.147716229348882,6.906077348066298,264.55026455026456,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,63.13131313131312,491.93175217734057,53
5606,cyberkongz-vx #5606,0.5104540999673308,2.704749540192578,0.562606895310109,6.493506493506493,264.55026455026456,73.9644970414201,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,490.18819368891593,54
13734,cyberkongz-vx #13734,0.5104540999673308,8.022462896109104,137.36263736263734,6.7934782608695645,35.536602700781806,7.33998825601879,138.88888888888886,0.7883016041937645,0.6612532070780542,152.20700152207002,488.1110687986146,55
3803,cyberkongz-vx #3803,0.5104540999673308,8.022462896109104,0.562606895310109,5.5555555555555545,15.021781583295779,5.8990089664936285,138.88888888888886,0.7883016041937645,158.73015873015873,152.20700152207002,486.18622074204285,56
8209,cyberkongz-vx #8209,0.5104540999673308,3.3326667999733384,29.515938606847698,6.3938618925831205,250.62656641604008,53.418803418803414,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,485.20040630246973,57
7469,cyberkongz-vx #7469,0.5104540999673308,3.3326667999733384,0.562606895310109,5.040322580645161,264.55026455026456,1.0148163182463972,138.88888888888886,23.228803716608596,46.68534080298786,1.0636713680941134,484.8778360209863,58
14108,cyberkongz-vx #14108,0.5104540999673308,3.3326667999733384,0.562606895310109,6.648936170212766,264.55026455026456,13.542795232936077,138.88888888888886,0.7883016041937645,51.3874614594039,1.0636713680941134,481.2760470692448,59
1057,cyberkongz-vx #1057,0.5104540999673308,3.3326667999733384,51.02040816326531,0.8520790729379686,250.62656641604008,13.542795232936077,138.88888888888886,13.74570446735395,0.6612532070780542,1.0636713680941134,474.2444877165351,60
14979,cyberkongz-vx #14979,0.5104540999673308,3.3326667999733384,137.36263736263734,5.458515283842794,0.7685449906237511,5.494505494505494,138.88888888888886,180.18018018018017,0.6612532070780542,1.0636713680941134,473.7213176757912,61
14668,cyberkongz-vx #14668,0.5104540999673308,41.3052457662123,7.215007215007215,5.446623093681916,0.7685449906237511,5.494505494505494,138.88888888888886,27.210884353741495,46.68534080298786,194.93177387914227,468.4572685847585,62
11218,cyberkongz-vx #11218,0.5104540999673308,41.3052457662123,0.562606895310109,6.493506493506493,9.070294784580499,13.542795232936077,138.88888888888886,28.490028490028486,76.80491551459293,152.20700152207002,467.8757376880931,63
12454,cyberkongz-vx #12454,0.5104540999673308,41.3052457662123,24.131274131274132,6.7934782608695645,15.76789656259855,5.494505494505494,138.88888888888886,0.7883016041937645,204.08163265306123,28.935185185185183,466.6968626467564,64
7589,cyberkongz-vx #7589,0.5104540999673308,8.022462896109104,25.87991718426501,6.906077348066298,250.62656641604008,5.155702206640544,138.88888888888886,28.490028490028486,0.6612532070780542,1.0636713680941134,466.2050221051779,65
14327,cyberkongz-vx #14327,0.5104540999673308,8.022462896109104,57.603686635944705,6.7934782608695645,0.7685449906237511,5.1419169066227886,138.88888888888886,0.7883016041937645,52.52100840336134,194.93177387914227,465.97051656572347,66
4958,cyberkongz-vx #4958,0.5104540999673308,41.3052457662123,9.920634920634921,6.906077348066298,0.7685449906237511,13.638843426077466,138.88888888888886,21.85792349726776,73.63770250368188,152.20700152207002,459.64131696349057,67
6281,cyberkongz-vx #6281,0.5104540999673308,8.022462896109104,0.562606895310109,6.906077348066298,216.45021645021643,5.8990089664936285,138.88888888888886,28.490028490028486,52.52100840336134,1.0636713680941134,459.3144238065357,68
11054,cyberkongz-vx #11054,0.5104540999673308,3.3326667999733384,36.075036075036074,6.648936170212766,264.55026455026456,5.1419169066227886,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,457.66138967033163,69
13586,cyberkongz-vx #13586,0.5104540999673308,8.022462896109104,0.562606895310109,6.7934782608695645,216.45021645021643,13.542795232936077,138.88888888888886,15.686274509803921,51.3874614594039,1.0636713680941134,452.90831006159937,70
13696,cyberkongz-vx #13696,0.5104540999673308,41.3052457662123,12.272950417280313,29.41176470588235,8.96780557797507,7.7857365306758,138.88888888888886,180.18018018018017,0.6612532070780542,27.5027502750275,447.48702964916777,71
8582,cyberkongz-vx #8582,0.5104540999673308,8.022462896109104,0.562606895310109,34.72222222222222,15.76789656259855,13.082155939298795,138.88888888888886,0.7883016041937645,204.08163265306123,30.864197530864192,447.2908192925142,72
9640,cyberkongz-vx #9640,0.5104540999673308,41.3052457662123,0.562606895310109,5.482456140350877,9.300595238095237,5.8990089664936285,138.88888888888886,23.228803716608596,158.73015873015873,63.13131313131312,447.0395315733988,73
9091,cyberkongz-vx #9091,0.5104540999673308,2.704749540192578,0.562606895310109,0.8520790729379686,264.55026455026456,8.289124668435013,138.88888888888886,28.490028490028486,0.6612532070780542,1.0636713680941134,446.5731207811971,74
8942,cyberkongz-vx #8942,0.5104540999673308,2.704749540192578,0.562606895310109,29.41176470588235,264.55026455026456,6.264094211976947,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,445.40604907184866,75
9515,cyberkongz-vx #9515,0.5104540999673308,41.3052457662123,7.215007215007215,5.482456140350877,0.7685449906237511,5.8990089664936285,138.88888888888886,13.74570446735395,204.08163265306123,27.5027502750275,445.39969346298665,76
3017,cyberkongz-vx #3017,0.5104540999673308,3.3326667999733384,0.562606895310109,7.082152974504249,0.7685449906237511,13.082155939298795,138.88888888888886,180.18018018018017,99.20634920634922,1.0636713680941134,444.67767134318996,77
13618,cyberkongz-vx #13618,0.5104540999673308,41.3052457662123,7.215007215007215,34.72222222222222,31.959092361776925,53.418803418803414,138.88888888888886,0.7883016041937645,73.63770250368188,60.060060060060046,442.5057781408139,78
6226,cyberkongz-vx #6226,0.5104540999673308,41.3052457662123,36.075036075036074,5.482456140350877,8.96780557797507,30.525030525030523,138.88888888888886,26.455026455026456,0.6612532070780542,152.20700152207002,441.0781982576355,79
8497,cyberkongz-vx #8497,0.5104540999673308,8.022462896109104,9.349289454001495,5.446623093681916,250.62656641604008,5.8990089664936285,138.88888888888886,13.74570446735395,0.6612532070780542,1.0636713680941134,434.21392285770855,80
12898,cyberkongz-vx #12898,0.5104540999673308,3.3326667999733384,7.288629737609329,0.8520790729379686,250.62656641604008,7.33998825601879,138.88888888888886,23.228803716608596,0.6612532070780542,1.0636713680941134,433.7930015632164,81
9143,cyberkongz-vx #9143,0.5104540999673308,41.3052457662123,7.215007215007215,5.5555555555555545,9.228497600590623,5.863039399624765,138.88888888888886,27.210884353741495,0.6612532070780542,194.93177387914227,431.3705999658085,82
10935,cyberkongz-vx #10935,0.5104540999673308,3.3326667999733384,57.603686635944705,6.648936170212766,216.45021645021643,5.0342327829238815,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,430.9823080074932,83
10416,cyberkongz-vx #10416,0.5104540999673308,2.704749540192578,0.562606895310109,6.906077348066298,264.55026455026456,13.638843426077466,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,430.27511092813313,84
7924,cyberkongz-vx #7924,0.5104540999673308,2.704749540192578,0.562606895310109,0.8520790729379686,264.55026455026456,5.8990089664936285,138.88888888888886,13.74570446735395,0.6612532070780542,1.0636713680941134,429.4386810565812,85
7340,cyberkongz-vx #7340,0.5104540999673308,8.022462896109104,0.562606895310109,5.446623093681916,0.7685449906237511,5.447809980387884,138.88888888888886,23.228803716608596,51.3874614594039,194.93177387914227,429.1954299001237,86
4059,cyberkongz-vx #4059,0.5104540999673308,8.022462896109104,51.75983436853002,6.906077348066298,8.96780557797507,7.913896802785691,138.88888888888886,0.7883016041937645,204.08163265306123,1.0636713680941134,428.9030256076715,87
5886,cyberkongz-vx #5886,0.5104540999673308,8.022462896109104,51.02040816326531,17.857142857142854,9.228497600590623,6.0856864654333,138.88888888888886,0.7883016041937645,0.6612532070780542,194.93177387914227,427.9948696618115,88
2760,cyberkongz-vx #2760,0.5104540999673308,3.3326667999733384,0.562606895310109,35.2112676056338,0.7685449906237511,30.525030525030523,138.88888888888886,21.85792349726776,0.6612532070780542,194.93177387914227,427.25041038891584,89
4289,cyberkongz-vx #4289,0.5104540999673308,18.274853801169588,0.562606895310109,0.8520790729379686,264.55026455026456,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,427.1671898061507,90
6707,cyberkongz-vx #6707,0.5104540999673308,2.704749540192578,0.562606895310109,7.082152974504249,264.55026455026456,8.325008325008325,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,425.1373514535019,91
1883,cyberkongz-vx #1883,0.5104540999673308,2.704749540192578,0.562606895310109,7.082152974504249,264.55026455026456,7.33998825601879,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,424.15233138451237,92
13552,cyberkongz-vx #13552,0.5104540999673308,4.46767636152437,0.562606895310109,0.8520790729379686,264.55026455026456,11.379153390987709,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,423.7243494392468,93
10060,cyberkongz-vx #10060,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,94
10443,cyberkongz-vx #10443,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,95
10641,cyberkongz-vx #10641,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,96
11040,cyberkongz-vx #11040,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,97
11059,cyberkongz-vx #11059,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,98
11227,cyberkongz-vx #11227,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,99
11520,cyberkongz-vx #11520,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,100
11741,cyberkongz-vx #11741,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,101
12482,cyberkongz-vx #12482,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,102
12543,cyberkongz-vx #12543,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,103
13169,cyberkongz-vx #13169,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,104
13749,cyberkongz-vx #13749,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,105
13864,cyberkongz-vx #13864,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,106
14288,cyberkongz-vx #14288,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,107
14580,cyberkongz-vx #14580,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,108
1570,cyberkongz-vx #1570,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,109
1838,cyberkongz-vx #1838,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,110
296,cyberkongz-vx #296,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,111
3070,cyberkongz-vx #3070,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,112
4368,cyberkongz-vx #4368,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,113
452,cyberkongz-vx #452,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,114
4705,cyberkongz-vx #4705,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,115
5221,cyberkongz-vx #5221,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,116
5224,cyberkongz-vx #5224,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,117
5235,cyberkongz-vx #5235,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,118
526,cyberkongz-vx #526,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,119
5637,cyberkongz-vx #5637,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,120
580,cyberkongz-vx #580,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,121
5827,cyberkongz-vx #5827,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,122
5947,cyberkongz-vx #5947,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,123
6162,cyberkongz-vx #6162,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,124
6301,cyberkongz-vx #6301,0.5104540999673308,277.7777777777777,0.562606895310109,0.8520790729379686,0.7685449906237511,1.0148163182463972,138.88888888888886,0.7883016041937645,0.6612532070780542,1.0636713680941134,422.88839422311804,125
