TOKEN_ID,TOKEN_NAME,Background,Eyes,Clothes,Fur,Mouth,Hat-Hair,Item,Glasses,Ninja Clothes,Hat,Unique,NUM_TRAITS,RARITY_SCORE,Rank
6216,Ape Kids Club #6216,49.79363075196409,40.88808248372789,76.3206106870229,59.35267558528428,48.411511968901316,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.5341636051825,8174
479,Ape Kids Club #479,48.08684460100258,42.680254930254925,81.95081967213115,56.17742956631845,45.85645994832041,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.5194608463096,8175
6720,Ape Kids Club #6720,49.94779059949339,44.186616868969814,69.91608391608392,59.742299276216116,50.951622164800455,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.51206495384577,8176
802,Ape Kids Club #802,50.893174648695165,37.50504570190733,78.109375,57.23738106756975,50.951622164800455,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.46425071125475,8177
9865,Ape Kids Club #9865,50.33739895050347,41.53402375519279,69.43055555555556,64.39205370101595,48.98612932164792,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.4478134121978,8178
9046,Ape Kids Club #9046,53.777121212121216,40.95177108572747,79.984,53.32466947115385,46.633688083037704,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.43890198032227,8179
1925,Ape Kids Club #1925,51.958571219440785,44.186616868969814,77.50387596899225,56.761394530625296,44.25824552652909,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.4363562428393,8180
9839,Ape Kids Club #9839,50.33739895050347,37.50504570190733,73.51470588235294,59.87331309041836,53.42500188153834,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.4231176350025,8181
7543,Ape Kids Club #7543,46.09467532467533,41.599742147210506,78.7244094488189,57.23738106756975,50.951622164800455,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.375482281357,8182
1423,Ape Kids Club #1423,53.777121212121216,40.95177108572747,79.34920634920634,64.39205370101595,36.12325072515394,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,339.361055201507,8183
