TOKEN_ID,TOKEN_NAME,Background,Fur,Jersey,Eyes,Mouth,Earring,Hat,NUM_TRAITS,RARITY_SCORE,Rank
4836,NBAYC #4836,26.769276629570747,24.848367459878254,27.262295081967213,27.716666666666672,28.016430948419305,27.1414467056216,14.281488549618322,440.20588235294116,616.2418543946833,42
1336,NBAYC #1336,28.587224108658745,28.310844892812106,23.204651162790697,27.888819875776402,26.558162460567825,27.1414467056216,14.281488549618322,440.20588235294116,616.1785201087869,43
2808,NBAYC #2808,27.334212662337663,26.50068856974228,26.257894736842104,27.888819875776402,26.558162460567825,27.1414467056216,14.281488549618322,440.20588235294116,616.1685959134473,44
3291,NBAYC #3291,28.587224108658745,27.339760503348895,25.324873096446698,25.225280898876406,28.016430948419305,27.1414467056216,14.281488549618322,440.20588235294116,616.1223871639311,45
3799,NBAYC #3799,28.587224108658745,24.848367459878254,25.324873096446698,27.716666666666672,28.016430948419305,27.1414467056216,14.281488549618322,440.20588235294116,616.1223798882507,46
2133,NBAYC #2133,27.334212662337663,27.339760503348895,25.324873096446698,27.888819875776402,26.558162460567825,27.1414467056216,14.281488549618322,440.20588235294116,616.0746462066586,47
3336,NBAYC #3336,27.334212662337663,25.711586180568812,25.716494845360824,26.443462897526505,29.232421874999996,27.1414467056216,14.281488549618322,440.20588235294116,616.066996068975,48
415,NBAYC #415,28.587224108658745,27.92929711797637,23.870813397129186,27.888819875776402,26.024536321483776,27.1414467056216,14.281488549618322,440.20588235294116,615.9295084292056,49
4916,NBAYC #4916,27.28991085899514,27.92929711797637,27.262295081967213,25.225280898876406,26.558162460567825,27.1414467056216,14.281488549618322,440.20588235294116,615.893764026564,50
525,NBAYC #525,26.854665071770334,26.705590800951626,25.324873096446698,27.716666666666672,27.648399014778327,27.1414467056216,14.281488549618322,440.20588235294116,615.8790122587948,51
4240,NBAYC #4240,26.726785714285718,24.848367459878254,28.50857142857143,26.63167259786477,27.245752427184467,27.1414467056216,14.281488549618322,440.20588235294116,615.5899672359658,52
2969,NBAYC #2969,27.334212662337663,28.310844892812106,26.396825396825395,25.225280898876406,26.684429477020604,27.1414467056216,14.281488549618322,440.20588235294116,615.5804109360533,53
609,NBAYC #609,28.587224108658745,26.705590800951626,23.985576923076923,27.888819875776402,26.684429477020604,27.1414467056216,14.281488549618322,440.20588235294116,615.4804587936654,54
185,NBAYC #185,26.726785714285718,26.43308477237049,26.396825396825395,26.63167259786477,27.648399014778327,27.1414467056216,14.281488549618322,440.20588235294116,615.4655851043058,55
4651,NBAYC #4651,25.320112781954887,26.50068856974228,27.871508379888265,26.443462897526505,27.648399014778327,27.1414467056216,14.281488549618322,440.20588235294116,615.4129892520714,56
4113,NBAYC #4113,27.334212662337663,25.711586180568812,25.324873096446698,27.716666666666672,27.648399014778327,27.1414467056216,14.281488549618322,440.20588235294116,615.3645552289793,57
1197,NBAYC #1197,25.320112781954887,26.232327166504383,26.396825396825395,26.443462897526505,29.232421874999996,27.1414467056216,14.281488549618322,440.20588235294116,615.2539677259922,58
2570,NBAYC #2570,27.334212662337663,28.310844892812106,27.716666666666665,25.225280898876406,25.01913075780089,27.1414467056216,14.281488549618322,440.20588235294116,615.2349534866748,59
1591,NBAYC #1591,26.854665071770334,26.365825014679977,25.716494845360824,26.63167259786477,28.016430948419305,27.1414467056216,14.281488549618322,440.20588235294116,615.2139060862763,60
2261,NBAYC #2261,26.769276629570747,26.365825014679977,27.262295081967213,26.443462897526505,26.684429477020604,27.1414467056216,14.281488549618322,440.20588235294116,615.1541067089461,61
1643,NBAYC #1643,27.334212662337663,26.705590800951626,25.716494845360824,27.716666666666672,26.024536321483776,27.1414467056216,14.281488549618322,440.20588235294116,615.1263189049816,62
4721,NBAYC #4721,28.587224108658745,26.365825014679977,23.870813397129186,27.888819875776402,26.684429477020604,27.1414467056216,14.281488549618322,440.20588235294116,615.025929481446,63
2807,NBAYC #2807,28.587224108658745,26.232327166504383,27.262295081967213,25.225280898876406,26.024536321483776,27.1414467056216,14.281488549618322,440.20588235294116,614.9604811856716,64
2357,NBAYC #2357,26.769276629570747,24.848367459878254,26.12041884816754,27.888819875776402,27.648399014778327,27.1414467056216,14.281488549618322,440.20588235294116,614.9040994363523,65
2719,NBAYC #2719,26.854665071770334,28.310844892812106,23.985576923076923,26.443462897526505,27.648399014778327,27.1414467056216,14.281488549618322,440.20588235294116,614.8717664081453,66
970,NBAYC #970,28.587224108658745,24.848367459878254,28.50857142857143,25.225280898876406,26.024536321483776,27.1414467056216,14.281488549618322,440.20588235294116,614.8227978256497,67
847,NBAYC #847,27.28991085899514,25.711586180568812,25.716494845360824,27.716666666666672,26.684429477020604,27.1414467056216,14.281488549618322,440.20588235294116,614.7479056367931,68
4310,NBAYC #4310,26.854665071770334,25.711586180568812,27.262295081967213,26.63167259786477,26.558162460567825,27.1414467056216,14.281488549618322,440.20588235294116,614.6471990009201,69
541,NBAYC #541,27.28991085899514,27.92929711797637,24.336585365853658,26.63167259786477,26.684429477020604,27.1414467056216,14.281488549618322,440.20588235294116,614.5007130258916,70
311,NBAYC #311,26.726785714285718,25.711586180568812,25.324873096446698,27.716666666666672,27.245752427184467,27.1414467056216,14.281488549618322,440.20588235294116,614.3544816933335,71
810,NBAYC #810,27.334212662337663,26.50068856974228,24.336585365853658,27.716666666666672,26.684429477020604,27.1414467056216,14.281488549618322,440.20588235294116,614.201400349802,72
4964,NBAYC #4964,27.334212662337663,27.779542173644053,23.985576923076923,28.34659090909091,25.01913075780089,27.1414467056216,14.281488549618322,440.20588235294116,614.0938710341316,73
1322,NBAYC #1322,27.334212662337663,26.705590800951626,23.985576923076923,27.716666666666672,26.558162460567825,27.1414467056216,14.281488549618322,440.20588235294116,613.9290271217818,74
1518,NBAYC #1518,26.769276629570747,27.92929711797637,25.716494845360824,25.225280898876406,26.558162460567825,27.1414467056216,14.281488549618322,440.20588235294116,613.8273295605333,75
4200,NBAYC #4200,26.726785714285718,26.705590800951626,24.336585365853658,26.63167259786477,27.648399014778327,27.1414467056216,14.281488549618322,440.20588235294116,613.6778511019152,76
1840,NBAYC #1840,26.854665071770334,26.43308477237049,25.584615384615383,25.225280898876406,27.648399014778327,27.1414467056216,14.281488549618322,440.20588235294116,613.374862750592,77
3205,NBAYC #3205,25.320112781954887,26.232327166504383,25.584615384615383,27.888819875776402,26.684429477020604,27.1414467056216,14.281488549618322,440.20588235294116,613.3391222940527,78
4853,NBAYC #4853,26.769276629570747,26.50068856974228,23.870813397129186,27.888819875776402,26.558162460567825,27.1414467056216,14.281488549618322,440.20588235294116,613.2165785409675,79
2732,NBAYC #2732,26.854665071770334,26.232327166504383,23.985576923076923,25.225280898876406,29.232421874999996,27.1414467056216,14.281488549618322,440.20588235294116,613.1590895434091,80
2615,NBAYC #2615,28.587224108658745,26.43308477237049,23.204651162790697,25.225280898876406,28.016430948419305,27.1414467056216,14.281488549618322,440.20588235294116,613.0954894992967,81
2687,NBAYC #2687,26.769276629570747,27.779542173644053,25.584615384615383,25.225280898876406,26.024536321483776,27.1414467056216,14.281488549618322,440.20588235294116,613.0120690163715,82
3423,NBAYC #3423,25.320112781954887,28.310844892812106,24.576354679802954,26.443462897526505,26.558162460567825,27.1414467056216,14.281488549618322,440.20588235294116,612.8377553208454,83
1959,NBAYC #1959,26.769276629570747,27.339760503348895,24.336585365853658,27.716666666666672,25.01913075780089,27.1414467056216,14.281488549618322,440.20588235294116,612.810237531422,84
4921,NBAYC #4921,26.854665071770334,24.848367459878254,25.584615384615383,26.63167259786477,27.245752427184467,27.1414467056216,14.281488549618322,440.20588235294116,612.7938905494943,85
1088,NBAYC #1088,25.320112781954887,24.848367459878254,25.324873096446698,28.34659090909091,27.245752427184467,27.1414467056216,14.281488549618322,440.20588235294116,612.7145142827363,86
2142,NBAYC #2142,27.334212662337663,24.848367459878254,25.584615384615383,26.63167259786477,26.684429477020604,27.1414467056216,14.281488549618322,440.20588235294116,612.7121151898978,87
1855,NBAYC #1855,25.320112781954887,29.18808234019502,23.870813397129186,26.63167259786477,26.024536321483776,27.1414467056216,14.281488549618322,440.20588235294116,612.6640350468087,88
3813,NBAYC #3813,27.334212662337663,25.711586180568812,23.870813397129186,27.888819875776402,26.024536321483776,27.1414467056216,14.281488549618322,440.20588235294116,612.4587860454769,89
4461,NBAYC #4461,28.587224108658745,26.705590800951626,23.870813397129186,26.63167259786477,25.01913075780089,27.1414467056216,14.281488549618322,440.20588235294116,612.4432492705863,90
1217,NBAYC #1217,27.334212662337663,26.50068856974228,25.716494845360824,25.225280898876406,26.024536321483776,27.1414467056216,14.281488549618322,440.20588235294116,612.430030905982,91
3190,NBAYC #3190,26.854665071770334,26.43308477237049,24.576354679802954,26.63167259786477,26.024536321483776,27.1414467056216,14.281488549618322,440.20588235294116,612.1491310514734,92
3836,NBAYC #3836,26.769276629570747,26.232327166504383,27.262295081967213,25.225280898876406,25.01913075780089,27.1414467056216,14.281488549618322,440.20588235294116,612.1371281429008,93
2371,NBAYC #2371,26.769276629570747,27.779542173644053,23.204651162790697,26.63167259786477,26.024536321483776,27.1414467056216,14.281488549618322,440.20588235294116,612.0384964935351,94
2181,NBAYC #2181,26.854665071770334,26.43308477237049,26.53723404255319,25.225280898876406,25.01913075780089,27.1414467056216,14.281488549618322,440.20588235294116,611.6982131515524,95
697,NBAYC #697,27.334212662337663,27.339760503348895,23.870813397129186,25.225280898876406,26.024536321483776,27.1414467056216,14.281488549618322,440.20588235294116,611.423421391357,96
2486,NBAYC #2486,26.769276629570747,25.711586180568812,23.204651162790697,27.716666666666672,26.024536321483776,27.1414467056216,14.281488549618322,440.20588235294116,611.0555345692618,97
751,NBAYC #751,27.28991085899514,26.43308477237049,23.204651162790697,25.225280898876406,27.245752427184467,27.1414467056216,14.281488549618322,440.20588235294116,611.0274977283983,98
2660,NBAYC #2660,25.320112781954887,25.711586180568812,23.985576923076923,28.34659090909091,26.024536321483776,27.1414467056216,14.281488549618322,440.20588235294116,611.0172207243564,99
2442,NBAYC #2442,26.769276629570747,25.711586180568812,23.985576923076923,27.888819875776402,25.01913075780089,27.1414467056216,14.281488549618322,440.20588235294116,611.0032079749749,100
3081,NBAYC #3081,26.726785714285718,26.50068856974228,23.204651162790697,27.716666666666672,25.01913075780089,27.1414467056216,14.281488549618322,440.20588235294116,610.7967404794674,101
4886,NBAYC #4886,27.334212662337663,26.232327166504383,178.17857142857142,26.63167259786477,28.016430948419305,27.1414467056216,261.05232558139534,34.78001549186677,609.3670025825812,102
4127,NBAYC #4127,26.769276629570747,24.848367459878254,23.870813397129186,25.225280898876406,25.01913075780089,27.1414467056216,14.281488549618322,440.20588235294116,607.3616867514365,103
2631,NBAYC #2631,26.726785714285718,27.779542173644053,178.17857142857142,25.225280898876406,25.01913075780089,27.1414467056216,261.05232558139534,34.78001549186677,605.9030987520622,104
1817,NBAYC #1817,28.587224108658745,27.339760503348895,178.17857142857142,26.63167259786477,26.684429477020604,25.320112781954887,261.05232558139534,12.486373748609568,586.2804702274243,105
4597,NBAYC #4597,26.726785714285718,26.365825014679977,28.1864406779661,28.34659090909091,26.558162460567825,27.1414467056216,261.05232558139534,34.78001549186677,459.15759255547425,106
2585,NBAYC #2585,25.320112781954887,26.365825014679977,26.53723404255319,27.716666666666672,26.558162460567825,27.1414467056216,261.05232558139534,34.78001549186677,455.47178874530624,107
913,NBAYC #913,25.320112781954887,26.365825014679977,25.849740932642487,27.888819875776402,26.558162460567825,27.1414467056216,261.05232558139534,34.78001549186677,454.9564488445053,108
795,NBAYC #795,25.320112781954887,26.365825014679977,26.12041884816754,26.443462897526505,26.558162460567825,27.1414467056216,261.05232558139534,34.78001549186677,453.78176978178044,109
2474,NBAYC #2474,25.320112781954887,26.365825014679977,25.716494845360824,26.63167259786477,26.558162460567825,27.1414467056216,261.05232558139534,34.78001549186677,453.56605547931196,110
4639,NBAYC #4639,25.320112781954887,26.365825014679977,25.584615384615383,26.63167259786477,26.558162460567825,27.1414467056216,261.05232558139534,34.78001549186677,453.4341760185666,111
2927,NBAYC #2927,25.320112781954887,26.365825014679977,26.53723404255319,25.225280898876406,26.558162460567825,27.1414467056216,261.05232558139534,34.78001549186677,452.980402977516,112
908,NBAYC #908,25.320112781954887,26.365825014679977,26.396825396825395,25.225280898876406,26.558162460567825,27.1414467056216,261.05232558139534,34.78001549186677,452.8399943317882,113
3975,NBAYC #3975,25.320112781954887,26.365825014679977,25.716494845360824,25.225280898876406,26.558162460567825,27.1414467056216,261.05232558139534,34.78001549186677,452.1596637803236,114
2706,NBAYC #2706,26.769276629570747,26.365825014679977,25.849740932642487,28.34659090909091,26.558162460567825,26.913686313686316,261.05232558139534,12.486373748609568,434.3419815902432,115
2735,NBAYC #2735,25.320112781954887,26.365825014679977,27.412087912087912,27.716666666666672,26.558162460567825,27.334212662337663,261.05232558139534,12.486373748609568,434.24576682829985,116
422,NBAYC #422,26.726785714285718,26.365825014679977,25.716494845360824,28.34659090909091,26.558162460567825,26.913686313686316,261.05232558139534,12.486373748609568,434.1662445876765,117
1218,NBAYC #1218,25.320112781954887,26.365825014679977,28.1864406779661,26.63167259786477,26.558162460567825,27.334212662337663,261.05232558139534,12.486373748609568,433.9351255253761,118
2182,NBAYC #2182,25.320112781954887,26.365825014679977,26.12041884816754,28.34659090909091,26.558162460567825,27.334212662337663,261.05232558139534,12.486373748609568,433.5840220068037,119
1829,NBAYC #1829,26.726785714285718,26.365825014679977,25.716494845360824,26.63167259786477,26.558162460567825,27.969892026578073,261.05232558139534,12.486373748609568,433.5075319893421,120
3139,NBAYC #3139,25.320112781954887,26.365825014679977,28.50857142857143,25.225280898876406,26.558162460567825,27.969892026578073,261.05232558139534,12.486373748609568,433.48654394123355,121
3603,NBAYC #3603,25.320112781954887,26.365825014679977,27.871508379888265,28.34659090909091,26.558162460567825,25.320112781954887,261.05232558139534,12.486373748609568,433.3210116581417,122
4206,NBAYC #4206,26.726785714285718,26.365825014679977,25.324873096446698,27.716666666666672,26.558162460567825,26.913686313686316,261.05232558139534,12.486373748609568,433.1446985963381,123
3360,NBAYC #3360,26.769276629570747,26.365825014679977,25.716494845360824,26.63167259786477,26.558162460567825,27.334212662337663,261.05232558139534,12.486373748609568,432.9143435403867,124
3902,NBAYC #3902,26.769276629570747,26.365825014679977,24.336585365853658,27.716666666666672,26.558162460567825,27.569177241097012,261.05232558139534,12.486373748609568,432.8543927084408,125
4739,NBAYC #4739,26.769276629570747,26.365825014679977,24.336585365853658,27.888819875776402,26.558162460567825,27.334212662337663,261.05232558139534,12.486373748609568,432.7915813387912,126
1712,NBAYC #1712,25.320112781954887,26.365825014679977,24.576354679802954,28.34659090909091,26.558162460567825,27.969892026578073,261.05232558139534,12.486373748609568,432.6756372026795,127
384,NBAYC #384,26.726785714285718,26.365825014679977,23.985576923076923,28.34659090909091,26.558162460567825,26.913686313686316,261.05232558139534,12.486373748609568,432.4353266653926,128
2839,NBAYC #2839,26.726785714285718,26.365825014679977,28.50857142857143,25.225280898876406,26.558162460567825,25.320112781954887,261.05232558139534,12.486373748609568,432.24343762894114,129
2274,NBAYC #2274,25.320112781954887,26.365825014679977,26.396825396825395,26.443462897526505,26.558162460567825,27.569177241097012,261.05232558139534,12.486373748609568,432.1922651226565,130
684,NBAYC #684,26.726785714285718,26.365825014679977,25.716494845360824,25.225280898876406,26.558162460567825,27.969892026578073,261.05232558139534,12.486373748609568,432.1011402903538,131
2205,NBAYC #2205,26.726785714285718,26.365825014679977,25.584615384615383,25.225280898876406,26.558162460567825,27.969892026578073,261.05232558139534,12.486373748609568,431.9692608296083,132
3992,NBAYC #3992,26.769276629570747,26.365825014679977,26.967567567567567,26.443462897526505,26.558162460567825,25.320112781954887,261.05232558139534,12.486373748609568,431.96310668187243,133
798,NBAYC #798,26.769276629570747,26.365825014679977,25.849740932642487,25.225280898876406,26.558162460567825,27.569177241097012,261.05232558139534,12.486373748609568,431.8761625074394,134
711,NBAYC #711,25.320112781954887,26.365825014679977,26.257894736842104,26.443462897526505,26.558162460567825,27.334212662337663,261.05232558139534,12.486373748609568,431.8183698839139,135
2160,NBAYC #2160,26.726785714285718,26.365825014679977,23.870813397129186,27.716666666666672,26.558162460567825,26.913686313686316,261.05232558139534,12.486373748609568,431.6906388970206,136
4856,NBAYC #4856,26.726785714285718,26.365825014679977,23.204651162790697,28.34659090909091,26.558162460567825,26.913686313686316,261.05232558139534,12.486373748609568,431.6544009051064,137
1924,NBAYC #1924,25.320112781954887,26.365825014679977,26.967567567567567,25.225280898876406,26.558162460567825,27.569177241097012,261.05232558139534,12.486373748609568,431.5448252947486,138
637,NBAYC #637,26.726785714285718,26.365825014679977,26.12041884816754,26.63167259786477,26.558162460567825,25.320112781954887,261.05232558139534,12.486373748609568,431.2616767475256,139
1134,NBAYC #1134,25.320112781954887,26.365825014679977,24.336585365853658,27.888819875776402,26.558162460567825,26.913686313686316,261.05232558139534,12.486373748609568,430.92189114252403,140
1295,NBAYC #1295,25.320112781954887,26.365825014679977,23.985576923076923,27.716666666666672,26.558162460567825,27.334212662337663,261.05232558139534,12.486373748609568,430.81925583928887,141
3823,NBAYC #3823,25.320112781954887,26.365825014679977,23.985576923076923,27.716666666666672,26.558162460567825,27.334212662337663,261.05232558139534,12.486373748609568,430.81925583928887,142
1882,NBAYC #1882,25.320112781954887,26.365825014679977,25.716494845360824,27.888819875776402,26.558162460567825,25.320112781954887,261.05232558139534,12.486373748609568,430.7082270902997,143
4288,NBAYC #4288,25.320112781954887,26.365825014679977,23.204651162790697,26.63167259786477,26.558162460567825,26.913686313686316,261.05232558139534,12.486373748609568,428.53280966154944,144
1304,NBAYC #1304,26.769276629570747,26.365825014679977,24.576354679802954,25.225280898876406,26.558162460567825,25.320112781954887,261.05232558139534,12.486373748609568,428.3537117954577,145
1173,NBAYC #1173,26.769276629570747,26.232327166504383,178.17857142857142,28.34659090909091,28.016430948419305,27.1414467056216,28.133458646616543,34.78001549186677,377.5981179262617,146
1950,NBAYC #1950,27.334212662337663,26.365825014679977,178.17857142857142,25.225280898876406,26.684429477020604,27.1414467056216,25.000556792873052,34.78001549186677,370.71033847184754,147
1772,NBAYC #1772,28.587224108658745,26.50068856974228,178.17857142857142,26.443462897526505,27.648399014778327,27.569177241097012,14.281488549618322,34.78001549186677,363.9890273018593,148
4585,NBAYC #4585,26.726785714285718,29.18808234019502,178.17857142857142,28.34659090909091,25.01913075780089,26.913686313686316,14.281488549618322,34.78001549186677,363.43435150511533,149
2173,NBAYC #2173,26.769276629570747,28.310844892812106,178.17857142857142,28.34659090909091,27.245752427184467,25.320112781954887,14.281488549618322,34.78001549186677,363.2326531106696,150
969,NBAYC #969,27.334212662337663,26.50068856974228,178.17857142857142,26.443462897526505,28.016430948419305,27.569177241097012,14.281488549618322,34.78001549186677,363.1040477891793,151
4121,NBAYC #4121,26.854665071770334,28.310844892812106,178.17857142857142,27.716666666666672,27.245752427184467,25.320112781954887,14.281488549618322,34.78001549186677,362.68811731044497,152
162,NBAYC #162,25.320112781954887,27.779542173644053,178.17857142857142,25.225280898876406,29.232421874999996,26.913686313686316,14.281488549618322,34.78001549186677,361.71111951321814,153
2283,NBAYC #2283,26.726785714285718,26.365825014679977,178.17857142857142,27.888819875776402,27.648399014778327,25.320112781954887,14.281488549618322,34.78001549186677,361.1900178715318,154
3730,NBAYC #3730,26.769276629570747,26.705590800951626,178.17857142857142,26.443462897526505,26.024536321483776,26.913686313686316,14.281488549618322,34.78001549186677,360.09662843327544,155
4145,NBAYC #4145,26.854665071770334,27.779542173644053,178.17857142857142,25.225280898876406,26.558162460567825,25.320112781954887,14.281488549618322,34.78001549186677,358.97783885687,156
4766,NBAYC #4766,25.320112781954887,26.50068856974228,178.17857142857142,26.443462897526505,25.01913075780089,27.969892026578073,14.281488549618322,34.78001549186677,358.4933625036591,157
1348,NBAYC #1348,26.726785714285718,27.339760503348895,178.17857142857142,27.716666666666672,27.648399014778327,27.969892026578073,27.716666666666672,12.486373748609568,355.7831157695054,158
1352,NBAYC #1352,27.334212662337663,27.92929711797637,178.17857142857142,27.716666666666672,26.558162460567825,27.569177241097012,27.716666666666672,12.486373748609568,355.48912799249325,159
4558,NBAYC #4558,25.320112781954887,29.18808234019502,178.17857142857142,27.716666666666672,29.232421874999996,26.913686313686316,25.687070938215108,12.486373748609568,354.722986092899,160
1630,NBAYC #1630,26.769276629570747,26.50068856974228,178.17857142857142,28.34659090909091,29.232421874999996,26.913686313686316,26.227219626168225,12.486373748609568,354.6548291004395,161
