TOKEN_ID,TOKEN_NAME,Background,Mouth,Eyes,Fur,Headgear,Clothes,Trait Count,Earrings,Necklace,Signature,RARITY_SCORE,Rank
1056,kbaofficial #1056,1388.8888888888891,1149.425287356322,1282.0512820512822,1515.1515151515152,3.140999466030091,1.3972725240330874,5555.555555555557,1.7875017875017876,2.6299179465600675,25000.0,35900.02822072769,1
5177,kbaofficial #5177,1388.8888888888891,1149.425287356322,1282.0512820512822,1515.1515151515152,3.140999466030091,1.3972725240330874,5555.555555555557,1.7875017875017876,2.6299179465600675,25000.0,35900.02822072769,2
6350,kbaofficial #6350,1388.8888888888891,1149.425287356322,1282.0512820512822,1515.1515151515152,3.140999466030091,1.3972725240330874,5555.555555555557,1.7875017875017876,2.6299179465600675,25000.0,35900.02822072769,3
3452,kbaofficial #3452,8.012820512820513,8.151952392598028,3846.153846153846,5.577244841048522,9.987016878058522,15.664160401002507,2.8691111493659265,1.7875017875017876,2.6299179465600675,2.50075022506752,3903.334322287869,4
8937,kbaofficial #8937,7.617306520414382,6.59326168655634,3846.153846153846,5.584096493187402,7.074136955291454,13.528138528138529,2.8691111493659265,1.7875017875017876,2.6299179465600675,2.50075022506752,3896.3380674459295,5
1865,kbaofficial #1865,7.802746566791511,5.709065996802924,4.113533525298231,252.5252525252525,7.105300554213443,6.343567622430855,282.4858757062147,29.154518950437318,174.82517482517483,2.50075022506752,772.5657864976838,6
3671,kbaofficial #3671,7.603406326034063,9.319664492078287,8.029548739360848,82.64462809917356,8.556515786771627,16.160310277957336,282.4858757062147,39.57261574990107,247.52475247524754,2.50075022506752,704.3980678778066,7
7210,kbaofficial #7210,595.2380952380953,8.075587498990553,4.113533525298231,5.090094675760969,3.140999466030091,1.3972725240330874,7.140816909454442,48.262548262548265,2.6299179465600675,2.50075022506752,677.5896162718384,8
4058,kbaofficial #4058,7.617306520414382,8.774238834781084,10.068465565847767,181.8181818181818,10.576414595452142,13.326226012793176,282.4858757062147,53.90835579514825,100.0,2.50075022506752,671.0758150739009,9
4040,kbaofficial #4040,7.49400479616307,8.389965601141036,7.616146230007616,4.220477758082215,48.87585532746823,19.516003122560498,282.4858757062147,36.63003663003663,247.52475247524754,2.50075022506752,665.2538678719891,10
528,kbaofficial #528,7.53465943339361,8.774238834781084,10.068465565847767,5.2246603970741905,9.987016878058522,15.664160401002507,282.4858757062147,69.34812760055479,247.52475247524754,2.50075022506752,659.1127075172421,11
976,kbaofficial #976,7.122507122507122,8.774238834781084,8.029548739360848,4.408782294330306,16.37465203864418,10.351966873706003,282.4858757062147,69.34812760055479,247.52475247524754,2.50075022506752,656.9212019104141,12
4024,kbaofficial #4024,595.2380952380953,8.664009703690867,4.113533525298231,5.090094675760969,10.576414595452142,14.0607424071991,2.8691111493659265,1.7875017875017876,2.6299179465600675,2.50075022506752,647.530171253992,13
3895,kbaofficial #3895,595.2380952380953,6.59326168655634,13.63884342607747,5.584096493187402,3.140999466030091,9.110787172011662,7.140816909454442,1.7875017875017876,2.6299179465600675,2.50075022506752,647.365070350542,14
7152,kbaofficial #7152,595.2380952380953,8.389965601141036,6.9051236017124715,5.577244841048522,15.216068167985393,1.3972725240330874,7.140816909454442,1.7875017875017876,2.6299179465600675,2.50075022506752,646.7827568425996,15
5667,kbaofficial #5667,595.2380952380953,7.9636855936927615,9.761811792268647,4.220477758082215,9.010632546404757,9.110787172011662,2.8691111493659265,1.7875017875017876,2.6299179465600675,2.50075022506752,645.0927712090506,16
1647,kbaofficial #1647,7.631257631257631,9.319664492078287,4.113533525298231,5.0393065914130215,10.576414595452142,6.343567622430855,282.4858757062147,69.34812760055479,247.52475247524754,2.50075022506752,644.8832504650147,17
1236,kbaofficial #1236,595.2380952380953,6.774608766343744,7.616146230007616,4.408782294330306,7.074136955291454,1.3972725240330874,7.140816909454442,1.7875017875017876,2.6299179465600675,2.50075022506752,636.5680288766853,18
3163,kbaofficial #3163,7.802746566791511,8.075587498990553,7.175660160734788,5.584096493187402,7.848677497841614,13.528138528138529,282.4858757062147,53.90835579514825,247.52475247524754,2.50075022506752,636.4346409473624,19
6747,kbaofficial #6747,595.2380952380953,5.709065996802924,4.113533525298231,5.584096493187402,9.010632546404757,1.3972725240330874,7.140816909454442,1.7875017875017876,2.6299179465600675,2.50075022506752,635.1116831924055,20
9897,kbaofficial #9897,7.687576875768758,10.26272577996716,6.771397616468039,5.48305735277991,7.984669434685404,9.110787172011662,282.4858757062147,53.90835579514825,247.52475247524754,2.50075022506752,633.7199484333589,21
509,kbaofficial #509,7.687576875768758,5.709065996802924,9.761811792268647,5.577244841048522,15.216068167985393,14.518002322880372,282.4858757062147,36.63003663003663,247.52475247524754,2.50075022506752,627.6111850333209,22
212,kbaofficial #212,7.6452599388379205,8.556515786771627,6.346788525006347,5.2246603970741905,5.580980020091528,6.343567622430855,282.4858757062147,53.90835579514825,247.52475247524754,2.50075022506752,626.1175064918905,23
7297,kbaofficial #7297,7.687576875768758,8.075587498990553,7.631257631257632,25.252525252525253,6.451612903225806,7.797878976918279,282.4858757062147,29.154518950437318,247.52475247524754,2.50075022506752,624.5623364956534,24
2061,kbaofficial #2061,8.012820512820513,5.699629524080935,7.631257631257632,73.31378299120234,15.43448062972681,19.516003122560498,282.4858757062147,29.154518950437318,174.82517482517483,2.50075022506752,618.5742941185431,25
873,kbaofficial #873,7.387706855791962,8.056719303899452,9.201324990798676,5.48305735277991,8.718395815170009,16.160310277957336,282.4858757062147,29.154518950437318,247.52475247524754,2.50075022506752,616.6734119533644,26
5811,kbaofficial #5811,7.744733581164808,7.9636855936927615,6.346788525006347,4.408782294330306,8.718395815170009,14.0607424071991,282.4858757062147,29.154518950437318,247.52475247524754,2.50075022506752,610.9090255735305,27
2538,kbaofficial #2538,8.012820512820513,5.894488653109343,7.175660160734788,5.48305735277991,7.074136955291454,6.343567622430855,282.4858757062147,36.63003663003663,247.52475247524754,2.50075022506752,609.1251462937332,28
6859,kbaofficial #6859,7.122507122507122,40.0962309542903,4.113533525298231,96.71179883945841,15.216068167985393,9.157509157509157,282.4858757062147,48.262548262548265,100.0,2.50075022506752,605.6668219608791,29
5756,kbaofficial #5756,7.802746566791511,7.336757153338225,6.8073519400953035,4.408782294330306,48.87585532746823,14.518002322880372,282.4858757062147,29.154518950437318,174.82517482517483,2.50075022506752,578.7158153117985,30
3223,kbaofficial #3223,416.6666666666667,5.709065996802924,8.41609156707625,8.741258741258742,9.010632546404757,13.326226012793176,10.56859015007398,1.7875017875017876,100.0,2.50075022506752,576.7267836936458,31
9063,kbaofficial #9063,7.53465943339361,10.912265386294195,9.761811792268647,5.577244841048522,8.208158909956497,13.528138528138529,282.4858757062147,48.262548262548265,174.82517482517483,2.50075022506752,563.5966279101053,32
5448,kbaofficial #5448,7.603406326034063,10.26272577996716,6.9051236017124715,5.48305735277991,8.81367882954345,15.664160401002507,282.4858757062147,48.262548262548265,174.82517482517483,2.50075022506752,562.806501310045,33
1038,kbaofficial #1038,7.53465943339361,7.336757153338225,7.497375918428551,5.577244841048522,19.66955153422502,6.343567622430855,282.4858757062147,48.262548262548265,174.82517482517483,2.50075022506752,562.0335055218702,34
3124,kbaofficial #3124,7.687576875768758,5.699629524080935,6.771397616468039,5.584096493187402,8.556515786771627,10.473397570171764,282.4858757062147,48.262548262548265,174.82517482517483,2.50075022506752,552.8469628854539,35
718,kbaofficial #718,7.617306520414382,20.403999183840035,9.761811792268647,5.48305735277991,8.81367882954345,11.125945705384959,282.4858757062147,29.154518950437318,174.82517482517483,2.50075022506752,552.1721190911258,36
7346,kbaofficial #7346,7.6452599388379205,7.679901697258275,9.201324990798676,4.408782294330306,8.81367882954345,6.343567622430855,282.4858757062147,48.262548262548265,174.82517482517483,2.50075022506752,552.1668643922048,37
4243,kbaofficial #4243,7.122507122507122,6.774608766343744,9.63948332369385,5.577244841048522,10.861301183881828,9.110787172011662,282.4858757062147,39.57261574990107,174.82517482517483,2.50075022506752,548.4703489158449,38
3907,kbaofficial #3907,7.387706855791962,9.713453132588636,7.175660160734788,4.408782294330306,8.648274669203493,14.0607424071991,282.4858757062147,36.63003663003663,174.82517482517483,2.50075022506752,547.8364569063419,39
4513,kbaofficial #4513,7.876496534341525,10.912265386294195,4.113533525298231,4.220477758082215,9.658103148541626,7.797878976918279,282.4858757062147,39.57261574990107,174.82517482517483,2.50075022506752,543.9631718358341,40
3748,kbaofficial #3748,7.6452599388379205,6.59326168655634,9.63948332369385,5.0393065914130215,7.848677497841614,16.846361185983827,282.4858757062147,29.154518950437318,174.82517482517483,2.50075022506752,542.5786699312209,41
6772,kbaofficial #6772,7.122507122507122,10.912265386294195,6.771397616468039,8.741258741258742,8.81367882954345,10.32204789430223,282.4858757062147,29.154518950437318,174.82517482517483,2.50075022506752,541.649475297268,42
6616,kbaofficial #6616,416.6666666666667,8.556515786771627,6.346788525006347,4.408782294330306,89.60573476702508,1.3972725240330874,7.140816909454442,1.7875017875017876,2.6299179465600675,2.50075022506752,541.040747432417,43
7205,kbaofficial #7205,7.876496534341525,8.056719303899452,6.346788525006347,25.680534155110426,48.87585532746823,13.528138528138529,282.4858757062147,29.154518950437318,100.0,2.50075022506752,524.5056772556841,44
1554,kbaofficial #1554,416.6666666666667,6.774608766343744,7.631257631257632,4.408782294330306,3.140999466030091,1.3972725240330874,76.45259938837921,1.7875017875017876,2.6299179465600675,2.50075022506752,523.3903566961703,45
5873,kbaofficial #5873,7.631257631257631,5.699629524080935,9.201324990798676,252.5252525252525,3.140999466030091,15.943877551020408,10.56859015007398,36.63003663003663,174.82517482517483,2.50075022506752,518.6668935187934,46
1437,kbaofficial #1437,416.6666666666667,8.075587498990553,9.63948332369385,5.0393065914130215,8.648274669203493,6.343567622430855,10.56859015007398,36.63003663003663,2.6299179465600675,2.50075022506752,506.74218132413665,47
3842,kbaofficial #3842,7.631257631257631,8.774238834781084,8.029548739360848,25.252525252525253,7.074136955291454,10.32204789430223,282.4858757062147,53.90835579514825,100.0,2.50075022506752,505.978737033949,48
895,kbaofficial #895,7.876496534341525,6.774608766343744,4.113533525298231,5.48305735277991,48.87585532746823,6.343567622430855,282.4858757062147,39.57261574990107,100.0,2.50075022506752,504.02636080984576,49
5790,kbaofficial #5790,7.49400479616307,8.056719303899452,13.736263736263737,5.090094675760969,33.25573661456601,14.518002322880372,282.4858757062147,36.63003663003663,100.0,2.50075022506752,503.76748401085246,50
6433,kbaofficial #6433,7.603406326034063,8.774238834781084,6.9051236017124715,5.2246603970741905,5.580980020091528,15.13317191283293,282.4858757062147,69.34812760055479,100.0,2.50075022506752,503.5563346243633,51
1905,kbaofficial #1905,416.6666666666667,40.0962309542903,17.018379850238258,4.220477758082215,7.074136955291454,1.3972725240330874,7.140816909454442,1.7875017875017876,2.6299179465600675,2.50075022506752,500.53215157718586,52
290,kbaofficial #290,7.744733581164808,5.709065996802924,6.9051236017124715,5.577244841048522,8.335417187630242,10.175010175010176,282.4858757062147,69.34812760055479,100.0,2.50075022506752,498.78134891520614,53
2799,kbaofficial #2799,7.617306520414382,8.151952392598028,384.61538461538464,4.220477758082215,8.208158909956497,15.664160401002507,10.56859015007398,53.90835579514825,2.6299179465600675,2.50075022506752,498.08505471428816,54
5194,kbaofficial #5194,416.6666666666667,8.151952392598028,7.616146230007616,5.090094675760969,11.200716845878135,1.3972725240330874,2.8691111493659265,39.57261574990107,2.6299179465600675,2.50075022506752,497.69524440583916,55
213,kbaofficial #213,7.687576875768758,5.894488653109343,6.9051236017124715,4.408782294330306,48.87585532746823,9.110787172011662,282.4858757062147,29.154518950437318,100.0,2.50075022506752,497.0237588061203,56
1015,kbaofficial #1015,7.617306520414382,7.336757153338225,10.068465565847767,5.577244841048522,7.848677497841614,10.473397570171764,282.4858757062147,53.90835579514825,100.0,2.50075022506752,487.81683087509276,57
6710,kbaofficial #6710,7.603406326034063,9.713453132588636,7.175660160734788,5.584096493187402,19.66955153422502,14.116318464144552,282.4858757062147,36.63003663003663,100.0,2.50075022506752,485.4791486722333,58
9056,kbaofficial #9056,7.548309178743962,7.336757153338225,8.029548739360848,5.0393065914130215,9.03587241348152,7.797878976918279,282.4858757062147,53.90835579514825,100.0,2.50075022506752,483.6826547796863,59
3109,kbaofficial #3109,7.387706855791962,7.679901697258275,7.631257631257632,5.2246603970741905,5.580980020091528,10.32204789430223,282.4858757062147,53.90835579514825,100.0,2.50075022506752,482.72153622220634,60
1175,kbaofficial #1175,7.58955676988464,5.709065996802924,13.590649633052461,17.825311942959,7.105300554213443,8.884150675195452,282.4858757062147,36.63003663003663,100.0,2.50075022506752,482.32069813342673,61
7243,kbaofficial #7243,7.49400479616307,5.699629524080935,5.623031938821413,5.090094675760969,8.556515786771627,8.884150675195452,282.4858757062147,53.90835579514825,100.0,2.50075022506752,480.2424091232239,62
1652,kbaofficial #1652,7.687576875768758,8.056719303899452,6.771397616468039,8.741258741258742,13.55380862022228,13.326226012793176,282.4858757062147,36.63003663003663,100.0,2.50075022506752,479.7536497317293,63
4113,kbaofficial #4113,7.49400479616307,8.151952392598028,13.736263736263737,5.48305735277991,9.658103148541626,13.326226012793176,282.4858757062147,36.63003663003663,100.0,2.50075022506752,479.4662700004584,64
482,kbaofficial #482,7.876496534341525,5.699629524080935,5.623031938821413,5.584096493187402,11.200716845878135,10.175010175010176,282.4858757062147,48.262548262548265,100.0,2.50075022506752,479.4081557051501,65
7779,kbaofficial #7779,7.802746566791511,20.403999183840035,4.113533525298231,5.48305735277991,8.556515786771627,10.351966873706003,282.4858757062147,36.63003663003663,100.0,2.50075022506752,478.32848185050614,66
1667,kbaofficial #1667,7.58955676988464,7.679901697258275,5.623031938821413,5.639521768554026,8.556515786771627,9.110787172011662,282.4858757062147,48.262548262548265,100.0,2.50075022506752,477.4484893271321,67
4743,kbaofficial #4743,7.744733581164808,5.709065996802924,7.631257631257632,5.2246603970741905,8.556515786771627,9.157509157509157,282.4858757062147,48.262548262548265,100.0,2.50075022506752,477.2729167444108,68
3654,kbaofficial #3654,416.6666666666667,13.683634373289546,7.175660160734788,5.0393065914130215,3.140999466030091,15.262515262515262,7.140816909454442,1.7875017875017876,2.6299179465600675,2.50075022506752,475.0277693892332,69
7937,kbaofficial #7937,8.012820512820513,10.26272577996716,4.113533525298231,5.2246603970741905,19.66955153422502,13.326226012793176,282.4858757062147,29.154518950437318,100.0,2.50075022506752,474.75066264389784,70
8771,kbaofficial #8771,7.183908045977011,5.894488653109343,5.623031938821413,5.2246603970741905,13.55380862022228,22.60397830018083,282.4858757062147,29.154518950437318,100.0,2.50075022506752,474.2250208371046,71
3238,kbaofficial #3238,7.183908045977011,8.664009703690867,7.497375918428551,5.0393065914130215,13.55380862022228,10.175010175010176,282.4858757062147,36.63003663003663,100.0,2.50075022506752,473.7300816160607,72
3382,kbaofficial #3382,7.603406326034063,13.683634373289546,8.029548739360848,5.0393065914130215,7.984669434685404,14.518002322880372,282.4858757062147,29.154518950437318,100.0,2.50075022506752,470.9997126693828,73
8778,kbaofficial #8778,7.951653944020356,6.966213862765587,384.61538461538464,5.48305735277991,3.140999466030091,15.13317191283293,2.8691111493659265,39.57261574990107,2.6299179465600675,2.50075022506752,470.8628762247081,74
5482,kbaofficial #5482,7.71604938271605,8.056719303899452,4.113533525298231,5.48305735277991,7.848677497841614,15.262515262515262,282.4858757062147,36.63003663003663,100.0,2.50075022506752,470.09721488636933,75
9970,kbaofficial #9970,416.6666666666667,5.709065996802924,10.068465565847767,4.220477758082215,9.03587241348152,14.518002322880372,2.8691111493659265,1.7875017875017876,2.6299179465600675,2.50075022506752,470.0058318322568,76
8188,kbaofficial #8188,7.617306520414382,8.151952392598028,6.8073519400953035,5.090094675760969,7.074136955291454,9.110787172011662,282.4858757062147,39.57261574990107,100.0,2.50075022506752,468.41087133735505,77
2743,kbaofficial #2743,416.6666666666667,5.709065996802924,17.018379850238258,5.639521768554026,7.105300554213443,6.343567622430855,2.8691111493659265,1.7875017875017876,2.6299179465600675,2.50075022506752,468.2697835674015,78
8618,kbaofficial #8618,416.6666666666667,8.151952392598028,9.761811792268647,4.408782294330306,8.208158909956497,10.175010175010176,2.8691111493659265,1.7875017875017876,2.6299179465600675,2.50075022506752,467.15966333932573,79
6583,kbaofficial #6583,7.744733581164808,8.151952392598028,8.41609156707625,5.0393065914130215,9.658103148541626,13.528138528138529,282.4858757062147,29.154518950437318,100.0,2.50075022506752,466.6794706906518,80
9163,kbaofficial #9163,7.122507122507122,8.056719303899452,10.068465565847767,5.2246603970741905,7.074136955291454,14.518002322880372,282.4858757062147,29.154518950437318,100.0,2.50075022506752,466.2056365492199,81
5547,kbaofficial #5547,7.744733581164808,164.20361247947457,9.761811792268647,252.5252525252525,7.074136955291454,14.116318464144552,2.8691111493659265,1.7875017875017876,2.6299179465600675,2.50075022506752,465.2131469060919,82
9248,kbaofficial #9248,7.876496534341525,5.894488653109343,9.201324990798676,5.48305735277991,15.216068167985393,6.343567622430855,282.4858757062147,29.154518950437318,100.0,2.50075022506752,464.15614820316523,83
5922,kbaofficial #5922,7.6452599388379205,9.713453132588636,7.175660160734788,5.2246603970741905,7.984669434685404,11.125945705384959,282.4858757062147,29.154518950437318,100.0,2.50075022506752,463.01079365102544,84
164,kbaofficial #164,7.744733581164808,7.679901697258275,4.113533525298231,5.2246603970741905,7.848677497841614,9.157509157509157,282.4858757062147,29.154518950437318,100.0,2.50075022506752,455.9101607378658,85
7605,kbaofficial #7605,320.51282051282055,9.319664492078287,6.8073519400953035,5.577244841048522,11.200716845878135,16.160310277957336,10.56859015007398,69.34812760055479,2.6299179465600675,2.50075022506752,454.62549483213456,86
293,kbaofficial #293,320.51282051282055,8.151952392598028,8.029548739360848,4.220477758082215,8.648274669203493,15.13317191283293,10.56859015007398,69.34812760055479,2.6299179465600675,2.50075022506752,449.74363190715445,87
9874,kbaofficial #9874,7.49400479616307,8.774238834781084,384.61538461538464,4.220477758082215,8.556515786771627,22.60397830018083,2.8691111493659265,1.7875017875017876,2.6299179465600675,2.50075022506752,446.05188119985877,88
5170,kbaofficial #5170,7.387706855791962,6.59326168655634,384.61538461538464,4.408782294330306,19.66955153422502,1.3972725240330874,7.140816909454442,1.7875017875017876,2.6299179465600675,2.50075022506752,438.1309463789052,89
5265,kbaofficial #5265,7.876496534341525,8.075587498990553,384.61538461538464,5.090094675760969,7.074136955291454,14.116318464144552,2.8691111493659265,1.7875017875017876,2.6299179465600675,2.50075022506752,436.63529985240905,90
9400,kbaofficial #9400,7.951653944020356,6.774608766343744,384.61538461538464,5.0393065914130215,3.140999466030091,14.116318464144552,7.140816909454442,1.7875017875017876,2.6299179465600675,2.50075022506752,435.69725871592027,91
9021,kbaofficial #9021,7.53465943339361,127.7139208173691,8.41609156707625,11.478420569329659,7.074136955291454,10.175010175010176,10.56859015007398,1.7875017875017876,247.52475247524754,2.50075022506752,434.7738341553611,92
5243,kbaofficial #5243,7.631257631257631,8.151952392598028,384.61538461538464,5.584096493187402,8.335417187630242,10.351966873706003,2.8691111493659265,1.7875017875017876,2.6299179465600675,2.50075022506752,434.45735630225926,93
866,kbaofficial #866,8.012820512820513,8.664009703690867,384.61538461538464,5.577244841048522,3.140999466030091,9.157509157509157,7.140816909454442,1.7875017875017876,2.6299179465600675,2.50075022506752,433.22695516506764,94
9403,kbaofficial #9403,78.61635220125787,8.664009703690867,7.616146230007616,73.31378299120234,5.580980020091528,1.3972725240330874,2.8691111493659265,1.7875017875017876,247.52475247524754,2.50075022506752,429.87065930746604,95
6807,kbaofficial #6807,320.51282051282055,7.679901697258275,6.8073519400953035,5.48305735277991,3.140999466030091,1.3972725240330874,76.45259938837921,1.7875017875017876,2.6299179465600675,2.50075022506752,428.39217284052586,96
9836,kbaofficial #9836,7.631257631257631,6.59326168655634,384.61538461538464,5.639521768554026,7.848677497841614,1.3972725240330874,7.140816909454442,1.7875017875017876,2.6299179465600675,2.50075022506752,427.78436259221115,97
720,kbaofficial #720,8.012820512820513,5.709065996802924,384.61538461538464,5.0393065914130215,7.105300554213443,1.3972725240330874,7.140816909454442,1.7875017875017876,2.6299179465600675,2.50075022506752,425.9381376632515,98
3877,kbaofficial #3877,7.122507122507122,90.74410163339384,8.41609156707625,181.8181818181818,5.580980020091528,8.884150675195452,10.56859015007398,1.7875017875017876,100.0,2.50075022506752,417.4228549990893,99
1350,kbaofficial #1350,7.802746566791511,40.0962309542903,5.623031938821413,5.584096493187402,89.60573476702508,1.3972725240330874,2.8691111493659265,1.7875017875017876,247.52475247524754,2.50075022506752,404.79122888133156,100
9584,kbaofficial #9584,7.876496534341525,40.0962309542903,183.15018315018318,82.64462809917356,3.140999466030091,1.3972725240330874,76.45259938837921,1.7875017875017876,2.6299179465600675,2.50075022506752,401.67658007556037,101
8174,kbaofficial #8174,7.6452599388379205,6.774608766343744,13.736263736263737,96.71179883945841,19.66955153422502,1.3972725240330874,2.8691111493659265,1.7875017875017876,247.52475247524754,2.50075022506752,400.61687097634467,102
2585,kbaofficial #2585,7.603406326034063,8.056719303899452,6.8073519400953035,4.220477758082215,89.60573476702508,16.160310277957336,10.56859015007398,1.7875017875017876,247.52475247524754,2.50075022506752,394.83559501098426,103
