TOKEN_ID,TOKEN_NAME,Background,Bust,Head,Trait Count,Helmet,BustCover,BaseDetail,Eyes,Detail,EyesAccessory,RARITY_SCORE,Rank
485,angry-ape-army #485,36.42987249544627,3.6421911421911424,13.776002204160351,387.5968992248062,39.138943248532286,61.27450980392157,2.6641091219096333,132.6259946949602,3.241491085899514,925.9259259259261,1606.3159389477532,16
2396,angry-ape-army #2396,34.87966515521451,7.2379849449913145,140.0560224089636,55.370985603543744,0.8373245805003852,67.61325219743071,2.6641091219096333,116.55011655011656,1111.111111111111,3.4743937182961573,1539.7949653920778,17
2433,angry-ape-army #2433,29.27400468384075,29.5159386068477,35.0140056022409,387.5968992248062,91.32420091324201,13.616557734204793,438.5964912280702,2.9170677634841455,500.00000000000006,3.4743937182961573,1531.3295594750327,18
330,angry-ape-army #330,27.785495971103085,3.6421911421911424,27.107617240444565,387.5968992248062,36.04902667627974,78.43137254901961,2.6641091219096333,124.06947890818859,3.241491085899514,793.6507936507937,1484.2384755706357,19
269,angry-ape-army #269,29.27400468384075,68.87052341597797,1.7255362103773746,55.370985603543744,0.8373245805003852,59.41770647653001,2.6641091219096333,147.92899408284023,1111.111111111111,3.4743937182961573,1480.6746890049274,20
2135,angry-ape-army #2135,34.87966515521451,28.058361391694728,11.057054400707651,387.5968992248062,26.343519494204426,59.41770647653001,757.5757575757576,156.98587127158555,3.241491085899514,3.4743937182961573,1468.6307197946965,21
1685,angry-ape-army #1685,35.63791874554526,29.5159386068477,27.107617240444565,387.5968992248062,32.615786040443574,61.27450980392157,2.6641091219096333,139.86013986013987,3.241491085899514,740.7407407407408,1460.2551504706985,22
2817,angry-ape-army #2817,26.874496103198062,28.409090909090914,25.46473134708429,387.5968992248062,25.84647195657793,50.276520864756165,2.6641091219096333,145.1378809869376,3.241491085899514,740.7407407407408,1436.2524323410012,23
960,angry-ape-army #960,26.874496103198062,81.16883116883118,27.107617240444565,16.534391534391535,456.62100456621005,1.0732262253560427,2.6641091219096333,2.9170677634841455,3.241491085899514,793.6507936507937,1411.8530284605185,24
2298,angry-ape-army #2298,25.614754098360656,30.303030303030305,1.7255362103773746,387.5968992248062,54.794520547945204,140.0560224089636,2.6641091219096333,139.86013986013987,3.241491085899514,617.2839506172841,1403.1404534787162,25
1772,angry-ape-army #1772,27.785495971103085,28.409090909090914,30.012004801920767,55.370985603543744,48.923679060665364,81.69934640522877,2.6641091219096333,2.9170677634841455,1111.111111111111,3.4743937182961573,1392.3672844663538,26
1592,angry-ape-army #1592,27.3224043715847,3.6421911421911424,70.0280112044818,55.370985603543744,0.8373245805003852,61.27450980392157,362.3188405797101,2.9170677634841455,3.241491085899514,793.6507936507937,1380.6036197861108,27
1641,angry-ape-army #1641,36.42987249544627,68.87052341597797,30.012004801920767,55.370985603543744,25.84647195657793,1.0732262253560427,396.82539682539687,2.9170677634841455,3.241491085899514,740.7407407407408,1361.327780914344,28
1424,angry-ape-army #1424,27.3224043715847,35.51136363636363,31.12356053532524,387.5968992248062,45.662100456621005,67.61325219743071,2.6641091219096333,132.6259946949602,3.241491085899514,617.2839506172841,1350.645125942185,29
1689,angry-ape-army #1689,32.14400514304083,32.010243277848915,20.496003279360522,16.534391534391535,0.8373245805003852,115.34025374855825,2.6641091219096333,2.9170677634841455,1111.111111111111,3.4743937182961573,1337.5289032785015,30
3239,angry-ape-army #3239,32.786885245901644,28.058361391694728,36.53635367190354,55.370985603543744,31.133250311332503,29.708853238265004,2.6641091219096333,2.9170677634841455,1111.111111111111,3.4743937182961573,1333.7613711774422,31
2612,angry-ape-army #2612,30.93102381688834,63.131313131313135,13.553808620222282,387.5968992248062,22.09456473707468,61.27450980392157,2.6641091219096333,122.10012210012209,625.0,3.4743937182961573,1331.820744274554,32
1224,angry-ape-army #1224,26.441036488630356,35.51136363636363,11.355893708834886,55.370985603543744,37.02332469455757,1.0732262253560427,520.8333333333334,2.9170677634841455,625.0,3.4743937182961573,1319.0006251723999,33
2908,angry-ape-army #2908,27.785495971103085,73.31378299120236,28.977108084613157,55.370985603543744,38.051750380517504,1.0732262253560427,925.925925925926,145.1378809869376,3.241491085899514,3.4743937182961573,1302.3520409733949,34
1324,angry-ape-army #1324,34.87966515521451,66.84491978609627,27.107617240444565,387.5968992248062,59.55926146515783,56.022408963585434,520.8333333333334,122.10012210012209,3.241491085899514,3.4743937182961573,1281.6601120729558,35
2100,angry-ape-army #2100,32.14400514304083,30.303030303030305,27.107617240444565,55.370985603543744,0.8373245805003852,75.41478129713424,2.6641091219096333,124.06947890818859,3.241491085899514,925.9259259259261,1277.0787492096179,36
2251,angry-ape-army #2251,22.768670309653917,64.93506493506493,36.53635367190354,55.370985603543744,59.55926146515783,89.12655971479501,925.925925925926,2.9170677634841455,3.241491085899514,3.4743937182961573,1263.8557741937248,37
2169,angry-ape-army #2169,35.63791874554526,28.058361391694728,11.355893708834886,55.370985603543744,0.8373245805003852,61.27450980392157,438.5964912280702,2.9170677634841455,625.0,3.4743937182961573,1262.522946543891,38
566,angry-ape-army #566,27.785495971103085,28.058361391694728,44.228217602830604,387.5968992248062,91.32420091324201,57.67012687427913,2.6641091219096333,114.81056257175659,500.00000000000006,3.4743937182961573,1257.612367389918,39
896,angry-ape-army #896,27.785495971103085,28.058361391694728,11.057054400707651,55.370985603543744,34.24657534246575,163.39869281045753,925.925925925926,2.9170677634841455,3.241491085899514,3.4743937182961573,1255.4760440135783,40
1126,angry-ape-army #1126,38.12428516965307,73.31378299120236,84.03361344537815,16.534391534391535,0.8373245805003852,280.1120448179272,2.6641091219096333,2.9170677634841455,3.241491085899514,740.7407407407408,1242.5188512510867,41
1227,angry-ape-army #1227,34.15300546448088,15.673981191222571,28.977108084613157,16.534391534391535,0.8373245805003852,18.674136321195146,2.6641091219096333,2.9170677634841455,1111.111111111111,3.4743937182961573,1235.0166288912046,42
279,angry-ape-army #279,32.14400514304083,3.6421911421911424,30.012004801920767,55.370985603543744,28.538812785388128,140.0560224089636,925.925925925926,2.9170677634841455,3.241491085899514,3.4743937182961573,1225.322900378654,43
3074,angry-ape-army #3074,22.768670309653917,68.87052341597797,28.977108084613157,16.534391534391535,0.8373245805003852,1.0732262253560427,2.6641091219096333,2.9170677634841455,285.7142857142857,793.6507936507937,1224.0075004009664,44
1901,angry-ape-army #1901,30.358227079538555,7.2379849449913145,30.012004801920767,55.370985603543744,32.615786040443574,1.0732262253560427,2.6641091219096333,132.6259946949602,3.241491085899514,925.9259259259261,1221.1257355244893,45
2802,angry-ape-army #2802,25.614754098360656,3.6421911421911424,28.977108084613157,387.5968992248062,37.02332469455757,81.69934640522877,520.8333333333334,128.2051282051282,3.241491085899514,3.4743937182961573,1220.3079699924147,46
465,angry-ape-army #465,34.87966515521451,3.6421911421911424,40.016006402561025,55.370985603543744,38.051750380517504,1.0732262253560427,2.6641091219096333,114.81056257175659,3.241491085899514,925.9259259259261,1219.6759136148758,47
80,angry-ape-army #80,30.93102381688834,75.75757575757576,35.0140056022409,55.370985603543744,0.8373245805003852,75.41478129713424,2.6641091219096333,132.6259946949602,3.241491085899514,793.6507936507937,1205.5080852114465,48
1558,angry-ape-army #1558,32.14400514304083,33.422459893048135,30.012004801920767,387.5968992248062,50.735667174023334,13.616557734204793,520.8333333333334,122.10012210012209,3.241491085899514,3.4743937182961573,1197.176934208695,49
2661,angry-ape-army #2661,32.14400514304083,3.6421911421911424,13.776002204160351,55.370985603543744,0.8373245805003852,78.43137254901961,416.66666666666674,2.9170677634841455,3.241491085899514,584.7953216374269,1191.8224283759332,50
1407,angry-ape-army #1407,24.108003857280618,64.93506493506493,1.7255362103773746,387.5968992248062,37.02332469455757,85.25149190110827,438.5964912280702,145.1378809869376,3.241491085899514,3.4743937182961573,1191.0905778423983,51
252,angry-ape-army #252,32.14400514304083,73.31378299120236,26.26050420168067,16.534391534391535,0.8373245805003852,1.0732262253560427,416.66666666666674,2.9170677634841455,3.241491085899514,617.2839506172841,1190.2724108095063,52
1969,angry-ape-army #1969,33.45600535296086,28.058361391694728,26.26050420168067,387.5968992248062,25.84647195657793,18.674136321195146,2.6641091219096333,156.98587127158555,3.241491085899514,505.0505050505051,1187.8343549788153,53
1285,angry-ape-army #1285,34.87966515521451,29.5159386068477,70.0280112044818,55.370985603543744,0.8373245805003852,75.41478129713424,757.5757575757576,156.98587127158555,3.241491085899514,3.4743937182961573,1187.324220099261,54
1153,angry-ape-army #1153,31.525851197982345,28.058361391694728,26.26050420168067,387.5968992248062,59.55926146515783,78.43137254901961,2.6641091219096333,145.1378809869376,416.6666666666667,3.4743937182961573,1179.3753005241515,55
3090,angry-ape-army #3090,34.87966515521451,39.18495297805643,32.32062055591467,387.5968992248062,59.55926146515783,29.708853238265004,438.5964912280702,145.1378809869376,3.241491085899514,3.4743937182961573,1173.700509636618,56
2139,angry-ape-army #2139,27.3224043715847,3.6421911421911424,28.977108084613157,387.5968992248062,31.133250311332503,67.61325219743071,2.6641091219096333,156.98587127158555,454.54545454545456,3.4743937182961573,1163.9549339892044,57
1312,angry-ape-army #1312,34.87966515521451,73.31378299120236,1.7255362103773746,16.534391534391535,39.138943248532286,980.3921568627451,2.6641091219096333,2.9170677634841455,3.241491085899514,3.4743937182961573,1158.2815376920526,58
1456,angry-ape-army #1456,23.4192037470726,32.010243277848915,22.711787417669772,16.534391534391535,0.8373245805003852,1.0732262253560427,2.6641091219096333,124.06947890818859,3.241491085899514,925.9259259259261,1152.487181824763,59
1855,angry-ape-army #1855,25.614754098360656,3.6421911421911424,28.977108084613157,387.5968992248062,44.18912947414936,61.27450980392157,438.5964912280702,145.1378809869376,3.241491085899514,3.4743937182961573,1141.7448488472453,60
3156,angry-ape-army #3156,27.785495971103085,3.6421911421911424,31.12356053532524,387.5968992248062,62.266500622665006,57.67012687427913,416.66666666666674,147.92899408284023,3.241491085899514,3.4743937182961573,1141.3963199240725,61
1022,angry-ape-army #1022,34.87966515521451,3.6421911421911424,42.016806722689076,387.5968992248062,37.02332469455757,59.41770647653001,2.6641091219096333,114.81056257175659,454.54545454545456,3.4743937182961573,1140.0711133734055,62
2729,angry-ape-army #2729,27.3224043715847,73.31378299120236,36.53635367190354,16.534391534391535,44.18912947414936,1.0732262253560427,925.925925925926,2.9170677634841455,3.241491085899514,3.4743937182961573,1134.5281667621932,63
1124,angry-ape-army #1124,26.441036488630356,68.87052341597797,32.32062055591467,12.068549360366884,0.8373245805003852,980.3921568627451,2.6641091219096333,2.9170677634841455,3.241491085899514,3.4743937182961573,1133.2272729537247,64
1994,angry-ape-army #1994,29.27400468384075,94.6969696969697,25.46473134708429,387.5968992248062,40.29008863819501,98.03921568627452,2.6641091219096333,132.6259946949602,312.5,3.4743937182961573,1126.6264068123364,65
2984,angry-ape-army #2984,31.525851197982345,28.058361391694728,23.34267040149393,16.534391534391535,91.32420091324201,1.0732262253560427,2.6641091219096333,2.9170677634841455,3.241491085899514,925.9259259259261,1126.60729556138,66
418,angry-ape-army #418,23.4192037470726,35.51136363636363,33.61344537815126,387.5968992248062,37.02332469455757,57.67012687427913,2.6641091219096333,124.06947890818859,416.6666666666667,3.4743937182961573,1121.7090119702914,67
2839,angry-ape-army #2839,27.3224043715847,75.75757575757576,11.355893708834886,55.370985603543744,41.511000415110004,1.0732262253560427,757.5757575757576,139.86013986013987,3.241491085899514,3.4743937182961573,1116.5428683220982,68
2303,angry-ape-army #2303,28.760425654299684,71.02272727272727,22.114108801415302,55.370985603543744,228.31050228310502,75.41478129713424,2.6641091219096333,2.9170677634841455,625.0,3.4743937182961573,1115.0491015159153,69
69,angry-ape-army #69,29.27400468384075,75.75757575757576,25.46473134708429,16.534391534391535,28.538812785388128,1.0732262253560427,925.925925925926,2.9170677634841455,3.241491085899514,3.4743937182961573,1112.201620827242,70
2847,angry-ape-army #2847,32.786885245901644,15.673981191222571,49.431537320810676,55.370985603543744,23.218017181332716,1.0732262253560427,2.6641091219096333,132.6259946949602,3.241491085899514,793.6507936507937,1109.7370213217305,71
2392,angry-ape-army #2392,29.27400468384075,28.058361391694728,32.32062055591467,387.5968992248062,40.29008863819501,13.616557734204793,2.6641091219096333,114.81056257175659,454.54545454545456,3.4743937182961573,1106.651052186073,72
1924,angry-ape-army #1924,34.15300546448088,3.6421911421911424,1.7255362103773746,55.370985603543744,273.972602739726,1.0732262253560427,416.66666666666674,2.9170677634841455,312.5,3.4743937182961573,1105.4956755341223,73
450,angry-ape-army #450,31.525851197982345,28.058361391694728,64.64124111182934,16.534391534391535,22.09456473707468,1.0732262253560427,2.6641091219096333,2.9170677634841455,3.241491085899514,925.9259259259261,1098.6762300955481,74
706,angry-ape-army #706,36.42987249544627,3.6421911421911424,1.7255362103773746,387.5968992248062,36.04902667627974,33.806626098715356,2.6641091219096333,132.6259946949602,454.54545454545456,3.4743937182961573,1092.5601039284365,75
2349,angry-ape-army #2349,32.786885245901644,28.058361391694728,25.46473134708429,16.534391534391535,45.662100456621005,1.0732262253560427,925.925925925926,2.9170677634841455,3.241491085899514,3.4743937182961573,1085.1385746946548,76
133,angry-ape-army #133,35.63791874554526,30.303030303030305,25.46473134708429,55.370985603543744,57.077625570776256,75.41478129713424,2.6641091219096333,2.9170677634841455,3.241491085899514,793.6507936507937,1081.7425344892013,77
1830,angry-ape-army #1830,28.760425654299684,32.010243277848915,38.19709702062643,16.534391534391535,28.538812785388128,1.0732262253560427,925.925925925926,2.9170677634841455,3.241491085899514,3.4743937182961573,1080.6730749915164,78
408,angry-ape-army #408,28.264556246466935,75.75757575757576,23.34267040149393,12.068549360366884,0.8373245805003852,1.0732262253560427,925.925925925926,2.9170677634841455,3.241491085899514,3.4743937182961573,1076.9027810653656,79
1945,angry-ape-army #1945,35.63791874554526,71.02272727272727,1.7255362103773746,16.534391534391535,0.8373245805003852,13.616557734204793,2.6641091219096333,2.9170677634841455,3.241491085899514,925.9259259259261,1074.123049974966,80
758,angry-ape-army #758,27.3224043715847,34.435261707988985,140.0560224089636,55.370985603543744,72.09805335255948,140.0560224089636,2.6641091219096333,2.9170677634841455,3.241491085899514,584.7953216374269,1062.9567394623243,81
2144,angry-ape-army #2144,22.768670309653917,28.058361391694728,64.64124111182934,55.370985603543744,0.8373245805003852,89.12655971479501,2.6641091219096333,2.9170677634841455,285.7142857142857,505.0505050505051,1057.1491103622018,82
1546,angry-ape-army #1546,26.441036488630356,68.87052341597797,15.278838808250574,55.370985603543744,0.8373245805003852,130.71895424836603,2.6641091219096333,132.6259946949602,3.241491085899514,617.2839506172841,1053.3332086653224,83
560,angry-ape-army #560,27.3224043715847,3.6421911421911424,93.37068160597572,387.5968992248062,36.04902667627974,34.39972480220158,2.6641091219096333,147.92899408284023,312.5,3.4743937182961573,1048.948424746085,84
50,angry-ape-army #50,30.93102381688834,13.21353065539112,35.0140056022409,387.5968992248062,85.61643835616438,59.41770647653001,2.6641091219096333,145.1378809869376,285.7142857142857,3.4743937182961573,1048.78027367345,85
976,angry-ape-army #976,29.27400468384075,7.2379849449913145,14.24298532972511,16.534391534391535,44.18912947414936,1.0732262253560427,2.6641091219096333,2.9170677634841455,3.241491085899514,925.9259259259261,1047.3003160896735,86
529,angry-ape-army #529,34.87966515521451,7.2379849449913145,31.12356053532524,16.534391534391535,0.8373245805003852,13.616557734204793,2.6641091219096333,2.9170677634841455,3.241491085899514,925.9259259259261,1038.9780783818471,87
170,angry-ape-army #170,35.63791874554526,59.80861244019139,36.53635367190354,16.534391534391535,85.61643835616438,1.0732262253560427,2.6641091219096333,2.9170677634841455,3.241491085899514,793.6507936507937,1037.6804025956392,88
271,angry-ape-army #271,26.874496103198062,3.6421911421911424,1.7255362103773746,55.370985603543744,37.02332469455757,1.0732262253560427,757.5757575757576,145.1378809869376,3.241491085899514,3.4743937182961573,1035.1392833461148,89
3206,angry-ape-army #3206,25.614754098360656,75.75757575757576,1.7255362103773746,55.370985603543744,76.10350076103501,50.276520864756165,2.6641091219096333,2.9170677634841455,3.241491085899514,740.7407407407408,1034.4122820076827,90
1657,angry-ape-army #1657,26.441036488630356,15.673981191222571,28.977108084613157,387.5968992248062,105.3740779768177,18.674136321195146,2.6641091219096333,132.6259946949602,312.5,3.4743937182961573,1034.0017368224512,91
1230,angry-ape-army #1230,36.42987249544627,35.51136363636363,11.057054400707651,12.068549360366884,0.8373245805003852,1.0732262253560427,2.6641091219096333,2.9170677634841455,3.241491085899514,925.9259259259261,1031.7259845959602,92
2264,angry-ape-army #2264,46.8384074941452,3.6421911421911424,46.68534080298786,55.370985603543744,37.02332469455757,81.69934640522877,2.6641091219096333,2.9170677634841455,3.241491085899514,740.7407407407408,1020.8230048546884,93
3313,angry-ape-army #3313,32.14400514304083,28.058361391694728,11.057054400707651,12.068549360366884,0.8373245805003852,1.0732262253560427,2.6641091219096333,2.9170677634841455,3.241491085899514,925.9259259259261,1019.9871149988859,94
3287,angry-ape-army #3287,29.27400468384075,81.16883116883118,32.32062055591467,16.534391534391535,40.29008863819501,1.0732262253560427,2.6641091219096333,2.9170677634841455,3.241491085899514,793.6507936507937,1003.1346244286162,95
2860,angry-ape-army #2860,27.3224043715847,94.6969696969697,70.0280112044818,55.370985603543744,0.8373245805003852,115.34025374855825,2.6641091219096333,132.6259946949602,500.00000000000006,3.4743937182961573,1002.3604467408047,96
2457,angry-ape-army #2457,30.358227079538555,64.93506493506493,1.7255362103773746,387.5968992248062,59.55926146515783,18.674136321195146,2.6641091219096333,145.1378809869376,285.7142857142857,3.4743937182961573,999.8397947775691,97
217,angry-ape-army #217,32.14400514304083,32.010243277848915,76.39419404125286,16.534391534391535,39.138943248532286,1.0732262253560427,2.6641091219096333,2.9170677634841455,3.241491085899514,793.6507936507937,999.7684650925095,98
957,angry-ape-army #957,28.264556246466935,64.93506493506493,84.03361344537815,16.534391534391535,0.8373245805003852,33.806626098715356,757.5757575757576,2.9170677634841455,3.241491085899514,3.4743937182961573,995.6202869839548,99
2901,angry-ape-army #2901,36.42987249544627,73.31378299120236,64.64124111182934,55.370985603543744,152.20700152207002,75.41478129713424,2.6641091219096333,2.9170677634841455,3.241491085899514,529.1005291005291,995.3008620930484,100
16,angry-ape-army #16,32.14400514304083,63.131313131313135,70.0280112044818,16.534391534391535,684.931506849315,1.0732262253560427,2.6641091219096333,116.55011655011656,3.241491085899514,3.4743937182961573,993.7725645641202,101
368,angry-ape-army #368,27.3224043715847,28.058361391694728,11.835720203574388,55.370985603543744,195.69471624266146,1.0732262253560427,520.8333333333334,145.1378809869376,3.241491085899514,3.4743937182961573,992.0425131628816,102
1869,angry-ape-army #1869,29.27400468384075,39.18495297805643,42.016806722689076,16.534391534391535,0.8373245805003852,59.41770647653001,2.6641091219096333,2.9170677634841455,3.241491085899514,793.6507936507937,989.7386485980952,103
459,angry-ape-army #459,32.14400514304083,39.18495297805643,1.7255362103773746,55.370985603543744,0.8373245805003852,78.43137254901961,268.81720430107526,2.9170677634841455,3.241491085899514,505.0505050505051,987.7204452655023,104
521,angry-ape-army #521,27.3224043715847,37.257824143070046,22.114108801415302,16.534391534391535,0.8373245805003852,78.43137254901961,2.6641091219096333,2.9170677634841455,3.241491085899514,793.6507936507937,984.9708876020686,105
2290,angry-ape-army #2290,34.87966515521451,68.87052341597797,36.53635367190354,16.534391534391535,228.31050228310502,1.0732262253560427,2.6641091219096333,2.9170677634841455,3.241491085899514,584.7953216374269,979.8226518946689,106
2344,angry-ape-army #2344,34.87966515521451,3.6421911421911424,30.012004801920767,16.534391534391535,0.8373245805003852,89.12655971479501,2.6641091219096333,2.9170677634841455,3.241491085899514,793.6507936507937,977.5055985511003,107
2391,angry-ape-army #2391,36.42987249544627,37.257824143070046,25.46473134708429,16.534391534391535,0.8373245805003852,57.67012687427913,2.6641091219096333,2.9170677634841455,3.241491085899514,793.6507936507937,976.6677325968587,108
126,angry-ape-army #126,22.768670309653917,33.422459893048135,1.7255362103773746,55.370985603543744,44.18912947414936,1.0732262253560427,520.8333333333334,2.9170677634841455,285.7142857142857,3.4743937182961573,971.4890882455279,109
267,angry-ape-army #267,33.45600535296086,84.17508417508418,13.553808620222282,16.534391534391535,0.8373245805003852,18.674136321195146,2.6641091219096333,2.9170677634841455,3.241491085899514,793.6507936507937,969.7042122064414,110
1970,angry-ape-army #1970,25.614754098360656,15.673981191222571,38.19709702062643,55.370985603543744,273.972602739726,1.0732262253560427,416.66666666666674,132.6259946949602,3.241491085899514,3.4743937182961573,965.911193044658,111
1208,angry-ape-army #1208,27.3224043715847,28.058361391694728,35.0140056022409,16.534391534391535,50.735667174023334,1.0732262253560427,2.6641091219096333,2.9170677634841455,3.241491085899514,793.6507936507937,961.2115179213783,112
2331,angry-ape-army #2331,27.785495971103085,37.257824143070046,31.12356053532524,16.534391534391535,28.538812785388128,1.0732262253560427,2.6641091219096333,2.9170677634841455,3.241491085899514,793.6507936507937,944.7867728167212,113
474,angry-ape-army #474,28.760425654299684,3.6421911421911424,38.19709702062643,16.534391534391535,0.8373245805003852,52.99417064122947,2.6641091219096333,2.9170677634841455,3.241491085899514,793.6507936507937,943.4390621953257,114
2201,angry-ape-army #2201,27.3224043715847,30.712530712530715,38.19709702062643,16.534391534391535,25.84647195657793,1.0732262253560427,2.6641091219096333,2.9170677634841455,3.241491085899514,793.6507936507937,942.1595834431544,115
3108,angry-ape-army #3108,26.874496103198062,28.058361391694728,31.12356053532524,16.534391534391535,32.615786040443574,1.0732262253560427,2.6641091219096333,2.9170677634841455,3.241491085899514,793.6507936507937,938.7532834524962,116
475,angry-ape-army #475,35.63791874554526,3.6421911421911424,13.338668800853675,16.534391534391535,0.8373245805003852,108.93246187363835,2.6641091219096333,2.9170677634841455,3.241491085899514,740.7407407407408,928.4863653891543,117
1217,angry-ape-army #1217,32.14400514304083,37.257824143070046,24.009603841536613,16.534391534391535,0.8373245805003852,67.61325219743071,2.6641091219096333,2.9170677634841455,3.241491085899514,740.7407407407408,927.9598101520041,118
2512,angry-ape-army #2512,26.441036488630356,11.420740063956146,30.012004801920767,55.370985603543744,0.8373245805003852,50.276520864756165,2.6641091219096333,128.2051282051282,3.241491085899514,617.2839506172841,925.753291433529,119
3240,angry-ape-army #3240,26.441036488630356,3.6421911421911424,30.012004801920767,16.534391534391535,37.02332469455757,1.0732262253560427,2.6641091219096333,2.9170677634841455,3.241491085899514,793.6507936507937,917.1996365091344,120
713,angry-ape-army #713,27.3224043715847,11.420740063956146,14.24298532972511,387.5968992248062,35.12469265893923,18.674136321195146,268.81720430107526,145.1378809869376,3.241491085899514,3.4743937182961573,915.052828062415,121
2832,angry-ape-army #2832,27.3224043715847,63.131313131313135,49.431537320810676,55.370985603543744,0.8373245805003852,140.0560224089636,438.5964912280702,132.6259946949602,3.241491085899514,3.4743937182961573,914.0879581439423,122
3000,angry-ape-army #3000,27.785495971103085,68.87052341597797,44.228217602830604,55.370985603543744,22.09456473707468,163.39869281045753,520.8333333333334,2.9170677634841455,3.241491085899514,3.4743937182961573,912.2147660420009,123
1644,angry-ape-army #1644,28.264556246466935,34.435261707988985,31.12356053532524,387.5968992248062,32.615786040443574,67.61325219743071,2.6641091219096333,147.92899408284023,175.43859649122805,3.4743937182961573,911.1554093667357,124
518,angry-ape-army #518,27.785495971103085,35.51136363636363,84.03361344537815,16.534391534391535,0.8373245805003852,280.1120448179272,2.6641091219096333,2.9170677634841455,454.54545454545456,3.4743937182961573,908.4152591348086,125
961,angry-ape-army #961,27.785495971103085,7.2379849449913145,13.776002204160351,55.370985603543744,45.662100456621005,130.71895424836603,2.6641091219096333,2.9170677634841455,3.241491085899514,617.2839506172841,906.6581420173629,126
2318,angry-ape-army #2318,30.358227079538555,3.6421911421911424,64.64124111182934,55.370985603543744,50.735667174023334,67.61325219743071,2.6641091219096333,2.9170677634841455,625.0,3.4743937182961573,906.4171349122468,127
2243,angry-ape-army #2243,27.3224043715847,63.131313131313135,31.12356053532524,387.5968992248062,47.236655644780356,34.39972480220158,2.6641091219096333,132.6259946949602,175.43859649122805,3.4743937182961573,905.0136517364053,128
1024,angry-ape-army #1024,37.257824143070046,29.5159386068477,28.977108084613157,387.5968992248062,59.55926146515783,34.39972480220158,2.6641091219096333,145.1378809869376,175.43859649122805,3.4743937182961573,904.021736645068,129
1270,angry-ape-army #1270,29.80625931445604,3.6421911421911424,27.107617240444565,16.534391534391535,22.09456473707468,1.0732262253560427,2.6641091219096333,2.9170677634841455,3.241491085899514,793.6507936507937,902.731711816001,130
