TOKEN_ID,TOKEN_NAME,Background,Skin,Clothes,Mouth,Eyes,Eyewear,Headwear,Accessories,Trait Count,Facewear,Special,RARITY_SCORE,Rank
8338,feelgang #8338,7.212145252605388,4.118378676682563,409.50040950040955,6.670268611716994,10.822510822510822,9.182736455463727,6.4657959394801505,4.303388918773535,5.951495313197441,0.5581765043414969,0.8272735545462818,465.6125795497279,18
8595,feelgang #8595,7.5255869957856705,259.00025900025895,7.269238038468808,4.8314780457637605,9.838646202282566,142.04545454545453,15.954561409106864,6.415602745877976,5.951495313197441,0.5581765043414969,0.8272735545462818,460.21777235508443,19
4370,feelgang #4370,7.058159232072275,259.00025900025895,4.419069167270607,3.4329931237147733,3.4305317324185247,54.112554112554115,3.623897429207164,3.4195633217638113,54.76451259583789,65.54368486596316,0.8272735545462818,459.63249813560753,20
918,feelgang #918,7.34025764304327,31.64256557921716,7.226477814713109,6.680562236117792,5.2854122621564485,142.04545454545453,4.3875043875043875,4.570592805886924,54.76451259583789,177.21070352649298,0.8272735545462818,441.9813169509708,21
9544,feelgang #9544,7.058159232072275,25.709584533113944,7.14244900291412,6.680562236117792,3.4305317324185247,51.652892561983464,3.2328979697400753,87.41258741258741,54.76451259583789,177.21070352649298,0.8272735545462818,425.1221543578248,22
2705,feelgang #2705,7.5255869957856705,114.63945890175397,64.65795939480151,9.431381980401587,3.4305317324185247,57.5373993095512,122.85012285012284,3.51407386583266,5.951495313197441,0.5581765043414969,0.8272735545462818,390.92346040275316,23
6548,feelgang #6548,7.5255869957856705,259.00025900025895,8.71277467022148,6.785273242953494,9.838646202282566,0.5977715078188514,19.814535943568202,53.792361484669186,5.951495313197441,15.237863042086978,0.8272735545462818,388.08384095738916,24
495,feelgang #495,7.058159232072275,3.0942508818615013,5.934788543484196,17.043324129938302,10.595465140919686,189.3939393939394,4.601128196633814,2.9382382323558796,54.76451259583789,78.43752451172641,0.8272735545462818,374.68860441331566,25
2365,feelgang #2365,7.34025764304327,259.00025900025895,3.1992219492219496,21.645021645021643,10.822510822510822,51.652892561983464,4.688935986645911,4.316670983337651,5.951495313197441,0.5581765043414969,0.8272735545462818,370.0027159641089,26
8340,feelgang #8340,7.058159232072275,28.426857695150375,10.411027360179903,9.431381980401587,3.4305317324185247,0.5977715078188514,122.85012285012284,3.4029231109523086,5.951495313197441,177.21070352649298,0.8272735545462818,369.5982478633534,27
2176,feelgang #2176,7.058159232072275,3.0942508818615013,4.419069167270607,21.43071450002143,10.595465140919686,189.3939393939394,8.082244924350189,4.303388918773535,54.76451259583789,65.54368486596316,0.8272735545462818,369.51270317555594,28
2276,feelgang #2276,7.34025764304327,3.0942508818615013,122.85012285012284,21.43071450002143,3.686500036865,0.5977715078188514,102.37510237510239,4.757147614290472,101.57440325038091,0.5581765043414969,0.8272735545462818,369.09172071839447,29
2711,feelgang #2711,7.058159232072275,259.00025900025895,3.1992219492219496,6.680562236117792,10.771219302024988,0.5977715078188514,6.640547181087722,66.60006660006661,2.8302954828484093,0.5581765043414969,0.8272735545462818,364.7635525504053,30
4583,feelgang #4583,7.212145252605388,259.00025900025895,3.59210885526675,9.431381980401587,21.340162185232607,0.5977715078188514,55.84096493187402,3.51407386583266,2.8302954828484093,0.5581765043414969,0.8272735545462818,364.74461312102693,31
4197,feelgang #4197,7.34025764304327,9.947378368431,3.5301759439690477,4.8314780457637605,3.686500036865,168.35016835016833,8.082244924350189,5.463286713286713,54.76451259583789,95.69377990430621,0.8272735545462818,362.5170560805677,32
4587,feelgang #4587,7.5255869957856705,2.024025178873225,3.59210885526675,9.431381980401587,5.2854122621564485,168.35016835016833,3.33831855570986,5.528068769175489,54.76451259583789,95.69377990430621,0.8272735545462818,356.3606370022278,33
8315,feelgang #8315,7.5255869957856705,2.024025178873225,6.640547181087722,3.4329931237147733,6.939625260235947,168.35016835016833,4.566919065060329,3.9732994278448825,54.76451259583789,95.69377990430621,0.8272735545462818,354.7387306374613,34
2428,feelgang #2428,7.212145252605388,4.118378676682563,5.584096493187403,21.43071450002143,7.0691361515622795,168.35016835016833,4.325708551060663,9.712509712509714,54.76451259583789,65.54368486596316,0.8272735545462818,348.93832870414514,35
5923,feelgang #5923,7.34025764304327,259.00025900025895,6.534581002666109,9.556300947029424,3.4305317324185247,46.3821892393321,3.839066339066339,4.316670983337651,5.951495313197441,0.5581765043414969,0.8272735545462818,347.73680225923755,36
1324,feelgang #1324,7.212145252605388,114.63945890175397,7.269238038468808,9.556300947029424,10.283833813245577,49.950049950049944,3.2328979697400753,9.990009990009991,54.76451259583789,79.74481658692184,0.8272735545462818,347.4705376002092,37
8074,feelgang #8074,7.058159232072275,259.00025900025895,7.02000702000702,6.774654661978606,10.283833813245577,43.290043290043286,3.9629071887136407,4.757147614290472,2.8302954828484093,0.5581765043414969,0.8272735545462818,346.36275736234603,38
1243,feelgang #1243,7.34025764304327,2.024025178873225,6.980120616484252,4.8314780457637605,3.4305317324185247,189.3939393939394,3.839066339066339,3.4029231109523086,54.76451259583789,65.54368486596316,0.8272735545462818,342.37781307688846,39
6265,feelgang #6265,7.34025764304327,259.00025900025895,7.101163170527332,6.680562236117792,37.878787878787875,0.5977715078188514,13.069162005332219,6.4750064750064755,2.8302954828484093,0.5581765043414969,0.8272735545462818,342.3587154586289,40
8922,feelgang #8922,7.34025764304327,259.00025900025895,6.787299604979163,40.45798438321803,13.650013650013648,0.5977715078188514,4.451091407613147,4.303388918773535,2.8302954828484093,0.5581765043414969,0.8272735545462818,340.8038116574548,41
2573,feelgang #2573,7.212145252605388,259.00025900025895,13.209690629045468,9.431381980401587,5.2854122621564485,29.904306220095695,3.2328979697400753,6.161239641415853,5.951495313197441,0.5581765043414969,0.8272735545462818,340.7742783278047,42
1560,feelgang #1560,7.212145252605388,259.00025900025895,7.925814377427281,3.4329931237147733,5.703205201323144,36.65689149560117,4.5839598078404045,3.9732994278448825,5.951495313197441,0.5581765043414969,0.8272735545462818,335.82551305870123,43
1245,feelgang #1245,7.058159232072275,2.024025178873225,3.59210885526675,9.556300947029424,3.4305317324185247,46.3821892393321,25.593775593775597,4.187429337129936,54.76451259583789,177.21070352649298,0.8272735545462818,334.62700979277497,44
8021,feelgang #8021,7.5255869957856705,9.947378368431,3.5301759439690477,9.556300947029424,5.703205201323144,189.3939393939394,7.490861149397734,3.4195633217638113,54.76451259583789,39.542884257977775,0.8272735545462818,331.70168173000127,45
3452,feelgang #3452,7.212145252605388,114.63945890175397,3.59210885526675,9.556300947029424,6.939625260235947,79.74481658692184,8.082244924350189,6.4750064750064755,54.76451259583789,39.542884257977775,0.8272735545462818,331.37637761153195,46
537,feelgang #537,7.5255869957856705,259.00025900025895,20.475020475020475,6.680562236117792,3.686500036865,9.182736455463727,4.688935986645911,12.161751292186075,5.951495313197441,0.5581765043414969,0.8272735545462818,330.7382978504288,47
1428,feelgang #1428,7.5255869957856705,259.00025900025895,32.328979697400754,6.670268611716994,5.703205201323144,0.5977715078188514,7.226477814713109,6.161239641415853,2.8302954828484093,0.5581765043414969,0.8272735545462818,329.42953401216954,48
5690,feelgang #5690,7.058159232072275,259.00025900025895,13.209690629045468,20.419831740586456,3.686500036865,0.5977715078188514,6.825006825006826,4.570592805886924,2.8302954828484093,0.5581765043414969,0.8272735545462818,319.58355731927696,49
2725,feelgang #2725,7.058159232072275,259.00025900025895,6.365291339384603,20.419831740586456,5.703205201323144,0.5977715078188514,4.688935986645911,10.841871306987587,2.8302954828484093,0.5581765043414969,0.8272735545462818,318.89107085681394,50
5981,feelgang #5981,7.212145252605388,9.947378368431,27.300027300027303,6.774654661978606,5.703205201323144,36.65689149560117,64.65795939480151,5.0673963717441985,54.76451259583789,95.69377990430621,0.8272735545462818,314.60522410120274,51
4576,feelgang #4576,7.058159232072275,259.00025900025895,6.365291339384603,6.670268611716994,21.340162185232607,0.5977715078188514,3.623897429207164,4.570592805886924,2.8302954828484093,0.5581765043414969,0.8272735545462818,313.4421476533145,52
3144,feelgang #3144,7.058159232072275,3.0942508818615013,9.597665847665848,3.4329931237147733,7.1133873950775355,46.3821892393321,4.3409937402870264,93.24009324009324,54.76451259583789,82.49463784853985,0.8272735545462818,312.34615669902837,53
447,feelgang #447,7.34025764304327,259.00025900025895,3.5301759439690477,3.949821468069643,9.838646202282566,9.182736455463727,8.082244924350189,3.4029231109523086,5.951495313197441,0.5581765043414969,0.8272735545462818,311.66401012047487,54
1329,feelgang #1329,7.212145252605388,25.709584533113944,49.14004914004914,3.4329931237147733,13.650013650013648,189.3939393939394,5.934788543484196,9.023234829686443,5.951495313197441,0.5581765043414969,0.8272735545462818,310.8336938386921,55
4839,feelgang #4839,7.212145252605388,28.426857695150375,64.65795939480151,4.8314780457637605,7.1133873950775355,49.950049950049944,4.3875043875043875,4.570592805886924,54.76451259583789,82.49463784853985,0.8272735545462818,309.23639892576387,56
6230,feelgang #6230,7.5255869957856705,259.00025900025895,6.787299604979163,3.4329931237147733,10.822510822510822,0.5977715078188514,4.3409937402870264,11.953858107704262,2.8302954828484093,0.5581765043414969,0.8272735545462818,308.6770184447957,57
427,feelgang #427,7.5255869957856705,2.024025178873225,122.85012285012284,9.838646202282566,13.024225058609012,0.5977715078188514,6.825006825006826,53.792361484669186,5.951495313197441,83.94191219675984,0.8272735545462818,307.1984271676718,58
9610,feelgang #9610,7.212145252605388,259.00025900025895,7.875007875007875,9.641435031190042,3.686500036865,0.5977715078188514,3.25000325000325,10.841871306987587,2.8302954828484093,0.5581765043414969,0.8272735545462818,306.32073880247316,59
8984,feelgang #8984,7.212145252605388,259.00025900025895,3.5301759439690477,6.670268611716994,9.838646202282566,0.5977715078188514,10.152902714886187,5.0673963717441985,2.8302954828484093,0.5581765043414969,0.8272735545462818,306.2853111470184,60
3526,feelgang #3526,7.058159232072275,3.0942508818615013,8.244974687927709,9.794127441186264,13.650013650013648,168.35016835016833,15.550648462040867,9.023234829686443,54.76451259583789,15.237863042086978,0.8272735545462818,305.5952267274282,61
1706,feelgang #1706,7.058159232072275,259.00025900025895,11.589634231143666,3.949821468069643,7.1133873950775355,0.5977715078188514,5.635326736244168,6.161239641415853,2.8302954828484093,0.5581765043414969,0.8272735545462818,305.32134475383714,62
2657,feelgang #2657,7.34025764304327,25.709584533113944,7.02000702000702,9.641435031190042,13.650013650013648,189.3939393939394,39.629071887136405,4.316670983337651,5.951495313197441,0.5581765043414969,0.8272735545462818,304.0379255138666,63
1837,feelgang #1837,7.5255869957856705,38.635397751419845,7.3125073125073135,6.785273242953494,3.4305317324185247,84.17508417508417,3.33831855570986,3.4029231109523086,54.76451259583789,93.81743127873158,0.8272735545462818,304.01484030594696,64
4440,feelgang #4440,7.5255869957856705,259.00025900025895,7.875007875007875,6.680562236117792,3.4305317324185247,0.5977715078188514,7.490861149397734,5.463286713286713,2.8302954828484093,0.5581765043414969,0.8272735545462818,302.27961275182827,65
3082,feelgang #3082,7.058159232072275,259.00025900025895,7.356294781444483,9.556300947029424,3.4305317324185247,0.5977715078188514,4.325708551060663,6.3000063000063005,2.8302954828484093,0.5581765043414969,0.8272735545462818,301.8407775938456,66
3383,feelgang #3383,7.212145252605388,2.024025178873225,7.02000702000702,3.4329931237147733,3.4305317324185247,23.430178069353325,18.335839231361618,3.9732994278448825,54.76451259583789,177.21070352649298,0.8272735545462818,301.6615087130559,67
6985,feelgang #6985,7.058159232072275,259.00025900025895,8.71277467022148,9.794127441186264,3.4305317324185247,0.5977715078188514,4.5839598078404045,4.264028654272557,2.8302954828484093,0.5581765043414969,0.8272735545462818,301.6573575878255,68
2284,feelgang #2284,7.5255869957856705,9.947378368431,64.65795939480151,9.535251826000724,10.283833813245577,0.5977715078188514,11.481319892534847,3.444831031037928,5.951495313197441,177.21070352649298,0.8272735545462818,301.4634052238928,69
2255,feelgang #2255,7.34025764304327,2.024025178873225,7.14244900291412,9.431381980401587,37.878787878787875,49.950049950049944,4.671107332704291,174.82517482517483,5.951495313197441,0.5581765043414969,0.8272735545462818,300.60017916403433,70
8118,feelgang #8118,7.212145252605388,9.274545083563652,153.56265356265357,6.680562236117792,6.939625260235947,0.5977715078188514,5.934788543484196,4.757147614290472,101.57440325038091,0.5581765043414969,0.8272735545462818,297.9190923700385,71
8178,feelgang #8178,7.212145252605388,9.274545083563652,2.371623993245615,20.812520812520813,7.1133873950775355,9.182736455463727,4.671107332704291,4.303388918773535,54.76451259583789,177.21070352649298,0.8272735545462818,297.7439449208317,72
6371,feelgang #6371,7.212145252605388,2.024025178873225,2.371623993245615,6.670268611716994,13.650013650013648,54.112554112554115,55.84096493187402,18.9000189000189,54.76451259583789,79.74481658692184,0.8272735545462818,296.1182173682079,73
4117,feelgang #4117,7.34025764304327,9.274545083563652,13.209690629045468,6.774654661978606,5.703205201323144,9.182736455463727,102.37510237510239,3.4195633217638113,54.76451259583789,82.49463784853985,0.8272735545462818,295.3661793702081,74
4844,feelgang #4844,7.5255869957856705,259.00025900025895,4.419069167270607,6.670268611716994,3.4305317324185247,0.5977715078188514,3.2328979697400753,6.161239641415853,2.8302954828484093,0.5581765043414969,0.8272735545462818,295.25337016816167,75
2384,feelgang #2384,7.058159232072275,3.0942508818615013,2.371623993245615,9.641435031190042,9.838646202282566,23.430178069353325,3.25000325000325,3.4195633217638113,54.76451259583789,177.21070352649298,0.8272735545462818,294.90634965864956,76
9894,feelgang #9894,7.34025764304327,259.00025900025895,5.584096493187403,6.785273242953494,3.4305317324185247,0.5977715078188514,4.3875043875043875,3.4029231109523086,2.8302954828484093,0.5581765043414969,0.8272735545462818,294.7443626598734,77
9015,feelgang #9015,7.34025764304327,2.024025178873225,27.300027300027303,20.419831740586456,10.822510822510822,54.112554112554115,3.25000325000325,19.15892326851231,54.76451259583789,93.81743127873158,0.8272735545462818,293.8373507452265,78
1022,feelgang #1022,7.5255869957856705,3.0942508818615013,7.536817352768274,9.556300947029424,22.172949002217294,36.65689149560117,6.640547181087722,77.70007770007771,54.76451259583789,65.54368486596316,0.8272735545462818,292.0188925727761,79
1757,feelgang #1757,7.212145252605388,3.0942508818615013,5.934788543484196,9.431381980401587,3.686500036865,11.005943209333038,4.3409937402870264,107.58472296933837,54.76451259583789,82.49463784853985,0.8272735545462818,290.3771506131001,80
386,feelgang #386,7.34025764304327,9.274545083563652,29.963444597590936,9.556300947029424,3.686500036865,189.3939393939394,3.33831855570986,30.40437823046519,5.951495313197441,0.5581765043414969,0.8272735545462818,290.29462986029193,81
8954,feelgang #8954,7.058159232072275,3.0942508818615013,6.901692294950722,3.949821468069643,13.024225058609012,79.74481658692184,4.566919065060329,5.0673963717441985,54.76451259583789,111.27183709803049,0.8272735545462818,290.27090420770423,82
2245,feelgang #2245,7.058159232072275,3.0942508818615013,7.060351887938095,4.8314780457637605,7.1133873950775355,45.00450045004501,6.431943604718474,116.55011655011657,54.76451259583789,37.09061236601016,0.8272735545462818,289.8265865639876,83
7563,feelgang #7563,7.212145252605388,2.024025178873225,6.2360468451839015,40.45798438321803,3.4305317324185247,168.35016835016833,51.18755118755119,3.51407386583266,5.951495313197441,0.5581765043414969,0.8272735545462818,289.74947216793646,84
9070,feelgang #9070,7.34025764304327,38.635397751419845,23.179268462287332,6.670268611716994,3.686500036865,53.475935828877,11.812511812511813,4.570592805886924,54.76451259583789,83.94191219675984,0.8272735545462818,288.9044312997522,85
8899,feelgang #8899,7.058159232072275,3.0942508818615013,58.50005850005851,4.8314780457637605,5.703205201323144,46.3821892393321,4.3409937402870264,18.9000189000189,54.76451259583789,82.49463784853985,0.8272735545462818,286.89677773964127,86
5483,feelgang #5483,7.058159232072275,31.64256557921716,11.589634231143666,3.949821468069643,5.703205201323144,51.652892561983464,3.33831855570986,18.9000189000189,54.76451259583789,95.69377990430621,0.8272735545462818,285.1201817842285,87
5578,feelgang #5578,7.212145252605388,3.0942508818615013,3.59210885526675,9.641435031190042,5.703205201323144,9.182736455463727,8.651417102121327,4.303388918773535,54.76451259583789,177.21070352649298,0.8272735545462818,284.1831773754826,88
8754,feelgang #8754,7.34025764304327,3.0942508818615013,6.2360468451839015,6.774654661978606,22.172949002217294,53.475935828877,3.2328979697400753,14.878738282993602,54.76451259583789,111.27183709803049,0.8272735545462818,284.0693543643099,89
1597,feelgang #1597,7.212145252605388,28.426857695150375,7.02000702000702,3.4329931237147733,20.29220779220779,0.5977715078188514,204.75020475020477,6.628442647399994,2.8302954828484093,0.5581765043414969,0.8272735545462818,282.5763753308451,90
5374,feelgang #5374,7.34025764304327,3.0942508818615013,3.59210885526675,9.641435031190042,6.939625260235947,36.65689149560117,37.22730995458268,10.134792743488397,54.76451259583789,111.27183709803049,0.8272735545462818,281.49029511368445,91
8147,feelgang #8147,7.5255869957856705,3.0942508818615013,6.787299604979163,9.838646202282566,5.2854122621564485,57.5373993095512,64.65795939480151,4.570592805886924,54.76451259583789,65.54368486596316,0.8272735545462818,280.4326184736523,92
5074,feelgang #5074,7.34025764304327,3.0942508818615013,7.925814377427281,3.4329931237147733,5.2854122621564485,0.5977715078188514,204.75020475020477,3.9732994278448825,5.951495313197441,37.09061236601016,0.8272735545462818,280.26938520782574,93
3878,feelgang #3878,7.34025764304327,25.709584533113944,2.371623993245615,3.4329931237147733,10.771219302024988,49.950049950049944,4.5839598078404045,9.081827263645446,54.76451259583789,111.27183709803049,0.8272735545462818,280.10513886509307,94
4989,feelgang #4989,7.34025764304327,9.274545083563652,7.14244900291412,21.43071450002143,3.686500036865,53.475935828877,53.41309689135776,2.9382382323558796,54.76451259583789,65.54368486596316,0.8272735545462818,279.83720823534543,95
2834,feelgang #2834,7.058159232072275,114.63945890175397,3.59210885526675,40.45798438321803,10.283833813245577,0.5977715078188514,94.5000945000945,4.303388918773535,2.8302954828484093,0.5581765043414969,0.8272735545462818,279.6485456539796,96
3455,feelgang #3455,7.5255869957856705,2.024025178873225,7.101163170527332,6.670268611716994,3.686500036865,84.17508417508417,9.30682748864567,7.642630593450266,54.76451259583789,95.69377990430621,0.8272735545462818,279.41765230563874,97
9185,feelgang #9185,7.058159232072275,25.709584533113944,6.640547181087722,9.535251826000724,7.0691361515622795,53.475935828877,14.981722298795468,5.528068769175489,54.76451259583789,93.81743127873158,0.8272735545462818,279.4076232498007,98
2297,feelgang #2297,7.058159232072275,2.024025178873225,6.67663711141972,9.431381980401587,7.1133873950775355,11.005943209333038,64.65795939480151,19.980019980019982,54.76451259583789,95.69377990430621,0.8272735545462818,279.2330795366893,99
7634,feelgang #7634,7.34025764304327,3.0942508818615013,21.181055663814288,6.680562236117792,21.340162185232607,0.5977715078188514,13.069162005332219,199.8001998001998,2.8302954828484093,0.5581765043414969,0.8272735545462818,277.3191674651565,100
7976,feelgang #7976,7.212145252605388,4.118378676682563,81.9000819000819,3.4329931237147733,3.686500036865,9.182736455463727,5.7406599462674235,9.081827263645446,54.76451259583789,95.69377990430621,0.8272735545462818,275.6408887100166,101
1571,feelgang #1571,7.34025764304327,4.118378676682563,27.300027300027303,9.641435031190042,5.703205201323144,45.00450045004501,20.475020475020475,3.444831031037928,54.76451259583789,95.69377990430621,0.8272735545462818,274.3132218630601,102
857,feelgang #857,7.058159232072275,4.118378676682563,3.59210885526675,3.4329931237147733,3.686500036865,57.5373993095512,37.22730995458268,3.444831031037928,54.76451259583789,95.69377990430621,0.8272735545462818,271.38324627446354,103
5275,feelgang #5275,7.212145252605388,62.437562437562434,3.1992219492219496,9.556300947029424,6.939625260235947,23.430178069353325,4.451091407613147,4.187429337129936,54.76451259583789,93.81743127873158,0.8272735545462818,270.8227720898673,104
7298,feelgang #7298,7.5255869957856705,114.63945890175397,39.629071887136405,9.838646202282566,5.703205201323144,23.430178069353325,42.362111327628575,18.9000189000189,5.951495313197441,0.5581765043414969,0.8272735545462818,269.36522285736777,105
4411,feelgang #4411,7.212145252605388,4.118378676682563,6.901692294950722,6.785273242953494,21.340162185232607,11.005943209333038,4.325708551060663,199.8001998001998,5.951495313197441,0.5581765043414969,0.8272735545462818,268.8264485851035,106
7088,feelgang #7088,7.5255869957856705,28.426857695150375,3.5301759439690477,3.949821468069643,3.4305317324185247,46.3821892393321,4.3409937402870264,4.303388918773535,54.76451259583789,111.27183709803049,0.8272735545462818,268.7531689822006,107
8777,feelgang #8777,7.5255869957856705,3.0942508818615013,11.589634231143666,3.949821468069643,21.340162185232607,142.04545454545453,4.601128196633814,66.60006660006661,5.951495313197441,0.5581765043414969,0.8272735545462818,268.08305047633326,108
3100,feelgang #3100,7.5255869957856705,9.274545083563652,8.651417102121327,20.419831740586456,3.686500036865,23.430178069353325,6.640547181087722,93.24009324009324,54.76451259583789,39.542884257977775,0.8272735545462818,268.00336985781837,109
9042,feelgang #9042,7.34025764304327,9.947378368431,153.56265356265357,9.535251826000724,3.4305317324185247,0.5977715078188514,4.150341988179826,5.0673963717441985,5.951495313197441,65.54368486596316,0.8272735545462818,265.9540367339969,110
5425,feelgang #5425,7.34025764304327,3.0942508818615013,6.980120616484252,9.641435031190042,7.1133873950775355,0.5977715078188514,12.044129691188514,174.82517482517483,5.951495313197441,37.09061236601016,0.8272735545462818,265.50590882559266,111
3632,feelgang #3632,7.212145252605388,25.709584533113944,7.536817352768274,9.641435031190042,6.939625260235947,189.3939393939394,6.825006825006826,4.570592805886924,5.951495313197441,0.5581765043414969,0.8272735545462818,265.166091826832,112
8748,feelgang #8748,7.212145252605388,28.426857695150375,5.794817115571833,6.774654661978606,5.2854122621564485,29.904306220095695,4.451091407613147,9.990009990009991,54.76451259583789,111.27183709803049,0.8272735545462818,264.7029178535962,113
5282,feelgang #5282,7.058159232072275,2.024025178873225,11.589634231143666,4.8314780457637605,20.29220779220779,45.00450045004501,3.33831855570986,3.51407386583266,54.76451259583789,111.27183709803049,0.8272735545462818,264.5160206000629,114
4935,feelgang #4935,7.34025764304327,4.118378676682563,2.371623993245615,9.794127441186264,3.4305317324185247,53.475935828877,3.25000325000325,87.41258741258741,54.76451259583789,37.09061236601016,0.8272735545462818,263.87584449443824,115
4981,feelgang #4981,7.34025764304327,2.024025178873225,6.640547181087722,17.043324129938302,10.283833813245577,0.5977715078188514,14.981722298795468,199.8001998001998,2.8302954828484093,0.5581765043414969,0.8272735545462818,262.9274270947384,116
8767,feelgang #8767,7.058159232072275,9.274545083563652,7.02000702000702,6.680562236117792,13.650013650013648,0.5977715078188514,7.060351887938095,93.24009324009324,5.951495313197441,111.27183709803049,0.8272735545462818,262.63210982339876,117
2607,feelgang #2607,7.5255869957856705,62.437562437562434,11.812511812511813,6.774654661978606,3.4305317324185247,36.65689149560117,6.4657959394801505,5.463286713286713,54.76451259583789,65.54368486596316,0.8272735545462818,261.70229280497244,118
4033,feelgang #4033,7.5255869957856705,4.118378676682563,6.980120616484252,6.785273242953494,5.703205201323144,49.950049950049944,4.3875043875043875,9.023234829686443,54.76451259583789,111.27183709803049,0.8272735545462818,261.33697714888456,119
1655,feelgang #1655,7.058159232072275,4.118378676682563,6.640547181087722,6.670268611716994,7.1133873950775355,53.475935828877,4.601128196633814,4.316670983337651,54.76451259583789,111.27183709803049,0.8272735545462818,260.85809935390023,120
6771,feelgang #6771,7.058159232072275,3.0942508818615013,6.2360468451839015,6.680562236117792,6.939625260235947,49.950049950049944,3.2328979697400753,9.712509712509714,54.76451259583789,111.27183709803049,0.8272735545462818,259.76772533618583,121
9999,feelgang #9999,7.34025764304327,2.024025178873225,20.13936440165948,9.794127441186264,10.822510822510822,189.3939393939394,8.082244924350189,4.316670983337651,5.951495313197441,0.5581765043414969,0.8272735545462818,259.2500861609855,122
1826,feelgang #1826,7.058159232072275,114.63945890175397,7.356294781444483,4.8314780457637605,5.703205201323144,0.5977715078188514,94.5000945000945,19.980019980019982,2.8302954828484093,0.5581765043414969,0.8272735545462818,258.8822276920272,123
