TOKEN_ID,TOKEN_NAME,Background,Fur,Eye,Mouth,Shirt,Neck,Head,Eye Accessory,Trait Count,Specials,RARITY_SCORE,Rank
1107,shiba-shelter-nft #1107,1190.4761904761906,1020.408163265306,840.3361344537816,621.1180124223603,166.11295681063123,840.3361344537816,332.22591362126246,793.6507936507937,7142.857142857142,12500.0,25447.52144201125,1
2090,shiba-shelter-nft #2090,1190.4761904761906,1020.408163265306,840.3361344537816,621.1180124223603,166.11295681063123,840.3361344537816,332.22591362126246,793.6507936507937,7142.857142857142,12500.0,25447.52144201125,2
2751,shiba-shelter-nft #2751,1190.4761904761906,1020.408163265306,840.3361344537816,621.1180124223603,166.11295681063123,840.3361344537816,332.22591362126246,793.6507936507937,7142.857142857142,12500.0,25447.52144201125,3
3515,shiba-shelter-nft #3515,1190.4761904761906,1020.408163265306,840.3361344537816,621.1180124223603,166.11295681063123,840.3361344537816,332.22591362126246,793.6507936507937,7142.857142857142,12500.0,25447.52144201125,4
4354,shiba-shelter-nft #4354,1190.4761904761906,1020.408163265306,840.3361344537816,621.1180124223603,166.11295681063123,840.3361344537816,332.22591362126246,793.6507936507937,7142.857142857142,12500.0,25447.52144201125,5
4942,shiba-shelter-nft #4942,1190.4761904761906,1020.408163265306,840.3361344537816,621.1180124223603,166.11295681063123,840.3361344537816,332.22591362126246,793.6507936507937,7142.857142857142,12500.0,25447.52144201125,6
656,shiba-shelter-nft #656,1190.4761904761906,1020.408163265306,840.3361344537816,621.1180124223603,166.11295681063123,840.3361344537816,332.22591362126246,793.6507936507937,7142.857142857142,12500.0,25447.52144201125,7
976,shiba-shelter-nft #976,12.86008230452675,148.80952380952382,5.596910505401019,127.87723785166241,13.213530655391121,33.80662609871535,26.13012803762739,33.26679973386561,9.012256669069934,2.2530641672674836,412.82615983305095,8
5090,shiba-shelter-nft #5090,12.86008230452675,148.80952380952382,122.54901960784315,16.283992835043154,10.570824524312897,1.6971589559078104,14.812620352540366,72.15007215007216,9.012256669069934,2.2530641672674836,410.9986153761075,9
90,shiba-shelter-nft #90,21.701388888888893,5.047955577990913,122.54901960784315,127.87723785166241,14.180374361883155,51.150895140664964,14.094432699083864,33.26679973386561,9.012256669069934,2.2530641672674836,401.1334246982203,10
4646,shiba-shelter-nft #4646,14.318442153493702,14.144271570014144,77.39938080495357,117.50881316098709,14.35544071202986,43.572984749455344,23.730422401518748,71.22507122507123,9.012256669069934,2.2530641672674836,387.5201476138611,11
442,shiba-shelter-nft #442,12.761613067891783,127.55102040816325,108.93246187363836,18.42299189388357,12.239902080783354,1.6971589559078104,56.72149744753262,35.3857041755131,9.012256669069934,2.2530641672674836,384.9776707396512,12
4015,shiba-shelter-nft #4015,23.47417840375587,14.144271570014144,122.54901960784315,117.50881316098709,14.009526478005045,33.80662609871535,14.812620352540366,25.484199796126404,9.012256669069934,2.2530641672674836,377.0545763043248,13
2588,shiba-shelter-nft #2588,14.318442153493702,15.56178026766262,108.93246187363836,8.203445447087777,13.213530655391121,33.80662609871535,56.72149744753262,113.37868480725625,9.012256669069934,2.2530641672674836,375.4017895871152,14
2258,shiba-shelter-nft #2258,17.470300489168416,148.80952380952382,18.382352941176475,19.94415636218588,35.236081747709655,58.82352941176471,14.44460494005489,35.3857041755131,9.012256669069934,2.2530641672674836,359.76157471343436,15
2177,shiba-shelter-nft #2177,15.375153751537518,127.55102040816325,48.61448711716092,26.35046113306983,15.713387806411065,51.150895140664964,34.7101700798334,24.47381302006853,9.012256669069934,2.2530641672674836,355.2047092932469,16
1661,shiba-shelter-nft #1661,23.47417840375587,12.987012987012987,122.54901960784315,127.87723785166241,12.239902080783354,1.6971589559078104,16.730801405387318,26.082420448617636,9.012256669069934,2.2530641672674836,354.90305257730796,17
4020,shiba-shelter-nft #4020,15.375153751537518,127.55102040816325,15.941335883947076,17.96622349982034,17.3550850399167,125.15644555694621,13.679890560875515,1.7285487105026625,9.012256669069934,2.2530641672674836,346.01902424804666,18
3684,shiba-shelter-nft #3684,12.86008230452675,80.25682182985554,16.339869281045754,127.87723785166241,23.730422401518748,43.572984749455344,26.13012803762739,1.7285487105026625,9.012256669069934,2.2530641672674836,343.761416002532,19
2277,shiba-shelter-nft #2277,17.470300489168416,127.55102040816325,16.339869281045754,20.605810838656502,14.009526478005045,1.6971589559078104,17.226528854435834,113.37868480725625,9.012256669069934,2.2530641672674836,339.5442209489763,20
4106,shiba-shelter-nft #4106,15.375153751537518,148.80952380952382,8.147303242626691,15.639662183296842,13.842746400885936,1.6971589559078104,51.679586563307495,72.15007215007216,9.012256669069934,2.2530641672674836,338.6065278934957,21
3855,shiba-shelter-nft #3855,10.052271813429837,88.18342151675485,48.61448711716092,15.639662183296842,8.01924619085806,122.54901960784315,27.35978112175103,1.7285487105026625,9.012256669069934,2.2530641672674836,333.4117590979348,22
1417,shiba-shelter-nft #1417,12.86008230452675,75.98784194528876,122.54901960784315,18.821757952192737,13.842746400885936,33.80662609871535,13.760836658868861,30.35822707953856,9.012256669069934,2.2530641672674836,333.25245888419755,23
2067,shiba-shelter-nft #2067,25.406504065040654,148.80952380952382,18.382352941176475,10.951702989814917,13.520822065981614,1.6971589559078104,23.730422401518748,79.36507936507938,9.012256669069934,2.2530641672674836,333.1288874303808,24
3753,shiba-shelter-nft #3753,21.701388888888893,88.18342151675485,18.382352941176475,5.289326139849783,34.19972640218879,66.09385327164576,15.299877600979194,71.22507122507123,9.012256669069934,2.2530641672674836,331.6403388228924,25
3216,shiba-shelter-nft #3216,12.761613067891783,13.252054068380598,122.54901960784315,117.50881316098709,13.213530655391121,25.46473134708429,13.760836658868861,1.7285487105026625,9.012256669069934,2.2530641672674836,331.504468113287,26
2447,shiba-shelter-nft #2447,21.701388888888893,8.99604174163368,15.941335883947076,117.50881316098709,14.534883720930235,125.15644555694621,14.534883720930235,1.7285487105026625,9.012256669069934,2.2530641672674836,331.3676622211035,27
4603,shiba-shelter-nft #4603,19.025875190258756,5.047955577990913,108.93246187363836,19.94415636218588,30.599755201958388,33.80662609871535,16.730801405387318,85.47008547008548,9.012256669069934,2.2530641672674836,330.82303801655786,28
3315,shiba-shelter-nft #3315,12.761613067891783,127.55102040816325,108.93246187363836,5.289326139849783,35.236081747709655,1.6971589559078104,26.13012803762739,1.7285487105026625,9.012256669069934,2.2530641672674836,330.5916597776281,29
3220,shiba-shelter-nft #3220,10.052271813429837,18.649757553151808,122.54901960784315,16.283992835043154,14.534883720930235,42.62574595055414,18.754688672168044,71.22507122507123,9.012256669069934,2.2530641672674836,325.940752214529,30
3620,shiba-shelter-nft #3620,26.70940170940171,88.18342151675485,5.596910505401019,10.951702989814917,19.062142584826535,35.868005738880925,14.812620352540366,113.37868480725625,9.012256669069934,2.2530641672674836,325.828211041214,31
1213,shiba-shelter-nft #1213,12.761613067891783,75.98784194528876,5.596910505401019,14.492753623188408,25.839793281653748,122.54901960784315,14.35544071202986,42.40882103477524,9.012256669069934,2.2530641672674836,325.2575146144094,32
2690,shiba-shelter-nft #2690,26.70940170940171,80.25682182985554,8.147303242626691,17.96622349982034,13.213530655391121,125.15644555694621,14.718869590815427,25.484199796126404,9.012256669069934,2.2530641672674836,322.9181167173208,33
2004,shiba-shelter-nft #2004,17.470300489168416,5.047955577990913,122.54901960784315,127.87723785166241,13.213530655391121,1.6971589559078104,17.226528854435834,1.7285487105026625,9.012256669069934,2.2530641672674836,318.07560153923976,34
3868,shiba-shelter-nft #3868,12.86008230452675,12.987012987012987,108.93246187363836,117.50881316098709,11.512779184895235,25.46473134708429,15.40120129370091,1.7285487105026625,9.012256669069934,2.2530641672674836,317.6609516986857,35
1553,shiba-shelter-nft #1553,10.052271813429837,148.80952380952382,48.61448711716092,10.951702989814917,12.239902080783354,58.82352941176471,15.003750937734436,1.7285487105026625,9.012256669069934,2.2530641672674836,317.4890377070521,36
3345,shiba-shelter-nft #3345,15.375153751537518,13.252054068380598,18.85369532428356,18.42299189388357,46.51162790697675,122.54901960784315,39.41663381947182,31.03662321539417,9.012256669069934,2.2530641672674836,316.68312042410855,37
2495,shiba-shelter-nft #2495,10.052271813429837,148.80952380952382,48.61448711716092,17.96622349982034,29.815146094215862,1.6971589559078104,14.180374361883155,33.26679973386561,9.012256669069934,2.2530641672674836,315.6673062221448,38
3537,shiba-shelter-nft #3537,26.70940170940171,14.144271570014144,77.39938080495357,18.821757952192737,15.50387596899225,22.711787417669775,14.718869590815427,113.37868480725625,9.012256669069934,2.2530641672674836,314.65335065763327,39
3213,shiba-shelter-nft #3213,26.70940170940171,14.144271570014144,5.596910505401019,18.42299189388357,13.520822065981614,122.54901960784315,21.734405564007826,79.36507936507938,9.012256669069934,2.2530641672674836,313.30822311794986,40
535,shiba-shelter-nft #535,15.375153751537518,148.80952380952382,8.147303242626691,18.821757952192737,17.3550850399167,33.80662609871535,56.72149744753262,1.7285487105026625,9.012256669069934,2.2530641672674836,312.0308168888855,41
592,shiba-shelter-nft #592,12.86008230452675,75.98784194528876,19.607843137254903,8.203445447087777,11.627906976744187,125.15644555694621,13.760836658868861,33.26679973386561,9.012256669069934,2.2530641672674836,311.7365225969205,42
3901,shiba-shelter-nft #3901,26.70940170940171,8.99604174163368,122.54901960784315,17.96622349982034,17.618040873854827,58.82352941176471,15.299877600979194,30.35822707953856,9.012256669069934,2.2530641672674836,309.58568236117355,43
5007,shiba-shelter-nft #5007,26.70940170940171,80.25682182985554,13.308490817141337,127.87723785166241,16.149870801033593,1.6971589559078104,29.815146094215862,1.7285487105026625,9.012256669069934,2.2530641672674836,308.8079976060584,44
577,shiba-shelter-nft #577,14.318442153493702,8.99604174163368,77.39938080495357,8.203445447087777,23.730422401518748,122.54901960784315,16.852039096730707,25.484199796126404,9.012256669069934,2.2530641672674836,308.7983118857251,45
1868,shiba-shelter-nft #1868,23.47417840375587,148.80952380952382,5.596910505401019,5.289326139849783,13.213530655391121,1.6971589559078104,18.90716581584421,79.36507936507938,9.012256669069934,2.2530641672674836,307.6181944870904,46
1157,shiba-shelter-nft #1157,23.47417840375587,148.80952380952382,18.85369532428356,22.52759630547421,13.065064018813695,35.868005738880925,3.3080816434549605,30.35822707953856,9.012256669069934,2.2530641672674836,307.529693160063,47
2152,shiba-shelter-nft #2152,12.86008230452675,148.80952380952382,16.711229946524067,26.35046113306983,13.065064018813695,33.80662609871535,18.90716581584421,25.484199796126404,9.012256669069934,2.2530641672674836,307.2596737594816,48
1576,shiba-shelter-nft #1576,19.025875190258756,14.144271570014144,18.382352941176475,127.87723785166241,24.740227610094017,22.711787417669775,35.236081747709655,33.26679973386561,9.012256669069934,2.2530641672674836,306.64995489878834,49
4981,shiba-shelter-nft #4981,15.375153751537518,148.80952380952382,16.339869281045754,18.42299189388357,35.236081747709655,43.89815627743635,14.180374361883155,1.7285487105026625,9.012256669069934,2.2530641672674836,305.2560206698599,50
291,shiba-shelter-nft #291,21.701388888888893,13.35113484646195,108.93246187363836,19.94415636218588,34.19972640218879,33.80662609871535,27.35978112175103,33.26679973386561,9.012256669069934,2.2530641672674836,303.8273961640333,51
3032,shiba-shelter-nft #3032,14.318442153493702,148.80952380952382,77.39938080495357,16.283992835043154,15.713387806411065,1.6971589559078104,14.094432699083864,1.7285487105026625,9.012256669069934,2.2530641672674836,301.31018861125705,52
5163,shiba-shelter-nft #5163,25.406504065040654,13.252054068380598,8.147303242626691,117.50881316098709,17.3550850399167,58.82352941176471,14.812620352540366,33.46720214190094,9.012256669069934,2.2530641672674836,300.0384323194952,53
4987,shiba-shelter-nft #4987,23.47417840375587,18.649757553151808,48.61448711716092,18.42299189388357,28.36074872376631,58.82352941176471,18.754688672168044,72.15007215007216,9.012256669069934,2.2530641672674836,298.5157747620608,54
4853,shiba-shelter-nft #4853,15.375153751537518,148.80952380952382,16.52346331791144,17.96622349982034,15.50387596899225,51.150895140664964,18.168604651162795,1.7285487105026625,9.012256669069934,2.2530641672674836,296.4916096864532,55
4602,shiba-shelter-nft #4602,25.406504065040654,148.80952380952382,19.607843137254903,24.425989252564733,14.35544071202986,1.6971589559078104,14.35544071202986,35.3857041755131,9.012256669069934,2.2530641672674836,295.3089256562022,56
2159,shiba-shelter-nft #2159,17.470300489168416,127.55102040816325,19.607843137254903,20.605810838656502,11.28923007450892,58.82352941176471,26.13012803762739,1.7285487105026625,9.012256669069934,2.2530641672674836,294.47173194398414,57
4607,shiba-shelter-nft #4607,23.47417840375587,148.80952380952382,5.596910505401019,19.94415636218588,14.907573047107931,1.6971589559078104,34.7101700798334,33.46720214190094,9.012256669069934,2.2530641672674836,293.8721941419541,58
3862,shiba-shelter-nft #3862,14.318442153493702,12.987012987012987,18.382352941176475,18.42299189388357,12.370113805047009,122.54901960784315,3.3080816434549605,79.36507936507938,9.012256669069934,2.2530641672674836,292.96841523332864,59
4171,shiba-shelter-nft #4171,14.318442153493702,75.98784194528876,8.147303242626691,117.50881316098709,14.35544071202986,1.6971589559078104,14.094432699083864,35.3857041755131,9.012256669069934,2.2530641672674836,292.7604578812683,60
3256,shiba-shelter-nft #3256,26.70940170940171,148.80952380952382,5.596910505401019,22.52759630547421,17.099863201094394,43.89815627743635,13.679890560875515,1.7285487105026625,9.012256669069934,2.2530641672674836,291.3152119160471,61
1702,shiba-shelter-nft #1702,26.70940170940171,148.80952380952382,8.147303242626691,10.951702989814917,17.3550850399167,1.6971589559078104,23.730422401518748,42.40882103477524,9.012256669069934,2.2530641672674836,291.0747400198231,62
5382,shiba-shelter-nft #5382,12.86008230452675,8.99604174163368,48.61448711716092,127.87723785166241,15.92863969417012,22.711787417669775,12.370113805047009,30.35822707953856,9.012256669069934,2.2530641672674836,290.9819378477466,63
4358,shiba-shelter-nft #4358,23.47417840375587,12.987012987012987,108.93246187363836,26.35046113306983,15.92863969417012,1.6971589559078104,18.90716581584421,71.22507122507123,9.012256669069934,2.2530641672674836,290.76747092480787,64
5530,shiba-shelter-nft #5530,19.025875190258756,148.80952380952382,17.717930545712264,14.492753623188408,17.618040873854827,42.62574595055414,16.730801405387318,1.7285487105026625,9.012256669069934,2.2530641672674836,290.01454094531954,65
4822,shiba-shelter-nft #4822,12.86008230452675,18.649757553151808,16.711229946524067,117.50881316098709,16.149870801033593,1.6971589559078104,15.003750937734436,79.36507936507938,9.012256669069934,2.2530641672674836,289.21106386128235,66
1985,shiba-shelter-nft #1985,21.701388888888893,127.55102040816325,17.664723547076488,19.94415636218588,11.627906976744187,58.82352941176471,18.754688672168044,1.7285487105026625,9.012256669069934,2.2530641672674836,289.06128381383155,67
4794,shiba-shelter-nft #4794,12.86008230452675,12.987012987012987,5.596910505401019,20.605810838656502,43.06632213608958,125.15644555694621,14.44460494005489,42.40882103477524,9.012256669069934,2.2530641672674836,288.3913311398006,68
207,shiba-shelter-nft #207,14.318442153493702,75.98784194528876,8.147303242626691,79.0513833992095,21.53316106804479,25.46473134708429,18.90716581584421,33.46720214190094,9.012256669069934,2.2530641672674836,288.1425519498303,69
1570,shiba-shelter-nft #1570,14.318442153493702,148.80952380952382,16.711229946524067,5.289326139849783,14.718869590815427,39.478878799842086,35.77817531305904,1.7285487105026625,9.012256669069934,2.2530641672674836,288.09831529994796,70
1976,shiba-shelter-nft #1976,12.86008230452675,5.047955577990913,108.93246187363836,17.96622349982034,23.730422401518748,43.572984749455344,18.90716581584421,44.80286738351255,9.012256669069934,2.2530641672674836,287.0854844426446,71
3574,shiba-shelter-nft #3574,14.318442153493702,148.80952380952382,17.664723547076488,14.492753623188408,12.112403100775195,51.150895140664964,14.812620352540366,1.7285487105026625,9.012256669069934,2.2530641672674836,286.355231274103,72
5274,shiba-shelter-nft #5274,26.70940170940171,13.35113484646195,15.941335883947076,127.87723785166241,17.099863201094394,33.80662609871535,15.40120129370091,24.15458937198068,9.012256669069934,2.2530641672674836,285.60671109330195,73
5181,shiba-shelter-nft #5181,26.70940170940171,148.80952380952382,16.339869281045754,19.40993788819876,13.065064018813695,33.80662609871535,14.180374361883155,1.7285487105026625,9.012256669069934,2.2530641672674836,285.3146667144223,74
64,shiba-shelter-nft #64,14.318442153493702,127.55102040816325,15.941335883947076,19.40993788819876,40.096230954290306,1.6971589559078104,51.679586563307495,1.7285487105026625,9.012256669069934,2.2530641672674836,283.68758235414845,75
3503,shiba-shelter-nft #3503,12.86008230452675,80.25682182985554,18.382352941176475,8.203445447087777,18.754688672168044,43.89815627743635,56.72149744753262,33.26679973386561,9.012256669069934,2.2530641672674836,283.6091654899866,76
4601,shiba-shelter-nft #4601,14.318442153493702,18.649757553151808,122.54901960784315,19.40993788819876,15.713387806411065,33.80662609871535,14.35544071202986,33.26679973386561,9.012256669069934,2.2530641672674836,283.3347323900467,77
3306,shiba-shelter-nft #3306,25.406504065040654,15.56178026766262,13.308490817141337,127.87723785166241,35.236081747709655,1.6971589559078104,17.226528854435834,35.3857041755131,9.012256669069934,2.2530641672674836,282.9648075714108,78
4843,shiba-shelter-nft #4843,26.70940170940171,18.649757553151808,8.147303242626691,17.96622349982034,14.180374361883155,125.15644555694621,36.33720930232559,24.47381302006853,9.012256669069934,2.2530641672674836,282.8858490825615,79
4080,shiba-shelter-nft #4080,25.406504065040654,127.55102040816325,16.711229946524067,26.35046113306983,17.3550850399167,1.6971589559078104,14.094432699083864,42.40882103477524,9.012256669069934,2.2530641672674836,282.84003411881883,80
4461,shiba-shelter-nft #4461,21.701388888888893,148.80952380952382,8.147303242626691,24.425989252564733,18.45699520118125,1.6971589559078104,16.852039096730707,31.03662321539417,9.012256669069934,2.2530641672674836,282.3923424991555,81
4754,shiba-shelter-nft #4754,17.470300489168416,15.56178026766262,13.308490817141337,18.42299189388357,36.33720930232559,33.80662609871535,56.72149744753262,79.36507936507938,9.012256669069934,2.2530641672674836,282.2592965178463,82
363,shiba-shelter-nft #363,14.318442153493702,127.55102040816325,8.147303242626691,16.406890894175554,17.099863201094394,1.6971589559078104,14.44460494005489,71.22507122507123,9.012256669069934,2.2530641672674836,282.1556758569249,83
227,shiba-shelter-nft #227,15.375153751537518,75.98784194528876,5.596910505401019,22.52759630547421,14.35544071202986,42.62574595055414,15.003750937734436,79.36507936507938,9.012256669069934,2.2530641672674836,282.1028403094367,84
4330,shiba-shelter-nft #4330,17.470300489168416,18.649757553151808,8.147303242626691,26.838432635534087,43.06632213608958,122.54901960784315,3.3080816434549605,30.35822707953856,9.012256669069934,2.2530641672674836,281.65276522374467,85
2031,shiba-shelter-nft #2031,21.701388888888893,13.252054068380598,18.85369532428356,18.821757952192737,23.730422401518748,125.15644555694621,15.40120129370091,33.46720214190094,9.012256669069934,2.2530641672674836,281.64948846415007,86
4888,shiba-shelter-nft #4888,25.406504065040654,14.144271570014144,15.941335883947076,18.42299189388357,29.815146094215862,122.54901960784315,18.90716581584421,24.47381302006853,9.012256669069934,2.2530641672674836,280.9255687871946,87
3949,shiba-shelter-nft #3949,10.052271813429837,18.649757553151808,122.54901960784315,19.40993788819876,46.51162790697675,33.80662609871535,16.852039096730707,1.7285487105026625,9.012256669069934,2.2530641672674836,280.8251495118864,88
624,shiba-shelter-nft #624,15.375153751537518,13.35113484646195,18.85369532428356,117.50881316098709,24.22480620155039,66.09385327164576,12.370113805047009,1.7285487105026625,9.012256669069934,2.2530641672674836,280.7714399083534,89
4119,shiba-shelter-nft #4119,19.025875190258756,148.80952380952382,19.607843137254903,8.203445447087777,46.51162790697675,1.6971589559078104,23.730422401518748,1.7285487105026625,9.012256669069934,2.2530641672674836,280.5797663953686,90
2684,shiba-shelter-nft #2684,15.375153751537518,127.55102040816325,48.61448711716092,8.203445447087777,24.740227610094017,39.478878799842086,3.3080816434549605,1.7285487105026625,9.012256669069934,2.2530641672674836,280.2651643241806,91
514,shiba-shelter-nft #514,26.70940170940171,127.55102040816325,15.941335883947076,20.605810838656502,11.18067978533095,42.62574595055414,21.734405564007826,1.7285487105026625,9.012256669069934,2.2530641672674836,279.3422696869015,92
1401,shiba-shelter-nft #1401,19.025875190258756,88.18342151675485,16.339869281045754,8.203445447087777,22.3613595706619,66.09385327164576,21.734405564007826,25.484199796126404,9.012256669069934,2.2530641672674836,278.69175047392645,93
3910,shiba-shelter-nft #3910,21.701388888888893,14.144271570014144,108.93246187363836,18.821757952192737,41.52823920265781,1.6971589559078104,18.168604651162795,42.40882103477524,9.012256669069934,2.2530641672674836,278.6680249655752,94
2682,shiba-shelter-nft #2682,17.470300489168416,8.99604174163368,122.54901960784315,15.639662183296842,40.096230954290306,22.711787417669775,15.299877600979194,24.47381302006853,9.012256669069934,2.2530641672674836,278.5020538512873,95
4340,shiba-shelter-nft #4340,12.761613067891783,5.047955577990913,122.54901960784315,5.289326139849783,50.55611729019211,33.80662609871535,35.236081747709655,1.7285487105026625,9.012256669069934,2.2530641672674836,278.24060907703284,96
1389,shiba-shelter-nft #1389,15.375153751537518,8.99604174163368,108.93246187363836,18.42299189388357,18.754688672168044,47.05882352941177,23.730422401518748,25.484199796126404,9.012256669069934,2.2530641672674836,278.0201044962555,97
3432,shiba-shelter-nft #3432,25.406504065040654,12.987012987012987,17.717930545712264,18.42299189388357,29.815146094215862,125.15644555694621,35.236081747709655,1.7285487105026625,9.012256669069934,2.2530641672674836,277.73598243736126,98
2700,shiba-shelter-nft #2700,19.025875190258756,12.987012987012987,16.711229946524067,117.50881316098709,13.842746400885936,35.868005738880925,14.812620352540366,35.3857041755131,9.012256669069934,2.2530641672674836,277.4073287889406,99
