TOKEN_ID,TOKEN_NAME,Background,Skin Tone,Eyes,Facial Features,Hairstyle,Clothes,Necklace,Earrings,Mouth,Lips Color,Trait Count,Face Accessories,RARITY_SCORE,Rank
7540,world-of-women-nft #7540,8.198871835235472,5.801540889260187,3.4209085933223866,2.344511966389076,26.27154266498529,15.587978550941513,1.7303433001107422,2.0631148082128474,5.557778667022364,3.9577001013171222,268.81720430107526,1.181731378276941,344.9332270561492,24
7081,world-of-women-nft #7081,8.923153799478888,30.8413520848754,3.393603735678992,2.344511966389076,5.662770680438526,7.793989275470756,1.7303433001107422,2.0631148082128474,5.574508885767164,6.0522429612414355,268.81720430107526,1.181731378276941,344.37852717701605,25
2953,world-of-women-nft #2953,8.648125086481251,5.685177604948379,3.3781957732014485,5.710891812865497,15.48371113588505,7.062745430403706,1.7303433001107422,2.0631148082128474,18.44473956027741,5.967299200381907,268.81720430107526,1.181731378276941,344.17327939212043,26
9226,world-of-women-nft #9226,8.352544184958738,5.685177604948379,3.7483507256807007,2.344511966389076,5.703075098092892,15.587978550941513,1.7303433001107422,2.0631148082128474,22.91895856252292,5.967299200381907,268.81720430107526,1.181731378276941,344.1002896815919,27
5492,world-of-women-nft #5492,8.648125086481251,6.098750975800156,6.857581742374369,2.344511966389076,15.48371113588505,5.231219920485457,10.543184885290149,2.0631148082128474,5.342907824154217,10.832358421075437,268.81720430107526,1.181731378276941,343.4444024455002,28
6889,world-of-women-nft #6889,8.45508658008658,6.098750975800156,6.400409626216078,2.344511966389076,5.713241007358655,30.864197530864196,1.7303433001107422,2.0631148082128474,5.342907824154217,3.9577001013171222,268.81720430107526,1.181731378276941,342.96919939986185,29
1755,world-of-women-nft #1755,8.371002846140968,5.773405385432544,7.019317160826595,2.344511966389076,29.137529137529143,5.443421081281163,1.7303433001107422,2.0631148082128474,5.557778667022364,3.9577001013171222,268.81720430107526,1.181731378276941,341.3970601336148,30
9694,world-of-women-nft #9694,8.923153799478888,5.970291827864546,6.873419113603871,2.344511966389076,15.48371113588505,5.611672278338944,7.377242681775261,2.0631148082128474,10.667349377026795,5.967299200381907,268.81720430107526,1.181731378276941,341.2807018683094,31
9382,world-of-women-nft #9382,8.352544184958738,6.098750975800156,7.154304029304029,6.007304882737409,15.48371113588505,7.833552672808172,1.7303433001107422,2.0631148082128474,5.342907824154217,10.686500812174062,268.81720430107526,1.181731378276941,340.7519703054976,32
6292,world-of-women-nft #6292,8.198871835235472,6.098750975800156,18.836648583484024,2.344511966389076,14.057579847053532,5.3864219076551825,1.7303433001107422,2.0631148082128474,5.342907824154217,6.0522429612414355,268.81720430107526,1.181731378276941,340.11032968868886,33
2164,world-of-women-nft #2164,8.198871835235472,5.773405385432544,3.3781957732014485,2.344511966389076,5.271592442645074,16.33026324384349,1.7303433001107422,2.0631148082128474,5.342907824154217,19.139488592864797,268.81720430107526,1.181731378276941,339.5716308514419,34
2715,world-of-women-nft #2715,8.648125086481251,5.82995196119584,3.7483507256807007,5.875164504606129,15.48371113588505,16.593654586486128,1.7303433001107422,2.0631148082128474,5.557778667022364,3.9577001013171222,268.81720430107526,1.181731378276941,339.48683055635036,35
5862,world-of-women-nft #5862,8.648125086481251,5.773405385432544,6.873419113603871,2.344511966389076,7.686158765295456,17.437399734951523,1.7303433001107422,2.0631148082128474,10.667349377026795,6.0522429612414355,268.81720430107526,1.181731378276941,339.2750061780977,36
9594,world-of-women-nft #9594,8.261458643138033,11.97662163456932,7.019317160826595,2.344511966389076,18.006338231057335,5.611672278338944,1.7303433001107422,2.0631148082128474,5.342907824154217,6.0522429612414355,268.81720430107526,1.181731378276941,338.4074644873907,37
8579,world-of-women-nft #8579,7.706772711859182,5.801540889260187,7.019317160826595,2.344511966389076,14.057579847053532,16.593654586486128,1.7303433001107422,2.0631148082128474,5.342907824154217,3.9577001013171222,268.81720430107526,1.181731378276941,336.61637887502184,38
7521,world-of-women-nft #7521,8.198871835235472,5.801540889260187,7.312507312507313,2.344511966389076,5.662770680438526,15.587978550941513,1.7303433001107422,2.0631148082128474,5.342907824154217,10.686500812174062,268.81720430107526,1.181731378276941,334.7299836587762,39
4127,world-of-women-nft #4127,8.261458643138033,11.648495014444133,6.541077969649399,2.344511966389076,4.908312718419917,5.694501389458339,1.7303433001107422,2.0631148082128474,10.667349377026795,10.832358421075437,268.81720430107526,1.181731378276941,334.6904592872769,40
5513,world-of-women-nft #5513,8.923153799478888,11.97662163456932,6.541077969649399,16.7740203972088,29.137529137529143,5.769008884273681,179.59770114942532,2.0631148082128474,5.342907824154217,61.050061050061046,6.107243190423843,1.181731378276941,334.46417122326346,41
8549,world-of-women-nft #8549,8.261458643138033,5.773405385432544,21.41144227475163,2.344511966389076,5.280277108942678,7.793989275470756,1.7303433001107422,2.0631148082128474,5.574508885767164,3.9577001013171222,268.81720430107526,1.181731378276941,334.1896874288848,42
8574,world-of-women-nft #8574,8.198871835235472,12.24769743288262,7.312507312507313,2.344511966389076,5.713241007358655,7.893656657510024,1.7303433001107422,2.0631148082128474,10.667349377026795,5.967299200381907,268.81720430107526,1.181731378276941,334.1375285769676,43
6749,world-of-women-nft #6749,8.198871835235472,11.97662163456932,3.4209085933223866,5.875164504606129,15.48371113588505,5.694501389458339,1.7303433001107422,2.0631148082128474,5.574508885767164,3.9577001013171222,268.81720430107526,1.181731378276941,333.97438186783677,44
37,world-of-women-nft #37,8.45508658008658,12.24769743288262,7.154304029304029,2.344511966389076,7.779437391087877,5.769008884273681,1.7303433001107422,2.0631148082128474,5.342907824154217,10.832358421075437,268.81720430107526,1.181731378276941,333.7177063169293,45
5412,world-of-women-nft #5412,8.648125086481251,5.773405385432544,3.4209085933223866,2.344511966389076,15.48371113588505,7.331163308993871,7.223763291724458,2.0631148082128474,5.342907824154217,6.0522429612414355,268.81720430107526,1.181731378276941,333.6827900411893,46
1102,world-of-women-nft #1102,8.371002846140968,5.976286096768025,7.206272339444252,5.875164504606129,5.237137590078767,5.231219920485457,7.134703196347033,220.45855379188714,5.342907824154217,3.9577001013171222,7.335680751173709,51.3136288998358,333.44025786223864,47
5278,world-of-women-nft #5278,8.648125086481251,5.82995196119584,7.259001161440185,2.344511966389076,4.908312718419917,5.790656197160262,1.7303433001107422,2.0631148082128474,5.342907824154217,19.139488592864797,268.81720430107526,1.181731378276941,333.0553492957813,48
4389,world-of-women-nft #4389,8.352544184958738,6.098750975800156,6.857581742374369,2.344511966389076,7.85570638511815,15.587978550941513,1.7303433001107422,2.0631148082128474,5.342907824154217,5.967299200381907,268.81720430107526,1.181731378276941,332.1996746177939,49
7324,world-of-women-nft #7324,8.45508658008658,5.970291827864546,6.857581742374369,2.344511966389076,7.779437391087877,15.587978550941513,1.7303433001107422,2.0631148082128474,5.342907824154217,6.0522429612414355,268.81720430107526,1.181731378276941,332.1824326318154,50
2583,world-of-women-nft #2583,8.45508658008658,6.3525943995527765,3.393603735678992,2.344511966389076,5.271592442645074,15.991812192157614,1.7303433001107422,2.0631148082128474,5.574508885767164,10.832358421075437,268.81720430107526,1.181731378276941,332.0084624110285,51
6913,world-of-women-nft #6913,8.288575028181155,5.82995196119584,7.206272339444252,2.344511966389076,5.341880341880342,16.593654586486128,1.7303433001107422,2.0631148082128474,5.342907824154217,6.0522429612414355,268.81720430107526,1.181731378276941,330.7923907966482,52
3192,world-of-women-nft #3192,8.923153799478888,6.098750975800156,6.873419113603871,2.344511966389076,15.634771732332709,5.769008884273681,1.7303433001107422,2.0631148082128474,5.342907824154217,5.967299200381907,268.81720430107526,1.181731378276941,330.7462172840903,53
423,world-of-women-nft #423,8.648125086481251,5.685177604948379,6.857581742374369,2.344511966389076,7.704635108481264,15.587978550941513,1.7303433001107422,2.0631148082128474,5.342907824154217,3.9577001013171222,268.81720430107526,1.181731378276941,329.921011772763,54
2666,world-of-women-nft #2666,8.198871835235472,5.773405385432544,7.312507312507313,2.344511966389076,7.704635108481264,7.833552672808172,1.7303433001107422,2.0631148082128474,5.342907824154217,10.686500812174062,268.81720430107526,1.181731378276941,328.98928670485793,55
7959,world-of-women-nft #7959,8.371002846140968,5.976286096768025,6.857581742374369,2.344511966389076,8.260639703938674,5.443421081281163,1.7303433001107422,2.0631148082128474,5.342907824154217,10.832358421075437,268.81720430107526,1.181731378276941,327.2211034697977,56
1873,world-of-women-nft #1873,8.261458643138033,5.82995196119584,7.154304029304029,2.344511966389076,7.704635108481264,7.833552672808172,1.7303433001107422,2.0631148082128474,9.988413440409126,3.9577001013171222,268.81720430107526,1.181731378276941,326.86692171071843,57
5826,world-of-women-nft #5826,8.198871835235472,5.970291827864546,3.4209085933223866,2.344511966389076,5.341880341880342,5.231219920485457,1.7303433001107422,2.0631148082128474,18.44473956027741,3.9577001013171222,268.81720430107526,1.181731378276941,326.7025179344476,58
1884,world-of-women-nft #1884,8.648125086481251,6.098750975800156,7.206272339444252,2.344511966389076,5.623031938821413,5.694501389458339,1.7303433001107422,2.0631148082128474,9.988413440409126,6.0522429612414355,268.81720430107526,1.181731378276941,325.44824388572084,59
347,world-of-women-nft #347,8.371002846140968,11.648495014444133,3.393603735678992,2.344511966389076,5.703075098092892,7.833552672808172,1.7303433001107422,2.0631148082128474,5.342907824154217,6.0522429612414355,268.81720430107526,1.181731378276941,324.48178590662565,60
5588,world-of-women-nft #5588,8.45508658008658,5.685177604948379,7.019317160826595,11.273448773448772,15.48371113588505,7.793989275470756,1.7303433001107422,220.45855379188714,5.574508885767164,5.967299200381907,6.107243190423843,28.480291638186376,324.0289705374233,61
4205,world-of-women-nft #4205,8.198871835235472,5.801540889260187,21.10773387369132,2.344511966389076,5.237137590078767,7.833552672808172,1.7303433001107422,220.45855379188714,5.574508885767164,19.139488592864797,24.950099800399204,1.181731378276941,323.55807457676895,62
640,world-of-women-nft #640,8.923153799478888,6.098750975800156,3.393603735678992,2.344511966389076,7.704635108481264,7.833552672808172,1.7303433001107422,2.0631148082128474,5.574508885767164,5.967299200381907,268.81720430107526,1.181731378276941,321.6324101324614,63
3413,world-of-women-nft #3413,7.706772711859182,5.82995196119584,7.154304029304029,2.344511966389076,5.237137590078767,7.833552672808172,1.7303433001107422,2.0631148082128474,5.574508885767164,5.967299200381907,268.81720430107526,1.181731378276941,321.4404328054599,64
7284,world-of-women-nft #7284,8.371002846140968,5.773405385432544,3.3781957732014485,2.344511966389076,7.779437391087877,7.833552672808172,1.7303433001107422,2.0631148082128474,5.342907824154217,6.0522429612414355,268.81720430107526,1.181731378276941,320.6676506081315,65
4093,world-of-women-nft #4093,8.648125086481251,5.970291827864546,6.400409626216078,2.344511966389076,5.713241007358655,5.3864219076551825,1.7303433001107422,2.0631148082128474,5.574508885767164,3.9577001013171222,268.81720430107526,1.181731378276941,317.7876041967249,66
7342,world-of-women-nft #7342,7.706772711859182,5.970291827864546,3.3781957732014485,2.344511966389076,5.662770680438526,7.793989275470756,1.7303433001107422,2.0631148082128474,5.557778667022364,3.9577001013171222,268.81720430107526,1.181731378276941,316.1644047912388,67
4694,world-of-women-nft #4694,8.45508658008658,12.24769743288262,7.019317160826595,11.459479281261459,8.260639703938674,5.769008884273681,179.59770114942532,5.935422602089269,5.574508885767164,5.967299200381907,7.335680751173709,51.3136288998358,308.93547053194277,68
7864,world-of-women-nft #7864,8.648125086481251,5.801540889260187,6.857581742374369,5.875164504606129,15.48371113588505,5.694501389458339,10.82813582813583,220.45855379188714,9.988413440409126,5.967299200381907,3.9041149371437496,8.290224167661494,307.7973661136846,69
2973,world-of-women-nft #2973,8.352544184958738,5.970291827864546,3.7483507256807007,5.976286096768025,7.779437391087877,5.769008884273681,10.543184885290149,220.45855379188714,5.342907824154217,10.832358421075437,7.335680751173709,15.262515262515262,307.37112004672946,70
3338,world-of-women-nft #3338,7.706772711859182,5.685177604948379,7.312507312507313,5.976286096768025,7.779437391087877,6.273210880256951,11.59985152190052,220.45855379188714,5.574508885767164,5.967299200381907,7.335680751173709,14.377731769036117,306.0470179175743,71
3616,world-of-women-nft #3616,8.371002846140968,5.773405385432544,7.259001161440185,11.421783625730994,17.139723022075962,6.273210880256951,7.134703196347033,220.45855379188714,5.574508885767164,10.686500812174062,3.9041149371437496,1.181731378276941,305.1782399226737,72
5520,world-of-women-nft #5520,8.288575028181155,5.801540889260187,7.312507312507313,16.7740203972088,5.237137590078767,7.793989275470756,1.7303433001107422,220.45855379188714,5.342907824154217,19.139488592864797,6.107243190423843,1.181731378276941,305.16803857042464,73
6007,world-of-women-nft #6007,8.288575028181155,5.970291827864546,7.171543316121629,6.007304882737409,8.260639703938674,6.273210880256951,10.629251700680273,220.45855379188714,18.298931342409603,6.0522429612414355,3.9041149371437496,1.181731378276941,302.4963917507395,74
5515,world-of-women-nft #5515,7.706772711859182,5.970291827864546,3.4209085933223866,2.344511966389076,7.779437391087877,7.716049382716049,1.7303433001107422,220.45855379188714,5.574508885767164,10.686500812174062,24.950099800399204,1.181731378276941,299.51970984185436,75
1687,world-of-women-nft #1687,8.371002846140968,5.976286096768025,6.541077969649399,2.344511966389076,5.280277108942678,8.3870101986044,1.7303433001107422,220.45855379188714,5.557778667022364,6.0522429612414355,24.950099800399204,1.181731378276941,296.83091608543236,76
4154,world-of-women-nft #4154,8.352544184958738,5.82995196119584,7.312507312507313,11.459479281261459,8.05308594253318,16.593654586486128,1.7303433001107422,220.45855379188714,5.557778667022364,3.9577001013171222,6.107243190423843,1.181731378276941,296.5945736979808,77
3854,world-of-women-nft #3854,8.352544184958738,6.3525943995527765,7.171543316121629,11.690983913206134,5.713241007358655,6.273210880256951,7.377242681775261,220.45855379188714,5.342907824154217,10.686500812174062,3.9041149371437496,1.181731378276941,294.50516912686624,78
2942,world-of-women-nft #2942,8.371002846140968,5.82995196119584,7.206272339444252,5.966017563955708,5.280277108942678,15.991812192157614,1.7303433001107422,220.45855379188714,5.574508885767164,3.9577001013171222,3.9041149371437496,8.290224167661494,292.5607791957245,79
3980,world-of-women-nft #3980,8.198871835235472,6.3525943995527765,21.10773387369132,2.344511966389076,7.85570638511815,7.331163308993871,179.59770114942532,2.0631148082128474,22.91895856252292,6.0522429612414355,24.950099800399204,1.181731378276941,289.95443042905936,80
3335,world-of-women-nft #3335,8.45508658008658,5.801540889260187,7.154304029304029,2.344511966389076,8.05308594253318,7.893656657510024,10.82813582813583,220.45855379188714,5.342907824154217,6.0522429612414355,6.107243190423843,1.181731378276941,289.6730010392025,81
9725,world-of-women-nft #9725,8.45508658008658,5.976286096768025,3.7483507256807007,5.710891812865497,5.237137590078767,7.062745430403706,11.59985152190052,220.45855379188714,9.988413440409126,6.0522429612414355,3.9041149371437496,1.181731378276941,289.37540626674223,82
8852,world-of-women-nft #8852,7.706772711859182,5.970291827864546,7.206272339444252,5.806391675956894,5.713241007358655,5.769008884273681,1.7303433001107422,220.45855379188714,10.667349377026795,3.9577001013171222,3.9041149371437496,8.45508658008658,287.34512653432927,83
5470,world-of-women-nft #5470,8.198871835235472,5.801540889260187,3.3781957732014485,35.072951739618404,4.908312718419917,7.062745430403706,179.59770114942532,11.603081778520375,5.342907824154217,3.9577001013171222,7.335680751173709,14.955731036133045,287.2154210268629,84
3738,world-of-women-nft #3738,8.261458643138033,11.648495014444133,23.251488095238095,6.007304882737409,5.237137590078767,5.769008884273681,179.59770114942532,2.0631148082128474,18.298931342409603,5.967299200381907,3.9041149371437496,14.377731769036117,284.38378631651966,85
4847,world-of-women-nft #4847,8.288575028181155,5.82995196119584,3.3781957732014485,35.072951739618404,15.634771732332709,7.716049382716049,179.59770114942532,2.0631148082128474,9.988413440409126,3.9577001013171222,3.9041149371437496,8.56457690990065,283.99611696365446,86
6010,world-of-women-nft #6010,7.706772711859182,11.648495014444133,6.873419113603871,5.806391675956894,15.634771732332709,7.639652854174306,179.59770114942532,5.625309392016561,18.44473956027741,19.139488592864797,3.9041149371437496,1.181731378276941,283.20258811237585,87
6788,world-of-women-nft #6788,8.198871835235472,5.773405385432544,7.259001161440185,5.976286096768025,7.779437391087877,7.062745430403706,1.7303433001107422,220.45855379188714,5.574508885767164,5.967299200381907,6.107243190423843,1.181731378276941,283.0694270472155,88
4116,world-of-women-nft #4116,8.198871835235472,5.773405385432544,3.3781957732014485,5.710891812865497,5.237137590078767,15.991812192157614,1.7303433001107422,220.45855379188714,5.342907824154217,3.9577001013171222,6.107243190423843,1.181731378276941,283.06879417514136,89
4173,world-of-women-nft #4173,8.261458643138033,5.773405385432544,21.10773387369132,2.344511966389076,15.48371113588505,8.252459232851388,179.59770114942532,5.966017563955708,5.342907824154217,3.9577001013171222,24.950099800399204,1.181731378276941,282.2194380549159,90
7420,world-of-women-nft #7420,8.352544184958738,12.24769743288262,21.10773387369132,5.710891812865497,8.260639703938674,6.273210880256951,179.59770114942532,12.649261283141064,5.574508885767164,6.0522429612414355,7.335680751173709,8.56457690990065,281.7266898292432,91
4373,world-of-women-nft #4373,8.288575028181155,5.970291827864546,3.3781957732014485,5.885122410546139,8.260639703938674,5.790656197160262,179.59770114942532,12.151258870418975,22.91895856252292,6.0522429612414355,7.335680751173709,15.262515262515262,280.8918384981898,92
952,world-of-women-nft #952,7.706772711859182,6.098750975800156,3.3781957732014485,5.885122410546139,5.623031938821413,6.273210880256951,7.377242681775261,220.45855379188714,5.574508885767164,6.0522429612414355,3.9041149371437496,1.181731378276941,279.51347932657694,93
4821,world-of-women-nft #4821,7.706772711859182,5.773405385432544,21.10773387369132,11.273448773448772,5.237137590078767,5.694501389458339,179.59770114942532,11.155734047300312,22.91895856252292,3.9577001013171222,3.9041149371437496,1.181731378276941,279.50893989995524,94
68,world-of-women-nft #68,8.45508658008658,5.685177604948379,7.154304029304029,11.690983913206134,18.006338231057335,5.790656197160262,179.59770114942532,11.155734047300312,9.988413440409126,5.967299200381907,3.9041149371437496,1.181731378276941,268.57754070870004,95
5771,world-of-women-nft #5771,8.45508658008658,6.098750975800156,3.4209085933223866,11.690983913206134,4.908312718419917,7.639652854174306,179.59770114942532,2.0631148082128474,10.667349377026795,19.139488592864797,3.9041149371437496,8.45508658008658,266.04055107976956,96
3567,world-of-women-nft #3567,8.648125086481251,5.976286096768025,21.41144227475163,15.500992063492063,5.703075098092892,5.443421081281163,179.59770114942532,2.0631148082128474,5.342907824154217,5.967299200381907,6.107243190423843,1.181731378276941,262.9433392517421,97
896,world-of-women-nft #896,8.45508658008658,6.3525943995527765,7.312507312507313,5.885122410546139,5.280277108942678,5.443421081281163,179.59770114942532,5.632152834099307,22.91895856252292,10.686500812174062,3.9041149371437496,1.181731378276941,262.65016856655893,98
895,world-of-women-nft #895,8.648125086481251,5.685177604948379,6.764069264069264,15.500992063492063,5.280277108942678,5.443421081281163,179.59770114942532,5.625309392016561,18.298931342409603,6.0522429612414355,3.9041149371437496,1.181731378276941,261.98209336972843,99
3649,world-of-women-nft #3649,8.648125086481251,12.24769743288262,7.154304029304029,5.609405851732185,8.05308594253318,6.273210880256951,179.59770114942532,11.155734047300312,5.557778667022364,10.686500812174062,3.9041149371437496,1.181731378276941,260.069390214533,100
5704,world-of-women-nft #5704,7.706772711859182,6.3525943995527765,7.312507312507313,5.875164504606129,5.703075098092892,7.639652854174306,179.59770114942532,5.632152834099307,5.342907824154217,5.967299200381907,7.335680751173709,14.77017606049864,259.2356847005257,101
8263,world-of-women-nft #8263,8.261458643138033,6.098750975800156,3.3781957732014485,2.344511966389076,7.704635108481264,5.231219920485457,179.59770114942532,2.0631148082128474,5.557778667022364,10.832358421075437,24.950099800399204,1.181731378276941,257.20155661190756,102
5101,world-of-women-nft #5101,8.198871835235472,5.970291827864546,6.541077969649399,5.806391675956894,8.05308594253318,5.694501389458339,179.59770114942532,5.625309392016561,18.44473956027741,6.0522429612414355,3.9041149371437496,1.181731378276941,255.07006001907925,103
5694,world-of-women-nft #5694,8.261458643138033,5.976286096768025,3.7483507256807007,11.273448773448772,5.271592442645074,5.769008884273681,179.59770114942532,2.0631148082128474,5.557778667022364,6.0522429612414355,3.9041149371437496,14.377731769036117,251.85282985803616,104
7635,world-of-women-nft #7635,8.352544184958738,5.82995196119584,6.873419113603871,11.273448773448772,7.85570638511815,5.769008884273681,179.59770114942532,11.155734047300312,5.342907824154217,3.9577001013171222,3.9041149371437496,1.181731378276941,251.09396874021672,105
4342,world-of-women-nft #4342,8.45508658008658,70.02801120448179,3.4209085933223866,2.344511966389076,29.137529137529143,8.3870101986044,89.79885057471266,2.0631148082128474,5.342907824154217,10.686500812174062,6.107243190423843,14.955731036133045,250.72740592622407,106
457,world-of-women-nft #457,8.371002846140968,6.3525943995527765,6.873419113603871,5.609405851732185,5.713241007358655,7.893656657510024,179.59770114942532,2.0631148082128474,9.988413440409126,6.0522429612414355,3.9041149371437496,8.290224167661494,250.70913133999247,107
8859,world-of-women-nft #8859,8.261458643138033,5.685177604948379,6.764069264069264,5.966017563955708,5.280277108942678,5.769008884273681,179.59770114942532,2.0631148082128474,18.44473956027741,3.9577001013171222,6.107243190423843,1.181731378276941,249.07823925726123,108
9647,world-of-women-nft #9647,8.45508658008658,5.976286096768025,6.857581742374369,2.344511966389076,5.237137590078767,6.273210880256951,179.59770114942532,5.966017563955708,9.988413440409126,10.686500812174062,6.107243190423843,1.181731378276941,248.67142239061877,109
2507,world-of-women-nft #2507,8.45508658008658,5.801540889260187,3.7483507256807007,5.966017563955708,5.623031938821413,5.694501389458339,179.59770114942532,6.012506012506012,5.342907824154217,3.9577001013171222,7.335680751173709,8.56457690990065,246.09960183573995,110
8810,world-of-women-nft #8810,8.198871835235472,5.773405385432544,3.4209085933223866,5.885122410546139,7.686158765295456,8.3870101986044,179.59770114942532,2.0631148082128474,5.557778667022364,5.967299200381907,3.9041149371437496,8.45508658008658,244.8965725307092,111
3480,world-of-women-nft #3480,8.261458643138033,5.82995196119584,6.764069264069264,5.609405851732185,4.908312718419917,7.893656657510024,179.59770114942532,2.0631148082128474,5.342907824154217,10.832358421075437,6.107243190423843,1.181731378276941,244.39191186763387,112
