TOKEN_ID,TOKEN_NAME,Body,Shirt,Face,Mouth,Nose,Accessories,Eyes,Eyewear,Trait Count,Facial Hair,Hat,Hair,Environment,Facial Features,Overlord,RARITY_SCORE,Rank
8578,grayboys #8578,0.5640110207753459,3.0821390044691013,0.44896099202420797,34.77656059815684,4.286694101508917,3.7436358191075167,11.904761904761903,0.3413551800648575,2.5208601174720813,0.33217073575817974,0.20020020020020018,0.5215015071393556,51.282051282051285,17.7210703526493,0.8339170752860336,132.55988989142512,4497
9893,grayboys #9893,0.5640110207753459,11.757789535567312,0.44896099202420797,14.226774790155071,10.175010175010176,14.17233560090703,5.175983436853002,11.671335200746965,2.5208601174720813,0.33217073575817974,0.20020020020020018,8.417508417508417,51.282051282051285,0.758428990189721,0.8339170752860336,132.53733757050503,4498
9507,grayboys #9507,0.5640110207753459,6.4787819889860705,0.44896099202420797,1.795348252677313,2.153316106804479,3.132832080200501,10.351966873706004,0.3413551800648575,2.0632169678963437,0.33217073575817974,11.594202898550725,6.13195977434388,51.282051282051285,35.03240497460151,0.8339170752860336,132.53649620372673,4499
5123,grayboys #5123,0.5640110207753459,3.0971738288811457,0.44896099202420797,0.3464823380628172,4.286694101508917,1.3621009044350003,2.697963037906381,0.3413551800648575,1.7935611155950137,0.33217073575817974,12.944983818770226,51.440329218106996,51.282051282051285,0.758428990189721,0.8339170752860336,132.53018363941612,4500
7777,grayboys #7777,28.212723938496264,4.535147392290249,22.200022200022197,3.4648233806281725,2.1466597973553156,2.6933850463262226,0.5530667551573475,0.3413551800648575,1.7935611155950137,0.33217073575817974,7.246376811594203,6.13195977434388,51.282051282051285,0.758428990189721,0.8339170752860336,132.52564947515893,4501
6419,grayboys #6419,0.5640110207753459,3.023431594860166,0.44896099202420797,16.473107651758504,4.286694101508917,3.2030296416648483,5.261773217574322,0.3413551800648575,2.0632169678963437,0.33217073575817974,0.20020020020020018,5.787037037037036,88.88888888888889,0.758428990189721,0.8339170752860336,132.46622329548757,4502
1841,grayboys #1841,0.5640110207753459,4.204772416692946,0.44896099202420797,13.808340237503453,8.680555555555555,18.654591023012074,12.21001221001221,12.147716229348882,2.0632169678963437,0.33217073575817974,0.20020020020020018,6.256256256256256,51.282051282051285,0.758428990189721,0.8339170752860336,132.44520119256265,4503
5593,grayboys #5593,29.708853238265004,6.4787819889860705,23.17228594600857,3.5566936975387677,2.1466597973553156,2.600723405497342,2.697963037906381,0.3413551800648575,2.0632169678963437,0.33217073575817974,0.20020020020020018,6.256256256256256,51.282051282051285,0.758428990189721,0.8339170752860336,132.4295577992603,4504
1321,grayboys #1321,0.5640110207753459,3.112356053532524,0.44896099202420797,0.3464823380628172,8.960573476702509,0.6978172277117177,0.5530667551573475,10.53518752633797,3.3605538192694158,0.33217073575817974,0.20020020020020018,59.73715651135006,26.666666666666664,16.075878144843664,0.8339170752860336,132.42499854367864,4505
3194,grayboys #3194,9.404241312832086,0.7906857221925715,7.365668618568851,3.832518923062182,10.175010175010176,1.0728884912517902,13.227513227513228,10.351966873706004,2.0632169678963437,0.33217073575817974,0.20020020020020018,5.398984990821726,51.282051282051285,16.075878144843664,0.8339170752860336,132.40691274099433,4506
8087,grayboys #8087,0.5640110207753459,5.618766680713583,0.44896099202420797,6.853774716425071,2.1011934778954444,0.3750712635400726,2.8093833403567916,10.351966873706004,2.0632169678963437,37.558685446009385,0.20020020020020018,10.58201058201058,51.282051282051285,0.758428990189721,0.8339170752860336,132.40163890908005,4507
4981,grayboys #4981,0.5640110207753459,3.0821390044691013,0.44896099202420797,7.696451935657661,18.037518037518037,16.915368297856777,28.86002886002886,0.3413551800648575,2.5208601174720813,0.33217073575817974,0.20020020020020018,0.5215015071393556,51.282051282051285,0.758428990189721,0.8339170752860336,132.3949632364917,4508
16,grayboys #16,0.5640110207753459,1.6363933889707085,0.44896099202420797,3.5566936975387677,4.286694101508917,1.1322975891993785,2.826056238519146,22.893772893772894,3.3605538192694158,0.33217073575817974,0.20020020020020018,5.916459590580995,51.282051282051285,33.11806590495115,0.8339170752860336,132.38829853040662,4509
3241,grayboys #3241,0.5640110207753459,19.24001924001924,0.44896099202420797,0.3464823380628172,19.290123456790123,11.032052723765904,10.351966873706004,0.3413551800648575,2.0632169678963437,0.33217073575817974,14.9812734082397,0.5215015071393556,51.282051282051285,0.758428990189721,0.8339170752860336,132.3875317917691,4510
3786,grayboys #3786,23.91200382592061,2.925901543413064,18.784634169249554,0.3464823380628172,2.153316106804479,0.4110760326229939,5.175983436853002,0.3413551800648575,1.7935611155950137,0.33217073575817974,12.232415902140673,11.088933244621867,51.282051282051285,0.758428990189721,0.8339170752860336,132.37223097863415,4511
1064,grayboys #1064,0.5640110207753459,11.544011544011545,0.44896099202420797,3.452085059375863,19.290123456790123,4.201810078184465,2.826056238519146,22.893772893772894,2.0632169678963437,0.33217073575817974,0.20020020020020018,11.646866992778941,51.282051282051285,0.758428990189721,0.8339170752860336,132.33768352761427,4512
3818,grayboys #3818,0.5640110207753459,3.289744222386709,0.44896099202420797,3.682224063334254,8.267195767195767,6.446986373993672,28.011204481792717,20.00800320128051,2.0632169678963437,0.33217073575817974,0.20020020020020018,6.13195977434388,51.282051282051285,0.758428990189721,0.8339170752860336,132.3202751485088,4513
8004,grayboys #8004,0.5640110207753459,3.2560032560032557,0.44896099202420797,15.914697222885334,4.273504273504273,3.132832080200501,2.826056238519146,23.34267040149393,2.0632169678963437,0.33217073575817974,0.20020020020020018,6.091617933723197,51.282051282051285,17.7210703526493,0.8339170752860336,132.28298003297053,4514
3728,grayboys #3728,0.5640110207753459,2.736726874657909,0.44896099202420797,0.3464823380628172,9.137426900584796,2.8755463538072235,2.826056238519146,0.3413551800648575,2.0632169678963437,0.33217073575817974,25.02415458937198,0.5215015071393556,51.282051282051285,32.93807641633729,0.8339170752860336,132.27165447233676,4515
4938,grayboys #4938,0.5640110207753459,2.9808480512705864,0.44896099202420797,12.688745083111279,4.2538710226305945,4.178116180595177,34.01360544217687,12.272950417280313,2.0632169678963437,0.33217073575817974,0.20020020020020018,5.398984990821726,51.282051282051285,0.758428990189721,0.8339170752860336,132.27007845206785,4516
