TOKEN_ID,TOKEN_NAME,Background,Skin,Skin Pattern,Tail Spikes,Bling Level,Eyewear,Face,Clothing,Headwear,Face Detail,Vest,Special,NUM_TRAITS,RARITY_SCORE,Rank
1446,Tezzardz #1446,18.13186813186813,15.92279855247286,10.153846153846153,11.407407407407407,17.990654205607477,6.311475409836066,29.501915708812263,24.0,11.205432937181664,12.1419185282523,6.360132158590308,3.1473533619456364,641.6666666666666,807.9414692224868,35
2594,Tezzardz #2594,18.803418803418804,16.117216117216117,10.153846153846153,11.407407407407407,17.990654205607477,6.311475409836066,20.424403183023873,24.0,11.205432937181664,12.1419185282523,6.360132158590308,3.1473533619456364,641.6666666666666,799.7299249329924,36
2217,Tezzardz #2217,19.24198250728863,15.827338129496402,10.535917901938426,11.407407407407407,17.990654205607477,6.311475409836066,32.489451476793256,10.632911392405063,11.205432937181664,12.1419185282523,6.360132158590308,3.1473533619456364,641.6666666666666,798.9586420834092,37
6,Tezzardz #6,20.000000000000004,89.18918918918921,10.535917901938426,81.62544169611307,29.501915708812263,6.311475409836066,148.07692307692307,233.33333333333331,33.30930064888248,12.1419185282523,115.5,3.1473533619456364,8.671171171171173,791.343940026397,38
1188,Tezzardz #1188,18.13186813186813,15.827338129496402,10.535917901938426,11.407407407407407,17.990654205607477,6.311475409836066,13.848920863309354,21.98952879581152,11.205432937181664,12.1419185282523,6.360132158590308,3.1473533619456364,641.6666666666666,790.5646144979114,39
355,Tezzardz #355,18.803418803418804,15.92279855247286,11.92258064516129,11.407407407407407,17.990654205607477,6.311475409836066,19.444444444444446,10.632911392405063,11.205432937181664,12.1419185282523,6.360132158590308,3.1473533619456364,641.6666666666666,786.9571945133899,40
1290,Tezzardz #1290,19.326500732064424,15.827338129496402,10.153846153846153,11.407407407407407,17.990654205607477,6.311475409836066,19.543147208121827,9.97624703087886,11.205432937181664,12.1419185282523,6.360132158590308,3.1473533619456364,641.6666666666666,785.0581199298952,41
3928,Tezzardz #3928,20.000000000000004,16.751269035532992,10.153846153846153,11.407407407407407,17.990654205607477,6.311475409836066,11.031518624641834,12.173913043478262,11.205432937181664,12.1419185282523,6.360132158590308,3.1473533619456364,641.6666666666666,780.3415875329868,42
3362,Tezzardz #3362,19.24198250728863,16.751269035532992,11.830985915492958,11.407407407407407,17.990654205607477,6.311475409836066,11.031518624641834,9.97624703087886,11.205432937181664,12.1419185282523,6.360132158590308,3.1473533619456364,641.6666666666666,779.0630437893228,43
2048,Tezzardz #2048,18.803418803418804,15.92279855247286,11.92258064516129,11.407407407407407,17.990654205607477,6.311475409836066,12.664473684210527,9.333333333333334,11.205432937181664,12.1419185282523,6.360132158590308,3.1473533619456364,641.6666666666666,778.8776456940843,44
677,Tezzardz #677,18.13186813186813,16.117216117216117,11.830985915492958,11.407407407407407,17.990654205607477,6.311475409836066,11.031518624641834,9.97624703087886,11.205432937181664,12.1419185282523,6.360132158590308,3.1473533619456364,641.6666666666666,777.3188764955854,45
458,Tezzardz #458,18.13186813186813,16.751269035532992,10.153846153846153,11.407407407407407,17.990654205607477,6.311475409836066,12.664473684210527,9.333333333333334,11.205432937181664,12.1419185282523,6.360132158590308,3.1473533619456364,641.6666666666666,777.2658310142787,46
736,Tezzardz #736,17.95918367346939,16.751269035532992,10.535917901938426,81.62544169611307,10.613370089593385,6.311475409836066,148.07692307692307,12.173913043478262,405.2631578947368,12.1419185282523,6.360132158590308,3.1473533619456364,6.184738955823293,737.144794826233,47
1103,Tezzardz #1103,19.326500732064424,17.010309278350515,11.92258064516129,11.407407407407407,10.613370089593385,42.5414364640884,17.53986332574032,233.33333333333331,56.548347613219086,116.9620253164557,115.5,3.1473533619456364,37.6068376068376,693.4593651741972,48
3625,Tezzardz #3625,18.13186813186813,16.117216117216117,16.153846153846153,40.88495575221239,15.430861723446895,6.311475409836066,17.53986332574032,21.98952879581152,405.2631578947368,116.9620253164557,6.360132158590308,3.1473533619456364,8.671171171171173,692.9634553128772,49
664,Tezzardz #664,17.95918367346939,15.827338129496402,10.153846153846153,17.407686510926904,17.990654205607477,6.311475409836066,43.75,9.333333333333334,405.2631578947368,12.1419185282523,115.5,3.1473533619456364,6.184738955823293,680.9706861572738,50
1788,Tezzardz #1788,20.000000000000004,89.18918918918921,144.375,17.407686510926904,15.430861723446895,6.311475409836066,43.75,10.632911392405063,286.0681114551084,12.1419185282523,6.360132158590308,3.1473533619456364,6.184738955823293,660.9993786855241,51
2755,Tezzardz #2755,19.24198250728863,15.827338129496402,11.92258064516129,11.407407407407407,15.430861723446895,6.311475409836066,29.501915708812263,9.97624703087886,405.2631578947368,116.9620253164557,6.360132158590308,3.1473533619456364,6.184738955823293,657.5372162498795,52
824,Tezzardz #824,18.13186813186813,15.827338129496402,10.535917901938426,40.88495575221239,15.430861723446895,68.75,11.031518624641834,233.33333333333331,12.968421052631578,12.1419185282523,143.47826086956522,3.1473533619456364,37.6068376068376,623.2685850161698,53
3038,Tezzardz #3038,20.000000000000004,15.92279855247286,135.8823529411765,40.88495575221239,155.55555555555557,42.076502732240435,17.53986332574032,10.632911392405063,14.560352978254016,116.9620253164557,6.360132158590308,3.1473533619456364,37.6068376068376,617.1316416738864,54
2780,Tezzardz #2780,20.000000000000004,89.18918918918921,16.153846153846153,40.88495575221239,155.55555555555557,48.42767295597485,17.53986332574032,31.818181818181817,33.30930064888248,116.9620253164557,6.360132158590308,3.1473533619456364,37.6068376068376,616.9549138434121,55
344,Tezzardz #344,17.95918367346939,15.92279855247286,10.153846153846153,40.88495575221239,29.501915708812263,42.076502732240435,17.53986332574032,233.33333333333331,13.037956822350784,12.1419185282523,143.47826086956522,3.1473533619456364,37.6068376068376,616.7847264210787,56
2293,Tezzardz #2293,18.803418803418804,15.827338129496402,10.153846153846153,81.62544169611307,10.613370089593385,6.311475409836066,12.664473684210527,14.685314685314685,405.2631578947368,12.1419185282523,6.360132158590308,3.1473533619456364,6.184738955823293,603.7819795511774,57
858,Tezzardz #858,19.326500732064424,16.751269035532992,11.92258064516129,11.407407407407407,56.204379562043805,6.311475409836066,32.489451476793256,10.632911392405063,405.2631578947368,12.1419185282523,6.360132158590308,3.1473533619456364,11.800766283524903,603.7593038882943,58
3702,Tezzardz #3702,17.95918367346939,17.010309278350515,10.153846153846153,81.62544169611307,10.613370089593385,6.311475409836066,12.664473684210527,10.632911392405063,405.2631578947368,12.1419185282523,6.360132158590308,3.1473533619456364,6.184738955823293,600.0683122771726,59
293,Tezzardz #293,17.95918367346939,16.117216117216117,10.535917901938426,11.407407407407407,17.990654205607477,11.864406779661017,19.543147208121827,34.710743801652896,286.0681114551084,12.1419185282523,143.47826086956522,3.1473533619456364,11.800766283524903,596.7650875934711,60
2265,Tezzardz #2265,18.13186813186813,16.117216117216117,135.8823529411765,81.62544169611307,155.55555555555557,42.076502732240435,43.75,36.206896551724135,33.30930064888248,12.1419185282523,6.360132158590308,3.1473533619456364,8.671171171171173,592.9757095947359,61
2724,Tezzardz #2724,17.95918367346939,16.117216117216117,11.830985915492958,17.407686510926904,17.990654205607477,6.311475409836066,13.848920863309354,38.53211009174312,405.2631578947368,12.1419185282523,6.360132158590308,3.1473533619456364,11.800766283524903,578.7115610146514,62
2489,Tezzardz #2489,19.326500732064424,89.18918918918921,118.46153846153847,17.407686510926904,15.430861723446895,21.44846796657382,13.848920863309354,73.6842105263158,12.533912099837222,12.1419185282523,143.47826086956522,3.1473533619456364,37.6068376068376,577.7056584398028,63
325,Tezzardz #325,20.000000000000004,15.92279855247286,11.92258064516129,40.88495575221239,15.430861723446895,6.311475409836066,20.424403183023873,21.98952879581152,286.0681114551084,12.1419185282523,111.59420289855073,3.1473533619456364,8.671171171171173,574.5093614769931,64
588,Tezzardz #588,20.000000000000004,15.827338129496402,10.153846153846153,11.407407407407407,155.55555555555557,11.864406779661017,19.543147208121827,9.97624703087886,286.0681114551084,12.1419185282523,6.360132158590308,3.1473533619456364,6.184738955823293,568.2302027246872,65
3913,Tezzardz #3913,18.803418803418804,16.751269035532992,11.92258064516129,17.407686510926904,155.55555555555557,6.311475409836066,12.664473684210527,35.59322033898305,23.49351639969489,116.9620253164557,111.59420289855073,3.1473533619456364,37.6068376068376,567.8136155671098,66
3630,Tezzardz #3630,18.13186813186813,15.92279855247286,10.153846153846153,11.407407407407407,15.430861723446895,6.311475409836066,20.424403183023873,28.378378378378383,405.2631578947368,12.1419185282523,6.360132158590308,3.1473533619456364,11.800766283524903,564.8743671673298,67
3940,Tezzardz #3940,20.000000000000004,16.751269035532992,118.46153846153847,17.407686510926904,17.990654205607477,6.311475409836066,148.07692307692307,73.6842105263158,12.968421052631578,12.1419185282523,111.59420289855073,3.1473533619456364,6.184738955823293,564.7203920238843,68
1814,Tezzardz #1814,18.803418803418804,16.117216117216117,10.535917901938426,81.62544169611307,15.430861723446895,6.311475409836066,148.07692307692307,35.59322033898305,56.548347613219086,12.1419185282523,143.47826086956522,3.1473533619456364,8.671171171171173,556.4815266120289,69
4138,Tezzardz #4138,17.95918367346939,15.92279855247286,10.535917901938426,11.407407407407407,10.613370089593385,6.311475409836066,29.501915708812263,14.685314685314685,405.2631578947368,12.1419185282523,6.360132158590308,3.1473533619456364,11.800766283524903,555.6507116558945,70
3420,Tezzardz #3420,17.95918367346939,16.751269035532992,11.92258064516129,11.407407407407407,15.430861723446895,6.311475409836066,20.424403183023873,36.206896551724135,286.0681114551084,116.9620253164557,6.360132158590308,3.1473533619456364,6.184738955823293,555.1364388775254,71
1570,Tezzardz #1570,18.13186813186813,15.827338129496402,135.8823529411765,17.407686510926904,155.55555555555557,6.311475409836066,19.543147208121827,31.818181818181817,18.849449204406366,116.9620253164557,6.360132158590308,3.1473533619456364,8.671171171171173,554.4677369177324,72
1149,Tezzardz #1149,19.24198250728863,15.827338129496402,11.830985915492958,81.62544169611307,15.430861723446895,68.75,12.664473684210527,9.97624703087886,286.0681114551084,12.1419185282523,6.360132158590308,3.1473533619456364,8.671171171171173,551.7360173619952,73
697,Tezzardz #697,18.803418803418804,15.92279855247286,10.153846153846153,11.407407407407407,15.430861723446895,6.311475409836066,19.543147208121827,14.0,405.2631578947368,12.1419185282523,6.360132158590308,3.1473533619456364,11.800766283524903,550.2862834855999,74
873,Tezzardz #873,18.13186813186813,15.827338129496402,11.830985915492958,17.407686510926904,17.990654205607477,6.311475409836066,12.664473684210527,9.333333333333334,405.2631578947368,12.1419185282523,6.360132158590308,3.1473533619456364,11.800766283524903,548.2111435478218,75
1709,Tezzardz #1709,19.326500732064424,17.010309278350515,10.153846153846153,11.407407407407407,10.613370089593385,42.5414364640884,12.664473684210527,233.33333333333331,18.849449204406366,12.1419185282523,143.47826086956522,3.1473533619456364,8.671171171171173,543.3388302782348,76
2787,Tezzardz #2787,18.803418803418804,16.117216117216117,10.535917901938426,40.88495575221239,29.501915708812263,6.311475409836066,148.07692307692307,233.33333333333331,10.879547862945955,12.1419185282523,6.360132158590308,3.1473533619456364,6.184738955823293,542.2788469712478,77
2252,Tezzardz #2252,18.13186813186813,16.751269035532992,10.153846153846153,17.407686510926904,10.613370089593385,6.311475409836066,19.543147208121827,140.0,32.63864358883787,116.9620253164557,111.59420289855073,3.1473533619456364,37.6068376068376,540.8617253123531,78
594,Tezzardz #594,18.13186813186813,15.827338129496402,16.153846153846153,11.407407407407407,17.990654205607477,68.75,19.543147208121827,52.49999999999999,286.0681114551084,12.1419185282523,6.360132158590308,3.1473533619456364,11.800766283524903,539.822543023769,79
731,Tezzardz #731,18.803418803418804,15.92279855247286,11.830985915492958,17.407686510926904,155.55555555555557,87.5,20.424403183023873,34.710743801652896,40.526315789473685,12.1419185282523,111.59420289855073,3.1473533619456364,8.671171171171173,538.2365540719373,80
329,Tezzardz #329,20.000000000000004,89.18918918918921,10.153846153846153,11.407407407407407,29.501915708812263,68.75,11.031518624641834,10.90909090909091,12.968421052631578,116.9620253164557,115.5,3.1473533619456364,37.6068376068376,537.1276053308583,81
478,Tezzardz #478,20.000000000000004,15.92279855247286,10.153846153846153,40.88495575221239,17.990654205607477,11.864406779661017,11.031518624641834,233.33333333333331,33.30930064888248,12.1419185282523,115.5,3.1473533619456364,8.671171171171173,533.9512571120266,82
4086,Tezzardz #4086,20.000000000000004,89.18918918918921,10.153846153846153,11.407407407407407,10.613370089593385,42.5414364640884,11.031518624641834,21.98952879581152,42.659279778393355,116.9620253164557,115.5,3.1473533619456364,37.6068376068376,532.8017927882103,83
221,Tezzardz #221,19.24198250728863,15.92279855247286,118.46153846153847,11.407407407407407,17.990654205607477,11.864406779661017,29.501915708812263,233.33333333333331,41.56545209176788,12.1419185282523,6.360132158590308,3.1473533619456364,11.800766283524903,532.7396593802025,84
1555,Tezzardz #1555,17.95918367346939,16.117216117216117,133.91304347826087,11.407407407407407,155.55555555555557,16.382978723404253,12.664473684210527,10.90909090909091,10.879547862945955,12.1419185282523,115.5,3.1473533619456364,8.671171171171173,525.2489404729303,85
3396,Tezzardz #3396,18.803418803418804,16.117216117216117,135.8823529411765,40.88495575221239,15.430861723446895,33.333333333333336,13.848920863309354,48.27586206896552,32.63864358883787,12.1419185282523,115.5,3.1473533619456364,37.6068376068376,523.6116746889522,86
389,Tezzardz #389,19.326500732064424,15.92279855247286,10.153846153846153,81.62544169611307,10.613370089593385,42.076502732240435,20.424403183023873,140.0,18.849449204406366,12.1419185282523,111.59420289855073,3.1473533619456364,37.6068376068376,523.4826247393469,87
698,Tezzardz #698,18.13186813186813,17.010309278350515,135.8823529411765,81.62544169611307,15.430861723446895,48.42767295597485,19.543147208121827,9.333333333333334,12.533912099837222,116.9620253164557,6.360132158590308,3.1473533619456364,37.6068376068376,521.9952478120516,88
3876,Tezzardz #3876,20.000000000000004,15.92279855247286,144.375,40.88495575221239,10.613370089593385,42.5414364640884,20.424403183023873,9.333333333333334,41.56545209176788,12.1419185282523,115.5,3.1473533619456364,37.6068376068376,514.0568589635277,89
3760,Tezzardz #3760,19.24198250728863,16.751269035532992,11.92258064516129,40.88495575221239,155.55555555555557,11.864406779661017,12.664473684210527,34.710743801652896,40.526315789473685,12.1419185282523,143.47826086956522,3.1473533619456364,8.671171171171173,511.56098748168336,90
3028,Tezzardz #3028,19.326500732064424,16.751269035532992,10.535917901938426,40.88495575221239,29.501915708812263,27.208480565371026,19.444444444444446,140.0,10.879547862945955,12.1419185282523,143.47826086956522,3.1473533619456364,37.6068376068376,510.90740236992275,91
383,Tezzardz #383,19.24198250728863,16.751269035532992,144.375,40.88495575221239,29.501915708812263,27.208480565371026,11.031518624641834,10.90909090909091,41.56545209176788,12.1419185282523,115.5,3.1473533619456364,37.6068376068376,509.8657746917535,92
1297,Tezzardz #1297,18.13186813186813,17.010309278350515,10.535917901938426,40.88495575221239,29.501915708812263,29.056603773584907,12.664473684210527,140.0,42.659279778393355,116.9620253164557,6.360132158590308,3.1473533619456364,37.6068376068376,504.52167245319976,93
2212,Tezzardz #2212,19.326500732064424,89.18918918918921,10.535917901938426,40.88495575221239,15.430861723446895,68.75,29.501915708812263,48.27586206896552,14.560352978254016,116.9620253164557,6.360132158590308,3.1473533619456364,37.6068376068376,500.5319044987124,94
1708,Tezzardz #1708,17.95918367346939,15.827338129496402,11.92258064516129,11.407407407407407,17.990654205607477,6.311475409836066,11.031518624641834,36.206896551724135,286.0681114551084,12.1419185282523,6.360132158590308,3.1473533619456364,61.11111111111111,497.4856812623517,95
348,Tezzardz #348,19.326500732064424,16.117216117216117,10.535917901938426,17.407686510926904,17.990654205607477,21.44846796657382,11.031518624641834,233.33333333333331,14.560352978254016,12.1419185282523,111.59420289855073,3.1473533619456364,8.671171171171173,497.3062943304762,96
832,Tezzardz #832,17.95918367346939,17.010309278350515,135.8823529411765,81.62544169611307,10.613370089593385,11.864406779661017,29.501915708812263,14.0,13.037956822350784,116.9620253164557,6.360132158590308,3.1473533619456364,37.6068376068376,495.57128543335614,97
2344,Tezzardz #2344,19.326500732064424,89.18918918918921,16.153846153846153,11.407407407407407,10.613370089593385,6.311475409836066,11.031518624641834,10.632911392405063,286.0681114551084,12.1419185282523,6.360132158590308,3.1473533619456364,11.800766283524903,494.1845007864051,98
700,Tezzardz #700,18.13186813186813,16.117216117216117,133.91304347826087,40.88495575221239,29.501915708812263,42.5414364640884,19.543147208121827,9.97624703087886,18.849449204406366,116.9620253164557,6.360132158590308,3.1473533619456364,37.6068376068376,493.53562753969453,99
336,Tezzardz #336,17.95918367346939,15.827338129496402,11.830985915492958,11.407407407407407,29.501915708812263,21.44846796657382,19.543147208121827,48.27586206896552,42.659279778393355,116.9620253164557,115.5,3.1473533619456364,37.6068376068376,491.6698041419719,100
1224,Tezzardz #1224,19.326500732064424,16.751269035532992,11.92258064516129,40.88495575221239,155.55555555555557,11.864406779661017,13.848920863309354,36.206896551724135,18.922793364734794,116.9620253164557,6.360132158590308,3.1473533619456364,37.6068376068376,489.3602277237852,101
691,Tezzardz #691,17.95918367346939,16.117216117216117,133.91304347826087,17.407686510926904,56.204379562043805,16.382978723404253,12.664473684210527,21.98952879581152,32.63864358883787,116.9620253164557,6.360132158590308,3.1473533619456364,37.6068376068376,489.3534825780105,102
2723,Tezzardz #2723,18.803418803418804,89.18918918918921,118.46153846153847,11.407407407407407,17.990654205607477,42.5414364640884,20.424403183023873,24.0,13.037956822350784,116.9620253164557,6.360132158590308,3.1473533619456364,6.184738955823293,488.5102543294394,103
3936,Tezzardz #3936,17.95918367346939,15.92279855247286,144.375,17.407686510926904,56.204379562043805,33.333333333333336,12.664473684210527,10.90909090909091,10.879547862945955,12.1419185282523,115.5,3.1473533619456364,37.6068376068376,488.0516035855292,104
1456,Tezzardz #1456,17.95918367346939,17.010309278350515,10.535917901938426,40.88495575221239,155.55555555555557,11.864406779661017,13.848920863309354,12.173913043478262,10.879547862945955,12.1419185282523,143.47826086956522,3.1473533619456364,37.6068376068376,487.08708107752165,105
29,Tezzardz #29,20.000000000000004,15.92279855247286,16.153846153846153,17.407686510926904,15.430861723446895,6.311475409836066,13.848920863309354,233.33333333333331,11.205432937181664,12.1419185282523,115.5,3.1473533619456364,6.184738955823293,486.58836633037447,106
3591,Tezzardz #3591,18.13186813186813,17.010309278350515,135.8823529411765,11.407407407407407,56.204379562043805,48.42767295597485,11.031518624641834,38.53211009174312,14.560352978254016,116.9620253164557,6.360132158590308,3.1473533619456364,8.671171171171173,486.32865397962297,107
4109,Tezzardz #4109,19.24198250728863,17.010309278350515,10.153846153846153,11.407407407407407,29.501915708812263,6.311475409836066,13.848920863309354,48.27586206896552,56.548347613219086,116.9620253164557,143.47826086956522,3.1473533619456364,8.671171171171173,484.55887773017275,108
1739,Tezzardz #1739,17.95918367346939,16.117216117216117,133.91304347826087,40.88495575221239,17.990654205607477,42.076502732240435,11.031518624641834,34.710743801652896,32.63864358883787,12.1419185282523,115.5,3.1473533619456364,6.184738955823293,484.2964728201605,109
3583,Tezzardz #3583,17.95918367346939,15.92279855247286,11.92258064516129,17.407686510926904,10.613370089593385,42.5414364640884,12.664473684210527,38.53211009174312,286.0681114551084,12.1419185282523,6.360132158590308,3.1473533619456364,8.671171171171173,483.9523263867337,110
