TOKEN_ID,TOKEN_NAME,Class,Clan,Skin Colour,Eye,Mouth,Hair Colour,Chest,Background,Weapon,Accessory,Neck,Shoulder,Horn,Mask,Tattoo,Mark,Beard,Braid,Headgear,Pattern,Special,Body Tattoo,Neck Tattoo,Necklace,Eye Tattoo,Glasses,Companion,RARITY_SCORE,Rank
4506,Uninterested Unicorn #4506,40610.71428571428,631.7222222222222,5076.339285714284,3867.6870748299316,7383.766233766232,78.44232891832229,12.828004783285575,2707.380952380952,6.739089206552402,20.51046176046176,15.987571002755748,8.284881602914389,5414.761904761904,5.472509914141609,18.546729734137987,12.695098805403594,10.593441401155209,34.722731159154755,2.9424398625429555,14.969720905739862,22.146696790277343,14.889744395558349,17.475026894114034,17.50192396490688,21.776850007660485,9.67860000340466,17.012268102932374,66055.58807860524,1
6459,Uninterested Unicorn #6459,40610.71428571428,631.7222222222222,5076.339285714284,3867.6870748299316,7383.766233766232,78.44232891832229,12.828004783285575,2707.380952380952,6.739089206552402,20.51046176046176,15.987571002755748,8.284881602914389,5414.761904761904,5.472509914141609,18.546729734137987,12.695098805403594,10.593441401155209,34.722731159154755,2.9424398625429555,14.969720905739862,22.146696790277343,14.889744395558349,17.475026894114034,17.50192396490688,21.776850007660485,9.67860000340466,17.012268102932374,66055.58807860524,2
2803,Uninterested Unicorn #2803,40610.71428571428,631.7222222222222,5076.339285714284,3867.6870748299316,7383.766233766232,78.44232891832229,12.828004783285575,2707.380952380952,6.739089206552402,20.51046176046176,15.987571002755748,8.284881602914389,5414.761904761904,5.472509914141609,18.546729734137987,12.695098805403594,10.593441401155209,34.722731159154755,2.9424398625429555,14.969720905739862,22.146696790277343,14.889744395558349,17.475026894114034,17.50192396490688,21.776850007660485,9.67860000340466,17.012268102932374,66055.58807860524,3
792,Uninterested Unicorn #792,40610.71428571428,631.7222222222222,5076.339285714284,3867.6870748299316,7383.766233766232,78.44232891832229,12.828004783285575,2707.380952380952,6.739089206552402,20.51046176046176,15.987571002755748,8.284881602914389,5414.761904761904,5.472509914141609,18.546729734137987,12.695098805403594,10.593441401155209,34.722731159154755,2.9424398625429555,14.969720905739862,22.146696790277343,14.889744395558349,17.475026894114034,17.50192396490688,21.776850007660485,9.67860000340466,17.012268102932374,66055.58807860524,4
2408,Uninterested Unicorn #2408,40610.71428571428,631.7222222222222,5076.339285714284,3867.6870748299316,7383.766233766232,78.44232891832229,12.828004783285575,2707.380952380952,6.739089206552402,20.51046176046176,15.987571002755748,8.284881602914389,5414.761904761904,5.472509914141609,18.546729734137987,12.695098805403594,10.593441401155209,34.722731159154755,2.9424398625429555,14.969720905739862,22.146696790277343,14.889744395558349,17.475026894114034,17.50192396490688,21.776850007660485,9.67860000340466,17.012268102932374,66055.58807860524,5
3710,Uninterested Unicorn #3710,40610.71428571428,631.7222222222222,5076.339285714284,3867.6870748299316,7383.766233766232,78.44232891832229,12.828004783285575,2707.380952380952,6.739089206552402,20.51046176046176,15.987571002755748,8.284881602914389,5414.761904761904,5.472509914141609,18.546729734137987,12.695098805403594,10.593441401155209,34.722731159154755,2.9424398625429555,14.969720905739862,22.146696790277343,14.889744395558349,17.475026894114034,17.50192396490688,21.776850007660485,9.67860000340466,17.012268102932374,66055.58807860524,6
4468,Uninterested Unicorn #4468,40610.71428571428,631.7222222222222,5076.339285714284,3867.6870748299316,7383.766233766232,78.44232891832229,12.828004783285575,2707.380952380952,6.739089206552402,20.51046176046176,15.987571002755748,8.284881602914389,5414.761904761904,5.472509914141609,18.546729734137987,12.695098805403594,10.593441401155209,34.722731159154755,2.9424398625429555,14.969720905739862,22.146696790277343,14.889744395558349,17.475026894114034,17.50192396490688,21.776850007660485,9.67860000340466,17.012268102932374,66055.58807860524,7
1340,Uninterested Unicorn #1340,58.85610766045549,84.30456702253856,1974.1319444444446,49.76803221288515,630.3215077605321,78.44232891832229,295.0441100155682,18951.666666666664,97.22127222982215,29.102682227682227,15.987571002755748,8.284881602914389,203.78136200716847,5.472509914141609,18.546729734137987,12.695098805403594,10.593441401155209,34.722731159154755,87.82051282051282,646.0795454545455,22.146696790277343,14.889744395558349,17.475026894114034,17.50192396490688,21.776850007660485,9.67860000340466,17.012268102932374,23413.32471321966,8
4919,Uninterested Unicorn #4919,28.35943735035914,71.30047654878355,56.94611378205128,342.706449668475,9.816973150306483,17.249696601941746,155.0872885979269,3.1575585915805844,167.3682661171622,28.302966945440062,15.987571002755748,473.7916666666667,28.520190619513418,409.913482335977,18.546729734137987,12.695098805403594,10.593441401155209,34.722731159154755,214.06249999999997,14.969720905739862,14213.75,14.889744395558349,17.475026894114034,17.50192396490688,21.776850007660485,9.67860000340466,17.012268102932374,16426.182773353106,9
1855,Uninterested Unicorn #1855,93.57307439104676,84.30456702253856,58.73450413223141,211.5141369047619,9.816973150306483,308.99456521739125,302.42021276595744,3.1575585915805844,213.2595648912228,7896.527777777778,15.987571002755748,8.284881602914389,246.12554112554113,5.472509914141609,18.546729734137987,12.695098805403594,10.593441401155209,34.722731159154755,31.42201834862386,98.53552859618716,22.146696790277343,1214.8504273504273,1496.1842105263158,1222.6881720430108,1353.6904761904761,1403.8271604938273,17.012268102932374,16395.088398032094,10
