TOKEN_ID,TOKEN_NAME,Sex,Fur,Eyes,Eyewear,Top,Neck,Head,Mouth,Nose,Ears,Expression,Background,Music,Dance,RARITY_SCORE,Rank
125,None,76.38658253072069,46.728971962616825,9.867009867009866,112.08576998050681,72.34979553318654,6.597819850831899,5.141273247496423,37.19275549805951,40.96900605628785,9.256464433041554,11.52016028049086,47.17948717948718,7666.666666666667,38.694481830417224,8180.63624491682,17
7,None,76.38658253072069,15.360983102918585,9.60735171261487,51.621591291662,78.01899592944369,6.597819850831899,38.43582887700534,9.086599241466498,40.96900605628785,38.429406850459486,46.605876393110435,43.68471035137702,7666.666666666667,37.85385121790652,8159.325270072472,18
113,None,32.90885677493204,46.51162790697675,9.830110054493,81.2433768986224,5.590666018473505,69.48640483383687,5.141273247496423,51.24777183600714,9.938639702705037,9.256464433041554,45.908183632734534,47.17948717948718,7666.666666666667,50.394390885188436,8131.303920070663,19
0,None,32.90885677493204,39.8406374501992,122.83044058744993,175.43859649122808,72.34979553318654,69.48640483383687,37.04896907216495,31.216069489685125,58.154235145385584,344.56928838951313,38.81856540084388,46.436503129416515,5111.111111111111,47.996661101836395,6228.2061345107895,20
11,None,32.90885677493204,47.84688995215311,146.03174603174602,4.391533886412021,5.590666018473505,61.99460916442048,61.170212765957444,59.89583333333333,9.938639702705037,26.8299795858851,83.10749774164408,43.95604395604396,5111.111111111111,37.85385121790652,5732.627471242724,21
19,None,32.90885677493204,30.8641975308642,54.30932703659976,4.391533886412021,49.08237302603499,6.597819850831899,49.39862542955326,9.086599241466498,28.22778595974472,47.39824832560536,205.8165548098434,43.68471035137702,5111.111111111111,38.694481830417224,5711.572225164794,22
106,None,32.90885677493204,14.727540500736376,9.867009867009866,51.621591291662,77.7289624873268,42.592592592592595,41.666666666666664,57.61523046092184,29.389215435727063,9.256464433041554,42.533518261673606,43.95604395604396,5111.111111111111,37.779237844940866,5602.754041684387,23
105,None,32.90885677493204,14.025245441795231,9.60735171261487,4.391533886412021,72.34979553318654,6.597819850831899,43.56060606060606,42.9745889387145,29.389215435727063,78.63247863247864,11.52016028049086,46.497523501465686,5111.111111111111,50.394390885188436,5553.960678045556,24
120,None,76.38658253072069,37.174721189591075,32.939491586108126,4.391533886412021,5.590666018473505,6.597819850831899,37.04896907216495,31.216069489685125,52.824988516306846,32.451499118165785,38.81856540084388,43.95604395604396,5111.111111111111,34.933171324422844,5545.441233050882,25
2169,None,32.90885677493204,185.18518518518516,398.2683982683983,4.391533886412021,5.590666018473505,4600.0,5.141273247496423,78.33787465940054,58.154235145385584,9.256464433041554,44.70359572400389,46.497523501465686,29.947916666666668,37.779237844940866,5536.162761355803,26
5187,None,32.90885677493204,312.5,107.72833723653393,4.391533886412021,58.08080808080808,4600.0,5.141273247496423,9.086599241466498,9.938639702705037,47.39824832560536,83.10749774164408,45.191079673838296,31.356509884117248,37.779237844940866,5384.608621640499,27
7060,None,32.90885677493204,21.186440677966104,63.800277392510395,126.09649122807018,52.80073461891643,4600.0,108.90151515151517,9.086599241466498,29.389215435727063,9.256464433041554,96.13375130616511,45.248868778280546,29.8313878080415,34.933171324422844,5259.573774171055,28
8168,None,32.90885677493204,30.8641975308642,9.830110054493,81.2433768986224,52.80073461891643,4600.0,5.141273247496423,31.216069489685125,63.92440244580322,85.90102707749766,38.81856540084388,46.681550639334276,29.601029601029598,37.779237844940866,5146.7104316244595,29
1807,None,32.90885677493204,27.027027027027028,32.939491586108126,4.391533886412021,5.590666018473505,4600.0,145.20202020202018,9.086599241466498,28.22778595974472,47.39824832560536,15.136558078315234,46.681550639334276,29.8313878080415,38.694481830417224,5063.116207377897,30
14,None,32.90885677493204,185.18518518518516,398.2683982683983,4.391533886412021,5.590666018473505,61.99460916442048,35.66997518610422,37.19275549805951,9.938639702705037,49.06666666666666,11.52016028049086,45.894442781602315,3833.3333333333335,37.779237844940866,4748.734460591725,31
16,None,32.90885677493204,21.186440677966104,32.371569317382125,4.391533886412021,48.96742601660634,6.597819850831899,5.141273247496423,59.89583333333333,9.938639702705037,344.56928838951313,46.605876393110435,47.17948717948718,3833.3333333333335,50.394390885188436,4543.481768988298,32
4,None,32.90885677493204,40.16064257028113,112.33211233211232,63.212862443314556,5.590666018473505,6.597819850831899,5.141273247496423,51.24777183600714,28.22778595974472,47.39824832560536,154.88215488215485,43.95604395604396,3833.3333333333335,37.779237844940866,4462.768809375273,33
127,None,76.38658253072069,50.5050505050505,27.96352583586626,4.391533886412021,72.6010101010101,6.597819850831899,37.04896907216495,122.86324786324786,9.938639702705037,9.256464433041554,15.136558078315234,43.68471035137702,3833.3333333333335,38.694481830417224,4348.401927374494,34
9541,None,76.38658253072069,47.84688995215311,9.830110054493,345.8646616541353,64.73402758232479,105.5045871559633,5.141273247496423,871.2121212121214,9.938639702705037,286.6043613707165,15.136558078315234,48.27369083849302,29.8313878080415,34.933171324422844,1951.238062512102,35
5697,None,32.90885677493204,21.186440677966104,110.44417767106842,4.391533886412021,77.44107744107744,56.79012345679013,104.16666666666667,871.2121212121214,9.938639702705037,85.90102707749766,127.77777777777777,45.191079673838296,30.12442698100851,38.694481830417224,1616.168430830279,36
6876,None,76.38658253072069,15.360983102918585,31.070584262073623,4.391533886412021,80.41958041958041,383.3333333333333,5.141273247496423,122.86324786324786,63.92440244580322,130.4964539007092,528.735632183908,46.497523501465686,31.746031746031747,38.851351351351354,1559.218513775052,37
2661,None,76.38658253072069,14.265335235378032,9.867009867009866,113.66444279713367,77.44107744107744,116.75126903553301,41.666666666666664,871.2121212121214,9.938639702705037,94.35897435897435,15.136558078315234,43.95604395604396,30.483764082173625,34.933171324422844,1550.0616562882758,38
5326,None,32.90885677493204,588.2352941176471,9.830110054493,80.16730568142209,77.7289624873268,33.87334315169367,5.141273247496423,9.086599241466498,27.868653822852295,9.256464433041554,528.735632183908,46.497523501465686,30.423280423280424,38.694481830417224,1518.4477809514428,39
164,None,76.38658253072069,30.8641975308642,54.30932703659976,4.391533886412021,5.590666018473505,116.75126903553301,5.141273247496423,871.2121212121214,9.938639702705037,85.90102707749766,127.77777777777777,44.734027034911996,31.16531165311653,37.779237844940866,1501.942991589171,40
3726,None,32.90885677493204,46.51162790697675,95.93326381647549,4.391533886412021,58.08080808080808,32.44005641748942,42.40412979351033,871.2121212121214,9.938639702705037,26.8299795858851,127.77777777777777,45.248868778280546,29.8313878080415,38.694481830417224,1462.2035333718327,41
108,None,76.38658253072069,156.25,285.7142857142857,4.391533886412021,5.590666018473505,40.35087719298245,177.46913580246914,9.086599241466498,28.22778595974472,26.8299795858851,528.735632183908,48.27369083849302,32.078103207810315,38.694481830417224,1458.0793539930685,42
147,None,76.38658253072069,181.81818181818184,525.7142857142857,4.391533886412021,5.590666018473505,6.597819850831899,145.20202020202018,83.09248554913296,27.868653822852295,130.4964539007092,151.0673234811166,47.17948717948718,31.746031746031747,34.933171324422844,1452.084697024679,43
7896,None,32.90885677493204,47.84688995215311,78.2312925170068,4.391533886412021,5.590666018473505,61.99460916442048,112.3046875,871.2121212121214,9.938639702705037,92.64853977844915,15.136558078315234,45.248868778280546,33.773861967694565,37.85385121790652,1449.0809765488702,44
6717,None,32.90885677493204,21.186440677966104,110.44417767106842,90.67612852355607,64.33566433566433,6.597819850831899,38.12997347480106,9.086599241466498,290.77117572692794,130.4964539007092,528.735632183908,48.27369083849302,29.8313878080415,37.779237844940866,1439.2532388533068,45
7831,None,32.90885677493204,14.025245441795231,63.800277392510395,132.29795800977854,5.590666018473505,105.5045871559633,42.40412979351033,871.2121212121214,9.938639702705037,9.256464433041554,15.136558078315234,46.497523501465686,29.601029601029598,47.996661101836395,1426.1707182174782,46
3120,None,76.38658253072069,27.027027027027028,9.867009867009866,113.66444279713367,5.590666018473505,6.597819850831899,112.3046875,871.2121212121214,9.938639702705037,49.06666666666666,15.136558078315234,46.681550639334276,30.483764082173625,50.394390885188436,1424.3519268577013,47
9422,None,76.38658253072069,15.360983102918585,37.02213279678068,4.391533886412021,74.94297816878462,6.597819850831899,38.43582887700534,871.2121212121214,9.938639702705037,26.8299795858851,127.77777777777777,43.95604395604396,29.947916666666668,38.694481830417224,1401.4948199450714,48
3194,None,32.90885677493204,21.186440677966104,78.2312925170068,4.391533886412021,73.8837134596852,6.597819850831899,145.20202020202018,871.2121212121214,9.938639702705037,9.256464433041554,15.136558078315234,43.95604395604396,31.356509884117248,34.933171324422844,1378.1911859596214,49
3705,None,32.90885677493204,263.1578947368421,84.79262672811059,63.212862443314556,49.19786096256684,33.87334315169367,43.56060606060606,59.89583333333333,290.77117572692794,286.6043613707165,46.605876393110435,44.734027034911996,29.543994861913934,37.779237844940866,1366.638557423921,50
6039,None,76.38658253072069,156.25,525.7142857142857,4.391533886412021,5.590666018473505,89.84375,5.141273247496423,59.89583333333333,28.22778595974472,94.35897435897435,205.8165548098434,46.681550639334276,30.483764082173625,37.779237844940866,1366.5617924257328,51
687,None,32.90885677493204,50.5050505050505,9.867009867009866,81.2433768986224,85.34322820037106,61.99460916442048,5.141273247496423,871.2121212121214,9.938639702705037,9.256464433041554,15.136558078315234,46.681550639334276,30.976430976430972,50.394390885188436,1360.5995605850396,52
7783,None,32.90885677493204,14.727540500736376,122.83044058744993,4.391533886412021,77.44107744107744,40.35087719298245,5.141273247496423,871.2121212121214,9.938639702705037,49.06666666666666,15.136558078315234,43.68471035137702,29.947916666666668,37.779237844940866,1354.5574501538797,53
8621,None,76.38658253072069,156.25,320.55749128919854,4.391533886412021,5.590666018473505,83.33333333333334,38.43582887700534,363.92405063291136,29.389215435727063,9.256464433041554,151.0673234811166,45.894442781602315,29.601029601029598,38.694481830417224,1352.772444130989,54
2,None,32.90885677493204,156.25,398.2683982683983,4.391533886412021,5.590666018473505,90.55118110236221,37.828947368421055,363.92405063291136,52.824988516306846,38.429406850459486,42.533518261673606,45.191079673838296,29.04040404040404,50.394390885188436,1348.127422279781,55
252,None,32.90885677493204,156.25,398.2683982683983,132.29795800977854,5.590666018473505,42.592592592592595,293.36734693877554,42.9745889387145,58.154235145385584,49.06666666666666,11.52016028049086,46.681550639334276,30.483764082173625,37.85385121790652,1338.0106355736227,56
5237,None,32.90885677493204,56.497175141242934,27.96352583586626,4.391533886412021,80.41958041958041,6.597819850831899,5.141273247496423,871.2121212121214,9.938639702705037,94.35897435897435,15.136558078315234,46.681550639334276,31.16531165311653,50.394390885188436,1332.8073116861171,57
9412,None,32.90885677493204,58.13953488372093,32.371569317382125,4.391533886412021,64.33566433566433,6.597819850831899,177.46913580246914,273.8095238095238,9.938639702705037,9.256464433041554,528.735632183908,47.17948717948718,30.976430976430972,47.996661101836395,1324.1069542383455,58
2467,None,76.38658253072069,37.174721189591075,146.03174603174602,4.391533886412021,5.590666018473505,6.597819850831899,5.141273247496423,871.2121212121214,9.938639702705037,26.8299795858851,15.136558078315234,45.248868778280546,29.543994861913934,37.85385121790652,1317.0783561923993,59
5626,None,76.38658253072069,166.66666666666666,285.7142857142857,4.391533886412021,5.590666018473505,6.597819850831899,43.56060606060606,59.89583333333333,53.952615528970206,286.6043613707165,205.8165548098434,45.191079673838296,31.746031746031747,37.85385121790652,1309.9684884086366,60
3974,None,76.38658253072069,46.728971962616825,27.96352583586626,4.391533886412021,5.590666018473505,6.597819850831899,177.46913580246914,273.8095238095238,40.96900605628785,9.256464433041554,528.735632183908,43.68471035137702,29.04040404040404,38.694481830417224,1309.31845859235,61
8329,None,76.38658253072069,14.265335235378032,9.830110054493,345.8646616541353,77.44107744107744,383.3333333333333,5.141273247496423,9.086599241466498,52.824988516306846,9.256464433041554,205.8165548098434,45.191079673838296,31.102096010818123,38.851351351351354,1304.3915075333002,62
5069,None,76.38658253072069,588.2352941176471,51.94805194805194,4.391533886412021,52.80073461891643,32.44005641748942,5.141273247496423,83.09248554913296,9.938639702705037,130.4964539007092,151.0673234811166,45.248868778280546,30.483764082173625,38.851351351351354,1300.5224136122033,63
4594,None,76.38658253072069,50.5050505050505,37.02213279678068,4.391533886412021,5.590666018473505,40.35087719298245,65.6392694063927,871.2121212121214,9.938639702705037,9.256464433041554,15.136558078315234,45.191079673838296,30.423280423280424,37.85385121790652,1298.898107078021,64
4518,None,32.90885677493204,24.509803921568626,61.12956810631229,4.391533886412021,72.34979553318654,33.87334315169367,43.56060606060606,871.2121212121214,9.938639702705037,9.256464433041554,15.136558078315234,46.497523501465686,33.773861967694565,37.779237844940866,1296.3179141749954,65
3844,None,32.90885677493204,14.265335235378032,9.867009867009866,56.434793276898546,74.94297816878462,34.95440729483283,49.91319444444444,871.2121212121214,9.938639702705037,9.256464433041554,15.136558078315234,44.734027034911996,30.483764082173625,38.694481830417224,1292.7426314359666,66
5091,None,32.90885677493204,56.497175141242934,68.45238095238095,4.391533886412021,5.590666018473505,69.48640483383687,5.141273247496423,871.2121212121214,9.938639702705037,38.429406850459486,15.136558078315234,45.894442781602315,30.183727034120736,38.851351351351354,1292.1145378654505,67
5148,None,32.90885677493204,15.360983102918585,9.867009867009866,56.434793276898546,5.590666018473505,86.7924528301887,51.339285714285715,871.2121212121214,9.938639702705037,9.256464433041554,15.136558078315234,43.68471035137702,31.615120274914087,50.394390885188436,1289.5320525223694,68
1520,None,32.90885677493204,185.18518518518516,525.7142857142857,4.391533886412021,5.590666018473505,34.95440729483283,61.170212765957444,9.086599241466498,290.77117572692794,9.256464433041554,15.136558078315234,43.95604395604396,29.04040404040404,37.779237844940866,1284.9416309612188,69
7292,None,32.90885677493204,46.51162790697675,9.830110054493,51.621591291662,72.34979553318654,32.44005641748942,5.141273247496423,871.2121212121214,9.938639702705037,9.256464433041554,15.136558078315234,46.497523501465686,31.356509884117248,47.996661101836395,1282.1977891398387,70
8097,None,32.90885677493204,11.778563015312132,27.96352583586626,4.391533886412021,5.590666018473505,70.55214723926382,104.16666666666667,871.2121212121214,9.938639702705037,9.256464433041554,15.136558078315234,45.894442781602315,29.04040404040404,37.779237844940866,1275.609827530057,71
2207,None,76.38658253072069,666.6666666666666,9.830110054493,90.67612852355607,49.08237302603499,83.33333333333334,45.92651757188498,9.086599241466498,9.938639702705037,9.256464433041554,96.13375130616511,48.27369083849302,30.483764082173625,47.996661101836395,1273.0712824125712,72
396,None,32.90885677493204,24.509803921568626,9.60735171261487,4.391533886412021,58.08080808080808,69.48640483383687,35.66997518610422,871.2121212121214,9.938639702705037,9.256464433041554,15.136558078315234,46.497523501465686,30.483764082173625,50.394390885188436,1267.5741962912875,73
3392,None,32.90885677493204,11.778563015312132,51.94805194805194,4.391533886412021,49.19786096256684,70.55214723926382,342.26190476190476,51.24777183600714,290.77117572692794,94.35897435897435,154.88215488215485,44.734027034911996,29.543994861913934,37.85385121790652,1266.4308685072403,74
541,None,32.90885677493204,11.778563015312132,104.30839002267574,4.391533886412021,5.590666018473505,6.597819850831899,5.141273247496423,871.2121212121214,9.938639702705037,85.90102707749766,15.136558078315234,44.734027034911996,29.947916666666668,37.85385121790652,1265.4412438062586,75
7194,None,32.90885677493204,14.265335235378032,9.60735171261487,56.434793276898546,5.590666018473505,40.35087719298245,38.43582887700534,871.2121212121214,9.938639702705037,49.06666666666666,15.136558078315234,48.27369083849302,29.37420178799489,38.851351351351354,1259.4469387259323,76
4814,None,76.38658253072069,24.509803921568626,37.02213279678068,72.70428323059902,5.590666018473505,70.55214723926382,37.828947368421055,273.8095238095238,9.938639702705037,9.256464433041554,528.735632183908,44.734027034911996,29.8313878080415,34.933171324422844,1255.8334094023821,77
5076,Holo to Heaven,76.38658253072069,666.6666666666666,9.60735171261487,4.391533886412021,64.73402758232479,6.597819850831899,5.141273247496423,31.216069489685125,27.868653822852295,94.35897435897435,154.88215488215485,44.734027034911996,31.356509884117248,37.85385121790652,1255.7954961676699,78
9965,None,32.90885677493204,30.8641975308642,32.939491586108126,4.391533886412021,5.590666018473505,89.84375,5.141273247496423,871.2121212121214,9.938639702705037,26.8299795858851,15.136558078315234,43.95604395604396,29.37420178799489,50.394390885188436,1248.5217042525405,79
6456,None,32.90885677493204,666.6666666666666,9.60735171261487,4.391533886412021,73.8837134596852,6.597819850831899,65.6392694063927,125.0,9.938639702705037,9.256464433041554,127.77777777777777,46.497523501465686,31.102096010818123,37.779237844940866,1247.0469510282842,80
2508,None,32.90885677493204,666.6666666666666,32.371569317382125,72.70428323059902,77.44107744107744,86.7924528301887,104.16666666666667,9.086599241466498,9.938639702705037,9.256464433041554,15.136558078315234,47.17948717948718,31.356509884117248,50.394390885188436,1245.400222331834,81
8798,None,32.90885677493204,30.8641975308642,63.800277392510395,4.391533886412021,5.590666018473505,33.87334315169367,37.828947368421055,871.2121212121214,9.938639702705037,9.256464433041554,15.136558078315234,47.17948717948718,30.423280423280424,50.394390885188436,1242.798764037446,82
6997,None,32.90885677493204,14.727540500736376,36.40680648990898,4.391533886412021,71.60647571606475,56.79012345679013,5.141273247496423,871.2121212121214,9.938639702705037,9.256464433041554,15.136558078315234,46.497523501465686,29.601029601029598,38.694481830417224,1242.3094284314363,83
7337,None,32.90885677493204,666.6666666666666,9.60735171261487,112.08576998050681,49.08237302603499,6.597819850831899,119.79166666666666,9.086599241466498,58.154235145385584,47.39824832560536,15.136558078315234,43.95604395604396,30.12442698100851,37.779237844940866,1238.37585425102,84
7371,None,32.90885677493204,39.8406374501992,9.867009867009866,4.391533886412021,49.08237302603499,42.592592592592595,38.43582887700534,871.2121212121214,9.938639702705037,9.256464433041554,15.136558078315234,43.95604395604396,32.078103207810315,38.694481830417224,1237.391244894641,85
7928,None,32.90885677493204,185.18518518518516,525.7142857142857,4.391533886412021,5.590666018473505,89.84375,108.90151515151517,9.086599241466498,9.938639702705037,26.8299795858851,121.2121212121212,48.27369083849302,29.947916666666668,38.851351351351354,1236.6760913294925,86
7309,None,76.38658253072069,588.2352941176471,9.867009867009866,81.2433768986224,78.01899592944369,76.15894039735099,5.141273247496423,83.09248554913296,58.154235145385584,9.256464433041554,42.533518261673606,46.681550639334276,32.6241134751773,47.996661101836395,1235.3905015938733,87
246,None,32.90885677493204,21.186440677966104,285.7142857142857,72.70428323059902,58.08080808080808,40.35087719298245,177.46913580246914,9.086599241466498,290.77117572692794,9.256464433041554,121.2121212121212,46.497523501465686,30.976430976430972,37.85385121790652,1234.0688537834028,88
563,None,76.38658253072069,185.18518518518516,285.7142857142857,4.391533886412021,5.590666018473505,105.5045871559633,85.56547619047619,59.89583333333333,63.92440244580322,38.429406850459486,205.8165548098434,46.681550639334276,31.356509884117248,37.779237844940866,1232.2218124893484,89
1207,None,76.38658253072069,666.6666666666666,56.65024630541872,4.391533886412021,58.08080808080808,42.592592592592595,51.339285714285715,125.0,9.938639702705037,9.256464433041554,15.136558078315234,48.27369083849302,29.601029601029598,38.694481830417224,1232.0085802609062,90
7198,None,32.90885677493204,37.174721189591075,63.800277392510395,4.391533886412021,64.33566433566433,6.597819850831899,5.141273247496423,871.2121212121214,9.938639702705037,9.256464433041554,15.136558078315234,45.894442781602315,30.483764082173625,34.933171324422844,1231.20530829182,91
1268,None,32.90885677493204,14.727540500736376,9.60735171261487,4.391533886412021,49.19786096256684,40.35087719298245,37.04896907216495,871.2121212121214,9.938639702705037,32.451499118165785,15.136558078315234,43.68471035137702,31.356509884117248,38.851351351351354,1230.8643798005628,92
391,None,32.90885677493204,47.84688995215311,52.36198064883324,4.391533886412021,58.08080808080808,6.597819850831899,38.43582887700534,9.086599241466498,290.77117572692794,38.429406850459486,528.735632183908,48.27369083849302,31.102096010818123,38.694481830417224,1225.716800753466,93
6902,None,32.90885677493204,156.25,525.7142857142857,132.29795800977854,5.590666018473505,40.35087719298245,49.568965517241374,57.61523046092184,27.868653822852295,38.429406850459486,42.533518261673606,46.681550639334276,33.773861967694565,34.933171324422844,1224.5170025550524,94
8422,None,76.38658253072069,28.169014084507044,9.830110054493,51.621591291662,5.590666018473505,6.597819850831899,49.39862542955326,9.086599241466498,58.154235145385584,286.6043613707165,528.735632183908,45.894442781602315,29.601029601029598,37.779237844940866,1223.4499474292907,95
5707,None,32.90885677493204,31.347962382445143,9.867009867009866,4.391533886412021,5.590666018473505,61.99460916442048,38.43582887700534,871.2121212121214,9.938639702705037,9.256464433041554,15.136558078315234,47.17948717948718,31.102096010818123,50.394390885188436,1218.7562244723754,96
1823,None,76.38658253072069,14.265335235378032,9.60735171261487,4.391533886412021,5.590666018473505,6.597819850831899,37.828947368421055,871.2121212121214,9.938639702705037,49.06666666666666,15.136558078315234,45.191079673838296,31.16531165311653,37.779237844940866,1214.1578514345558,97
4462,None,32.90885677493204,666.6666666666666,9.830110054493,81.2433768986224,85.34322820037106,6.597819850831899,41.666666666666664,57.61523046092184,63.92440244580322,9.256464433041554,42.533518261673606,48.27369083849302,29.947916666666668,37.85385121790652,1213.6617994370902,98
5993,None,76.38658253072069,434.7826086956522,9.830110054493,345.8646616541353,74.67532467532467,86.7924528301887,5.141273247496423,9.086599241466498,27.868653822852295,9.256464433041554,15.136558078315234,43.68471035137702,30.483764082173625,38.851351351351354,1207.8411150485886,99
4568,None,76.38658253072069,185.18518518518516,320.55749128919854,4.391533886412021,5.590666018473505,40.35087719298245,342.26190476190476,57.61523046092184,9.938639702705037,9.256464433041554,42.533518261673606,43.68471035137702,29.947916666666668,38.694481830417224,1206.3952025716806,100
6784,None,76.38658253072069,434.7826086956522,9.830110054493,168.12865497076024,58.08080808080808,34.95440729483283,45.92651757188498,57.61523046092184,9.938639702705037,26.8299795858851,151.0673234811166,48.27369083849302,30.483764082173625,47.996661101836395,1200.2949784522837,101
8328,None,32.90885677493204,11.778563015312132,9.867009867009866,4.391533886412021,72.6010101010101,32.44005641748942,5.141273247496423,871.2121212121214,9.938639702705037,9.256464433041554,15.136558078315234,45.248868778280546,29.37420178799489,50.394390885188436,1199.6895481873091,102
5305,None,32.90885677493204,312.5,107.72833723653393,4.391533886412021,49.08237302603499,6.597819850831899,293.36734693877554,83.09248554913296,28.22778595974472,9.256464433041554,151.0673234811166,46.436503129416515,31.615120274914087,38.851351351351354,1195.123301892238,103
457,None,32.90885677493204,666.6666666666666,9.830110054493,112.08576998050681,71.60647571606475,34.95440729483283,43.56060606060606,42.65578635014837,40.96900605628785,9.256464433041554,11.52016028049086,46.436503129416515,30.483764082173625,38.851351351351354,1191.7859282310123,104
2138,None,32.90885677493204,666.6666666666666,32.939491586108126,4.391533886412021,85.34322820037106,6.597819850831899,112.3046875,37.19275549805951,29.389215435727063,26.8299795858851,44.70359572400389,45.248868778280546,31.102096010818123,34.933171324422844,1190.5519668225188,105
2125,None,32.90885677493204,263.1578947368421,61.12956810631229,4.391533886412021,72.6010101010101,383.3333333333333,145.20202020202018,31.216069489685125,28.22778595974472,9.256464433041554,45.908183632734534,43.68471035137702,29.8313878080415,37.85385121790652,1188.702670033393,106
1416,None,76.38658253072069,37.174721189591075,9.60735171261487,4.391533886412021,49.08237302603499,6.597819850831899,5.141273247496423,273.8095238095238,53.952615528970206,26.8299795858851,528.735632183908,46.436503129416515,32.6241134751773,37.779237844940866,1188.5492610015237,107
5216,None,32.90885677493204,166.66666666666666,525.7142857142857,52.17785843920145,5.590666018473505,32.44005641748942,65.6392694063927,9.086599241466498,52.824988516306846,9.256464433041554,121.2121212121212,45.191079673838296,29.543994861913934,38.851351351351354,1187.104258727481,108
2154,None,32.90885677493204,11.778563015312132,36.40680648990898,4.391533886412021,58.733401430030646,383.3333333333333,293.36734693877554,51.24777183600714,9.938639702705037,147.43589743589743,38.81856540084388,46.681550639334276,30.483764082173625,34.933171324422844,1180.4592022900888,109
