TOKEN_ID,TOKEN_NAME,Bones,Clothes,Hat,Super Power,Background,Eyes,Mouth,RARITY_SCORE,Rank
499,Wicked Ape #499,173.59375000000003,36.4546875,3.4562737642585555,3.8222477064220186,24.04266281945589,505.00000000000006,35.31076581576026,781.6803876058968,31
6366,Wicked Ape #6366,607.578125,45.75902196652719,3.4562737642585555,3.8222477064220186,22.160904255319153,89.11764705882354,6.0785250286587695,777.9727447800091,32
2643,Wicked Ape #2643,607.578125,24.303124999999998,16.075562700964632,3.8222477064220186,22.160904255319153,5.493869797962356,96.70212765957449,776.1359621202425,33
2232,Wicked Ape #2232,607.578125,25.49278846153846,16.554635761589402,3.8222477064220186,23.072587025316455,42.59036144578313,54.75903614457832,773.8697815452279,34
1795,Wicked Ape #1795,607.578125,36.4546875,37.44943820224719,3.8222477064220186,24.38440635451505,5.493869797962356,43.70192307692307,758.8846976380696,35
1032,Wicked Ape #1032,607.578125,88.19682459677418,19.415533980582524,3.8222477064220186,23.072587025316455,5.493869797962356,6.0785250286587695,753.6577131357162,36
2090,Wicked Ape #2090,607.578125,45.75902196652719,19.415533980582524,3.8222477064220186,24.38440635451505,43.522571819425444,6.0785250286587695,750.5604318561309,37
4115,Wicked Ape #4115,607.578125,46.14517405063291,16.075562700964632,3.8222477064220186,23.072587025316455,47.5560538116592,6.0785250286587695,750.328275323654,38
9739,Wicked Ape #9739,607.578125,2.664167174177832,16.075562700964632,3.8222477064220186,22.11050037907506,89.11764705882354,6.0785250286587695,747.4467750481217,39
9962,Wicked Ape #9962,14.533430232558139,2.664167174177832,79.35714285714286,3.8222477064220186,23.18263116057234,91.95086705202311,530.25,745.7604861828963,40
3481,Wicked Ape #3481,607.578125,46.14517405063291,3.4562737642585555,3.8222477064220186,24.38440635451505,5.493869797962356,54.75903614457832,745.6391328183691,41
1917,Wicked Ape #1917,607.578125,2.664167174177832,46.291666666666664,3.8222477064220186,23.017955801104975,5.493869797962356,54.75903614457832,743.6270682909121,42
5152,Wicked Ape #5152,607.578125,2.664167174177832,16.075562700964632,3.8222477064220186,24.38440635451505,42.59036144578313,42.93522267206478,740.0500930539274,43
4774,Wicked Ape #4774,94.27936422413794,303.7890625,42.91416309012876,3.8222477064220186,22.160904255319153,43.522571819425444,222.48251748251747,732.9708310779507,44
535,Wicked Ape #535,607.578125,2.664167174177832,37.44943820224719,3.8222477064220186,24.04266281945589,47.5560538116592,6.0785250286587695,729.1912197426209,45
7489,Wicked Ape #7489,44.09841229838709,36.4546875,31.246875,3.8222477064220186,23.18263116057234,59.690431519699814,530.25,728.7452851850812,46
2964,Wicked Ape #2964,31.02526595744681,24.303124999999998,42.91416309012876,3.8222477064220186,24.38440635451505,505.00000000000006,96.70212765957449,728.1513357680872,47
2362,Wicked Ape #2362,26.13239247311828,67.92798913043478,16.554635761589402,3.8222477064220186,22.160904255319153,59.690431519699814,530.25,726.5386008465834,48
3823,Wicked Ape #3823,26.13239247311828,25.49278846153846,26.452380952380953,3.8222477064220186,25.097891566265062,89.11764705882354,530.25,726.3653482185483,49
2596,Wicked Ape #2596,14.533430232558139,33.85884287925696,31.246875,3.8222477064220186,23.017955801104975,89.11764705882354,530.25,725.8469986781656,50
61,Wicked Ape #61,607.578125,2.664167174177832,34.96153846153846,3.8222477064220186,25.097891566265062,42.59036144578313,6.0785250286587695,722.7928563828452,51
6444,Wicked Ape #6444,607.578125,2.664167174177832,37.44943820224719,3.8222477064220186,22.160904255319153,42.59036144578313,6.0785250286587695,722.343768812608,52
1348,Wicked Ape #1348,607.578125,2.664167174177832,3.4562737642585555,3.8222477064220186,22.160904255319153,5.493869797962356,76.84782608695652,722.0234137850963,53
7457,Wicked Ape #7457,607.578125,2.664167174177832,34.01020408163265,3.8222477064220186,25.097891566265062,42.59036144578313,6.0785250286587695,721.8415220029394,54
3642,Wicked Ape #3642,13.328953382084096,2.664167174177832,26.452380952380953,3.8222477064220186,23.017955801104975,505.00000000000006,143.95927601809956,718.2449810342695,55
8351,Wicked Ape #8351,20.030048076923077,105.15775240384616,55.24309392265193,3.8222477064220186,22.160904255319153,505.00000000000006,6.0785250286587695,717.4925713938212,56
8176,Wicked Ape #8176,22.64266304347826,2.664167174177832,86.94782608695651,3.8222477064220186,23.017955801104975,47.5560538116592,530.25,716.9009136237987,57
4036,Wicked Ape #4036,14.533430232558139,2.664167174177832,121.93902439024389,3.8222477064220186,22.11050037907506,505.00000000000006,43.70192307692307,713.7712929594001,58
2346,Wicked Ape #2346,44.09841229838709,46.14517405063291,3.4562737642585555,3.8222477064220186,23.072587025316455,59.690431519699814,530.25,710.5351263647169,59
7714,Wicked Ape #7714,21.677713082259665,42.225506756756765,43.28571428571429,3.8222477064220186,24.38440635451505,43.522571819425444,530.25,709.1681600050932,60
5028,Wicked Ape #5028,20.030048076923077,2.664167174177832,37.44943820224719,3.8222477064220186,22.160904255319153,89.11764705882354,530.25,705.4944524739128,61
2929,Wicked Ape #2929,16.202083333333334,67.92798913043478,81.95901639344262,3.8222477064220186,23.017955801104975,505.00000000000006,6.0785250286587695,704.0078173933966,62
8826,Wicked Ape #8826,21.677713082259665,2.664167174177832,3.4562737642585555,113.62500000000001,25.097891566265062,5.493869797962356,530.25,702.2649153849235,63
4579,Wicked Ape #4579,607.578125,49.04218049327355,3.4562737642585555,3.8222477064220186,25.097891566265062,5.493869797962356,6.0785250286587695,700.5691133568403,64
4359,Wicked Ape #4359,26.13239247311828,2.664167174177832,69.92307692307692,3.8222477064220186,24.38440635451505,42.59036144578313,530.25,699.7666520770932,65
3031,Wicked Ape #3031,26.13239247311828,88.19682459677418,46.291666666666664,3.8222477064220186,23.18263116057234,505.00000000000006,6.0785250286587695,698.7042876322123,66
429,Wicked Ape #429,16.202083333333334,2.664167174177832,55.24309392265193,3.8222477064220186,23.072587025316455,67.26215644820296,530.25,698.5163356101045,67
3393,Wicked Ape #3393,21.677713082259665,33.85884287925696,3.4562737642585555,384.5769230769231,24.38440635451505,5.493869797962356,222.48251748251747,695.9305464376931,68
5596,Wicked Ape #5596,13.328953382084096,2.664167174177832,52.904761904761905,3.8222477064220186,24.38440635451505,67.26215644820296,530.25,694.6166929701639,69
9327,Wicked Ape #9327,31.02526595744681,2.664167174177832,59.87425149700599,3.8222477064220186,23.18263116057234,43.522571819425444,530.25,694.3411353150505,70
6841,Wicked Ape #6841,31.02526595744681,66.68540396341463,19.415533980582524,3.8222477064220186,24.04266281945589,505.00000000000006,43.70192307692307,693.693037504245,71
3881,Wicked Ape #3881,22.64266304347826,61.09724162011173,3.4562737642585555,3.8222477064220186,23.18263116057234,47.5560538116592,530.25,692.0071111065022,72
7610,Wicked Ape #7610,14.533430232558139,2.664167174177832,26.452380952380953,3.8222477064220186,23.017955801104975,89.11764705882354,530.25,689.8578289254674,73
9309,Wicked Ape #9309,26.13239247311828,25.49278846153846,3.4562737642585555,384.5769230769231,22.11050037907506,5.493869797962356,222.48251748251747,689.7452654353933,74
434,Wicked Ape #434,44.09841229838709,2.664167174177832,40.481781376518214,3.8222477064220186,22.160904255319153,42.59036144578313,530.25,686.0678742566074,75
1522,Wicked Ape #1522,21.677713082259665,36.21326572847682,63.28481012658228,3.8222477064220186,25.097891566265062,5.493869797962356,530.25,685.8397980079683,76
9209,Wicked Ape #9209,607.578125,36.4546875,3.4562737642585555,3.8222477064220186,22.11050037907506,5.493869797962356,6.0785250286587695,684.9942291763766,77
7219,Wicked Ape #7219,20.030048076923077,2.664167174177832,121.93902439024389,3.8222477064220186,24.38440635451505,505.00000000000006,6.0785250286587695,683.9184187309406,78
6650,Wicked Ape #6650,13.328953382084096,51.10470210280374,51.276923076923076,3.8222477064220186,24.04266281945589,505.00000000000006,35.31076581576026,683.8862549034492,79
7177,Wicked Ape #7177,94.27936422413794,25.49278846153846,23.03917050691244,3.8222477064220186,25.097891566265062,505.00000000000006,6.0785250286587695,682.8099874939347,80
2203,Wicked Ape #2203,16.202083333333334,2.664167174177832,16.554635761589402,3.8222477064220186,22.11050037907506,89.11764705882354,530.25,680.7212814134211,81
9802,Wicked Ape #9802,21.677713082259665,25.49278846153846,55.24309392265193,3.8222477064220186,23.18263116057234,505.00000000000006,43.70192307692307,678.1203974103676,82
2164,Wicked Ape #2164,14.533430232558139,66.68540396341463,34.96153846153846,3.8222477064220186,22.11050037907506,5.493869797962356,530.25,677.8569905409706,83
2178,Wicked Ape #2178,13.328953382084096,36.21326572847682,26.452380952380953,3.8222477064220186,24.04266281945589,42.59036144578313,530.25,676.6998720346029,84
3921,Wicked Ape #3921,31.02526595744681,2.664167174177832,42.91416309012876,3.8222477064220186,22.160904255319153,42.59036144578313,530.25,675.4271096292778,85
2279,Wicked Ape #2279,21.677713082259665,67.92798913043478,46.291666666666664,3.8222477064220186,23.072587025316455,505.00000000000006,6.0785250286587695,673.8707286397585,86
8003,Wicked Ape #8003,14.533430232558139,78.67918165467627,16.554635761589402,3.8222477064220186,24.38440635451505,5.493869797962356,530.25,673.7177715077232,87
6214,Wicked Ape #6214,31.02526595744681,24.46623322147651,31.246875,3.8222477064220186,23.017955801104975,505.00000000000006,54.75903614457832,673.3376138310286,88
9657,Wicked Ape #9657,13.328953382084096,78.67918165467627,3.4562737642585555,3.8222477064220186,25.097891566265062,505.00000000000006,43.70192307692307,673.0864711506291,89
6158,Wicked Ape #6158,14.533430232558139,2.664167174177832,3.4562737642585555,3.8222477064220186,25.097891566265062,91.95086705202311,530.25,671.7748774957047,90
4743,Wicked Ape #4743,21.677713082259665,36.21326572847682,46.291666666666664,3.8222477064220186,23.18263116057234,5.493869797962356,530.25,666.9313941423599,91
8154,Wicked Ape #8154,607.578125,2.664167174177832,16.554635761589402,3.8222477064220186,24.04266281945589,5.493869797962356,6.0785250286587695,666.2342332882663,92
7755,Wicked Ape #7755,22.64266304347826,24.46623322147651,81.95901639344262,3.8222477064220186,22.11050037907506,505.00000000000006,6.0785250286587695,666.0791857725533,93
1648,Wicked Ape #1648,44.09841229838709,43.056717519685044,40.481781376518214,3.8222477064220186,23.18263116057234,505.00000000000006,6.0785250286587695,665.7203150902435,94
6091,Wicked Ape #6091,14.533430232558139,66.68540396341463,16.554635761589402,3.8222477064220186,23.017955801104975,505.00000000000006,35.31076581576026,664.9244392808495,95
985,Wicked Ape #985,14.533430232558139,2.664167174177832,37.44943820224719,3.8222477064220186,24.38440635451505,505.00000000000006,76.84782608695652,664.7015157568768,96
5546,Wicked Ape #5546,20.030048076923077,40.505208333333336,40.481781376518214,3.8222477064220186,23.017955801104975,5.493869797962356,530.25,663.601111092264,97
9356,Wicked Ape #9356,94.27936422413794,2.664167174177832,3.4562737642585555,3.8222477064220186,23.18263116057234,5.493869797962356,530.25,663.148553827531,98
5432,Wicked Ape #5432,16.202083333333334,24.303124999999998,59.87425149700599,3.8222477064220186,23.017955801104975,5.493869797962356,530.25,662.9635331358287,99
8748,Wicked Ape #8748,14.533430232558139,43.056717519685044,42.91416309012876,3.8222477064220186,22.160904255319153,5.493869797962356,530.25,662.2313326020754,100
7808,Wicked Ape #7808,13.328953382084096,40.505208333333336,31.246875,3.8222477064220186,24.38440635451505,505.00000000000006,42.93522267206478,661.2229134484194,101
9386,Wicked Ape #9386,21.677713082259665,2.664167174177832,26.452380952380953,3.8222477064220186,24.38440635451505,505.00000000000006,76.84782608695652,660.848741356712,102
523,Wicked Ape #523,13.328953382084096,2.664167174177832,81.95901639344262,3.8222477064220186,23.017955801104975,5.493869797962356,530.25,660.536210255194,103
1960,Wicked Ape #1960,21.677713082259665,25.49278846153846,23.03917050691244,3.8222477064220186,25.097891566265062,505.00000000000006,54.75903614457832,658.888847467976,104
5655,Wicked Ape #5655,22.64266304347826,36.4546875,37.44943820224719,3.8222477064220186,22.11050037907506,5.493869797962356,530.25,658.2234066291849,105
2692,Wicked Ape #2692,14.533430232558139,24.46623322147651,19.415533980582524,3.8222477064220186,22.11050037907506,43.522571819425444,530.25,658.1205173395397,106
5401,Wicked Ape #5401,16.202083333333334,33.85884287925696,69.92307692307692,3.8222477064220186,23.017955801104975,505.00000000000006,6.0785250286587695,657.902731671853,107
4225,Wicked Ape #4225,20.030048076923077,2.664167174177832,69.92307692307692,3.8222477064220186,22.160904255319153,5.493869797962356,530.25,654.3443139338814,108
556,Wicked Ape #556,31.02526595744681,2.664167174177832,31.246875,3.8222477064220186,24.38440635451505,505.00000000000006,54.75903614457832,652.9019983371401,109
4208,Wicked Ape #4208,26.13239247311828,33.85884287925696,55.24309392265193,3.8222477064220186,22.11050037907506,505.00000000000006,6.0785250286587695,652.2456023891831,110
9267,Wicked Ape #9267,607.578125,2.664167174177832,3.4562737642585555,3.8222477064220186,23.017955801104975,5.493869797962356,6.0785250286587695,652.1111642725845,111
8059,Wicked Ape #8059,13.328953382084096,61.09724162011173,37.44943820224719,3.8222477064220186,25.097891566265062,505.00000000000006,6.0785250286587695,651.874297505789,112
942,Wicked Ape #942,44.09841229838709,2.664167174177832,42.91416309012876,3.8222477064220186,22.160904255319153,5.493869797962356,530.25,651.4037643223973,113
6059,Wicked Ape #6059,607.578125,2.664167174177832,3.4562737642585555,3.8222477064220186,22.11050037907506,5.493869797962356,6.0785250286587695,651.2037088505544,114
6260,Wicked Ape #6260,21.677713082259665,2.664167174177832,23.03917050691244,3.8222477064220186,22.11050037907506,47.5560538116592,530.25,651.1198526605062,115
2750,Wicked Ape #2750,31.02526595744681,2.664167174177832,16.075562700964632,3.8222477064220186,23.18263116057234,42.59036144578313,530.25,649.6102361453668,116
7744,Wicked Ape #7744,22.64266304347826,2.664167174177832,19.415533980582524,3.8222477064220186,22.160904255319153,47.5560538116592,530.25,648.511569971639,117
9030,Wicked Ape #9030,20.030048076923077,49.04218049327355,3.4562737642585555,3.8222477064220186,23.18263116057234,505.00000000000006,42.93522267206478,647.4686038735144,118
9440,Wicked Ape #9440,22.64266304347826,2.664167174177832,23.03917050691244,3.8222477064220186,22.11050037907506,42.59036144578313,530.25,647.1191102558487,119
8411,Wicked Ape #8411,13.328953382084096,2.664167174177832,3.4562737642585555,3.8222477064220186,23.017955801104975,67.26215644820296,530.25,643.8017542762504,120
7435,Wicked Ape #7435,26.13239247311828,2.664167174177832,51.276923076923076,3.8222477064220186,24.04266281945589,5.493869797962356,530.25,643.6822630480594,121
6462,Wicked Ape #6462,20.030048076923077,24.303124999999998,59.87425149700599,3.8222477064220186,24.38440635451505,505.00000000000006,6.0785250286587695,643.492603663525,122
1360,Wicked Ape #1360,16.202083333333334,40.505208333333336,19.415533980582524,3.8222477064220186,23.18263116057234,505.00000000000006,35.31076581576026,643.438470330004,123
4078,Wicked Ape #4078,14.533430232558139,2.664167174177832,51.276923076923076,3.8222477064220186,22.160904255319153,505.00000000000006,42.93522267206478,642.3928951174651,124
1897,Wicked Ape #1897,16.202083333333334,2.664167174177832,23.03917050691244,3.8222477064220186,23.017955801104975,42.59036144578313,530.25,641.5859859677337,125
2982,Wicked Ape #2982,13.328953382084096,2.664167174177832,16.554635761589402,3.8222477064220186,23.072587025316455,505.00000000000006,76.84782608695652,641.2904171365464,126
6429,Wicked Ape #6429,16.202083333333334,2.664167174177832,23.03917050691244,3.8222477064220186,22.160904255319153,42.59036144578313,530.25,640.7289344219479,127
1901,Wicked Ape #1901,21.677713082259665,51.10470210280374,3.4562737642585555,3.8222477064220186,22.11050037907506,5.493869797962356,530.25,637.9153068327814,128
1684,Wicked Ape #1684,21.677713082259665,61.09724162011173,16.075562700964632,3.8222477064220186,23.072587025316455,505.00000000000006,6.0785250286587695,636.8238771637333,129
743,Wicked Ape #743,16.202083333333334,2.664167174177832,55.24309392265193,3.8222477064220186,22.160904255319153,5.493869797962356,530.25,635.8363661898667,130
377,Wicked Ape #377,22.64266304347826,303.7890625,3.4562737642585555,231.76490066225165,24.38440635451505,5.493869797962356,43.70192307692307,635.233099199389,131
3154,Wicked Ape #3154,21.677713082259665,303.7890625,16.554635761589402,3.8222477064220186,23.017955801104975,43.522571819425444,222.48251748251747,634.8667041533189,132
2785,Wicked Ape #2785,26.13239247311828,42.225506756756765,3.4562737642585555,3.8222477064220186,23.072587025316455,5.493869797962356,530.25,634.4528775238344,133
3132,Wicked Ape #3132,21.677713082259665,45.75902196652719,3.4562737642585555,3.8222477064220186,23.017955801104975,5.493869797962356,530.25,633.4770821185348,134
4245,Wicked Ape #4245,26.13239247311828,36.21326572847682,34.01020408163265,3.8222477064220186,22.11050037907506,505.00000000000006,6.0785250286587695,633.3671353973837,135
2487,Wicked Ape #2487,22.64266304347826,42.225506756756765,26.452380952380953,3.8222477064220186,25.097891566265062,505.00000000000006,6.0785250286587695,631.3192150539619,136
1088,Wicked Ape #1088,21.677713082259665,67.92798913043478,3.4562737642585555,3.8222477064220186,23.017955801104975,505.00000000000006,6.0785250286587695,630.9807045131388,137
2266,Wicked Ape #2266,26.13239247311828,51.10470210280374,16.075562700964632,3.8222477064220186,22.11050037907506,505.00000000000006,6.0785250286587695,630.3239303910425,138
2935,Wicked Ape #2935,21.677713082259665,2.664167174177832,37.44943820224719,3.8222477064220186,23.072587025316455,5.493869797962356,530.25,624.4300229883855,139
6014,Wicked Ape #6014,14.533430232558139,2.664167174177832,3.4562737642585555,3.8222477064220186,22.11050037907506,47.5560538116592,530.25,624.3926730681508,140
102,Wicked Ape #102,20.030048076923077,25.49278846153846,16.075562700964632,3.8222477064220186,22.160904255319153,5.493869797962356,530.25,623.3254209991297,141
8653,Wicked Ape #8653,16.202083333333334,2.664167174177832,3.4562737642585555,3.8222477064220186,23.017955801104975,42.59036144578313,530.25,622.0030892250799,142
26,Wicked Ape #26,22.64266304347826,43.056717519685044,16.075562700964632,3.8222477064220186,23.017955801104975,505.00000000000006,6.0785250286587695,619.6936718003137,143
4458,Wicked Ape #4458,13.328953382084096,2.664167174177832,3.4562737642585555,3.8222477064220186,22.160904255319153,42.59036144578313,530.25,618.2729077280447,144
6811,Wicked Ape #6811,16.202083333333334,24.303124999999998,37.44943820224719,3.8222477064220186,22.160904255319153,505.00000000000006,6.0785250286587695,615.0163235259805,145
7199,Wicked Ape #7199,26.13239247311828,2.664167174177832,23.03917050691244,3.8222477064220186,23.072587025316455,5.493869797962356,530.25,614.4744346839094,146
2842,Wicked Ape #2842,13.328953382084096,36.21326572847682,23.03917050691244,3.8222477064220186,24.04266281945589,505.00000000000006,6.0785250286587695,611.5248251720101,147
4890,Wicked Ape #4890,22.64266304347826,2.664167174177832,19.415533980582524,3.8222477064220186,23.18263116057234,5.493869797962356,530.25,607.4711128631953,148
3403,Wicked Ape #3403,14.533430232558139,2.664167174177832,51.276923076923076,3.8222477064220186,24.04266281945589,505.00000000000006,6.0785250286587695,607.4179560381958,149
9102,Wicked Ape #9102,44.09841229838709,2.664167174177832,23.03917050691244,3.8222477064220186,22.160904255319153,505.00000000000006,6.0785250286587695,606.8634269698773,150
3343,Wicked Ape #3343,16.202083333333334,46.14517405063291,3.4562737642585555,3.8222477064220186,22.160904255319153,505.00000000000006,6.0785250286587695,602.8652081386248,151
7288,Wicked Ape #7288,31.02526595744681,2.664167174177832,3.4562737642585555,3.8222477064220186,24.38440635451505,5.493869797962356,530.25,601.0962307547826,152
3729,Wicked Ape #3729,13.328953382084096,160.82950367647058,3.4562737642585555,384.5769230769231,23.072587025316455,5.493869797962356,6.0785250286587695,596.836635751674,153
7445,Wicked Ape #7445,13.328953382084096,2.664167174177832,43.28571428571429,3.8222477064220186,22.11050037907506,505.00000000000006,6.0785250286587695,596.2901079561321,154
921,Wicked Ape #921,26.13239247311828,25.49278846153846,3.4562737642585555,3.8222477064220186,25.097891566265062,505.00000000000006,6.0785250286587695,595.0801190002612,155
5894,Wicked Ape #5894,14.533430232558139,2.664167174177832,3.4562737642585555,3.8222477064220186,24.38440635451505,505.00000000000006,35.31076581576026,589.171291047692,156
8979,Wicked Ape #8979,31.02526595744681,2.664167174177832,16.554635761589402,3.8222477064220186,23.072587025316455,505.00000000000006,6.0785250286587695,588.2174286536114,157
7166,Wicked Ape #7166,13.328953382084096,2.664167174177832,31.246875,3.8222477064220186,23.18263116057234,505.00000000000006,6.0785250286587695,585.3233994519151,158
8126,Wicked Ape #8126,20.030048076923077,105.15775240384616,196.05882352941177,3.8222477064220186,24.38440635451505,5.493869797962356,222.48251748251747,577.4296653515978,159
4630,Wicked Ape #4630,20.030048076923077,2.664167174177832,16.075562700964632,3.8222477064220186,23.072587025316455,505.00000000000006,6.0785250286587695,576.7431377124628,160
5371,Wicked Ape #5371,13.328953382084096,2.664167174177832,23.03917050691244,3.8222477064220186,22.160904255319153,505.00000000000006,6.0785250286587695,576.0939680535744,161
6727,Wicked Ape #6727,13.328953382084096,2.664167174177832,19.415533980582524,3.8222477064220186,22.160904255319153,505.00000000000006,6.0785250286587695,572.4703315272444,162
2129,Wicked Ape #2129,14.533430232558139,2.664167174177832,16.075562700964632,3.8222477064220186,23.18263116057234,505.00000000000006,6.0785250286587695,571.3565640033538,163
4629,Wicked Ape #4629,26.13239247311828,2.664167174177832,3.4562737642585555,3.8222477064220186,24.04266281945589,505.00000000000006,6.0785250286587695,571.1962689660913,164
6421,Wicked Ape #6421,14.533430232558139,2.664167174177832,16.075562700964632,3.8222477064220186,23.017955801104975,505.00000000000006,6.0785250286587695,571.1918886438864,165
2313,Wicked Ape #2313,44.09841229838709,68.3525390625,3.4562737642585555,384.5769230769231,22.11050037907506,5.493869797962356,42.93522267206478,571.023741051171,166
4102,Wicked Ape #4102,31.02526595744681,68.3525390625,3.4562737642585555,384.5769230769231,23.18263116057234,5.493869797962356,54.75903614457832,570.8465389642414,167
7563,Wicked Ape #7563,13.328953382084096,2.664167174177832,16.075562700964632,3.8222477064220186,23.017955801104975,505.00000000000006,6.0785250286587695,569.9874117934123,168
1833,Wicked Ape #1833,13.328953382084096,42.225506756756765,3.4562737642585555,384.5769230769231,23.017955801104975,5.493869797962356,96.70212765957449,568.8016102386644,169
7449,Wicked Ape #7449,21.677713082259665,82.22861842105264,3.4562737642585555,384.5769230769231,24.04266281945589,5.493869797962356,43.70192307692307,565.1779840388353,170
3142,Wicked Ape #3142,44.09841229838709,2.664167174177832,3.4562737642585555,384.5769230769231,25.097891566265062,5.493869797962356,96.70212765957449,562.0896653375485,171
6855,Wicked Ape #6855,16.202083333333334,2.664167174177832,3.4562737642585555,3.8222477064220186,23.072587025316455,505.00000000000006,6.0785250286587695,560.295884032167,172
9801,Wicked Ape #9801,16.202083333333334,2.664167174177832,3.4562737642585555,3.8222477064220186,23.017955801104975,505.00000000000006,6.0785250286587695,560.2412528079556,173
412,Wicked Ape #412,16.202083333333334,2.664167174177832,3.4562737642585555,3.8222477064220186,22.11050037907506,505.00000000000006,6.0785250286587695,559.3337973859257,174
4371,Wicked Ape #4371,26.13239247311828,78.67918165467627,3.4562737642585555,384.5769230769231,24.04266281945589,5.493869797962356,35.31076581576026,557.6920694021547,175
2022,Wicked Ape #2022,31.02526595744681,66.68540396341463,3.4562737642585555,384.5769230769231,23.18263116057234,5.493869797962356,42.93522267206478,557.3555903926425,176
