TOKEN_ID,TOKEN_NAME,Fur,Role,Head,Mouth,Eyes,Eyewear,Face,Accesories,Body,Special,NUM_TRAITS,RARITY_SCORE,Rank
2962,Koala Agent #2962,66.0742766005924,20.328052712743585,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,2788.4615384615386,4270.875408045682,23
897,Koala Agent #897,63.68028107158542,20.328052712743585,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,2788.4615384615386,4268.481412516676,24
912,Koala Agent #912,11.795810453528574,68.5336169207137,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,2788.4615384615386,4264.802506106588,25
629,Koala Agent #629,11.69378414887397,68.5336169207137,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,2788.4615384615386,4264.700479801934,26
4035,Koala Agent #4035,58.7817979122327,20.328052712743585,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,2788.4615384615386,4263.582929357322,27
1261,Koala Agent #1261,58.39122118191885,20.328052712743585,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,2788.4615384615386,4263.192352627008,28
119,Koala Agent #119,12.28215064693052,20.328052712743585,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,2788.4615384615386,4217.08328209202,29
5193,Koala Agent #5193,274.6212121212121,69.9216395418927,4.717748495200911,142.36622484045162,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,2788.4615384615386,3434.1453441294852,30
7275,Koala Agent #7275,274.6212121212121,72.93762575452716,4.717748495200911,34.09758965314521,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,2788.4615384615386,3328.8926951548133,31
3299,Koala Agent #3299,251.08225108225108,69.9216395418927,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,798.8980716253444,2.525252525252525,9.671502417875603,145.29058116232466,2654.9796387850556,32
9078,Koala Agent #9078,92.50398724082935,20.328052712743585,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,798.8980716253444,109.89010989010988,9.671502417875603,53.54505169867061,2462.427116015688,33
4979,Koala Agent #4979,11.795810453528574,68.5336169207137,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,798.8980716253444,2.525252525252525,9.671502417875603,145.29058116232466,2414.305175535154,34
3886,Koala Agent #3886,12.28215064693052,20.328052712743585,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,798.8980716253444,109.89010989010988,9.671502417875603,53.54505169867061,2382.2052794217893,35
107,Koala Agent #107,96.57009657009655,66.76643260043744,4.717748495200911,812.3249299719887,41.12017015242822,13.633265167007497,494.458653026428,6.224444897564954,714.2857142857143,9.671502417875603,53.54505169867061,2313.318009283413,36
9110,Koala Agent #9110,90.59668853483286,20.328052712743585,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,643.0155210643015,2.525252525252525,9.671502417875603,145.29058116232466,2289.0179388474457,37
5629,Koala Agent #5629,55.61948599923283,20.328052712743585,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,643.0155210643015,2.525252525252525,9.671502417875603,145.29058116232466,2254.040736311845,38
6472,Koala Agent #6472,313.8528138528139,20.328052712743585,166.66666666666666,142.36622484045162,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,65.78947368421052,9.671502417875603,22.459727385377946,2122.0256984691114,39
3013,Koala Agent #3013,90.13209013209013,69.9216395418927,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,408.738548273432,2.525252525252525,9.671502417875603,145.29058116232466,2103.8699544829824,40
7997,Koala Agent #7997,251.08225108225108,20.328052712743585,4.717748495200911,37.39040742650851,1351.9813519813522,13.633265167007497,9.052174863046837,299.58677685950414,2.525252525252525,9.671502417875603,53.54505169867061,2053.5138352294134,41
9165,Koala Agent #9165,11.795810453528574,72.93762575452716,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,408.738548273432,109.89010989010988,9.671502417875603,53.54505169867061,2044.1689889182587,42
9632,Koala Agent #9632,11.795810453528574,20.328052712743585,166.66666666666666,35.745100456058175,1351.9813519813522,13.633265167007497,9.052174863046837,289.7102897102897,70.4225352112676,9.671502417875603,23.531320999675433,2002.538070639512,43
3814,Koala Agent #3814,247.54588134869823,72.17521154803384,4.717748495200911,127.47252747252746,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,94.33962264150944,9.671502417875603,53.54505169867061,1990.3587825314876,44
9966,Koala Agent #9966,251.08225108225108,68.5336169207137,67.36353077816493,127.47252747252746,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,55.24861878453038,9.671502417875603,22.459727385377946,1982.7230117504125,45
6543,Koala Agent #6543,313.8528138528139,20.328052712743585,157.18157181571814,41.018387553041016,127.83777826757769,122.98558100084816,69.34481109516977,798.8980716253444,54.34782608695652,9.671502417875603,255.28169014084506,1970.748086568934,46
3251,Koala Agent #3251,84.4988344988345,69.9216395418927,4.717748495200911,78.76154263986963,1351.9813519813522,13.633265167007497,9.052174863046837,255.9576345984113,2.525252525252525,9.671502417875603,53.54505169867061,1934.2659984274142,47
9232,Koala Agent #9232,274.6212121212121,66.76643260043744,4.717748495200911,42.31723332846928,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,145.29058116232466,1926.801199559744,48
4291,Koala Agent #4291,266.29935720844816,72.93762575452716,4.717748495200911,134.0730466944059,127.83777826757769,13.633265167007497,9.052174863046837,798.8980716253444,400.0,9.671502417875603,22.459727385377946,1859.580297878812,49
2475,Koala Agent #2475,313.8528138528139,68.5336169207137,56.86274509803921,72.30117177761157,42.16955067616693,35.13873742881376,88.61726508785333,798.8980716253444,114.9425287356322,9.671502417875603,255.28169014084506,1856.2696937617097,50
2013,Koala Agent #2013,89.21704353176435,66.76643260043744,133.33333333333331,37.39040742650851,22.19670876387294,309.8290598290598,171.44546260715342,643.0155210643015,101.010101010101,9.671502417875603,255.28169014084506,1839.1572627252528,51
4690,Koala Agent #4690,89.21704353176435,20.328052712743585,68.5579196217494,127.47252747252746,137.27810650887574,35.13873742881376,143.95631670389676,798.8980716253444,136.986301369863,9.671502417875603,255.28169014084506,1822.7862695342992,52
7592,Koala Agent #7592,92.50398724082935,20.328052712743585,56.86274509803921,72.30117177761157,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,161.29032258064515,9.671502417875603,22.459727385377946,1816.3087461220937,53
2844,Koala Agent #2844,58.97905226764287,72.93762575452716,136.15023474178403,37.39040742650851,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,94.33962264150944,9.671502417875603,22.459727385377946,1812.8194095441968,54
3801,Koala Agent #3801,92.50398724082935,68.5336169207137,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,109.89010989010988,9.671502417875603,145.29058116232466,1809.7045829595331,55
6596,Koala Agent #6596,87.87878787878788,72.17521154803384,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,109.89010989010988,9.671502417875603,145.29058116232466,1808.7209782248115,56
3663,Koala Agent #3663,90.13209013209013,68.5336169207137,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,109.89010989010988,9.671502417875603,145.29058116232466,1807.332685850794,57
9250,Koala Agent #9250,12.28215064693052,20.328052712743585,4.717748495200911,34.09758965314521,1351.9813519813522,13.633265167007497,9.052174863046837,289.7102897102897,2.525252525252525,9.671502417875603,53.54505169867061,1801.5444298715151,58
1464,Koala Agent #1464,11.69378414887397,72.93762575452716,1137.2549019607843,34.09758965314521,22.19670876387294,13.633265167007497,171.44546260715342,299.58677685950414,2.525252525252525,9.671502417875603,23.531320999675433,1798.5741908576722,59
9907,Koala Agent #9907,94.49332029977191,66.76643260043744,71.60493827160494,79.36507936507935,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,64.93506493506493,9.671502417875603,22.459727385377946,1790.1873021841834,60
2167,Koala Agent #2167,66.0742766005924,72.17521154803384,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,109.89010989010988,9.671502417875603,145.29058116232466,1786.9164669466163,61
7029,Koala Agent #7029,90.59668853483286,20.328052712743585,133.33333333333331,42.975696502667454,42.16955067616693,309.8290598290598,20.790766032189843,798.8980716253444,62.893081761006286,9.671502417875603,255.28169014084506,1786.7674935660652,62
314,Koala Agent #314,63.68028107158542,69.9216395418927,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,109.89010989010988,9.671502417875603,145.29058116232466,1782.2688994114678,63
6303,Koala Agent #6303,266.29935720844816,69.9216395418927,4.717748495200911,42.79811097992916,127.83777826757769,13.633265167007497,20.790766032189843,798.8980716253444,400.0,9.671502417875603,23.531320999675433,1778.0995607351415,64
6944,Koala Agent #6944,55.61948599923283,72.17521154803384,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,109.89010989010988,9.671502417875603,145.29058116232466,1776.4616763452568,65
3069,Koala Agent #3069,58.00580058005799,66.76643260043744,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,109.89010989010988,9.671502417875603,145.29058116232466,1773.4392119784852,66
872,Koala Agent #872,89.21704353176435,20.328052712743585,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,109.89010989010988,9.671502417875603,145.29058116232466,1758.2120750424979,67
7022,Koala Agent #7022,12.28215064693052,68.5336169207137,4.717748495200911,134.0730466944059,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,145.29058116232466,1757.9851357716752,68
4856,Koala Agent #4856,84.4988344988345,20.328052712743585,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,109.89010989010988,9.671502417875603,145.29058116232466,1753.4938660095681,69
2847,Koala Agent #2847,90.13209013209013,69.9216395418927,4.717748495200911,42.975696502667454,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,99.00990099009901,9.671502417875603,53.54505169867061,1750.864866687468,70
2616,Koala Agent #2616,96.57009657009655,66.76643260043744,4.717748495200911,42.79811097992916,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,145.29058116232466,1749.2309616600883,71
592,Koala Agent #592,11.795810453528574,72.93762575452716,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,109.89010989010988,9.671502417875603,145.29058116232466,1733.4004150060455,72
5479,Koala Agent #5479,12.28215064693052,66.76643260043744,134.25925925925924,41.018387553041016,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,65.78947368421052,9.671502417875603,22.459727385377946,1733.1381704561036,73
1192,Koala Agent #1192,11.69378414887397,69.9216395418927,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,109.89010989010988,9.671502417875603,145.29058116232466,1730.2824024887568,74
3590,Koala Agent #3590,58.97905226764287,20.328052712743585,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,109.89010989010988,9.671502417875603,145.29058116232466,1727.9740837783766,75
6400,Koala Agent #6400,90.59668853483286,20.328052712743585,4.717748495200911,72.30117177761157,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,145.29058116232466,1726.322234534813,76
854,Koala Agent #854,69.74506974506974,69.9216395418927,4.717748495200911,41.018387553041016,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,145.29058116232466,1723.7814183496284,77
2833,Koala Agent #2833,90.59668853483286,66.76643260043744,1137.2549019607843,142.36622484045162,42.16955067616693,13.633265167007497,131.72836702248466,6.224444897564954,59.523809523809526,9.671502417875603,23.531320999675433,1723.4665086410912,78
3480,Koala Agent #3480,58.97905226764287,68.5336169207137,4.717748495200911,35.745100456058175,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,145.29058116232466,1706.35409115404,79
8993,Koala Agent #8993,11.69378414887397,69.9216395418927,1137.2549019607843,42.975696502667454,127.83777826757769,13.633265167007497,9.052174863046837,255.9576345984113,2.525252525252525,9.671502417875603,22.459727385377946,1702.9833573787676,80
7246,Koala Agent #7246,66.0742766005924,72.17521154803384,4.717748495200911,34.09758965314521,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,80.0,9.671502417875603,53.54505169867061,1701.1726173224902,81
373,Koala Agent #373,12.28215064693052,72.17521154803384,4.717748495200911,35.745100456058175,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,128.2051282051282,9.671502417875603,53.54505169867061,1697.2331303768694,82
9865,Koala Agent #9865,11.795810453528574,68.5336169207137,71.60493827160494,41.018387553041016,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,90.09009009009009,9.671502417875603,22.459727385377946,1696.0653100012032,83
6580,Koala Agent #6580,90.13209013209013,20.328052712743585,4.717748495200911,42.31723332846928,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,145.29058116232466,1695.8736976829282,84
9828,Koala Agent #9828,87.87878787878788,20.328052712743585,121.59329140461215,79.36507936507935,41.12017015242822,309.8290598290598,143.95631670389676,527.2727272727273,99.00990099009901,9.671502417875603,255.28169014084506,1695.3065788681545,85
1373,Koala Agent #1373,11.69378414887397,20.328052712743585,133.33333333333331,37.39040742650851,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,76.92307692307692,9.671502417875603,22.459727385377946,1692.6911212567613,86
3789,Koala Agent #3789,12.28215064693052,20.328052712743585,429.6296296296296,812.3249299719887,112.95034079844206,13.633265167007497,9.052174863046837,6.224444897564954,109.89010989010988,9.671502417875603,145.29058116232466,1681.277182157664,87
4366,Koala Agent #4366,90.59668853483286,20.328052712743585,68.5579196217494,42.975696502667454,137.27810650887574,292.92929292929296,20.790766032189843,643.0155210643015,92.59259259259258,9.671502417875603,255.28169014084506,1674.0178290579668,88
817,Koala Agent #817,11.795810453528574,68.5336169207137,4.717748495200911,41.018387553041016,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,99.00990099009901,9.671502417875603,53.54505169867061,1669.183255438101,89
1656,Koala Agent #1656,12.28215064693052,66.76643260043744,4.717748495200911,42.79811097992916,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,145.29058116232466,1664.9430157369225,90
8629,Koala Agent #8629,12.28215064693052,68.5336169207137,4.717748495200911,37.39040742650851,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,145.29058116232466,1661.302496503778,91
7482,Koala Agent #7482,11.795810453528574,72.17521154803384,1137.2549019607843,42.31723332846928,38.66151179842687,13.633265167007497,9.052174863046837,299.58677685950414,2.525252525252525,9.671502417875603,22.459727385377946,1659.1333683073071,92
2577,Koala Agent #2577,11.795810453528574,20.328052712743585,68.31566548881037,34.09758965314521,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,109.89010989010988,9.671502417875603,22.459727385377946,1657.4496949105626,93
5708,Koala Agent #5708,58.97905226764287,20.328052712743585,4.717748495200911,34.09758965314521,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,145.29058116232466,1656.501016143157,94
4362,Koala Agent #4362,58.7817979122327,20.328052712743585,60.79664570230607,42.31723332846928,79.52831482243248,346.47550776583034,143.95631670389676,527.2727272727273,101.010101010101,9.671502417875603,255.28169014084506,1645.41988978946,95
3490,Koala Agent #3490,63.68028107158542,20.328052712743585,68.31566548881037,41.018387553041016,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,53.54505169867061,1639.9754303769507,96
7402,Koala Agent #7402,69.74506974506974,20.328052712743585,4.717748495200911,42.79811097992916,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,57.14285714285714,9.671502417875603,53.54505169867061,1638.8396301013183,97
381,Koala Agent #381,90.59668853483286,20.328052712743585,58.58585858585858,37.39040742650851,41.12017015242822,122.98558100084816,143.95631670389676,798.8980716253444,57.14285714285714,9.671502417875603,255.28169014084506,1635.957196444039,98
4650,Koala Agent #4650,87.87878787878788,66.76643260043744,1137.2549019607843,34.09758965314521,42.16955067616693,13.633265167007497,143.95631670389676,6.224444897564954,70.4225352112676,9.671502417875603,23.531320999675433,1635.6066481666098,99
1688,Koala Agent #1688,66.0742766005924,20.328052712743585,55.715658021133514,42.31723332846928,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,53.54505169867061,1631.068264213709,100
9113,Koala Agent #9113,12.28215064693052,20.328052712743585,67.36353077816493,78.76154263986963,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,53.54505169867061,1625.3683203284788,101
3142,Koala Agent #3142,90.59668853483286,20.328052712743585,4.717748495200911,41.018387553041016,42.16955067616693,13.633265167007497,20.790766032189843,643.0155210643015,714.2857142857143,9.671502417875603,23.531320999675433,1623.7585179387495,102
8895,Koala Agent #8895,11.69378414887397,20.328052712743585,4.717748495200911,41.018387553041016,1351.9813519813522,13.633265167007497,9.052174863046837,6.224444897564954,2.525252525252525,9.671502417875603,145.29058116232466,1616.1365459242838,103
7837,Koala Agent #7837,251.08225108225108,66.76643260043744,77.02523240371845,37.39040742650851,42.16955067616693,35.13873742881376,80.27681660899654,643.0155210643015,109.89010989010988,9.671502417875603,255.28169014084506,1607.7082517400247,104
7580,Koala Agent #7580,274.6212121212121,66.76643260043744,157.18157181571814,134.0730466944059,112.95034079844206,13.633265167007497,281.96402527953336,527.2727272727273,2.525252525252525,9.671502417875603,22.459727385377946,1603.1191040779897,105
1182,Koala Agent #1182,12.28215064693052,72.93762575452716,68.5579196217494,127.47252747252746,42.16955067616693,63.24283066186892,69.34481109516977,798.8980716253444,81.30081300813008,9.671502417875603,255.28169014084506,1601.1594931211355,106
5651,Koala Agent #5651,313.8528138528139,68.5336169207137,471.5447154471544,42.31723332846928,38.66151179842687,13.633265167007497,494.458653026428,6.224444897564954,109.89010989010988,9.671502417875603,23.531320999675433,1592.3191877462398,107
3744,Koala Agent #3744,89.21704353176435,72.93762575452716,133.33333333333331,42.975696502667454,41.12017015242822,346.47550776583034,74.49267916773697,408.738548273432,109.89010989010988,9.671502417875603,255.28169014084506,1584.1339069305502,108
2009,Koala Agent #2009,313.8528138528139,72.93762575452716,72.13930348258707,127.47252747252746,127.83777826757769,63.24283066186892,145.1814768460576,283.47996089931576,109.89010989010988,9.671502417875603,255.28169014084506,1580.9876196861062,109
9197,Koala Agent #9197,12.28215064693052,72.17521154803384,60.79664570230607,72.30117177761157,22.19670876387294,346.47550776583034,143.95631670389676,527.2727272727273,54.34782608695652,9.671502417875603,255.28169014084506,1576.7574588268867,110
4118,Koala Agent #4118,274.6212121212121,66.76643260043744,4.717748495200911,134.0730466944059,112.95034079844206,35.13873742881376,20.790766032189843,798.8980716253444,94.33962264150944,9.671502417875603,23.531320999675433,1575.4988018551069,111
7430,Koala Agent #7430,87.44157997889342,72.93762575452716,72.13930348258707,35.745100456058175,41.12017015242822,283.8962310327949,131.72836702248466,527.2727272727273,57.14285714285714,9.671502417875603,255.28169014084506,1574.3771548540788,112
2151,Koala Agent #2151,90.13209013209013,20.328052712743585,56.86274509803921,41.018387553041016,41.12017015242822,61.08478146392838,100.34602076124568,798.8980716253444,99.00990099009901,9.671502417875603,255.28169014084506,1573.7534130476804,113
49,Koala Agent #49,90.59668853483286,72.93762575452716,134.25925925925924,35.745100456058175,41.12017015242822,61.08478146392838,145.1814768460576,643.0155210643015,76.92307692307692,9.671502417875603,255.28169014084506,1565.8168930131908,114
279,Koala Agent #279,85.73540280857354,72.93762575452716,68.31566548881037,42.31723332846928,22.19670876387294,63.24283066186892,88.61726508785333,798.8980716253444,57.14285714285714,9.671502417875603,255.28169014084506,1564.3568532208978,115
4778,Koala Agent #4778,96.57009657009655,66.76643260043744,471.5447154471544,79.36507936507935,55.01280470454329,13.633265167007497,97.75830102814766,643.0155210643015,2.525252525252525,9.671502417875603,23.531320999675433,1559.3942918895714,116
5624,Koala Agent #5624,85.73540280857354,68.5336169207137,65.3153153153153,35.745100456058175,79.52831482243248,61.08478146392838,88.61726508785333,643.0155210643015,161.29032258064515,9.671502417875603,255.28169014084506,1553.8188330785422,117
1895,Koala Agent #1895,87.87878787878788,72.93762575452716,60.79664570230607,35.745100456058175,79.52831482243248,283.8962310327949,74.49267916773697,527.2727272727273,65.78947368421052,9.671502417875603,255.28169014084506,1553.2907783303021,118
973,Koala Agent #973,313.8528138528139,20.328052712743585,84.4250363901019,72.30117177761157,127.83777826757769,309.8290598290598,20.790766032189843,262.32473993668026,70.4225352112676,9.671502417875603,255.28169014084506,1547.065146568767,119
4167,Koala Agent #4167,12.28215064693052,20.328052712743585,126.3616557734205,42.79811097992916,76.1354686269362,61.08478146392838,69.34481109516977,798.8980716253444,72.46376811594203,9.671502417875603,255.28169014084506,1544.650063599065,120
110,Koala Agent #110,313.8528138528139,20.328052712743585,4.717748495200911,142.36622484045162,127.83777826757769,13.633265167007497,91.22365523749606,643.0155210643015,153.84615384615384,9.671502417875603,23.531320999675433,1544.024036901298,121
3620,Koala Agent #3620,92.50398724082935,68.5336169207137,71.07843137254902,79.36507936507935,22.19670876387294,61.08478146392838,143.95631670389676,643.0155210643015,95.23809523809523,9.671502417875603,255.28169014084506,1541.925730691987,122
8628,Koala Agent #8628,12.28215064693052,20.328052712743585,133.33333333333331,34.09758965314521,22.19670876387294,63.24283066186892,80.27681660899654,798.8980716253444,109.89010989010988,9.671502417875603,255.28169014084506,1539.498856455066,123
