TOKEN_ID,TOKEN_NAME,Character,Head,Body,Background,Eyes,Face Accessory,Body Accessory,Head Accessory,RARITY_SCORE,Rank
3102,#3102,272.95450000000005,344.2049180327869,239.96000000000004,263.4695945945946,37.29396092362345,5369.5967213114745,4043.7703703703705,3.6651963153937053,10574.915261548245,24
5585,#5585,272.95450000000005,298.3109289617487,374.9375,266.55712890625,1399.7666666666667,42.28028914418484,2799.5333333333333,5101.953271028037,10556.293618040221,25
5552,#5552,272.95450000000005,447.466393442623,428.50000000000006,263.4695945945946,1999.6666666666665,14.78413194193688,4549.241666666667,2550.9766355140187,10527.059588826507,26
4272,#4272,272.95450000000005,406.78763040238454,374.9375,275.43340060544904,57.60356652949246,14.78413194193688,5199.133333333334,3826.464953271028,10428.099016083626,27
2452,#2452,272.95450000000005,497.1848816029144,187.46875,274.87865055387715,49.57851239669422,14.78413194193688,1455.7573333333337,7652.929906542056,10405.536666370812,28
5421,#5421,275.7116161616162,894.932786885246,599.9,263.4695945945946,1272.5151515151515,4474.663934426229,2426.262222222222,3.6651963153937053,10211.120502120453,29
4550,#4550,272.95450000000005,22.262009624011096,352.8823529411765,263.4695945945946,49.57851239669422,85.23169398907103,9098.483333333334,3.6651963153937053,10148.527193194275,30
5605,#5605,272.95450000000005,151.68352320088914,299.95,274.87865055387715,1999.6666666666665,14.78413194193688,4549.241666666667,2550.9766355140187,10114.135774544055,31
4191,#4191,272.95450000000005,59.26707197915536,333.27777777777777,263.4695945945946,57.60356652949246,14.78413194193688,9098.483333333334,3.6651963153937053,10103.505172471685,32
5090,#5090,272.95450000000005,279.66649590163934,299.95,273.501503006012,1679.7200000000003,14.78413194193688,7278.786666666667,3.6651963153937053,10103.028493831649,33
3434,#3434,272.95450000000005,30.031301573330396,352.8823529411765,274.87865055387715,37.29396092362345,14.78413194193688,9098.483333333334,3.6651963153937053,10084.973427582672,34
4439,#4439,272.95450000000005,22.262009624011096,352.8823529411765,275.43340060544904,37.29396092362345,14.78413194193688,9098.483333333334,3.6651963153937053,10077.758885684925,35
5223,#5223,272.95450000000005,35.797311475409835,374.9375,275.43340060544904,1999.6666666666665,14.78413194193688,4549.241666666667,2550.9766355140187,10073.791812870148,36
5629,#5629,272.95450000000005,35.797311475409835,499.91666666666663,266.55712890625,1679.7200000000003,14.78413194193688,7278.786666666667,3.6651963153937053,10052.181601972325,37
544,#544,272.95450000000005,271.19175360158965,374.9375,263.4695945945946,46.97203579418345,2684.7983606557373,742.7333333333333,5101.953271028037,9759.010349007476,38
5786,#5786,275.7116161616162,22.54238757897345,599.9,275.43340060544904,1679.7200000000003,4474.663934426229,2426.262222222222,3.6651963153937053,9757.898757309884,39
5877,#5877,272.95450000000005,35.797311475409835,299.95,263.4695945945946,1749.7083333333333,14.78413194193688,4549.241666666667,2550.9766355140187,9736.882173525959,40
4799,#4799,272.95450000000005,639.2377049180329,299.95,266.55712890625,49.57851239669422,526.4310511089682,7.668338249754179,7652.929906542056,9715.307142121756,41
5140,#5140,272.95450000000005,186.4443306010929,499.91666666666663,275.43340060544904,1999.6666666666665,14.78413194193688,4549.241666666667,1913.232476635514,9711.673839783993,42
3143,#3143,272.95450000000005,288.6879957694342,199.96666666666667,266.55712890625,57.60356652949246,14.78413194193688,957.7350877192983,7652.929906542056,9711.218984075134,43
2239,#2239,272.95450000000005,235.5086281276963,333.27777777777777,275.43340060544904,49.57851239669422,2684.7983606557373,742.7333333333333,5101.953271028037,9696.237783924726,44
1713,#1713,272.95450000000005,357.97311475409845,299.95,285.21891327063736,49.57851239669422,526.4310511089682,231.8084925690021,7652.929906542056,9676.844490641457,45
1338,#1338,272.95450000000005,279.66649590163934,352.8823529411765,273.501503006012,49.57851239669422,108.25799841353782,673.9617283950618,7652.929906542056,9663.732997596178,46
5079,#5079,272.95450000000005,279.66649590163934,299.95,285.21891327063736,1999.6666666666665,14.78413194193688,4549.241666666667,1913.232476635514,9614.714851083061,47
662,#662,272.95450000000005,344.2049180327869,187.46875,273.501503006012,37.29396092362345,5369.5967213114745,3032.8277777777776,3.6651963153937053,9521.513327367069,48
5858,#5858,272.95450000000005,279.66649590163934,428.50000000000006,285.21891327063736,1679.7200000000003,14.78413194193688,4549.241666666667,1913.232476635514,9423.318184416396,49
4948,#4948,272.95450000000005,471.0172562553926,461.46153846153845,273.501503006012,46.97203579418345,85.23169398907103,7.668338249754179,7652.929906542056,9271.736772298009,50
5881,#5881,272.95450000000005,186.4443306010929,299.95,274.87865055387715,1749.7083333333333,14.78413194193688,4549.241666666667,1913.232476635514,9261.19408973242,51
5394,#5394,272.95450000000005,447.466393442623,499.91666666666663,263.4695945945946,1679.7200000000003,14.78413194193688,6065.655555555555,3.6651963153937053,9247.632038516771,52
211,#211,272.95450000000005,688.4098360655738,272.6818181818182,273.501503006012,49.57851239669422,14.78413194193688,7.668338249754179,7652.929906542056,9232.508546383846,53
2874,#2874,272.95450000000005,894.932786885246,749.875,285.21891327063736,46.97203579418345,6711.995901639344,204.4602996254682,3.6651963153937053,9170.074633530274,54
5273,#5273,272.95450000000005,279.66649590163934,499.91666666666663,273.501503006012,1749.7083333333333,14.78413194193688,6065.655555555555,3.6651963153937053,9159.852382720537,55
5381,#5381,275.7116161616162,22.54238757897345,599.9,274.87865055387715,1679.7200000000003,3835.426229508197,2426.262222222222,3.6651963153937053,9118.10630234028,56
2638,#2638,272.95450000000005,1118.6659836065573,428.50000000000006,263.4695945945946,37.29396092362345,6711.995901639344,204.4602996254682,3.6651963153937053,9041.005436704983,57
5320,#5320,272.95450000000005,447.466393442623,428.50000000000006,273.501503006012,1749.7083333333333,14.78413194193688,4549.241666666667,1275.4883177570093,9011.644846147581,58
5914,#5914,272.95450000000005,186.4443306010929,499.91666666666663,275.43340060544904,1679.7200000000003,14.78413194193688,6065.655555555555,3.6651963153937053,8998.573781686095,59
5862,#5862,272.95450000000005,151.68352320088914,299.95,273.501503006012,1749.7083333333333,14.78413194193688,6065.655555555555,3.6651963153937053,8831.902743353121,60
5206,#5206,272.95450000000005,447.466393442623,299.95,274.87865055387715,1399.7666666666667,14.78413194193688,6065.655555555555,3.6651963153937053,8779.121094476053,61
5740,#5740,272.95450000000005,447.466393442623,499.91666666666663,273.501503006012,1399.7666666666667,14.78413194193688,4549.241666666667,1275.4883177570093,8733.119846147581,62
5414,#5414,272.95450000000005,298.3109289617487,374.9375,263.4695945945946,1679.7200000000003,14.78413194193688,4549.241666666667,1275.4883177570093,8728.906639921957,63
5707,#5707,272.95450000000005,151.68352320088914,499.91666666666663,263.4695945945946,1679.7200000000003,14.78413194193688,4549.241666666667,1275.4883177570093,8707.258400827764,64
2067,#2067,272.95450000000005,497.1848816029144,187.46875,266.55712890625,57.60356652949246,14.78413194193688,5199.133333333334,2186.5514018691592,8682.237694183088,65
136,#136,272.95450000000005,389.1012116892374,63.147368421052626,274.87865055387715,49.57851239669422,14.78413194193688,4549.241666666667,3061.1719626168224,8674.858004286289,66
5730,#5730,272.95450000000005,447.466393442623,428.50000000000006,274.87865055387715,1399.7666666666667,14.78413194193688,4549.241666666667,1275.4883177570093,8663.08032702878,67
5341,#5341,272.95450000000005,186.4443306010929,333.27777777777777,266.55712890625,1749.7083333333333,14.78413194193688,4549.241666666667,1275.4883177570093,8648.456186984067,68
1141,#1141,272.95450000000005,426.1584699453552,374.9375,275.43340060544904,57.60356652949246,85.23169398907103,5199.133333333334,1913.232476635514,8604.684941038216,69
5153,#5153,272.95450000000005,186.4443306010929,374.9375,275.43340060544904,1399.7666666666667,14.78413194193688,6065.655555555555,3.6651963153937053,8593.641281686096,70
5723,#5723,275.7116161616162,33.39301443601664,666.5555555555555,285.21891327063736,1024.219512195122,3835.426229508197,2426.262222222222,3.6651963153937053,8550.452259664762,71
5500,#5500,275.7116161616162,59.26707197915536,599.9,263.4695945945946,1024.219512195122,3835.426229508197,2426.262222222222,3.6651963153937053,8487.921442976301,72
1839,#1839,272.95450000000005,30.031301573330396,461.46153846153845,273.501503006012,49.57851239669422,85.23169398907103,7278.786666666667,3.6651963153937053,8455.210912408707,73
2296,#2296,272.95450000000005,30.031301573330396,461.46153846153845,266.55712890625,49.57851239669422,14.78413194193688,7278.786666666667,3.6651963153937053,8377.818976261811,74
1449,#1449,272.95450000000005,59.26707197915536,352.8823529411765,266.55712890625,49.57851239669422,85.23169398907103,7278.786666666667,3.6651963153937053,8368.923123194409,75
1388,#1388,272.95450000000005,37.76087708376565,333.27777777777777,266.55712890625,57.60356652949246,85.23169398907103,7278.786666666667,3.6651963153937053,8335.837407268418,76
4127,#4127,272.95450000000005,389.1012116892374,206.86206896551724,285.21891327063736,46.97203579418345,14.78413194193688,5199.133333333334,1913.232476635514,8328.258671630361,77
397,#397,272.95450000000005,30.031301573330396,352.8823529411765,274.87865055387715,37.29396092362345,14.78413194193688,7278.786666666667,3.6651963153937053,8265.276760916006,78
5210,#5210,272.95450000000005,186.4443306010929,499.91666666666663,263.4695945945946,1999.6666666666665,14.78413194193688,2799.5333333333333,2186.5514018691592,8223.32062567345,79
5653,#5653,275.7116161616162,30.031301573330396,857.0000000000001,266.55712890625,1024.219512195122,3835.426229508197,1915.4701754385967,3.6651963153937053,8208.081160098507,80
5596,#5596,272.95450000000005,35.797311475409835,374.9375,273.501503006012,1399.7666666666667,14.78413194193688,4549.241666666667,1275.4883177570093,8196.471597513702,81
2822,#2822,272.95450000000005,688.4098360655738,171.4,275.43340060544904,49.57851239669422,6711.995901639344,7.668338249754179,3.6651963153937053,8181.105685272209,82
2115,#2115,272.95450000000005,426.1584699453552,428.50000000000006,274.87865055387715,46.97203579418345,6711.995901639344,7.668338249754179,3.6651963153937053,8172.793092497907,83
5165,#5165,272.95450000000005,279.66649590163934,749.875,266.55712890625,1399.7666666666667,14.78413194193688,7.668338249754179,5101.953271028037,8093.225532694284,84
5607,#5607,272.95450000000005,186.4443306010929,299.95,275.43340060544904,1999.6666666666665,14.78413194193688,2799.5333333333333,2186.5514018691592,8035.317765017638,85
5013,#5013,272.95450000000005,471.0172562553926,499.91666666666663,285.21891327063736,135.46129032258065,298.3109289617486,6065.655555555555,3.6651963153937053,8032.200307347975,86
5270,#5270,272.95450000000005,994.3697632058288,176.44117647058826,266.55712890625,135.46129032258065,14.78413194193688,6065.655555555555,3.6651963153937053,7929.8887427181335,87
5669,#5669,272.95450000000005,298.3109289617487,499.91666666666663,273.501503006012,1999.6666666666665,14.78413194193688,4549.241666666667,3.6651963153937053,7912.041260225091,88
5243,#5243,272.95450000000005,35.797311475409835,749.875,274.87865055387715,1999.6666666666665,14.78413194193688,4549.241666666667,3.6651963153937053,7900.863123619951,89
5753,#5753,272.95450000000005,447.466393442623,333.27777777777777,275.43340060544904,1999.6666666666665,14.78413194193688,4549.241666666667,3.6651963153937053,7896.489733416513,90
5859,#5859,275.7116161616162,35.797311475409835,666.5555555555555,266.55712890625,1679.7200000000003,4474.663934426229,408.9205992509364,3.6651963153937053,7811.59134209139,91
5948,#5948,272.95450000000005,279.66649590163934,299.95,274.87865055387715,1679.7200000000003,14.78413194193688,2799.5333333333333,2186.5514018691592,7808.038513599946,92
5706,#5706,272.95450000000005,186.4443306010929,299.95,266.55712890625,1749.7083333333333,14.78413194193688,2799.5333333333333,2186.5514018691592,7776.483159985106,93
5064,#5064,272.95450000000005,186.4443306010929,749.875,285.21891327063736,1679.7200000000003,14.78413194193688,4549.241666666667,3.6651963153937053,7741.903738795728,94
5739,#5739,272.95450000000005,279.66649590163934,333.27777777777777,266.55712890625,1999.6666666666665,14.78413194193688,4549.241666666667,3.6651963153937053,7719.813564176331,95
5525,#5525,272.95450000000005,447.466393442623,749.875,273.501503006012,1399.7666666666667,14.78413194193688,4549.241666666667,3.6651963153937053,7711.255058039299,96
5166,#5166,275.7116161616162,59.26707197915536,857.0000000000001,273.501503006012,1272.5151515151515,4474.663934426229,408.9205992509364,3.6651963153937053,7625.245072654494,97
5478,#5478,272.95450000000005,447.466393442623,374.9375,275.43340060544904,1679.7200000000003,14.78413194193688,4549.241666666667,3.6651963153937053,7618.202788972069,98
5844,#5844,275.7116161616162,33.39301443601664,249.95833333333331,274.87865055387715,1024.219512195122,3835.426229508197,1915.4701754385967,3.6651963153937053,7612.722727942153,99
5530,#5530,275.7116161616162,22.54238757897345,222.1851851851852,263.4695945945946,1024.219512195122,3835.426229508197,1915.4701754385967,3.6651963153937053,7562.6898969776785,100
5097,#5097,272.95450000000005,186.4443306010929,499.91666666666663,274.87865055387715,1749.7083333333333,14.78413194193688,4549.241666666667,3.6651963153937053,7551.593476078967,101
5577,#5577,272.95450000000005,471.0172562553926,176.44117647058826,285.21891327063736,135.46129032258065,42.28028914418484,6065.655555555555,3.6651963153937053,7452.694177334332,102
5586,#5586,272.95450000000005,471.0172562553926,176.44117647058826,273.501503006012,135.46129032258065,42.28028914418484,6065.655555555555,3.6651963153937053,7440.9767670697065,103
3481,#3481,272.95450000000005,745.7773224043716,499.91666666666663,285.21891327063736,57.60356652949246,5369.5967213114745,204.4602996254682,3.6651963153937053,7439.193186123504,104
5080,#5080,272.95450000000005,497.1848816029144,124.97916666666666,274.87865055387715,135.46129032258065,42.28028914418484,6065.655555555555,3.6651963153937053,7417.059530161173,105
5105,#5105,272.95450000000005,426.1584699453552,101.67796610169492,285.21891327063736,135.46129032258065,108.25799841353782,6065.655555555555,3.6651963153937053,7399.049889924755,106
5584,#5584,272.95450000000005,688.4098360655738,499.91666666666663,273.501503006012,381.7545454545455,134.2399180327869,7.668338249754179,5101.953271028037,7360.3985785033765,107
5456,#5456,272.95450000000005,447.466393442623,374.9375,274.87865055387715,1399.7666666666667,14.78413194193688,4549.241666666667,3.6651963153937053,7337.694705587164,108
2155,#2155,272.95450000000005,526.4310511089683,461.46153846153845,275.43340060544904,57.60356652949246,14.78413194193688,5199.133333333334,510.19532710280373,7317.996849083524,109
1405,#1405,272.95450000000005,894.932786885246,666.5555555555555,285.21891327063736,37.29396092362345,14.78413194193688,7.668338249754179,5101.953271028037,7281.36145785479,110
5267,#5267,272.95450000000005,447.466393442623,299.95,285.21891327063736,1399.7666666666667,14.78413194193688,4549.241666666667,3.6651963153937053,7273.047468303924,111
3096,#3096,272.95450000000005,1118.6659836065573,428.50000000000006,266.55712890625,46.97203579418345,14.78413194193688,7.668338249754179,5101.953271028037,7258.0553895267185,112
2562,#2562,272.95450000000005,745.7773224043716,315.7368421052632,285.21891327063736,49.57851239669422,5369.5967213114745,204.4602996254682,3.6651963153937053,7246.988307429303,113
5766,#5766,272.95450000000005,35.797311475409835,333.27777777777777,275.43340060544904,1749.7083333333333,14.78413194193688,4549.241666666667,3.6651963153937053,7234.862318115966,114
2409,#2409,272.95450000000005,372.8886612021858,461.46153846153845,285.21891327063736,46.97203579418345,85.23169398907103,5199.133333333334,510.19532710280373,7234.056003153753,115
4581,#4581,272.95450000000005,688.4098360655738,352.8823529411765,285.21891327063736,49.57851239669422,5369.5967213114745,204.4602996254682,3.6651963153937053,7226.7663319264175,116
5835,#5835,272.95450000000005,688.4098360655738,749.875,274.87865055387715,97.88578088578089,14.78413194193688,7.668338249754179,5101.953271028037,7208.40950872496,117
2617,#2617,272.95450000000005,526.4310511089683,272.6818181818182,275.43340060544904,46.97203579418345,85.23169398907103,4549.241666666667,1177.3738317757009,7206.319998121858,118
4804,#4804,272.95450000000005,688.4098360655738,352.8823529411765,266.55712890625,46.97203579418345,5369.5967213114745,204.4602996254682,3.6651963153937053,7205.49807095952,119
5815,#5815,272.95450000000005,186.4443306010929,499.91666666666663,266.55712890625,1399.7666666666667,14.78413194193688,4549.241666666667,3.6651963153937053,7193.330287764674,120
4482,#4482,272.95450000000005,639.2377049180329,157.8684210526316,274.87865055387715,49.57851239669422,85.23169398907103,5199.133333333334,510.19532710280373,7189.078143346445,121
1172,#1172,272.95450000000005,331.4565877352763,461.46153846153845,263.4695945945946,49.57851239669422,85.23169398907103,5199.133333333334,510.19532710280373,7173.481087613312,122
5886,#5886,272.95450000000005,186.4443306010929,428.50000000000006,285.21891327063736,1399.7666666666667,14.78413194193688,4549.241666666667,3.6651963153937053,7140.575405462394,123
4193,#4193,272.95450000000005,639.2377049180329,176.44117647058826,263.4695945945946,57.60356652949246,14.78413194193688,5199.133333333334,510.19532710280373,7133.819334890783,124
5014,#5014,272.95450000000005,186.4443306010929,428.50000000000006,266.55712890625,1399.7666666666667,14.78413194193688,4549.241666666667,3.6651963153937053,7121.913621098007,125
5467,#5467,272.95450000000005,526.4310511089683,101.67796610169492,273.501503006012,381.7545454545455,426.15846994535514,7.668338249754179,5101.953271028037,7092.099644894368,126
1416,#1416,272.95450000000005,596.6218579234974,749.875,275.43340060544904,49.57851239669422,14.78413194193688,7.668338249754179,5101.953271028037,7068.869012145369,127
2527,#2527,272.95450000000005,406.78763040238454,206.86206896551724,275.43340060544904,49.57851239669422,85.23169398907103,5199.133333333334,546.6378504672898,7042.618990159741,128
5627,#5627,272.95450000000005,279.66649590163934,333.27777777777777,263.4695945945946,1999.6666666666665,14.78413194193688,7.668338249754179,3826.464953271028,6997.952458403397,129
199,#199,272.95450000000005,235.5086281276963,199.96666666666667,273.501503006012,46.97203579418345,108.25799841353782,742.7333333333333,5101.953271028037,6981.847936369467,130
1372,#1372,272.95450000000005,235.5086281276963,374.9375,266.55712890625,46.97203579418345,5369.5967213114745,7.668338249754179,392.4579439252336,6966.652796314593,131
1889,#1889,272.95450000000005,497.1848816029144,374.9375,275.43340060544904,37.29396092362345,14.78413194193688,1654.269696969697,3826.464953271028,6953.323025314649,132
4979,#4979,272.95450000000005,447.466393442623,315.7368421052632,273.501503006012,49.57851239669422,5369.5967213114745,204.4602996254682,3.6651963153937053,6936.959968202928,133
5803,#5803,272.95450000000005,447.466393442623,333.27777777777777,266.55712890625,1749.7083333333333,14.78413194193688,7.668338249754179,3826.464953271028,6918.881556922703,134
765,#765,272.95450000000005,331.4565877352763,249.95833333333331,275.43340060544904,46.97203579418345,14.78413194193688,5199.133333333334,510.19532710280373,6900.887649846316,135
2618,#2618,272.95450000000005,235.5086281276963,374.9375,275.43340060544904,49.57851239669422,5369.5967213114745,7.668338249754179,300.1148982957669,6885.792498986834,136
3188,#3188,272.95450000000005,389.1012116892374,374.9375,266.55712890625,57.60356652949246,14.78413194193688,1654.269696969697,3826.464953271028,6856.672689307642,137
3829,#3829,272.95450000000005,331.4565877352763,176.44117647058826,274.87865055387715,57.60356652949246,14.78413194193688,5199.133333333334,510.19532710280373,6837.447273667309,138
1687,#1687,272.95450000000005,426.1584699453552,374.9375,275.43340060544904,46.97203579418345,14.78413194193688,4549.241666666667,850.3255451713395,6810.807250124931,139
5482,#5482,275.7116161616162,33.39301443601664,599.9,266.55712890625,1272.5151515151515,2440.725782414307,1915.4701754385967,3.6651963153937053,6807.938065187332,140
738,#738,272.95450000000005,497.1848816029144,461.46153846153845,275.43340060544904,57.60356652949246,14.78413194193688,5199.133333333334,3.6651963153937053,6782.220548790059,141
1168,#1168,272.95450000000005,1118.6659836065573,461.46153846153845,285.21891327063736,46.97203579418345,14.78413194193688,4549.241666666667,3.6651963153937053,6752.963966056914,142
5284,#5284,275.7116161616162,35.797311475409835,857.0000000000001,266.55712890625,1679.7200000000003,2440.725782414307,1173.9978494623656,3.6651963153937053,6733.174884735343,143
5791,#5791,275.7116161616162,30.031301573330396,222.1851851851852,285.21891327063736,1024.219512195122,4474.663934426229,408.9205992509364,3.6651963153937053,6724.61625837845,144
1477,#1477,272.95450000000005,471.0172562553926,111.0925925925926,285.21891327063736,57.60356652949246,406.7876304023845,7.668338249754179,5101.953271028037,6714.296068328291,145
1412,#1412,272.95450000000005,471.0172562553926,428.50000000000006,274.87865055387715,57.60356652949246,85.23169398907103,7.668338249754179,5101.953271028037,6699.807276605625,146
2543,#2543,272.95450000000005,497.1848816029144,352.8823529411765,275.43340060544904,57.60356652949246,14.78413194193688,5199.133333333334,3.6651963153937053,6673.641363269698,147
5949,#5949,272.95450000000005,596.6218579234974,42.85,275.43340060544904,1615.1153846153848,3835.426229508197,7.668338249754179,3.6651963153937053,6649.734907217676,148
5865,#5865,272.95450000000005,447.466393442623,187.46875,266.55712890625,1615.1153846153848,3835.426229508197,7.668338249754179,3.6651963153937053,6636.321921037603,149
1732,#1732,272.95450000000005,406.78763040238454,187.46875,285.21891327063736,57.60356652949246,2983.109289617486,2426.262222222222,3.6651963153937053,6623.070068357615,150
4741,#4741,272.95450000000005,344.2049180327869,187.46875,263.4695945945946,135.46129032258065,2983.109289617486,2426.262222222222,3.6651963153937053,6616.595761105064,151
1926,#1926,272.95450000000005,344.2049180327869,239.96000000000004,275.43340060544904,97.88578088578089,5369.5967213114745,7.668338249754179,3.6651963153937053,6611.368855400639,152
3830,#3830,272.95450000000005,406.78763040238454,187.46875,285.21891327063736,37.29396092362345,14.78413194193688,4549.241666666667,850.3255451713395,6604.075098376588,153
5263,#5263,272.95450000000005,241.87372618520166,133.3111111111111,274.87865055387715,1825.7826086956522,3835.426229508197,7.668338249754179,3.6651963153937053,6595.560360619187,154
5891,#5891,275.7116161616162,35.797311475409835,249.95833333333331,274.87865055387715,1272.5151515151515,4474.663934426229,7.668338249754179,3.6651963153937053,6594.858532030765,155
5113,#5113,272.95450000000005,497.1848816029144,428.50000000000006,285.21891327063736,37.29396092362345,497.1848816029144,2021.8851851851853,2550.9766355140187,6591.198958099294,156
5545,#5545,272.95450000000005,279.66649590163934,499.91666666666663,285.21891327063736,1399.7666666666667,14.78413194193688,7.668338249754179,3826.464953271028,6586.440665968329,157
3432,#3432,272.95450000000005,1118.6659836065573,315.7368421052632,263.4695945945946,37.29396092362345,14.78413194193688,4549.241666666667,3.6651963153937053,6575.811876154036,158
1438,#1438,272.95450000000005,235.5086281276963,352.8823529411765,275.43340060544904,57.60356652949246,5369.5967213114745,7.668338249754179,3.6651963153937053,6575.312704080437,159
3520,#3520,272.95450000000005,344.2049180327869,239.96000000000004,275.43340060544904,57.60356652949246,5369.5967213114745,7.668338249754179,3.6651963153937053,6571.0866410443505,160
4086,#4086,272.95450000000005,526.4310511089683,315.7368421052632,274.87865055387715,37.29396092362345,14.78413194193688,7.668338249754179,5101.953271028037,6551.700745911461,161
1657,#1657,272.95450000000005,559.3329918032787,187.46875,275.43340060544904,37.29396092362345,14.78413194193688,5199.133333333334,3.6651963153937053,6550.066264923015,162
5104,#5104,272.95450000000005,151.68352320088914,299.95,285.21891327063736,1679.7200000000003,14.78413194193688,7.668338249754179,3826.464953271028,6538.444359934246,163
5518,#5518,272.95450000000005,151.68352320088914,352.8823529411765,274.87865055387715,1615.1153846153848,3835.426229508197,7.668338249754179,3.6651963153937053,6514.274175384672,164
5864,#5864,272.95450000000005,279.66649590163934,428.50000000000006,274.87865055387715,1399.7666666666667,14.78413194193688,7.668338249754179,3826.464953271028,6504.683736584902,165
4461,#4461,272.95450000000005,372.8886612021858,249.95833333333331,266.55712890625,49.57851239669422,85.23169398907103,5199.133333333334,3.6651963153937053,6499.967359476262,166
3298,#3298,272.95450000000005,406.78763040238454,206.86206896551724,275.43340060544904,49.57851239669422,85.23169398907103,5199.133333333334,3.6651963153937053,6499.646336007844,167
3336,#3336,272.95450000000005,44.52401924802219,399.93333333333334,285.21891327063736,912.8913043478261,14.78413194193688,4549.241666666667,3.6651963153937053,6483.213065123817,168
1555,#1555,272.95450000000005,288.6879957694342,199.96666666666667,274.87865055387715,57.60356652949246,5369.5967213114745,7.668338249754179,3.6651963153937053,6475.021635396092,169
2446,#2446,272.95450000000005,497.1848816029144,176.44117647058826,266.55712890625,37.29396092362345,14.78413194193688,5199.133333333334,3.6651963153937053,6468.01430949404,170
847,#847,272.95450000000005,331.4565877352763,249.95833333333331,266.55712890625,49.57851239669422,85.23169398907103,5199.133333333334,3.6651963153937053,6458.535286009353,171
