TOKEN_ID,TOKEN_NAME,Background,Wings,Skin Base,Mask,EC Logo,Halo,Headwear,Eyes,Clothes,Choker,Chain,Mouth,RARITY_SCORE,Rank
7930,EVOL #6402,20.871721164211284,232.11188811188813,25.70176991150442,19.20198347107438,26.90723798494499,21.981456953642383,24.082089552238806,232.344,3.990519373454246,33.18251928020565,11.499331848552337,20.281424581005588,672.1559422327222,24
6988,EVOL #5460,21.553246753246754,199.26586620926244,9.83674851820491,21.080021774632556,12.468820435762586,22.89103448275862,24.759590792838875,29.043,20.043478260869563,11.592276605298608,263.42857142857144,20.281424581005588,656.2440798424519,25
5857,EVOL #4329,21.575262327049867,74.11291866028708,297.87692307692305,19.485407581348543,66.42195540308748,10.631646380525304,24.759590792838875,29.635714285714286,33.49826989619377,31.7539975399754,19.904394757131843,20.281424581005588,649.9375052820811,26
5130,EVOL #3602,21.553246753246754,199.26586620926244,25.476315789473688,19.485407581348543,26.63579043906913,21.981456953642383,25.885026737967912,3.51716621253406,3.990519373454246,18.626262626262626,263.42857142857144,18.834630350194555,648.6802604550277,27
2963,EVOL #1435,21.271079373798408,31.76267942583732,10.262544169611308,19.20198347107438,26.27137042062415,28.963350785340314,40.3375,44.51034482758621,129.08,14.544225352112676,274.63829787234044,6.459741992882563,647.3031176912077,28
6862,EVOL #5334,22.859504132231407,11.933436055469954,10.262544169611308,19.485407581348543,12.468820435762586,10.631646380525304,24.082089552238806,53.28990825688073,50.160621761658035,14.544225352112676,263.42857142857144,152.8578947368421,646.0046698432529,29
3220,EVOL #1692,20.871721164211284,10.887722586691659,87.67698113207547,50.05256355019388,41.25426136363637,8.585618210036213,54.69491525423729,19.201983471074378,50.160621761658035,18.626262626262626,263.42857142857144,20.281424581005588,645.7226471296542,30
1283,EVOL #8643,22.859504132231407,8.052680830416248,297.87692307692305,22.614755693984815,10.498102295318997,42.01518987341772,26.164864864864864,33.86938775510204,34.45195729537367,88.10921501706484,19.935135135135134,37.52325581395349,643.9709717837862,31
1667,EVOL #0139,21.271079373798408,10.887722586691659,24.849625668449196,20.506972639011476,10.498102295318997,8.585618210036213,26.164864864864864,27.858992805755395,129.08,88.10921501706484,263.42857142857144,9.94623287671233,641.1869977662749,32
8976,EVOL #7448,23.287962313320637,34.51336898395722,9.83674851820491,20.309790209790208,66.42195540308748,8.585618210036213,3.4451957295373665,3.51716621253406,3.990519373454246,33.18251928020565,274.63829787234044,152.8578947368421,634.5870368433106,33
88,EVOL #7448,23.287962313320637,34.51336898395722,9.83674851820491,20.309790209790208,66.42195540308748,8.585618210036213,3.4451957295373665,3.51716621253406,3.990519373454246,33.18251928020565,274.63829787234044,152.8578947368421,634.5870368433106,34
8067,EVOL #6539,20.871721164211284,31.76267942583732,24.849625668449196,24.791293213828425,41.25426136363637,164.31683168316832,24.759590792838875,62.12406417112299,33.96842105263158,31.7539975399754,19.904394757131843,152.8578947368421,633.2147755696737,35
4293,EVOL #2765,23.287962313320637,232.11188811188813,9.83674851820491,24.334310850439884,27.7193987115247,23.607396870554762,37.6692607003891,3.51716621253406,50.160621761658035,32.4321608040201,14.560631697687533,152.8578947368421,632.095441289064,36
8185,EVOL #6657,21.40038684719536,8.052680830416248,219.19245283018867,21.2925219941349,12.468820435762586,164.31683168316832,3.4451957295373665,124.91612903225806,20.043478260869563,14.544225352112676,15.693617021276596,6.459741992882563,631.8260820098029,37
8051,EVOL #6523,21.553246753246754,11.933436055469954,87.67698113207547,17.20047379330767,26.63579043906913,40.67647058823529,25.54353562005277,62.12406417112299,34.82374100719424,18.626262626262626,263.42857142857144,19.310505319148938,629.5330789337572,38
8734,EVOL #7206,23.287962313320637,35.49946524064171,25.70176991150442,19.521424970593177,10.498102295318997,145.57894736842107,54.69491525423729,57.22758620689655,9.710130391173522,216.94117647058826,11.499331848552337,19.310505319148938,629.4713175903968,39
3832,EVOL #2304,21.575262327049867,36.1681195516812,25.70176991150442,19.521424970593177,12.468820435762586,28.963350785340314,24.14214463840399,33.86938775510204,129.08,11.592276605298608,274.63829787234044,9.94623287671233,627.6670877297889,40
1130,EVOL #8490,21.42209109349069,8.052680830416248,219.19245283018867,22.614755693984815,26.07676767676768,178.4516129032258,27.58119658119658,33.86938775510204,33.49826989619377,31.7539975399754,15.693617021276596,6.459741992882563,624.6665718147009,41
6492,EVOL #4964,21.75301938020785,36.1681195516812,297.87692307692305,20.506972639011476,49.350892098555654,40.67647058823529,27.58119658119658,3.51716621253406,9.710130391173522,88.10921501706484,19.935135135135134,6.459741992882563,621.6449826646012,42
5839,EVOL #4311,20.871721164211284,232.11188811188813,9.83674851820491,17.20047379330767,49.350892098555654,21.981456953642383,3.4451957295373665,3.51716621253406,24.571065989847714,216.94117647058826,14.560631697687533,6.459741992882563,620.8481587328876,43
2912,EVOL #1384,21.40038684719536,199.26586620926244,10.262544169611308,116.05594405594407,27.68306922435363,164.31683168316832,40.3375,3.51716621253406,3.990519373454246,11.592276605298608,11.499331848552337,6.459741992882563,616.381178222257,44
8015,EVOL #6487,21.75301938020785,8.052680830416248,219.19245283018867,19.097813578826237,27.7193987115247,9.648837209302325,26.164864864864864,3.51716621253406,36.258426966292134,216.94117647058826,19.935135135135134,6.459741992882563,614.740714182763,45
6527,EVOL #4999,21.575262327049867,74.11291866028708,25.476315789473688,21.122181818181822,26.07676767676768,8.585618210036213,26.817174515235454,3.51716621253406,9.710130391173522,88.10921501706484,263.42857142857144,45.09782608695652,613.6291481333321,46
7889,EVOL #6361,21.553246753246754,10.887722586691659,24.849625668449196,20.078119599032146,26.27137042062415,79.02857142857142,26.164864864864864,27.858992805755395,3.990519373454246,88.10921501706484,263.42857142857144,21.26134699853587,613.482166944862,47
8623,EVOL #7095,21.575262327049867,8.052680830416248,219.19245283018867,22.32788775706323,26.27137042062415,40.67647058823529,27.58119658119658,29.635714285714286,33.49826989619377,11.592276605298608,19.904394757131843,152.8578947368421,613.1658716159548,48
2075,EVOL #0547,20.871721164211284,34.51336898395722,297.87692307692305,24.791293213828425,26.63579043906913,10.631646380525304,25.54353562005277,29.635714285714286,33.49826989619377,33.18251928020565,19.935135135135134,54.592105263157904,611.708022738974,49
7132,EVOL #5604,21.553246753246754,74.11291866028708,24.849625668449196,22.32788775706323,27.68306922435363,23.607396870554762,40.3375,26.891666666666666,33.38275862068966,17.27978580990629,274.63829787234044,21.26134699853587,607.9255009020935,50
4103,EVOL #2575,21.40038684719536,74.11291866028708,87.67698113207547,21.820435762584523,12.468820435762586,23.607396870554762,24.696428571428573,13.186379114642449,31.637254901960787,11.592276605298608,274.63829787234044,9.94623287671233,606.783809650843,51
1473,EVOL #8833,22.446526905612984,8.052680830416248,9.83674851820491,19.20198347107438,27.68306922435363,178.4516129032258,3.4451957295373665,62.12406417112299,36.258426966292134,216.94117647058826,14.560631697687533,6.459741992882563,605.4618588809988,52
8863,EVOL #7335,23.287962313320637,8.052680830416248,87.67698113207547,22.614755693984815,41.25426136363637,145.57894736842107,51.22222222222222,3.51716621253406,34.575,14.544225352112676,19.904394757131843,152.8578947368421,605.0864919826975,53
6196,EVOL #4668,21.575262327049867,8.052680830416248,297.87692307692305,21.080021774632556,27.7193987115247,8.585618210036213,26.817174515235454,29.043,9.710130391173522,88.10921501706484,11.499331848552337,54.592105263157904,604.6608619657667,54
2094,EVOL #0566,23.287962313320637,8.052680830416248,87.67698113207547,21.2925219941349,27.7193987115247,79.02857142857142,25.885026737967912,27.858992805755395,3.990519373454246,14.544225352112676,274.63829787234044,9.94623287671233,603.9214114283864,55
8749,EVOL #7221,21.40038684719536,199.26586620926244,10.262544169611308,20.078119599032146,10.498102295318997,164.31683168316832,54.69491525423729,30.896808510638298,33.49826989619377,18.626262626262626,19.904394757131843,20.281424581005588,603.7239264290579,56
5068,EVOL #3540,22.859504132231407,10.887722586691659,297.87692307692305,19.521424970593177,27.7193987115247,8.585618210036213,97.7878787878788,30.253124999999997,3.990519373454246,17.27978580990629,11.499331848552337,54.592105263157904,602.8533377709498,57
3429,EVOL #1901,21.75301938020785,232.11188811188813,10.262544169611308,22.32788775706323,41.25426136363637,145.57894736842107,25.54353562005277,58.37788944723618,3.990519373454246,14.544225352112676,19.904394757131843,6.459741992882563,602.1088546936983,58
9485,EVOL #7957,21.75301938020785,51.51751662971176,219.19245283018867,19.485407581348543,12.468820435762586,178.4516129032258,3.4451957295373665,27.858992805755395,33.73170731707317,11.592276605298608,15.693617021276596,6.459741992882563,601.6503612322689,59
597,EVOL #7957,21.75301938020785,51.51751662971176,219.19245283018867,19.485407581348543,12.468820435762586,178.4516129032258,3.4451957295373665,27.858992805755395,33.73170731707317,11.592276605298608,15.693617021276596,6.459741992882563,601.6503612322689,60
6382,EVOL #4854,21.40038684719536,31.76267942583732,24.849625668449196,21.122181818181822,26.07676767676768,10.631646380525304,78.0725806451613,33.86938775510204,24.571065989847714,33.18251928020565,274.63829787234044,20.11288088642659,600.2900202460405,61
6678,EVOL #5150,22.446526905612984,8.052680830416248,25.25478260869565,22.09433244579688,27.68306922435363,21.981456953642383,26.817174515235454,232.344,39.839506172839506,88.10921501706484,14.560631697687533,70.49271844660194,599.6760948179469,62
5800,EVOL #4272,20.871721164211284,31.76267942583732,9.83674851820491,20.309790209790208,27.7193987115247,40.67647058823529,78.0725806451613,27.858992805755395,31.637254901960787,14.544225352112676,274.63829787234044,21.26134699853587,599.1895071936701,63
7181,EVOL #5653,21.75301938020785,8.052680830416248,297.87692307692305,19.521424970593177,10.498102295318997,21.981456953642383,24.022332506203472,111.70384615384616,36.39473684210527,11.592276605298608,15.693617021276596,19.310505319148938,598.4009219549807,64
9184,EVOL #7656,21.42209109349069,11.933436055469954,87.67698113207547,37.45067698259187,26.07676767676768,79.02857142857142,24.022332506203472,19.201983471074378,9.710130391173522,216.94117647058826,14.560631697687533,50.074137931034485,598.0989168367288,65
296,EVOL #7656,21.42209109349069,11.933436055469954,87.67698113207547,37.45067698259187,26.07676767676768,79.02857142857142,24.022332506203472,19.201983471074378,9.710130391173522,216.94117647058826,14.560631697687533,50.074137931034485,598.0989168367288,66
5805,EVOL #4277,22.446526905612984,232.11188811188813,87.67698113207547,37.45067698259187,26.27137042062415,28.963350785340314,25.885026737967912,3.51716621253406,36.258426966292134,14.544225352112676,11.499331848552337,70.49271844660194,597.1176899021939,67
5634,EVOL #4106,22.446526905612984,74.11291866028708,10.262544169611308,21.122181818181822,26.90723798494499,42.55384615384615,40.3375,26.891666666666666,36.258426966292134,11.592276605298608,274.63829787234044,9.94623287671233,597.0696566797945,68
4360,EVOL #2832,21.42209109349069,34.51336898395722,24.849625668449196,20.506972639011476,12.468820435762586,42.01518987341772,27.58119658119658,3.51716621253406,156.1451612903226,216.94117647058826,15.693617021276596,21.26134699853587,596.9157332685428,69
1651,EVOL #0123,20.871721164211284,8.052680830416248,297.87692307692305,24.334310850439884,26.07676767676768,28.963350785340314,78.0725806451613,27.858992805755395,3.990519373454246,14.544225352112676,11.499331848552337,54.592105263157904,596.7335096722923,70
8755,EVOL #7227,20.871721164211284,10.887722586691659,9.83674851820491,19.521424970593177,26.90723798494499,145.57894736842107,3.4451957295373665,53.28990825688073,9.710130391173522,216.94117647058826,11.499331848552337,67.85747663551403,596.3470219253132,71
7592,EVOL #6064,23.287962313320637,232.11188811188813,9.83674851820491,19.097813578826237,66.42195540308748,42.55384615384615,3.4451957295373665,3.51716621253406,129.08,31.7539975399754,14.560631697687533,18.834630350194555,594.5018356091025,72
3227,EVOL #1699,21.271079373798408,232.11188811188813,24.849625668449196,22.09433244579688,26.27137042062415,22.89103448275862,24.14214463840399,111.70384615384616,34.45195729537367,17.27978580990629,19.904394757131843,37.52325581395349,594.494714971931,73
6137,EVOL #4609,20.871721164211284,10.887722586691659,10.262544169611308,20.078119599032146,10.498102295318997,8.585618210036213,25.54353562005277,30.253124999999997,156.1451612903226,17.27978580990629,274.63829787234044,6.459741992882563,591.5034756104062,74
4509,EVOL #2981,21.40038684719536,232.11188811188813,24.849625668449196,20.309790209790208,27.7193987115247,23.607396870554762,24.14214463840399,13.186379114642449,33.96842105263158,88.10921501706484,11.499331848552337,70.49271844660194,591.3966965372995,75
3937,EVOL #2409,23.287962313320637,8.052680830416248,24.849625668449196,20.506972639011476,27.68306922435363,28.963350785340314,27.347457627118644,111.70384615384616,20.424050632911392,14.544225352112676,263.42857142857144,20.11288088642659,590.9046935418785,76
3637,EVOL #2109,21.42209109349069,10.887722586691659,297.87692307692305,19.20198347107438,49.350892098555654,23.607396870554762,27.81896551724138,19.201983471074378,36.258426966292134,14.544225352112676,19.935135135135134,50.074137931034485,590.1798835701803,77
2006,EVOL #0478,21.75301938020785,11.933436055469954,10.262544169611308,21.820435762584523,12.468820435762586,22.89103448275862,25.885026737967912,57.22758620689655,36.39473684210527,88.10921501706484,274.63829787234044,6.459741992882563,589.8438949556523,78
1915,EVOL #0387,21.553246753246754,10.887722586691659,297.87692307692305,21.080021774632556,27.68306922435363,28.963350785340314,37.6692607003891,26.583981693363846,33.49826989619377,14.544225352112676,14.560631697687533,54.592105263157904,589.4928088040929,79
8882,EVOL #7354,22.859504132231407,11.933436055469954,9.83674851820491,21.820435762584523,41.25426136363637,8.585618210036213,26.817174515235454,13.186379114642449,34.45195729537367,88.10921501706484,263.42857142857144,45.09782608695652,587.3811275000078,80
3458,EVOL #1930,21.75301938020785,199.26586620926244,25.70176991150442,20.309790209790208,41.25426136363637,8.585618210036213,97.7878787878788,29.336363636363636,33.1541095890411,18.626262626262626,19.904394757131843,70.49271844660194,586.1720531277174,81
4442,EVOL #2914,21.575262327049867,199.26586620926244,24.849625668449196,19.20198347107438,26.63579043906913,164.31683168316832,37.6692607003891,27.858992805755395,3.990519373454246,18.626262626262626,19.935135135135134,20.11288088642659,584.0384113254964,82
3122,EVOL #1594,21.553246753246754,74.11291866028708,10.262544169611308,22.09433244579688,26.90723798494499,10.631646380525304,24.14214463840399,58.37788944723618,33.73170731707317,31.7539975399754,263.42857142857144,6.459741992882563,583.455978758555,83
8607,EVOL #7079,22.859504132231407,74.11291866028708,10.262544169611308,20.309790209790208,26.27137042062415,40.67647058823529,37.6692607003891,3.51716621253406,34.45195729537367,31.7539975399754,274.63829787234044,6.459741992882563,582.9830197942747,84
4834,EVOL #3306,20.871721164211284,31.76267942583732,10.262544169611308,19.20198347107438,27.68306922435363,8.585618210036213,24.082089552238806,44.51034482758621,26.094339622641513,88.10921501706484,274.63829787234044,6.459741992882563,582.2616445498785,85
2648,EVOL #1120,21.553246753246754,8.052680830416248,25.476315789473688,17.20047379330767,10.498102295318997,22.89103448275862,24.082089552238806,26.891666666666666,129.08,14.544225352112676,274.63829787234044,6.459741992882563,581.3678753807632,86
3175,EVOL #1647,21.553246753246754,232.11188811188813,9.83674851820491,19.485407581348543,26.63579043906913,145.57894736842107,3.4451957295373665,29.336363636363636,20.424050632911392,11.592276605298608,40.3375,20.281424581005588,580.6188399572951,87
3363,EVOL #1835,23.287962313320637,34.51336898395722,219.19245283018867,19.20198347107438,27.68306922435363,9.648837209302325,24.696428571428573,124.91612903225806,3.990519373454246,31.7539975399754,40.3375,21.26134699853587,580.4835955478488,88
3529,EVOL #2001,23.287962313320637,10.887722586691659,297.87692307692305,50.05256355019388,27.68306922435363,28.963350785340314,37.6692607003891,13.186379114642449,33.38275862068966,17.27978580990629,19.904394757131843,20.11288088642659,580.2870514260092,89
7156,EVOL #5628,22.446526905612984,35.49946524064171,297.87692307692305,22.187165775401073,26.90723798494499,9.648837209302325,3.4451957295373665,27.858992805755395,20.043478260869563,31.7539975399754,11.499331848552337,70.49271844660194,579.6598708241181,90
7940,EVOL #6412,23.287962313320637,199.26586620926244,24.849625668449196,22.187165775401073,49.350892098555654,40.67647058823529,63.690789473684205,19.201983471074378,9.710130391173522,32.4321608040201,43.46127946127947,51.31272084805654,579.4270471025125,91
8471,EVOL #6943,23.287962313320637,8.052680830416248,297.87692307692305,21.122181818181822,12.468820435762586,9.648837209302325,27.347457627118644,111.70384615384616,3.990519373454246,33.18251928020565,11.499331848552337,18.834630350194555,579.0157103172781,92
880,EVOL #8240,21.575262327049867,10.887722586691659,9.83674851820491,19.20198347107438,66.42195540308748,22.89103448275862,25.54353562005277,26.583981693363846,33.38275862068966,17.27978580990629,274.63829787234044,50.074137931034485,578.3172043362543,93
6644,EVOL #5116,23.287962313320637,11.933436055469954,219.19245283018867,21.820435762584523,26.27137042062415,145.57894736842107,25.885026737967912,3.51716621253406,33.1541095890411,31.7539975399754,15.693617021276596,20.11288088642659,578.2014027378307,94
8129,EVOL #6601,21.42209109349069,8.052680830416248,25.70176991150442,22.187165775401073,12.468820435762586,10.631646380525304,27.81896551724138,232.344,156.1451612903226,14.544225352112676,40.3375,6.459741992882563,578.1137685796594,95
5061,EVOL #3533,22.446526905612984,74.11291866028708,297.87692307692305,19.485407581348543,10.498102295318997,28.963350785340314,25.885026737967912,33.86938775510204,31.637254901960787,11.592276605298608,14.560631697687533,6.459741992882563,577.3875489957304,96
4104,EVOL #2576,20.871721164211284,8.052680830416248,24.849625668449196,116.05594405594407,10.498102295318997,40.67647058823529,24.696428571428573,19.201983471074378,20.424050632911392,17.27978580990629,263.42857142857144,9.94623287671233,575.9815973931795,97
7389,EVOL #5861,23.287962313320637,35.49946524064171,24.849625668449196,19.485407581348543,26.07676767676768,42.55384615384615,55.32,57.22758620689655,33.1541095890411,216.94117647058826,19.904394757131843,21.26134699853587,575.5616886565675,98
1761,EVOL #0233,21.271079373798408,36.1681195516812,24.849625668449196,22.32788775706323,10.498102295318997,28.963350785340314,27.347457627118644,29.635714285714286,33.49826989619377,31.7539975399754,263.42857142857144,45.09782608695652,574.8400022961814,99
5521,EVOL #3993,21.575262327049867,35.49946524064171,25.25478260869565,19.485407581348543,66.42195540308748,9.648837209302325,3.4451957295373665,232.344,33.49826989619377,88.10921501706484,19.904394757131843,19.310505319148938,574.4972910892023,100
6946,EVOL #5418,22.446526905612984,232.11188811188813,9.83674851820491,20.506972639011476,10.498102295318997,164.31683168316832,27.58119658119658,26.583981693363846,9.710130391173522,17.27978580990629,14.560631697687533,18.834630350194555,574.267426676727,101
9587,EVOL #8059,22.446526905612984,31.76267942583732,24.849625668449196,19.521424970593177,66.42195540308748,178.4516129032258,27.81896551724138,19.201983471074378,129.08,31.7539975399754,14.560631697687533,6.459741992882563,572.3291454956673,102
699,EVOL #8059,22.446526905612984,31.76267942583732,24.849625668449196,19.521424970593177,66.42195540308748,178.4516129032258,27.81896551724138,19.201983471074378,129.08,31.7539975399754,14.560631697687533,6.459741992882563,572.3291454956673,103
8873,EVOL #7345,20.871721164211284,36.1681195516812,297.87692307692305,20.506972639011476,66.42195540308748,9.648837209302325,24.696428571428573,3.51716621253406,9.710130391173522,17.27978580990629,43.46127946127947,21.26134699853587,571.4206664890745,104
5140,EVOL #3612,21.40038684719536,36.1681195516812,297.87692307692305,21.820435762584523,12.468820435762586,10.631646380525304,3.4451957295373665,3.51716621253406,33.49826989619377,18.626262626262626,40.3375,67.85747663551403,567.6482031547139,105
1150,EVOL #8510,23.287962313320637,10.887722586691659,9.83674851820491,21.122181818181822,26.27137042062415,23.607396870554762,24.082089552238806,33.86938775510204,9.710130391173522,88.10921501706484,274.63829787234044,20.281424581005588,565.7039276965032,106
6568,EVOL #5040,23.287962313320637,232.11188811188813,24.849625668449196,20.506972639011476,26.07676767676768,9.648837209302325,54.69491525423729,3.51716621253406,129.08,11.592276605298608,19.935135135135134,9.94623287671233,565.2477797026569,107
2506,EVOL #0978,21.575262327049867,8.052680830416248,24.849625668449196,21.122181818181822,12.468820435762586,23.607396870554762,24.14214463840399,19.201983471074378,33.73170731707317,33.18251928020565,274.63829787234044,67.85747663551403,564.4300971650262,108
4783,EVOL #3255,21.575262327049867,36.1681195516812,10.262544169611308,17.20047379330767,26.90723798494499,79.02857142857142,26.164864864864864,29.043,34.82374100719424,216.94117647058826,15.693617021276596,50.074137931034485,563.8827465501249,109
998,EVOL #8358,21.553246753246754,10.887722586691659,219.19245283018867,19.20198347107438,41.25426136363637,10.631646380525304,24.14214463840399,29.043,33.49826989619377,88.10921501706484,11.499331848552337,54.592105263157904,563.605380048736,110
7712,EVOL #6184,23.287962313320637,74.11291866028708,24.849625668449196,22.187165775401073,26.63579043906913,22.89103448275862,24.696428571428573,13.186379114642449,33.1541095890411,14.544225352112676,263.42857142857144,20.281424581005588,563.2556359760875,111
2373,EVOL #0845,21.575262327049867,35.49946524064171,25.70176991150442,21.820435762584523,10.498102295318997,40.67647058823529,25.54353562005277,29.635714285714286,3.990519373454246,18.626262626262626,274.63829787234044,54.592105263157904,562.7979411663171,112
4758,EVOL #3230,21.271079373798408,36.1681195516812,297.87692307692305,21.2925219941349,41.25426136363637,9.648837209302325,3.4451957295373665,29.043,9.710130391173522,11.592276605298608,43.46127946127947,37.52325581395349,562.2868805707187,113
1841,EVOL #0313,22.859504132231407,10.887722586691659,219.19245283018867,20.309790209790208,12.468820435762586,145.57894736842107,24.759590792838875,3.51716621253406,3.990519373454246,32.4321608040201,11.499331848552337,54.592105263157904,562.0881118576431,114
98,EVOL #7458,21.42209109349069,74.11291866028708,24.849625668449196,50.05256355019388,26.27137042062415,28.963350785340314,3.4451957295373665,13.186379114642449,20.043478260869563,18.626262626262626,274.63829787234044,6.459741992882563,562.0712757749203,115
8986,EVOL #7458,21.42209109349069,74.11291866028708,24.849625668449196,50.05256355019388,26.27137042062415,28.963350785340314,3.4451957295373665,13.186379114642449,20.043478260869563,18.626262626262626,274.63829787234044,6.459741992882563,562.0712757749203,116
5092,EVOL #3564,23.287962313320637,10.887722586691659,87.67698113207547,24.791293213828425,26.90723798494499,79.02857142857142,26.817174515235454,232.344,9.710130391173522,17.27978580990629,15.693617021276596,6.459741992882563,560.8842183899071,117
9304,EVOL #7776,21.553246753246754,31.76267942583732,219.19245283018867,24.334310850439884,49.350892098555654,10.631646380525304,25.885026737967912,30.253124999999997,39.839506172839506,18.626262626262626,43.46127946127947,45.09782608695652,559.9882544240996,118
416,EVOL #7776,21.553246753246754,31.76267942583732,219.19245283018867,24.334310850439884,49.350892098555654,10.631646380525304,25.885026737967912,30.253124999999997,39.839506172839506,18.626262626262626,43.46127946127947,45.09782608695652,559.9882544240996,119
