TOKEN_ID,TOKEN_NAME,Body,Tattoo,Eyes,Background,Socks,Stripes,Tune,RARITY_SCORE,Rank
2232,shroomz #2232,22.007042253521124,36.71071953010279,166.66666666666666,714.2857142857142,403.22580645161287,54.466230936819166,34.013605442176875,1431.3757855666136,18
7702,shroomz #7702,480.7692307692308,44.09171075837742,80.9061488673139,714.2857142857142,29.342723004694832,37.764350453172206,34.013605442176875,1421.1734835806803,19
5939,shroomz #5939,122.54901960784312,87.71929824561401,166.66666666666666,265.9574468085106,403.22580645161287,333.3333333333333,29.761904761904763,1409.2134758754853,20
4326,shroomz #4326,120.1923076923077,124.37810945273633,33.003300330033,714.2857142857142,165.56291390728475,208.33333333333331,34.129692832764505,1399.8853718341738,21
4889,shroomz #4889,862.0689655172414,63.13131313131312,166.66666666666666,30.525030525030523,59.1016548463357,144.50867052023122,42.016806722689076,1368.019107929508,22
567,shroomz #567,480.7692307692308,75.3012048192771,46.44681839294009,308.641975308642,215.51724137931035,144.50867052023122,74.6268656716418,1345.8120068612732,23
3373,shroomz #3373,862.0689655172414,36.71071953010279,80.9061488673139,24.582104228121924,59.1016548463357,235.8490566037736,34.129692832764505,1333.3483424256538,24
958,shroomz #958,23.58490566037736,87.71929824561401,46.44681839294009,714.2857142857142,48.169556840077064,333.3333333333333,57.80346820809249,1311.3430949661486,25
4602,shroomz #4602,245.09803921568624,44.09171075837742,33.545790003354576,714.2857142857142,95.05703422053232,144.50867052023122,33.557046979865774,1310.1440059837619,26
750,shroomz #750,862.0689655172414,133.68983957219248,33.003300330033,159.23566878980893,44.88330341113106,37.764350453172206,33.557046979865774,1304.202475053445,27
773,shroomz #773,862.0689655172414,58.685446009389665,166.66666666666666,96.89922480620154,29.342723004694832,54.466230936819166,32.67973856209151,1300.8089955031046,28
7122,shroomz #7122,862.0689655172414,36.549707602339176,166.66666666666666,96.89922480620154,33.921302578018995,54.466230936819166,42.016806722689076,1292.5889048299762,29
3007,shroomz #3007,195.3125,87.71929824561401,80.9061488673139,431.0344827586207,403.22580645161287,27.322404371584696,60.24096385542168,1285.7616045501682,30
8787,shroomz #8787,480.7692307692308,87.71929824561401,46.44681839294009,45.12635379061372,403.22580645161287,168.9189189189189,39.37007874015748,1271.5765053090877,31
3516,shroomz #3516,195.3125,38.167938931297705,166.66666666666666,431.0344827586207,138.12154696132595,168.9189189189189,128.2051282051282,1266.4271824419582,32
7800,shroomz #7800,27.716186252771617,36.549707602339176,80.9061488673139,714.2857142857142,165.56291390728475,208.33333333333331,32.67973856209151,1266.0337428108485,33
4479,shroomz #4479,862.0689655172414,87.71929824561401,33.003300330033,170.06802721088437,40.71661237785016,30.339805825242713,29.761904761904763,1253.6779142687706,34
4105,shroomz #4105,22.007042253521124,44.09171075837742,166.66666666666666,714.2857142857142,72.8862973760933,144.50867052023122,88.49557522123894,1252.941677081843,35
9249,shroomz #9249,862.0689655172414,37.14710252600297,33.003300330033,30.525030525030523,111.60714285714286,144.50867052023122,32.67973856209151,1251.5399508377732,36
4653,shroomz #4653,73.09941520467835,36.549707602339176,46.44681839294009,714.2857142857142,111.60714285714286,235.8490566037736,32.467532467532465,1250.3053874141208,37
4969,shroomz #4969,47.98464491362763,133.68983957219248,80.9061488673139,714.2857142857142,72.8862973760933,168.9189189189189,30.959752321981423,1249.631316255842,38
6951,shroomz #6951,862.0689655172414,177.30496453900707,33.003300330033,34.01360544217687,72.8862973760933,29.205607476635514,39.37007874015748,1247.8528194213445,39
2521,shroomz #2521,245.09803921568624,36.549707602339176,33.545790003354576,714.2857142857142,59.1016548463357,28.058361391694724,128.2051282051282,1244.8443955502528,40
4463,shroomz #4463,862.0689655172414,75.3012048192771,80.9061488673139,39.0625,59.1016548463357,37.764350453172206,88.49557522123894,1242.7003997245793,41
678,shroomz #678,297.6190476190476,36.71071953010279,166.66666666666666,265.9574468085106,268.81720430107526,168.9189189189189,32.67973856209151,1237.3697424064133,42
3987,shroomz #3987,245.09803921568624,36.603221083455345,33.003300330033,714.2857142857142,29.00232018561485,144.50867052023122,34.72222222222222,1237.2234878429567,43
1962,shroomz #1962,862.0689655172414,75.3012048192771,80.9061488673139,61.88118811881188,33.921302578018995,80.38585209003216,42.016806722689076,1236.4814687133846,44
4956,shroomz #4956,178.57142857142856,133.68983957219248,80.9061488673139,61.88118811881188,403.22580645161287,333.3333333333333,34.129692832764505,1225.7374377474573,45
2109,shroomz #2109,862.0689655172414,58.685446009389665,166.66666666666666,39.0625,30.413625304136254,33.96739130434783,31.948881789137378,1222.8134765909192,46
7968,shroomz #7968,480.7692307692308,63.13131313131312,33.003300330033,431.0344827586207,30.67484662576687,144.50867052023122,39.21568627450981,1222.3375304097053,47
5846,shroomz #5846,862.0689655172414,37.14710252600297,33.545790003354576,39.0625,59.1016548463357,80.38585209003216,88.49557522123894,1199.8074402042057,48
7278,shroomz #7278,22.007042253521124,177.30496453900707,33.545790003354576,431.0344827586207,268.81720430107526,208.33333333333331,57.80346820809249,1198.8462853970045,49
49,shroomz #49,90.57971014492753,38.167938931297705,166.66666666666666,96.89922480620154,403.22580645161287,333.3333333333333,65.78947368421052,1194.66215401825,50
1376,shroomz #1376,480.7692307692308,36.549707602339176,166.66666666666666,265.9574468085106,165.56291390728475,29.171528588098017,46.948356807511736,1191.625851149642,51
1000,shroomz #1000,178.57142857142856,98.4251968503937,80.9061488673139,714.2857142857142,33.921302578018995,54.466230936819166,29.761904761904763,1190.3379268515935,52
1018,shroomz #1018,245.09803921568624,124.37810945273633,80.9061488673139,431.0344827586207,40.71661237785016,235.8490566037736,31.152647975077883,1189.1350972510588,53
9837,shroomz #9837,480.7692307692308,98.4251968503937,166.66666666666666,24.582104228121924,215.51724137931035,168.9189189189189,32.67973856209151,1187.5590973747337,54
2487,shroomz #2487,297.6190476190476,63.13131313131312,33.003300330033,431.0344827586207,268.81720430107526,29.171528588098017,55.55555555555556,1178.3324322837434,55
6652,shroomz #6652,245.09803921568624,177.30496453900707,33.003300330033,308.641975308642,48.169556840077064,333.3333333333333,32.467532467532465,1178.0187020343112,56
1541,shroomz #1541,862.0689655172414,133.68983957219248,33.003300330033,24.582104228121924,40.71661237785016,37.764350453172206,34.129692832764505,1165.954865311376,57
1323,shroomz #1323,480.7692307692308,37.14710252600297,80.9061488673139,308.641975308642,138.12154696132595,80.38585209003216,39.37007874015748,1165.3419352627052,58
7354,shroomz #7354,297.6190476190476,36.603221083455345,166.66666666666666,431.0344827586207,30.413625304136254,168.9189189189189,32.467532467532465,1163.723494818378,59
9713,shroomz #9713,195.3125,98.4251968503937,80.9061488673139,308.641975308642,268.81720430107526,144.50867052023122,55.55555555555556,1152.1672514032116,60
8543,shroomz #8543,178.57142857142856,124.37810945273633,33.003300330033,714.2857142857142,30.413625304136254,30.339805825242713,32.78688524590164,1143.7788690151929,61
4988,shroomz #4988,27.716186252771617,35.86800573888092,33.545790003354576,265.9574468085106,29.726516052318672,29.171528588098017,714.2857142857143,1136.2711877296488,62
2922,shroomz #2922,862.0689655172414,75.3012048192771,46.44681839294009,39.0625,30.413625304136254,37.764350453172206,39.21568627450981,1130.273150761277,63
3212,shroomz #3212,862.0689655172414,36.603221083455345,80.9061488673139,24.975024975024976,30.562347188264056,64.1025641025641,30.769230769230766,1129.9875025030947,64
528,shroomz #528,178.57142857142856,35.16174402250351,33.003300330033,308.641975308642,403.22580645161287,30.339805825242713,140.8450704225352,1129.789130931998,65
5,shroomz #5,862.0689655172414,98.4251968503937,33.545790003354576,24.70355731225296,33.921302578018995,42.3728813559322,32.67973856209151,1127.7174321792852,66
2259,shroomz #2259,28.6697247706422,133.68983957219248,80.9061488673139,714.2857142857142,30.413625304136254,104.16666666666666,29.761904761904763,1121.8936242285706,67
8560,shroomz #8560,195.3125,36.549707602339176,166.66666666666666,431.0344827586207,59.1016548463357,104.16666666666666,128.2051282051282,1121.036806745757,68
6180,shroomz #6180,90.57971014492753,124.37810945273633,33.003300330033,61.88118811881188,30.413625304136254,64.1025641025641,714.2857142857143,1118.6442117389233,69
6453,shroomz #6453,297.6190476190476,63.13131313131312,166.66666666666666,112.61261261261261,268.81720430107526,168.9189189189189,39.37007874015748,1117.1358419897915,70
5399,shroomz #5399,28.6697247706422,44.09171075837742,46.44681839294009,714.2857142857142,35.36067892503536,80.38585209003216,163.93442622950818,1113.1749254522497,71
2150,shroomz #2150,862.0689655172414,34.3878954607978,46.44681839294009,30.525030525030523,40.71661237785016,64.1025641025641,30.581039755351682,1108.8289261317757,72
4982,shroomz #4982,297.6190476190476,36.71071953010279,166.66666666666666,159.23566878980893,268.81720430107526,50.91649694501019,117.6470588235294,1097.6128626752406,73
5672,shroomz #5672,862.0689655172414,35.16174402250351,46.44681839294009,27.502750275027505,29.00232018561485,54.466230936819166,42.016806722689076,1096.6656360528357,74
3246,shroomz #3246,480.7692307692308,52.96610169491526,166.66666666666666,61.88118811881188,48.169556840077064,235.8490566037736,46.948356807511736,1093.250157500987,75
9436,shroomz #9436,195.3125,34.3878954607978,33.545790003354576,714.2857142857142,30.562347188264056,50.91649694501019,33.557046979865774,1092.5677908630068,76
2494,shroomz #2494,297.6190476190476,87.71929824561401,166.66666666666666,74.62686567164178,403.22580645161287,27.808676307007786,33.557046979865774,1091.2234079414566,77
2900,shroomz #2900,61.72839506172839,36.549707602339176,166.66666666666666,24.70355731225296,33.921302578018995,50.91649694501019,714.2857142857143,1088.7718404517307,78
1514,shroomz #1514,297.6190476190476,45.955882352941174,33.545790003354576,431.0344827586207,30.67484662576687,208.33333333333331,39.21568627450981,1086.379068967574,79
5737,shroomz #5737,73.09941520467835,98.4251968503937,46.44681839294009,308.641975308642,403.22580645161287,37.764350453172206,117.6470588235294,1085.2506214849689,80
1236,shroomz #1236,297.6190476190476,37.14710252600297,33.545790003354576,431.0344827586207,165.56291390728475,54.466230936819166,65.78947368421052,1085.1650414353403,81
3697,shroomz #3697,245.09803921568624,133.68983957219248,166.66666666666666,265.9574468085106,29.726516052318672,208.33333333333331,31.948881789137378,1081.4207234378453,82
9068,shroomz #9068,22.007042253521124,34.3878954607978,80.9061488673139,30.525030525030523,138.12154696132595,54.466230936819166,714.2857142857143,1074.6996092905229,83
599,shroomz #599,862.0689655172414,38.167938931297705,46.44681839294009,34.01360544217687,35.36067892503536,28.058361391694724,29.761904761904763,1073.878273362291,84
7463,shroomz #7463,480.7692307692308,58.685446009389665,46.44681839294009,24.582104228121924,403.22580645161287,27.808676307007786,30.769230769230766,1072.2873129275338,85
2590,shroomz #2590,862.0689655172414,36.71071953010279,33.545790003354576,24.975024975024976,40.71661237785016,27.808676307007786,43.66812227074236,1069.493910981324,86
4957,shroomz #4957,22.20248667850799,75.3012048192771,166.66666666666666,431.0344827586207,268.81720430107526,64.1025641025641,31.152647975077883,1059.2772573017896,87
6632,shroomz #6632,480.7692307692308,177.30496453900707,166.66666666666666,74.62686567164178,95.05703422053232,27.322404371584696,32.67973856209151,1054.4269048007548,88
1801,shroomz #1801,61.72839506172839,35.86800573888092,46.44681839294009,714.2857142857142,30.413625304136254,97.27626459143967,65.78947368421052,1051.8082970590501,89
364,shroomz #364,47.98464491362763,98.4251968503937,80.9061488673139,714.2857142857142,48.169556840077064,30.339805825242713,31.152647975077883,1051.263715557447,90
3994,shroomz #3994,297.6190476190476,133.68983957219248,166.66666666666666,112.61261261261261,215.51724137931035,64.1025641025641,57.80346820809249,1048.0114401604862,91
3102,shroomz #3102,61.72839506172839,63.13131313131312,80.9061488673139,308.641975308642,165.56291390728475,333.3333333333333,32.78688524590164,1046.090964855517,92
9357,shroomz #9357,297.6190476190476,36.549707602339176,46.44681839294009,265.9574468085106,33.921302578018995,333.3333333333333,30.581039755351682,1044.4086960895415,93
5424,shroomz #5424,47.98464491362763,45.955882352941174,166.66666666666666,308.641975308642,403.22580645161287,28.058361391694724,42.016806722689076,1042.550143807874,94
2992,shroomz #2992,61.72839506172839,75.3012048192771,33.545790003354576,714.2857142857142,95.05703422053232,28.058361391694724,34.129692832764505,1042.1061926150658,95
9418,shroomz #9418,245.09803921568624,36.549707602339176,166.66666666666666,431.0344827586207,40.71661237785016,42.3728813559322,78.74015748031496,1041.17854745741,96
8255,shroomz #8255,23.58490566037736,36.549707602339176,166.66666666666666,170.06802721088437,35.36067892503536,333.3333333333333,270.27027027027026,1035.8335896689064,97
6185,shroomz #6185,120.1923076923077,177.30496453900707,33.003300330033,431.0344827586207,44.88330341113106,168.9189189189189,57.80346820809249,1033.140745858111,98
458,shroomz #458,245.09803921568624,35.16174402250351,166.66666666666666,50.0,268.81720430107526,235.8490566037736,30.581039755351682,1032.173750565057,99
1478,shroomz #1478,297.6190476190476,36.71071953010279,33.545790003354576,159.23566878980893,268.81720430107526,104.16666666666666,128.2051282051282,1028.300225115184,100
777,shroomz #777,22.977941176470587,98.4251968503937,166.66666666666666,96.89922480620154,403.22580645161287,208.33333333333331,31.152647975077883,1027.6808172597564,101
500,shroomz #500,73.09941520467835,45.955882352941174,80.9061488673139,265.9574468085106,403.22580645161287,80.38585209003216,74.6268656716418,1024.1574174467307,102
3542,shroomz #3542,28.6697247706422,45.955882352941174,33.003300330033,45.12635379061372,59.1016548463357,97.27626459143967,714.2857142857143,1023.4188949677198,103
856,shroomz #856,480.7692307692308,52.96610169491526,166.66666666666666,45.12635379061372,30.562347188264056,208.33333333333331,32.467532467532465,1016.8915659105562,104
3204,shroomz #3204,178.57142857142856,124.37810945273633,166.66666666666666,170.06802721088437,215.51724137931035,50.91649694501019,109.89010989010988,1016.0080801161463,105
7246,shroomz #7246,195.3125,177.30496453900707,80.9061488673139,265.9574468085106,30.67484662576687,208.33333333333331,55.55555555555556,1014.0447957294874,106
1858,shroomz #1858,61.72839506172839,36.549707602339176,33.545790003354576,714.2857142857142,44.88330341113106,33.96739130434783,88.49557522123894,1013.4558768898542,107
4692,shroomz #4692,47.98464491362763,45.955882352941174,46.44681839294009,714.2857142857142,72.8862973760933,27.322404371584696,57.80346820809249,1012.6852299009936,108
6553,shroomz #6553,480.7692307692308,38.167938931297705,80.9061488673139,265.9574468085106,72.8862973760933,28.058361391694724,42.016806722689076,1008.7622308668301,109
5079,shroomz #5079,480.7692307692308,36.549707602339176,33.003300330033,159.23566878980893,30.413625304136254,235.8490566037736,32.67973856209151,1008.5003279614133,110
1411,shroomz #1411,61.72839506172839,36.549707602339176,80.9061488673139,714.2857142857142,48.169556840077064,28.058361391694724,33.222591362126245,1002.9204754109937,111
7549,shroomz #7549,480.7692307692308,45.955882352941174,166.66666666666666,74.62686567164178,29.726516052318672,168.9189189189189,34.129692832764505,1000.7937732644823,112
3702,shroomz #3702,480.7692307692308,37.14710252600297,33.545790003354576,265.9574468085106,111.60714285714286,29.171528588098017,39.21568627450981,997.4139278268497,113
6846,shroomz #6846,245.09803921568624,35.16174402250351,33.003300330033,431.0344827586207,59.1016548463357,29.171528588098017,163.93442622950818,996.5051759907853,114
7225,shroomz #7225,61.72839506172839,35.16174402250351,46.44681839294009,714.2857142857142,40.71661237785016,50.91649694501019,46.948356807511736,996.2041378932583,115
3335,shroomz #3335,22.007042253521124,37.14710252600297,80.9061488673139,714.2857142857142,35.36067892503536,37.764350453172206,65.78947368421052,993.2605109949703,116
2505,shroomz #2505,297.6190476190476,133.68983957219248,33.003300330033,308.641975308642,72.8862973760933,80.38585209003216,65.78947368421052,992.015785980251,117
8084,shroomz #8084,480.7692307692308,36.549707602339176,80.9061488673139,34.01360544217687,95.05703422053232,208.33333333333331,55.55555555555556,991.1846157904819,118
3921,shroomz #3921,90.57971014492753,52.96610169491526,166.66666666666666,265.9574468085106,48.169556840077064,333.3333333333333,29.761904761904763,987.4347202503352,119
6878,shroomz #6878,122.54901960784312,133.68983957219248,166.66666666666666,45.12635379061372,111.60714285714286,333.3333333333333,74.07407407407408,987.0464299018663,120
6302,shroomz #6302,178.57142857142856,37.14710252600297,166.66666666666666,24.975024975024976,403.22580645161287,144.50867052023122,30.959752321981423,986.0544520329487,121
4718,shroomz #4718,245.09803921568624,177.30496453900707,80.9061488673139,308.641975308642,111.60714285714286,28.058361391694724,34.129692832764505,985.7463250122512,122
1884,shroomz #1884,480.7692307692308,133.68983957219248,80.9061488673139,27.502750275027505,59.1016548463357,168.9189189189189,34.129692832764505,985.0182360817839,123
2975,shroomz #2975,178.57142857142856,38.167938931297705,46.44681839294009,308.641975308642,44.88330341113106,333.3333333333333,34.129692832764505,984.1744907815371,124
3001,shroomz #3001,480.7692307692308,133.68983957219248,46.44681839294009,27.502750275027505,95.05703422053232,168.9189189189189,30.769230769230766,983.1538229180728,125
6152,shroomz #6152,195.3125,36.549707602339176,33.545790003354576,431.0344827586207,215.51724137931035,33.96739130434783,33.557046979865774,979.4841600278384,126
5519,shroomz #5519,480.7692307692308,37.14710252600297,33.003300330033,265.9574468085106,95.05703422053232,27.322404371584696,39.21568627450981,978.4722053004041,127
1591,shroomz #1591,178.57142857142856,36.71071953010279,33.003300330033,431.0344827586207,30.413625304136254,235.8490566037736,32.67973856209151,978.2623516601865,128
9867,shroomz #9867,22.20248667850799,35.86800573888092,80.9061488673139,39.0625,30.67484662576687,54.466230936819166,714.2857142857143,977.4659331330031,129
4571,shroomz #4571,22.007042253521124,177.30496453900707,33.545790003354576,431.0344827586207,44.88330341113106,235.8490566037736,32.67973856209151,977.3043781314997,130
6427,shroomz #6427,480.7692307692308,45.955882352941174,33.545790003354576,39.0625,215.51724137931035,104.16666666666666,55.55555555555556,974.572866727059,131
910,shroomz #910,480.7692307692308,124.37810945273633,33.003300330033,34.01360544217687,30.413625304136254,235.8490566037736,32.467532467532465,970.8944603696193,132
2644,shroomz #2644,195.3125,98.4251968503937,33.545790003354576,39.0625,215.51724137931035,333.3333333333333,55.55555555555556,970.7521171219474,133
6297,shroomz #6297,195.3125,37.14710252600297,80.9061488673139,308.641975308642,268.81720430107526,42.3728813559322,36.90036900369004,970.0981813626564,134
4911,shroomz #4911,122.54901960784312,133.68983957219248,166.66666666666666,265.9574468085106,165.56291390728475,80.38585209003216,33.557046979865774,968.3687856323954,135
89,shroomz #89,297.6190476190476,35.16174402250351,80.9061488673139,170.06802721088437,72.8862973760933,235.8490566037736,74.6268656716418,967.1171873712581,136
4634,shroomz #4634,22.20248667850799,36.549707602339176,80.9061488673139,714.2857142857142,30.67484662576687,33.96739130434783,46.948356807511736,965.5346521715018,137
2221,shroomz #2221,480.7692307692308,45.955882352941174,166.66666666666666,61.88118811881188,59.1016548463357,104.16666666666666,43.66812227074236,962.2094116913952,138
7316,shroomz #7316,245.09803921568624,87.71929824561401,46.44681839294009,112.61261261261261,30.562347188264056,333.3333333333333,105.26315789473685,961.0356068831873,139
5279,shroomz #5279,23.58490566037736,35.86800573888092,80.9061488673139,45.12635379061372,30.67484662576687,29.171528588098017,714.2857142857143,959.6175035567651,140
4891,shroomz #4891,480.7692307692308,34.3878954607978,33.545790003354576,308.641975308642,30.562347188264056,37.764350453172206,30.581039755351682,956.2526289388131,141
225,shroomz #225,35.31073446327683,35.16174402250351,33.003300330033,265.9574468085106,215.51724137931035,333.3333333333333,34.72222222222222,953.0060225591897,142
7736,shroomz #7736,245.09803921568624,133.68983957219248,33.545790003354576,39.0625,403.22580645161287,50.91649694501019,46.948356807511736,952.4868289953681,143
9234,shroomz #9234,195.3125,133.68983957219248,80.9061488673139,431.0344827586207,44.88330341113106,27.322404371584696,39.0625,952.2111789808428,144
824,shroomz #824,47.98464491362763,36.549707602339176,46.44681839294009,714.2857142857142,30.67484662576687,28.058361391694724,46.948356807511736,950.9484500195945,145
6470,shroomz #6470,120.1923076923077,63.13131313131312,33.545790003354576,265.9574468085106,403.22580645161287,27.808676307007786,36.90036900369004,950.7617093977967,146
5926,shroomz #5926,22.20248667850799,35.86800573888092,46.44681839294009,431.0344827586207,268.81720430107526,97.27626459143967,46.948356807511736,948.5936192689763,147
2217,shroomz #2217,480.7692307692308,133.68983957219248,166.66666666666666,45.12635379061372,59.1016548463357,29.205607476635514,32.467532467532465,947.0268855892073,148
5494,shroomz #5494,22.20248667850799,87.71929824561401,166.66666666666666,431.0344827586207,35.36067892503536,168.9189189189189,34.72222222222222,946.6247544155858,149
6544,shroomz #6544,27.716186252771617,58.685446009389665,33.545790003354576,45.12635379061372,30.67484662576687,33.96739130434783,714.2857142857143,944.0017282719587,150
8654,shroomz #8654,480.7692307692308,124.37810945273633,166.66666666666666,74.62686567164178,33.921302578018995,29.171528588098017,33.557046979865774,943.0907507062582,151
3925,shroomz #3925,40.518638573743914,52.96610169491526,46.44681839294009,27.502750275027505,33.921302578018995,27.322404371584696,714.2857142857143,942.9637301719448,152
2677,shroomz #2677,28.6697247706422,35.16174402250351,46.44681839294009,39.0625,35.36067892503536,42.3728813559322,714.2857142857143,941.3600617527677,153
4797,shroomz #4797,22.977941176470587,35.16174402250351,33.545790003354576,61.88118811881188,40.71661237785016,30.339805825242713,714.2857142857143,938.9087958099477,154
1991,shroomz #1991,297.6190476190476,36.549707602339176,33.545790003354576,308.641975308642,33.921302578018995,28.058361391694724,200.0,938.336184503097,155
6987,shroomz #6987,297.6190476190476,36.603221083455345,33.545790003354576,170.06802721088437,268.81720430107526,97.27626459143967,32.467532467532465,936.3970872767893,156
8632,shroomz #8632,480.7692307692308,44.09171075837742,46.44681839294009,39.0625,29.00232018561485,208.33333333333331,88.49557522123894,936.2014886607354,157
945,shroomz #945,480.7692307692308,44.09171075837742,166.66666666666666,96.89922480620154,30.413625304136254,28.058361391694724,88.49557522123894,935.3943949175464,158
3069,shroomz #3069,297.6190476190476,36.549707602339176,33.003300330033,24.975024975024976,403.22580645161287,54.466230936819166,85.47008547008546,935.3092033849623,159
6732,shroomz #6732,297.6190476190476,133.68983957219248,80.9061488673139,24.975024975024976,29.00232018561485,333.3333333333333,32.67973856209151,932.2054531146188,160
1498,shroomz #1498,178.57142857142856,52.96610169491526,80.9061488673139,170.06802721088437,72.8862973760933,333.3333333333333,42.016806722689076,930.7481437766578,161
2120,shroomz #2120,480.7692307692308,44.09171075837742,80.9061488673139,24.70355731225296,215.51724137931035,50.91649694501019,30.959752321981423,927.8641383534772,162
1441,shroomz #1441,22.977941176470587,52.96610169491526,33.003300330033,24.975024975024976,44.88330341113106,33.96739130434783,714.2857142857143,927.058777177637,163
5879,shroomz #5879,297.6190476190476,36.549707602339176,80.9061488673139,308.641975308642,138.12154696132595,30.339805825242713,33.222591362126245,925.4008235460375,164
3587,shroomz #3587,73.09941520467835,52.96610169491526,46.44681839294009,265.9574468085106,403.22580645161287,42.3728813559322,41.32231404958678,925.3907839581763,165
3759,shroomz #3759,480.7692307692308,98.4251968503937,33.003300330033,24.461839530332682,40.71661237785016,208.33333333333331,39.37007874015748,925.079591931331,166
4798,shroomz #4798,28.6697247706422,34.3878954607978,33.003300330033,714.2857142857142,29.342723004694832,54.466230936819166,30.581039755351682,924.7366285440529,167
3056,shroomz #3056,245.09803921568624,36.549707602339176,33.545790003354576,308.641975308642,215.51724137931035,33.96739130434783,46.948356807511736,920.2685016211918,168
9486,shroomz #9486,120.1923076923077,98.4251968503937,166.66666666666666,431.0344827586207,40.71661237785016,30.339805825242713,32.67973856209151,920.0548107331732,169
5132,shroomz #5132,28.6697247706422,98.4251968503937,80.9061488673139,39.0625,403.22580645161287,235.8490566037736,32.78688524590164,918.9253187896379,170
5560,shroomz #5560,22.977941176470587,98.4251968503937,166.66666666666666,431.0344827586207,29.342723004694832,29.205607476635514,140.8450704225352,918.4976883560171,171
17,shroomz #17,22.977941176470587,35.16174402250351,46.44681839294009,170.06802721088437,403.22580645161287,208.33333333333331,31.152647975077883,917.3663185628226,172
2905,shroomz #2905,47.98464491362763,63.13131313131312,166.66666666666666,431.0344827586207,111.60714285714286,64.1025641025641,32.67973856209151,917.2065529920267,173
3590,shroomz #3590,245.09803921568624,38.167938931297705,46.44681839294009,308.641975308642,33.921302578018995,208.33333333333331,34.013605442176875,914.6230132020953,174
5198,shroomz #5198,28.6697247706422,35.16174402250351,166.66666666666666,308.641975308642,40.71661237785016,64.1025641025641,270.27027027027026,914.229557519139,175
1288,shroomz #1288,22.977941176470587,87.71929824561401,46.44681839294009,308.641975308642,268.81720430107526,144.50867052023122,34.72222222222222,913.8341301671954,176
6882,shroomz #6882,297.6190476190476,37.14710252600297,33.003300330033,308.641975308642,165.56291390728475,30.339805825242713,41.32231404958678,913.6364595658397,177
7746,shroomz #7746,297.6190476190476,87.71929824561401,80.9061488673139,112.61261261261261,268.81720430107526,30.339805825242713,34.72222222222222,912.7363396931283,178
9676,shroomz #9676,40.518638573743914,63.13131313131312,33.003300330033,431.0344827586207,268.81720430107526,27.808676307007786,46.948356807511736,911.2619722093053,179
7473,shroomz #7473,195.3125,63.13131313131312,166.66666666666666,30.525030525030523,268.81720430107526,80.38585209003216,105.26315789473685,910.1017246088545,180
8094,shroomz #8094,245.09803921568624,36.71071953010279,80.9061488673139,96.89922480620154,35.36067892503536,235.8490566037736,178.57142857142858,909.3952965195421,181
