TOKEN_ID,TOKEN_NAME,Background,Skin,Clothes,Chain,Mouth,Ears,Eyes,Hat,Horns,NUM_TRAITS,RARITY_SCORE,Rank
2636,SFTD Devil #2636,11.700091575091575,35.5891364902507,25.724496644295304,3.0540217521214292,4.871877979027645,4.702429149797571,96.6086956521739,4.2208457218368025,1368.910714285714,23.142339622641508,1578.5246488729504,11
6163,SFTD Devil #6163,11.296640141467726,15.676687116564418,19.605882352941176,77.08295625942685,34.53108108108108,25.668508287292816,3.382039573820396,4.2208457218368025,1368.910714285714,14.806180589087399,1575.1815354092328,12
5745,SFTD Devil #5745,16.900132275132275,15.676687116564418,21.65508474576271,3.0540217521214292,4.871877979027645,4.702429149797571,101.0,4.2208457218368025,1368.910714285714,23.142339622641508,1564.1341326485983,13
3330,SFTD Devil #3330,35.78851540616246,67.6005291005291,19.605882352941176,3.0540217521214292,4.871877979027645,29.655319148936172,8.623544631306597,4.2208457218368025,1368.910714285714,10.797042253521127,1553.1282926320964,14
119,SFTD Devil #119,10.489737274220031,9.016584333098095,9.104394299287412,3.0540217521214292,13.020636942675159,4.702429149797571,96.6086956521739,4.2208457218368025,1368.910714285714,23.142339622641508,1542.2703990335658,15
3321,SFTD Devil #3321,21.188225538971807,15.676687116564418,9.104394299287412,3.0540217521214292,34.53108108108108,33.02843601895734,34.01020408163265,4.2208457218368025,1368.910714285714,10.797042253521127,1534.521652149688,16
4256,SFTD Devil #4256,17.7821851078636,67.6005291005291,9.929922279792747,3.0540217521214292,4.871877979027645,33.26491646778043,8.623544631306597,4.2208457218368025,1368.910714285714,10.797042253521127,1529.0555995794934,17
3623,SFTD Devil #3623,22.18142361111111,9.016584333098095,19.656153846153845,3.0540217521214292,49.85951219512195,25.668508287292816,9.99400299850075,4.2208457218368025,1368.910714285714,10.797042253521127,1523.3588092844718,18
6312,SFTD Devil #6312,31.08637469586375,18.409942363112393,25.724496644295304,3.0540217521214292,4.871877979027645,4.702429149797571,24.152173913043477,4.2208457218368025,1368.910714285714,23.142339622641508,1508.2752161274539,19
447,SFTD Devil #447,16.900132275132275,35.49027777777778,19.656153846153845,3.0540217521214292,4.871877979027645,4.702429149797571,3.382039573820396,4.2208457218368025,1368.910714285714,23.142339622641508,1484.3308319840232,20
741,SFTD Devil #741,152.10119047619048,35.5891364902507,19.605882352941176,3.0540217521214292,35.49027777777778,25.668508287292816,39.21176470588235,4.2208457218368025,1152.7669172932328,10.797042253521127,1478.5055871110474,21
1218,SFTD Devil #1218,11.700091575091575,10.845925297113753,9.104394299287412,3.0540217521214292,14.685632183908046,33.02843601895734,8.623544631306597,4.2208457218368025,1368.910714285714,10.797042253521127,1474.9706480188581,22
1709,SFTD Devil #1709,10.489737274220031,15.676687116564418,9.104394299287412,3.0540217521214292,4.871877979027645,29.655319148936172,14.335483870967742,4.2208457218368025,1368.910714285714,10.797042253521127,1471.1161237021968,23
1803,SFTD Devil #1803,78.14373088685015,9.36007326007326,30.78674698795181,77.08295625942685,14.685632183908046,33.26491646778043,34.01020408163265,4.2208457218368025,1152.7669172932328,14.806180589087399,1449.1282037317803,24
6301,SFTD Devil #6301,11.296640141467726,9.36007326007326,8.260668103448277,3.0540217521214292,14.685632183908046,87.66037735849055,81.29268292682927,4.2208457218368025,1152.7669172932328,23.142339622641508,1395.7401983640495,25
1119,SFTD Devil #1119,16.900132275132275,9.016584333098095,9.929922279792747,103.8739837398374,27.111936339522543,4.702429149797571,52.48818897637795,4.2208457218368025,1152.7669172932328,10.797042253521127,1391.8079823621495,26
5896,SFTD Devil #5896,10.489737274220031,10.845925297113753,17.66336405529954,3.0540217521214292,79.23410852713178,87.66037735849055,3.382039573820396,4.2208457218368025,1152.7669172932328,10.797042253521127,1380.1143791067882,27
6605,SFTD Devil #6605,21.188225538971807,35.5891364902507,9.929922279792747,3.0540217521214292,31.644582043343657,29.655319148936172,48.65693430656935,4.2208457218368025,1152.7669172932328,10.797042253521127,1347.5029468285766,28
3664,SFTD Devil #3664,10.489737274220031,15.676687116564418,20.388031914893617,3.0540217521214292,74.06666666666666,20.0835734870317,14.335483870967742,4.2208457218368025,1152.7669172932328,10.797042253521127,1325.8790073510563,29
4619,SFTD Devil #4619,34.07066666666667,15.676687116564418,9.929922279792747,3.0540217521214292,31.644582043343657,33.02843601895734,26.879032258064516,4.2208457218368025,1152.7669172932328,10.797042253521127,1322.0681534041016,30
2947,SFTD Devil #2947,11.700091575091575,9.016584333098095,9.104394299287412,3.0540217521214292,19.506106870229008,83.46107784431138,9.99400299850075,4.2208457218368025,1152.7669172932328,10.797042253521127,1313.6210849412305,31
4035,SFTD Devil #4035,10.489737274220031,9.016584333098095,9.929922279792747,77.08295625942685,4.871877979027645,4.702429149797571,20.89655172413793,4.2208457218368025,1152.7669172932328,10.797042253521127,1304.7748642680915,32
2417,SFTD Devil #2417,11.296640141467726,10.845925297113753,19.605882352941176,3.0540217521214292,28.550837988826814,4.702429149797571,39.21176470588235,4.2208457218368025,1152.7669172932328,23.142339622641508,1297.397604025862,33
5355,SFTD Devil #5355,35.78851540616246,9.36007326007326,24.728709677419356,3.0540217521214292,14.685632183908046,4.702429149797571,20.89655172413793,4.2208457218368025,1152.7669172932328,23.142339622641508,1293.3460357913311,34
1051,SFTD Devil #1051,11.700091575091575,15.676687116564418,19.605882352941176,3.0540217521214292,27.111936339522543,4.702429149797571,20.89655172413793,4.2208457218368025,1152.7669172932328,23.142339622641508,1282.8777026478876,35
6662,SFTD Devil #6662,11.700091575091575,9.016584333098095,9.104394299287412,3.0540217521214292,13.020636942675159,4.702429149797571,49.37777777777778,4.2208457218368025,1152.7669172932328,23.142339622641508,1280.1060384675602,36
4919,SFTD Devil #4919,11.700091575091575,35.5891364902507,19.656153846153845,3.0540217521214292,13.020636942675159,20.0835734870317,8.623544631306597,4.2208457218368025,1152.7669172932328,10.797042253521127,1279.5119639932218,37
3262,SFTD Devil #3262,21.188225538971807,9.36007326007326,8.260668103448277,3.0540217521214292,4.871877979027645,33.26491646778043,3.382039573820396,4.2208457218368025,1152.7669172932328,23.142339622641508,1263.5119253129542,38
4295,SFTD Devil #4295,10.489737274220031,9.36007326007326,20.388031914893617,3.0540217521214292,31.644582043343657,4.702429149797571,3.382039573820396,4.2208457218368025,1152.7669172932328,23.142339622641508,1263.151017605981,39
495,SFTD Devil #495,11.296640141467726,9.36007326007326,9.104394299287412,3.0540217521214292,4.871877979027645,20.0835734870317,9.99400299850075,4.2208457218368025,1152.7669172932328,10.797042253521127,1235.5493891861006,40
1025,SFTD Devil #1025,9.37037037037037,10.845925297113753,9.929922279792747,3.0540217521214292,13.020636942675159,4.702429149797571,3.382039573820396,4.2208457218368025,1152.7669172932328,23.142339622641508,1234.4354480034026,41
13,SFTD Devil #13,152.10119047619048,185.16666666666666,19.605882352941176,243.36190476190475,27.111936339522543,158.38636363636363,62.88679245283019,113.56888888888888,15.678290213723281,101.53509933774833,1079.4030151267798,42
58,SFTD Devil #58,47.05893186003683,311.6219512195122,52.50616438356164,193.58333333333331,34.53108108108108,87.66037735849055,39.21176470588235,266.17708333333326,29.20342857142857,14.806180589087399,1076.3602964357474,43
56,SFTD Devil #56,16.900132275132275,131.71649484536084,111.1,340.70666666666665,74.06666666666666,87.66037735849055,96.6086956521739,17.454234972677593,6.926809433450798,101.53509933774833,984.6751772083675,44
39,SFTD Devil #39,139.63387978142075,67.6005291005291,9.929922279792747,77.08295625942685,79.23410852713178,232.29999999999998,81.29268292682927,163.80128205128202,6.926809433450798,101.53509933774833,959.3372696976114,45
28,SFTD Devil #28,34.07066666666667,131.71649484536084,50.76754966887417,243.36190476190475,35.49027777777778,83.46107784431138,62.88679245283019,266.17708333333326,29.20342857142857,14.806180589087399,951.941456511575,46
19,SFTD Devil #19,35.052126200274344,131.71649484536084,20.388031914893617,243.36190476190475,27.111936339522543,232.29999999999998,101.0,28.873446327683617,16.64329135909683,101.53509933774833,937.9823310864848,47
26,SFTD Devil #26,139.63387978142075,67.6005291005291,9.929922279792747,309.73333333333335,19.506106870229008,158.38636363636363,101.0,23.66018518518518,6.926809433450798,101.53509933774833,937.9122289580528,48
29,SFTD Devil #29,31.08637469586375,67.6005291005291,56.36691176470588,340.70666666666665,19.506106870229008,232.29999999999998,47.276595744680854,28.873446327683617,6.926809433450798,101.53509933774833,932.1785399415579,49
40,SFTD Devil #40,152.10119047619048,185.16666666666666,134.48947368421054,78.14373088685015,19.506106870229008,87.66037735849055,34.01020408163265,113.56888888888888,16.64329135909683,101.53509933774833,922.825029610004,50
46,SFTD Devil #46,34.07066666666667,131.71649484536084,134.48947368421054,340.70666666666665,27.111936339522543,20.0835734870317,88.88,18.67909356725146,16.64329135909683,101.53509933774833,913.9162959535555,51
9,SFTD Devil #9,152.10119047619048,185.16666666666666,21.65508474576271,309.73333333333335,28.550837988826814,25.668508287292816,52.48818897637795,20.08883647798742,6.926809433450798,101.53509933774833,903.9145557236374,52
45,SFTD Devil #45,152.10119047619048,311.6219512195122,111.1,77.08295625942685,49.85951219512195,20.0835734870317,49.37777777777778,20.08883647798742,6.926809433450798,101.53509933774833,899.7777066642475,53
47,SFTD Devil #47,34.07066666666667,35.49027777777778,30.78674698795181,309.73333333333335,31.644582043343657,158.38636363636363,47.9568345323741,113.56888888888888,15.678290213723281,101.53509933774833,878.8510834181714,54
16,SFTD Devil #16,105.15637860082305,131.71649484536084,21.65508474576271,340.70666666666665,19.506106870229008,158.38636363636363,24.152173913043477,31.43050430504305,29.20342857142857,14.806180589087399,876.7193827438084,55
11,SFTD Devil #11,34.07066666666667,67.6005291005291,111.1,193.58333333333331,31.644582043343657,33.26491646778043,91.31506849315068,266.17708333333326,29.20342857142857,14.806180589087399,872.7657885986531,56
60,SFTD Devil #60,17.7821851078636,18.409942363112393,52.50616438356164,340.70666666666665,36.117314487632505,232.29999999999998,39.21176470588235,25.35019841269841,6.926809433450798,101.53509933774833,870.8461448986167,57
27,SFTD Devil #27,152.10119047619048,35.5891364902507,30.78674698795181,309.73333333333335,31.644582043343657,87.66037735849055,14.335483870967742,146.85632183908046,29.20342857142857,14.806180589087399,852.7167815601248,58
22,SFTD Devil #22,139.63387978142075,35.49027777777778,52.50616438356164,309.73333333333335,49.85951219512195,33.26491646778043,91.31506849315068,28.873446327683617,6.926809433450798,101.53509933774833,849.1385075310292,59
20,SFTD Devil #20,31.08637469586375,35.49027777777778,212.94166666666666,78.14373088685015,150.31176470588235,232.29999999999998,34.01020408163265,21.89631533847472,29.20342857142857,14.806180589087399,840.1899433136641,60
30,SFTD Devil #30,152.10119047619048,185.16666666666666,52.50616438356164,78.14373088685015,19.506106870229008,20.0835734870317,47.9568345323741,163.80128205128202,15.678290213723281,101.53509933774833,836.4789389056573,61
50,SFTD Devil #50,42.376451077943614,35.5891364902507,19.605882352941176,243.36190476190475,35.49027777777778,232.29999999999998,101.0,17.454234972677593,6.926809433450798,101.53509933774833,835.6397962046947,62
8,SFTD Devil #8,21.188225538971807,67.6005291005291,52.50616438356164,243.36190476190475,34.53108108108108,33.26491646778043,101.0,163.80128205128202,16.64329135909683,101.53509933774833,835.4324940819558,63
1,SFTD Devil #1,34.07066666666667,67.6005291005291,25.724496644295304,340.70666666666665,49.85951219512195,29.655319148936172,48.65693430656935,113.56888888888888,16.64329135909683,101.53509933774833,828.0214043145193,64
306,SFTD Devil #306,152.10119047619048,9.36007326007326,52.50616438356164,340.70666666666665,34.53108108108108,20.0835734870317,24.152173913043477,146.85632183908046,29.20342857142857,14.806180589087399,824.3068542672447,65
54,SFTD Devil #54,105.15637860082305,155.8109756097561,19.605882352941176,243.36190476190475,19.506106870229008,20.0835734870317,101.0,20.724249797242496,15.678290213723281,101.53509933774833,802.4624610313998,66
444,SFTD Devil #444,35.052126200274344,155.8109756097561,9.104394299287412,243.36190476190475,27.111936339522543,33.26491646778043,14.335483870967742,163.80128205128202,6.926809433450798,101.53509933774833,790.3049283719744,67
2669,SFTD Devil #2669,42.376451077943614,18.409942363112393,212.94166666666666,309.73333333333335,36.117314487632505,25.668508287292816,8.623544631306597,17.454234972677593,15.678290213723281,101.53509933774833,788.5383853714371,68
4,SFTD Devil #4,35.052126200274344,155.8109756097561,111.1,193.58333333333331,27.111936339522543,33.26491646778043,96.6086956521739,23.66018518518518,6.926809433450798,101.53509933774833,784.6540775592248,69
44,SFTD Devil #44,31.08637469586375,155.8109756097561,50.76754966887417,243.36190476190475,36.117314487632505,20.0835734870317,14.335483870967742,121.68095238095238,6.926809433450798,101.53509933774833,781.7060377341821,70
3884,SFTD Devil #3884,16.900132275132275,35.5891364902507,9.104394299287412,309.73333333333335,28.550837988826814,33.26491646778043,34.184615384615384,266.17708333333326,29.20342857142857,14.806180589087399,777.5140587330757,71
3,SFTD Devil #3,31.08637469586375,67.6005291005291,56.36691176470588,243.36190476190475,104.29795918367346,83.46107784431138,47.276595744680854,20.08883647798742,6.926809433450798,101.53509933774833,762.0020983448558,72
2,SFTD Devil #2,22.18142361111111,155.8109756097561,20.388031914893617,243.36190476190475,49.85951219512195,158.38636363636363,26.879032258064516,21.89631533847472,29.20342857142857,14.806180589087399,742.7731684862065,73
35,SFTD Devil #35,35.052126200274344,67.6005291005291,50.76754966887417,243.36190476190475,74.06666666666666,33.02843601895734,96.6086956521739,19.01264880952381,6.926809433450798,101.53509933774833,727.9604656501033,74
6096,SFTD Devil #6096,16.900132275132275,18.409942363112393,50.76754966887417,340.70666666666665,150.31176470588235,4.702429149797571,9.99400299850075,113.56888888888888,6.926809433450798,14.806180589087399,727.0943667393932,75
15,SFTD Devil #15,35.78851540616246,311.6219512195122,50.76754966887417,76.73573573573573,31.644582043343657,25.668508287292816,49.37777777777778,19.01264880952381,15.678290213723281,101.53509933774833,717.8306584996941,76
446,SFTD Devil #446,31.08637469586375,10.845925297113753,212.94166666666666,340.70666666666665,4.871877979027645,4.702429149797571,81.29268292682927,4.2208457218368025,15.678290213723281,10.797042253521127,717.1438015710464,77
33,SFTD Devil #33,78.14373088685015,131.71649484536084,52.50616438356164,193.58333333333331,28.550837988826814,29.655319148936172,47.276595744680854,20.724249797242496,15.678290213723281,101.53509933774833,699.3701156802639,78
828,SFTD Devil #828,35.052126200274344,9.36007326007326,111.1,340.70666666666665,13.020636942675159,29.655319148936172,20.89655172413793,20.08883647798742,6.926809433450798,101.53509933774833,688.34211919195,79
2108,SFTD Devil #2108,42.376451077943614,18.409942363112393,52.50616438356164,340.70666666666665,13.020636942675159,29.655319148936172,62.88679245283019,20.08883647798742,6.926809433450798,101.53509933774833,688.1127182849123,80
3185,SFTD Devil #3185,152.10119047619048,10.845925297113753,56.36691176470588,3.0540217521214292,104.29795918367346,4.702429149797571,14.335483870967742,266.17708333333326,29.20342857142857,23.142339622641508,664.2267730219737,81
34,SFTD Devil #34,34.07066666666667,185.16666666666666,30.78674698795181,77.08295625942685,79.23410852713178,25.668508287292816,96.6086956521739,17.454234972677593,15.678290213723281,101.53509933774833,663.2859735714596,82
5586,SFTD Devil #5586,11.296640141467726,9.016584333098095,21.65508474576271,340.70666666666665,27.111936339522543,25.668508287292816,101.0,17.454234972677593,6.926809433450798,101.53509933774833,662.3715642576873,83
52,SFTD Devil #52,105.15637860082305,35.49027777777778,19.656153846153845,3.0540217521214292,150.31176470588235,232.29999999999998,62.88679245283019,20.724249797242496,6.926809433450798,14.806180589087399,651.3126289553692,84
851,SFTD Devil #851,9.37037037037037,10.845925297113753,9.929922279792747,340.70666666666665,4.871877979027645,25.668508287292816,101.0,20.08883647798742,15.678290213723281,101.53509933774833,639.6954969097229,85
2359,SFTD Devil #2359,9.37037037037037,15.676687116564418,50.76754966887417,3.0540217521214292,4.871877979027645,158.38636363636363,88.88,266.17708333333326,29.20342857142857,10.797042253521127,637.1844246816046,86
3854,SFTD Devil #3854,11.296640141467726,185.16666666666666,56.36691176470588,243.36190476190475,27.111936339522543,25.668508287292816,20.89655172413793,21.89631533847472,29.20342857142857,14.806180589087399,635.775044184689,87
4946,SFTD Devil #4946,139.63387978142075,9.36007326007326,9.104394299287412,340.70666666666665,31.644582043343657,33.26491646778043,39.21176470588235,4.2208457218368025,6.926809433450798,14.806180589087399,628.8801129688294,88
5265,SFTD Devil #5265,11.700091575091575,35.49027777777778,52.50616438356164,340.70666666666665,14.685632183908046,4.702429149797571,101.0,21.89631533847472,29.20342857142857,10.797042253521127,622.6880479002278,89
3319,SFTD Devil #3319,35.78851540616246,155.8109756097561,8.260668103448277,340.70666666666665,4.871877979027645,4.702429149797571,24.152173913043477,18.67909356725146,16.64329135909683,10.797042253521127,620.4127340077715,90
532,SFTD Devil #532,42.376451077943614,15.676687116564418,19.605882352941176,103.8739837398374,79.23410852713178,83.46107784431138,3.382039573820396,163.80128205128202,6.926809433450798,101.53509933774833,619.8734210550313,91
3017,SFTD Devil #3017,17.7821851078636,185.16666666666666,8.260668103448277,3.0540217521214292,79.23410852713178,4.702429149797571,20.89655172413793,31.43050430504305,29.20342857142857,239.55937499999996,619.2899389076388,92
48,SFTD Devil #48,152.10119047619048,35.49027777777778,56.36691176470588,77.08295625942685,35.49027777777778,83.46107784431138,39.21176470588235,28.873446327683617,6.926809433450798,101.53509933774833,616.5398117049552,93
49,SFTD Devil #49,139.63387978142075,67.6005291005291,92.36024096385542,3.0540217521214292,79.23410852713178,87.66037735849055,96.6086956521739,18.67909356725146,16.64329135909683,14.806180589087399,616.2804186511586,94
5109,SFTD Devil #5109,11.700091575091575,185.16666666666666,15.393373493975904,309.73333333333335,27.111936339522543,4.702429149797571,9.99400299850075,20.724249797242496,15.678290213723281,14.806180589087399,615.0105541569415,95
5484,SFTD Devil #5484,9.37037037037037,35.5891364902507,19.605882352941176,340.70666666666665,49.85951219512195,20.0835734870317,3.382039573820396,19.01264880952381,15.678290213723281,101.53509933774833,614.8232194971984,96
2926,SFTD Devil #2926,47.05893186003683,18.409942363112393,9.104394299287412,309.73333333333335,36.117314487632505,20.0835734870317,47.276595744680854,17.454234972677593,6.926809433450798,101.53509933774833,613.7002293189917,97
507,SFTD Devil #507,11.700091575091575,131.71649484536084,21.65508474576271,78.14373088685015,4.871877979027645,232.29999999999998,3.382039573820396,20.724249797242496,6.926809433450798,101.53509933774833,612.955478174355,98
7,SFTD Devil #7,34.07066666666667,35.5891364902507,25.724496644295304,103.8739837398374,35.49027777777778,33.02843601895734,34.01020408163265,266.17708333333326,29.20342857142857,14.806180589087399,611.9738939132671,99
2306,SFTD Devil #2306,139.63387978142075,18.409942363112393,9.104394299287412,340.70666666666665,27.111936339522543,4.702429149797571,24.152173913043477,24.197916666666664,6.926809433450798,14.806180589087399,609.7523292020556,100
18,SFTD Devil #18,31.08637469586375,67.6005291005291,25.724496644295304,78.14373088685015,27.111936339522543,29.655319148936172,39.21176470588235,266.17708333333326,29.20342857142857,14.806180589087399,608.7208440157285,101
2614,SFTD Devil #2614,31.08637469586375,15.676687116564418,20.388031914893617,340.70666666666665,31.644582043343657,29.655319148936172,3.382039573820396,25.35019841269841,6.926809433450798,101.53509933774833,606.3518083439861,102
1028,SFTD Devil #1028,11.700091575091575,311.6219512195122,8.260668103448277,3.0540217521214292,4.871877979027645,4.702429149797571,8.623544631306597,4.2208457218368025,6.926809433450798,239.55937499999996,603.5416145655928,103
23,SFTD Devil #23,31.08637469586375,35.5891364902507,19.605882352941176,78.14373088685015,19.506106870229008,20.0835734870317,88.88,266.17708333333326,29.20342857142857,14.806180589087399,603.0814972770157,104
2649,SFTD Devil #2649,21.188225538971807,10.845925297113753,20.388031914893617,340.70666666666665,35.49027777777778,20.49705882352941,14.335483870967742,20.724249797242496,15.678290213723281,101.53509933774833,601.389309238635,105
1826,SFTD Devil #1826,17.7821851078636,35.49027777777778,9.929922279792747,103.8739837398374,79.23410852713178,83.46107784431138,96.6086956521739,65.0203562340967,6.926809433450798,101.53509933774833,599.8625159341844,106
5347,SFTD Devil #5347,35.78851540616246,10.845925297113753,25.724496644295304,309.73333333333335,14.685632183908046,4.702429149797571,3.382039573820396,163.80128205128202,15.678290213723281,14.806180589087399,599.1481244425236,107
1263,SFTD Devil #1263,152.10119047619048,15.676687116564418,8.260668103448277,340.70666666666665,28.550837988826814,4.702429149797571,14.335483870967742,4.2208457218368025,6.926809433450798,23.142339622641508,598.6239581503911,108
145,SFTD Devil #145,139.63387978142075,155.8109756097561,134.48947368421054,3.0540217521214292,104.29795918367346,4.702429149797571,9.99400299850075,4.2208457218368025,15.678290213723281,23.142339622641508,595.0242177176822,109
3016,SFTD Devil #3016,31.08637469586375,9.016584333098095,15.393373493975904,243.36190476190475,19.506106870229008,33.02843601895734,101.0,23.66018518518518,15.678290213723281,101.53509933774833,593.2663549106857,110
6626,SFTD Devil #6626,31.08637469586375,35.49027777777778,8.260668103448277,3.0540217521214292,4.871877979027645,4.702429149797571,88.88,146.85632183908046,29.20342857142857,239.55937499999996,591.9647748685454,111
428,SFTD Devil #428,16.900132275132275,9.016584333098095,30.78674698795181,309.73333333333335,19.506106870229008,20.0835734870317,47.276595744680854,28.873446327683617,6.926809433450798,101.53509933774833,590.6384281303398,112
1681,SFTD Devil #1681,10.489737274220031,131.71649484536084,9.929922279792747,340.70666666666665,4.871877979027645,20.0835734870317,3.382039573820396,21.89631533847472,29.20342857142857,14.806180589087399,587.0862366049107,113
5041,SFTD Devil #5041,11.296640141467726,9.016584333098095,21.65508474576271,309.73333333333335,4.871877979027645,87.66037735849055,8.623544631306597,25.35019841269841,6.926809433450798,101.53509933774833,586.6695497063843,114
6013,SFTD Devil #6013,34.07066666666667,311.6219512195122,9.104394299287412,3.0540217521214292,27.111936339522543,4.702429149797571,47.276595744680854,121.68095238095238,15.678290213723281,10.797042253521127,585.0982800197855,115
17,SFTD Devil #17,139.63387978142075,67.6005291005291,19.605882352941176,77.08295625942685,28.550837988826814,33.26491646778043,34.01020408163265,65.0203562340967,16.64329135909683,101.53509933774833,582.9479529634996,116
2850,SFTD Devil #2850,34.07066666666667,10.845925297113753,25.724496644295304,243.36190476190475,27.111936339522543,33.26491646778043,34.01020408163265,65.0203562340967,6.926809433450798,101.53509933774833,581.8723152642119,117
2319,SFTD Devil #2319,78.14373088685015,9.016584333098095,20.388031914893617,243.36190476190475,4.871877979027645,33.02843601895734,62.88679245283019,20.08883647798742,6.926809433450798,101.53509933774833,580.2481035967484,118
43,SFTD Devil #43,35.78851540616246,185.16666666666666,24.728709677419356,3.0540217521214292,27.111936339522543,25.668508287292816,81.29268292682927,163.80128205128202,15.678290213723281,14.806180589087399,577.0967939101072,119
503,SFTD Devil #503,17.7821851078636,9.36007326007326,111.1,193.58333333333331,27.111936339522543,29.655319148936172,49.37777777777778,20.08883647798742,16.64329135909683,101.53509933774833,576.2378521423393,120
2263,SFTD Devil #2263,31.08637469586375,9.36007326007326,9.104394299287412,309.73333333333335,150.31176470588235,20.49705882352941,9.99400299850075,4.2208457218368025,16.64329135909683,14.806180589087399,575.7573197864912,121
32,SFTD Devil #32,16.900132275132275,155.8109756097561,92.36024096385542,3.0540217521214292,27.111936339522543,158.38636363636363,48.65693430656935,31.43050430504305,29.20342857142857,10.797042253521127,573.7115800133136,122
4371,SFTD Devil #4371,34.07066666666667,9.016584333098095,9.929922279792747,340.70666666666665,14.685632183908046,4.702429149797571,88.88,31.43050430504305,29.20342857142857,10.797042253521127,573.4228764099227,123
3034,SFTD Devil #3034,31.08637469586375,15.676687116564418,52.50616438356164,309.73333333333335,13.020636942675159,20.49705882352941,3.382039573820396,19.01264880952381,6.926809433450798,101.53509933774833,573.376852450071,124
3845,SFTD Devil #3845,105.15637860082305,311.6219512195122,9.929922279792747,3.0540217521214292,49.85951219512195,4.702429149797571,47.276595744680854,4.2208457218368025,6.926809433450798,23.142339622641508,565.8908057197789,125
37,SFTD Devil #37,42.376451077943614,155.8109756097561,52.50616438356164,103.8739837398374,28.550837988826814,33.26491646778043,20.89655172413793,17.454234972677593,6.926809433450798,101.53509933774833,563.1960247357206,126
3166,SFTD Devil #3166,11.700091575091575,131.71649484536084,9.929922279792747,77.08295625942685,36.117314487632505,158.38636363636363,3.382039573820396,17.454234972677593,15.678290213723281,101.53509933774833,562.9828071816378,127
4169,SFTD Devil #4169,11.296640141467726,9.36007326007326,30.78674698795181,340.70666666666665,13.020636942675159,83.46107784431138,47.9568345323741,4.2208457218368025,6.926809433450798,14.806180589087399,562.542512119895,128
511,SFTD Devil #511,11.296640141467726,9.016584333098095,9.929922279792747,309.73333333333335,19.506106870229008,25.668508287292816,39.21176470588235,20.724249797242496,15.678290213723281,101.53509933774833,562.3004992998102,129
1048,SFTD Devil #1048,139.63387978142075,311.6219512195122,8.260668103448277,3.0540217521214292,31.644582043343657,20.49705882352941,9.99400299850075,4.2208457218368025,6.926809433450798,23.142339622641508,558.9961594998056,130
2562,SFTD Devil #2562,31.08637469586375,311.6219512195122,52.50616438356164,3.0540217521214292,19.506106870229008,4.702429149797571,96.6086956521739,20.724249797242496,6.926809433450798,10.797042253521127,557.5338452074739,131
3394,SFTD Devil #3394,11.296640141467726,311.6219512195122,30.78674698795181,77.08295625942685,14.685632183908046,29.655319148936172,14.335483870967742,21.89631533847472,29.20342857142857,14.806180589087399,555.3706543111613,132
3128,SFTD Devil #3128,10.489737274220031,9.36007326007326,20.388031914893617,193.58333333333331,19.506106870229008,83.46107784431138,81.29268292682927,19.01264880952381,16.64329135909683,101.53509933774833,555.2720829302589,133
